,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Speedrun,Main+Extras,Completionist,Progress
2409,869,Private,PC,9h 30m,70%,,2221355,Completed,First,"December 12, 2015",,,,9h 30m,,
2410,869,rewrite,PC,9h 30m,80%,,169331,Completed,First,"August 26, 2012",,,,9h 30m,,
2411,869,rishiraj99,PC,9h 30m,NR,Saved zulf and restored. Except proving grounds and all weapon upgrades.,4727959,Completed,First,"July 10, 2017",,,,9h 30m,,
2412,869,skualninja,PC,9h 30m,80%,,282927,Completed,First,"June 18, 2013",,,,9h 30m,,
2413,869,testiq1234,PC,9h 30m,80%,,336712,Completed,First,"July 21, 2013",8h,,,9h 30m,,
2414,869,Manro,PC,9h 32m,80%,,10951865,Completed,First,"February 08, 2020",,,,9h 32m,,
2415,869,chiefwhodey,PlayStation 4,9h 32m,80%,,2466950,Completed,First,"April 15, 2016",,,,9h 32m,,
2416,869,Private,PC,9h 34m,NR,,10280492,Completed,First,"December 28, 2016",,,,9h 34m,,
2417,869,Pinski,PC,9h 35m,100%,,812591,Replay Completed,Replay,"July 28, 2014",,,,9h 35m,23h 37m 13s,23h 37m 13s /
2418,869,Drayco90,Xbox 360,9h 36m,80%,,734916,Completed,First,,5h 40m,,,9h 36m,,
2419,869,MiSP,PC,9h 36m,NR,,84783,Completed,First,"August 05, 2012",,,,9h 36m,,
2420,869,electric_sheep,PC,9h 36m,NR,,381188,Completed,First,"August 19, 2013",,,,9h 36m,,
2421,869,mockery,Linux,9h 36m,60%,"Main story + some extras completed, though I wasted time on all of them.",1320153,Completed,First,"April 27, 2015",,,,9h 36m,,
2422,869,fataler,PC,9h 38m,NR,,7850534,Completed,First,,,,,9h 38m,,
2423,869,,PC,9h 39m,NR,,390579,Completed,First,,7h 34m,,,9h 39m,19h,
2424,869,Icehawk217,Mac,9h 39m,NR,,804418,Completed,First,,,,,9h 39m,,
2425,869,Arubaro,PC,9h 40m,90%,,599114,Completed,First,"December 30, 2013",,,,9h 40m,,
2426,869,stressthesky,PC,9h 40m,100%,,69670,Completed,First,"May 29, 2012",,,,9h 40m,,
2427,869,stankbuda,PC,9h 42m,NR,,5708201,Completed,First,"April 25, 2019",,,,9h 42m,,
2428,869,Mootastic,PC,9h 45m,NR,,180841,Completed,First,"April 28, 2012",,,,9h 45m,,
2429,869,,PC,9h 51m,NR,,294388,Completed,First,,,,,9h 51m,,
2430,869,korllort,Linux,9h 54m,100%,,6213345,Completed,First,"March 01, 2017",,,,9h 54m,,
2431,869,ThomasE,PlayStation 4,9h 55m,70%,,6946272,Completed,First,"September 01, 2018",,,,9h 55m,,
2432,869,ataraxia,PC,9h 57m,50%,,35877,Completed,First,"August 08, 2012",,,,9h 57m 19s,,
2433,869,,PC,10h,NR,,294378,Completed,First,,,,,10h,,
2434,869,,PC,10h,NR,,294395,Completed,First,,,,,10h,,
2435,869,,PC,10h,NR,,294422,Completed,First,,,,,10h,,
2436,869,,,10h,NR,,361242,Completed,First,,,,,10h,,
2437,869,,PC,10h,NR,,698679,Completed,First,,,,,10h,,
2438,869,,PC,10h,NR,,721816,Completed,First,,5h,,,10h,,
2439,869,,PC,10h,NR,,1076777,Completed,Replay,,7h,,,10h,29h,
2440,869,,PC,10h,NR,,1155758,Completed,First,,,,,10h,,
2441,869,,PC,10h,NR,,2009647,Completed,First,,,,,10h,,
2442,869,,PC,10h,NR,,3397576,Completed,First,,,,,10h,,
2443,869,,PC,10h,NR,,3520247,Completed,First,,,,,10h,,
2444,869,,PC,10h,NR,,4453956,Completed,First,,9h,,,10h,,
2445,869,,PC,10h,NR,,5393348,Completed,First,,,,,10h,,
2446,869,,PC,10h,NR,,5694717,Completed,First,,,,,10h,,
2447,869,,PC,10h,NR,,6086699,Completed,First,,6h,,,10h,18h,
2448,869,,PC,10h,NR,,6451216,Completed,First,,,,,10h,,
2449,869,,Nintendo Switch,10h,NR,,8465102,Completed,First,,,,,10h,,
2450,869,,PC,10h,NR,,10344919,Completed,First,,,,,10h,,
2451,869,Akatsuki200,PC,10h,NR,,8500042,Custom List Completed,First,"July 26, 2013",,,,10h,,
2452,869,Allegro,PC,10h,NR,,3722666,Completed,First,"April 17, 2016",,,,10h,,
2453,869,Arceion,PC,10h,NR,,8254491,Completed,First,"February 12, 2019",6h,,,10h,20h,
2454,869,Athaboros,PC,10h,90%,,1864701,Completed,First,"November 26, 2013",,,,10h,,
2455,869,AuthenticEm,PC,10h,NR,,3828223,Completed,First,,8h,,,10h,,
2456,869,Bizq,PC,10h,NR,,5373628,Completed,First,,7h,,,10h,,
2457,869,BlakeBurch,,10h,80%,,137376,Completed,First,"June 24, 2012",,,,10h,,
2458,869,Brettimaeus,PC,10h,NR,,6387041,Completed,Replay,"June 11, 2018",,,,10h,,
2459,869,BugXor,Nintendo Switch,10h,NR,,8771566,Completed,First,,,,,10h,,
2460,869,Private,PC,10h,90%,,1230406,Completed,First,"December 29, 2013",,,,10h,,
2461,869,Clib,PC,10h,NR,,11595146,Completed,First,"June 10, 2012",,,,10h,,
2462,869,Dijita,PlayStation Vita,10h,NR,,8000354,Completed,First,"January 09, 2019",,,,10h,,
2463,869,Dumbaz,PC,10h,100%,"Completed in New Game+, Missing Achievments for Dreams with all Shrines invoked",180027,Completed,First,"June 28, 2012",,,,10h,,
2464,869,EKIZA,PC,10h,NR,10 of 24 Achievements,75975,Completed,First,"March 19, 2013",,,,10h,,
2465,869,Earthborn,PC,10h,80%,,11171827,Completed,First,"December 24, 2014",,,,10h,,
2466,869,GarthVader,PC,10h,100%,,4248861,Completed,First,"September 21, 2013",,,,10h,,
2467,869,GeoSkate,PlayStation 4,10h,NR,,6010386,Completed,First,"January 20, 2018",,,,10h,,
2468,869,Private,PC,10h,NR,,11428718,Completed,First,"April 13, 2020",,,,10h,,
2469,869,Hikash,Xbox 360,10h,NR,,2354539,Completed,First,"January 04, 2016",,,,10h,,
2470,869,Merclow,PC,10h,NR,,173699,Completed,First,"August 30, 2012",,,,10h,,
2471,869,Paheej,PC,10h,90%,,49627,Completed,First,"October 12, 2012",,,,10h,,
2472,869,Private,PC,10h,NR,,6434897,Completed,First,"June 20, 2018",,,,10h,,
2473,869,ProDiman,PC,10h,80%,,231161,Completed,First,"January 12, 2013",,,,10h,,
2474,869,Psiman21,PC,10h,NR,,354423,Completed,First,,,,,10h,,
2475,869,Private,PC,10h,NR,Main Story + All Endings,7035996,Completed,First,"August 03, 2019",,,,10h,,
2476,869,Rahnborshko,PC,10h,90%,,246934,Completed,First,"June 20, 2014",,When you play through again. Don't rush through the levels. You may skip on items that you didn't get before.,,10h,,
2477,869,Samiba,PC,10h,NR,,6407331,Completed,Replay,,,,,10h,,
2478,869,Private,PC,10h,NR,,3250370,Completed,First,,7h,,,10h,,
2479,869,Suludere,PC,10h,NR,,7713065,Completed,First,"December 12, 2018",8h,,,10h,,
2480,869,TheDillinghammer,PC,10h,100%,,4891081,Completed,First,"October 24, 2017",,,,10h,,
2481,869,TiavioliGaming,PC,10h,NR,,11538061,Completed,First,"November 18, 2013",,,,10h,,
2482,869,Tilgon,PC,10h,NR,,764816,Completed,First,"June 20, 2014",,,,10h,,
2483,869,TonyMBR,PC,10h,80%,,1445025,Completed,First,"August 09, 2013",,,,10h,,
2484,869,TropicanaPanda,PC,10h,NR,,10852620,Completed,First,"December 20, 2019",8h,,,10h,,
2485,869,Varulfur,PC,10h,100%,,1365800,Completed,First,,,,,10h,,
2486,869,VulpesKorsak,PC,10h,NR,,6557038,Completed,First,,,,,10h,,
2487,869,Private,PC,10h,90%,,650335,Completed,First,"October 13, 2013",,,,10h,,
2488,869,alexkidd16,Linux,10h,100%,,331268,Completed,First,"July 18, 2013",8h,,,10h,22h,
2489,869,barleywine,OnLive,10h,NR,,117552,Completed,First,"May 22, 2012",,,,10h,,
2490,869,blamblamfoo,PC,10h,NR,,251151,Completed,First,"August 24, 2010",,,,10h,,
2491,869,bol2ry,Nintendo Switch,10h,NR,,8819754,Completed,First,"June 01, 2020",,,,10h,,
2492,869,casslong52,PC,10h,NR,,1172269,Completed,First,,,,,10h,,
2493,869,chaiinchomp,PC,10h,100%,,1879940,Completed,First,"September 28, 2015",,,,10h,,
2494,869,chthonian,PC,10h,NR,,3738287,Completed,First,"December 28, 2014",,,,10h,,
2495,869,cjl1209,PC,10h,NR,,583861,Completed,First,"January 18, 2014",,,,10h,,
2496,869,cmont,PC,10h,100%,,71079,Completed,First,,,,,10h,,
2497,869,colelegante,PC,10h,90%,,4288300,Completed,First,"April 14, 2016",,,,10h,,
2498,869,crispycookie,PC,10h,NR,Completed main story twice ( once on hard and once on new game plus ),969744,Completed,First,,,,,10h,,
2499,869,crowdd0012,PlayStation 4,10h,70%,,11224240,Completed,First,,,,,10h,,
2500,869,fabula_rasa,PC,10h,NR,,5812697,Completed,First,"October 10, 2019",,,,10h,,
2501,869,fr000,PC,10h,NR,,801292,Completed,First,,,,,10h,,
2502,869,friendlyturret,PC,10h,NR,,448628,Completed,First,,,,,10h,,
2503,869,friendpatine,PC,10h,NR,,4730324,Completed,First,,6h,,,10h,,
2504,869,fruggstrix,PC,10h,NR,,3751629,Completed,First,,,,,10h,,
2505,869,Private,iOS,10h,NR,,200099,Completed,First,"January 01,",,,,10h,,
2506,869,greisenhand,PlayStation Vita,10h,NR,,10755032,Completed,First,,,,,10h,,
2507,869,Private,PC,10h,90%,,2726539,Completed,First,"March 14, 2016",,,,10h,,
2508,869,hy06a,PC,10h,80%,,9066667,Completed,First,"September 01, 2019",,,,10h,,
2509,869,imlost,PC,10h,90%,,280762,Completed,First,April 2013,,,,10h,,
2510,869,jbeutlich,Xbox 360,10h,90%,,38390,Completed,First,,,,,10h,,
2511,869,jeffereigh,PC,10h,90%,,1317871,Completed,First,"January 20, 2014",7h,,,10h,,
2512,869,jgillett,PlayStation 4,10h,NR,,8595966,Completed,First,"April 10, 2019",,,,10h,,
2513,869,jiayejoe,PC,10h,NR,,1664682,Completed,First,"August 16, 2011",,,,10h,,
2514,869,jowe_gv,Nintendo Switch,10h,NR,Approximate time. Normal mode. No new game +. Some extra challenges.,10927095,Completed,First,"February 03, 2020",,,,10h,,
2515,869,kastytuxx,PC,10h,NR,,2544095,Completed,First,"February 08, 2016",,,,10h,,
2516,869,katsuke,PC,10h,90%,,843056,Completed,First,"July 25, 2014",,,,10h,,
2517,869,liszto,PC,10h,NR,,225511,Completed,First,"January 08, 2013",,,,10h,,
2518,869,Private,PC,10h,80%,,1212644,Completed,First,"July 17, 2013",,,,10h,,
2519,869,mmeirowitz,PC,10h,NR,,113918,Completed,First,"May 01, 2012",,,,10h,,
2520,869,neoire,PC,10h,NR,,1028376,Completed,First,"November 18, 2014",,,,10h,,
2521,869,pbsme,PC,10h,NR,,9114657,Completed,First,,,,,10h,,
2522,869,rabelloo,PC,10h,100%,,8134956,Completed,First,2013,6h,,,10h,20h,
2523,869,roast_b33f,PC,10h,90%,,1167338,Completed,First,,,,,10h,,
2524,869,sircaptsalmon,PC,10h,NR,,4044136,Completed,First,,,,,10h,,
2525,869,uberfemme,PC,10h,NR,,1419800,Completed,First,"June 27, 2015",8h,,,10h,26h,
2526,869,vash357,PC,10h,NR,,5422948,Completed,First,,,,,10h,,
2527,869,vitorvezani,PC,10h,NR,,1006127,Completed,First,,,,,10h,,
2528,869,wyiwyi,PC,10h,NR,,6206537,Completed,First,"May 04, 2018",,,,10h,,
2529,869,Napz,PC,10h 03m,NR,,3421650,Completed,First,,,,,10h 03m,,
2530,869,Stex,PC,10h 03m,90%,"All Vigils, all Proving ground, couple times finish each Who Know Where.",160786,Completed,First,"August 15, 2012",,,,10h 03m,,
2531,869,JAM_1232,PC,10h 04m,70%,,9436146,Completed,First,"July 06, 2016",,,,10h 04m 04s,,
2532,869,Caninndar,PC,10h 06m,80%,,2987437,Completed,First,"November 26, 2014",,,,10h 06m,,
2533,869,LuiseZach,PC,10h 06m,NR,,5779695,Completed,First,,,,,10h 06m,,
2534,869,tso184,PC,10h 06m,70%,54% Steam Achievements,1922771,Completed,First,"January 25, 2017",,,,10h 06m,,
2535,869,alfredsamernie,PC,10h 12m,80%,,1181913,Completed,First,,,,,10h 12m,,
2536,869,jpcapili,Nintendo Switch,10h 17m,70%,,9347515,Completed,First,"August 30, 2019",,,,10h 17m 39s,,
2537,869,AFabulousAlpaca,PC,10h 20m,90%,,5519134,Completed,First,"November 30, 2017",,,,10h 20m,,
2538,869,pasports31,PC,10h 20m,NR,,345692,Completed,First,"February 13, 2014",6h 45m,,,10h 20m,,
2539,869,Harest,PC,10h 24m,NR,"Started 26/12/2011, abandoned several times. Finally finished.",1520323,Completed,First,"July 16, 2016",,,,10h 24m,,
2540,869,abatage,PC,10h 24m,NR,,67306,Completed,First,"May 13, 2012",,,,10h 24m,,
2541,869,akademik,PC,10h 24m,NR,,3941050,Completed,First,"January 19, 2017",,,,10h 24m,,
2542,869,Komukitee,PC,10h 25m,NR,,8506169,Completed,First,,,,,10h 25m,,
2543,869,Fingerless,PC,10h 29m,NR,,3317549,Completed,First,,,,,10h 29m,,
2544,869,,PC,10h 30m,NR,,1195135,Completed,First,,,,,10h 30m,,
2545,869,,PC,10h 30m,NR,,1374900,Completed,First,,,,,10h 30m,,
2546,869,Protoclown,PC,10h 30m,70%,,194653,Completed,First,"January 05, 2014",,,,10h 30m,,
2547,869,Private,PC,10h 30m,90%,,11970099,Completed,First,"February 01, 2014",,,,10h 30m,,
2548,869,Slopycoperbotom,PC,10h 30m,NR,,5462799,Completed,First,"September 03, 2013",,,,10h 30m,,
2549,869,Teltnuag,PC,10h 30m,80%,"Did all the vigils and first prize on the weapon challenges, and the Who Knows Wheres",858504,Completed,First,"July 27, 2014",,,,10h 30m,,
2550,869,adhityarama,PC,10h 30m,NR,,1295038,Completed,First,"May 04, 2020",,,,10h 30m,,
2551,869,blutank24,PC,10h 30m,100%,,2393819,Completed,First,,,,,10h 30m,,
2552,869,monstrooper,PC,10h 30m,80%,,210415,Completed Retired,First,"April 09, 2013",,,,10h 30m,,
2553,869,narvs,PC,10h 30m,100%,,1120236,Completed,First,,,,,10h 30m,,
2554,869,SombreroSam,PC,10h 35m,NR,,8233277,Completed,First,,,,,10h 35m,,
2555,869,LeroyDUDE,Nintendo Switch,10h 37m,NR,,11447152,Completed,First,"April 14, 2020",,,,10h 37m 28s,,
2556,869,thetungstensword,PC,10h 39m,NR,,4863761,Completed,First,"August 05, 2017",,,,10h 39m,,
2557,869,Private,PC,10h 40m,NR,,11151041,Completed,First,"August 09, 2013",,,,10h 40m,,
2558,869,LittleFishe,PC,10h 41m,NR,,2389262,Completed,First,,,,,10h 41m,,
2559,869,DkryptX3,PC,10h 42m,80%,Completed proving ground and all memento's.,73890,Completed,First,2012,,,,10h 42m,,
2560,869,Maneige,PC,10h 42m,NR,,1319331,Completed,First,"August 03, 2014",,,,10h 42m,,
2561,869,Private,PC,10h 42m,NR,,8439183,Completed,First,,,,,10h 42m,,
2562,869,portico,PC,10h 42m,NR,,1402841,Completed,First,,,,,10h 42m,,
2563,869,sasnipes,PC,10h 42m,NR,,2205067,Completed,First,,,,,10h 42m,,
2564,869,ravel1992,PC,10h 43m,NR,,5017118,Completed,First,,,,,10h 43m,,
2565,869,DylanChe,PC,10h 48m,NR,,5978988,Completed,First,,,,,10h 48m,,
2566,869,chirinea,PC,10h 48m,NR,,16533,Completed,First,"June 08, 2012",,,,10h 48m,,
2567,869,Puppet,PC,10h 50m,NR,,11489,Completed,First,,,,,10h 50m,,
2568,869,raggydollrags,PC,10h 54m,100%,,162340,Completed,First,"July 30, 2012",,,,10h 54m,,
2569,869,haydenmeek,Mac,10h 55m,NR,,3261650,Completed,First,"July 27, 2016",,,,10h 55m,,
2570,869,,PC,11h,NR,"I played through all dream sequences, proving grounds and the main levels.",294418,Completed,First,,,,,11h,,
2571,869,,,11h,NR,,419725,Completed,First,,,,,11h,,
2572,869,,PC,11h,NR,,749045,Completed,First,,,,,11h,,
2573,869,,PC,11h,NR,,1344762,Completed,First,,,,,11h,,
2574,869,,PC,11h,NR,,1959001,Completed,First,,,,,11h,,
2575,869,,PC,11h,NR,,7547587,Completed,First,,10h,,,11h,,
2576,869,,PC,11h,NR,,9436320,Completed,First,,,,,11h,,
2577,869,Arngor,PC,11h,NR,,2592800,Completed,First,"February 17, 2016",7h,,,11h,,
2578,869,ArtyK,PC,11h,80%,,9436420,Completed,First,September 2015,,,,11h,,
2579,869,Bradz_Puntillas,PC,11h,80%,,4615119,Completed,First,"June 30, 2017",,,,11h,,
2580,869,Cleinstar,PC,11h,NR,,10871052,Completed,First,"August 05, 2013",,,,11h,,
2581,869,DIngodingleberry,PC,11h,NR,,1296008,Completed,First,,9h,,,11h,,
2582,869,DemonKysho,PC,11h,90%,,681206,Completed,First,"August 07, 2012",,,,11h,,
2583,869,DippoMagoo,Xbox 360,11h,80%,,6383442,Completed,First,,,,,11h,,
2584,869,DoctaJohn,PC,11h,NR,,567649,Completed,First,"January 11, 2014",,,,11h,,
2585,869,FakeKisser,PC,11h,NR,Main story and a few side quests,96091,Completed,First,,,,,11h,,
2586,869,FeirArze,PC,11h,NR,,4584409,Completed,First,"June 17, 2017",,,,11h,,
2587,869,Henkkles,PC,11h,80%,,2949877,Completed,First,,,,,11h,,
2588,869,Jakebelnades,PC,11h,NR,,1030255,Completed,First,,,,,11h,,
2589,869,LagerSirIsRegal,PC,11h,NR,,846485,Completed,First,,,,,11h,,
2590,869,Maroddity,PC,11h,NR,"Spent a bit of time just enjoying the scenery and music, and trying to get some of the achievements.",135390,Completed,First,"June 21, 2012",,,,11h,,
2591,869,Nicobade,PC,11h,90%,,4525161,Completed,First,"June 03, 2017",,,,11h,17h,
2592,869,Palron,PC,11h,NR,,1840475,Completed,First,"September 20, 2015",,,,11h,,
2593,869,Praemorior,PC,11h,NR,,626090,Completed,First,,,,,11h,,
2594,869,RelaxExperience,Nintendo Switch,11h,NR,,11854343,Completed,First,"June 08, 2019",,,,11h,,
2595,869,Russeru,PC,11h,NR,,7233364,Completed,First,,,,,11h,,
2596,869,Sefris,PC,11h,NR,,1844491,Completed,First,,,,,11h,,
2597,869,SlevinBE,PC,11h,NR,,244791,Completed,First,"April 05, 2012",,,,11h,,
2598,869,StaticSpine,PC,11h,NR,,173899,Completed,First,,,,,11h,,
2599,869,Steel,PC,11h,NR,,878552,Completed,First,"August 05, 2014",,,,11h,,
2600,869,TheAurian,PC,11h,NR,,2308056,Completed,First,"December 30, 2015",,,,11h,,
2601,869,ThorHeimdallr,PC,11h,NR,,727313,Completed,First,"July 28, 2013",10h,,,11h,,
2602,869,Verthiss,PC,11h,NR,,1882008,Playing Completed,First,"January 05, 2016",,,,11h,,11h 38m /
2603,869,Waillio,PC,11h,80%,,8891483,Completed,First,"March 26, 2013",9h,,,11h,,
2604,869,ashton,PC,11h,NR,,843953,Completed,First,"January 17, 2014",,,,11h,,
2605,869,bolatheball,PC,11h,NR,,2232917,Completed,Replay,"December 15, 2015",6h,,,11h,,
2606,869,daboloKioL,PC,11h,80%,,10684627,Completed,First,"December 30, 2019",,,,11h,,
2607,869,dagrum,PC,11h,80%,,1206414,Completed,First,"February 21, 2015",,,,11h,,
2608,869,dupuikan,PC,11h,90%,,89522,Completed,First,"August 19, 2012",,,,11h,,
2609,869,enigma576,PC,11h,NR,,53107,Completed,First,,,,,11h,,
2610,869,guavajelly,PC,11h,NR,,5144350,Completed,First,"March 17, 2015",,,,11h,,
2611,869,horarykarma,PC,11h,NR,,619402,Completed,First,"January 31, 2014",,,,11h,,
2612,869,igrlage,iOS,11h,NR,,4230240,Completed,First,"May 02, 2014",,,,11h,,
2613,869,jimothyjim,PC,11h,NR,,141971,Completed,First,"June 30, 2012",,,,11h,,
2614,869,kahrik,PC,11h,NR,,2034001,Completed,First,"February 13, 2013",,,,11h,,
2615,869,kemoarps,PC,11h,80%,,70068,Completed,First,"January 16, 2013",,,,11h,,
2616,869,Private,PC,11h,NR,,9136496,Completed,First,December 2011,,,,11h,,
2617,869,Private,PC,11h,NR,,3873885,Completed,First,"January 05, 2017",,,,11h,,
2618,869,perato,PC,11h,NR,,4361379,Completed,Replay,"March 22, 2017",,,,11h,,
2619,869,praetoriangiant,PC,11h,NR,,968754,Completed,First,"October 08, 2014",,,,11h,,
2620,869,rhbk,PC,11h,90%,,536229,Completed,First,,,,,11h,,
2621,869,solairesflair,PC,11h,NR,,6594841,Completed,First,"May 01, 2012",,,,11h,,
2622,869,Private,PC,11h,NR,,4675617,Completed,First,,,,,11h,,
2623,869,tomrod,PlayStation 4,11h,80%,,8476069,Completed,First,"March 16, 2019",,,,11h,,
2624,869,tupaschoal,PC,11h,100%,"Got 17/24 achievements, completed twice but I did not play the score attack mode",253185,Completed,First,"January 02, 2013",,,,11h,,
2625,869,tylermac92,PC,11h,NR,,2740400,Completed,First,,,,,11h,,
2626,869,xBamboozled_,PC,11h,NR,,6185513,Completed,First,"April 29, 2018",,,,11h,,
2627,869,xenos,PC,11h,80%,,372805,Completed,First,"August 13, 2013",,,,11h,,
2628,869,yian07,PC,11h,80%,,7323103,Completed,First,"October 25, 2018",,,,11h,,
2629,869,youalreadyknow,PC,11h,NR,,9411097,Completed,First,"June 17, 2018",,,,11h,,
2630,869,zac_ary,PC,11h,NR,Playthrough and New Game+,3498097,Completed,Replay,"August 28, 2016",,,,11h,,
2631,869,,PC,11h 05m,NR,,294452,Completed,First,,,,,11h 05m,,
2632,869,candlescandles,PC,11h 05m,90%,,510445,Completed,First,,,,,11h 05m,,
2633,869,ironchefmike,,11h 06m,90%,,400475,Completed,First,"September 04, 2013",,,,11h 06m,,
2634,869,nionkiri,PC,11h 07m,90%,,2214936,Playing Completed,First,,,,,11h 07m,,11h 07m /
2635,869,,PC,11h 09m,NR,,294442,Completed,First,,,,,11h 09m,,
2636,869,jeffs24,PC,11h 09m,NR,New Game+,8189411,Completed,Replay,"September 15, 2017",,,,11h 09m,,
2637,869,Private,PC,11h 12m,NR,,5011088,Completed,First,,9h 30m,,,11h 12m,,
2638,869,Private,PC,11h 13m,80%,Need to revisit some places to 100%,4751067,Completed,First,"July 15, 2015",,,,11h 13m,,
2639,869,Xymjak,PC,11h 15m,80%,Average time of two playthrough (NG and NG+) on maximum difficulty (all possible shrines) with all side quests.,970655,Completed,First,"February 04, 2016",,,,11h 15m,,
2640,869,Private,PC,11h 15m,90%,,305718,Completed,First,"June 29, 2013",,,,11h 15m,,
2641,869,Nyerp,PC,11h 18m,80%,,242067,Completed,First,"December 13, 2015",,,,11h 18m,,
2642,869,drummer27,PC,11h 18m,80%,,7430920,Completed,First,,,,,11h 18m,,
2643,869,dz4790,PC,11h 18m,90%,9 out of 24 achievements unlocked. Most weapon trials finished except 2.,182531,Completed,First,"October 06, 2012",,,,11h 18m,,
2644,869,Private,PC,11h 22m,100%,,4065607,Completed,First,,,,,11h 22m,,
2645,869,,PC,11h 23m,NR,,1166761,Completed,First,,,,,11h 23m,,
2646,869,Aurl,PC,11h 24m,NR,,10599294,Completed,First,"December 16, 2016",,,,11h 24m,,
2647,869,Private,PC,11h 25m,NR,,6216379,Completed,First,"May 07, 2018",,,,11h 25m,,
2648,869,DJPenguinScratch,PC,11h 26m,100%,,1261659,Completed,First,"October 25, 2012",,,,11h 26m,,
2649,869,Edolusill,PC,11h 30m,NR,,49955,Completed,First,"January 13, 2013",,,,11h 30m,,
2650,869,aidiikaa,PC,11h 30m,NR,,6692287,Completed,First,"July 29, 2018",,,,11h 30m,,
2651,869,riker13,PC,11h 30m,80%,,66550,Completed,First,"May 16, 2012",,,,11h 30m,,
2652,869,Private,PC,11h 30m,100%,,690107,Completed,First,,9h,,,11h 30m,,
2653,869,arklad,PC,11h 32m,80%,"Finished once, finished the side quests and tried replaying with trials",2504271,Completed,First,"July 28, 2012",,,,11h 32m,,
2654,869,LeftHandedMatt,PC,11h 40m,70%,,6683112,Completed,Replay,"November 21, 2017",,,,11h 40m,,
2655,869,vellpape,PC,11h 45m,NR,"2 Playthroughs, Max Level, All Unlockables, Everything Upgraded, 16/24 Achievements, Only the Dream Achievements Left",11235009,Completed,Replay,"March 24, 2020",,,,11h 45m,,
2656,869,,PC,11h 45m,NR,,1034266,Completed,First,,,,,11h 45m 01s,,
2657,869,lack61,PC,11h 50m,70%,,3934381,Completed,First,,,,,11h 50m,,
2658,869,mkorl,PC,11h 50m,NR,,4039926,Completed,First,,,,,11h 50m,,
2659,869,Yareon,PC,11h 51m,NR,,1954704,Backlog Completed,First,"June 27, 2014",,,,11h 51m,,11h 51m /
2660,869,urguru,PC,11h 51m,70%,,4719307,Completed,First,,,,,11h 51m,,
2661,869,Izyalin,PC,11h 53m,80%,,11750556,Completed,First,"May 15, 2019",,,,11h 53m,,
2662,869,Fizzington,PC,11h 54m,70%,9 of 24 achievements,399778,Completed,First,"July 21, 2014",,,,11h 54m,,
2663,869,RPG_Master,Linux,11h 57m,NR,,1876191,Completed,First,,,,,11h 57m,,
2664,869,,PC,12h,NR,What a boring game... I can't believe all the hype exists.,294398,Completed,First,,,,,12h,,
2665,869,,PC,12h,NR,,294460,Completed,First,,,,,12h,,
2666,869,,,12h,NR,,356372,Completed,First,,8h,,,12h,14h,
2667,869,,PC,12h,NR,,546942,Completed,First,,,,,12h,,
2668,869,,PC,12h,NR,,652233,Completed,First,,6h,,3h,12h,55h,
2669,869,,PC,12h,NR,,672632,Completed,First,,8h,,,12h,30h,
2670,869,,PC,12h,NR,,3186617,Completed,First,,,,,12h,,
2671,869,Athas,PC,12h,70%,3/19/13 - 7/21/13. Steam $1,31079,Completed,First,"July 21, 2013",,,,12h,,
2672,869,Bpasch,Xbox 360,12h,80%,with 10 possible achievements in the first playthrough.time marked by raptr.,57459,Completed,First,"February 25, 2012",,,,12h,,
2673,869,Brujalosmares,PC,12h,NR,,10708184,Completed,First,,,,,12h,,
2674,869,Colmopi,PC,12h,90%,,6248587,Replay Completed,First,"June 15, 2015",,,,12h,25h,
2675,869,Creepsky,PC,12h,NR,,8753971,Completed,First,"May 11, 2019",,,,12h,,
2676,869,Dwapook,PC,12h,NR,,4433229,Completed,First,,,,,12h,,
2677,869,Feriku,PC,12h,NR,,1243614,Completed,First,"December 25, 2014",,,,12h,,
2678,869,GioSands,PlayStation Vita,12h,NR,Main story and most challenges,3499205,Completed,First,"October 08, 2016",,,,12h,,
2679,869,Hershal,PC,12h,NR,,898639,Completed,First,,,,,12h,,
2680,869,Private,PC,12h,NR,,4552250,Completed,First,,,,,12h,,
2681,869,KiLLi4N,PC,12h,NR,,1343221,Completed,First,2011,,,,12h,,
2682,869,MelonLaser,PC,12h,NR,,11507027,Completed,First,"August 21, 2011",,,,12h,,
2683,869,Phyzzius,PC,12h,NR,,505223,Completed,First,,,,,12h,,
2684,869,StalePasta,PC,12h,NR,"Great game, only thing that bothered me about it was that the last level was waaaaaay to easy.",56816,Completed,First,"July 13, 2012",,,,12h,,
2685,869,TheAlquimista,PC,12h,NR,,267107,Completed,First,"May 12, 2013",,,,12h,,
2686,869,Thexder,PC,12h,90%,Most challenges done,64391,Backlog Completed,First,"September 29, 2016",,,,12h,,
2687,869,Xaetic,PC,12h,100%,,236997,Completed,First,"February 12, 2013",,,,12h,,
2688,869,Yaerius,PC,12h,60%,All possible achievements done in 1st playthrough. Need to finish New Game Plus for the rest of them.,1114457,Completed,First,"January 11, 2015",,,,12h,,
2689,869,Zerugiro,PC,12h,100%,,2286954,Completed,First,"December 28, 2014",,,,12h,,
2690,869,casadaros,PC,12h,NR,,5647315,Completed,First,"January 12, 2018",,,,12h,,
2691,869,darksideofthenoob,PC,12h,80%,,434431,Completed,First,"September 27, 2013",7h,,,12h,,
