,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,100% Speedrun,Speedrun,Personal Notes,Co-Op,Vs.,Progress
695,7720,fish_the_god,Nintendo GameCube,18h,100%,,9174296,Completed,First,18h,,,,,,,,,
696,7720,Private,Xbox One,18h,NR,,10198946,Completed,First,18h,"December 03, 2019",,,,,,,,
697,7720,ikari88,Nintendo GameCube,18h,100%,,5210336,Completed,First,18h,"October 24, 2017",,,,,,,,
698,7720,jimeye,Nintendo GameCube,18h,90%,,590209,Completed,First,18h,,,,,,,,,
699,7720,jimeye,Xbox 360,18h,90%,,590210,Completed,First,18h,"July 19, 2012",,,,,,,,
700,7720,kariyanine,PlayStation 2,18h,80%,,8405876,Completed,First,18h,,,,,,,,,
701,7720,kubi07,PlayStation 2,18h,100%,,9699643,Completed,First,18h,"January 17, 2018",20h,21h,,,best game on ps2.never ending adventure.,,,
702,7720,pensiero97,PC,18h,90%,,11027417,Completed,Replay,18h,April 2019,,,,,,,,
703,7720,shadowheartsjps,Nintendo Switch,18h,NR,,12050502,Completed,First,18h,"June 20, 2020",,,,,,,,
704,7720,stay4everGaming,PlayStation 3,18h,NR,,5760877,Completed,First,18h,,,,,,,,,
705,7720,Private,PC,18h,100%,,1267958,Completed,First,18h 06s,"April 26, 2015",,,,,,,,
706,7720,GiorgosAbso,PlayStation 4,18h,90%,,6960518,Completed,First,18h 07s,"September 01, 2018",,,,,,,,
707,7720,,PC,18h,NR,,873535,Completed,First,18h 12s,,,,,,,,,
708,7720,Kogarasumaru,PC,18h 01m,80%,,11956165,Completed,First,18h 01m 51s,"June 11, 2020",,,,,,,,
709,7720,luigibandicoot,Xbox 360,18h 03m,NR,,4231879,Completed,First,18h 03m 29s,"March 28, 2019",,,,,,,,
710,7720,Chorophobe,Wii,18h 07m,90%,,1212135,Completed,First,18h 07m 13s,"June 21, 2007",,30h 05m 43s,,,,,,
711,7720,,Xbox One,18h 09m,NR,,4163147,Completed,First,18h 09m 09s,,,,,,,,,
712,7720,Sparontax,PlayStation 2,18h 10m,NR,,10838031,Completed,First,18h 10m,"April 28, 2019",18h 42m,,,,,,,
713,7720,nijaskan,PlayStation 3,18h 10m,NR,,4663761,Completed,First,18h 10m 13s,"July 07, 2017",,,,,,,,
714,7720,bloodypanic,PlayStation 4,18h 11m,NR,,8717233,Completed,First,18h 11m 43s,"May 03, 2019",,,,,,,,
715,7720,Private,Xbox 360,18h 11m,90%,,364467,Completed,First,18h 11m 50s,"August 05, 2013",,,,,,,,
716,7720,god_amymarques,PlayStation 2,18h 13m,90%,,11356814,Completed,First,18h 13m 22s,"March 11, 2010",,,,,,,,
717,7720,steelshot_,PlayStation 2,18h 14m,NR,,8812641,Completed,First,18h 14m,"May 19, 2019",,,,,,,,
718,7720,cyiroh,PlayStation 2,18h 15m,100%,,244556,Completed,First,18h 15m,,,,,,,,,
719,7720,DeaditeSlayer,PC,18h 15m,NR,,1034928,Completed,Replay,18h 15m 30s,"November 25, 2014",,,,,,,,
720,7720,,PC,18h 16m,NR,,11724995,Completed,First,18h 16m,,25h,,,,,,,
721,7720,skamaz,PC,18h 17m,NR,,8199368,Completed,First,18h 17m 36s,"February 02, 2019",,,,,,,,
722,7720,Kronikolizon,PlayStation 3,18h 19m,90%,,1961360,Completed,First,18h 19m,"October 17, 2015",,,,,,,,
723,7720,Apollo_Jason,PlayStation 2,18h 20m,90%,,1282479,Completed,First,18h 20m,"October 01, 2012",,,,,,,,
724,7720,srfrog,PC,18h 21m,NR,,5037841,Completed,Replay,18h 21m,"September 11, 2017",,,,,,,,
725,7720,Elmontgergo,PC,18h 21m,NR,,11615487,Completed,First,18h 21m 42s,"May 01, 2020",,,,,,,,
726,7720,skumbrx,PlayStation 2,18h 22m,90%,,3849220,Completed,First,18h 22m,2008,,,,,,,,
727,7720,Private,Wii,18h 23m,NR,,614168,Completed,First,18h 23m,"March 13, 2014",,,,,,,,
728,7720,Private,PlayStation 2,18h 23m,NR,,1864233,Completed,First,18h 23m,,,,,,,,,
729,7720,,PlayStation 3,18h 23m,NR,,3700778,Completed,Replay,18h 23m 44s,,,,,3h 55m 33s,,,,
730,7720,Private,PlayStation 4,18h 27m,NR,,10186870,Completed,First,18h 27m 01s,"March 03, 2020",,,,,,,,
731,7720,HibikiRush,PlayStation 3,18h 29m,NR,,2681957,Completed,First,18h 29m,"March 23, 2016",,,,,,,,
732,7720,jaydeeess,Wii,18h 30m,NR,,1376857,Completed,First,18h 30m,"June 07, 2015",,,,,,,,
733,7720,stevechong25,Nintendo GameCube,18h 30m,100%,,8443126,Completed,First,18h 30m,,,,,,,,,
734,7720,reydrian,Xbox One,18h 31m,NR,,4059021,Completed,First,18h 31m 09s,"December 21, 2016",,,,,,,,
735,7720,JTrevena,PC,18h 31m,100%,,5078951,Completed,First,18h 31m 51s,"September 21, 2017",,,,,,,,
736,7720,romancook,PlayStation 2,18h 32m,NR,,335706,Completed,First,18h 32m 12s,"September 07, 2007",,,,,,,,
737,7720,,PlayStation 4,18h 34m,NR,,9162966,Completed,First,18h 34m,,,,,,,,,
738,7720,Emerson64,Wii,18h 36m,NR,,8660547,Completed,First,18h 36m 02s,"December 17, 2018",,,,,,,,
739,7720,,PC,18h 38m,NR,,877065,Completed,First,18h 38m 53s,,,,,,,,,
740,7720,LLCoolPJs,PC,18h 40m,80%,,4584044,Completed,First,18h 40m 10s,"June 17, 2017",,,,,,,,
741,7720,josegerar,Wii,18h 44m,NR,,11650370,Completed,First,18h 44m 39s,"June 11, 2020",,,,,,,,
742,7720,Xunitz,PlayStation 2,18h 45m,NR,,9027365,Completed,Replay,18h 45m 54s,"June 25, 2019",,,,,,,,
743,7720,Evropi,PC,18h 47m,100%,"Main campaign only, emphasis on exploration; the final screen said the time was 16h 12 min, but this contradicted Steam.",4358628,Completed,First,18h 47m,"April 26, 2017",,,,,,,,
744,7720,theinspector,PC,18h 48m,90%,,1151281,Completed,First,18h 48m 28s,"January 15, 2015",,,,,,,,
745,7720,Blackrabbit2,Nintendo GameCube,18h 51m,90%,,6412199,Completed,First,18h 51m 28s,"June 20, 2018",,,,,,,,
746,7720,Jmoore750,PlayStation 2,18h 52m,90%,,5091164,Completed,First,18h 52m 49s,"September 24, 2017",,,,,,,,
747,7720,Private,PlayStation 2,18h 55m,80%,,912267,Completed,First,18h 55m,"August 25, 2014",,,,,,,,
748,7720,Yoshoyo,PlayStation 3,18h 59m,NR,,3178643,Completed,First,18h 59m 45s,"November 15, 2016",,,,,,,,
749,7720,,Wii,19h,NR,Professional level. Not a speed run. Did both side quest in the main story.,290365,Completed,First,19h,,,,,,,,,
750,7720,Hossam_Cloud69,Nintendo GameCube,19h,90%,,9534188,Completed,First,19h,"September 05, 2019",,,,,,,,
751,7720,JonahtheMann,PC,19h,NR,,9549630,Completed,First,19h,,21h,,,,,,,
752,7720,Leon_Kennedy,PC,19h,100%,,5368511,Completed,First,19h,"November 23, 2010",,,,,,,,
753,7720,Politishin,PC,19h,80%,,6438355,Completed,First,19h,"November 30, 2008",,,,,,,,
754,7720,TakerThePhenom,PlayStation 2,19h,100%,,4903329,Completed,First,19h,"August 13, 2017",,,,,,,,
755,7720,Taskforce131,PC,19h,80%,,6527870,Completed,First,19h,2015,,,,,,,,
756,7720,TheSeeker84,PlayStation 4,19h,100%,,5715497,Completed,First,19h,"December 17, 2017",24h,,,,,,,
757,7720,TreeHandThingy,PlayStation 2,19h,90%,,6453656,Completed,First,19h,July 2015,,,,,,,,
758,7720,TremorC,Nintendo GameCube,19h,100%,,161245,Completed,First,19h,2005,,,,,,,,
759,7720,danhar1988,Nintendo GameCube,19h,90%,,714990,Replay Completed,Replay,19h,March 2014,,,,,,,,
760,7720,espectrohunk,PC,19h,100%,,9505899,Completed,First,19h,"June 30, 2017",34h,55h 53m,,5h 47m 10s,,,,
761,7720,mrwarcriminal,PlayStation 3,19h,NR,,310420,Completed,First,19h,"February 03, 2013",23h,25h,,,,,,
762,7720,rusocabron,Wii,19h,80%,,7269146,Completed,First,19h,"October 18, 2018",,,,,,,,
763,7720,samiii11,PC,19h,90%,,8202613,Completed,First,19h,"February 04, 2019",,,,,,,,
764,7720,cynicalaa22,Wii,19h 04m,NR,,124193,Completed,First,19h 04m 11s,,,,,,,,,
765,7720,Puppet,PlayStation 2,19h 05m,NR,,11466,Completed,First,19h 05m 07s,,,,,,,,,
766,7720,Yetimachete,Wii,19h 08m,90%,,10751374,Completed,First,19h 08m,,,,,,,,,
767,7720,TheQuillWarrior,PlayStation 3,19h 16m,80%,This includes getting all 5-Star Rankings in The Mercenaries and beating both stories on Professional Mode.,3763207,Completed,Replay,19h 16m 02s,"December 13, 2016",,36h 11m 08s,,,,,,
768,7720,Cxnzy,Xbox One,19h 17m,80%,"Great Game, very long winded however.",10818143,Completed,First,19h 17m,"January 18, 2020",,,,,,,,
769,7720,Aquarium78,PC,19h 19m,50%,,543763,Completed,First,19h 19m,"May 12, 2007",,,,,,,,
770,7720,Skorpwn,PlayStation 2,19h 21m,100%,,130615,Completed,First,19h 21m,"June 13, 2012",,,,,,,,
771,7720,,PlayStation 3,19h 21m,NR,,2429478,Completed,Replay,19h 21m 21s,,,,,,,,,
772,7720,k3yblademast3r,Xbox One,19h 24m,90%,,10849788,Completed,First,19h 24m,"March 24, 2019",,,,,,,,
773,7720,Raymer,,19h 24m,NR,,148409,Completed,First,19h 24m 02s,"July 10, 2012",,,,,,,,
774,7720,Baconmaninspace,Wii,19h 30m,100%,,126900,Completed,First,19h 30m,"June 09, 2012",,,,,,,,
775,7720,mauhlin12,PlayStation 4,19h 30m,90%,,3446623,Completed,First,19h 30m,"September 23, 2016",,,,,"In game time. 72 deaths, 1st play through (yes, I know. Where have I been?)",,,
776,7720,andrewmac502,Nintendo Switch,19h 30m,NR,,10550299,Completed,First,19h 30m 09s,"December 06, 2019",,,,,,,,
777,7720,,PlayStation 4,19h 30m,NR,,6533514,Completed,First,19h 30m 30s,,,,,,,,,
778,7720,DSDXP,Nintendo GameCube,19h 30m,NR,,130676,Completed,First,19h 30m 30s,"June 14, 2012",,,,,,,,
779,7720,The_Scrivener,Wii,19h 32m,100%,,233549,Completed,First,19h 32m,,,,,,,,,
780,7720,,PlayStation 2,19h 33m,NR,,8407335,Completed,First,19h 33m,,,,,,,,,
781,7720,memorydrain,Nintendo GameCube,19h 38m,90%,,24253,Completed,First,19h 38m 22s,"June 29, 2012",,,,,,,,
782,7720,jackxanth,PC,19h 41m,NR,,5761994,Completed,First,19h 41m 19s,"February 01, 2018",,,,,,,,
783,7720,Halcyoin,PlayStation 2,19h 45m,100%,NG+,3261404,Completed,First,19h 45m,"May 07, 2006",27h 50m,40h 36m,,,,,,
784,7720,lemonx91,PC,19h 45m,NR,,3541704,Completed,First,19h 45m,,,,,,,,,
785,7720,tacticalcraptical,PC,19h 52m,100%,,24454,Completed,Replay,19h 52m,"November 10, 2013",,,,,,,,
786,7720,probodom,PlayStation 2,19h 52m,NR,,3794033,Replay Completed,Replay,19h 52m 39s,,,,,,,,,19h 52m 39s /
787,7720,,Nintendo GameCube,19h 57m,NR,,1063187,Completed,First,19h 57m,,,,,,,,,
788,7720,jthespacec,PC,19h 57m,NR,,3504300,Completed,First,19h 57m,"October 09, 2016",,,,,,,,
789,7720,Private,PlayStation 4,19h 57m,NR,,5539499,Completed,First,19h 57m 23s,"February 11, 2018",,,,,,,,
790,7720,Raisouli,PC,19h 58m,90%,,2124116,Completed,First,19h 58m 47s,"January 20, 2009",,,,,,,,
791,7720,,Nintendo GameCube,20h,NR,,381219,Completed,First,20h,,,,,,,,,
792,7720,,Nintendo GameCube,20h,NR,,536572,Completed,First,20h,,,,,,,,,
793,7720,,PlayStation 2,20h,NR,,8448246,Completed,First,20h,,35h,,,,,,,
794,7720,BrittleBonesJones,PC,20h,90%,,11078337,Completed,First,20h,"March 01, 2020",,,,,,,,
795,7720,Chrisbreckenridge,PlayStation 3,20h,NR,,7429890,Completed,First,20h,"November 12, 2018",,,,,,,,
796,7720,CrashPK,PC,20h,90%,"Professional difficulty + Handcannon, Chicago Typewriter, Infinite Launcher, P.R.L 412",1047437,Completed,First,20h,"December 04, 2014",45h,74h,,,,,,
797,7720,Private,PlayStation 2,20h,NR,,9219401,Completed,First,20h,"July 24, 2010",,,,,,,,
798,7720,Frostie,Wii,20h,NR,,10149505,Completed,First,20h,"September 27, 2019",,,,,,,,
799,7720,Haoie,PlayStation 2,20h,80%,,94903,Completed,First,20h,"May 28, 2012",,,,,,,,
800,7720,HugiMunnin,Wii,20h,NR,,6436997,Completed,First,20h,,,,,,,,,
801,7720,JCalum1,Wii,20h,90%,,9106773,Completed,First,20h,"November 11, 2008",,,,,,,,
802,7720,MTG980,PC,20h,80%,,11857375,Completed,Replay,20h,,27h,35h,,,,,,
803,7720,NicolasT,Nintendo GameCube,20h,NR,,8572253,Completed,First,20h,,,,,,,,,
804,7720,PreacherOfHell,Nintendo GameCube,20h,NR,,1636472,Completed,First,20h,,,,,,,,,
805,7720,PyroSpecter,Xbox One,20h,NR,,11329360,Completed,First,20h,,,,,,,,,
806,7720,Private,Nintendo GameCube,20h,NR,Playthrough with Matt Kongkatong.,6072960,Completed,First,20h,"February 21, 2008",,,,,,,,
807,7720,Retororando,Nintendo GameCube,20h,90%,,1485679,Completed,First,20h,"July 16, 2015",,,,,,,,
808,7720,RoccoS,PC,20h,NR,,8298641,Completed,First,20h,"February 18, 2019",,,,,,,,
809,7720,Samurai112,PC,20h,NR,,3495300,Completed,First,20h,July 2012,,,,,,,,
810,7720,SgtPepper98,PC,20h,NR,,11491958,Completed,First,20h,"April 19, 2020",24h,,,,,,,
811,7720,Spooky_Cyborg,PC,20h,100%,,6768002,Completed,First,20h,"August 04, 2018",,,,,,,,
812,7720,StEvil3000,PlayStation 2,20h,NR,,5130067,Completed,First,20h,,,,,,,,,
813,7720,TheSuperBrioche,PC,20h,NR,,3713946,Completed,First,20h,,,,,,,,,
814,7720,Zangreus,PC,20h,NR,,5650555,Completed,First,20h,"January 13, 2018",,,,,,,,
815,7720,charliewoodhead,PlayStation 2,20h,90%,,2654280,Completed,First,20h,"July 18, 2006",,,,,,,,
816,7720,deddoman,PC,20h,80%,,412581,Completed,First,20h,,,,,,,,,
817,7720,Private,PlayStation 4,20h,NR,,9442981,Completed,Replay,20h,November 2018,,,,,,,,
818,7720,exiz01,PlayStation 4,20h,NR,,5086833,Playing Backlog Completed,Replay,20h,,,,,,,,,
819,7720,girthwhile,PlayStation 2,20h,NR,,6185758,Completed,First,20h,"April 29, 2018",,,,,,,,
820,7720,gnrgui,Nintendo GameCube,20h,100%,,227895,Completed,First,20h,,,,,,,,,
821,7720,hor_mol,PlayStation 2,20h,100%,,7076371,Completed,First,20h,"September 18, 2018",,,,,,,,
822,7720,inevias,PC,20h,NR,,1232152,Completed,First,20h,"October 19, 2014",,,,,,,,
823,7720,jayAEY,Wii,20h,NR,,4917316,Completed,First,20h,,,,,,,,,
824,7720,jbcillatwill,PlayStation 2,20h,100%,,2301637,Completed,First,20h,,,,,,,,,
825,7720,jbcillatwill,PlayStation 4,20h,100%,,3940276,Completed,Replay,20h,"September 30, 2016",,,,,,,,
826,7720,ktpanks,Wii,20h,80%,,7780530,Completed,First,20h,"May 01, 2019",,,,,,,,
827,7720,linkhimura,PlayStation 2,20h,80%,,1462370,Completed,First,20h,,,,,,,,,
828,7720,mostafa631,PlayStation 3,20h,90%,,11603667,Completed,First,20h,,26h,,,,,,,
829,7720,neotstyle,PlayStation 2,20h,100%,,6866448,Completed,First,20h,,,,,,,,,
830,7720,raegazel,Wii,20h,100%,,4618669,Completed,First,20h,"August 06, 2017",,,,,,,,
831,7720,ssundead,Nintendo GameCube,20h,100%,,3738770,Completed,First,20h,,,,,,,,,
832,7720,thedarkstark,PlayStation 4,20h,100%,,11668086,Completed,First,20h,"May 06, 2020",,,,,,,,
833,7720,webertsilva,PC,20h,90%,,9603909,Completed,First,20h,"September 13, 2018",,,,,,,,
834,7720,yigitertor,PC,20h,NR,,12000393,Completed,First,20h,"June 19, 2020",,,,,,,,
835,7720,z7enX,PlayStation 2,20h 01m,100%,,241498,Completed,First,20h 01m,"February 22, 2013",,,,,,,,
836,7720,ashkaul,PC,20h 02m,100%,,5190060,Completed,First,20h 02m 07s,"November 04, 2017",,,,,,,,
837,7720,,PC,20h 02m,NR,,8164325,Completed,First,20h 02m 55s,,,,,,,,,
838,7720,,,20h 03m,NR,Amazing game,290368,Completed,First,20h 03m 41s,,,,,,,,,
839,7720,SirR0p3y,Xbox 360,20h 09m,70%,,1332899,Completed,First,20h 09m 41s,"May 05, 2015",,,,,,,,
840,7720,janther,Nintendo GameCube,20h 10m,100%,,1369105,Completed,First,20h 10m,"January 01, 2006",,30h,,,,,,
841,7720,Piletina,PlayStation 3,20h 10m,100%,,5741435,Completed,First,20h 10m 47s,"February 08, 2018",,,,,,,,
842,7720,Eyzmaster,Wii,20h 11m,NR,,1214450,Completed,First,20h 11m,"September 12, 2010",30h 15m,,,,"for my blog review
http://eyzmaster.blogspot.ch/2010/09/vgr-resident-evil-4.html",,,
843,7720,TennisFilmMusic,PlayStation 2,20h 13m,NR,,2884645,Completed,First,20h 13m 15s,"April 19, 2016",,,,,,,,
844,7720,Komukitee,PC,20h 16m,NR,,8506217,Completed,First,20h 16m,,,,,,,,,
845,7720,AfricSpb,PlayStation 4,20h 18m,100%,,5119326,Completed,First,20h 18m 27s,"October 19, 2017",28h 03m 07s,,,,,,,
846,7720,MrBungle5,Wii,20h 28m,90%,"Hit ratio 71%, Enemies killed: 853, Number of times killed: 92",3970530,Completed,First,20h 28m 33s,"May 13, 2017",,,,,,,,
847,7720,Bam,PlayStation 2,20h 30m,NR,,8808116,Completed,First,20h 30m,"May 18, 2016",25h 21m,,,,,,,
848,7720,RichMWaters,PC,20h 30m,NR,,10845050,Completed,First,20h 30m,"March 16, 2019",,,,,,,,
849,7720,Wuii,PC,20h 31m,NR,,10621866,Completed,First,20h 31m,,,,,,,,,
850,7720,,PC,20h 40m,NR,,7418400,Completed,First,20h 40m,,,,,,,,,
851,7720,,Wii,20h 42m,NR,,2293910,Completed,First,20h 42m 11s,,,,,,,,,
852,7720,,PlayStation 4,20h 45m,NR,,4108462,Completed,First,20h 45m,,,,,,,,,
853,7720,,Wii,20h 52m,NR,"This is my fourth time playing through, and I still love this game to death!",627428,Completed,Replay,20h 52m 33s,,,,,,,,,
854,7720,hyperjelly,Nintendo Switch,20h 55m,NR,,10564872,Completed,First,20h 55m,"December 13, 2019",,,,,,,,
855,7720,CandyStrike,PC,21h,100%,,8618320,Completed,First,21h,"June 13, 2018",,,,,,,,
856,7720,Drolin,PC,21h,90%,,341040,Completed,First,21h,,,,,,,,,
857,7720,Fizzlebot1109,PlayStation 2,21h,NR,,9676317,Completed,First,21h,,,,,,,,,
858,7720,Private,PC,21h,NR,,946365,Completed,First,21h,,,,,,,,,
859,7720,gabrielonuris,PC,21h,NR,,965777,Completed,First,21h,"June 29, 2013",,,,,,,,
860,7720,lerizer,PC,21h,100%,,4883783,Completed,Replay,21h,"August 05, 2014",,37h,,,,,,
861,7720,milktea_tv,PC,21h,NR,,11816549,Completed,First,21h,"October 06, 2015",26h 17m,,,,,,,
862,7720,Gaigim,PlayStation 2,21h,NR,,5994662,Completed,Replay,21h 57s,"March 16, 2018",26h 31m 09s,34h 08m 44s,,,,,,
863,7720,Kratos7,PlayStation 2,21h 04m,90%,,460852,Completed,First,21h 04m 57s,,,,,,,,,
864,7720,Private,PC,21h 07m,NR,,893916,Completed,First,21h 07m 44s,"August 14, 2014",,,,,,,,
865,7720,Private,PlayStation 4,21h 10m,NR,,4911309,Completed,First,21h 10m,"November 03, 2017",,,,,,,,
866,7720,leonkenedystan1,Xbox 360,21h 12m,80%,,10938293,Completed,First,21h 12m 11s,"February 04, 2020",,,,,,,,
867,7720,,PlayStation 3,21h 13m,NR,,290371,Completed,First,21h 13m 27s,,,,,,,,,
868,7720,BrockenmanJr,Nintendo GameCube,21h 14m,NR,,3258222,Completed,First,21h 14m 46s,"August 16, 2016",,,,,,,,
869,7720,Mattbr,Xbox One,21h 20m,80%,,10308461,Completed,First,21h 20m,"October 26, 2019",,,,,,,,
870,7720,Dio_brando,PlayStation 2,21h 20m,NR,,4750222,Completed,Replay,21h 20m 50s,"July 14, 2017",,,,,,,,
871,7720,Orkin,Nintendo GameCube,21h 21m,100%,,167511,Completed,First,21h 21m,December 2011,,,,,,,,
872,7720,,PlayStation 4,21h 24m,NR,,8469187,Completed,First,21h 24m 22s,,,,,,,,,
873,7720,Private,PC,21h 26m,90%,,10440395,Completed,First,21h 26m 15s,"November 11, 2019",25h 30m,,,,,,,
874,7720,TylerTheGamer2000,Nintendo GameCube,21h 30m,100%,,3560143,Replay Completed,First,21h 30m,2014,,,,,Times Beaten: 2,,,
875,7720,Private,Xbox One,21h 30m,NR,,3384193,Completed,First,21h 30m,"September 01, 2016",,,,,,,,
876,7720,Nogitec,PlayStation 2,21h 32m,90%,,10679251,Completed,First,21h 32m,,,,,,Normal läpi,,,
877,7720,mugiwarajm,PlayStation 4,21h 39m,NR,,10191595,Replay Completed,Replay,21h 39m 14s,"March 10, 2020",,,,,,,,21h 39m 14s /
878,7720,,Xbox 360,21h 45m,NR,,8200673,Completed,Replay,21h 45m,,25h,30h,,,,,,
879,7720,oto146,PC,21h 53m,90%,Main Story (normal) + Separate Ways + Assignment Ada,775420,Completed,First,21h 53m 29s,"July 14, 2014",27h 57m 37s,,,,,,,
880,7720,Zergplex,PC,21h 54m,70%,,10532794,Completed,First,21h 54m 32s,"March 29, 2020",,,,,Start Date: 3/21/20,,,
881,7720,MetalreduX,PlayStation 4,21h 56m,100%,"Did not complete all shooting ranges, did not get all trophies, did not complete professional mode.",10350703,Completed,First,21h 56m 15s,"November 09, 2019",,,,,,,,
882,7720,Geist,Nintendo GameCube,21h 57m,NR,,134413,Completed,First,21h 57m 18s,"June 20, 2012",,,,,,,,
883,7720,jakesinc54,Nintendo GameCube,21h 59m,90%,,401778,Completed,First,21h 59m,"March 24, 2015",,,,,,,,
884,7720,,PlayStation 4,22h,NR,,3538964,Completed,Replay,22h,,,,,,,,,
885,7720,,PC,22h,NR,,9124329,Completed,First,22h,,,,,,,,,
886,7720,Great_MadScientist04,Wii,22h,100%,,8939691,Completed,Replay,22h,,,32h,,,,,,
887,7720,Luke_Mugen,PlayStation 2,22h,100%,,478114,Replay Completed,Replay,22h,2005,,,,,2 replays.,,,32h /
888,7720,Stevedave,Nintendo GameCube,22h,NR,,3858055,Completed,First,22h,,,,,,,,,
889,7720,mdigiammerino,PlayStation 3,22h,90%,,512033,Completed,First,22h,"November 15, 2014",,,,,,,,
890,7720,Private,PC,22h,NR,,11280684,Completed,First,22h,"March 29, 2020",,,,,,,,
891,7720,humpydoe,PlayStation 4,22h 03m,80%,,5725558,Completed,First,22h 03m 55s,"May 10, 2020",25h 03m 55s,,,,,,,
892,7720,duncanwood,Wii,22h 11m,100%,,71935,Completed,First,22h 11m 12s,,,,,,,,,
893,7720,,Xbox 360,22h 11m,NR,,5853761,Completed,First,22h 11m 38s,,,,,,,,,
894,7720,thbo,Wii,22h 12m,70%,,652877,Completed,First,22h 12m,"August 03, 2012",,,,,,,,
895,7720,,Nintendo Switch,22h 16m,NR,,10272415,Completed,First,22h 16m,,,,,,,,,
896,7720,BRabbit9713,PlayStation 2,22h 42m,NR,,5860647,Completed,First,22h 42m 57s,"February 19, 2018",,,,,,,,
897,7720,,Xbox 360,22h 48m,NR,,1179752,Completed,First,22h 48m 47s,,,,,,,,,
898,7720,Hyper_Eye,Wii,22h 54m,90%,,753500,Completed,First,22h 54m 47s,,,,,,,,,
899,7720,TiboRec,Wii,23h,NR,,777635,Completed,First,23h,2010,,,,,,,,
900,7720,sircaptsalmon,PC,23h,NR,,4170517,Completed,First,23h,"March 10, 2017",28h,,,,,,,
901,7720,Lichtenshtein,PC,23h 15m,NR,,8525618,Completed,First,23h 15m,"March 26, 2019",27h 30m,,,,,,,
902,7720,bonjo,PlayStation 4,23h 15m,100%,,6772432,Completed,First,23h 15m,"August 05, 2018",,,,,,,,
903,7720,,Nintendo GameCube,23h 22m,NR,,1254464,Completed,First,23h 22m,,,,,,,,,
904,7720,Sientjuhna,PlayStation 3,23h 32m,80%,,5760865,Completed,First,23h 32m 41s,"February 01, 2018",,,,,,,,
905,7720,,PC,23h 35m,NR,,6664213,Completed,First,23h 35m 57s,,,,,,,,,
906,7720,ZapNight,Wii,23h 58m,80%,,10904871,Completed,First,23h 58m,"January 26, 2020",,,,,,,,
907,7720,,,24h,NR,,290355,Completed,First,24h,,,,,,,,,
908,7720,,Nintendo GameCube,24h,NR,,290378,Completed,First,24h,,,,,,,,,
909,7720,,PlayStation 3,24h,NR,,723716,Completed,First,24h,,30h,,,,,,,
910,7720,HowlinMadSnake,PlayStation 2,24h,100%,,1529988,Completed,First,24h,2009,,,,,,,,
911,7720,Kohppa,PlayStation 2,24h,70%,,608912,Completed,First,24h,,,,,,,,,
912,7720,Sindaco,PlayStation 2,24h,90%,,7871429,Completed,First,24h,,,,,,,,,
913,7720,lifad96,PC,24h,NR,,6610520,Replay Completed,First,24h,2011,,,,,,,,24h /
914,7720,nship,PC,24h,90%,,9057659,Completed,First,24h,"February 04, 2019",,,,,,,,
915,7720,kobayashi93,PC,24h 02m,60%,,3001510,Completed,First,24h 02m,"April 17, 2017",,,,,,,,
916,7720,joderoci,Xbox One,24h 11m,NR,,7052328,Completed,First,24h 11m 41s,,,,,,,,,
917,7720,Draamajumala,Nintendo GameCube,24h 12m,NR,,860068,Completed,First,24h 12m,2007,,,,,,,,
918,7720,,Nintendo GameCube,24h 15m,NR,,7215816,Completed,First,24h 15m 01s,,,,,,,,,
919,7720,,PlayStation 3,24h 34m,NR,,400468,Completed,Replay,24h 34m,,,,,,,,,
920,7720,,PlayStation 3,24h 36m,NR,,290376,Completed,Replay,24h 36m,,,,,,"This was my second playthrough, but it had been 5 years since my first so it was probably about as fast as a first playthrough. Very impressed with the length because it never got boring. Brilliant game",,,
921,7720,Weng,Nintendo GameCube,24h 39m,NR,Difficulty Level: Easy,105286,Completed,First,24h 39m 20s,2005,,,,,,,,
922,7720,sunsetsound,Nintendo GameCube,24h 41m,NR,,199212,Completed,First,24h 41m,,,,,,,,,
923,7720,,PlayStation 4,24h 47m,NR,,4822728,Completed,First,24h 47m 45s,,,,,,,,,
924,7720,Sir_Android,Xbox 360,24h 48m,NR,Spent a lot of time organizing items in my inventory.,121184,Completed,First,24h 48m 22s,"June 10, 2012",,,,,,,,
925,7720,gregor_samsa,PlayStation 2,24h 52m,NR,,1358209,Completed,First,24h 52m 25s,"May 24, 2015",,,,,Hardest level: Mine carts.,,,
926,7720,Gnarl,PlayStation 2,25h,100%,,6099533,Completed,Replay,25h,"April 09, 2018",,,,,,,,
927,7720,Robot_Ninja,Wii,25h,NR,,7742246,Completed,First,25h,"December 15, 2018",,,,,,,,
928,7720,kisamek05,PlayStation 2,25h,80%,,9369617,Completed,First,25h,"April 10, 2011",,,,,,,,
929,7720,sczcarlos,PC,25h,90%,,5603229,Completed,First,25h,"January 03, 2019",,,,,,,,
930,7720,hoksu,Nintendo GameCube,25h 10m,80%,,592166,Completed,First,25h 10m 12s,"January 23, 2014",,,,,,,,
931,7720,fishy1624,PlayStation 2,25h 11m,NR,,4705483,Completed,First,25h 11m 32s,"July 05, 2017",,,,,,,,
932,7720,,PlayStation 4,25h 18m,NR,,6197208,Completed,First,25h 18m,,,,,,,,,
933,7720,Jtyler12,PlayStation 2,25h 24m,NR,,10229964,Completed,First,25h 24m 14s,"October 18, 2019",,,,,,,,
