,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Speedrun
1635,26729,Private,PC,144h 43m,NR,,5842081,Replay Completed,Replay,,"January 20, 2018",144h 43m,,,144h 43m /,
1636,26729,,PC,145h,NR,,3110792,Completed,First,,,145h,,,,
1637,26729,,PC,146h,NR,,2194312,Completed,First,,,146h,,,,
1638,26729,Santiago,PC,146h,80%,,11043555,Completed,Replay,,"February 03, 2020",146h,,,,
1639,26729,,PlayStation 4,147h,NR,,2544324,Completed,First,,,147h,,,,
1640,26729,GTisSmoking,PC,148h,NR,,5025059,Completed,First,,"July 12, 2016",148h,,,,
1641,26729,HitaroYuma,PlayStation 4,148h 10m,90%,,6476204,Completed,First,,"September 10, 2016",148h 10m,,,,
1642,26729,,PC,150h,NR,,4664617,Completed,First,,,150h,,,,
1643,26729,FPJaques,PC,150h,NR,"All bobbleheads, all No-Radiant-Quests found",3007884,Completed,First,,"May 24, 2016",150h,,,,
1644,26729,Wolf119,PC,150h,NR,,4305579,Completed,First,,"April 13, 2017",150h,,,,
1645,26729,cooliosos,PC,150h,NR,,3638633,Completed,First,,,150h,,,,
1646,26729,HOTSHOT,PC,150h 05m,90%,,9467584,Completed,First,,,150h 05m,,,,
1647,26729,novaviking,Xbox One,150h 16m,NR,,10937078,Completed,First,,"January 01, 2016",150h 16m,,,,
1648,26729,Private,PC,150h 28m,10%,,3458006,Completed,First,,"September 26, 2016",150h 28m,,,,
1649,26729,Kilmeister,PC,151h,90%,,3043222,Completed,First,,"June 03, 2016",151h,,,,
1650,26729,Private,PC VR,151h,90%,,7309508,Completed,First,,"January 23, 2019",151h,,,,
1651,26729,nicouou,PlayStation 4,153h 36m,50%,,11201163,Backlog Completed,First,,"September 30, 2016",153h 36m,,150h51m on other character,,
1652,26729,konxhimself,PC,154h,NR,,4567229,Completed,First,,,154h,,,,
1653,26729,rflktrz,PC,154h,80%,Excl. DLC,2995016,Completed,First,,"March 15, 2016",154h,,,,
1654,26729,,PlayStation 4,155h,NR,,4436166,Completed,Replay,18h 40m,,155h,216h,,,
1655,26729,,PC,155h,NR,,11015959,Completed,First,,,155h,,,,
1656,26729,,PC,156h,NR,,3788256,Completed,First,,,156h,,,,
1657,26729,Bordogast,PC,156h,90%,,4850086,Completed,First,,"December 02, 2016",156h,,,,
1658,26729,lauren,PC,158h,NR,,3884068,Completed,First,,,158h,,,,
1659,26729,Private,PC,158h,NR,,6730348,Completed,First,,"December 11, 2018",158h,,,,
1660,26729,Whoisillb,Xbox One,158h 55m,NR,,7256570,Completed,First,,"June 04, 2016",158h 55m,,,,
1661,26729,,PlayStation 4,160h,NR,,4495466,Completed,First,30h,,160h,200h,,,
1662,26729,brachurself86,PlayStation 4,160h,NR,,4181271,Completed,First,,"February 14, 2017",160h,,,,
1663,26729,brak0999,PlayStation 4,160h,NR,,2622932,Completed,First,,"February 20, 2016",160h,,,,
1664,26729,cschwabe117,Xbox One,160h,80%,,7520847,Completed,First,,,160h,,,,
1665,26729,sir_jshea,PlayStation 4,160h,NR,,3983301,Completed,First,46h,"January 29, 2017",160h,200h,,,
1666,26729,Private,PC,163h,NR,,3175822,Completed,First,,"September 24, 2016",163h,,,,
1667,26729,Private,PlayStation 4,163h 46m,100%,,11279757,Completed,First,,,163h 46m,,,,
1668,26729,Orangelover180,PC,165h,NR,,10905133,Completed,First,,"January 29, 2020",165h,,,,
1669,26729,,PC,166h,NR,,3334164,Completed,First,,,166h,,,,
1670,26729,janther,PlayStation 4,167h 21m,90%,,4368057,Completed,First,,"April 29, 2017",167h 21m,,,,
1671,26729,Aragorness,PC,168h,NR,,7670555,Completed,First,,"December 04, 2017",168h,,,,
1672,26729,nickalleye,PC,168h,70%,,5367876,Completed,First,,"November 23, 2017",168h,,,,
1673,26729,gotenibehe,PlayStation 4,168h 15m,80%,,5803673,Completed,First,,"February 09, 2018",168h 15m,,,,
1674,26729,Chinny123,PC,170h,100%,Think i played this one to death and tried to pretty much 100% it. All DLC completed.,7951295,Completed,First,,"October 03, 2018",170h,,,,
1675,26729,JHBloodstorm,PC,170h,NR,,11085964,Completed,First,,"January 03, 2019",170h,,,,
1676,26729,SpartanSig,PC,171h,NR,,2436513,Completed,First,,"January 17, 2016",171h,,,,
1677,26729,,PC,172h,NR,,5189097,Completed,First,,,172h,,,,
1678,26729,Private,PC,172h,NR,,11144686,Completed,First,,"November 11, 2018",172h,,,,
1679,26729,Go_Hobo_Go,PlayStation 4,174h 06m,NR,,7528951,Completed,First,,"November 25, 2018",174h 06m,,,,
1680,26729,Private,PlayStation 4,174h 52m,90%,78% trophies,3180288,Completed,First,,,174h 52m,,,,
1681,26729,,Xbox One,175h 20m,NR,,4740621,Completed,First,50h 09m 35s,,175h 20m 42s,225h 30m 17s,,,
1682,26729,jimgeras324,PlayStation 4,178h 56m,NR,,10489998,Completed,First,35h 38m,"July 19, 2017",178h 56m,,,,
1683,26729,,Xbox One,180h,NR,,2935545,Completed,Replay,,,180h,,,,
1684,26729,DR_BIG_Tasty59,PlayStation 4,180h,100%,,8676174,Completed,Replay,,"April 16, 2019",180h,,,,
1685,26729,Private,PlayStation 4,180h,NR,,7271508,Completed,First,,"October 19, 2018",180h,,,,
1686,26729,gluetrout,PC,180h,60%,,2406335,Completed,First,,,180h,,,,
1687,26729,Private,PlayStation 4,181h 19m,NR,,3397811,Completed,First,,"September 10, 2016",181h 19m,,,,
1688,26729,UserOne,PC,181h 41m,NR,,8518739,Completed,First,,,181h 41m,,,,
1689,26729,IAmThatIs,PC,182h,NR,,8810936,Completed,First,,"October 21, 2018",182h,,,,
1690,26729,xxhammer,PC,185h,NR,,11087767,Completed,Replay,,"September 28, 2018",185h,,,,
1691,26729,Nick11803,Xbox One,187h 40m,70%,,7188012,Completed,First,,"July 28, 2019",187h 40m 17s,,finished all Quests possible,,
1692,26729,Private,PC,189h,NR,,7958952,Completed,First,,,189h,,,,
1693,26729,,PlayStation 4,189h 35m,NR,,5137353,Completed,First,,,189h 35m,,,,
1694,26729,KingM,PlayStation 4,190h 41m,80%,,2315304,Completed,First,,"December 31, 2015",190h 41m 33s,,"Level 79
Locations Discovered: 313
Bobbleheads Collected: 15
Quests Completed: 90
Misc Objective Completed: 76
Main Quests Completed: 12
Side Quests Completed: 35",,
1695,26729,,Xbox One,192h,NR,,5360266,Completed,First,,,192h,,,,
1696,26729,,PlayStation 4,195h,NR,,3510257,Completed,First,,,195h,,,,
1697,26729,,PC,196h,NR,,7695536,Completed,Replay,,,196h,,,,
1698,26729,,PlayStation 4,200h,NR,,2092995,Completed,First,,,200h,,,,
1699,26729,,PlayStation 4,200h,NR,,2577978,Completed,First,,,200h,,,,
1700,26729,,PlayStation 4,200h,NR,,4631366,Completed,First,,,200h,,,,
1701,26729,,PC,200h,NR,,5379435,Completed,First,,,200h,,,,
1702,26729,SeanKR,PC,200h,NR,,11379612,Completed,First,,,200h,,,,
1703,26729,eyeball5150,Xbox One,200h,100%,,3850423,Completed,First,,"September 01, 2016",200h,,,,
1704,26729,ivanrullan,PlayStation 4,200h,NR,Not fully completed it,4259134,Completed,Replay,50h,"April 01, 2017",200h,,,,
1705,26729,jrichardson25,PlayStation 4,200h,NR,,5520043,Completed,First,60h,,200h,,,,
1706,26729,theham07,PC,200h,NR,,6658130,Completed Retired,Replay,,,200h,,"I mess about a lot in games by doing side stuff, so this really inflates my completion time. The extra 58 hours is me messing with mods on a new playthrough, but my main play time is 200 hours.",,
1707,26729,winroque,PC,200h,NR,,5459821,Completed,First,,,200h,,,,
1708,26729,Brodudedog,PlayStation 4,200h 59m,NR,,6213976,Completed,First,,"July 05, 2017",200h 59m,,,,
1709,26729,adrizg,PC,202h,80%,,5803832,Completed,First,,"March 26, 2016",202h,,,,
1710,26729,Clubberg,PC,204h,90%,,7902607,Completed,First,,"June 02, 2017",204h,,,,
1711,26729,Ringer,Xbox One,206h 14m,100%,,5779282,Completed,First,,,206h 14m,,,,
1712,26729,Private,PC,206h 35m,90%,"Spent way too much time building, and exploring, doing side quests, before finishing the main quest.",10360428,Completed,First,,"January 31, 2016",206h 35m,,,,
1713,26729,Vlash,PC,207h,70%,,2041873,Completed,First,,"January 18, 2016",207h,,,,
1714,26729,imitation78,PC,212h,NR,,11016438,Completed,First,,"February 19, 2020",212h,,,,
1715,26729,,PlayStation 4,214h,NR,,2705968,Completed,First,,,214h,,,,
1716,26729,hungrygamer,Xbox One,215h 56m,NR,no dlc,3084796,Completed,First,,"March 18, 2020",215h 56m,,,,
1717,26729,alec12734,PlayStation 4,218h,80%,,4360012,Completed Retired,First,57h,"April 15, 2016",218h,,,,
1718,26729,bagglemefingies,PC,219h 29m,NR,,8664087,Completed,First,,,219h 29m,,,,
1719,26729,dersmoll,PC,220h,NR,,4248290,Completed,First,,"May 12, 2017",220h,270h,,,
1720,26729,RavenQuinn,PlayStation 4,220h 34m,70%,,2325723,Completed,First,,,220h 34m,,,,
1721,26729,JonJon_,PC,222h,80%,,8019952,Completed,First,,"March 29, 2016",222h,,,,
1722,26729,killstring,PC,229h,NR,,4005127,Completed,First,,"February 03, 2017",229h,,,,
1723,26729,stationtostation,PlayStation 4,232h 43m,80%,,2241241,Completed,First,,December 2015,232h 43m,,,,
1724,26729,Codyrunsfast,PlayStation 4,240h,90%,,2573180,Completed,First,,"March 13, 2017",240h,,,,
1725,26729,HD_Ninjas,Xbox One,240h,NR,,8331362,Completed,First,,,240h,,,,
1726,26729,Rizero,PC,242h,80%,,3454241,Completed,First,,"September 25, 2016",242h,,,,
1727,26729,Sol_Fury,PlayStation 4,243h 17m,NR,Including all DLC and most of the trophies,3479782,Completed,First,,"December 23, 2016",243h 17m,,,,
1728,26729,Private,PC,246h,NR,,3387779,Completed,First,,"September 03, 2016",246h,,,,
1729,26729,MetalJoJo98,PlayStation 4,250h,NR,,7793255,Completed,First,,June 2017,250h,,,,
1730,26729,recfab,PlayStation 4,250h,NR,,4437855,Completed,First,,"July 28, 2018",250h,,,,
1731,26729,HORSE_LORD,PlayStation 4,254h 54m,80%,,3585034,Completed,First,,"December 05, 2015",254h 54m,,,,
1732,26729,,PC,257h 31m,NR,Main quests: all (12). Minutemen: all (50). Side: many (34). Railroad: some (26). Brotherhood: few (11). Institute: 6.,2508646,Completed,First,,,257h 31m,,,,
1733,26729,HotdogSalesman,PC,259h,80%,,11700972,Completed,First,,"May 07, 2018",259h,,,,
1734,26729,graiden78,PC,262h,90%,,3716359,Completed,First,,"December 04, 2016",262h,,Steam,,
1735,26729,bradleylaventine,PlayStation 4,262h 15m,NR,"Far Harbour & Automatron,, No nuka world",5445067,Completed,First,,"November 30, 2017",262h 15m,,,,
1736,26729,Private,PC,270h,NR,,9381555,Completed,First,,"August 17, 2019",270h,,,,
1737,26729,ViolentLee,PlayStation 4,275h,NR,,2079518,Completed,First,,"January 26, 2016",275h,,,,
1738,26729,arcanis23,PC,275h,NR,,6405107,Completed,First,,"January 24, 2020",275h,,,,
1739,26729,Private,PC,276h,70%,,10376677,Completed,Replay,,"December 23, 2018",276h,,,,
1740,26729,Private,PlayStation 4,300h,NR,,3921210,Completed,First,,,300h,,,,
1741,26729,NorthStars97,PlayStation 4,300h,60%,,5528402,Completed Retired,Replay,,"December 01, 2019",300h,,,,
1742,26729,ZenWutend,PC,300h,80%,Amazing,4346169,Completed Retired,Replay,,"April 22, 2017",300h,,,,
1743,26729,DJPimpDaddy,PC,306h,NR,,2344765,Completed,First,,"January 03, 2016",306h,,,,
1744,26729,,PC,308h,NR,,3020066,Completed,First,,,308h,,,,
1745,26729,xmicah,PlayStation 4,314h 13m,NR,,2759972,Completed,First,,"March 21, 2016",314h 13m,,,,
1746,26729,gabotron,PC,316h,NR,,3585853,Completed Retired,First,,"November 05, 2016",316h,,,,
1747,26729,Korteal,PC,319h,NR,,6921880,Completed,First,,"January 01, 2019",319h,,,,
1748,26729,gespinoza,PlayStation 4,331h,NR,All Trophies. All Dlc trophies,3125991,Completed,First,,,331h,433h,,,
1749,26729,TR_8R,PlayStation 4,31h 08m,NR,"100% platinum, made a save at a critical point to avoid multiple playthroughs",5494350,Completed,First,23h 04m,"December 20, 2017",,31h 08m,,,
1750,26729,sturdyserpent,PlayStation 4,40h,80%,,7395168,Completed,First,22h,,,40h,,,
1751,26729,,PC,45h 13m,NR,,11013123,Completed,Replay,26h 45m,,42h 18m,45h 13m,,,
1752,26729,,PC,50h,NR,,9682717,Completed,First,,,,50h,,,
1753,26729,,Xbox One,55h,NR,,4656273,Completed,First,,,,55h,,,
1754,26729,shutter29,Xbox One,55h,NR,,3579859,Completed,First,,"January 14, 2016",,55h,,,
1755,26729,renegademrp,Xbox One,58h 10m,NR,1000/1000 gamerscore,2337409,Completed,First,,"November 18, 2015",,58h 10m,,,
1756,26729,Moose,PC,60h,NR,,2624535,Completed,First,15h,"November 15, 2015",40h,60h,,,
1757,26729,silversurfpunk,PlayStation 4,60h 09m,90%,Not to hard. Made a critical save so I didn't have to replay the game for all of the different endings,3946472,Completed,First,,"January 20, 2017",,60h 09m,,,
1758,26729,,Xbox One,62h 43m,NR,Took me pretty long,4767513,Completed,Replay,30h 42m 40s,,38h 19m 39s,62h 43m 16s,,,
1759,26729,automaticfox,PlayStation 4,64h,70%,,2073901,Completed,First,,"January 28, 2016",,64h,,,
1760,26729,Phaz,PC,64h 30m,80%,50/50 Steam Achievements,3142232,Completed,First,,"July 23, 2016",,64h 30m 07s,,,
1761,26729,phantomlord,PlayStation 4,65h,90%,,3811321,Completed,First,30h,"November 23, 2015",42h,65h,The only trophy that will ad significant time is the settlement happiness one.,,
1762,26729,Jaksu,PC,65h 34m,NR,,2716503,Completed,Replay,,"March 11, 2016",,65h 34m 12s,,,
1763,26729,LauraSofia,PC,66h,NR,,7406913,Completed,First,,,,66h,,,
1764,26729,SarcasmAbound,PlayStation 4,68h 49m,100%,My 60th Platinum,2072816,Completed Retired,First,26h 59m 56s,"November 14, 2015",33h 02m 26s,68h 49m 40s,,,
1765,26729,,PC,69h,NR,,9464557,Completed,First,16h 12m,,34h,69h,,,
1766,26729,lukebourne2011,PlayStation 4,69h 20m,NR,,2136562,Completed,First,,"January 07, 2016",54h 22m,69h 20m 10s,,,
1767,26729,DreamEaglr,PlayStation 4,70h,NR,,4855137,Completed,First,30h,"December 29, 2015",50h,70h,,,
1768,26729,Titanas,PlayStation 4,70h,90%,,3542334,Completed,First,17h,"October 23, 2016",60h,70h,,,
1769,26729,davidstubbs,PlayStation 4,70h,NR,,2263790,Completed,First,,"December 04, 2015",,70h,,,
1770,26729,CynicalMarvin,PlayStation 4,72h,80%,,3303107,Completed,First,,"August 08, 2016",,72h,,,
1771,26729,Tarrmu,Xbox One,72h,70%,,9432921,Completed,First,,"November 29, 2015",,72h,,,
1772,26729,motatnema,PlayStation 4,72h,NR,"All endings, Platinum trophy",4216373,Completed,First,,"June 11, 2019",,72h,,,
1773,26729,viscon64,PlayStation 4,72h,80%,,9374183,Completed,Replay,,"March 01, 2018",,72h,,,
1774,26729,Ryukojin,PlayStation 4,74h,70%,,2657180,Completed,First,35h,"February 27, 2016",,74h,,,
1775,26729,CommanderLindle,PlayStation 4,75h,NR,,8412737,Completed,Replay,,"March 06, 2019",,75h,,,
1776,26729,JOSHTYLER,PC,75h,100%,,7520371,Completed,First,,"November 24, 2018",,75h,,,
1777,26729,mollymog,PlayStation 4,75h,80%,platinum on PS4,4393411,Completed,First,,"February 07, 2016",,75h,,,
1778,26729,Destructionat3r,PC,76h,NR,All steam achievements,10631214,Completed,First,,"March 15, 2020",,76h,,,
1779,26729,,PC,77h,NR,,6435826,Completed,First,,,,77h,,,
1780,26729,SorensenxD,PlayStation 4,77h 19m,NR,Platinum!,3244570,Completed,First,,"August 10, 2016",,77h 19m,,,
1781,26729,sky_solo,PlayStation 4,78h 07m,NR,"Platinum! Also, completed two DLC packs while doing the plat.",2740974,Completed,First,,"October 01, 2016",67h 26m,78h 07m,,,
1782,26729,,Xbox One,80h,NR,,2243683,Completed,First,15h,,60h,80h,,,
1783,26729,XxMegaHD,PlayStation 4,80h,NR,,8495225,Completed,First,,"June 24, 2018",,80h,,,
1784,26729,atomicbrett,PlayStation 4,80h,80%,,3771729,Completed Retired,First,,,,80h,,,
1785,26729,Private,PlayStation 4,80h,70%,"Plat, not DLC",3403901,Completed,First,,"November 08, 2015",,80h,,,
1786,26729,leoosays,PlayStation 4,82h,NR,,6154236,Completed,First,,,,82h,,,
1787,26729,Evan14,PlayStation 4,82h 23m,NR,,2691966,Completed,First,,"March 05, 2016",,82h 23m,,,
1788,26729,JacksonBoyd,PlayStation 4,83h 55m,NR,,2733702,Completed,First,,"March 15, 2016",,83h 55m,,,
1789,26729,Soulshift,Xbox One,85h,100%,1000/1000 achievements,2306323,Completed,First,,,,85h,1000/1000 gamerscore,,
1790,26729,citalopram,Xbox One,85h,80%,,11161515,Completed,First,,"March 15, 2020",,85h,,,
1791,26729,Oysterastar,PlayStation 4,86h,50%,,6356691,Completed,First,23h,"June 05, 2018",45h,86h,,,
1792,26729,aogbm12,PlayStation 4,86h,80%,,2355314,Completed,First,35h,"February 20, 2016",85h 30m,86h,,,
1793,26729,,PlayStation 4,87h,NR,,2235938,Completed,First,,,,87h,,,
1794,26729,DivineBloodline,PC,88h,100%,,2235092,Completed,First,20h,"November 30, 2015",,88h,,,
1795,26729,Texasbabymunch,PlayStation 4,88h,70%,,2236109,Completed Retired,First,,"December 03, 2015",,88h,,,
1796,26729,,PlayStation 4,90h,NR,,2179805,Completed,First,20h,,,90h,,,
1797,26729,,PC,90h,NR,,4708569,Completed,First,35h,,37h,90h,,,
1798,26729,possmchicken,PC,91h,NR,,2518632,Completed,First,,,,91h,,,
1799,26729,Tottie,PC,92h,NR,,10467917,Completed,First,,"March 27, 2018",,92h,,,
1800,26729,AlphaOmega247,PlayStation 4,92h 11m,NR,,2799825,Completed,First,,"January 03, 2016",67h,92h 11m,,,
1801,26729,ayruun,PC,93h,NR,Save Game before first ending. Played all other endings from there. 100% on steam achievements for main game.,3429635,Completed,First,,"March 17, 2016",,93h,,,
1802,26729,RS_simo,PC,93h 04m,90%,,2428038,Completed,First,,"July 07, 2016",,93h 04m 30s,,,
1803,26729,,PC,93h 06m,NR,,10879453,Completed,First,26h 53m 06s,,66h 06m 33s,93h 06m 55s,,,
1804,26729,CrimsonLobstrosity,PlayStation 4,93h 50m,NR,,2151679,Playing Completed,First,,"November 27, 2015",34h 30m,93h 50m,,,
1805,26729,MyChaos,PC,94h,80%,,7807834,Completed,First,,,,94h,,,
1806,26729,onegoalshort,PC,98h 15m,NR,,2441886,Completed,First,,"December 10, 2015",,98h 15m 36s,,,
1807,26729,Fireslayer656,PlayStation 4,99h 13m,NR,,9317433,Completed,First,,"December 19, 2015",,99h 13m,,,
1808,26729,,PC,99h 25m,NR,,4351589,Completed,First,,,,99h 25m 19s,,,
1809,26729,,PlayStation 4,100h,NR,,2095450,Completed,First,20h,,50h,100h,,,
1810,26729,,PlayStation 4,100h,NR,,3269050,Completed,First,22h,,60h,100h,,,
1811,26729,,Xbox One,100h,NR,,3373126,Completed,First,20h,,75h,100h,,,
1812,26729,,PlayStation 4,100h,NR,,4833054,Completed,First,13h 23m,,74h,100h,,,
1813,26729,Private,PC,100h,80%,,2393402,Completed,First,,March 2016,,100h,,,
1814,26729,GhostKing2016,PlayStation 4,100h,NR,,5171329,Completed,First,,,,100h,,,
1815,26729,JLongblade,PlayStation 4,100h,90%,Platinum Trophy PS4,8582563,Completed,Replay,,"October 09, 2019",,100h,,,
1816,26729,Private,PlayStation 4,100h,80%,,5819066,Custom List Completed,First,30h,,60h,100h,,100h /,
1817,26729,alebeat,PlayStation 4,100h,90%,,7818641,Completed,First,,"November 29, 2015",,100h,,,
1818,26729,desertrat_18,PlayStation 4,100h,NR,Platinum Trophy,6301641,Completed,First,,2015,,100h,,,
1819,26729,dubskins,PlayStation 4,100h,NR,,3187702,Completed,First,,"July 07, 2016",,100h,,,
1820,26729,kir1n,PlayStation 4,100h,90%,,10586174,Completed,First,,"December 13, 2019",,100h,,,
1821,26729,wanhero,PlayStation 4,100h,80%,,4647431,Completed,First,30h,"November 06, 2016",60h,100h,,,
1822,26729,zuw13,PlayStation 4,100h,NR,With Save use,4892846,Completed,First,25h,"January 29, 2016",80h,100h,,,
1823,26729,,PlayStation 4,100h 30m,NR,,2595439,Completed,First,20h 30m,,60h 30m,100h 30m,,,
1824,26729,,PC,101h,NR,,5578455,Completed,First,26h,,62h,101h,,,
1825,26729,Re4perCompl3x,PlayStation 4,102h 18m,NR,,6653755,Completed,First,21h 09m 01s,"July 23, 2018",68h 13m 22s,102h 18m 01s,,,
1826,26729,,PlayStation 4,102h 23m,NR,,4509955,Completed,First,30h 42m 13s,,43h 19m 28s,102h 23m 11s,,,
1827,26729,,PC,105h,NR,,2080919,Completed,First,30h,,55h,105h,,,
1828,26729,SweLoFe,PC,105h,NR,,3911971,Completed,First,,"November 21, 2015",,105h,,,
1829,26729,gaynalretentive,PlayStation 4,105h,NR,,6613554,Completed,First,,,55h,105h,,,
1830,26729,iivellios,PC,105h,90%,,2134836,Completed,First,,"November 23, 2015",,105h,,,
1831,26729,MrJo,PC,105h 51m,NR,,3076783,Completed,First,,,,105h 51m,,,
1832,26729,BDSenpai,PC,106h,NR,,2140072,Completed,First,,"November 25, 2015",,106h,,,
1833,26729,Private,PC,106h,90%,Every achievement,7057085,Completed,First,,"September 15, 2018",,106h,,,
1834,26729,grisenti,PC,106h,NR,,2374014,Completed,First,,"January 07, 2016",,106h,,,
1835,26729,N7Chew,Xbox One,107h,NR,,2399571,Completed,First,,"January 11, 2016",,107h,,,
1836,26729,dashnog,PC,108h,100%,,8610702,Completed,Replay,,,,108h,,,
1837,26729,saladass,Xbox One,108h 10m,NR,,4644087,Completed,First,,,,108h 10m,,,
1838,26729,PauloJuniorBJJ,PlayStation 4,108h 18m,80%,,8562466,Completed,First,,"April 03, 2019",,108h 18m,,,
1839,26729,,PlayStation 4,110h,NR,"Platnium trophy, pretty much totally completed in terms of locations and missions",2396972,Completed,First,,,,110h,,,
1840,26729,,PC,110h,NR,,5086762,Completed,First,52h,,90h,110h,,,
1841,26729,MrGrey21,PlayStation 4,110h,NR,,2419872,Completed,First,,"January 14, 2016",,110h,,,
1842,26729,Sixchr,PC,111h 38m,NR,,2621541,Completed,First,,,,111h 38m,,,
1843,26729,Dysun,PC,112h,100%,,2057006,Completed,First,,"February 16, 2016",,112h,,,
1844,26729,Megale_Ellada,PC,112h,30%,,4740438,Completed,First,22h,,71h,112h,,,
1845,26729,wolo777,PC,113h,60%,,11719681,Completed,First,,"August 14, 2018",,113h,,,
1846,26729,,PlayStation 4,113h 28m,NR,,2487421,Completed,First,34h 26m 14s,,56h 12m 43s,113h 28m 51s,,,
1847,26729,,PlayStation 4,114h,NR,,4804242,Completed,First,,,,114h,,,
1848,26729,,PlayStation 4,114h,NR,,8839423,Completed,First,,,,114h,,,
1849,26729,Vigr1991,PlayStation 4,114h,100%,,2487995,Completed,First,32h,"January 27, 2016",45h,114h,,,
1850,26729,blitzfire,PC,114h,70%,,8822097,Completed,First,,"November 10, 2015",,114h,,,
1851,26729,,PC,115h,NR,,7446940,Completed,First,,,,115h,,,
1852,26729,JamesD73,Xbox One,115h,NR,,6440941,Completed,First,,,,115h,,,
1853,26729,TheMrToodles,PC,115h,90%,,2136517,Completed,First,,"November 25, 2015",,115h,,,
1854,26729,evangelism,PC,115h,NR,"All endings, all achievements. Vast majority of locations explored and cleared.",2276654,Completed,First,,"December 19, 2015",,115h,,,
1855,26729,,PC,117h,NR,The main story is fairly short and can be beat very quickly by someone who has played the game multiple times.,7919866,Completed,Replay,13h,,80h,117h,,,
1856,26729,Private,PlayStation 4,117h 12m,100%,"everything explored, all DLC completed, all quests as a sole survivor (all recruits, but not their personal quests)",2812657,Completed,First,,"February 01, 2020",,117h 12m,,,
1857,26729,Rednup,Xbox One,117h 38m,NR,,6810958,Completed,First,,"April 30, 2019",,117h 38m,,,
1858,26729,homo_exodus,PlayStation 4,119h 22m,90%,,2667510,Completed,First,,"February 28, 2016",,119h 22m 34s,decent,,
1859,26729,,PlayStation 4,120h,NR,,2186150,Completed,First,,,,120h,,,
1860,26729,,PC,120h,NR,,3515111,Completed,First,24h,,100h,120h,,,
1861,26729,,PlayStation 4,120h,NR,,6185844,Completed,Replay,15h,,90h,120h,,,
1862,26729,DarkForgotten,PlayStation 4,120h,80%,,8459596,Completed,First,,"April 05, 2016",,120h,,,
1863,26729,Grayfox001,PlayStation 4,120h,NR,,6130416,Completed,First,26h,"December 08, 2015",79h,120h,,,
1864,26729,LinealJerk,PlayStation 4,120h,NR,,8806306,Completed,First,,"July 09, 2017",78h,120h,,,
1865,26729,esq373,PC,120h,100%,,6307962,Completed,First,,"December 20, 2015",,120h,,,
1866,26729,etali_16,PC,120h,80%,,7600585,Completed,First,30h,"December 03, 2018",45h,120h,,,
1867,26729,kiriku555,PC,120h,NR,,3187575,Completed,First,15h,"July 06, 2016",100h,120h,,,
1868,26729,smartrapper,PlayStation 4,120h,80%,,2540939,Completed,First,,"January 31, 2016",,120h,I platinum the game not too long ago But didnt manage to completely explored all the maps.,,
1869,26729,vodkano,PlayStation 4,120h,NR,Platinum,4495260,Completed,First,,"May 29, 2017",,120h,,,
1870,26729,wuxbustah8,Xbox One,120h,NR,,2203348,Completed,First,,"December 08, 2015",,120h,,,
1871,26729,,PlayStation 4,120h 12m,NR,,3109402,Completed,First,,,,120h 12m,,,
1872,26729,charlieval,Xbox One,120h 24m,NR,,4144569,Replay Completed,Replay,30h 40m,"March 04, 2017",85h 50m 33s,120h 24m,,214h 31m /,
1873,26729,liorfigman,PC,120h 35m,90%,,5017697,Completed,First,,,,120h 35m,,,
1874,26729,iaap,Xbox One,120h 48m,NR,,2796887,Completed,First,,"January 01, 2016",,120h 48m,,,
1875,26729,Private,Xbox One,120h 57m,100%,,3053129,Replay Completed,Replay,45h 11m,,111h,120h 57m,,168h 14m /,
1876,26729,Antizer17,PC,120h 59m,NR,,6913725,Completed Retired,First,25h,"August 25, 2018",,120h 59m,,,
1877,26729,,PC,121h,NR,,2182409,Completed,First,,,,121h,,,
1878,26729,Private,PC,121h,NR,,2387735,Completed,First,,"January 09, 2016",,121h,,,
1879,26729,,PlayStation 4,123h 05m,NR,,2281770,Completed,First,,,,123h 05m 15s,,,
1880,26729,Atebash,PC,125h,NR,,2421463,Completed,First,,"January 14, 2016",,125h,"100% complete, with all (50/50) achievements",,
1881,26729,JohnRayJr,PlayStation 4,125h,NR,,2658993,Completed,First,,,,125h,,,
1882,26729,PaperLuigi,PlayStation 4,125h,70%,,3649064,Completed,First,,,,125h,,,
1883,26729,aeazel,PC,126h,NR,,2253842,Completed,First,,"December 20, 2015",,126h,,,
1884,26729,kgr16,Xbox One,127h,100%,,7273173,Completed,First,,"April 01, 2018",,127h,,,
1885,26729,,PC,128h,NR,"Some sidequests still not completed, but all achievements++",3863259,Completed,First,,,,128h,,,
1886,26729,,PC,128h,NR,"All DLC, All 84 achievements",3873662,Completed,First,,,,128h,,,
1887,26729,theworldisadrag,PlayStation 4,128h 30m,30%,"platinum. all endings (multiple saves), non-radiant quests, magazines, and unique weapons.",2345686,Completed,First,,"December 16, 2015",,128h 30m,,,
1888,26729,smacd,PC,128h 38m,90%,"All achievements, most side quests, all magazines and bobbleheads",2103946,Completed,First,,"December 30, 2015",,128h 38m,,,
1889,26729,Surgekill,PC,129h,NR,,2696372,Completed,First,,"January 07, 2016",,129h,,,
1890,26729,ragekage666,Xbox One,129h 09m,NR,,2980992,Completed,First,,"May 16, 2016",,129h 09m,,,
