,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,100% Speedrun,Retired Notes
5437,10270,fantomita19,PlayStation 4,142h,NR,,10913217,Completed,First,,,,142h,,,,,
5438,10270,,Xbox One,142h 02m,NR,,3446699,Completed,First,15h 14m 02s,,76h 52m 19s,142h 02m 55s,,,,,
5439,10270,,PC,143h,NR,,11645434,Completed,First,,,,143h,,,,,
5440,10270,Maeviii,PC,143h,100%,,3440080,Completed,First,,"January 03, 2016",,143h,,,,,
5441,10270,MissCodeRed,PC,143h,90%,,4601623,Completed,First,,,,143h,,,,,
5442,10270,,PC,143h 13m,NR,,11625989,Completed,First,,,,143h 13m,,,,,
5443,10270,,PC,143h 13m,NR,,11625990,Completed,First,,,,143h 13m,,,,,
5444,10270,Ludger_Von_Sin,PC,143h 21m,100%,,1462778,Playing Replay Completed,First,,"July 17, 2015",,143h 21m 45s,,,,,
5445,10270,,PC,143h 30m,NR,,10843197,Completed,First,,,,143h 30m,,,,,
5446,10270,,PlayStation 4,144h,NR,,2427965,Completed,Replay,,,,144h,,,,,
5447,10270,Batpadre,PC,144h,NR,,6357228,Completed,First,,"March 09, 2018",100h,144h,,,,,
5448,10270,,PC,144h 40m,NR,Includuing DLC,3554607,Completed,First,,,,144h 40m,,,,,
5449,10270,Private,PlayStation 4,144h 40m,NR,,5071718,Completed,First,,"October 09, 2016",,144h 40m,,,,,
5450,10270,r68saga,PlayStation 4,144h 43m,90%,,3316766,Replay Completed,Replay,54h 12m 34s,"August 10, 2016",85h 23m 11s,144h 43m 23s,,,,,
5451,10270,,PC,145h,NR,,1370459,Completed,First,,,,145h,,,,,
5452,10270,,PC,145h,NR,,1387854,Completed,Replay,,,,145h,,,,,
5453,10270,,PC,145h,NR,,2155626,Completed,First,,,,145h,,,,,
5454,10270,,Xbox One,145h,NR,,4167906,Completed,First,50h,,126h,145h,,,,,
5455,10270,,Xbox One,145h,NR,,10972633,Completed,First,,,,145h,,,,,
5456,10270,NateDoggies,PC,145h,NR,,2254798,Completed,First,,"December 21, 2015",,145h,,,,,
5457,10270,Nichiro,PC,145h,100%,With DLC's,3773114,Completed,First,,"December 17, 2016",113h,145h,,,,,
5458,10270,SSnake98,Xbox One,145h,NR,,10333967,Completed,First,52h,"October 31, 2019",70h,145h,,,,,
5459,10270,SirTalpa,PC,145h,100%,All DLCs included.,8791338,Completed,First,,"August 17, 2016",,145h,,,,,
5460,10270,mixabuben,PC,145h,100%,,1576578,Completed,First,,"July 05, 2016",,145h,,,,,
5461,10270,suitupguy,PlayStation 4,145h,100%,,6241231,Completed,First,,"May 13, 2018",,145h,,,,,
5462,10270,tayroll,Xbox One,145h,NR,,3275149,Completed,First,,"July 31, 2016",,145h,,,,,
5463,10270,heinertv,PlayStation 4,145h 22m,NR,,3697332,Completed Retired,First,70h 30m 52s,"November 30, 2016",120h 22m 14s,145h 22m 12s,,,,,
5464,10270,,PC,146h,NR,,8404730,Completed,First,,,,146h,,,,,
5465,10270,Zawadders90,PlayStation 4,146h,NR,,4277930,Completed,First,,"April 06, 2017",,146h,,,,,
5466,10270,galder,PC,146h,NR,,8828487,Completed,Replay,62h,"October 10, 2018",87h,146h,,,,,
5467,10270,mal_957,PC,146h 24m,NR,All DLCs,3125523,Completed,First,,"June 24, 2016",,146h 24m,,,,,
5468,10270,TOGO2,PlayStation 4,146h 30m,100%,Completed all the side quests and completed all of the map locations,5562556,Completed,First,46h 30m,"November 01, 2016",100h,146h 30m,,,"This is by far the best game, until this date this games still holds its place when it comes to game play and graphics",,
5469,10270,kdori19,PC,146h 40m,NR,,6872359,Completed,First,,,,146h 40m,,,,,
5470,10270,Kermyt69,PlayStation 4,147h,NR,And still go back to it. Amazing game.,8620802,Completed,First,,"April 14, 2019",,147h,,,,,
5471,10270,luce,PC,147h 44m,NR,includes dlc,3472290,Completed,First,,"October 01, 2016",,147h 44m,,,,,
5472,10270,GeneralZwinger,PC,148h,NR,,2579265,Completed,First,,"March 10, 2016",,148h,,,,,
5473,10270,Jandalf3000,PC,148h,NR,,2829562,Completed,First,,,,148h,,,,,
5474,10270,TjarkS,PC,148h,NR,,10148958,Completed,Replay,,"September 26, 2019",,148h,,,,,
5475,10270,bilu,PC,148h 05m,100%,all side quests,2807642,Completed,First,,"June 11, 2016",,148h 05m 13s,,,,,
5476,10270,Sarcolytic,PlayStation 4,148h 22m,NR,,11872256,Completed,First,,"May 31, 2020",,148h 22m,,,,,
5477,10270,,PC,148h 30m,NR,,5172240,Completed,First,,,,148h 30m,,,,,
5478,10270,,PC,148h 35m,NR,"All quests, all question marks on the map explored and completed and both DLC as well",6191422,Completed,First,,,,148h 35m,,,,,
5479,10270,Private,PC,148h 43m,NR,,3635944,Completed,First,,,,148h 43m,,,,,
5480,10270,,PC,149h,NR,,4863815,Completed,First,,,,149h,,,,,
5481,10270,,PC,149h,NR,,6695753,Completed,First,,,,149h,,,,,
5482,10270,,PC,149h,NR,everything except water question marks in Skellige,11154089,Completed,First,,,,149h,,,,,
5483,10270,francisbins,PC,149h,NR,,11919312,Completed,Replay,,"April 26, 2018",,149h,,,,,
5484,10270,,Xbox One,149h 05m,NR,,5557807,Completed,Replay,,,,149h 05m 26s,,,,,
5485,10270,reinth,PC,149h 30m,NR,"Missed a couple achievements because of a bug, but ended with 97% achievements",2025287,Completed,First,,"December 05, 2015",,149h 30m,,,,,
5486,10270,bekir911,PC,149h 58m,NR,,10794593,Completed,First,,"January 11, 2020",,149h 58m 22s,,,,,
5487,10270,,PC,150h,NR,,1362998,Completed,First,50h,,110h,150h,,,,,
5488,10270,,Xbox One,150h,NR,,1395705,Completed,First,,,,150h,,,,,
5489,10270,,Xbox One,150h,NR,,1737650,Completed,First,50h,,100h,150h,,,,,
5490,10270,,PlayStation 4,150h,NR,,2367504,Completed,First,,,,150h,,,,,
5491,10270,,PC,150h,NR,,3227600,Completed,First,50h 45m 30s,,96h 50m,150h,,,,,
5492,10270,,PC,150h,NR,,3602723,Completed,First,,,96h,150h,,,,,
5493,10270,,PlayStation 4,150h,NR,,4357733,Completed,First,,,,150h,,,,,
5494,10270,,PlayStation 4,150h,NR,,5469814,Completed,First,60h,,80h,150h,,,,,
5495,10270,,PC,150h,NR,,6231617,Completed,First,30h,,90h,150h,,,,,
5496,10270,,PC,150h,NR,,6418290,Completed,First,70h,,133h,150h,,,,,
5497,10270,,PC,150h,NR,,6458753,Completed,First,60h,,100h,150h,,,,,
5498,10270,,PC,150h,NR,,6467038,Completed,First,,,,150h,,,,,
5499,10270,,PlayStation 4,150h,NR,,6931949,Completed,First,40h,,100h,150h,,,,,
5500,10270,,PC,150h,NR,,7006303,Completed,First,,,,150h,,,,,
5501,10270,,PC,150h,NR,,7243995,Completed,First,50h,,100h,150h,,,,,
5502,10270,,PlayStation 4,150h,NR,,8048675,Completed,First,,,,150h,,,,,
5503,10270,,PlayStation 4,150h,NR,,8315004,Completed,First,,,,150h,,,,,
5504,10270,,PlayStation 4,150h,NR,,8562601,Completed,First,60h,,90h,150h,,,,,
5505,10270,,PC,150h,NR,,8569523,Completed,First,60h,,135h,150h,,,,,
5506,10270,,PC,150h,NR,,8707238,Completed,Replay,,,,150h,,,,,
5507,10270,,PC,150h,NR,,10183987,Completed,First,70h,,120h,150h,,,,,
5508,10270,,PlayStation 4,150h,NR,,10354476,Completed,First,,,,150h,,,,,
5509,10270,,Nintendo Switch,150h,NR,,10532149,Completed,First,,,,150h,,,,,
5510,10270,,PC,150h,NR,,10575027,Completed,First,,,,150h,,,,,
5511,10270,,PC,150h,NR,,11337145,Completed,First,70h,,100h,150h,,,,,
5512,10270,Adrian2105,PlayStation 4,150h,90%,,10747694,Completed,First,40h,,75h,150h,,,,,
5513,10270,Crothyk,PC,150h,90%,,9448405,Completed,First,,,,150h,,,,,
5514,10270,Flerrox,PC,150h,NR,,9463700,Completed,First,60h,"August 27, 2016",100h,150h,,,,,
5515,10270,Galder7,PC,150h,100%,,11790956,Replay Completed,Replay,60h,"May 20, 2020",90h,150h,,,,,
5516,10270,Inginerul,PC,150h,NR,,10990634,Completed,First,,,,150h,,,,,
5517,10270,Kal9,PlayStation 4,150h,NR,,1838176,Completed,First,,"September 18, 2015",,150h,,,,,
5518,10270,Keegany,PlayStation 4,150h,NR,,1409471,Completed,First,50h,"June 23, 2015",120h,150h,,,,,
5519,10270,Private,PC,150h,100%,,11810559,Completed,Replay,,"May 22, 2020",,150h,,,,,
5520,10270,Luxar,PlayStation 4,150h,100%,,10870179,Completed,First,,,,150h,,,,,
5521,10270,MatuX,PC,150h,NR,,1908422,Completed,First,,"October 04, 2015",,150h,,,,,
5522,10270,Mrlinkzify,PC,150h,90%,,8973188,Completed,First,,"March 04, 2018",,150h,,,,,
5523,10270,Nire,PlayStation 4,150h,NR,,3725974,Completed,First,,"December 06, 2016",,150h,,,,,
5524,10270,PoroMauri,PC,150h,NR,,6536838,Completed,Replay,50h,"July 06, 2018",100h,150h,,,,,
5525,10270,Qsior,PC,150h,100%,,5216142,Completed,First,,"May 30, 2015",,150h,,,,,
5526,10270,Private,PC,150h,100%,,5722225,Completed,First,50h,"February 10, 2017",100h,150h,,,,,
5527,10270,SnobbishPuppet,PlayStation 4,150h,90%,,8188379,Completed,First,,,50h,150h,,,,,
5528,10270,SutkoSk,PlayStation 4,150h,90%,,10949003,Completed,First,60h,"February 07, 2020",100h,150h,,,,,
5529,10270,Szansor,PC,150h,NR,,4143696,Playing Completed,First,70h,"November 17, 2016",130h,150h,145h 30m /,,Really nice game. I will be playing it one more time becouse the main story is awsome.,,
5530,10270,Terevil77,PlayStation 4,150h,NR,Yes,10763529,Completed,First,,"February 18, 2016",,150h,,,,,
5531,10270,Tulgrim,PC,150h,90%,,6194255,Completed,First,,"May 20, 2017",,150h,,,,,
5532,10270,Turambar,PC,150h,100%,,1646922,Playing Completed,First,,,,150h,,,,,
5533,10270,csjessid,PC,150h,90%,,10576702,Completed,First,60h,"December 11, 2019",80h,150h,,,,,
5534,10270,eXeViuS,PlayStation 4,150h,100%,Platinum Trophy,6177009,Completed,First,,"August 24, 2015",,150h,,,,,
5535,10270,edheng,PlayStation 4,150h,90%,,10186051,Completed,First,,2015,,150h,,,,,
5536,10270,error101,PC,150h,NR,,5722788,Playing Completed,First,,"December 10, 2017",,150h,150h /,,,,
5537,10270,fatcheung09,PlayStation 4,150h,NR,,3466811,Completed,First,,,,150h,,,,,
5538,10270,forwhommetallica,PC,150h,NR,,1529843,Completed,First,,"September 03, 2015",,150h,,,,,
5539,10270,heavyweight,PC,150h,100%,,9035022,Completed,First,60h,"June 15, 2018",100h,150h,,,,,
5540,10270,hsiao19,PlayStation 4,150h,NR,,3679673,Completed,Replay,,"November 26, 2016",,150h,,,,,
5541,10270,Private,PC,150h,NR,,6960832,Completed,First,,"September 02, 2018",,150h,,,,,
5542,10270,Private,PC,150h,NR,,3713418,Completed,First,,,,150h,,,,,
5543,10270,metalbeifong,PC,150h,NR,,6479714,Completed,First,,"January 10, 2019",,150h,,,,,
5544,10270,shevraar,PC,150h,NR,,3204380,Completed,First,70h,"July 10, 2016",130h,150h,,,,,
5545,10270,sugamadex,PC,150h,NR,,11118737,Completed,First,,"April 16, 2020",,150h,,,,,
5546,10270,sendling,PlayStation 4,150h 19m,NR,,2552226,Completed,First,,"February 10, 2016",,150h 19m 55s,,,,,
5547,10270,,PC,150h 20m,NR,,4489544,Completed,First,48h 27m,,84h 32m,150h 20m,,,,,
5548,10270,,PC,150h 30m,NR,,11912041,Completed,Replay,,,,150h 30m 22s,,,,,
5549,10270,,PC,150h 32m,NR,,11859857,Completed,First,55h 30m,,100h 35m,150h 32m,,,,,
5550,10270,JhonatanVieira,PlayStation 4,150h 40m,NR,,8605423,Playing Replay Completed,First,51h 30m,"April 12, 2019",73h 50m,150h 40m,746h 40m /,,,,
5551,10270,,PC,150h 45m,NR,,6908587,Completed,First,,,,150h 45m,,,,,
5552,10270,,PC,150h 59m,NR,,7840219,Completed,First,64h 10m 09s,,105h 44m 05s,150h 59m 45s,,,,,
5553,10270,,PC,151h,NR,,1441537,Completed,First,,,,151h,,,,,
5554,10270,,PC,151h,NR,"All quests, all treasure hunts, level 53",3863674,Completed,First,,,,151h,,,,,
5555,10270,,PlayStation 4,151h,NR,,5196909,Completed,First,50h 30m,,70h,151h,,,,,
5556,10270,Skywalker12,Xbox One,151h,100%,,8518244,Completed,First,,,,151h,,,,,
5557,10270,AnAsianOccasion,PlayStation 4,151h 23m,NR,,1723929,Completed,First,,"August 27, 2015",,151h 23m 12s,,,,,
5558,10270,Mothpope,PC,151h 31m,100%,100% Complete minus two quests which are bugged for me,1362739,Completed,Replay,,"July 04, 2015",,151h 31m 52s,,,,,
5559,10270,Private,PC,151h 35m,NR,,11223937,Completed,First,,"March 22, 2020",,151h 35m 45s,,,,,
5560,10270,Eduardomm1,PC,151h 45m,NR,,5190598,Completed,First,,2016,,151h 45m,,,,,
5561,10270,,PC,152h 16m,NR,,1541970,Completed,First,,,,152h 16m,,,,,
5562,10270,JNWB,PC,152h 27m,NR,,11382961,Completed,First,,"February 02, 2016",,152h 27m 16s,,,,,
5563,10270,Kipex,PC,152h 30m,100%,,2215853,Completed,First,,"June 29, 2015",,152h 30m,,,,,
5564,10270,,Xbox One,152h 33m,NR,"Everything done, without DLC",7058600,Completed,First,,,,152h 33m,,,,,
5565,10270,Private,PC,152h 39m,90%,,3144065,Completed,First,,,,152h 39m,,,,,
5566,10270,,PlayStation 4,153h,NR,,10349759,Completed,First,,,,153h,,,,,
5567,10270,DeciduousFool1,PC,153h,NR,,5188215,Completed,First,85h,,130h,153h,,,,,
5568,10270,qMaiky,PC,153h,NR,,12021066,Completed,First,,,,153h,,,,,
5569,10270,twktue,PC,153h,NR,,11612748,Completed,First,,"April 30, 2020",,153h,,,,,
5570,10270,,PC,153h 05m,NR,,3471908,Completed,First,,,,153h 05m,,,,,
5571,10270,napier815,PC,153h 15m,NR,Completed all pre-DLC content,4891639,Completed,First,,"August 10, 2017",,153h 15m,,,,,
5572,10270,,PlayStation 4,154h,NR,,1444308,Completed,First,,,,154h,,,,,
5573,10270,,PC,154h,NR,"I lost the exact savegame in this one. I think was 154 hours, but maybe more.",5578417,Completed,First,46h 26m,,96h 15m,154h,,,,,
5574,10270,,PC,154h,NR,,11015539,Completed,First,,,,154h,,,,,
5575,10270,Hazz3r,PC,154h,NR,Nothing left to do on the map and all Quests either Completed or Failed.,4311804,Completed,First,,"September 30, 2017",,154h,,,,,
5576,10270,Tiroler,PC,154h 22m,80%,,9418704,Completed,First,43h 17m,,76h 47m,154h 22m,,,,,
5577,10270,pswieczorek13,PC,154h 30m,NR,,3914335,Completed,First,,,,154h 30m,,,,,
5578,10270,,PlayStation 4,155h,NR,,1359113,Completed,First,45h,,95h,155h,,30h,,,
5579,10270,,PC,155h,NR,,2631660,Completed,First,,,,155h,,,,,
5580,10270,,PC,155h,NR,,5550111,Completed,First,,,,155h,,,,,
5581,10270,,PC,155h,NR,,8127928,Completed,First,,,,155h,,,,,
5582,10270,Lennyci,PC,155h,NR,,9353924,Completed,Replay,,"August 12, 2019",,155h,,,8th playthrough on Death March,,
5583,10270,TakerThePhenom,PlayStation 4,155h,100%,,4986588,Completed,First,,"August 30, 2017",,155h,,,,,
5584,10270,TulioHenriqueBC,PlayStation 4,155h,NR,,7751309,Completed,First,46h 20m,"November 10, 2017",89h 10m,155h,,,,,
5585,10270,kingmoney8133,PC,155h,90%,"All achievements run, obtained on first playthrough",11943740,Completed Retired,First,,"May 26, 2020",,155h,,,,,All achievements unlocked
5586,10270,,PC,155h 05m,NR,,5510893,Completed,First,,,,155h 05m 24s,,,,,
5587,10270,,PlayStation 4,155h 26m,NR,,5445112,Completed,First,,,,155h 26m 55s,,,,,
5588,10270,disulfiram,PC,155h 29m,NR,,2678429,Completed,First,,"March 01, 2016",,155h 29m,,,,,
5589,10270,,PC,155h 30m,NR,,3685653,Completed,First,,,,155h 30m,,,,,
5590,10270,Private,Xbox One,155h 58m,100%,,3445226,Completed,First,,"September 12, 2016",,155h 58m 03s,,,all Achievements / finished with the middle End of the Story,,
5591,10270,,PC,156h,NR,,11305424,Completed,First,,,,156h,,,,,
5592,10270,Cholsy,PC,156h,NR,,8853555,Completed,First,,,,156h,,,,,
5593,10270,Zerosan,PC,156h,NR,,5456483,Completed,First,,,,156h,,,,,
5594,10270,demonic,Xbox One,156h,100%,,2907855,Completed,First,,"July 23, 2015",,156h,,,,,
5595,10270,Akyrx,Xbox One,156h 22m,NR,,10173205,Completed,First,,"October 01, 2019",,156h 22m,,,,,
5596,10270,,PC,156h 25m,NR,,2836651,Completed,First,,,,156h 25m,,,,,
5597,10270,Yaerius,PC,156h 29m,100%,"All side quests, all map markers.",2477567,Replay Completed,Replay,,"January 18, 2016",,156h 29m,,,,,
5598,10270,,PC,156h 31m,NR,,8168383,Completed,Replay,39h 42m,,93h 24m 37s,156h 31m 45s,,,,,
5599,10270,tempestfate,PlayStation 4,156h 38m,NR,,3774331,Completed,Replay,47h 24m,"November 06, 2016",128h 57m,156h 38m,,,,,
5600,10270,,PlayStation 4,157h,NR,,2186152,Completed,First,,,,157h,,,,,
5601,10270,Basken,PC,157h,NR,,10930306,Completed,First,110h,"February 02, 2020",149h,157h,,,,,
5602,10270,Lotos,PC,157h,NR,,11056599,Completed,First,,"February 26, 2020",,157h,,,,,
5603,10270,romoan,PC,157h 30m,100%,,6585907,Completed,First,,,,157h 30m,,,,,
5604,10270,JoDarr,PC,157h 36m,100%,,6384664,Completed,First,,"June 10, 2018",,157h 36m,,,,,
5605,10270,Leonan_Psn,PlayStation 4,158h,NR,,6354536,Playing Replay Completed,Replay,50h,"June 05, 2018",100h,158h,150h /,20h,,60h,
5606,10270,V3ritech,Xbox One,158h,NR,,2215593,Completed,First,,,,158h,,,,,
5607,10270,,PC,158h 05m,NR,Didn't play gwint,5091418,Completed,First,,,,158h 05m,,,,,
5608,10270,Amarekratio,PC,158h 14m,100%,,6456265,Completed,First,,"June 23, 2018",,158h 14m,,,,,
5609,10270,,PC,159h,NR,,6615840,Completed,First,,,,159h,,,,,
5610,10270,,PC,159h,NR,,8240543,Completed,First,,,,159h,,,,,
5611,10270,frulalatralala,PC,159h,NR,,10190884,Completed,Replay,,"October 05, 2019",150h,159h,,,,,
5612,10270,Private,PC,159h,NR,,6538937,Completed Retired,First,,"October 15, 2017",,159h,,,,,
5613,10270,,PlayStation 4,159h 38m,NR,,7483136,Completed,First,,,,159h 38m,,,,,
5614,10270,bfjacobson91,PC,159h 41m,100%,,3005997,Completed,First,,"August 12, 2016",,159h 41m,,,,,
5615,10270,shiuan,PC,159h 56m,100%,,7080494,Completed,First,,"September 19, 2018",,159h 56m,,,,,
5616,10270,,PC,160h,NR,,1378882,Completed,First,,,,160h,,,,,
5617,10270,,PC,160h,NR,,2050241,Completed,First,,,,160h,,,,,
5618,10270,,PlayStation 4,160h,NR,,2173929,Completed,First,,,,160h,,,,,
5619,10270,,PlayStation 4,160h,NR,,2951336,Completed,First,,,,160h,,,,,
5620,10270,,PC,160h,NR,,3043643,Completed,Replay,50h,,128h,160h,,,,,
5621,10270,,PlayStation 4,160h,NR,All quests and all POIs,3090256,Completed,Replay,,,,160h,,,,,
5622,10270,,PlayStation 4,160h,NR,,3274734,Completed,First,45h,,100h,160h,,,,,
5623,10270,,PlayStation 4,160h,NR,,3901808,Completed,First,40h,,110h,160h,,,,,
5624,10270,,PC,160h,NR,,4736939,Completed,First,,,,160h,,,,,
5625,10270,,PC,160h,NR,,7641407,Completed,First,,,,160h,,,,,
5626,10270,,PC,160h,NR,,8767777,Completed,First,45h,,100h,160h,,,,,
5627,10270,,PlayStation 4,160h,NR,,10648265,Completed,First,,,,160h,,,,,
5628,10270,Bufete497,PlayStation 4,160h,NR,,5132573,Completed,First,,,100h,160h,,,,,
5629,10270,Fiel,PlayStation 4,160h,NR,,1395046,Completed,First,,,,160h,,,,,
5630,10270,GoldenNGuN,Xbox One,160h,NR,,1387957,Completed,First,44h,"June 14, 2015",120h,160h,,,,,
5631,10270,LordZero,PC,160h,NR,,8003081,Playing Completed,First,50h,"January 10, 2019",100h,160h,,,,,
5632,10270,ThePeach,PlayStation 4,160h,90%,,8216998,Completed,First,,"January 31, 2019",,160h,,,All trophies achieved.,,
5633,10270,Wolfy4meh,PlayStation 4,160h,NR,,11663987,Completed,Replay,,,,160h,,,,,
5634,10270,ale_marostica,PC,160h,NR,,10586068,Completed,First,60h,"September 23, 2018",120h,160h,,,,,
5635,10270,billy2513,PlayStation 4,160h,NR,,4332829,Completed,Replay,40h,"April 19, 2017",90h,160h,,,,,
5636,10270,Private,PC,160h,NR,,11040748,Completed,First,,"February 23, 2020",,160h,,,,,
5637,10270,lordvii,Xbox One,160h,NR,,6570531,Completed,First,45h 45m,"July 11, 2018",105h 45m,160h,,,,,
5638,10270,maazde28,PlayStation 4,160h,100%,,2235249,Completed,Replay,65h,"December 16, 2015",85h,160h,,,,,
5639,10270,Private,PC,160h,100%,,3941507,Completed,First,70h,"January 18, 2017",110h,160h,,,,,
5640,10270,rogzterr,PC,160h,100%,,4194167,Completed,First,80h,"March 16, 2017",135h,160h,,,,,
5641,10270,therealproto,PC,160h,100%,,11589192,Completed,Replay,,"April 28, 2020",,160h,,,,,
5642,10270,xelphin,PC,160h,NR,,4445283,Completed,First,85h,,120h,160h,,,,,
5643,10270,,PlayStation 4,160h 30m,NR,,4027547,Completed,First,,,,160h 30m,,,,,
5644,10270,Raptori,PC,160h 30m,100%,"Few contracts undone. Most of the ""???"" undone. Backtracking done",4275050,Backlog Replay Completed,First,,"April 05, 2017",,160h 30m,347h /,,"I played this game twice. First time took me 160 hours and the expansions combined took me 28hours. After that I replayed this game on hardest difficulty and it took me 150 hours to complete the game. (I would describe my playhtroughs as ""90% completion"")",,
5645,10270,,PlayStation 4,160h 30m,NR,,5372291,Completed,First,44h 30m 10s,,80h 30m 05s,160h 30m 05s,,,,,
5646,10270,,PC,160h 35m,NR,,6107257,Completed,First,,,,160h 35m,,,,,
5647,10270,minecarman,Xbox One,160h 50m,100%,worth it,11171285,Completed,First,,2019,,160h 50m 20s,,,,,
5648,10270,,PC,161h,NR,,1959537,Completed,First,,,,161h,,,,,
5649,10270,Nomis,PC,161h,100%,,6071530,Completed,First,,"February 07, 2018",,161h,,,,,
5650,10270,gamerstar180,PC,161h,NR,,5042525,Completed,First,,"September 04, 2017",,161h,,,,,
5651,10270,,Xbox One,162h,NR,,2734637,Completed,First,,,,162h,,,,,
5652,10270,,PC,162h,NR,,11502314,Completed,First,,,,162h,,,,,
5653,10270,,PC,162h,NR,,11677938,Completed,First,,,,162h,,,,,
5654,10270,vitorf14,PC,162h,NR,,9361232,Completed,First,60h,"August 13, 2019",100h,162h,,,,,
5655,10270,Switch,PC,162h 22m,100%,,6547374,Completed,First,,"July 08, 2018",,162h 22m,,,,,
5656,10270,,PC,162h 26m,NR,,4217531,Completed,First,,,,162h 26m,,,,,
5657,10270,,PlayStation 4,163h,NR,,10527338,Completed,First,,,,163h,,,,,
5658,10270,,PC,163h,NR,,11641127,Completed,First,70h,,120h,163h,,,,,
5659,10270,,PC,163h,NR,,12031303,Completed,First,,,,163h,,,,,
5660,10270,Getteo,PC,163h,90%,,8068353,Completed,First,50h,"August 06, 2016",120h,163h,,,,,
5661,10270,Instigado,PlayStation 4,163h,90%,,6215166,Completed,First,42h,,102h,163h,,,,,
5662,10270,KOOLAIDMOFO,Xbox One,163h,NR,,3715841,Completed,First,,"December 04, 2016",,163h,,,,,
5663,10270,Turon,PC,163h,NR,,3343199,Completed,First,,"July 20, 2016",,163h,,,,,
5664,10270,,PC,164h,NR,,8781536,Completed,First,,,120h,164h,,,,,
5665,10270,AWRiL,PC,164h,NR,,3971426,Replay Completed,First,44h,"July 04, 2016",135h,164h,224h /,,,,
5666,10270,heavydrop,PC,164h,NR,,6136420,Completed,First,,June 2015,,164h,,,,,
5667,10270,Chaoscontrol,PC,164h 05m,100%,With Hearts of Stone. Not Blood and Wine.,5623325,Completed,First,,June 2015,,164h 05m,,,,,
5668,10270,PosixThreat,PC,164h 06m,NR,,11879069,Completed,First,,"May 31, 2020",,164h 06m,,,,,
5669,10270,fcraviee,PlayStation 4,164h 08m,NR,,3545376,Completed,First,,"October 14, 2016",,164h 08m,,,,,
5670,10270,PreacherOfHell,Xbox One,164h 25m,100%,,2245077,Completed,First,,"December 18, 2015",,164h 25m,,,,,
5671,10270,EdgyEdge,PlayStation 4,164h 34m,100%,,6640718,Completed,First,,,,164h 34m,,,,,
5672,10270,,PlayStation 4,165h,NR,,2051489,Completed,First,,,140h,165h,,,,,
5673,10270,,Xbox One,165h,NR,,2111714,Completed,First,45h 50m,,102h,165h,,,,,
5674,10270,,PC,165h,NR,,4022268,Completed,First,,,,165h,,,,,
5675,10270,,PC,165h,NR,,4049023,Completed,First,68h 33m 10s,,130h,165h,,,,,
5676,10270,,Xbox One,165h,NR,,6406849,Completed,First,,,,165h,,,,,
5677,10270,,PC,165h,NR,,8252730,Completed,Replay,,,120h,165h,,,,,
5678,10270,,PC,165h,NR,,11080358,Completed,First,,,,165h,,,,,
5679,10270,,PC,165h,NR,,11283226,Completed,First,,,,165h,,,,,
5680,10270,Chanfan02,Xbox One,165h,NR,,2091331,Completed,First,50h,"October 10, 2015",120h,165h,,,,,
5681,10270,DarkGamer,PC,165h,100%,,8753623,Replay Completed,First,40h,"September 17, 2015",104h,165h,,,,,
5682,10270,Hadley,PC,165h,NR,,1445139,Playing Replay Completed,First,,"July 06, 2015",,165h,,,,,
5683,10270,Paletz,PC,165h,100%,,6413669,Completed,First,,"June 28, 2015",,165h,,,,,
5684,10270,effcol,PC,165h,NR,,4552006,Completed,Replay,,"June 23, 2016",,165h,,,,,
5685,10270,rodkaroma117,Xbox One,165h,100%,,3374750,Completed,First,,"March 13, 2016",,165h,,,,,
5686,10270,sblock4207,Xbox One,165h,NR,,1750154,Completed,First,,"September 01, 2015",,165h,,,,,
5687,10270,tamashy,PC,165h,100%,,1379555,Completed,First,,"July 02, 2015",,165h,,,Best game I have ever played,,
5688,10270,,PlayStation 4,165h 08m,NR,,4656315,Completed,Replay,19h 45m 38s,,65h 05m 57s,165h 08m 05s,,,,,
5689,10270,,PC,165h 33m,NR,,9384562,Completed,Replay,45h,,115h,165h 33m 44s,,,,,
5690,10270,AggTosh,PC,165h 54m,100%,,11784772,Completed,First,,,,165h 54m,,,,,
5691,10270,,PC,166h,NR,,8837846,Completed,First,60h,,90h,166h,,,,,
5692,10270,BlackHatCapacitor,PC,166h,NR,,10862473,Completed,First,,"January 18, 2020",,166h,,,,,
5693,10270,Private,PC,166h,NR,,1423980,Completed,First,,,,166h,,,,,
5694,10270,zoza,PC,166h,NR,,5483621,Completed,First,,"December 18, 2017",,166h,,,,,
5695,10270,Pecorleone,Xbox One,166h 04m,NR,,6471308,Completed,First,,"June 27, 2016",,166h 04m,,,,,
5696,10270,,PC,166h 18m,NR,,4404916,Completed,Replay,46h 27m,,100h 47m,166h 18m,,,,,
5697,10270,kreto,PlayStation 4,166h 55m,NR,,4894448,Completed,First,46h 42m,,100h 35m,166h 55m,,,,,
5698,10270,,PC,167h,NR,,4096791,Completed,Replay,35h,,60h,167h,,,,,
5699,10270,,PC,167h,NR,98% of quests and almost every item; third playthrough,11186400,Completed,Replay,,,98h,167h,,,,,
5700,10270,KingBjorn,PlayStation 4,167h,100%,,11826133,Replay Completed,Replay,53h,,107h,167h,,,,,
5701,10270,Vinsup,PC,167h,NR,,11993328,Completed,First,,"December 20, 2016",,167h,,,,,
