,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Completionist,Main+Extras,Speedrun,100% Speedrun,Progress,Personal Notes,Vs.,Co-Op
2281,20077,Fitts_15,PlayStation 4,18h 30m,100%,,4268210,Completed,First,,"April 03, 2017",,18h 30m,,,,,,
2282,20077,Private,PlayStation 4,18h 30m,100%,,3023916,Completed,First,,"May 28, 2016",,18h 30m,,,,,2h 10m,
2283,20077,Struzzo66,PlayStation 4,18h 30m,70%,,2992831,Completed,First,,"May 20, 2016",,18h 30m,,,,,,
2284,20077,lowkeyloki,PlayStation 4,18h 30m,70%,,11804980,Completed,First,,"May 21, 2020",,18h 30m,,,,,,
2285,20077,RC3000,PlayStation 4,18h 30m,80%,,11590866,Completed,First,,"May 19, 2020",,18h 30m 12s,,,,,,
2286,20077,Naser_Kandari,PlayStation 4,18h 33m,NR,,5229294,Completed,First,16h,"October 28, 2017",,18h 33m,,,,,,
2287,20077,sh1ka,PlayStation 4,18h 39m,90%,,3055002,Completed,First,,"June 04, 2016",,18h 39m,,,,,,
2288,20077,mikasaessukasa,PlayStation 4,18h 40m,100%,,4115086,Completed,First,,"May 16, 2016",,18h 40m,,,,,,
2289,20077,Private,PlayStation 4,18h 43m,90%,,8508714,Completed,First,,"November 10, 2016",,18h 43m 14s,,,,,,
2290,20077,HittingChad,PlayStation 4,18h 44m,NR,,3020069,Completed,First,,"July 30, 2016",,18h 44m,,,,,,
2291,20077,,PlayStation 4,18h 45m,NR,,2986969,Completed,First,15h,,25h 34m,18h 45m,,,,,,
2292,20077,KellysRaven,PlayStation 4,18h 46m,80%,,3254934,Completed,First,,"July 24, 2016",,18h 46m,,,,,,
2293,20077,Immaturian,PlayStation 4,18h 47m,NR,,5049346,Completed,First,,"November 08, 2016",,18h 47m,,,,,,
2294,20077,Cullen,PlayStation 4,18h 50m,NR,,2987978,Completed,First,17h 50m,"July 13, 2016",,18h 50m,,,,,,
2295,20077,Cole999,PlayStation 4,18h 53m,90%,Finished 5:32pm,3840587,Completed,First,,"January 01, 2017",,18h 53m 46s,,,,,,
2296,20077,AethQueen,PlayStation 4,18h 54m,90%,,3954353,Completed,First,,"May 15, 2016",,18h 54m,,,,,,
2297,20077,Maxxlle,PlayStation 4,18h 57m,100%,,10974515,Completed,First,,"June 08, 2016",,18h 57m,,,,,,
2298,20077,,PlayStation 4,18h 59m,NR,,3848204,Completed,First,16h 02m 58s,,26h 02s,18h 59m 01s,,,,,,
2299,20077,,PlayStation 4,19h,NR,,2977865,Completed,First,17h 55m 59s,,21h,19h,,,,,,
2300,20077,,PlayStation 4,19h,NR,,4988414,Completed,First,12h,,,19h,,,,,87h 44m 03s,
2301,20077,,PlayStation 4,19h,NR,,7794103,Completed,First,16h,,,19h,,,,,,
2302,20077,,PlayStation 4,19h,NR,"Grabbed a few treasures, notes and triggered most of the conversations, normal difficulty",10664119,Completed,First,,,,19h,,,,,,
2303,20077,ALEXKIRNAS,PlayStation 4,19h,100%,,7440600,Completed,First,,"November 13, 2018",,19h,,,,,,
2304,20077,Adgalo,PlayStation 4,19h,90%,,3444405,Completed,First,,"October 19, 2016",,19h,,,,,,
2305,20077,Private,PlayStation 4,19h,100%,,7790166,Completed,First,,,,19h,,,,,,
2306,20077,Private,PlayStation 4,19h,100%,,11128317,Completed,First,,"March 10, 2020",,19h,,,,,,
2307,20077,Dinho,PlayStation 4,19h,90%,,3178627,Completed,First,,"July 04, 2016",,19h,,,,,,
2308,20077,Gallucci,PlayStation 4,19h,100%,,5906280,Completed,First,15h,"May 30, 2016",,19h,,,,,,
2309,20077,Private,PlayStation 4,19h,NR,,6539733,Completed,First,,"July 07, 2018",,19h,,,,,,
2310,20077,Private,PlayStation 4,19h,NR,,4797854,Completed,First,,"July 12, 2017",,19h,,,,,,
2311,20077,fasol4,PlayStation 4,19h,90%,,4106086,Completed,First,17h,"February 23, 2017",,19h,,,,,,
2312,20077,isfanomics,PlayStation 4,19h,80%,,6417505,Completed,First,,"June 16, 2018",,19h,,,,,,
2313,20077,Private,PlayStation 4,19h,NR,Not every extra but get 25% of collectibles,4494879,Completed,First,,"May 27, 2017",,19h,,,,,,
2314,20077,rad_slime,PlayStation 4,19h,60%,,10909009,Completed,First,,"January 26, 2020",,19h,,,,,,
2315,20077,rad_slime,PlayStation 4,19h,60%,,10983313,Completed,First,,,,19h,,,,,,
2316,20077,saifou,PlayStation 4,19h,100%,,10410656,Completed,First,,"May 08, 2016",,19h,,,,Stopped a lot to take pictures.,,
2317,20077,smurfao,PlayStation 4,19h,90%,,4392323,Completed,First,,"May 06, 2017",,19h,,,,,,
2318,20077,lecram,PlayStation 4,19h 01m,NR,,5474772,Completed,First,18h 22m,"February 17, 2017",25h,19h 01m,,,,,12h,5h
2319,20077,Lv25_Magikarp,PlayStation 4,19h 01m,80%,,7382464,Completed,First,,"November 03, 2018",,19h 01m 48s,,,,,,
2320,20077,jardo,PlayStation 4,19h 02m,NR,,5621754,Completed,First,,"May 05, 2018",,19h 02m 36s,,,,,,
2321,20077,messi371210,PlayStation 4,19h 04m,NR,,4872557,Completed,First,,"April 16, 2017",,19h 04m,,,,,,
2322,20077,wmsmay,PlayStation 4,19h 04m,80%,,6270674,Completed,First,,"February 17, 2019",,19h 04m,,,,Hard mode until chapter 14 and beyond.,,
2323,20077,mgdJoi,PlayStation 4,19h 05m,NR,,5266924,Completed,First,,"November 02, 2017",,19h 05m 27s,,,,,,
2324,20077,jsmerk,PlayStation 4,19h 06m,NR,,4331902,Completed,First,,"April 19, 2017",,19h 06m,,,,,,
2325,20077,Vlash,PlayStation 4,19h 07m,100%,,2966413,Completed,First,,"May 20, 2016",,19h 07m 55s,,,,,,
2326,20077,jukeboxbaby,PlayStation 4,19h 09m,100%,,6019317,Custom List Completed,First,,"July 28, 2018",,19h 09m 46s,,,19h 09m 46s /,,,
2327,20077,,PlayStation 4,19h 13m,NR,,9020272,Completed,First,,,,19h 13m,,,,,,
2328,20077,varinfstein,PlayStation 4,19h 13m,NR,,11098210,Completed,First,,"April 25, 2019",,19h 13m,,,,,,
2329,20077,pbdarko,PlayStation 4,19h 17m,100%,,2960921,Completed,First,,"May 19, 2016",,19h 17m 14s,,,,,,
2330,20077,xkanji,PlayStation 4,19h 23m,80%,,10770643,Completed,First,17h 35m,,,19h 23m,,,,,,
2331,20077,lichao,PlayStation 4,19h 25m,NR,,5445064,Completed,First,,"December 10, 2017",,19h 25m,,,,,,
2332,20077,citizen428,PlayStation 4,19h 26m,NR,,3005098,Completed,First,,"May 23, 2016",,19h 26m,,,,,,
2333,20077,SarcasmAbound,PlayStation 4,19h 27m,100%,My 65th platinum trophy.,2958262,Completed Retired,First,13h 11m 40s,"May 11, 2016",23h 31m 13s,19h 27m 51s,,,,,2h 16m 49s,
2334,20077,DEADTERMINATOR,PlayStation 4,19h 30m,100%,"Hard difficulty. All treasure, journal entries, and optional conversations. Not all trophies though.",11067878,Completed,First,,"May 21, 2016",,19h 30m,,,,,,
2335,20077,DeMikecracy,PlayStation 4,19h 30m,NR,,4418325,Completed,First,,"August 25, 2016",,19h 30m,,,,,,
2336,20077,mohith996,PlayStation 4,19h 30m,100%,,3325545,Completed,First,,"August 13, 2016",,19h 30m,,,,,,
2337,20077,xsuffer,PlayStation 4,19h 30m,100%,,3731785,Completed,First,,"December 13, 2016",,19h 30m,,,,,,
2338,20077,,PlayStation 4,19h 31m,NR,,3240181,Completed,First,,,,19h 31m 06s,,,,,,
2339,20077,knalb,PlayStation 4,19h 41m,80%,,2967047,Completed,First,,"July 03, 2016",,19h 41m 48s,,,,,,
2340,20077,lucy0517,PlayStation 4,19h 42m,90%,,7028740,Completed,First,,"September 12, 2018",,19h 42m,,,,,,
2341,20077,KKumarK,PlayStation 4,19h 44m,NR,,6505397,Completed,First,,"June 28, 2017",,19h 44m,,,,,,
2342,20077,HeyItsMeAJ,PlayStation 4,19h 45m,NR,,7008219,Completed,First,,"May 09, 2016",,19h 45m,,,,,,
2343,20077,Private,PlayStation 4,19h 47m,90%,,7583960,Completed,First,,"December 02, 2018",,19h 47m,,,,,,
2344,20077,,PlayStation 4,19h 48m,NR,,11947545,Completed,First,,,,19h 48m 55s,,,,,,
2345,20077,aeastin,PlayStation 4,19h 52m,90%,,3101765,Completed,First,,"June 30, 2016",,19h 52m,,,,,,
2346,20077,,PlayStation 4,19h 54m,NR,,7388528,Completed,First,,,,19h 54m 30s,,,,,,
2347,20077,lutiel,PlayStation 4,19h 55m,NR,,11198371,Completed,First,,"January 20, 2018",,19h 55m 32s,,,,,,
2348,20077,InProg,PlayStation 4,19h 57m,100%,,2995654,Completed,First,,"June 02, 2016",,19h 57m 12s,,,,,,
2349,20077,,PlayStation 4,20h,NR,,3055445,Completed,First,,,,20h,,,,,,
2350,20077,,PlayStation 4,20h,NR,,3866892,Completed,First,,,,20h,,,,,,
2351,20077,,PlayStation 4,20h,NR,,7020560,Completed,First,,,,20h,,,,,,
2352,20077,,PlayStation 4,20h,NR,,10535247,Completed,First,,,,20h,,,,,,
2353,20077,DonnyBS98,PlayStation 4,20h,90%,,11528689,Completed,First,,"May 01, 2020",,20h,,,,,,
2354,20077,FinalFlash1408,PlayStation 4,20h,NR,,6601383,Completed,First,,"July 16, 2018",,20h,,,,,,
2355,20077,Gaaran,PlayStation 4,20h,NR,,3779494,Completed,First,,,,20h,,,,,,
2356,20077,GamerMani,PlayStation 4,20h,100%,,7346054,Completed,First,,"June 03, 2016",,20h,,,,,150h,100h
2357,20077,Homelander,PlayStation 4,20h,NR,,11826740,Completed,First,,"May 12, 2020",,20h,,,,,,
2358,20077,JAY9P1,PlayStation 4,20h,NR,,7440371,Completed,First,,"November 13, 2018",,20h,,,,,,
2359,20077,Kangaruz,PlayStation 4,20h,NR,,5477128,Completed,First,15h,"June 21, 2017",,20h,,,,,,
2360,20077,Marcelloz,PlayStation 4,20h,80%,,8143412,Completed,First,,"January 28, 2019",,20h,,,,,,
2361,20077,MrAliHD123,PlayStation 4,20h,NR,,8664415,Completed,First,12h,"June 21, 2018",25h,20h,,,,,,
2362,20077,PKCoolness,PlayStation 4,20h,NR,,8317443,Completed,First,,2016,,20h,,,,,,
2363,20077,PhaserYT,PlayStation 4,20h,90%,,10940621,Completed,First,15h,"February 05, 2020",25h,20h,,,,,,
2364,20077,Procope,PlayStation 4,20h,100%,,4302652,Completed,First,,"April 12, 2016",,20h,,,,,,
2365,20077,Shaan104,PlayStation 4,20h,100%,,4381304,Completed,First,15h,,30h,20h,,,,,,
2366,20077,Sientjuhna,PlayStation 4,20h,80%,,7583688,Completed,First,,"December 02, 2018",,20h,,,,,,
2367,20077,Simpanssi76,PlayStation 4,20h,90%,,10800623,Completed,First,17h,"June 05, 2016",30h,20h,,,,,,
2368,20077,Takwin,PlayStation 4,20h,NR,,3233656,Completed,First,,,,20h,,,,,,
2369,20077,TheDarkNight265,PlayStation 4,20h,100%,,5370606,Completed,First,15h,,,20h,,,,,,
2370,20077,aJek,PlayStation 4,20h,90%,,4115489,Completed,First,,,,20h,,,,,,
2371,20077,anafretik,PlayStation 4,20h,80%,,8446916,Completed,First,,"March 11, 2019",,20h,,,,,,
2372,20077,andrewd99,PlayStation 4,20h,100%,,4854306,Completed,First,,"August 03, 2017",,20h,,,,,2h,
2373,20077,Private,PlayStation 4,20h,NR,,3053788,Completed,First,,"June 04, 2016",,20h,,,,,,
2374,20077,ardaxokutan,PlayStation 4,20h,90%,,11475929,Completed,First,,,,20h,,,,,,
2375,20077,brak0999,PlayStation 4,20h,NR,,3876451,Completed,First,,"January 05, 2017",,20h,,,,,,
2376,20077,eris_aura,PlayStation 4,20h,100%,,11474754,Replay Completed,Replay,,"April 17, 2018",,20h,,,,,,
2377,20077,Private,PlayStation 4,20h,NR,,3065186,Completed,First,,"June 05, 2016",,20h,,,,,,
2378,20077,gab388,PlayStation 4,20h,100%,,5285646,Completed,First,,"November 07, 2017",,20h,,,,,,
2379,20077,gmbqy,PlayStation 4,20h,80%,,12008391,Completed,First,,"June 13, 2020",,20h,,,,,,
2380,20077,grog,PlayStation 4,20h,100%,,8746531,Completed,First,,,,20h,,,,,,
2381,20077,hailadilan,PlayStation 4,20h,NR,,4433221,Completed,First,,,,20h,,,,,,
2382,20077,ixl85,PlayStation 4,20h,NR,,6052433,Completed,First,,"September 21, 2017",,20h,,,,,,
2383,20077,j2tronic,PlayStation 4,20h,NR,,10355097,Completed,First,,,,20h,,,,,,
2384,20077,jcoassis,PlayStation 4,20h,NR,57 treasures,3488278,Completed,First,,"October 04, 2016",,20h,,,,,,
2385,20077,Private,PlayStation 4,20h,NR,,1880296,Completed Retired,First,,"July 12, 2017",,20h,,,,,,
2386,20077,kircherboyswag,PlayStation 4,20h,90%,,11335664,Completed,First,,"November 14, 2016",,20h,,,,,,
2387,20077,kurosagi7000,PlayStation 4,20h,NR,,6718637,Completed,First,,,,20h,,,,,,
2388,20077,lkember,PlayStation 4,20h,NR,,6929207,Completed,First,,,,20h,,,,,,
2389,20077,Private,PlayStation 4,20h,70%,,11056116,Completed,First,,"February 26, 2020",,20h,,,,,,
2390,20077,stonytark23,PlayStation 4,20h,NR,,5008374,Completed,First,,"August 15, 2017",,20h,,,,,,
2391,20077,takka,PlayStation 4,20h,90%,,10259553,Completed,First,,"October 17, 2019",,20h,,,,,,
2392,20077,waThiouZ,PlayStation 4,20h,80%,Normal,6404506,Completed,First,,June 2018,,20h,,,,Normal,,
2393,20077,yukireune,PlayStation 4,20h,NR,,3957485,Completed,First,,"January 22, 2017",,20h,,,,,,
2394,20077,,PlayStation 4,20h 07m,NR,All Collectibles,2996219,Completed,First,17h 12m 47s,,,20h 07m 53s,,,,,,
2395,20077,,PlayStation 4,20h 10m,NR,,3517994,Completed,First,,,,20h 10m 02s,,,,,,
2396,20077,,PlayStation 4,20h 10m,NR,,6921771,Completed,First,,,,20h 10m 11s,,,,,,
2397,20077,wldyoukndly,PlayStation 4,20h 10m,90%,,11595389,Completed,First,,"January 20, 2019",,20h 10m 25s,,,,,,
2398,20077,muneeb_3,PlayStation 4,20h 14m,NR,,1869515,Completed,First,,"May 28, 2016",,20h 14m,,,,,,
2399,20077,ravi,PlayStation 4,20h 14m,100%,,5015927,Completed,First,,"September 06, 2017",,20h 14m 25s,,,,,,
2400,20077,,PlayStation 4,20h 15m,NR,,8903093,Completed,First,,,,20h 15m,,,,,,
2401,20077,AloGialo,PlayStation 4,20h 15m,NR,,3695599,Completed,First,,"November 28, 2016",,20h 15m,,,,,,
2402,20077,JohnTheGamer,PlayStation 4,20h 15m,100%,"Completed single player on normal, obtaining all trophies except for harder difficulties.",5755434,Completed,First,,"December 27, 2017",,20h 15m,,,,,,
2403,20077,sgames1,PlayStation 4,20h 16m,90%,,8254505,Completed,First,,,,20h 16m,,,,,,
2404,20077,,PlayStation 4,20h 20m,NR,,3859457,Completed,First,,,,20h 20m,,,,,,
2405,20077,Cherreesherree,PlayStation 4,20h 20m,NR,,7491680,Completed,First,,"November 19, 2018",,20h 20m,,,,,,
2406,20077,Dankleberg,PlayStation 4,20h 25m,90%,,6870377,Completed,First,,"August 19, 2018",,20h 25m,,,,,,
2407,20077,Private,PlayStation 4,20h 27m,NR,,2979327,Completed,First,,"May 16, 2016",,20h 27m,,,,,,
2408,20077,Private,PlayStation 4,20h 29m,100%,,4344092,Completed,First,,"May 31, 2017",,20h 29m 01s,,,,,,
2409,20077,spiros91,PlayStation 4,20h 29m,100%,Main story in Moderate and all Collectibles,5926448,Completed,Replay,,"March 11, 2018",,20h 29m 19s,,,,"I finished the game for the second time (I played it 12 months ago but without pursuing any collectibles) and I collected all treasures, journals and did all the Optional Conversations, in Moderate Difficulty.",,
2410,20077,,PlayStation 4,20h 30m,NR,,11306759,Completed,First,,,,20h 30m,,,,,,
2411,20077,babaz,PlayStation 4,20h 30m,90%,,3024981,Completed,First,,"May 24, 2016",,20h 30m,,,,,,
2412,20077,robertaxin,PlayStation 4,20h 30m,90%,"Normal, no aim assist, 45 treasures",2982746,Completed,First,,"May 17, 2016",,20h 30m,,,,,,
2413,20077,vgolev,PlayStation 4,20h 30m,NR,,3989721,Completed,First,,"January 30, 2017",,20h 30m,,,,,,
2414,20077,brianpo,PlayStation 4,20h 32m,100%,,3690668,Completed,First,,"December 04, 2016",,20h 32m 13s,,,,,,
2415,20077,,PlayStation 4,20h 34m,NR,,2982647,Completed,First,17h 12m 34s,,24h 26m 14s,20h 34m 50s,,,,,,
2416,20077,trinity,PlayStation 4,20h 35m,NR,,5577102,Completed,First,,"March 25, 2018",,20h 35m 34s,,,,,,
2417,20077,,PlayStation 4,20h 35m,NR,Main Story plus most of the treasures / optional conversations,3072371,Completed,First,,,,20h 35m 43s,,,,,,
2418,20077,,PlayStation 4,20h 35m,NR,,3072372,Completed,First,,,,20h 35m 43s,,,,,,
2419,20077,rival28,PlayStation 4,20h 38m,90%,,10765694,Completed,First,,"January 06, 2020",,20h 38m 35s,,,,,,
2420,20077,Janjamoja,PlayStation 4,20h 40m,NR,,5250409,Completed,First,,"October 29, 2017",,20h 40m,,,,,,
2421,20077,Shadax,PlayStation 4,20h 40m,90%,,3188227,Completed,First,,"November 15, 2016",,20h 40m,,,,,,
2422,20077,ssj4gogeta,PlayStation 4,20h 40m,NR,main story + 75% of the collectibles,3021854,Completed,First,,"May 14, 2016",,20h 40m,,,,,,
2423,20077,,PlayStation 4,20h 45m,NR,,4941569,Completed,First,16h 25m,,22h 30m,20h 45m,,,,,,
2424,20077,,PlayStation 4,20h 50m,NR,,3026612,Completed,First,,,,20h 50m,,,,,,
2425,20077,,PlayStation 4,20h 58m,NR,This was with about 57 treasures and 23 or so optional conversations,4949088,Completed,First,,,,20h 58m,,,,,,
2426,20077,BPHusker,PlayStation 4,21h,90%,,3222665,Completed,First,,"June 26, 2016",,21h,,,,,,
2427,20077,BigBilbo111,PlayStation 4,21h,NR,,5519543,Completed,First,,"January 26, 2017",,21h,,,,,,
2428,20077,Cthulhu,PlayStation 4,21h,NR,,3042050,Completed,First,,"May 26, 2016",,21h,,,,,,
2429,20077,Mimizu,PlayStation 4,21h,NR,I spent a lot of time in the photo mode :),5347425,Completed,First,,"November 18, 2017",,21h,,,,,,
2430,20077,kinkajou,PlayStation 4,21h,90%,,3070455,Completed,First,,"June 09, 2016",,21h,,,,,,
2431,20077,Private,PlayStation 4,21h,NR,,3080682,Completed,Replay,17h 30m,"June 12, 2016",35h,21h,5h 30m,,,,,
2432,20077,zedk,PlayStation 4,21h,NR,,2989960,Completed,First,,"May 14, 2016",,21h,,,,,,
2433,20077,TJAMES47,PlayStation 4,21h 02m,100%,,4842817,Completed,First,,"August 01, 2017",,21h 02m,,,,,,
2434,20077,slipknotx666x,PlayStation 4,21h 03m,100%,,2951089,Completed,First,,"May 31, 2016",,21h 03m,,,,,,
2435,20077,AlphaOmega247,PlayStation 4,21h 06m,90%,,10419867,Completed,First,,"June 07, 2016",,21h 06m,,,,,,
2436,20077,royrules22,PlayStation 4,21h 06m,NR,"Moderate. Most journal, about 75% of treasures and most hidden trophies. No MP.",2969808,Completed,First,,"May 26, 2016",,21h 06m,,,,,,
2437,20077,moltam,PlayStation 4,21h 07m,NR,"Lot of wandering and searching for treasures, but not 100%.",3007909,Completed,First,,"May 23, 2016",,21h 07m,,,,,,
2438,20077,Turkinator5489,PlayStation 4,21h 15m,100%,,3419725,Completed,First,,"September 11, 2016",,21h 15m 15s,,,,Platformer.,,
2439,20077,Toxe,PlayStation 4,21h 20m,100%,,3581443,Completed,First,,"November 01, 2016",,21h 20m,,,,,,
2440,20077,eziobot123,PlayStation 4,21h 22m,100%,,8415476,Completed,First,,"February 22, 2019",,21h 22m 02s,,,,,,
2441,20077,Private,PlayStation 4,21h 30m,NR,,2982902,Completed,First,,"May 17, 2016",,21h 30m,,,,,,
2442,20077,aLeafyBug,PlayStation 4,21h 30m,100%,Crushing Difficulty - Found 70 Treasures,3243482,Completed,First,,"August 29, 2016",,21h 30m,,,,,,
2443,20077,Chorophobe,PlayStation 4,21h 34m,100%,"Second playthrough on crushing, skipping cutscenes after playing through on hard.",11726540,Replay Completed,Replay,14h 30m 37s,"May 18, 2020",,21h 34m 58s,,,21h 34m 58s /,,,
2444,20077,,PlayStation 4,21h 35m,NR,,4627236,Completed,First,,,,21h 35m,,,,,,
2445,20077,,PlayStation 4,21h 37m,NR,,4263522,Completed,First,,,,21h 37m 54s,,,,,,
2446,20077,inmuse,PlayStation 4,21h 52m,NR,43/56 trophies,3231329,Completed,First,,"April 02, 2020",,21h 52m,,,,"[03/15/20] Started playing
[04/02/20] Finished Main+",,
2447,20077,stationtostation,PlayStation 4,21h 52m,90%,,2974790,Completed,First,,May 2016,,21h 52m,,,,,,
2448,20077,,PlayStation 4,22h,NR,,10178276,Completed,First,20h,,,22h,,,,,,
2449,20077,Gr3ia,PlayStation 4,22h,NR,,4789485,Completed,First,,,,22h,,,,,,
2450,20077,Moortalk,PlayStation 4,22h,NR,,2966603,Completed,First,,"May 11, 2016",,22h,,,,,,
2451,20077,Private,PlayStation 4,22h,NR,,5631775,Completed,First,,"January 09, 2018",,22h,,,,,,
2452,20077,ingrey,PlayStation 4,22h,NR,,4746353,Completed,First,15h,,30h,22h,,,,,,
2453,20077,kopsikiller,PlayStation 4,22h,100%,,5581704,Completed,First,,"January 04, 2018",,22h,,,,,,
2454,20077,Private,PlayStation 4,22h,100%,,11560772,Completed,First,,"September 20, 2018",,22h,,,,,,
2455,20077,victhulhu,PlayStation 4,22h 03m,100%,,2978656,Completed,First,14h 58m,"May 13, 2016",36h 19m,22h 03m,4h 28m,,,,2h,
2456,20077,kombuwa,PlayStation 4,22h 04m,100%,,2999647,Completed,First,,"May 21, 2016",,22h 04m 10s,,,,,,
2457,20077,jxzk1218,PlayStation 4,22h 10m,90%,,3992970,Completed,First,,"March 05, 2017",,22h 10m,,,,,,
2458,20077,,PlayStation 4,22h 11m,NR,,7488404,Completed,First,,,,22h 11m 34s,,,,,,
2459,20077,,PlayStation 4,22h 30m,NR,,3320583,Completed,First,,,,22h 30m 21s,,,,,,
2460,20077,Private,PlayStation 4,22h 37m,NR,"Crushing, more than half of the treasures collected.",3323274,Completed,First,,"August 12, 2016",,22h 37m 51s,,,,,,
2461,20077,DarkStar,PlayStation 4,22h 52m,90%,,3009683,Completed,First,,"May 24, 2016",,22h 52m,,,,,,
2462,20077,,PlayStation 4,22h 53m,NR,,7968831,Completed,First,,,,22h 53m,,,,,,
2463,20077,Smoney412,PlayStation 4,23h,100%,,6164868,Completed,First,,"April 23, 2018",,23h,,,,,,
2464,20077,TheFreak5678,PlayStation 4,23h,NR,,4372511,Playing Replay Completed,Replay,13h,,24h,23h,,,21h /,,,
2465,20077,saahil270491,PlayStation 4,23h,NR,Main and some collectibles,5783705,Completed,First,,"February 06, 2018",,23h,,,,,,
2466,20077,eljulo,PlayStation 4,23h 06m,NR,,5222474,Completed,First,,"September 27, 2017",,23h 06m,,,,,,
2467,20077,,PlayStation 4,23h 12m,NR,,4423069,Completed,First,16h 04m 12s,,,23h 12m 03s,5h 21m 43s,,,,20h 13m 41s,
2468,20077,Nyerp,PlayStation 4,23h 33m,70%,,2981945,Completed,First,,"May 17, 2016",,23h 33m 38s,,,,,,
2469,20077,KenzieRetro,PlayStation 4,23h 55m,NR,Main Story & All Collectables,3152791,Completed,First,,"June 23, 2016",,23h 55m 41s,,,,,,
2470,20077,,PlayStation 4,24h,NR,,4227262,Completed,First,,,,24h,,,,,,
2471,20077,Captrico,PlayStation 4,24h,100%,,6954964,Completed,First,,,,24h,,,,,2h,
2472,20077,Feibius,PlayStation 4,24h,NR,,10849281,Completed,First,,,,24h,,,,,,
2473,20077,TheLastEffect,PlayStation 4,24h 18m,NR,,8804296,Completed,First,,"March 17, 2018",,24h 18m,,,,,,
2474,20077,awwwyyyeeeaaahhh,PlayStation 4,24h 20m,80%,,8465120,Completed,First,,"June 27, 2019",,24h 20m,,,,"Crushing until shipyard fight on chap 20, then switched to hard",,
2475,20077,rockcandy,PlayStation 4,24h 20m,100%,Normal Difficulty,3281715,Completed,First,14h 30m 15s,,27h 10m 12s,24h 20m 14s,,8h 10m 12s,,,,
2476,20077,Private,PlayStation 4,24h 21m,NR,,3614188,Completed,First,18h,"November 11, 2016",,24h 21m,,,,,42h 05m,
2477,20077,iaap,PlayStation 4,24h 22m,NR,,3174657,Completed,First,15h 51m 14s,"July 02, 2016",,24h 22m 32s,,,,,,
2478,20077,Private,PlayStation 4,24h 24m,NR,,8912763,Completed,First,,"April 18, 2020",,24h 24m 33s,,,,,,
2479,20077,rapidash,PlayStation 4,24h 27m,80%,"This was with trying to find a few things, was not able to find everything in this time.",4015269,Completed,First,21h 08m 12s,"January 25, 2017",,24h 27m 22s,,,,,,
2480,20077,,PlayStation 4,24h 48m,NR,,11203790,Completed,First,,,,24h 48m 13s,,,,,,
2481,20077,Private,PlayStation 4,24h 48m,90%,,3495297,Completed,First,,"June 26, 2016",,24h 48m 47s,,,,,,
2482,20077,Blazikener,PlayStation 4,25h,NR,,2972938,Completed,First,19h 30m,"May 14, 2016",28h,25h,,,,,,
2483,20077,Private,PlayStation 4,25h,NR,,8448125,Completed,First,,"July 15, 2016",,25h,,,,,,
2484,20077,Paradoxxx1394,PlayStation 4,25h,NR,,11859402,Completed,First,,"September 29, 2017",,25h,,,,,,
2485,20077,Private,PlayStation 4,25h,NR,,6835154,Completed,First,18h,"August 14, 2018",,25h,,,,,,
2486,20077,Viniezz,PlayStation 4,25h,90%,,7507830,Completed,First,,"November 22, 2018",,25h,,,,,,
2487,20077,rhbk,PlayStation 4,25h,NR,,4380636,Completed,First,,,,25h,,,,,,
2488,20077,theoneandonlyray,PlayStation 4,25h,70%,,11925224,Completed,First,,"June 07, 2020",,25h,,,,,,
2489,20077,deathstroke458,PlayStation 4,25h 16m,90%,All Treasures Obtained,6103135,Completed,First,,"May 27, 2018",,25h 16m,,,,,,
2490,20077,Wytann,PlayStation 4,25h 28m,NR,Played on Moderate difficulty with auto aim. Found 70 treasures. Read everything.,3001238,Completed,First,,"May 18, 2016",,25h 28m,,,,,,
2491,20077,crazydave11,PlayStation 4,25h 52m,100%,,3681639,Completed,First,,"December 07, 2016",,25h 52m 07s,,,,,,
2492,20077,,PlayStation 4,26h,NR,,9199786,Completed,First,20h,,50h,26h,,,,,,
2493,20077,,PlayStation 4,26h 10m,NR,,3141638,Completed,First,17h 10m,,,26h 10m,,,,,30h 56m,
2494,20077,,PlayStation 4,26h 24m,NR,Crushing difficulty,3443855,Completed,First,,,,26h 24m,,,,,,
2495,20077,berserk,PlayStation 4,27h 13m,NR,,3430754,Completed,First,,"September 16, 2016",42h 07m 12s,27h 13m 54s,,,,,,
2496,20077,ogromm,PlayStation 4,27h 45m,90%,,2967806,Completed,First,,"May 23, 2016",,27h 45m 51s,,,,,,
2497,20077,Raoulospipitos,PlayStation 4,28h,NR,,8345478,Completed,First,,"February 24, 2019",,28h,,,,,,
2498,20077,,PlayStation 4,28h 01m,NR,,5216287,Completed,First,,,,28h 01m 04s,,,,,,
2499,20077,,PlayStation 4,29h 30m,NR,,5041372,Completed,First,18h 37m 28s,,40h,29h 30m 30s,,,,,,
2500,20077,,PlayStation 4,30h,NR,,4867434,Completed,First,12h 30m,,,30h,,,,,,
2501,20077,WhiteDuck,PlayStation 4,30h,100%,,3377119,Completed,First,,"May 23, 2016",,30h,,,,,,
2502,20077,diogouveia,PlayStation 4,30h,100%,,7808329,Completed,First,16h,"December 23, 2018",,30h,,,,,,
2503,20077,robojews,PlayStation 4,30h,NR,,11591364,Completed,First,25h,"June 07, 2018",,30h,,,,,,
