,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Progress,Completionist,Personal Notes,Speedrun
2043,16886,Private,Linux,15h 59m,90%,,10972714,Completed,First,,,15h 59m,,18h 08m,,
2044,16886,,PC,16h,NR,,736619,Completed,First,14h,,16h,,17h,,
2045,16886,,Xbox One,16h,NR,,6210652,Completed,First,,,16h,,,,
2046,16886,3D_Infinity,PC,16h,90%,,1364478,Completed,First,,"July 01, 2014",16h,,,,
2047,16886,AlexBlaze,PC,16h,NR,,737790,Completed,First,14h,"May 25, 2014",16h,,20h,,
2048,16886,AlreadyDemon,PC,16h,80%,,9336069,Completed,First,12h,"January 09, 2018",16h,,,,
2049,16886,B_Radicate,PlayStation 4,16h,90%,,1042386,Completed,First,13h,"December 06, 2014",16h,,18h,,
2050,16886,Bukkake,PlayStation 4,16h,80%,,1619796,Completed,First,,"July 01, 2014",16h,,,,
2051,16886,Choca,PC,16h,70%,,4376662,Completed Retired,First,15h,"May 02, 2017",16h,,25h,,
2052,16886,CowboyBuckaroo,PC,16h,NR,hardest difficulty,10605089,Completed,First,,"January 04, 2018",16h,,,,
2053,16886,EKS666,PC,16h,NR,,1107319,Completed,First,,"January 07, 2015",16h,,,,
2054,16886,EmyRaw,PC,16h,NR,,6606232,Completed,First,,"July 17, 2018",16h,,,,
2055,16886,HorrorSurvivalist,Xbox One,16h,NR,,794453,Completed,First,,"August 05, 2015",16h,,,,
2056,16886,Hottston,Xbox One,16h,80%,,1309378,Completed,First,,"January 12, 2015",16h,,,,
2057,16886,Korteal,PC,16h,NR,,6922119,Completed,First,,"January 01, 2019",16h,,,,
2058,16886,MetalwolfZ,PlayStation 4,16h,NR,,3767461,Completed,First,,,16h,,,,
2059,16886,Private,PC,16h,NR,,6452373,Completed,First,,,16h,,,,
2060,16886,Private,PC,16h,70%,,5383342,Completed,First,,"November 30, 2015",16h,,,,
2061,16886,Reviews,PlayStation 4,16h,90%,,9554501,Replay Completed,Replay,,"September 07, 2019",16h,16h /,,,
2062,16886,Rustam,PC,16h,NR,"Was Really Fun To Play, can not wait for wolfenstein 2 later this year ( 2017 ), and extra stuff was also fun to collect",5039014,Completed,First,,"September 11, 2017",16h,,,,
2063,16886,Shadax,PC,16h,90%,,10854826,Completed,Replay,,"January 20, 2020",16h,,,,
2064,16886,Private,PlayStation 4,16h,NR,,10800322,Completed,First,,"January 12, 2020",16h,,,,
2065,16886,Private,PC,16h,NR,,1384210,Completed,First,,"November 07, 2015",16h,,,,
2066,16886,WK4693,PC,16h,100%,,1449581,Completed,First,12h,"March 14, 2015",16h,,,,
2067,16886,Wulfrix,Xbox One,16h,NR,,11030097,Completed,First,,,16h,,,,
2068,16886,aLeafyBug,PC,16h,90%,Obtained most of the collectables and all but about three perks.,1431154,Completed,First,,"July 26, 2015",16h,,,,
2069,16886,betrayer,Xbox One,16h,80%,,1210030,Completed,First,,"March 09, 2015",16h,,,,
2070,16886,blackenedwhiplash,PC,16h,80%,,4298160,Completed,First,,,16h,,,,
2071,16886,cerebruul,PC,16h,NR,,5789380,Completed,First,,"June 27, 2016",16h,,,,
2072,16886,collateralus,PC,16h,NR,,5909405,Completed,First,,"March 01, 2018",16h,,,,
2073,16886,eheiser,PC,16h,NR,,1572683,Completed,First,,"February 22, 2015",16h,,,,
2074,16886,filip_312,PlayStation 4,16h,90%,,10348307,Completed,First,,"November 02, 2019",16h,,,,
2075,16886,forwhommetallica,PC,16h,NR,,1385380,Completed,First,,"June 18, 2015",16h,,27h,,
2076,16886,iceman93,PC,16h,90%,,4210361,Completed,First,,"February 24, 2017",16h,,,no todos los coleccionables,
2077,16886,ikantuzz,PC,16h,70%,,4622729,Completed,First,,"June 24, 2017",16h,,,,
2078,16886,ixl85,PlayStation 4,16h,NR,,1636552,Completed,First,,"August 04, 2015",16h,,,,
2079,16886,lecram,PlayStation 4,16h,NR,,5830409,Completed,First,12h,"May 22, 2015",16h,,,,
2080,16886,ramer84,PC,16h,80%,,1078170,Completed,First,,"July 01, 2017",16h,,,,
2081,16886,sway907,PC,16h,NR,,9132996,Completed,First,12h,"July 12, 2019",16h,,24h,,
2082,16886,valnlr,PC,16h,NR,,7245708,Completed,First,,"October 21, 2018",16h,,,,
2083,16886,viper,PlayStation 4,16h,90%,,2224880,Completed,First,,"December 13, 2015",16h,,,,
2084,16886,zap8,PC,16h,80%,,6218847,Completed,First,,"February 13, 2018",16h,,,,
2085,16886,,Xbox 360,16h 02m,NR,,739972,Completed,Replay,13h 23m 11s,,16h 02m 01s,,22h 13m 09s,,
2086,16886,,Xbox One,16h 10m,NR,,2988932,Completed,First,,,16h 10m,,,,
2087,16886,KytaM95,Xbox One,16h 10m,90%,,10411775,Completed,First,,"June 11, 2019",16h 10m,,,,
2088,16886,kafaw,PC,16h 18m,NR,,9054928,Completed,First,,"November 11, 2015",16h 18m,,,,
2089,16886,Legendares,PC,16h 19m,80%,,4603047,Completed,First,,"June 27, 2017",16h 19m 23s,,,,
2090,16886,IDK7,Xbox One,16h 21m,NR,,11484647,Completed,First,,"April 18, 2020",16h 21m,,,,
2091,16886,Wickhmar,PlayStation 4,16h 25m,80%,,987119,Completed,First,,"October 21, 2014",16h 25m,,,,
2092,16886,pro5,PC,16h 25m,NR,,1664365,Completed,First,,"April 30, 2018",16h 25m 02s,,,,
2093,16886,FleshFiend,PC,16h 29m,80%,"Played on ""I Am Death Incarnate!"" (second-hardest difficulty setting)",5637638,Completed,First,,"January 10, 2018",16h 29m 55s,,,"Played on ""I Am Death Incarnate!"" (second-hardest difficulty setting)",
2094,16886,CoyChoy,PlayStation 4,16h 30m,80%,34% trophies,6265743,Custom List Completed,First,,"July 11, 2018",16h 30m,18h 25m /,,,
2095,16886,New_Brew,PlayStation 4,16h 30m,NR,,4751541,Completed,First,,"July 15, 2017",16h 30m,,,,
2096,16886,Storn,PC,16h 30m,90%,,3116633,Completed,First,,"June 21, 2016",16h 30m,,,,
2097,16886,Private,PC,16h 37m,NR,,10394515,Completed,First,,"April 29, 2017",16h 37m,,,,
2098,16886,Tigerion,PC,16h 42m,NR,,4276877,Completed,First,,"March 09, 2017",16h 42m,,,,
2099,16886,bluevalle,Xbox One,16h 44m,NR,,9023383,Completed,First,,"June 24, 2019",16h 44m 09s,,,,
2100,16886,TheBarbato,Xbox One,16h 45m,80%,"800/1000 Gamerscore. Game completed on Bring 'Em On! difficulty, all collectibles found, 70% total completion.",7101489,Completed,First,,"September 24, 2018",16h 45m,,,,
2101,16886,wade1991,PC,16h 45m,90%,,765520,Completed,First,,"June 20, 2014",16h 45m,,,,
2102,16886,Komrad_Jones,PC,16h 48m,NR,,6966687,Completed,First,,"September 03, 2018",16h 48m,,,,
2103,16886,RahulB,PC,16h 50m,NR,,1035808,Completed,First,12h 12m 50s,,16h 50m,,,The game mechanics are too good..........dual-weild smgs.....awesome,
2104,16886,murotar,PC,16h 51m,80%,,8225801,Completed,First,,"June 06, 2018",16h 51m,,,,
2105,16886,Private,PC,16h 54m,90%,,11971905,Completed,First,,"January 08, 2017",16h 54m,,,,
2106,16886,SinisterHamster,Xbox One,16h 54m,NR,,2334403,Completed,First,,"May 31, 2014",16h 54m,,,,
2107,16886,tso184,PC,16h 54m,80%,82% Steam Achievements,2331011,Completed,First,,"July 09, 2017",16h 54m,,,,
2108,16886,RadicalBeanCollector,PC,16h 55m,NR,,8246202,Completed,First,,,16h 55m 11s,,,,
2109,16886,,PC,17h,NR,,1835437,Completed,First,,,17h,,,,
2110,16886,,PC,17h,NR,,2093017,Completed,First,,,17h,,,,
2111,16886,,PC,17h,NR,,5268293,Completed,First,15h,,17h,,,,
2112,16886,,PC,17h,NR,,5745960,Completed,First,,,17h,,,,
2113,16886,,PC,17h,NR,,8256870,Completed,First,,,17h,,,,
2114,16886,99enes57,PC,17h,NR,,6426036,Completed,First,,"January 01, 2015",17h,,,,
2115,16886,Aevumm,Xbox One,17h,NR,,10884865,Completed,First,,"January 28, 2020",17h,,,,
2116,16886,AugerHybrid,PC,17h,NR,,11424176,Completed,First,,"May 26, 2019",17h,,,,
2117,16886,Bozboy,Xbox One,17h,80%,,8034321,Completed,First,,"December 29, 2018",17h,,,,
2118,16886,Clib,PC,17h,NR,,11595099,Completed,First,,"July 12, 2016",17h,,,,
2119,16886,CrashPK,PC,17h,80%,"�BER difficulty, Fergus timeline",1398025,Completed,First,,"June 19, 2015",17h,,,,
2120,16886,CubbyCon,Xbox One,17h,NR,,5891119,Completed,First,,"November 24, 2017",17h,,,,
2121,16886,DazeOfWar,PC,17h,NR,,4683461,Completed,First,,"July 03, 2017",17h,,,,
2122,16886,Erachten,PC,17h,90%,,6683218,Completed,First,,"December 07, 2016",17h,,,"The graphics, sound, and gameplay were all great. The characters were diverse and the story was interesting. The relationship between Blazkowicz and Anna was done particularly well. The ending, while not my favorite style, was still good. I do wish there was more closure, but it could be handled in a sequel.",
2123,16886,Greyma,PC,17h,50%,,11609580,Completed,First,,"September 01, 2017",17h,,,,
2124,16886,KellysRaven,PC,17h,80%,,9549718,Completed,First,,"September 07, 2019",17h,,,,
2125,16886,LinTians,Xbox One,17h,90%,,11337516,Completed,First,,,17h,,,,
2126,16886,MortuusAquila,PC,17h,NR,,6259285,Completed,First,,"June 26, 2017",17h,,,,
2127,16886,NovoPDNK,PC,17h,NR,,9312135,Completed,First,,,17h,,,,
2128,16886,Private,PC,17h,NR,,1108776,Completed,First,,"August 26, 2017",17h,,,,
2129,16886,Ortokolo,PC,17h,NR,,11598489,Completed,First,13h,,17h,,22h,,
2130,16886,Skerries,PC,17h,NR,,5157972,Completed,First,,"October 10, 2017",17h,,,,
2131,16886,SwitchVII,PC,17h,80%,,7213402,Completed,First,,"September 03, 2018",17h,,,,
2132,16886,TitaniumDragon,PC,17h,60%,"All but 7 achievements. Missing two collectibles in one level, plus the final level difficulty achievements.",6411628,Completed,First,,"June 15, 2018",17h,,,,
2133,16886,Vlash,PC,17h,90%,"Singel Playthrough with Wyatt. Explored a lot, but also missed some of collectables.",869263,Completed,First,,"August 01, 2015",17h,,,,
2134,16886,astrophyle,PC,17h,NR,,1042948,Completed,First,,"July 18, 2014",17h,,,,
2135,16886,kir1n,PC,17h,80%,,5054890,Completed,First,,"April 17, 2016",17h,,,,
2136,16886,lonestranger,PC,17h,NR,,7112219,Completed,First,,"July 15, 2018",17h,,,,
2137,16886,napkin,PC,17h,NR,,8463408,Completed,First,,"January 14, 2018",17h,,,,
2138,16886,Private,PC,17h,NR,,10315900,Completed,First,,"October 29, 2019",17h,,,,
2139,16886,ranaghar,PC,17h,NR,,3555618,Completed,First,,,17h,,,,
2140,16886,sagwa,PlayStation 3,17h,100%,,2734901,Completed,First,,"August 08, 2016",17h,,,,
2141,16886,shockzz1234,PlayStation 4,17h,80%,,9361560,Completed,First,,"October 09, 2017",17h,,,,
2142,16886,tvrtkos,PC,17h,90%,,10913450,Completed,First,,"January 30, 2020",17h,,,,
2143,16886,Private,PC,17h,NR,,3577441,Completed,First,,"November 02, 2016",17h,,,,
2144,16886,,PC,17h 06m,NR,,3411772,Completed,First,,,17h 06m,,,,
2145,16886,urguru,PC,17h 07m,60%,,4719412,Completed,First,,,17h 07m,,,,
2146,16886,elitvinchuk,PC,17h 09m,NR,,6606012,Completed,First,,"July 17, 2018",17h 09m,,,,
2147,16886,Private,PC,17h 10m,80%,,6649970,Completed,First,,"September 17, 2017",17h 10m,,,,
2148,16886,,PC,17h 15m,NR,,6600523,Completed,First,,,17h 15m,,,,
2149,16886,VoinixTR,PC,17h 22m,80%,,6095982,Completed,First,,"September 16, 2017",17h 22m 11s,,,,
2150,16886,VladimirHac,PC,17h 24m,NR,,2302972,Completed,First,,"December 30, 2015",17h 24m,,,,
2151,16886,curios_bear_15,PC,17h 24m,NR,,12040655,Completed,First,,"September 16, 2017",17h 24m,,,,
2152,16886,Battery_Man,PlayStation 4,17h 30m,80%,,1945966,Completed,First,,"March 24, 2016",17h 30m,,,,
2153,16886,BobMammoth,PC,17h 30m,90%,,1668851,Completed,First,,"August 16, 2015",17h 30m,,,,
2154,16886,Toxe,PlayStation 4,17h 30m,90%,,4446437,Completed,First,,"May 18, 2017",17h 30m,,,,
2155,16886,lucalaure1007,PC,17h 30m,70%,,10297754,Completed,First,,,17h 30m,,,,
2156,16886,Rizero,PC,17h 33m,80%,,3506972,Completed,First,,"October 23, 2016",17h 33m,,,,
2157,16886,unifyzero,PC,17h 34m,80%,,2409464,Completed,First,,"January 12, 2016",17h 34m,,,,
2158,16886,renzoe,PlayStation 4,17h 34m,80%,plat,7008635,Completed,First,15h 25s,"March 18, 2019",17h 34m 25s,,21h 05m 25s,,
2159,16886,CorporateGamer,Xbox One,17h 38m,80%,,9221440,Completed,First,,"July 24, 2019",17h 38m 56s,,,,
2160,16886,Kemised,PC,17h 42m,NR,,11796126,Completed,First,,"May 31, 2020",17h 42m,,,,
2161,16886,Nyanko,PC,17h 42m,NR,,7797635,Completed,First,,"December 13, 2014",17h 42m,,,,
2162,16886,,PC,17h 45m,NR,,5692911,Completed,First,,,17h 45m,,,,
2163,16886,,PlayStation 4,17h 45m,NR,,5297110,Completed,First,,,17h 45m 35s,,,,
2164,16886,,PC,18h,NR,,745523,Completed,First,,,18h,,,,
2165,16886,,PlayStation 4,18h,NR,,1237232,Completed,First,12h,,18h,,,,
2166,16886,,PC,18h,NR,,1571444,Completed,First,,,18h,,,,
2167,16886,,PC,18h,NR,,6496751,Completed,First,,,18h,,,,
2168,16886,,PC,18h,NR,,10169876,Completed,First,,,18h,,,,
2169,16886,2ball,PC,18h,100%,,11270737,Completed,First,,"June 24, 2018",18h,,,,
2170,16886,BattlePants,PC,18h,NR,,4593966,Completed,First,12h,"September 12, 2016",18h,,24h,,
2171,16886,Chado,PC,18h,NR,,4552082,Completed,First,,"June 10, 2017",18h,,,,
2172,16886,Dynamic_Derek,Xbox One,18h,90%,,3362337,Completed,First,,"August 18, 2016",18h,,,,
2173,16886,EggShell,PC,18h,NR,,4742601,Completed Retired,First,,"January 31, 2016",18h,,,,
2174,16886,Fugeni,PC,18h,NR,,2046366,Completed,First,,"November 05, 2015",18h,,,,
2175,16886,GATIRCAN,PC,18h,70%,,4567704,Completed,First,15h,"June 21, 2014",18h,,,,
2176,16886,Hugo_P,PlayStation 4,18h,90%,,8345830,Completed,First,,,18h,,,,
2177,16886,Private,PlayStation 4,18h,90%,,2962195,Completed,First,,"February 28, 2016",18h,,,,
2178,16886,Mutabor,PC,18h,100%,,2010807,Completed,First,15h,"July 21, 2015",18h,,,,
2179,16886,Noyo,PC,18h,NR,,8099443,Completed,First,,"August 15, 2015",18h,,,,
2180,16886,Private,PC,18h,NR,,4839996,Completed,First,15h,"July 31, 2017",18h,,,,
2181,16886,Saberdark,PC,18h,70%,,2924920,Completed,First,,"September 08, 2016",18h,,,,
2182,16886,Shimmi,PC,18h,80%,,1101429,Completed,First,,2014,18h,,,,
2183,16886,V3rity,PC,18h,70%,,9389737,Completed,First,,"August 19, 2019",18h,,,,
2184,16886,YoshYosh,PC,18h,NR,,11529294,Completed,First,,"April 22, 2020",18h,,,,
2185,16886,archproteus,PC,18h,NR,,8678071,Completed,First,,,18h,,,,
2186,16886,bigflyer,PC,18h,NR,,769912,Completed,First,,"July 02, 2014",18h,,,,
2187,16886,bkrockwell,PC,18h,70%,,4991754,Completed,First,,,18h,,,,
2188,16886,cesarg747,PC,18h,NR,57%,8995665,Completed,First,,"June 19, 2019",18h,,,,
2189,16886,doh60,PC,18h,100%,,5984849,Completed,First,,,18h,,,,
2190,16886,electronsonmars,PC,18h,NR,,11972878,Completed,First,,,18h,,,,
2191,16886,eltator,PC,18h,80%,,2781449,Completed,First,,"March 27, 2016",18h,,,,
2192,16886,mikeypants,PC,18h,90%,,793480,Completed,First,,"June 17, 2016",18h,,,,
2193,16886,mopfking,PC,18h,NR,,739069,Completed,First,,"May 26, 2014",18h,,,,
2194,16886,Private,PC,18h,90%,,889042,Completed,First,,"August 11, 2014",18h,,,,
2195,16886,sidewinder66,PC,18h,80%,Fergus Storyline,4006257,Completed,First,,"February 03, 2017",18h,,,,
2196,16886,silentgamerbr,PC,18h,NR,,969039,Completed,First,,"May 30, 2014",18h,,,,
2197,16886,sp00kied,PC,18h,NR,,7848974,Completed,First,12h,"December 31, 2018",18h,,,,
2198,16886,turoky,PC,18h,NR,,9317429,Completed,First,,"September 20, 2015",18h,,,,
2199,16886,Private,PC,18h,NR,,1339317,Completed,First,,"January 11, 2015",18h,,,,
2200,16886,,PC,18h 02m,NR,,11186693,Completed,First,,,18h 02m 33s,,,,
2201,16886,ikee,PC,18h 03m,100%,,3318339,Completed,First,,,18h 03m 39s,,,,
2202,16886,,PC,18h 12m,NR,,5292119,Completed,First,,,18h 12m 15s,,,,
2203,16886,HTX,PlayStation 4,18h 15m,NR,,5834581,Completed,First,,"January 30, 2016",18h 15m 57s,,,,
2204,16886,Private,PlayStation 3,18h 18m,90%,,5417641,Completed,First,,"December 21, 2017",18h 18m,,,,
2205,16886,AhkmedWithers,PC,18h 20m,NR,,11943356,Completed,First,,"June 09, 2020",18h 20m,,,,
2206,16886,Narot23,PC,18h 20m,100%,,777941,Completed,First,,"May 27, 2014",18h 20m,,,,
2207,16886,dracos93,PC,18h 20m,90%,,2315314,Completed,First,,"December 31, 2015",18h 20m,,,,
2208,16886,MistRCaboose,Xbox One,18h 21m,NR,,2728365,Completed,First,,"March 08, 2016",18h 21m,,,,
2209,16886,luce,PC,18h 24m,NR,,1132125,Completed,First,,"January 08, 2015",18h 24m,,,,
2210,16886,raven_raven,Xbox One,18h 26m,90%,,8338649,Completed,First,,"February 22, 2019",18h 26m,,,,
2211,16886,Borzy,PC,18h 28m,NR,,6153559,Completed,First,,,18h 28m,,,,
2212,16886,StryKan,PC,18h 30m,80%,,4586735,Completed,First,,"July 31, 2019",18h 30m,,,"Gift from Atwa Dejan SKrew during Steam Bethesda QuakeCon Sale - July 2019.
Started playing July 26. 2019.",
2213,16886,babaz,PlayStation 4,18h 30m,90%,,2793556,Completed,First,,"July 19, 2016",18h 30m,,,pretty old school,
2214,16886,greatmrlizard,Xbox One,18h 30m,70%,,5456851,Completed,First,,"September 28, 2017",18h 30m,,,,
2215,16886,Raphii,PC,18h 33m,NR,,3868041,Completed,First,,"September 21, 2016",18h 33m,,30h,,
2216,16886,jnc826,Xbox One,18h 34m,80%,,8568224,Completed,First,,"March 23, 2019",18h 34m 25s,,,,
2217,16886,Private,PlayStation 4,18h 35m,NR,,928250,Completed,First,,"September 07, 2014",18h 35m,,,,
2218,16886,BurkusCat,PC,18h 40m,NR,,4544602,Completed,First,,,18h 40m,,,,
2219,16886,EdgyEdge,PC,18h 40m,NR,,8069636,Completed,First,,"January 19, 2019",18h 40m,,,,
2220,16886,NoirXephon,PlayStation 4,18h 45m,80%,,1031735,Completed,First,,"November 21, 2014",18h 45m,,,,
2221,16886,jopopoe,PC,18h 45m,NR,,5899940,Completed,First,,"February 27, 2018",18h 45m,,,,
2222,16886,RetroGamerAndrew,PC,18h 48m,90%,,8041718,Completed,First,,"October 20, 2017",18h 48m,,,,
2223,16886,,PC,19h,NR,"bothered with some collecting but it doesnt really affect the game but the ""nightmare"" is cool I ended up doing that 2",3510001,Completed,First,,,19h,,,,
2224,16886,,PlayStation 4,19h,NR,,4698738,Completed,First,,,19h,,,,
2225,16886,DJHamilton,PlayStation 4,19h,NR,,10424258,Completed,First,15h,"June 20, 2019",19h,,25h,,
2226,16886,Kobo99,PC,19h,70%,,10141454,Completed,First,,"February 06, 2018",19h,,,,
2227,16886,Private,PC,19h,NR,Got a fair few of the collectibles,5169447,Completed,First,,"November 27, 2016",19h,,,Surprisingly good!,
2228,16886,NiceGuyNeon,PC,19h,90%,,4998664,Completed,First,,,19h,,,,
2229,16886,SputniktenTerk,PC,19h,NR,,5064879,Completed,First,,"January 07, 2014",19h,,,,
2230,16886,Private,PC,19h,NR,hard mode,4985047,Completed,Replay,,"July 27, 2014",19h,,,,
2231,16886,muppi,PC,19h,NR,,11790953,Completed,First,,"May 20, 2020",19h,,,,
2232,16886,netjeff,PC,19h,NR,,11427505,Completed,First,,October 2015,19h,,,,
2233,16886,scarbunny,Xbox One,19h,NR,,5671252,Completed,First,,,19h,,,,
2234,16886,shaggy0131,Xbox One,19h,80%,,1059970,Completed,First,,"March 23, 2015",19h,,,,
2235,16886,shelleshocked,PC,19h,NR,,11386240,Completed,First,,"November 18, 2017",19h,,,,
2236,16886,zachm17,Xbox One,19h,90%,,1021231,Completed,First,,"January 17, 2018",19h,,,,
2237,16886,MoeGreenSpecial,Xbox One,19h 04m,NR,,4424686,Completed,First,,"May 13, 2017",19h 04m,,,,
2238,16886,fretzen,PC,19h 06m,90%,,10463829,Completed,First,,2017,19h 06m,,,,
2239,16886,TheSylvester,Xbox One,19h 08m,NR,,6453633,Completed,First,,"March 03, 2018",19h 08m,,,,
2240,16886,niceTCyou,Xbox One,19h 09m,80%,,6765204,Completed,First,,"March 22, 2015",19h 09m,,,,
2241,16886,thagen,PC,19h 15m,NR,,1269528,Completed,First,17h 30m,"March 15, 2015",19h 15m,,37h,,
2242,16886,Private,PC,19h 20m,90%,,6429167,Completed,First,,"June 18, 2018",19h 20m,,,,
2243,16886,Private,PC,19h 34m,NR,,10662756,Completed,Replay,,"December 30, 2019",19h 34m,,,,
2244,16886,,Xbox 360,19h 34m,NR,,6814988,Completed,First,16h 18m 37s,,19h 34m 12s,,25h 09m 32s,,
2245,16886,makkam,PC,19h 43m,100%,,736280,Completed,First,,"May 22, 2014",19h 43m,,,,
2246,16886,ALEXKIRNAS,PlayStation 4,19h 49m,100%,,9463394,Completed,First,,"August 27, 2019",19h 49m,,,,
2247,16886,frozenfoxy,PC,19h 59m,NR,"Second playthrough, 100% of what is possible with one playthrough",1317883,Replay Completed,First,,"April 13, 2015",19h 59m 41s,28h 37m 56s /,28h 37m 56s,,8h 38m 14s
2248,16886,,PC,20h,NR,,4812287,Completed,First,,,20h,,,,
2249,16886,,PC,20h,NR,,10199705,Completed,Replay,12h,,20h,,54h,,
2250,16886,Arenow,PC,20h,NR,,5391195,Completed,First,,"November 25, 2015",20h,,,,
2251,16886,Beholder,Xbox One,20h,80%,,1896229,Completed,First,,,20h,,,,
2252,16886,Feowen,PC,20h,NR,,11319386,Completed,First,,"October 19, 2014",20h,,,,
2253,16886,JohnRayJr,PlayStation 4,20h,NR,,2434560,Completed,First,,,20h,,,,
2254,16886,LackOfCreativity,PC,20h,NR,,3981566,Completed,First,,,20h,,,,
2255,16886,Mandrake42,PC,20h,NR,,2234061,Completed,First,,"May 29, 2015",20h,,,,
2256,16886,Mixmaster333,PC,20h,100%,,737517,Completed,First,,"August 18, 2014",20h,,,,
2257,16886,NurfHurder,Xbox One,20h,90%,,1029635,Completed,First,,"December 01, 2014",20h,,,,
2258,16886,Phatferd,PlayStation 4,20h,NR,,4022586,Completed,First,,"October 10, 2017",20h,,,,
2259,16886,SleepySticks,PC,20h,90%,,5455495,Completed,First,,"December 11, 2017",20h,,,,
2260,16886,Straw,PC,20h,NR,Uber difficulty,5506886,Completed,First,19h,"December 23, 2017",20h,,,,
2261,16886,Ugzuzg,PC,20h,80%,,6488134,Completed,First,,"June 29, 2018",20h,,,,
2262,16886,Urazuke,PC,20h,70%,,1980821,Completed,First,,"March 05, 2015",20h,,,,
2263,16886,Vesemir45,Xbox One,20h,NR,"48/50 achievements, finished on bring em on. Tried to beat last mission on uber for 3h, and failed.",7245856,Completed,Replay,,"October 14, 2018",20h,,,,
2264,16886,Wedjwants,PlayStation 4,20h,NR,,8466386,Completed,First,,"July 13, 2014",20h,,,,
2265,16886,Private,PlayStation 4,20h,80%,,5777108,Completed,First,15h,"August 26, 2018",20h,,30h,,
2266,16886,amakalypse,PC,20h,NR,,5069394,Completed,First,,,20h,,,,
2267,16886,brak0999,PlayStation 4,20h,NR,,3699514,Completed,First,,"November 30, 2016",20h,,,,
2268,16886,Private,PC,20h,80%,,2308376,Completed,First,,"February 21, 2015",20h,,,,
2269,16886,ercea,PC,20h,NR,Main Story hard difficult with almost unlockables,5690173,Completed,First,,"January 19, 2018",20h,,,,
2270,16886,fasiczka,Xbox One,20h,100%,,765216,Completed,First,,"March 01, 2015",20h,,,,
2271,16886,flipper,Xbox One,20h,NR,,4613619,Completed,First,,"June 23, 2017",20h,,,,
2272,16886,flyingtoaster99,PlayStation 4,20h,80%,,1340485,Completed,First,,"July 17, 2015",20h,,,,
2273,16886,gab388,PlayStation 4,20h,100%,,5285709,Completed,First,,"November 07, 2017",20h,,,,
2274,16886,gunman47,PC,20h,NR,,1023269,Completed,First,17h,"November 14, 2014",20h,,,,
2275,16886,markoradonjic7,PC,20h,90%,,3694155,Completed,First,,April 2016,20h,,,,
2276,16886,mrseannathan,PC,20h,80%,,5980956,Custom List Completed,Replay,,"July 10, 2017",20h,,,,
2277,16886,tader_tot,PC,20h,NR,,7429333,Playing Completed,First,,,20h,,,,
2278,16886,waThiouZ,Xbox One,20h,60%,Normal,9296125,Completed,First,,July 2019,20h,,,Normal,
2279,16886,wanderingdormin,Xbox One,20h,NR,,3337496,Completed,First,,,20h,,,,
2280,16886,xxnoelxx,Xbox One,20h,80%,,4333741,Completed,First,,"April 19, 2017",20h,,,,
2281,16886,Killer_Knight_1991,Xbox One,20h 03m,NR,,5722019,Playing Completed,First,,"February 05, 2018",20h 03m,20h 03m /,,,
2282,16886,maniccomputer,PC,20h 06m,90%,,3362516,Completed,First,,"June 21, 2015",20h 06m,,,,
2283,16886,Bovo,PC,20h 10m,80%,2nd run for gettin' all the collectibles + 40/50 achievements,2488042,Completed,First,14h 15m,"January 27, 2016",20h 10m,,,,
2284,16886,MatheusJack,Xbox One,20h 10m,NR,,11860150,Completed,First,,"July 24, 2018",20h 10m,,,,
2285,16886,dgrdsv,PC,20h 12m,90%,,11185474,Completed,Replay,,"March 19, 2020",20h 12m,,,,
2286,16886,upslash,PC,20h 15m,NR,Uber difficulty,5283527,Completed,First,,"November 07, 2017",20h 15m 12s,,,,
2287,16886,L3M0N5,PC,20h 23m,80%,,5543643,Completed,First,,"November 23, 2017",20h 23m,,,,
2288,16886,wangdangdoodle,PlayStation 4,20h 24m,90%,,5562525,Completed,First,,"December 19, 2015",20h 24m 06s,,,,
2289,16886,XannMagus,PC,20h 31m,90%,,11797532,Completed,First,,"January 24, 2016",20h 31m,,,,
2290,16886,,PC,20h 33m,NR,,11340181,Completed,First,,,20h 33m,,,,
2291,16886,Saghbiny,PlayStation 4,20h 50m,90%,"game difficulty death incarnate, got most collectibles.",3403608,Completed,First,,"September 16, 2016",20h 50m,,,,
2292,16886,,PC,21h,NR,,9361445,Completed,First,,,21h,,,,
2293,16886,4echok,PC,21h,NR,,10911980,Completed,First,,"February 05, 2020",21h,,,,
2294,16886,Faraz410,Xbox One,21h,NR,,5929375,Completed,First,12h,"August 21, 2017",21h,,,,
2295,16886,Manolero1,PlayStation 4,21h,80%,,1968377,Completed,First,15h,"October 18, 2015",21h,,,,
2296,16886,MichaelGordon,PC,21h,90%,,10981900,Completed,First,15h,"February 12, 2020",21h,,,,
2297,16886,MrKass,PC,21h,70%,,2784123,Completed,First,,"March 28, 2016",21h,,,,
2298,16886,droppies,PC,21h,90%,,7890953,Completed,First,,,21h,,,,
2299,16886,macat,PC,21h 08m,90%,,1529193,Completed,First,,"December 07, 2014",21h 08m,,,,
2300,16886,Private,PC,21h 11m,NR,,8121187,Completed,First,,"September 15, 2017",21h 11m,,,,
2301,16886,Jezusoid,PC,21h 29m,90%,Second playthrough on Uber,736548,Completed,First,11h 08m 03s,"May 24, 2014",21h 29m 29s,,,,
