,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Progress,Speedrun,Completionist
2240,2602,Private,PC,19h 13m,NR,,2369506,Completed,First,"August 06, 2013",,,19h 13m,,,
2241,2602,,PC,19h 20m,NR,,296907,Completed,First,,,,19h 20m,,,
2242,2602,,PC,19h 20m,NR,,4730286,Completed,First,,,,19h 20m,,,
2243,2602,,PC,19h 20m,NR,,5002630,Completed,First,,,,19h 20m 07s,,,
2244,2602,nikkornukov,PC,19h 23m,90%,,4986218,Completed,First,,,,19h 23m,,,
2245,2602,Private,PC,19h 30m,100%,,2455301,Completed,First,,,,19h 30m,,,
2246,2602,Tenoch,PC,19h 30m,NR,,237826,Completed,First,,,,19h 30m,,,
2247,2602,WaxenApple,PC,19h 30m,NR,,671508,Completed,First,"March 17, 2014",,,19h 30m,,,
2248,2602,criticalj,Xbox 360,19h 30m,90%,,361936,Completed,First,"August 04, 2013",,,19h 30m,,,
2249,2602,DroP90,PC,19h 31m,90%,"Low chaos, never detected and non lethal playthrough, a lot of exploration and all side quests.",918973,Completed,First,"November 28, 2015",,,19h 31m,,,
2250,2602,Madmartigan219,PlayStation 3,19h 31m,90%,,235126,Completed,First,"October 22, 2012",,,19h 31m 58s,,,
2251,2602,,PC,19h 32m,NR,,4457756,Completed,First,,,,19h 32m,,,
2252,2602,Kudzix,PC,19h 34m,100%,,9389864,Replay Completed,Replay,"August 19, 2019",15h 32m,,19h 34m,,,51h 15m
2253,2602,milktea_tv,PC,19h 36m,NR,,11821565,Completed,First,,12h,,19h 36m,,,
2254,2602,timando,PC,19h 40m,NR,,2207056,Completed,First,,,,19h 40m,,,
2255,2602,holuntron,Xbox 360,19h 41m,80%,,70021,Completed,First,"July 30, 2013",,,19h 41m 25s,,,
2256,2602,aLeafyBug,PC,19h 48m,90%,"Completed on High Chaos - 26/31 Runes, 19/25 Bone Charms, 5/5 Shrines, 7/11 Paintings, 11215/25783 Coins",940292,Completed,First,"December 01, 2014",,,19h 48m,,,
2257,2602,cvoss0,PC,19h 53m,80%,,11686808,Completed,First,"November 26, 2017",,,19h 53m,,,
2258,2602,bubzers,PC,19h 54m,100%,,91817,Completed,First,"January 23, 2013",,,19h 54m,,,
2259,2602,,PC,20h,NR,,296903,Completed,First,,,,20h,,,
2260,2602,,PC,20h,NR,,2025877,Completed,First,,,,20h,,,
2261,2602,,PC,20h,NR,,2235170,Completed,First,,,,20h,,,
2262,2602,,PC,20h,NR,,2466686,Completed,First,,,,20h,,,
2263,2602,,PC,20h,NR,,10642917,Completed,First,,,,20h,,,
2264,2602,,PC,20h,NR,,10930792,Completed,First,,,,20h,,,
2265,2602,Alekseyix,PC,20h,NR,,6932225,Replay Completed,First,"October 18, 2017",,,20h,,,
2266,2602,ArticunoBreeze,Xbox 360,20h,80%,,10151056,Completed,First,,,,20h,,,
2267,2602,BCslav,PC,20h,NR,,3510285,Completed,First,"September 26, 2016",,,20h,,,
2268,2602,Private,PlayStation 3,20h,70%,,1257204,Completed,First,"March 22, 2015",,,20h,,,
2269,2602,Burov,PC,20h,100%,,1269927,Completed,First,"March 30, 2015",,,20h,,,
2270,2602,Dalet,PC,20h,NR,,741377,Completed,First,,,,20h,,,
2271,2602,DeusXCom,PC,20h,80%,,883194,Completed,First,"August 07, 2013",,,20h,,,
2272,2602,Dinho,PC,20h,100%,,693090,Custom List Completed,First,,,,20h,,,
2273,2602,Drbassexpert24,PC,20h,100%,,4276602,Completed,First,"March 28, 2017",,Low Chaos on First Run,20h,,,
2274,2602,FirstKnightRicky,Xbox 360,20h,100%,,589612,Replay Completed Retired,Replay,,15h,,20h,,,25h
2275,2602,Flipy,PC,20h,NR,,6214758,Completed,First,"May 07, 2018",,,20h,,,
2276,2602,Fromal,PC,20h,NR,,5133307,Completed,First,"October 05, 2017",,,20h,,,
2277,2602,Ghost_Ch1ps,PC,20h,NR,,6098176,Completed,First,"February 18, 2020",,,20h,,,
2278,2602,Gundampilotspaz,PC,20h,60%,,172403,Completed,First,"January 25, 2013",,,20h,,,
2279,2602,Hottston,Xbox 360,20h,70%,,1314556,Completed,First,"December 26, 2012",,,20h,,,
2280,2602,Hovdog,PC,20h,NR,,246823,Completed,First,"March 08, 2013",,,20h,,,
2281,2602,Icarium,PlayStation 3,20h,NR,,10997867,Completed,Replay,"September 08, 2014",15h,,20h,,,40h
2282,2602,Karin,PC,20h,70%,,10627,Completed,First,"November 03, 2013",,,20h,,,
2283,2602,Kwixzii,PC,20h,80%,,10281660,Completed,First,,,,20h,,,
2284,2602,LadySmith,PC,20h,80%,,5027024,Completed,First,"August 16, 2016",13h,,20h,,,
2285,2602,Lausanna,PC,20h,NR,,227130,Completed,First,"January 12, 2013",,,20h,,,
2286,2602,Matheusznx,Xbox 360,20h,NR,,8854831,Completed,First,,15h,,20h,,,37h
2287,2602,Miserix,PC,20h,60%,,4940498,Completed,First,"August 21, 2017",,,20h,,,
2288,2602,Myhar,Xbox 360,20h,NR,,943603,Completed,First,"September 20, 2014",,,20h,,,
2289,2602,NiceGuyNeon,PC,20h,90%,,4998504,Completed,First,,,,20h,,,
2290,2602,Orbs,PC,20h,80%,,600496,Completed,First,"January 28, 2014",,,20h,,,
2291,2602,RockLikeAmadeus,PC,20h,NR,,203968,Completed,First,"December 10, 2012",,,20h,,,
2292,2602,SchnitzlXXL,PC,20h,NR,,3492358,Completed,Replay,"October 05, 2016",12h,,20h,,,30h
2293,2602,Sefris,PC,20h,NR,,1844512,Completed,First,,,,20h,,,
2294,2602,Shajmil,PC,20h,80%,,10481517,Completed,First,"August 02, 2018",,,20h,,,
2295,2602,SirTalpa,PC,20h,80%,All DLCs included.,8791696,Completed,First,"February 17, 2018",,,20h,,,
2296,2602,Stibo,PC,20h,80%,,10998730,Completed,First,"December 17, 2016",,,20h,,,
2297,2602,Storn,PC,20h,90%,,3116643,Completed,First,"November 15, 2015",,,20h,,,
2298,2602,ThiouZ,PC,20h,80%,,1075081,Completed,First,August 2014,,no dlc,20h,,,
2299,2602,Vandral,PC,20h,NR,,11807045,Completed,First,"December 01, 2014",,,20h,,,
2300,2602,ZloYulich,PC,20h,90%,,1897196,Completed,First,"October 02, 2015",,,20h,,,
2301,2602,arliin23,Xbox 360,20h,NR,,10456959,Completed,First,,,,20h,,,
2302,2602,blackout7227,PlayStation 3,20h,NR,,4537737,Completed,First,"June 06, 2017",,,20h,,,
2303,2602,bobiroka,PC,20h,NR,,185129,Completed,First,"November 21, 2012",,,20h,,,
2304,2602,brofenix,PC,20h,70%,,671504,Completed,First,"March 17, 2014",13h,,20h,,,30h
2305,2602,buttsgalore,PC,20h,100%,,896756,Completed,First,,15h,,20h,,,
2306,2602,chirt,PC,20h,NR,,4533177,Completed,First,,12h,,20h,,,
2307,2602,curSeEN,PC,20h,NR,,8038441,Completed,First,"January 14, 2019",,,20h,,,
2308,2602,dannyboymw,PC,20h,NR,,4350753,Completed,First,,,,20h,,,
2309,2602,engnir1,PlayStation 3,20h,100%,,402851,Completed Retired,First,"May 23, 2014",,,20h,,,
2310,2602,Private,PC,20h,100%,,1136398,Completed,First,"August 20, 2016",,,20h,,,
2311,2602,exodonis,PC,20h,NR,,3753646,Completed,First,"May 04, 2013",,,20h,,,
2312,2602,Private,PC,20h,90%,,348377,Completed,First,"February 21, 2013",,,20h,,,
2313,2602,failed101,PC,20h,NR,,770940,Completed,First,"June 23, 2014",,,20h,,,
2314,2602,fr000,PC,20h,NR,,801296,Completed,First,,,,20h,,,
2315,2602,gh0stkid,Xbox 360,20h,80%,low chaos,8214167,Completed,First,"June 05, 2019",,,20h,,,
2316,2602,graure,PC,20h,NR,,188814,Completed,First,"October 16, 2012",,,20h,,,
2317,2602,hamc17,PC,20h,NR,,11675376,Completed,First,"May 08, 2020",,,20h,,,
2318,2602,heavydrop,PlayStation 4,20h,NR,,6136408,Completed,First,October 2016,,,20h,,,
2319,2602,iMissWonder,PC,20h,100%,,3696433,Custom List Completed,Replay,"September 30, 2016",12h,,20h,39h 47m /,,50h
2320,2602,idratherbein2d,Xbox 360,20h,90%,,333436,Completed,First,,,,20h,,,
2321,2602,Private,,20h,100%,,335351,Completed,Replay,"July 20, 2013",,,20h,,,
2322,2602,jole,PC,20h,NR,,4877636,Completed,First,,,,20h,,,
2323,2602,junilla,Xbox 360,20h,NR,,6316646,Backlog Replay Completed,Replay,,6h 30m,,20h,,,34h 30m
2324,2602,kipfi,PC,20h,80%,,8634666,Completed,First,"April 18, 2019",,,20h,,,
2325,2602,letstalkaboutdune,PC,20h,100%,,7118322,Completed,First,"December 02, 2012",,,20h,,,
2326,2602,lipt00n,PC,20h,NR,,3650879,Completed,First,,,,20h,,,
2327,2602,Private,PC,20h,90%,,386135,Completed,First,,,,20h,,,
2328,2602,mike83cz,PC,20h,90%,,5544024,Completed,First,"December 30, 2017",,,20h,,,
2329,2602,n3xax,PC,20h,NR,,9232375,Completed,First,,15h,,20h,,,29h
2330,2602,narpet,PC,20h,NR,,4221199,Completed,First,"March 23, 2017",,,20h,,,
2331,2602,oidptg,PlayStation 3,20h,NR,,5432852,Completed,First,"December 07, 2017",,,20h,,,
2332,2602,perato,PC,20h,70%,,1318159,Completed,First,"April 16, 2015",,,20h,,,
2333,2602,poppyfx,PC,20h,80%,,6797729,Completed,First,,,Main+DLC packs,20h,,,
2334,2602,realaY,PC,20h,NR,,1798831,Completed,First,"September 10, 2015",,,20h,,,
2335,2602,realthing,PC,20h,NR,,9017115,Completed,First,"June 23, 2019",,,20h,,,
2336,2602,seroc000,PC,20h,NR,,5119874,Completed,First,"October 01, 2015",,,20h,,,
2337,2602,shiftyeye1990,PC,20h,NR,Except DLC.,3230132,Completed,First,,,,20h,,,
2338,2602,shiuan,PC,20h,90%,,2901331,Completed,First,"November 24, 2013",,,20h,,,
2339,2602,starburns,Xbox 360,20h,NR,,257491,Completed,First,,,,20h,,,
2340,2602,Private,PC,20h,NR,,500181,Completed,First,"November 30, 2013",,,20h,,,
2341,2602,ybr77772,PC,20h,NR,,10502659,Completed,First,"November 29, 2019",,,20h,,,
2342,2602,yusep,PC,20h,80%,,1500854,Completed,First,"July 18, 2015",,,20h,,,
2343,2602,hycer,PC,20h 02m,NR,,3865447,Completed,First,,,,20h 02m,,,
2344,2602,Lumensyte,PC,20h 07m,NR,Without DLCs. Normal difficulty.,8696541,Completed,First,"March 07, 2019",,,20h 07m,,,
2345,2602,studiosoho,PC,20h 10m,90%,,4196479,Completed,First,"March 16, 2017",,,20h 10m,,,
2346,2602,NeutralJedi,PC,20h 20m,NR,,4385136,Completed,First,"May 04, 2017",,,20h 20m,,,
2347,2602,FirePhoenix,PC,20h 20m,NR,,1073583,Completed,First,,,,20h 20m 16s,,,
2348,2602,faemir,PC,20h 20m,NR,,258695,Completed,First,"April 10, 2013",,,20h 20m 20s,,,
2349,2602,Nucleus,PC,20h 24m,NR,,3873992,Completed,First,,,,20h 24m,,,
2350,2602,,PlayStation 4,20h 30m,NR,"Stealth, low chaos.rough estimate coz ps4",11357113,Completed,First,,,,20h 30m,,,
2351,2602,BobMammoth,PC,20h 30m,80%,,606901,Completed,First,"January 31, 2014",,,20h 30m,,,
2352,2602,Oleg_the_seer,Xbox 360,20h 30m,NR,,7729791,Completed,First,"November 21, 2012",,,20h 30m,,,
2353,2602,Rishav,PC,20h 30m,100%,,1035817,Completed,First,"December 27, 2014",,,20h 30m,,,
2354,2602,qif_qgame,PC,20h 40m,90%,,8571998,Completed,First,"May 20, 2019",,,20h 40m,,,
2355,2602,maniccomputer,PC,20h 45m,90%,,3362389,Completed,First,"July 25, 2015",,,20h 45m,,,
2356,2602,poppacooldown,PC,20h 50m,NR,,1208641,Completed,First,"February 21, 2015",,,20h 50m 10s,,,
2357,2602,,PC,21h,NR,,894675,Completed,First,,,,21h,,,
2358,2602,,PC,21h,NR,,918866,Completed,First,,,,21h,,,
2359,2602,,PC,21h,NR,,2834595,Completed,First,,,,21h,,,
2360,2602,,PC,21h,NR,,4092757,Completed,First,,,,21h,,,
2361,2602,Private,PC,21h,80%,,329325,Completed,First,,,,21h,,,
2362,2602,Cori91,PC,21h,90%,,8413137,Completed,First,August 2018,,,21h,,,
2363,2602,Feowen,PC,21h,NR,,11319322,Completed,First,"April 01, 2020",,,21h,,,
2364,2602,Fokko,PC,21h,90%,,11051604,Completed,First,"February 29, 2020",,,21h,,,
2365,2602,Jambalaya89,PC,21h,90%,,8043498,Completed,First,"May 23, 2014",,,21h,,,
2366,2602,KellysRaven,PC,21h,80%,,61333,Completed,First,"December 08, 2012",,,21h,,,
2367,2602,Myrhial,PC,21h,100%,Second run high chaos / killing.,226132,Completed,First,"January 30, 2013",,,21h,,,34h
2368,2602,Nogitec,PC,21h,90%,,10656341,Completed,First,"August 18, 2014",,"{21h normal/low chaos, 27/80 Achi (KotD ja TBW läpi High chaos)}",21h,,,
2369,2602,QuebecDragon,PC,21h,NR,"26 achievements. Took my time, tried different approaches. A bit stealthy but not really.",431500,Completed,First,"October 01, 2013",,,21h,,,
2370,2602,Razorback,PC,21h,80%,,528515,Completed,First,,,,21h,,,
2371,2602,Serpentine_Cougar,PC,21h,NR,,1096089,Completed,First,"October 03, 2018",,,21h,,,
2372,2602,ShhWyparta,PlayStation 3,21h,80%,Clean Hands + Shadow + Ghost,261002,Completed,First,"October 25, 2012",,,21h,,,
2373,2602,Private,,21h,NR,,144735,Completed,First,"December 18, 2012",,Stealth / non -lethal playthroug with all runes and bone charms. Reloaded a few times to try different solutions to some levels.,21h,,,
2374,2602,Switch,PC,21h,NR,,3499336,Completed,First,"October 08, 2016",,,21h,,,
2375,2602,ThanosRD,PC,21h,70%,,3741073,Completed,First,,,,21h,,,
2376,2602,TheHangedMan,PC,21h,80%,,7244545,Completed,First,"March 15, 2017",,,21h,,,
2377,2602,colelegante,PC,21h,80%,,4288373,Completed Retired,First,"July 12, 2013",,,21h,,,
2378,2602,dgeip,PC,21h,NR,,5699909,Completed,First,"January 21, 2018",,,21h,,,
2379,2602,diegomarcov,PC,21h,NR,,1537832,Completed,First,"July 18, 2015",16h,,21h,,,
2380,2602,droppies,PC,21h,80%,,7890757,Completed,First,,,,21h,,,
2381,2602,Private,PC,21h,100%,,654682,Completed,First,"March 29, 2014",,,21h,,,
2382,2602,loomineel,PC,21h,100%,Very Hard - Low Chaos - Ghost,236334,Completed,First,"February 11, 2013",,,21h,,,
2383,2602,micharon,PC,21h,NR,,11228146,Completed,First,"January 05, 2014",,,21h,,,
2384,2602,mrghostinec,PC,21h,80%,,7413361,Completed,First,"November 10, 2018",,,21h,,,
2385,2602,raindroplet,PC,21h,NR,,474932,Completed,First,"July 01, 2014",,,21h,,,
2386,2602,rascorpia,Xbox 360,21h,80%,,479537,Completed,First,,10h,,21h,,5h,33h
2387,2602,theguitarizt,PC,21h,NR,,245749,Completed,First,"March 03, 2013",,,21h,,,
2388,2602,xenos,PC,21h,80%,,344303,Completed,First,,19h,,21h,,,
2389,2602,Morixus,PC,21h 04m,NR,,8793359,Completed,First,,,,21h 04m,,,
2390,2602,dgrdsv,PC,21h 06m,90%,,3544043,Completed,First,"October 23, 2016",,,21h 06m,,,
2391,2602,WiLdFiReAJS,PC,21h 08m,NR,,275836,Completed,First,"March 31, 2013",,,21h 08m,,,
2392,2602,roterx2,PC,21h 12m,70%,,6764386,Completed,First,"August 04, 2018",,,21h 12m,,,
2393,2602,Singolo,Xbox 360,21h 20m,90%,,2028180,Completed,First,,12h 30m,,21h 20m,,,
2394,2602,,PC,21h 22m,NR,,11681566,Completed,First,,14h,,21h 22m,,,
2395,2602,Politishin,PC,21h 30m,80%,,6505388,Completed,First,"April 07, 2013",,,21h 30m,,,
2396,2602,Ali_0,PC,21h 46m,100%,,6310586,Completed Retired,First,"October 23, 2015",,,21h 46m 46s,,,
2397,2602,Jander3456,PlayStation 3,21h 55m,NR,,909264,Completed,First,"March 09, 2012",,,21h 55m 40s,,,
2398,2602,,PC,22h,NR,,296874,Completed,First,,,,22h,,,
2399,2602,,PC,22h,NR,Low Chaos Ending. Not Ghost or Shadow Achievement Playthrough. 90% of Runes/Charms (Due to Quest Choices).,296876,Completed,First,,,,22h,,,
2400,2602,,PC,22h,NR,,364218,Completed,First,,,,22h,,,
2401,2602,,PC,22h,NR,,509479,Completed,First,,,,22h,,,
2402,2602,,PC,22h,NR,,590681,Completed,First,,,,22h,,,
2403,2602,,PC,22h,NR,,857460,Completed,First,,,,22h,,,
2404,2602,,PC,22h,NR,,1899305,Completed,First,,,,22h,,,
2405,2602,,PC,22h,NR,,6450150,Completed,First,,,,22h,,,
2406,2602,Aerondar,PC,22h,90%,,740522,Completed,First,"November 24, 2013",,,22h,,,
2407,2602,Private,PlayStation 3,22h,90%,,205331,Completed,First,"December 08, 2012",,,22h,,,
2408,2602,LordDova,PC,22h,NR,,3462270,Completed,First,"September 27, 2016",,,22h,,,
2409,2602,ParanoiD08,PC,22h,NR,,1237594,Completed,First,"March 10, 2015",,,22h,,,
2410,2602,Pathrazer,PC,22h,NR,,1121735,Completed,First,,,,22h,,,
2411,2602,Ramm,PC,22h,80%,,578015,Completed,First,"January 16, 2013",,,22h,,,
2412,2602,RoseTheFlower,PC,22h,NR,"All 50 base game achievements earned; one full stealth playthrough, then 3 last missions replayed for High Chaos",4897547,Completed,First,"August 12, 2017",,,22h,,,24h
2413,2602,SF2K01,PC,22h,NR,,348245,Completed,First,"July 28, 2013",5h 30m,,22h,,,
2414,2602,Seroon,PC,22h,90%,Tracked time.,6948442,Completed,First,October 2015,,,22h,,,
2415,2602,Shadowsbrain,PC,22h,100%,,1327242,Completed,First,"May 02, 2015",,,22h,,,
2416,2602,Private,PC,22h,NR,,659045,Completed,First,"October 28, 2013",,,22h,,,
2417,2602,StfN7,PC,22h,NR,,929997,Completed,First,"April 04, 2014",,,22h,,,
2418,2602,XaXa,PC,22h,70%,,8718407,Completed,Replay,"July 02, 2015",,,22h,,,
2419,2602,Private,PC,22h,80%,,2057557,Completed,First,"September 10, 2016",,,22h,,,
2420,2602,agkiddokun,PC,22h,100%,,9113036,Completed,First,,,,22h,,,
2421,2602,andresfperezm,PC,22h,100%,,7347349,Completed,First,"October 28, 2018",,,22h,,,
2422,2602,benjarming1,PC,22h,NR,,10370861,Completed,First,"November 06, 2019",,,22h,,,
2423,2602,castle,PC,22h,NR,,3589792,Completed,First,"November 06, 2016",,,22h,,,
2424,2602,fazi0,PC,22h,NR,,4777497,Completed,First,,,,22h,,,
2425,2602,geci,PC,22h,90%,,11718097,Completed,First,"September 26, 2016",,,22h,,,
2426,2602,gzzzt,PC,22h,NR,,3175651,Completed,First,"August 17, 2016",,,22h,,,
2427,2602,inuzumi,PC,22h,NR,,8916348,Completed,First,,14h,,22h,,,
2428,2602,lexaire,PC,22h,NR,,261315,Completed,First,,,,22h,,,
2429,2602,makkam,PC,22h,90%,,627652,Completed,First,"February 12, 2014",,,22h,,,
2430,2602,Private,PC,22h,100%,,1096269,Completed,First,"March 14, 2014",,,22h,,,
2431,2602,netjeff,PC,22h,NR,,10943948,Completed,First,"September 09, 2018",,,22h,,,
2432,2602,shinodoigt,PC,22h,NR,,6477996,Completed,First,"June 26, 2018",,,22h,,,
2433,2602,skinnyraf,PC,22h,NR,,4931583,Completed,First,,,,22h,,,
2434,2602,slitheras,PC,22h,80%,,7451316,Completed,First,"November 15, 2014",13h,,22h,,,
2435,2602,tip,PC,22h,80%,,10921491,Completed,First,"May 01, 2017",,,22h,,,
2436,2602,tyhk,PC,22h,80%,,391312,Completed,First,"February 11, 2013",,,22h,,,
2437,2602,woubuc,PC,22h,100%,,9184971,Completed,First,"August 13, 2015",,,22h,,,
2438,2602,tommyspanish,PC,22h 09m,NR,,4304908,Completed,First,,,,22h 09m,,,
2439,2602,RPG_Onion,PC,22h 10m,80%,Most of achievement from base game,7818355,Backlog Replay Completed,Replay,"November 03, 2018",16h 11m,,22h 10m,32h 20m /,,28h
2440,2602,,,22h 10m,NR,,296865,Completed,First,,,,22h 10m 15s,,,
2441,2602,austingriffith,Xbox 360,22h 13m,NR,,5669974,Completed,First,"January 15, 2018",,,22h 13m,,,
2442,2602,Private,PC,22h 13m,NR,,9097278,Completed,First,"August 18, 2013",,,22h 13m,,,
2443,2602,Birdman1414,Xbox 360,22h 15m,NR,,259935,Completed,First,"May 13, 2013",,,22h 15m 12s,,,
2444,2602,urguru,PC,22h 19m,80%,,4719329,Completed,First,,,,22h 19m,,,
2445,2602,Gorje,PC,22h 30m,60%,,4843971,Completed,First,"August 01, 2017",,,22h 30m,,,
2446,2602,louieville,Xbox 360,22h 35m,70%,Low Chaos play through - had one kill somewhere that caused me to miss Clean Hands...,254432,Completed,First,"March 11, 2013",,,22h 35m 22s,,,
2447,2602,tso184,PC,22h 36m,90%,54% Steam Achievements,2330893,Completed,First,"February 02, 2017",,,22h 36m,,,
2448,2602,Private,PC,22h 46m,100%,,3578830,Completed,First,,,,22h 46m,,,
2449,2602,sh1ka,PC,22h 49m,80%,,186686,Completed,First,"November 07, 2012",,,22h 49m,,,
2450,2602,,PC,23h,NR,,296854,Completed,First,,,,23h,,,
2451,2602,,PC,23h,NR,,674462,Completed,First,,,,23h,,,
2452,2602,,PC,23h,NR,,4051263,Completed,First,,,,23h,,,
2453,2602,Bukkake,PlayStation 3,23h,80%,,1629873,Completed,First,"September 05, 2014",,,23h,,,
2454,2602,CornyChimp,PC,23h,NR,,214951,Completed,Replay,"December 29, 2012",,,23h,,,
2455,2602,Filledwithstraw,PC,23h,NR,Clean Hands playthrough,326667,Completed,First,"August 18, 2013",,,23h,,,
2456,2602,Private,PC,23h,100%,,4818924,Completed,First,"October 08, 2017",,,23h,,,
2457,2602,Jokerspeed,PC,23h,NR,,7016954,Completed,First,"January 05, 2018",,,23h,,,
2458,2602,Private,PC,23h,90%,,6110860,Completed,First,"July 25, 2013",,,23h,,,
2459,2602,Private,PC,23h,NR,,8261878,Completed,First,"June 21, 2015",,,23h,,,
2460,2602,Zealyn,PC,23h,NR,,5007934,Completed,First,2012,,,23h,,,
2461,2602,ethanabey,PC,23h,100%,,3591192,Completed,Replay,"November 14, 2016",,,23h,,,
2462,2602,Private,Xbox 360,23h,NR,,6003895,Completed,First,,,,23h,,,
2463,2602,hydrosung,PC,23h,90%,,257690,Completed,First,"October 20, 2012",,,23h,,,
2464,2602,katsuke,PC,23h,90%,,842527,Completed,First,,,,23h,,,
2465,2602,perato,PC,23h,NR,,2726523,Completed,Replay,"March 08, 2016",,,23h,,,
2466,2602,strikingthematch,PC,23h,NR,,500470,Completed,First,"February 20, 2017",,,23h,,,
2467,2602,szaromir,PC,23h,NR,,539578,Completed,First,"December 28, 2013",,,23h,,,
2468,2602,Chronoja,PC,23h 06m,NR,,135633,Completed,First,"March 19, 2013",,"Campaign completed on Hard difficulty. Zero kills, never spotted. Actually time is closer to 19h since I redid the 2nd mission because of 1 hostile kill and I couldn't figure out who died. All bone charms and runes collected. Missed 1 painting (grr)",23h 06m,,,
2469,2602,ikee,PC,23h 16m,90%,,3318340,Completed,First,,,,23h 16m 30s,,,
2470,2602,lodus,PC,23h 17m,NR,,7695324,Completed,First,"October 08, 2016",,,23h 17m,,,
2471,2602,stevekwan,PlayStation 3,23h 30m,80%,,108513,Completed,First,"October 24, 2012",,,23h 30m,,,
2472,2602,novaviking,Xbox 360,23h 51m,NR,,10970206,Completed,Replay,"May 08, 2014",,,23h 51m 44s,,,
2473,2602,,PC,24h,NR,,1738295,Completed,First,,,,24h,,,
2474,2602,,PlayStation 3,24h,NR,,1855179,Completed,First,,,,24h,,,
2475,2602,GargoiL,PC,24h,90%,,4165354,Completed,First,"March 09, 2017",,,24h,,,
2476,2602,Grubbler,PC,24h,80%,,2527776,Completed,First,,,,24h,,,
2477,2602,KING_KIWI,PC,24h,NR,,3682725,Completed,First,,,,24h,,,
2478,2602,NeilS1995,PC,24h,NR,,1562088,Completed,First,"May 21, 2017",,,24h,,,
2479,2602,Pastelpainter,PC,24h,90%,,10425405,Completed,First,"November 14, 2019",,,24h,,,
2480,2602,Slanderous,PC,24h,NR,,3506997,Completed,First,"October 10, 2016",5h,,24h,,,
2481,2602,Stiller524,PC,24h,90%,,8018839,Completed,First,"December 19, 2018",,,24h,,,
2482,2602,TriggerHappy,PC,24h,60%,Was Never Spotted In Game,7006603,Completed,First,,,,24h,,,
2483,2602,alfredbaudisch,PC,24h,NR,,1044778,Completed,First,"August 02, 2012",20h,,24h,,,35h
2484,2602,dsulpy,PC,24h,NR,,10158543,Completed,First,"September 29, 2019",,,24h,,,
2485,2602,filanke,PC,24h,NR,,7009577,Completed,First,,,,24h,,,
2486,2602,ike1979,PC,24h,NR,,3407051,Completed,First,"September 09, 2016",,,24h,,,
2487,2602,Private,PC,24h,NR,,4794902,Completed,First,"August 09, 2014",,,24h,,,
2488,2602,natevploeg,PC,24h,NR,,7935301,Completed,First,"January 03, 2019",,,24h,,,
2489,2602,olreich,PC,24h,70%,,413513,Completed,First,"October 06, 2013",,,24h,,,
2490,2602,twinklestar,PC,24h,NR,,520693,Completed,First,,,,24h,,,
2491,2602,warvik,PC,24h,NR,,5722640,Completed,First,"January 25, 2018",,,24h,,,
2492,2602,Private,PC,24h,80%,Did most side objectives,1445867,Completed,First,"July 15, 2013",,,24h,,,
2493,2602,Jailander,PC,24h 01m,NR,,2455607,Completed,First,,,,24h 01m,,,
2494,2602,toastyimp,PC,24h 05m,NR,"Low Chaos, All Runes and Charms, All targets non-lethally neutralized",11582609,Completed,First,"March 08, 2020",,,24h 05m,,,
2495,2602,,PC,24h 12m,NR,,5589613,Completed,Replay,,20h 56m 21s,,24h 12m 43s,,,30h 30m 18s
2496,2602,horrorgeek,Xbox 360,24h 23m,70%,Stealth and no kill run -- no kill achievement glitched.,83720,Completed,First,"December 10, 2012",,,24h 23m,,,
2497,2602,stormbrewer,PlayStation 4,24h 30m,NR,"Collected all runes/bone charms/paintings, low chaos run.",5020798,Completed,First,"September 07, 2017",,,24h 30m,,,
2498,2602,Private,PC,24h 31m,NR,,8121175,Completed,First,"February 15, 2017",,,24h 31m,,,
2499,2602,insidexml,PC,24h 42m,NR,,10240963,Completed,First,,,,24h 42m,,,
2500,2602,Private,PlayStation 3,24h 43m,NR,Normal difficulty,89229,Completed,First,"December 06, 2012",,,24h 43m 49s,,,
2501,2602,pro5,PC,24h 54m,80%,,2424644,Completed,First,"October 08, 2016",,,24h 54m 13s,,,
2502,2602,,,25h,NR,,353641,Completed,First,,13h 11m 25s,,25h,,,
2503,2602,,PC,25h,NR,,489724,Completed,First,,,,25h,,,
2504,2602,,PC,25h,NR,,500489,Completed,Replay,,21h 32m 55s,,25h,,,40h
2505,2602,,PC,25h,NR,,807653,Completed,First,,,,25h,,,
2506,2602,,PC,25h,NR,,924829,Completed,First,,,,25h,,,
2507,2602,,PC,25h,NR,,4636882,Completed,First,,,,25h,,,
2508,2602,,PC,25h,NR,,5831309,Completed,First,,,,25h,,,
2509,2602,Anthirian,PC,25h,NR,"Most optional quests done, some collectibles",9676217,Completed,First,"October 12, 2019",,,25h,,,
2510,2602,Auct,PC,25h,80%,Story + All Main Story achievements.,6214721,Playing Completed,First,,17h,,25h,69h 56m /,,
2511,2602,EagleOfSpades,PC,25h,NR,,6453584,Completed,Replay,"June 22, 2018",,,25h,,,
2512,2602,HTownBoi,Xbox 360,25h,100%,,10223628,Completed,First,"April 07, 2014",,,25h,,,
2513,2602,Private,PC,25h,NR,,5526991,Completed,First,"March 24, 2019",,,25h,,,
2514,2602,JabrZee,PC,25h,NR,,2946080,Completed,First,"July 19, 2015",,,25h,,,
2515,2602,JarlHamm,PC,25h,90%,,748192,Completed,First,2013,,,25h,,,
