,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Personal Notes,Retired Notes
813,60145,,PC,21h,NR,,10450395,Completed,First,,,21h,,,,
814,60145,,PC,21h,NR,,10475770,Completed,First,,,21h,,,,
815,60145,,PC,21h,NR,,10505864,Completed,First,,,21h,,,,
816,60145,,PC,21h,NR,,10514975,Completed,First,,,21h,,,,
817,60145,,PC,21h,NR,,10650039,Completed,First,15h,,21h,29h,,,
818,60145,,PC,21h,NR,,10659412,Completed,First,,,21h,,,,
819,60145,,PlayStation 4,21h,NR,,10838132,Completed,First,,,21h,,,,
820,60145,,PlayStation 4,21h,NR,,10962279,Completed,First,,,21h,,,,
821,60145,,PC,21h,NR,,11239244,Completed,First,,,21h,,,,
822,60145,AHudBooMan,PlayStation 4,21h,NR,,10839773,Completed,First,17h,"January 19, 2020",21h,26h,,,
823,60145,Batou,PC,21h,NR,,10815911,Completed,First,,"January 13, 2020",21h,,,,
824,60145,Boolouloubi,PC,21h,80%,,10944971,Completed,First,,"February 06, 2020",21h,,,,
825,60145,Private,PC,21h,90%,,10572569,Completed,First,,"December 10, 2019",21h,,,,
826,60145,Gxzpy,PC,21h,NR,,11967206,Completed,First,,"April 09, 2020",21h,,,Completed campaign and mostly everything else. missed a few things towards the end of the game.,
827,60145,Gzhavve,PC,21h,NR,,10725422,Completed,First,,"January 01, 2020",21h,,,,
828,60145,Injuredhunter,Xbox One,21h,80%,,10483293,Completed,First,,"February 12, 2020",21h,,,,
829,60145,JamaicanBacon08,PlayStation 4,21h,NR,,10546085,Completed,First,,"December 05, 2019",21h,,,,
830,60145,Mynkel,PlayStation 4,21h,NR,,11713609,Completed,First,,"May 12, 2020",21h,,,,
831,60145,Obscho,PC,21h,NR,,10827312,Completed,First,,"January 17, 2020",21h,,,,
832,60145,Poupplantation,PC,21h,100%,"Some extras here and there, not super rushed, Jedi master difficulty",10587359,Completed,First,,"December 13, 2019",21h,,,,
833,60145,ScreamingNarwhal,PlayStation 4,21h,NR,,11260356,Completed,First,,"January 17, 2020",21h,,,,
834,60145,TDutchWalker,PlayStation 4,21h,NR,,11563344,Completed,First,,"January 10, 2020",21h,,,,
835,60145,TT1990,PlayStation 4,21h,NR,,10741033,Completed,First,,"January 02, 2020",21h,,,,
836,60145,VicVega47,PC,21h,NR,,10467638,Completed,First,,"November 22, 2019",21h,,,,
837,60145,andmetoo,Xbox One,21h,NR,,10477313,Completed,First,,"November 24, 2019",21h,,,,
838,60145,konami,PlayStation 4,21h,90%,,10979226,Completed,First,16h,"February 01, 2020",21h,,,,
839,60145,nyza,PC,21h,NR,,11475350,Completed,First,20h,"April 17, 2020",21h,22h,,,
840,60145,pootch,PC,21h,80%,,10884580,Completed,First,,"January 25, 2020",21h,,,,
841,60145,recre1889,PC,21h,NR,,10946395,Completed,First,,"February 06, 2020",21h,,,,
842,60145,slapstick,PC,21h,NR,,11500896,Completed,First,,"April 20, 2020",21h,,,,
843,60145,spades46,PC,21h,NR,,10453593,Completed,First,,"November 19, 2019",21h,,,,
844,60145,Private,PC,21h,90%,,10929402,Completed,First,,"February 02, 2020",21h,,,,
845,60145,,PC,21h 01m,NR,,10493452,Completed,First,,,21h 01m,,,,
846,60145,grimbergen_beer,PC,21h 07m,60%,,10445527,Completed,First,,"November 18, 2019",21h 07m,,,,
847,60145,periahdark,PC,21h 07m,80%,"Explored most areas, missing just a few things on each planet. in the 90s for percentage",10509326,Completed,First,,"November 29, 2019",21h 07m,,,"Date Started: Nov. 25, 2019
Date Finished: Nov. 29, 2019",
848,60145,theShark0704,PlayStation 4,21h 12m,70%,,11195509,Completed,First,,"March 19, 2020",21h 12m 01s,,,,
849,60145,avid1,PC,21h 12m,90%,91% - Jedi Grand Master,10543517,Completed,First,,"December 16, 2019",21h 12m 47s,,,,
850,60145,,PC,21h 15m,NR,,10771200,Completed,First,16h 47m,,21h 15m,,,,
851,60145,demidivine,Xbox One,21h 16m,NR,,10574660,Completed,First,,"December 10, 2019",21h 16m,,,,
852,60145,edijr_,Xbox One,21h 17m,100%,,11163086,Completed,First,,"March 15, 2020",21h 17m 42s,,,,
853,60145,BePatient,PC,21h 28m,70%,All maps 75-80% explored and ~50% chest and ~50% secrets unlocked. No time spent on extra exploration,10603545,Completed,First,,"December 17, 2019",21h 28m,,,,
854,60145,alike03,PC,21h 30m,80%,All Secrets and 80% of Chests,10487195,Completed,First,,"November 25, 2019",21h 30m,,,,
855,60145,bobiroka,PlayStation 4,21h 30m,70%,,10426119,Completed,First,,"March 15, 2020",21h 30m,,,,
856,60145,,PC,21h 51m,NR,,10469444,Completed,First,,,21h 51m,,,,
857,60145,Kaelor,PC,21h 53m,NR,,10497178,Completed,First,,"December 26, 2019",21h 53m,,,,
858,60145,Hottston,PlayStation 4,21h 55m,80%,,10432933,Completed,First,,"January 25, 2020",21h 55m,,,,
859,60145,,PC,22h,NR,,10443765,Completed,First,,,22h,,,,
860,60145,,PC,22h,NR,,10469442,Completed,First,,,22h,,,,
861,60145,,PC,22h,NR,100%,10750704,Completed,First,16h,,22h,30h,,,
862,60145,,PC,22h,NR,,10827245,Completed,First,,,22h,,,,
863,60145,,PC,22h,NR,,12027650,Completed,First,,,22h,,,,
864,60145,Private,PC,22h,80%,,10562850,Completed,First,,"December 08, 2019",22h,,,,
865,60145,Private,PC,22h,NR,91% complete rate,11367002,Completed,First,,"April 05, 2020",22h,,,,
866,60145,BL4CKOWL,PC,22h,80%,,10598403,Completed,First,,"December 16, 2019",22h,,,,
867,60145,Boblik36,PC,22h,NR,,10642911,Completed,First,,"December 23, 2019",22h,,,,
868,60145,Private,PC,22h,90%,,10495115,Completed,First,,"November 27, 2019",22h,,,,
869,60145,ElNino202,PC,22h,NR,,10463618,Completed,First,,"November 21, 2019",22h,,,,
870,60145,Evuk,PC,22h,NR,,10678279,Completed,First,,"December 28, 2019",22h,,,,
871,60145,Frexus,PC,22h,NR,,10477072,Completed,First,,"November 23, 2019",22h,,,,
872,60145,FurryRalph,PC,22h,NR,,10722119,Completed,First,,"December 02, 2019",22h,,,,
873,60145,IM_A_BIG_DB,Xbox One,22h,80%,,10508859,Completed Retired,First,,"November 29, 2019",22h,,,,
874,60145,Kirksplosion,PlayStation 4,22h,80%,,10491672,Completed,First,,"November 25, 2019",22h,,,,
875,60145,Pottsy69,Xbox One,22h,90%,,10744389,Completed,First,,"January 04, 2020",22h,,,,
876,60145,Sankt_Magni,PlayStation 4,22h,NR,,10634909,Completed,First,,"December 22, 2019",22h,,,,
877,60145,SnaaakeEater15,Xbox One,22h,NR,,10690858,Completed,First,,"December 30, 2019",22h,,,,
878,60145,TbestiaC,PC,22h,NR,,10601161,Backlog Completed,First,,"April 03, 2020",22h,,22h /,,
879,60145,WhiteZer0,PC,22h,80%,,10694269,Completed,First,,"December 29, 2019",22h,,,,
880,60145,adriano_banano,PC,22h,90%,,11979101,Completed,First,18h,"March 12, 2020",22h,,,,
881,60145,ardaxokutan,PlayStation 4,22h,70%,,11475860,Completed,First,,,22h,,,,
882,60145,bearfunker,PC,22h,NR,,10911847,Playing Completed,First,,"January 30, 2020",22h,,22h /,,
883,60145,chocletychip,PC,22h,NR,,10746694,Completed,First,,"January 04, 2020",22h,,,,
884,60145,dekenfrost,PC,22h,NR,,10513619,Completed,First,,"November 30, 2019",22h,,,,
885,60145,dragmagpuff,PC,22h,80%,,10564373,Completed,First,,"January 31, 2020",22h,,,,
886,60145,jonnymut,PC,22h,70%,,10535105,Completed,First,,"December 04, 2019",22h,,,,
887,60145,kariyanine,Xbox One,22h,80%,,10499202,Completed,First,,"November 27, 2019",22h,,,,
888,60145,mattbennett76,PlayStation 4,22h,80%,,11404387,Completed,First,,"April 01, 2020",22h,,,,
889,60145,mattk06,PlayStation 4,22h,NR,94%,10859965,Completed,First,,"January 22, 2020",22h,,,,
890,60145,milksword,PlayStation 4,22h,90%,,11056995,Completed,First,,"February 26, 2020",22h,,,,
891,60145,mjricco,PC,22h,90%,,10791611,Backlog Completed,First,,"January 17, 2020",22h,,,,
892,60145,Private,PC,22h,NR,,11400158,Completed,First,,"April 09, 2020",22h,,,,
893,60145,regueiro,PC,22h,90%,,10852530,Completed,First,,"January 20, 2020",22h,,,,
894,60145,turtlefu,PC,22h,NR,,11768667,Completed,First,,"May 17, 2020",22h,,,,
895,60145,Private,PC,22h,NR,,10503883,Completed,First,,"November 29, 2019",22h,,,,
896,60145,zekikoese,PC,22h,90%,,10571338,Completed,First,,"December 03, 2019",22h,,,,
897,60145,Son_of_a_Pitch,PlayStation 4,22h 10m,80%,Platinum. 2/16/20,10496593,Completed,First,,"February 05, 2020",22h 10m 55s,29h 03m 17s,,,
898,60145,,PC,22h 15m,NR,,10729363,Completed,First,,,22h 15m,,,,
899,60145,Thomakaze,PC,22h 23m,NR,,10807014,Completed,First,,"November 29, 2019",22h 23m,,,,
900,60145,Private,PlayStation 4,22h 30m,NR,,11421465,Completed,First,,"June 14, 2020",22h 30m,,,,
901,60145,SpudKitty,PC,22h 30m,NR,,11656178,Completed,First,,"November 19, 2019",22h 30m,,,,
902,60145,Private,PlayStation 4,22h 30m,NR,,10433811,Completed,First,,"March 14, 2020",22h 30m,,,,
903,60145,ThomasE,PlayStation 4,22h 31m,80%,,10721169,Completed,First,,"February 05, 2020",22h 31m,,,,
904,60145,badmacewindu,PlayStation 4,22h 31m,NR,,11465761,Completed,First,,"March 16, 2020",22h 31m,,,,
905,60145,Max141,PC,22h 34m,NR,,10917778,Completed,First,,"January 31, 2020",22h 34m,,,,
906,60145,,Xbox One,22h 36m,NR,,10461155,Completed,First,16h 24m,,22h 36m,37h 54m,,,
907,60145,Karamell73,Xbox One,22h 36m,NR,,11066381,Completed,First,,"February 24, 2020",22h 36m 14s,,,,
908,60145,TacticalMinky,PC,22h 40m,NR,,11028129,Completed,First,,,22h 40m,,,,
909,60145,Pizza8me,PC,22h 41m,NR,,10846036,Completed,First,,"January 19, 2020",22h 41m,,,,
910,60145,slipknotx666x,PlayStation 4,22h 48m,90%,,10374230,Completed,First,,"December 01, 2019",22h 48m,,,⏱11/30,
911,60145,thausael,PC,22h 55m,100%,,10450826,Completed,First,18h 25m 11s,"November 29, 2019",22h 55m 39s,,,,
912,60145,Packertown08,Xbox One,22h 58m,NR,,11857250,Completed,First,,,22h 58m,,,,
913,60145,,PC,23h,NR,90% Content,10440844,Completed,First,,,23h,,,,
914,60145,,PC,23h,NR,,10519681,Completed,First,19h,,23h,,,,
915,60145,,PC,23h,NR,,11030502,Completed,First,,,23h,,,,
916,60145,,PC,23h,NR,,11313255,Completed,First,,,23h,,,,
917,60145,,PC,23h,NR,,11767771,Completed,First,,,23h,,,,
918,60145,,PlayStation 4,23h,NR,,11967288,Completed,First,10h,,23h,30h,,,
919,60145,Appel,PC,23h,90%,93% Complete on Jedi Master,11716606,Completed,First,,"May 11, 2020",23h,,,,
920,60145,BaileyWalker20,Xbox One,23h,80%,,11120879,Completed,First,,"January 08, 2020",23h,30h,,,
921,60145,Capn_Pedr0,PC,23h,100%,,10763331,Completed,First,,"January 05, 2020",23h,,,,
922,60145,Cybexx,PC,23h,NR,,10533629,Completed,First,,"December 03, 2019",23h,,,Finished with over 90% completion of most worlds and only one skill tree unlock remaining.,
923,60145,DJLight890,PC,23h,90%,Completed main story plus about 80%+ of other content. Only missing a few extras on each planet.,10513794,Completed,First,,"November 30, 2019",23h,,,,
924,60145,DesperOzy,PC,23h,NR,,10466742,Completed,First,21h,"November 22, 2019",23h,,,,
925,60145,Private,PC,23h,NR,Jedi Master difficulty - 24/39 achievements - 26/31 secrets - 89/107 chests - no walkthrough - no soluce,10445375,Completed,First,,"February 19, 2020",23h,,,,
926,60145,Quezare_,PC,23h,90%,,11917530,Completed,First,,,23h,,,,
927,60145,Skyloftgames,PlayStation 4,23h,90%,Time is an estimate,11556939,Completed,First,,"March 28, 2020",23h,,,,
928,60145,Str0nk,PC,23h,100%,,10500479,Completed,First,,"November 28, 2019",23h,,,,
929,60145,SwitchVII,PC,23h,80%,"100% exploration, scans, and unlocks",10477321,Completed,First,,"November 23, 2019",23h,26h,,,
930,60145,ZeroNine,PC,23h,NR,,10696012,Completed,First,,"December 30, 2019",23h,,,,
931,60145,alexandreloones,PC,23h,NR,,11239613,Completed,First,,"March 25, 2020",23h,,,,
932,60145,apocc,PC,23h,70%,"all chests and secrets, easy difficulty, 99% complete",11776281,Completed,First,,,23h,,,,
933,60145,bobro2,PC,23h,70%,"All secrets, boxes, maps and skills. Missing few scans and memories. Jedi grand master difficulty",11348454,Completed,First,,"April 04, 2020",23h,,,,
934,60145,dy_dx,PC,23h,NR,,11082896,Completed,First,,"November 23, 2019",23h,,,,
935,60145,kaccus,PC,23h,80%,,10521189,Completed,First,,"December 01, 2019",23h,,,,
936,60145,Private,PC,23h,100%,,10557926,Completed,First,,"December 08, 2019",23h,,,,
937,60145,press1forhelp,PC,23h,NR,,10587086,Completed,First,,"November 17, 2019",23h,,,,
938,60145,engda59,PC,23h 06m,NR,,11411030,Completed,First,,"April 10, 2020",23h 06m,,,,
939,60145,9dbc9,PC,23h 20m,90%,,11802895,Completed,First,,"May 30, 2020",23h 20m,,,,
940,60145,Wytann,PC,23h 20m,100%,Jedi Master difficulty. All bosses. Found all stims and seeds. 93% competition. Time includes end credits.,10903968,Completed,First,,"January 29, 2020",23h 20m,,,,
941,60145,,PC,23h 24m,NR,,11469773,Completed,First,,,23h 24m,,,,
942,60145,RiNtArO,PC,23h 30m,NR,,10564445,Completed,First,,"December 09, 2019",23h 30m,,,,
943,60145,varex,PC,23h 30m,90%,,10499750,Completed,First,,"November 27, 2019",23h 30m,,,,
944,60145,D4L41L4M4,PC,23h 31m,80%,"Jedi Master difficulty, all chest and secrets, 98% completion",10646690,Completed,First,,"January 01, 2020",23h 31m 26s,,,,
945,60145,,PC,23h 40m,NR,,11899035,Completed,First,,,23h 40m,,,,
946,60145,Jacob_Darka,PC,23h 41m,90%,"There's more than 50 mini-bosses that appears randomly in the world, defeated most of `em.",10491856,Completed,First,17h 28m,"November 26, 2019",23h 41m,33h 54m 53s,,,
947,60145,inmuse,Xbox One,23h 51m,NR,805/1000G,11224858,Completed,First,,"April 14, 2020",23h 51m,,,"[03/22/20] Started playing
[04/14/20] Finished Main+",
948,60145,Zednek,PC,23h 55m,90%,,11075990,Completed,First,,"March 01, 2020",23h 55m 12s,,,,
949,60145,Dexcuracy,PC,23h 57m,NR,Jedi Grand Master,10798862,Completed,First,,"January 12, 2020",23h 57m,,,,
950,60145,,PC,24h,NR,,10462175,Completed,First,,,24h,,,,
951,60145,,PC,24h,NR,,10522901,Completed,First,,,24h,,,,
952,60145,,PC,24h,NR,,10580000,Completed,First,,,24h,,,,
953,60145,,PC,24h,NR,,11736345,Completed,First,,,24h,,,,
954,60145,Cyryus,PC,24h,NR,,10486359,Completed,First,,"November 22, 2019",24h,,,,
955,60145,ElasmoFan,PC,24h,NR,,11066002,Completed,First,,"February 28, 2020",24h,,,,
956,60145,Private,PC,24h,80%,,11810563,Completed,First,,,24h,,,,
957,60145,Matonim,PC,24h,NR,,10746338,Completed,First,,"January 04, 2020",24h,,,,
958,60145,OneArmedWampa94,Xbox One,24h,NR,,10460179,Completed,First,,"November 19, 2019",24h,,,,
959,60145,Pellaeon,PC,24h,NR,,11226908,Completed,First,,"January 29, 2020",24h,,,,
960,60145,Protorswift,PC,24h,NR,,11860603,Completed,First,,"May 29, 2020",24h,,,,
961,60145,Russeru,PC,24h,NR,,10678785,Completed,First,,,24h,,,,
962,60145,Silent74,PC,24h,90%,,10632667,Completed,First,,"December 22, 2019",24h,,,,
963,60145,Xeries,PC,24h,70%,,10903157,Completed,First,,,24h,,,,
964,60145,armiesofchaos,PC,24h,100%,,11474162,Completed,First,,"April 17, 2020",24h,,,,
965,60145,clownseuche,Xbox One,24h,80%,,11224587,Completed,First,,"April 07, 2020",24h,,,,
966,60145,dejaypiii,PC,24h,80%,,10699565,Completed,First,18h 30m,"February 25, 2020",24h,,,,
967,60145,detectivepikachu,PC,24h,NR,,11361471,Completed,First,,"April 05, 2020",24h,,,,
968,60145,exilekiller,PC,24h,NR,,10564530,Completed,First,,"December 08, 2019",24h,,,,
969,60145,Private,PC,24h,NR,,10613764,Completed,First,,"November 26, 2019",24h,,,,
970,60145,Private,PC,24h,NR,,11106531,Completed,First,,"March 04, 2020",24h,,,,
971,60145,shinseininja,PlayStation 4,24h,NR,,10444818,Playing Completed,First,,"November 18, 2019",24h,,,,
972,60145,,PC,24h 05m,NR,,10817474,Completed,First,20h 01m 02s,,24h 05m 07s,,,,
973,60145,FlightZone,PlayStation 4,24h 17m,80%,,11601706,Completed,First,,,24h 17m,,,,
974,60145,SDEagle,PC,24h 30m,NR,,10576221,Completed,First,,"December 06, 2019",24h 30m,,,,
975,60145,SubSanity,PC,24h 47m,NR,,10632414,Completed,First,,"January 17, 2020",24h 47m,,,,
976,60145,,Xbox One,25h,NR,,10488585,Completed,First,20h,,25h,30h,,,
977,60145,,PC,25h,NR,,10519134,Completed,First,,,25h,,,,
978,60145,,PC,25h,NR,,10715530,Completed,First,,,25h,,,,
979,60145,,PlayStation 4,25h,NR,,11029390,Completed,First,18h,,25h,30h,,,
980,60145,,PC,25h,NR,,11707780,Completed,First,,,25h,,,,
981,60145,Arteos,PC,25h,NR,Main Story + Extra Quests/Unlockables,10667779,Completed,First,,"December 27, 2019",25h,,,,
982,60145,CandyBroker,PC,25h,NR,,10639659,Completed,First,,"December 23, 2019",25h,,,,
983,60145,Daremo,PlayStation 4,25h,90%,,10734085,Completed,First,,"January 02, 2020",25h,,,,
984,60145,Firebatz13,Xbox One,25h,80%,,10935552,Completed,First,,"February 03, 2020",25h,,,,
985,60145,Private,PC,25h,NR,,11747624,Completed,First,,"May 15, 2020",25h,,,,
986,60145,Heartscar,PlayStation 4,25h,NR,,10432810,Completed,First,,"January 03, 2020",25h,,,,
987,60145,JackOfNoTrades,PC,25h,NR,,10487742,Completed,First,,"January 05, 2020",25h,,,,
988,60145,Private,PlayStation 4,25h,NR,I did not find few items,11267316,Completed,First,20h,"March 27, 2020",25h,,,,
989,60145,Loper,PC,25h,NR,,10740598,Completed,First,,"November 20, 2020",25h,,,,
990,60145,MKreye,PlayStation 4,25h,NR,,10632909,Completed,First,,"December 14, 2019",25h,,,,
991,60145,Private,PC,25h,90%,,11956998,Completed,First,,,25h,,,,
992,60145,OnkelPuni,PC,25h,80%,,10383229,Completed,First,,"January 21, 2020",25h,,,,
993,60145,Paletz,PC,25h,70%,,10536688,Completed,First,,"November 22, 2019",25h,,,,
994,60145,Private,PlayStation 4,25h,80%,não fiz,10949537,Completed,Replay,17h,"November 26, 2019",25h,,,,
995,60145,Roadstar1602,PC,25h,NR,,10604545,Completed Retired,First,,"December 16, 2019",25h,,,,Great game retired due to zero replay value.
996,60145,Twoducksonacloud,PlayStation 4,25h,NR,,10520703,Completed,First,16h,"December 02, 2019",25h,30h,,,
997,60145,atomicburton89,Xbox One,25h,NR,,11357063,Completed,First,,"April 17, 2020",25h,,,,
998,60145,betrayer,Xbox One,25h,70%,,10439158,Completed,First,,"December 09, 2019",25h,,,,
999,60145,deanzel,PlayStation 4,25h,80%,,11199743,Completed,First,20h,"March 01, 2020",25h,30h,,,
1000,60145,eroldany,PlayStation 4,25h,100%,,11086862,Completed,First,,,25h,,,,
1001,60145,hijack,PlayStation 4,25h,NR,,11493978,Completed,First,,,25h,,,,
1002,60145,joeylord12,PlayStation 4,25h,NR,,10606510,Completed,First,,"March 01, 2020",25h,,,,
1003,60145,kircherboyswag,PlayStation 4,25h,80%,rough estimate,11347137,Completed,First,,"December 07, 2019",25h,,,,
1004,60145,kostasfil,PC,25h,NR,,10667246,Completed,First,,"December 27, 2019",25h,,,,
1005,60145,llor15,PC,25h,80%,,11645257,Completed,First,,"May 04, 2020",25h,,,,
1006,60145,mixedd,PC,25h,NR,,11471792,Completed,First,,,25h,,,,
1007,60145,Private,Xbox One,25h,90%,,10945443,Completed,First,,"January 03, 2020",25h,,,,
1008,60145,pie_masters,PC,25h,80%,,11621382,Completed,First,,"May 01, 2020",25h,,,,
1009,60145,sfamicom,PC,25h,NR,,10807757,Completed,First,,"January 13, 2020",25h,,,,
1010,60145,tevey,PC,25h,70%,,10936471,Completed,First,,"February 03, 2020",25h,,,,
1011,60145,trzsolt,PC,25h,NR,,11940958,Completed,First,,"December 22, 2019",25h,,,,
1012,60145,,PlayStation 4,25h 05m,NR,,10656277,Completed,First,18h 39m,,25h 05m,39h 23m,,,
1013,60145,,PC,25h 14m,NR,,10445747,Completed,First,17h 21m,,25h 14m,,,,
1014,60145,,PC,25h 21m,NR,,11707502,Completed,First,,,25h 21m 11s,,,,
1015,60145,Insanitysoul_PC,PlayStation 4,25h 30m,NR,,10434122,Completed,First,,"November 16, 2019",25h 30m,,,,
1016,60145,Nattacker,PC,25h 34m,90%,,11342546,Completed,First,,"April 13, 2020",25h 34m,,,,
1017,60145,redInfinite,PlayStation 4,25h 38m,80%,,10592010,Completed,First,,"January 14, 2020",25h 38m,,,Entire story and ~50-60% collectibles,
1018,60145,MickManga,PlayStation 4,25h 39m,NR,,11927326,Completed,First,,"December 20, 2019",25h 39m 11s,,,,
1019,60145,Private,Xbox One,25h 43m,80%,,10869133,Completed,First,,"November 14, 2019",25h 43m,,,,
1020,60145,maestag,PC,25h 59m,NR,,10595194,Completed,First,,"December 15, 2019",25h 59m,,,,
1021,60145,,PC,26h,NR,Main Story plus all secrets/chests,10573376,Completed,First,,,26h,,,,
1022,60145,,PC,26h,NR,,11220139,Completed,First,,,26h,,,,
1023,60145,,PC,26h,NR,,11696499,Completed,First,,,26h,,,,
1024,60145,Cezawy,PC,26h,NR,,10524857,Completed,First,,"December 02, 2019",26h,,,,
1025,60145,Private,PC,26h,80%,Missing a few achievements,10595397,Completed,First,,"December 15, 2019",26h,,,,
1026,60145,Htyrohoryth,PC,26h,NR,,10463495,Playing Completed,First,25h,"November 24, 2019",26h,,25h /,,
1027,60145,Jaa,PC,26h,NR,,10771186,Completed,First,,"January 13, 2020",26h,,,,
1028,60145,Lerny,PC,26h,NR,,10886346,Completed,First,,"January 16, 2020",26h,,,,
1029,60145,Nvidius,PlayStation 4,26h,NR,,11310889,Completed,First,22h,"January 07, 2020",26h,,,,
1030,60145,QuaintAmerican,PlayStation 4,26h,NR,,10796163,Completed,First,,"January 03, 2020",26h,,,,
1031,60145,TheBigD24,PC,26h,NR,,10638248,Completed,First,,,26h,,,,
1032,60145,TheRealDarrenF,PC,26h,80%,,10551497,Completed,First,,"December 06, 2019",26h,,,,
1033,60145,csjessid,PC,26h,90%,,10612739,Completed,First,24h,"January 18, 2020",26h,,,,
1034,60145,cyrano84,PC,26h,NR,,10965277,Completed,First,,"February 09, 2020",26h,,,,
1035,60145,feersum,PC,26h,NR,,10515636,Completed,First,,"December 01, 2019",26h,,,,
1036,60145,jamesdodd,PlayStation 4,26h,NR,,11099694,Completed,First,,"April 13, 2020",26h,,,,
1037,60145,mrabc123,PC,26h,90%,,10792017,Completed,First,,"January 11, 2020",26h,,,,
1038,60145,mrghostinec,PC,26h,70%,,11037727,Completed,First,,"February 23, 2020",26h,,,,
1039,60145,vlyur,PC,26h,NR,,10934094,Completed,First,,"February 02, 2020",26h,,,,
1040,60145,lukasmeri,PC,26h 20m,100%,,10427705,Completed,First,,"January 06, 2020",26h 20m,,,,
1041,60145,blitzfire,PC,26h 21m,90%,,10493429,Completed,First,,"November 26, 2019",26h 21m,,,,
1042,60145,black_tenchu0,PC,26h 25m,80%,,11225146,Completed,First,,"November 22, 2019",26h 25m 49s,,,,
1043,60145,TheJayster,PlayStation 4,26h 26m,80%,Played on second hardest difficulty,10466612,Completed,First,,"December 01, 2019",26h 26m 26s,,,,
1044,60145,BigRobin,PC,26h 31m,100%,,10621397,Playing Completed,First,,"December 18, 2019",26h 31m,,30h 40m /,,
1045,60145,wingz3ero,PC,26h 32m,90%,98% Bogano + 93% Zeffo + 94% Kashyyyk + 100% Ilum + 93% Dathomir,10620694,Completed,First,,"December 19, 2019",26h 32m,,,,
1046,60145,Nebiros,PlayStation 4,26h 33m,80%,,11399816,Completed,First,,"March 15, 2020",26h 33m,,,,
1047,60145,New_Brew,PlayStation 4,26h 35m,NR,,10604803,Completed,First,,"December 16, 2019",26h 35m 14s,,,,
1048,60145,ZBomber,PlayStation 4,26h 37m,80%,"Jedi Master difficulty, story mode completed 12/19/2019",10424932,Completed,First,,"December 19, 2019",26h 37m,,,,
1049,60145,,PC,27h,NR,,10462818,Completed,First,,,27h,,,,
1050,60145,,PlayStation 4,27h,NR,Fully explored 2 of the smaller planets and two larger planets explored to ~75%,10576035,Completed,First,,,27h,,,,
1051,60145,,PC,27h,NR,,10926247,Completed,First,20h,,27h,,,,
1052,60145,AnIllustratedMan,PC,27h,90%,"100% worlds, but not everything in game",10764353,Completed,First,,"January 06, 2020",27h,,,,
1053,60145,Cyrbeast,PC,27h,90%,,10534376,Completed,First,,"December 04, 2019",27h,,,,
1054,60145,Keeper4560,PC,27h,NR,,11730039,Completed,First,,"May 13, 2020",27h,,,,
1055,60145,PolitePatamon,PC,27h,70%,,11604032,Completed,First,,"April 29, 2020",27h,,,,
1056,60145,Wildkry,PC,27h,90%,,11144617,Completed,First,,"March 31, 2020",27h,28h,,,
1057,60145,archanior,PC,27h,NR,,10729822,Completed,First,,"January 03, 2020",27h,,,,
1058,60145,d3gamer,PC,27h,NR,,10519853,Completed,First,,"December 01, 2019",27h,28h,,,
1059,60145,shmef,PC,27h,NR,All data entries + Achievements,10602752,Completed,First,,"December 09, 2019",27h,30h,,,
1060,60145,spendoge,PC,27h,80%,,11902031,Completed,First,,"May 16, 2020",27h,,,,
1061,60145,Fordris,PC,27h 15m,NR,,10636086,Completed,First,,"December 01, 2019",27h 15m,,,,
1062,60145,iwanjoness,PlayStation 4,27h 23m,NR,,12011675,Completed,First,13h 45m,"November 16, 2019",27h 23m,30h 18m,,,
1063,60145,,PC,27h 30m,NR,approximately 80%,10443446,Completed,First,,,27h 30m,,,,
1064,60145,,PC,27h 30m,NR,,10651841,Completed,First,20h,,27h 30m,,,,
1065,60145,BenJaiK,Xbox One,27h 30m,80%,99% Completion on Jedi Master difficulty. All Jedi Skills unlocked + All Secrets found. Only a few chests not found.,10495331,Completed,First,,"November 29, 2019",27h 30m,,,,
1066,60145,Blodappelsin,PC,27h 30m,80%,Got approximately 95% of collectibles and exploration.,11783791,Completed,First,,"May 20, 2020",27h 30m,,,,
1067,60145,,PC,27h 36m,NR,,10648966,Completed,First,23h 47m,,27h 36m,,,,
1068,60145,,PC,27h 43m,NR,Jedi Master difficulty,10752941,Completed,First,,,27h 43m 26s,,,,
1069,60145,Vinsup,PC,27h 48m,NR,,11994294,Completed,First,,"June 01, 2020",27h 48m,,,,
1070,60145,Private,PC,27h 56m,90%,May 3,11187097,Completed,First,,"April 22, 2020",27h 56m,31h 12m,,,
1071,60145,,PC,28h,NR,,10437720,Completed,First,,,28h,,,,
1072,60145,,PC,28h,NR,,10561075,Completed,First,,,28h,,,,
1073,60145,,PC,28h,NR,,10783693,Completed,First,,,28h,,,,
1074,60145,Slayve,PC,28h,NR,,10661356,Completed,First,,"December 26, 2019",28h,,,,
1075,60145,Terevil77,PC,28h,NR,,10763712,Completed,First,,"January 01, 2020",28h,,,,
1076,60145,WarWok,PC,28h,NR,,10583076,Completed,First,,"December 13, 2019",28h,28h 01m,,,
1077,60145,jro3000,Xbox One,28h,NR,,10533096,Completed,First,,"December 03, 2019",28h,,,,
1078,60145,Private,PC,28h,NR,,10482207,Completed,First,21h,"November 24, 2019",28h,35h,,,
