,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Speedrun,Progress,100% Speedrun,Co-Op
1456,3521,Private,PlayStation,80h,90%,,474688,Completed,First,"August 11, 2006",,80h,,,,,,
1457,3521,Jolric,PlayStation,80h,NR,,7007012,Completed,First,1998,,80h,,,,,,
1458,3521,Kpro,PlayStation,80h,90%,,169213,Completed,First,"April 12, 2007",,80h,,,,,,
1459,3521,VeinZ,PlayStation,80h,NR,,5204313,Completed,First,,,80h,,,,,,
1460,3521,Wingless007,PlayStation 2,80h,100%,,2233691,Completed,Replay,"May 15, 1997",,80h,,,,,,
1461,3521,dochaesz,PlayStation,80h,100%,,6355019,Completed,First,2002,50h,80h,120h,,,,,
1462,3521,grog,PlayStation,80h,100%,,81545,Completed,First,"November 25, 2012",,80h,,,,,,
1463,3521,Private,PlayStation,80h,100%,,1106272,Completed,First,,,80h,,,,,,
1464,3521,jimmaros82,PlayStation,80h,NR,,699839,Completed,Replay,"April 20, 2014",,80h,,,,,,
1465,3521,jrgudac,PlayStation,80h,NR,,1223174,Completed,First,"March 02, 2015",,80h,,,,,,
1466,3521,kosmi,PlayStation,80h,100%,,4661372,Completed,First,,50h,80h,,,,,,
1467,3521,madpsyance,PlayStation,80h,100%,,651170,Completed,First,"March 02, 1998",40h,80h,,,,,,
1468,3521,numael,PlayStation,80h,NR,,7473417,Completed,First,"November 18, 2018",60h,80h,,,,,,
1469,3521,skiracer88,PlayStation 4,80h,100%,,7428656,Completed,First,,,80h,,,,,,
1470,3521,KyleKlutchinham,PlayStation Vita,80h 06m,NR,,3344420,Completed,First,,,80h 06m,,,,,,
1471,3521,Beppetoki,PlayStation,80h 20m,100%,,319056,Completed,Replay,"July 10, 1998",55h 43m,80h 20m,94h 20m,,,,,
1472,3521,Arceusrox,PC,81h,NR,,5188812,Completed,First,"January 07, 2020",,81h,,,,,,
1473,3521,CaptainAeroman,PC,81h,NR,,11479338,Completed,First,"September 11, 2019",,81h,,,,,,
1474,3521,demonofnight,PlayStation 3,81h,NR,,3896702,Completed,First,,,81h,,,,,,
1475,3521,,PlayStation,81h 11m,NR,,1120200,Completed,First,,,81h 11m 20s,,,8h 33m 45s,,,
1476,3521,,PlayStation,81h 51m,NR,,1127756,Completed,First,,,81h 51m,,,,,,
1477,3521,Zhao_Yun,PlayStation,81h 57m,90%,,515520,Completed,First,,,81h 57m,,,,,,
1478,3521,,,82h,NR,,286701,Completed,First,,,82h,,,,,,
1479,3521,The1nteger,PC,82h,100%,58% achievements.,6916637,Completed,First,"August 25, 2015",,82h,,,,,,
1480,3521,,PlayStation,82h 42m,NR,,614662,Completed,Replay,,55h 20m,82h 42m 33s,101h 52m 01s,,,,,
1481,3521,,PC,83h,NR,,5089143,Completed,First,,,83h,,,,,,
1482,3521,RunningMan,PlayStation,83h,NR,,139893,Completed,First,"June 28, 2012",,83h,,,,,,
1483,3521,DestroyerOfEvil,PC,84h,NR,,11491468,Completed,First,,,84h,,,,,,
1484,3521,sadboy336,PlayStation,84h 37m,NR,,11300017,Playing Completed,Replay,"March 30, 2020",,84h 37m,,,,,,
1485,3521,NinRac,PlayStation,84h 38m,50%,,107541,Completed,First,"May 12, 2012",,84h 38m,,,,,,
1486,3521,KnightForlorn,PlayStation,85h,NR,,4479632,Completed,First,"January 25, 2000",50h,85h,120h,,,,,
1487,3521,Annwyd,PlayStation 2,85h 08m,80%,,134188,Completed,First,"June 27, 2012",,85h 08m,,,,,,
1488,3521,,PlayStation,85h 15m,NR,Defeated Emerald and Ruby Weapon. Raised Gold Chocobo.,11972946,Completed,First,,55h 30m 15s,85h 15m 37s,88h 11m 49s,,,,,
1489,3521,RaidenGZT,PC,86h,NR,,11326262,Completed,First,"May 21, 2020",,86h,,,,,,
1490,3521,BrevonUltima349,PC,87h,90%,"FU Materia Overlord Achievement; Also, I beat this on PS1",1065478,Replay Completed,First,"December 17, 2014",,87h,,,,,,
1491,3521,JonahtheMann,PC,88h 43m,NR,,9549586,Completed,First,,,88h 43m,,,,,,
1492,3521,Sei5mik,PlayStation,89h 59m,NR,,6754245,Completed,First,"March 03, 1998",51h 25m,89h 59m 59s,99h 59m 59s,,,,,
1493,3521,HeightOfFolly,PlayStation 3,90h,100%,,11519169,Completed Retired,Replay,2019,,90h,,,,,,
1494,3521,dupuikan,PlayStation,90h,100%,,89464,Completed,First,"May 06, 2012",,90h,,,,,,
1495,3521,kowal485,PlayStation 3,90h,100%,,283593,Completed,First,"June 21, 2013",,90h,,,,,,
1496,3521,will824,PlayStation,90h,NR,,5499894,Completed,First,"December 22, 1997",50h,90h,120h,,,,,
1497,3521,postags,PlayStation,91h 23m,50%,,316710,Completed,First,"July 08, 1997",,91h 23m,,,,,,
1498,3521,,PC,91h 41m,NR,,3809538,Completed,First,,,91h 41m 28s,,,,,,
1499,3521,Goofus,PlayStation,91h 52m,NR,,34232,Completed,First,,,91h 52m,,,,,,
1500,3521,sirxup,PlayStation,92h,NR,,9177815,Completed,First,,,92h,,,,,,
1501,3521,Ghost_Ch1ps,PC,95h,NR,,4731523,Completed,First,"February 05, 2015",,95h,,,,,,
1502,3521,,PlayStation 3,95h 41m,NR,,11488404,Completed,First,,82h 54m 12s,95h 41m 05s,,,,,,
1503,3521,Insomniak11,PlayStation,96h,100%,,514974,Completed,First,"August 27, 1999",72h,96h,102h,,,,,
1504,3521,SliverFlag,PlayStation,96h 42m,80%,"Beat game, and all Weapons. Got all Ultimate Weapons, Limits (though not learned), Materia. Missed a few equipment/items",787842,Completed,First,"February 08, 2015",,96h 42m,,"Subtracted 1hr 5 min from final time of Main story+extras playthrough, due to talking on phone with game running and other idling with the game clock running..",,,,
1505,3521,,PC,96h 54m,NR,,9391563,Completed,First,,,96h 54m 03s,,,,,,
1506,3521,,PlayStation 3,97h,NR,,554592,Completed,First,,,97h,,,,,,
1507,3521,Baltasar,PlayStation,98h 03m,90%,"Huge Materias for everyone, at least one Master Materia of everything, Ribbons for the entire party",6262634,Completed,First,"October 31, 1997",72h 01m 13s,98h 03m 27s,107h 01m 57s,"My first time with that game took almost ten months, because I played too many games at the same time.",,,,
1508,3521,,PC,98h 50m,NR,,286760,Completed,Replay,,,98h 50m 33s,,,,,,
1509,3521,,PC,98h 52m,NR,(note: followed a walkthrough),3495256,Completed,First,,,98h 52m,,,,,,
1510,3521,Calbar,PlayStation,99h,NR,,3506902,Completed,First,"August 15, 1997",,99h,,,,,,
1511,3521,guyinahatgames,PlayStation,99h 59m,100%,,26146,Completed,First,,,99h 59m,,,,,,
1512,3521,GunBladeHero,PlayStation,99h 59m,NR,,193838,Completed,First,"November 17, 2012",,99h 59m 59s,,,,,,
1513,3521,,,100h,NR,,286699,Completed,First,,,100h,,,,,,
1514,3521,DougieFFC,PlayStation,100h,100%,,4369982,Completed,First,"July 01, 1998",,100h,,,,,,
1515,3521,Kel_Deo,PlayStation,100h,NR,,5682428,Completed,Replay,"January 17, 2018",,100h,,,,,,
1516,3521,Phare,PlayStation,100h,NR,,11070020,Completed,First,"January 31, 1998",40h,100h,,,,,,
1517,3521,Thexder,PlayStation 3,100h,90%,,64337,Completed,First,"September 14, 2010",,100h,,,,,,
1518,3521,joubqa,PlayStation,100h,100%,,66805,Completed,First,,,100h,,,,,,
1519,3521,,,103h,NR,,286703,Completed,First,,,103h,,,,,,
1520,3521,Private,PC,104h,90%,,1099094,Completed,First,"August 24, 2014",,104h,,,,,,
1521,3521,,,105h,NR,,286697,Completed,First,,,105h,,,,,,
1522,3521,DiamondMonster,PlayStation,105h,NR,,4579503,Completed,First,2000,,105h,,,,,,
1523,3521,,PlayStation,107h 42m,NR,,602227,Completed,First,,,107h 42m 08s,,,,,,
1524,3521,Iziksquirel,PC,108h,NR,,11947701,Completed,First,"June 09, 2020",,108h,,,,,,
1525,3521,,,110h,NR,,286700,Completed,First,,,110h,,,,,,
1526,3521,apocc,PlayStation,112h,80%,,2223654,Completed,First,,,112h,,,,,,
1527,3521,,PlayStation,120h,NR,,1936981,Completed,First,,100h,120h,300h,,,,,
1528,3521,Jacoktebayo,PlayStation,120h,100%,,21606,Completed,First,,,120h,,,,,,
1529,3521,PaperLuigi,PlayStation 3,120h,90%,,3616435,Completed,First,,,120h,,,,,,
1530,3521,Samuraidino,PlayStation,120h,100%,,689657,Completed,First,"November 15, 1998",,120h,,,,,,
1531,3521,jamesbarlow1984,PlayStation 3,120h,100%,,485570,Backlog Completed,First,,,120h,,,,,,
1532,3521,janther,PlayStation,120h,90%,,3067597,Completed,First,"March 01, 2001",,120h,,,,,,
1533,3521,kudi,PlayStation,120h,NR,,2517682,Completed,First,,80h,120h,300h,,,,,
1534,3521,,PlayStation 3,122h 32m,NR,,4733968,Completed,First,,67h 13m 03s,122h 32m 47s,156h 20m 32s,,,,,
1535,3521,Private,PlayStation,130h,NR,,3678104,Completed,First,,,130h,,,,,,
1536,3521,DougieFFC,PC,132h 42m,100%,,4369372,Completed,Replay,"January 15, 2015",,132h 42m,,,,,,
1537,3521,,,135h,NR,,286722,Completed,First,,,135h,,,,,,
1538,3521,bubzers,PlayStation,142h,100%,,91535,Completed,First,,,142h,,,,,,
1539,3521,Private,PlayStation,150h,90%,,6879956,Completed,First,,,150h,,,,,,
1540,3521,,,200h,NR,,286717,Completed,First,,,200h,,,,,,
1541,3521,Mr_b_2666,PlayStation,200h 56m,100%,,5144304,Replay Completed,First,"October 08, 2017",,200h 56m,,,,200h /,,
1542,3521,,Nintendo Switch,30h,NR,"Every materia, every limit breaks, every ultimate weapons, beat all the bosses, every accsesories, 90% armor",8826051,Completed,Replay,,,,30h,,,,,
1543,3521,King_K,Nintendo Switch,30h,80%,,8527349,Completed,First,"July 25, 2019",25h,28h,30h,,,,,
1544,3521,Private,PlayStation 4,32h 50m,100%,,11811075,Completed,Replay,"May 22, 2020",,31h 46m,32h 50m,,,,,
1545,3521,Sensual,PlayStation 4,33h 10m,NR,,8766184,Completed,First,"May 13, 2019",,,33h 10m,,,,,
1546,3521,k1rdy,PlayStation 4,33h 56m,NR,3x speed,11741233,Completed,Replay,"May 14, 2020",,,33h 56m,,,,,
1547,3521,Sylictic,PlayStation 4,34h 47m,NR,on 3X speed,10235126,Completed,Replay,"October 11, 2019",,,34h 47m 12s,,,,,
1548,3521,djitalianice,PlayStation 4,36h,NR,,2240666,Completed,First,"December 17, 2015",25h,,36h,,,,,
1549,3521,Eksmannnn,PlayStation 4,37h 36m,100%,,10884485,Completed,Replay,"February 12, 2020",,,37h 36m,,,,,
1550,3521,,PlayStation 4,37h 58m,NR,,11474618,Completed,First,,,32h,37h 58m 03s,,,,,
1551,3521,ineverw1n,PlayStation,39h 22m,90%,,180080,Completed,Replay,"September 27, 2012",,,39h 22m 12s,,,,,
1552,3521,,,40h,NR,,286721,Completed,First,,,,40h,,,,,
1553,3521,Passaro,Nintendo Switch,40h,NR,,11605070,Completed,Replay,"April 30, 2020",30h,35h,40h,,,,,
1554,3521,bmz_3,PlayStation,40h,90%,,11463576,Completed,First,,,,40h,,,,,
1555,3521,pointless1125,PlayStation 4,40h,NR,,2205249,Completed,First,"May 30, 2017",,,40h,,,,,
1556,3521,bstrah,PlayStation 4,40h 20m,NR,,5211232,Completed,Replay,"October 24, 2017",,36h 40m,40h 20m,,,,,
1557,3521,veeX,PlayStation 4,40h 27m,100%,,6747632,Completed,First,"August 02, 2018",,,40h 27m,,,,,
1558,3521,MrKK,PlayStation 4,42h 46m,100%,Platinum-Trophy + Alle Ultimativen Waffen + Alle Sidequests + Alle optionalen Storysequenzen (viel 3x Geschwindigkeit),4127329,Completed,Replay,"July 04, 2017",,,42h 46m,,,,,
1559,3521,dougalism,PlayStation,42h 51m,NR,,1352079,Completed,First,,,,42h 51m,,,,,
1560,3521,,,43h,NR,,286732,Completed,First,,,,43h,,,,,
1561,3521,realmcboy,Nintendo Switch,43h 51m,NR,,10739191,Replay Completed,Replay,"February 11, 2020",,,43h 51m,,,,,
1562,3521,,,44h,NR,,382250,Completed,First,,,,44h,,,,,
1563,3521,Private,Nintendo Switch,44h,NR,,2105258,Replay Completed,Replay,"April 07, 2020",,,44h,,,44h /,,
1564,3521,Master_Cloud,PlayStation 4,45h,100%,,10676731,Completed,Replay,"December 27, 2019",,,45h,,,,,
1565,3521,Nordie,Nintendo Switch,45h,NR,,8820676,Completed,Replay,"June 05, 2019",,,45h,,,,,
1566,3521,bman8503,PlayStation,45h,NR,,10239073,Completed,Replay,"October 13, 2019",19h,30h,45h,,,,,
1567,3521,mdigiammerino,PlayStation 4,45h,100%,,2380958,Completed,First,"January 08, 2016",,,45h,,,,,
1568,3521,MantisToboggan64,PlayStation 4,45h 13m,80%,"Lvl 99, beat all super bosses, limits maxed out (played at 3x speed most of game)",11626158,Completed,First,"June 14, 2020",,,45h 13m 22s,,,,,
1569,3521,,PlayStation 3,45h 45m,NR,"All team to level 99, all materia mastered, both WEAPONs defeated",1231690,Completed,Replay,,,25h 05m,45h 45m 32s,,,,,
1570,3521,FinalVotch,PlayStation 4,46h 31m,NR,"100% Trophies. All weapons defeated, all ultimate weapons obtained, all chocobos.",11539423,Completed,First,"April 23, 2020",,,46h 31m,"100% Trophies. All weapons defeated, all ultimate weapons obtained, all chocobos.",,,,
1571,3521,Genjutsuhh,PlayStation,46h 42m,90%,,5665676,Completed,First,"July 05, 2013",,,46h 42m,,,,,
1572,3521,Gumballgala,PlayStation,47h,80%,,4463026,Completed,First,,,,47h,,,,,
1573,3521,smmac41,PlayStation 4,47h 08m,100%,,2212808,Completed,First,"December 10, 2015",,,47h 08m 41s,,,,,
1574,3521,Private,PC,47h 59m,100%,Got every achievement in 2012 PC re-release.,177795,Completed,Replay,"October 11, 2012",,,47h 59m,,,,,
1575,3521,Xeogred,PC,49h 32m,NR,"Reunion mod. Cloud, Cid, and Barret 99. Did everything with some X speed via Reunion. Beat Emerald sans KOTR.",11828160,Completed,Replay,"May 24, 2020",,,49h 32m,,,,,
1576,3521,FirstKnightRicky,PlayStation,50h,100%,,589582,Replay Completed Retired,Replay,,30h,40h,50h,,,,,
1577,3521,Foxcb,PlayStation 4,50h,NR,,11390628,Completed,First,"April 03, 2020",,,50h,,,,,
1578,3521,Nikke,PC,50h,NR,,1498534,Completed,First,"July 18, 2015",32h,,50h,,,,,
1579,3521,SwagTyrant,PlayStation 4,50h,60%,,10821126,Completed,First,February 2019,,,50h,,,,,
1580,3521,Tanag,PlayStation 4,50h,NR,,4065585,Replay Completed,Replay,,,,50h,,,50h /,,
1581,3521,Private,PC,50h,NR,,6387735,Completed,Replay,,,,50h,,,,,
1582,3521,shakl25,PC,50h,NR,,10322153,Completed,First,"May 12, 2014",15h,40h,50h,,,,,
1583,3521,sillywuffles,Nintendo Switch,50h,NR,,10166144,Completed,First,,,,50h,,,,,
1584,3521,Leewor,PSP,50h 30m,80%,,306146,Backlog Completed,First,"June 30, 2013",,,50h 30m,,,50h 30m /,,
1585,3521,Zergplex,Nintendo Switch,50h 30m,100%,,10523395,Completed,Replay,"October 22, 2019",,,50h 30m,"Start Date: 8/29/2019, digital download",,,,
1586,3521,,PlayStation 4,51h,NR,Platinum,11553259,Completed,Replay,,,,51h,,,,,
1587,3521,sephibot,PC,51h 03m,100%,,2679197,Completed,Replay,"March 01, 2016",42h,45h,51h 03m,,,,,
1588,3521,,PlayStation 4,51h 09m,NR,,11747251,Completed,First,,,,51h 09m,,,,,
1589,3521,Artaxerxes,PlayStation 4,51h 09m,100%,Platinum,11747366,Completed,First,"April 07, 2020",,,51h 09m,,,,,
1590,3521,cxira,,52h 09m,NR,,210170,Completed,Replay,"May 15, 2012",,,52h 09m,,,,,
1591,3521,,PlayStation,52h 53m,NR,Kill Sephiroth,1551872,Completed,Replay,,21h 20m 31s,30h 21m 12s,52h 53m 11s,,13h 03m 02s,,,
1592,3521,Splitterside,PlayStation,53h,NR,,145848,Completed,Replay,"November 24, 2012",,,53h,,,,,
1593,3521,killetheth,PlayStation Vita,53h 18m,NR,,5968946,Completed,Replay,,,,53h 18m,,,,,
1594,3521,Arced,PC,53h 43m,100%,,1561988,Completed,First,"July 28, 2015",,,53h 43m,,,,,
1595,3521,Private,PlayStation 4,54h 05m,NR,Used x3 during grinding,8661842,Completed,First,,,,54h 05m,,,,,
1596,3521,Le_Don,PlayStation,54h 12m,90%,,10860223,Custom List Completed,Replay,1999,,,54h 12m,,,,,
1597,3521,JAM_1232,PC,54h 31m,60%,Beating ruby and emerald weapon without KOTR,9436135,Completed,Replay,"August 23, 2019",,,54h 31m 19s,,,,,
1598,3521,RandomHypnotica,PC,54h 38m,80%,Completed all Steam Achievements,10998608,Completed,First,"March 04, 2020",,32h 11m 20s,54h 38m,,,,,
1599,3521,Kreize,PC,54h 50m,100%,,263020,Completed,First,"May 08, 2013",,,54h 50m,,,,,
1600,3521,,PlayStation,55h,NR,,2213452,Completed,First,,25h,,55h,,,,,
1601,3521,Private,PlayStation 4,55h,NR,,4771733,Completed,Replay,"August 20, 2017",,,55h,,,,,
1602,3521,NikDude,PC,55h,80%,,4151156,Completed,First,"June 18, 2017",,45h,55h,,,,,
1603,3521,Nokz,PlayStation 4,55h,NR,Platinum,8477552,Completed,First,"March 17, 2019",,,55h,,,,,
1604,3521,Ozzz69,PSP,55h,NR,,11525497,Completed,Replay,"March 22, 2020",,,55h,,,,,
1605,3521,shugohakku,PlayStation,55h,NR,,591369,Completed,First,"January 23, 2014",30h,,55h,,,,,
1606,3521,crashinghill,PC,56h,NR,,5317708,Completed,Replay,"November 13, 2017",,,56h,,,,,
1607,3521,ProCNR,PC,56h 29m,70%,"100% Achievement (Master Every Materia, beat Emerald and Ruby, unlock every Limit break etc...)",6662270,Completed,Replay,"July 08, 2014",,,56h 29m,"I played the game a lot of time on PSX,but I only finished it (from beginning to the end) once on PSX and once on PC.",,,,
1608,3521,Scorp267,PlayStation 4,57h 36m,80%,,9059951,Completed,First,"June 30, 2019",,,57h 36m,,,,,
1609,3521,jukeboxbaby,PlayStation 4,57h 37m,100%,"Earned the Plat, used the speed-up cheat when racing chocobos or grinding",3702350,Completed,Replay,"April 28, 2018",,49h 20m 30s,57h 37m 50s,,,,,
1610,3521,SteelCard,PlayStation,58h,NR,,139536,Completed,Replay,"June 29, 2012",,,58h,,,,,
1611,3521,Private,PlayStation,58h,100%,,369333,Completed,First,,,,58h,,,,,
1612,3521,realaY,PC,58h,NR,,2383607,Completed,Replay,"January 08, 2016",,,58h,,,,,
1613,3521,ogromm,PlayStation 3,59h 22m,100%,,3002374,Completed,Replay,,,,59h 22m,,,,,
1614,3521,,PC,60h,NR,,1370176,Completed,First,,,,60h,,,,,
1615,3521,ArticunoBreeze,PlayStation 4,60h,90%,,10147928,Completed,First,,,,60h,,,,,
1616,3521,BRMidas,PlayStation,60h,NR,,4177193,Completed,Replay,,,,60h,,,,,
1617,3521,Halstein,PC,60h,NR,,11789389,Completed,Replay,"May 20, 2020",35h,40h,60h,,,,,
1618,3521,HugiMunnin,PC,60h,NR,,5161295,Completed,First,,,,60h,,,,,
1619,3521,HugiMunnin,Xbox One,60h,NR,,7440393,Completed,Replay,"May 13, 2019",,,60h,,,,,
1620,3521,JustSebi4U,PlayStation,60h,NR,,4894684,Completed,First,"March 11, 2000",,,60h,,,,,
1621,3521,Nanaki13,PlayStation,60h,100%,Materia overlord,1565754,Completed,Replay,"July 28, 2015",45h,58h,60h,,,,,
1622,3521,PrincessAsh1ey,PC,60h,NR,,11749152,Replay Completed,Replay,"May 15, 2020",,,60h,,,,,
1623,3521,Wheresmahbed,PlayStation 4,60h,NR,,11390973,Replay Completed,Replay,"January 11, 2016",,,60h,,,,,
1624,3521,Private,PSP,60h,100%,,2306317,Completed,First,,,,60h,,,,,
1625,3521,gioloperez,PC,60h,100%,,11548161,Completed,Replay,"June 05, 2018",,,60h,,,,,
1626,3521,stevekwan,PlayStation,60h,100%,,108090,Completed,First,,,,60h,,,,,
1627,3521,zaciroth,PC,60h,100%,,18794,Completed,First,"January 30, 1998",,,60h,,,,,
1628,3521,,PlayStation 4,60h 14m,NR,,12035803,Completed,First,,,,60h 14m 31s,,,,,
1629,3521,,Nintendo Switch,60h 43m,NR,,8890666,Completed,First,,,,60h 43m,,,,,
1630,3521,Ayu1127,PlayStation,60h 50m,NR,,10451067,Completed,Replay,"October 04, 2019",40h 06m 04s,,60h 50m 08s,,,,,
1631,3521,brreagan,PC,61h 20m,100%,,8239782,Completed,Replay,"February 10, 2019",,,61h 20m,,,,,
1632,3521,TTheNameless,PlayStation,62h 30m,100%,,10671820,Completed,Replay,"January 13, 2020",,,62h 30m,,,,,
1633,3521,,PC,63h,NR,,1073533,Completed,Replay,,,,63h,,,,,
1634,3521,,PC,63h,NR,,5068611,Completed,First,,32h,53h,63h,,,,,
1635,3521,Fenrir431,PlayStation,63h 11m,90%,,11419217,Completed,Replay,,30h 27m 54s,38h 41m 18s,63h 11m 12s,,,,,
1636,3521,NightSalt,PlayStation,63h 24m,100%,,43654,Completed,First,,,,63h 24m,,,,,
1637,3521,Halcyoin,PC,63h 32m,90%,,3261376,Completed,Replay,"May 12, 2015",,,63h 32m,,,,,
1638,3521,Jayjack7414,PlayStation 3,64h,NR,,1072701,Completed,Replay,"January 22, 2014",,,64h,,,,,
1639,3521,stormbrewer,PlayStation Vita,64h 45m,NR,"All side quests, mastered all materia, all optional bosses killed",7729314,Completed,First,"December 12, 2018",,,64h 45m,,,,,
1640,3521,,PlayStation,65h,NR,"This includes 3 sets of Master Materia, and defeating both Emerald and Ruby",2159872,Completed,Replay,,,,65h,,,,,
1641,3521,Amon1995,PlayStation,65h,NR,,174958,Completed,First,,,,65h,,,,,
1642,3521,Bass260,PlayStation,65h,100%,,543923,Completed,First,,39h 30m,,65h,,,,,
1643,3521,JennyScott1701,PC,65h,NR,,5633592,Completed,Replay,"December 29, 2017",,,65h,,,,,
1644,3521,THE_SIZZLE_KING,Nintendo Switch,65h,NR,,10770685,Completed,Replay,"July 17, 2019",,,65h,,,,,
1645,3521,mcikes,PlayStation,65h,90%,,51726,Completed,First,,,,65h,,,,,
1646,3521,p3n3,PlayStation,65h,80%,,9885,Completed,First,"August 26, 2013",,,65h,"Level 99, golden chocobo, materias ""Knights of the round"" and ""Invocation-W"", 4� limit omnislash, weapon emerald and ruby killed.",,,,
1647,3521,tip,Nintendo Switch,65h,70%,,10921523,Completed,First,2020,,,65h,,,,,
1648,3521,,PlayStation 3,65h 32m,NR,,715429,Completed,Replay,,,,65h 32m,,,,,
1649,3521,leandronb,PC,65h 41m,NR,"All Materias Mastered, Beat Ruby and Emerald, All Steam Achievements.",1918142,Completed,Replay,"October 07, 2015",,,65h 41m,"Got all steam achievements so it means that i got the last Aeris limit break, Beat Emerald and ruby and also all materias were at level master. Got all ultimate weapons.",,,,
1650,3521,filipepatriani,PC,66h,100%,,3239377,Completed,Replay,"July 20, 2016",,,66h,,,,,
1651,3521,Private,PlayStation 4,66h 54m,NR,,4137234,Completed,Replay,"February 16, 2016",,,66h 54m,,,,,
1652,3521,,PC,67h,NR,,367649,Completed,First,,,,67h,,,,,
1653,3521,Vagknox,PC,68h,100%,100% steam achievements w/ source farming to 255 stats.,620443,Completed,Replay,"September 08, 2013",,,68h,,,,,
1654,3521,Private,PlayStation,68h,NR,"All limit breaks, all Weapons defeated, all ultimate weapons, all materia mastered, all side quests, gold chocobo.",1690203,Completed,Replay,"November 06, 2014",,,68h,,,,,
1655,3521,Player_Bear,PC,69h 20m,90%,,569581,Completed,Replay,"August 13, 2013",,,69h 20m,,,,,
1656,3521,boxofcereal,PC,69h 25m,100%,,1877754,Replay Completed,Replay,"September 28, 2015",,,69h 25m 13s,,,,,
1657,3521,vboipinoy,PlayStation 4,69h 42m,NR,,6773704,Completed,Replay,"February 01, 2017",,,69h 42m,,,,,
1658,3521,,,70h,NR,,286708,Completed,First,,,,70h,,,,,
1659,3521,FnHippie,PC,70h,NR,,11364417,Completed,Replay,,,,70h,,,,,
1660,3521,Harkeet,PlayStation 4,70h,NR,,3221499,Completed,First,"February 20, 2016",40h,50h,70h,,,,,
1661,3521,HugiMunnin,PlayStation 3,70h,NR,,5161297,Completed,Replay,,,,70h,,,,,
1662,3521,ShortTermCrook,PC,70h,100%,,425188,Completed,First,,40h,,70h,,,,,
1663,3521,SuperiorSativa,Xbox One,70h,NR,,9460658,Completed,Replay,,,,70h,,,,,
1664,3521,deberst,PSP,70h,NR,,4030215,Completed,First,"February 08, 2017",40h,60h,70h,,,,,
1665,3521,Private,PC,70h,NR,,10944354,Completed,Replay,,,,70h,,,,,
1666,3521,vilhelm,,70h,NR,,44286,Completed,First,,,,70h,,,,,
1667,3521,Private,PC,70h 05m,90%,,9197654,Completed,First,"November 13, 2019",,,70h 05m,,,,,
1668,3521,,PlayStation 4,70h 13m,NR,,11842862,Completed,Replay,,,,70h 13m 54s,,,,,
1669,3521,jp368,PlayStation,70h 25m,100%,,6669186,Completed,First,"July 26, 2018",40h,60h,70h 25m,,,,,
1670,3521,Teckniek,PlayStation 3,70h 27m,NR,,396841,Completed,First,"September 01, 2013",,,70h 27m,,,,,
1671,3521,Logophiliac,PC,70h 40m,NR,2012 re-release.36/36 achievements.,428288,Completed,Replay,"September 29, 2013",,,70h 40m,,,,,
1672,3521,,Emulated,70h 55m,NR,,11701174,Completed,First,,,,70h 55m,,,,,
1673,3521,JupiterArcana,PC,71h,NR,,11430596,Completed,Replay,,,,71h,,,,,
1674,3521,roN95,PlayStation 4,71h 01m,80%,"Platin, 3x Premium Materia",11476066,Completed,First,"April 13, 2020",,,71h 01m,,,,,
1675,3521,setrameow,PC,71h 05m,NR,All Achievements,8869609,Completed,Replay,,,,71h 05m,,,,,
1676,3521,SharedFate,PlayStation,71h 36m,NR,,3563765,Completed,First,,,,71h 36m,,,,,
1677,3521,deco27,PC,71h 47m,NR,,5626331,Completed,First,"June 12, 2020",,54h 28m,71h 47m,,,,,
1678,3521,MessyPizzaBoy,PC,72h,NR,,5638359,Replay Completed,Replay,"August 15, 2013",,,72h,,,,,
1679,3521,cescoisshalashaska,PlayStation,72h 15m,NR,,5192232,Completed,Replay,"May 15, 2016",40h 11m,45h 22m,72h 15m,,,,,
1680,3521,thanalis,PC,72h 17m,90%,,626400,Completed,First,"October 30, 2016",,,72h 17m 46s,,,,,
1681,3521,Private,PlayStation 4,72h 19m,90%,all side activity completed,10747402,Completed,First,"June 11, 2018",,,72h 19m,,,,,
1682,3521,koh1321,PC,73h 35m,NR,,3631656,Completed,Replay,,,,73h 35m,,,,,
1683,3521,,PC,74h,NR,,1392602,Completed,Replay,,,,74h,,,,,
1684,3521,Kass,PC,74h,NR,,8601505,Completed,First,"September 10, 2017",,,74h,,,,,
1685,3521,BobbyAwesome,Android,74h 25m,NR,"Missed two huge materia, and didn't do all stats to 255 but lost of them. Did all subquests, weapons, limits, etc",11069589,Completed,Replay,"January 15, 2020",,,74h 25m,,,,,
1686,3521,Private,PlayStation,74h 27m,90%,,4594797,Completed,First,"November 19, 2007",,,74h 27m,,,,,
1687,3521,xkeita,PC,74h 37m,NR,,11773500,Completed,Replay,"June 09, 2020",,,74h 37m 03s,,,,,
1688,3521,,PC,75h,NR,,742707,Completed,First,,,,75h,,,,,
1689,3521,,PC,75h,NR,,2246184,Completed,Replay,,35h,65h,75h,,,,,
1690,3521,Arubaro,PC,75h,100%,,599100,Completed,Replay,"January 27, 2014",,,75h,,,,,
1691,3521,ChaosPup,PlayStation 4,75h,NR,,9312408,Completed,Replay,"August 06, 2019",,,75h,,,,,
1692,3521,Oiolosse,PlayStation,75h,100%,,11242998,Replay Completed,Replay,"March 25, 2020",,,75h,,,75h /,,
