,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Co-Op,Personal Notes,Vs.,Progress,Retired Notes,Speedrun,100% Speedrun
686,4867,dieSeife,PlayStation 4,2h,NR,,4871306,Completed,First,"August 06, 2017",2h,,,,,,,,,
687,4867,distinguishthis,PlayStation 4,2h,NR,,3586839,Completed,First,,2h,,,,,,,,,
688,4867,djitalianice,PlayStation 3,2h,NR,,1197715,Completed,First,"February 17, 2015",2h,4h,6h,,,,,,,
689,4867,doodlittle,PlayStation 4,2h,70%,,4304790,Completed,First,"September 16, 2016",2h,,,,,,,,,
690,4867,Private,PlayStation 4,2h,20%,,6506606,Completed,First,"January 12, 2018",2h,,,,,,,,,
691,4867,dreaMer,PlayStation 4,2h,NR,,6775668,Completed,First,"August 02, 2018",2h,,,,,,,,,
692,4867,dzhang101,PlayStation 4,2h,NR,,11472012,Completed,First,"April 17, 2020",2h,,,,,,,,,
693,4867,efoja,PlayStation 4,2h,90%,,5007700,Completed,First,"September 04, 2017",2h,,,,,,,,,
694,4867,electronsonmars,PlayStation 4,2h,NR,,6260363,Completed,First,,2h,,,,,,,,,
695,4867,eliasaj92,PC,2h,100%,,9062170,Completed,First,"July 01, 2019",2h,,,,,,,,,
696,4867,emilyelizabeth1427,PlayStation 4,2h,100%,,8507934,Completed,First,"December 27, 2018",2h,,6h,,,,,,,
697,4867,epedos,PlayStation 3,2h,80%,,4095257,Completed,First,"November 20, 2013",2h,,,,,,,,,
698,4867,ethnictrailmix,PlayStation 3,2h,90%,,8738523,Completed,First,"August 08, 2017",2h,,,,,,,,,
699,4867,fabio_visnadi,PlayStation 3,2h,80%,,631548,Completed,First,2012,2h,,,,,,,,,
700,4867,falcon92,PlayStation 4,2h,80%,,10825294,Completed,First,"February 26, 2020",2h,,,,,,,,,
701,4867,famouscustard,PlayStation 3,2h,90%,,959654,Completed,First,,2h,,,,,,,,,
702,4867,fancymike,PlayStation 4,2h,100%,,5461687,Completed,First,"December 23, 2017",2h,,,,,,,,,
703,4867,felico,PlayStation 4,2h,80%,estimated,3373059,Completed,First,"August 29, 2016",2h,,,,,,,,,
704,4867,fetjuel,PlayStation 3,2h,NR,,127218,Completed,First,"June 10, 2012",2h,,,,,,,,,
705,4867,fhb_795,PlayStation 4,2h,NR,,9147502,Completed,First,"July 13, 2019",2h,2h 30m,,,,,,,,
706,4867,fishtrek,,2h,NR,,152590,Completed,First,"July 16, 2012",2h,,,,,,,,,
707,4867,forwhommetallica,PlayStation 4,2h,NR,,11018752,Completed,First,"February 19, 2020",2h,,,,,,,,,
708,4867,fredthebelgian,PlayStation 3,2h,100%,,607717,Completed,First,"January 07, 2015",2h,,,,,,,,,
709,4867,gamblor88,PlayStation 4,2h,70%,,3402605,Completed,First,"September 22, 2016",2h,,,,,,,,,
710,4867,gravitypulls,PlayStation 3,2h,80%,,41613,Completed,First,"February 08, 2013",2h,,,,,,,,,
711,4867,grayman407,PlayStation 4,2h,70%,,5083052,Completed,First,"September 22, 2017",2h,,,,,,,,,
712,4867,green_sky,PlayStation 3,2h,100%,,82495,Completed,First,"October 07, 2012",2h,,,,,,,,,
713,4867,greg5,PlayStation 4,2h,80%,,6260454,Replay Completed,Replay,"May 17, 2018",2h,,,,,,,,,
714,4867,gui_dsa,PlayStation 3,2h,NR,,3586051,Completed,First,"November 04, 2016",2h,,,,,,,,,
715,4867,guilherpess,PlayStation 4,2h,80%,,11594911,Completed,First,"April 29, 2020",2h,,,,,,,,,
716,4867,gustus,PlayStation 4,2h,100%,,6115648,Completed,First,"October 26, 2019",2h,,,,,,,,,
717,4867,heychrisfox,PlayStation 3,2h,100%,,6797099,Completed,First,"August 03, 2012",2h,4h 45m,,,,,,,,
718,4867,hippyman,PlayStation 4,2h,90%,,8923658,Completed,First,"June 09, 2019",2h,,,,,,,,,
719,4867,holuntron,PlayStation 3,2h,90%,,70012,Completed,First,"December 22, 2012",2h,,,,,,,,,
720,4867,Private,PlayStation 3,2h,NR,,3102946,Completed,First,"July 15, 2016",2h,,,,,,,,,
721,4867,hycer,PlayStation 4,2h,NR,,3892800,Completed,First,,2h,,,,,,,,,
722,4867,Private,PlayStation 3,2h,100%,,219627,Completed,First,"March 02, 2013",2h,,,,,,,,,
723,4867,iethanmd,PlayStation 4,2h,100%,,11558211,Completed,First,"September 25, 2019",2h,,,,,,,,,
724,4867,ikari88,PlayStation 3,2h,90%,,5217929,Completed,First,"October 25, 2017",2h,,,,,,,,,
725,4867,inkwitty,PC,2h,40%,,9197670,Completed,First,"July 21, 2019",2h,,,,,,,,,
726,4867,ipoood,PlayStation 4,2h,90%,,10692642,Completed,First,"September 15, 2016",2h,,,,,,,,,
727,4867,Private,iOS,2h,80%,,11114436,Completed,First,"May 23, 2020",2h,,,,,,,,,
728,4867,j0nnynoname,PlayStation 4,2h,90%,,4306263,Completed,First,"April 14, 2017",2h,,,,,,,,,
729,4867,jakeakatheone,PlayStation 4,2h,NR,,10527982,Completed,Replay,"December 02, 2019",2h,,,,,,,,,
730,4867,janther,PlayStation 3,2h,90%,,2285939,Completed,First,"February 01, 2016",2h,,,,,,,,,
731,4867,jbcillatwill,PlayStation 3,2h,90%,,10349651,Completed,First,"October 28, 2019",2h,,,,,,,,,
732,4867,jc726,PlayStation 4,2h,NR,,3378853,Completed,First,September 2016,2h,,,,,,,,,
733,4867,jeffereigh,PlayStation 4,2h,NR,,11645295,Completed,First,"May 04, 2020",2h,,,,,,,,,
734,4867,jeremy70583,PlayStation 4,2h,100%,,3464805,Completed,First,"September 28, 2016",2h,,,,,,,,,
735,4867,Private,PlayStation 4,2h,90%,,7542772,Completed,First,"November 12, 2019",2h,,,,,,,,,
736,4867,jpw21683,PlayStation 4,2h,NR,,5545819,Completed,First,"January 02, 2018",2h,,,,,,,,,
737,4867,jscarpe,PlayStation 3,2h,NR,,512225,Completed,First,"February 25, 2015",2h,,,,,,,,,
738,4867,jvesel,PlayStation 4,2h,NR,,5229298,Completed,First,"February 01, 2018",2h,,,,,,,,,
739,4867,kanabalt,PlayStation 3,2h,NR,,4289459,Completed,First,,2h,,,,,,,,,
740,4867,kanabalt,PlayStation 4,2h,NR,,4289460,Completed,Replay,"April 04, 2017",2h,,,,,,,,,
741,4867,kariyanine,PlayStation 3,2h,100%,,8424249,Completed,First,"December 12, 2013",2h,,,,,,,,,
742,4867,katarinaholanda,PlayStation 4,2h,NR,,10177030,Completed,First,"October 02, 2019",2h,,,,,,,,,
743,4867,kemosabe112,PlayStation 4,2h,90%,,9192849,Completed,First,"July 29, 2018",2h,,,,,,,,,
744,4867,kenholic,PlayStation 4,2h,30%,,5297222,Completed,First,"November 11, 2017",2h,,,,,,,,,
745,4867,kevinbushman,PlayStation 3,2h,100%,,57124,Completed,First,"December 26, 2012",2h,,,,,,,,,
746,4867,kingavarice,PlayStation 3,2h,100%,,192059,Completed,First,"November 14, 2012",2h,,,,,,,,,
747,4867,kingofools,PC,2h,NR,,8929247,Completed,First,"June 10, 2019",2h,,,,,,,,,
748,4867,kuliddar,PlayStation 3,2h,100%,,1303948,Completed,Replay,,2h,,,,,,,,,
749,4867,l19f9,PlayStation 3,2h,90%,,4108511,Completed,First,"January 07, 2012",2h,,,,,,,,,
750,4867,l19f9,PlayStation 4,2h,90%,,4108512,Completed,First,"January 07, 2012",2h,,,,,,,,,
751,4867,laisum,PlayStation 3,2h,100%,,5971899,Completed,First,"May 18, 2018",2h,,,,,,,,,
752,4867,Private,PlayStation 4,2h,80%,,4470558,Completed,First,"May 24, 2017",2h,,,,,,,,,
753,4867,leyeti,PlayStation 3,2h,30%,,134615,Completed,First,"March 17, 2012",2h,,,,,,,,,
754,4867,liewithpassion,PlayStation 4,2h,50%,,5898335,Completed,First,"February 27, 2018",2h,,,,,,,,,
755,4867,lumenx,PlayStation 4,2h,NR,,3235116,Completed,First,"July 17, 2016",2h,,,,,,,,,
756,4867,Private,PlayStation 3,2h,70%,,3372850,Completed,First,"August 25, 2016",2h,,,,,,,,,
757,4867,mariokid999,PlayStation 3,2h,NR,,336549,Completed,First,"July 21, 2013",2h,4h,,,,,,,,
758,4867,masteroftheclaw,PlayStation 3,2h,NR,,1492,Completed,First,"December 02, 2012",2h,,,,,,,,,
759,4867,matthewzertuche,PlayStation 4,2h,NR,,11447096,Completed,First,"March 26, 2020",2h,,,,,,,,,
760,4867,mattiaz,PlayStation 3,2h,100%,,499474,Completed,First,,2h,,,,,,,,,
761,4867,mauhlin12,PlayStation 4,2h,80%,,3662695,Completed,First,"May 23, 2016",2h,,,,,,,,,
762,4867,mauricioreynoso123,PlayStation 4,2h,NR,,11462550,Custom List 2 Completed,First,"June 13, 2020",2h,,,,,,,,,
763,4867,mdb37,PlayStation 3,2h,NR,,26511,Completed,First,,2h,,,,,,,,,
764,4867,miksnmatch,PlayStation 3,2h,NR,,211855,Completed,First,,2h,,,,,,,,,
765,4867,Private,PlayStation Now,2h,80%,,11082988,Completed,First,"March 03, 2020",2h,,,,2020.03.02 - 2020.03.03,,,,,
766,4867,nagal,PlayStation 3,2h,90%,WOW! Up there with the best games I've ever experienced! I didn't really believe the hype... I guess I do now.,14378,Completed,First,"September 08, 2012",2h,,,,,,,,,
767,4867,neil2perry,PlayStation 3,2h,90%,,1372071,Completed,First,"June 06, 2015",2h,,,,,,,,,
768,4867,neoXclusive,PlayStation 4,2h,NR,,6849886,Completed,First,,2h,,,,,,,,,
769,4867,neoire,PlayStation 3,2h,NR,,1028370,Completed,First,"November 18, 2014",2h,,,,,,,,,
770,4867,niceTCyou,PlayStation 4,2h,70%,,8873677,Completed,First,"March 11, 2016",2h,,,,,,,,,
771,4867,nihles,PlayStation 4,2h,NR,,5786774,Completed,First,"June 06, 2017",2h,,,,,,,,,
772,4867,nilknarf45,PlayStation 4,2h,NR,,8029981,Completed,First,"January 13, 2019",2h,,,,,,,,,
773,4867,nixx1338,PlayStation 3,2h,NR,,1002914,Completed,First,"November 02, 2014",2h,,,,,,,,,
774,4867,Private,PlayStation 4,2h,90%,,6181059,Completed,First,,2h,,,,,,,,,
775,4867,oldwicho,PlayStation 4,2h,90%,,3877262,Completed,First,"December 01, 2016",2h,,,,,,,,,
776,4867,onewingwazi,PlayStation 3,2h,NR,,10464159,Completed,First,"November 17, 2019",2h,,,,,,,,,
777,4867,paleselan,PlayStation 3,2h,NR,,1424518,Completed,First,"June 29, 2015",2h,,,,,,,,,
778,4867,pear,PlayStation 4,2h,80%,,3373387,Completed,First,,2h,,,,,,,,,
779,4867,pecherskyi,PlayStation 4,2h,80%,,11709482,Completed,First,"May 11, 2020",2h,,,,,,,,,
780,4867,phadda,PlayStation 4,2h,NR,,3504770,Completed,First,"October 10, 2016",2h,,,,,,,,,
781,4867,piekevanger,PlayStation 3,2h,NR,,7309101,Completed,First,"October 23, 2018",2h,,,,,,,,,
782,4867,Private,PlayStation 3,2h,NR,,10962355,Completed,First,"February 08, 2020",2h,,,,,,,,,
783,4867,piperthibodeau,PlayStation 3,2h,NR,,8975731,Completed,First,"June 16, 2019",2h,,,,,,,,,
784,4867,polonar,PlayStation 3,2h,80%,,48521,Completed,First,"February 17, 2013",2h,,,,,,,,,
785,4867,putty,PlayStation 4,2h,60%,,1845213,Completed,First,"August 27, 2015",2h,,,,,,,,,
786,4867,Private,PlayStation 3,2h,80%,,1360627,Completed,First,"December 01, 2012",2h,,,,,,,,,
787,4867,Private,PlayStation 4,2h,NR,,10433824,Completed,First,"May 25, 2020",2h,,,,,,,,,
788,4867,raegazel,PlayStation 3,2h,100%,,3078753,Completed,First,"December 31, 2013",2h,,,,,,,,,
789,4867,redInfinite,PlayStation 3,2h,100%,,93651,Completed,First,"March 16, 2014",2h,,,,,,,,,
790,4867,rehevkor,PlayStation 3,2h,NR,,456491,Completed,First,,2h,,,,,,,,,
791,4867,Private,PlayStation 3,2h,90%,,896570,Completed,First,"August 15, 2014",2h,,,,,,,,,
792,4867,romancook,PlayStation 4,2h,60%,,11325501,Completed,First,"April 02, 2020",2h,,,,,,,,,
793,4867,Private,PlayStation 4,2h,NR,,7918627,Completed,First,"December 30, 2018",2h,,,,,,,,,
794,4867,sbudhram,PlayStation 4,2h,NR,,4071270,Backlog Completed,First,"January 20, 2019",2h,,,,,,,,,
795,4867,Private,PlayStation 3,2h,100%,,95073,Completed,First,,2h,,,,,,,,,
796,4867,scorchll7,PlayStation 3,2h,NR,,25657,Completed,First,,2h,,,,,,,,,
797,4867,seciden,PlayStation 4,2h,80%,,3511079,Completed,First,"October 11, 2016",2h,,,,,,,,,
798,4867,skooks,PlayStation 3,2h,NR,,92630,Completed,First,,2h,,,,,,,,,
799,4867,slinkydink,PlayStation 3,2h,NR,,2416519,Completed,First,"January 15, 2016",2h,,,,,,,,,
800,4867,snappums,PlayStation 4,2h,NR,,5890348,Completed,First,"July 15, 2017",2h,,,,,,,,,
801,4867,spag_bowl,PlayStation 4,2h,NR,,11188183,Completed,First,"March 15, 2020",2h,,,,,,,,,
802,4867,spyke212,PlayStation 3,2h,NR,,2777942,Completed,First,"March 26, 2016",2h,,,,,,,,,
803,4867,squib,PlayStation 3,2h,80%,,144374,Completed,First,"November 20, 2012",2h,,,,,,,,,
804,4867,steph61620,PlayStation 3,2h,NR,,1098431,Completed,First,2014,2h,,,,,,,,,
805,4867,sturdyserpent,PlayStation 4,2h,90%,,7395238,Completed,First,,2h,,,,,,,,,
806,4867,styx971,PlayStation 3,2h,70%,"can't recall exact time it too but it was little under 2 hours roughly , rounding it up",375985,Completed,First,"August 16, 2013",2h,,,,,,,,,
807,4867,taiikuus,PlayStation 4,2h,NR,,11483718,Completed,First,"April 18, 2020",2h,,,,,,,,,
808,4867,tenebrarum,PlayStation 4,2h,30%,,11491239,Backlog Completed,First,"May 01, 2020",2h,,,,,,2h /,,,
809,4867,thephoenixking43,PC,2h,80%,,9007829,Completed,First,"June 20, 2019",2h,,,,,,,,,
810,4867,theplump,PlayStation 4,2h,100%,,1546173,Completed,First,"July 26, 2015",2h,,,,,,,,,
811,4867,therealproto,PC,2h,90%,,11227183,Completed,First,"March 23, 2020",2h,,,,,,,,,
812,4867,Private,PlayStation 3,2h,100%,,343497,Completed,First,,2h,,,,,,,,,
813,4867,ts_host,PlayStation 4,2h,NR,,5487252,Completed,First,"December 29, 2017",2h,,,,,,,,,
814,4867,twweps,PlayStation 4,2h,NR,,7545708,Completed,First,"November 28, 2018",2h,,,,,,,,,
815,4867,tyhk,PlayStation 3,2h,90%,,388408,Completed,First,"September 15, 2013",2h,,,,,,,,,
816,4867,valefordm,PC,2h,40%,,12019714,Completed,First,,2h,,,,,,,,,
817,4867,vcv_varella,PC,2h,70%,,11678561,Completed,First,"May 08, 2020",2h,,,,,,,,,
818,4867,Private,PlayStation 3,2h,NR,,6953671,Completed,First,"August 31, 2018",2h,,,,,,,,,
819,4867,victori91,PlayStation 4,2h,NR,,7376481,Completed,First,"January 09, 2020",2h,,,,,,,,,
820,4867,victorprs,PlayStation 3,2h,NR,,3951004,Completed,First,"January 20, 2017",2h,,,,,,,,,
821,4867,vinsta_g,PlayStation 4,2h,90%,,6129614,Completed,First,"April 15, 2018",2h,,,,,,,,,
822,4867,walkmetothelake,PlayStation 3,2h,60%,,4322172,Completed,First,"March 23, 2013",2h,,,,,,,,,
823,4867,Private,PlayStation 3,2h,NR,,11289056,Completed,First,"April 04, 2020",2h,,,,,,,,,
824,4867,xBlitzerx,PlayStation 4,2h,NR,,4004522,Completed,First,"February 02, 2017",2h,,,,,,,,,
825,4867,xMars,PlayStation 4,2h,80%,,11188245,Completed,First,"July 23, 2016",2h,,,,,,,,,
826,4867,xena990,PlayStation 3,2h,NR,,8912163,Completed,First,"June 08, 2019",2h,,,,,,,,,
827,4867,xsuffer,PlayStation 4,2h,100%,,3741162,Completed,First,"December 09, 2016",2h,,,,,,,,,
828,4867,xsuffer,PlayStation 4,2h,90%,,3741163,Completed,Replay,"December 09, 2016",2h,,,,,,,,,
829,4867,yedo,PlayStation 3,2h,90%,,3292667,Backlog Completed,First,"August 05, 2016",2h,,,,,,,,,
830,4867,yorkshirerimmer,PlayStation 4,2h,NR,,6872456,Completed,First,"August 20, 2018",2h,,,,,,,,,
831,4867,z13dr1ch,PlayStation 3,2h,NR,,90151,Completed,First,"August 03, 2012",2h,,,,,,,,,
832,4867,zelenyzidan,PlayStation 4,2h,90%,,8020604,Completed,First,"January 14, 2019",2h,,,,,,,,,
833,4867,zolebug,PlayStation 4,2h,NR,,5052851,Completed,First,"September 15, 2017",2h,,,,,,,,,
834,4867,zuw13,PlayStation 4,2h,NR,,4892997,Completed,First,"November 19, 2016",2h,2h 30m,3h,,,,,,,
835,4867,Sheepwithblogs,PlayStation 3,2h,100%,,235305,Completed,First,"January 10, 2013",2h 55s,,,,,,,,,
836,4867,Bazzadwarf,PlayStation 4,2h 01m,80%,,3453326,Completed,First,"September 11, 2016",2h 01m,,,,,,,,,
837,4867,Kaelor,PC,2h 01m,NR,,8942766,Completed,First,"June 14, 2019",2h 01m,,,,,,,,,
838,4867,Thranto,PlayStation 4,2h 01m,90%,Played through with Sophia,5804562,Completed,Replay,"February 09, 2018",2h 01m,,,,Used Default Main Story Time,,,,,
839,4867,JamesBombeelu,PlayStation 4,2h 01m,100%,,3003972,Completed,First,"July 06, 2016",2h 01m 45s,,,,,,,,,
840,4867,Keruvinde,PlayStation 3,2h 02m,NR,,613909,Completed,First,"January 15, 2013",2h 02m,,,,,,,,,
841,4867,PrerenderedIdiocy,PlayStation 3,2h 02m,100%,,9396986,Completed,First,"August 31, 2019",2h 02m,,,,,,,,,
842,4867,evincell,PlayStation 4,2h 02m,NR,,8668773,Completed,First,"September 26, 2017",2h 02m,,,,,,,,,
843,4867,green_limousine,PlayStation 3,2h 02m,NR,,2238247,Completed,Replay,"December 17, 2015",2h 02m,,,,,,,,,
844,4867,Private,PlayStation 4,2h 02m,NR,,7694708,Completed,First,"December 09, 2018",2h 02m 11s,,,,,,,,,
845,4867,KOICrowz,PlayStation 3,2h 02m,100%,,66159,Completed,First,,2h 02m 17s,,,,,,,,,
846,4867,abeernae,PlayStation 4,2h 02m,80%,,5111329,Completed,First,"September 30, 2017",2h 02m 20s,,,,,,,,,
847,4867,ei02028,PlayStation 3,2h 02m,80%,,823572,Completed,First,"July 26, 2014",2h 02m 29s,,,,,,,,,
848,4867,ComeT,PlayStation 4,2h 03m,80%,,9572568,Completed,First,"October 13, 2019",2h 03m,,,,Difficulty N/A | Controller Type DS4 | Playthrough 1,,,,,
849,4867,Dragondave,PlayStation 3,2h 03m,NR,,11461427,Completed,First,"April 16, 2020",2h 03m,,,,,,,,,
850,4867,ayoungone3,PlayStation 3,2h 03m,80%,,10919181,Completed,First,"July 17, 2018",2h 03m,,,,,,,,,
851,4867,mikasaessukasa,PlayStation 4,2h 03m,70%,,6334480,Completed,First,"June 01, 2018",2h 03m,,,,,,,,,
852,4867,,PlayStation 3,2h 03m,NR,,521186,Completed,First,,2h 03m 21s,3h 02m 30s,4h 12m 43s,,,,,,,
853,4867,HTX,PlayStation 4,2h 03m,NR,,5848595,Completed,First,"November 17, 2016",2h 03m 23s,,,,,,,,,
854,4867,Auhim,PlayStation 3,2h 03m,100%,,31821,Completed,First,"May 02, 2012",2h 03m 30s,,,,,,,,,
855,4867,Private,PlayStation 3,2h 04m,NR,,93819,Completed,First,"October 20, 2012",2h 04m,,,,,,,,,
856,4867,TYWM,PlayStation 3,2h 04m,NR,,3435666,Completed,First,"September 10, 2016",2h 04m 23s,,,,,,,,,
857,4867,Deston,PC,2h 04m,NR,Fun game. Enjoyed traversing the world.,11393083,Completed,First,"April 13, 2020",2h 04m 36s,,,,,,,,,
858,4867,,PlayStation 4,2h 05m,NR,,3477377,Completed,First,,2h 05m,,,,,,,,,
859,4867,,PlayStation 4,2h 05m,NR,,10902817,Completed,First,,2h 05m,,,,,,,,,
860,4867,Bikioman,PlayStation 4,2h 05m,90%,,6850250,Completed,First,"May 21, 2016",2h 05m,,,,,,,,,
861,4867,ChaseMcFox,PlayStation 4,2h 05m,NR,,11001514,Completed,First,"February 16, 2020",2h 05m,,,,,,,,,
862,4867,Dyspersja_Absurdu,PlayStation 3,2h 05m,80%,,3903895,Custom List Completed,First,"January 14, 2017",2h 05m,,,,,,,,,
863,4867,FinalFlash1408,PlayStation 4,2h 05m,NR,,6601390,Completed,First,"July 16, 2018",2h 05m,,,,,,,,,
864,4867,Gajaal,PlayStation 3,2h 05m,NR,,7396308,Completed,First,,2h 05m,,,,,,,,,
865,4867,Groffles,PlayStation 4,2h 05m,90%,,1369149,Completed,First,"August 02, 2017",2h 05m,,,,,,,,,
866,4867,Hieronimus,PlayStation 3,2h 05m,90%,,3159365,Completed,First,"July 01, 2016",2h 05m,,,,,,,,,
867,4867,critch,PlayStation 3,2h 05m,NR,,149820,Completed,First,"December 21, 2012",2h 05m,,,,,,,,,
868,4867,kervinho,PlayStation 4,2h 05m,90%,,9016546,Completed,First,"April 07, 2018",2h 05m,,,,,,,,,
869,4867,Private,PlayStation 4,2h 05m,80%,,3631875,Completed,First,"November 17, 2016",2h 05m,,,,,,,,,
870,4867,Private,PlayStation 4,2h 05m,NR,,10962357,Completed,Replay,"February 08, 2020",2h 05m,,,,,,,,,
871,4867,slinch,PlayStation 4,2h 05m,NR,,8045863,Completed,First,"March 13, 2019",2h 05m,,,,,,,,,
872,4867,xenos,PlayStation 4,2h 05m,NR,,6393929,Completed,First,"June 12, 2018",2h 05m,,,,,,,,,
873,4867,VonDozier,PlayStation 3,2h 05m,100%,,84459,Completed,First,"September 14, 2012",2h 05m 14s,,,,,,,,,
874,4867,Private,PlayStation 4,2h 06m,NR,,2763595,Completed,First,"April 17, 2016",2h 06m,,,,,,,,,
875,4867,Private,PlayStation 3,2h 06m,80%,,872473,Completed,First,"August 01, 2014",2h 06m,,,,,,,,,
876,4867,yukokano22,PC,2h 06m,NR,,11203273,Completed,First,"August 25, 2019",2h 06m,,,25m,,,,,,
877,4867,,PlayStation 4,2h 07m,NR,,11477656,Completed,First,,2h 07m,,,,,,,,,
878,4867,suppersalmon,PlayStation 3,2h 07m,NR,,12965,Completed,First,,2h 07m,,,,,,,,,
879,4867,,PlayStation 3,2h 10m,NR,,295138,Completed,First,,2h 10m,,,,,,,,,
880,4867,Private,PlayStation 4,2h 10m,100%,,11652063,Completed,First,"May 04, 2020",2h 10m,,,,,,,,,
881,4867,Private,PlayStation 4,2h 10m,NR,,5897370,Completed,First,"February 26, 2018",2h 10m,,,,,,,,,
882,4867,HaloAsh,PlayStation 4,2h 10m,80%,,8030967,Completed,First,"May 31, 2020",2h 10m,,,,,,,,,
883,4867,Linkelda,PlayStation 3,2h 10m,90%,,5270516,Completed,First,,2h 10m,,,,,,,,,
884,4867,Montimorti,PlayStation 3,2h 10m,90%,An incredibly beautiful and emotional experience.,258255,Completed,First,"January 05, 2013",2h 10m,,,,,,,,,
885,4867,MrKK,PlayStation 4,2h 10m,80%,,3401397,Completed,First,"September 07, 2016",2h 10m,,,,,,,,,
886,4867,Nardao,PlayStation 4,2h 10m,NR,,11325124,Completed,Replay,"March 31, 2020",2h 10m,,,,,,,,,
887,4867,Rafaelnrn,PlayStation 4,2h 10m,80%,,6327417,Completed,First,"August 02, 2017",2h 10m,,,,,,,,,
888,4867,Simpanssi76,PlayStation 3,2h 10m,100%,,10806086,Completed,First,"August 01, 2013",2h 10m,2h 20m,6h 15m,,,,,,,
889,4867,Velious,PlayStation 3,2h 10m,100%,Beautiful game.,115452,Completed,First,"May 05, 2012",2h 10m,,,,,,,,,
890,4867,amckenzie39,PlayStation 3,2h 10m,90%,"Gorgeous, emotional, and wonderful!",273977,Completed,First,"June 25, 2013",2h 10m,,,,,,,,,
891,4867,coeury,PC,2h 10m,NR,,9061912,Completed,First,"June 29, 2019",2h 10m,,,,,,,,,
892,4867,ddlinkz,PlayStation 3,2h 10m,NR,,1225551,Replay Completed,First,"March 04, 2015",2h 10m,,,,,,,,,
893,4867,tiagotempera,PlayStation 4,2h 10m,100%,,10308252,Completed,First,"October 26, 2019",2h 10m,,,,,,,,,
894,4867,,PlayStation 4,2h 10m,NR,,11517454,Completed,First,,2h 10m 02s,,,,,,,,,
895,4867,HidanGame,PC,2h 10m,NR,,8946391,Completed,First,"June 12, 2019",2h 10m 10s,,,,,,,,,
896,4867,Maxxlle,PlayStation 4,2h 10m,80%,,10978053,Completed,First,"February 13, 2020",2h 10m 17s,,,,,,,,,
897,4867,thewhitepawn,PlayStation 3,2h 11m,NR,,8395430,Completed,First,"March 03, 2019",2h 11m,,,,,,,,,
898,4867,Ezarus,PlayStation 4,2h 12m,NR,,11611990,Completed,First,"May 01, 2020",2h 12m,,,,,,,,,
899,4867,flaco_jones,PlayStation 3,2h 12m,100%,,87327,Completed,First,"December 29, 2012",2h 12m,,,,,,,,,
900,4867,tonythecoat,PlayStation 3,2h 12m,NR,,8235324,Completed,First,"January 17, 2019",2h 12m,,,,,,,,,
901,4867,vrksslr,PC,2h 12m,70%,,11612188,Completed,First,"May 01, 2020",2h 12m,,,,,,,,,
902,4867,Sablen,PlayStation 4,2h 12m,80%,,5841797,Completed,First,"October 19, 2016",2h 12m 16s,,,,,,,,,
903,4867,Private,PlayStation 3,2h 13m,NR,,89021,Completed,First,,2h 13m 10s,,,,,,,,,
904,4867,cyberfaltas,PlayStation 4,2h 14m,90%,,11608877,Completed,First,"April 30, 2020",2h 14m,,,,,,,,,
905,4867,,PlayStation 3,2h 15m,NR,,295151,Completed,First,,2h 15m,,,,,,,,,
906,4867,,PlayStation 4,2h 15m,NR,,11923548,Completed,First,,2h 15m,,,,,,,,,
907,4867,Fazbot,PlayStation 3,2h 15m,NR,,218858,Completed,First,"January 09, 2013",2h 15m,,,,,,,,,
908,4867,Iron,PlayStation 3,2h 15m,100%,,699730,Replay Completed,Replay,,2h 15m,,,,,,,,,
909,4867,JacobMckinley,PlayStation 4,2h 15m,80%,,4878224,Completed,First,"August 08, 2017",2h 15m,,,,,,,,,
910,4867,Jandalf3000,PlayStation 4,2h 15m,NR,,3427996,Completed,First,"September 17, 2016",2h 15m,,,,,,,,,
911,4867,Private,PlayStation 3,2h 15m,NR,,11036748,Completed,First,"February 23, 2020",2h 15m,,,,,,,,,
912,4867,MamaWaffles,PlayStation 3,2h 15m,90%,,8104711,Completed,First,"January 22, 2019",2h 15m,,,,,,,,,
913,4867,Muted_Knights,PlayStation 3,2h 15m,NR,,2711704,Completed,First,"March 10, 2016",2h 15m,,,,,,,,,
914,4867,Nyerp,PlayStation 3,2h 15m,90%,,691948,Completed,First,"April 09, 2014",2h 15m,,,,,,,,,
915,4867,aisle19,PlayStation 4,2h 15m,100%,,9508075,Completed,First,"September 01, 2019",2h 15m,,,,,,,,,
916,4867,antonismous,PlayStation 4,2h 15m,90%,,11285860,Completed,First,"December 11, 2019",2h 15m,2h 30m,,,,,,,,
917,4867,catypus,PlayStation 3,2h 15m,NR,,4642990,Completed,First,"June 07, 2017",2h 15m,,,,,,,,,
918,4867,karnage10,PlayStation 3,2h 15m,40%,,887992,Completed,First,"August 10, 2014",2h 15m,,,,,,,,,
919,4867,lecram,PlayStation 3,2h 15m,NR,,6019788,Completed,First,"March 05, 2013",2h 15m,2h 40m,4h,,,,,,,
920,4867,mikeloves,PlayStation 4,2h 15m,NR,,3488176,Completed,First,"October 04, 2016",2h 15m,,,,,,,,,
921,4867,plange92,PlayStation 3,2h 15m,80%,,215708,Completed,First,,2h 15m,,,,,,,,,
922,4867,sonicmage,PlayStation 3,2h 15m,80%,,306957,Completed,First,"July 05, 2013",2h 15m,,,,,,,,,
