,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Speedrun,100% Speedrun
2347,21702,Private,PC,16h 30m,NR,,4463033,Completed,First,,"May 22, 2017",,16h 30m,,,,,
2348,21702,,PC,16h 36m,NR,,6127784,Completed,First,,,,16h 36m,,,,,
2349,21702,FarCraw,PC,16h 39m,NR,,1565284,Completed,First,,"October 22, 2017",,16h 39m,,,,,
2350,21702,,PC,16h 40m,NR,,7312217,Completed,First,,,,16h 40m,,,,,
2351,21702,ArthurManenti,PC,16h 40m,NR,,4855035,Completed,First,,,,16h 40m,,,,,
2352,21702,Katavia,PC,16h 40m,NR,,1837182,Completed,First,,"April 05, 2016",,16h 40m,,,,,
2353,21702,sons_bon,PlayStation 4,16h 40m,NR,,5286103,Completed,First,15h,"October 01, 2015",16h 20m,16h 40m,,,,,
2354,21702,,PC,16h 42m,NR,,6847602,Completed,First,,,,16h 42m,,,,,
2355,21702,Gabivad,PC,16h 42m,80%,,8297039,Completed,First,,"February 18, 2019",,16h 42m,,,,,
2356,21702,Parasiteee,PC,16h 42m,NR,"Everything done, all endings, checked every interactive object in the game, all photos",8201408,Completed,First,,"February 07, 2019",,16h 42m,,,,,
2357,21702,Private,PC,16h 45m,70%,,4304967,Completed,First,14h 45m,,15h 23m,16h 45m,,,,,
2358,21702,wickedscav,PC,16h 45m,NR,,2641300,Completed,First,,"December 10, 2015",,16h 45m,,,,,
2359,21702,mamabear,Xbox One,16h 45m,90%,,10557542,Completed,First,,"December 07, 2019",,16h 45m 13s,,,,,
2360,21702,Hyslyne,PC,16h 49m,70%,All steam achievements,8985712,Completed,First,,,,16h 49m,,,,,
2361,21702,Wanderer23,PC,16h 49m,NR,,10025596,Completed,First,,"June 01, 2018",,16h 49m,,,,,
2362,21702,eximo84,PC,16h 51m,NR,,3383696,Completed,First,,"June 30, 2016",,16h 51m,,,,,
2363,21702,inmuse,Xbox One,16h 52m,NR,,3231130,Completed,First,,"February 22, 2017",,16h 52m,"[12/28/16] Started playing
[02/22/17] Finished 100%",,,,
2364,21702,,PC,16h 55m,NR,,3009472,Completed,First,,,,16h 55m,,,,,
2365,21702,SonsOfSami,Xbox One,16h 55m,70%,,7532234,Completed,First,,"February 23, 2018",,16h 55m 45s,,,,,
2366,21702,Fosomo,PC,16h 56m,NR,,10757834,Completed,First,,"January 30, 2017",,16h 56m,,,,,
2367,21702,Chaser336600,PlayStation 4,16h 56m,70%,,3023923,Completed,First,,"March 20, 2016",,16h 56m 39s,,,,,
2368,21702,edheng,PC,16h 57m,90%,,10169195,Completed,First,,"October 20, 2015",,16h 57m,,,,,
2369,21702,,PC,17h,NR,,3331217,Completed,First,,,,17h,,,,,
2370,21702,,Mac,17h,NR,,3796438,Completed,First,,,,17h,,,,,
2371,21702,,PC,17h,NR,,6790826,Completed,First,,,,17h,,,,,
2372,21702,AndySav92,PC,17h,100%,,3408640,Completed,First,15h,"October 20, 2015",16h,17h,,,,,
2373,21702,Private,PC,17h,NR,All 60 achievements,10580321,Completed,First,,"October 20, 2015",,17h,,,,,
2374,21702,Brandtobrand,PC,17h,70%,,2304337,Backlog Completed,First,,,,17h,60/60 steam ach.,,,,
2375,21702,Bromo,PC,17h,NR,,7515319,Completed,First,,"January 30, 2015",,17h,,,,,
2376,21702,Demeshnik,PC,17h,NR,,8403158,Completed,First,14h 12m,"March 04, 2019",16h,17h,,,,,
2377,21702,Divad006,Xbox One,17h,NR,,4279724,Completed,First,,"March 30, 2017",,17h,,,,,
2378,21702,Fakje,PC,17h,100%,,11442344,Completed,First,,"April 12, 2020",,17h,,,,,
2379,21702,FasbaKvanner,PC,17h,90%,,6322826,Completed,First,,"May 30, 2018",,17h,,,,,
2380,21702,GargoiL,PC,17h,100%,,4165344,Completed,First,,"March 09, 2017",,17h,,,,,
2381,21702,Gongbanza,PlayStation 4,17h,NR,,11134500,Completed,First,,"March 11, 2020",,17h,,,,,
2382,21702,Knot13,PlayStation 4,17h,70%,,11777917,Completed,First,,"April 09, 2016",,17h,,,,,
2383,21702,Kronikolizon,PlayStation 4,17h,100%,,1233071,Completed,First,,"October 24, 2015",,17h,,,,,
2384,21702,Private,PC,17h,NR,,10475378,Completed,First,,"July 07, 2017",,17h,,,,,
2385,21702,Mandulum,PC,17h,100%,,2009512,Completed,First,,"October 26, 2015",,17h,,,,,
2386,21702,Miikue,PC,17h,NR,,10602039,Completed,First,15h,"December 16, 2019",16h,17h,,,,,
2387,21702,Misio72,PC,17h,100%,,11787940,Completed,First,,"October 20, 2015",,17h,,,,,
2388,21702,Oddyzeus,PC,17h,NR,,3227177,Completed,First,14h,"July 14, 2016",,17h,,,,,
2389,21702,Orbs,PC,17h,90%,,1979517,Completed,First,,"October 21, 2015",,17h,,,,,
2390,21702,Panox,PC,17h,NR,,3323946,Completed,First,,"October 12, 2015",,17h,,,,,
2391,21702,Paran,PC,17h,NR,,6094442,Completed,First,,"February 13, 2018",13h,17h,,,,,
2392,21702,Robertinho,PC,17h,70%,,4178941,Completed,First,,"March 11, 2017",,17h,,,,,
2393,21702,SteelSCH,PC,17h,NR,,2669600,Completed,First,,"January 06, 2016",,17h,,,,,
2394,21702,Stifio,PC,17h,NR,,5433516,Completed,First,,2016,,17h,,,,,
2395,21702,The124C41,PC,17h,NR,,3397945,Completed,First,,"October 19, 2015",,17h,,,,,
2396,21702,Tuskymon,PC,17h,NR,,4593005,Completed,First,,"September 01, 2016",,17h,,,,,
2397,21702,badie2608,Xbox One,17h,NR,,11235595,Completed,First,,"April 17, 2020",,17h,,,,,
2398,21702,dexxterlab97,PC,17h,NR,,4119425,Completed,First,,,,17h,,,,,
2399,21702,eris_aura,PlayStation 4,17h,100%,,11474777,Completed,Replay,,"April 17, 2018",,17h,,,,,
2400,21702,giovanna_carvalho,PC,17h,NR,,7081851,Completed,First,,"February 13, 2015",,17h,,,,,
2401,21702,Private,PC,17h,NR,,5428670,Completed,First,,"August 08, 2017",,17h,,,,,
2402,21702,mmorone,PlayStation 4,17h,NR,,6890080,Completed,Replay,15h,"August 22, 2018",,17h,,,,,
2403,21702,mollymog,PlayStation 4,17h,80%,platinum on ps4,4393409,Completed,First,,"July 11, 2016",,17h,,,,,
2404,21702,mrkr,PlayStation 4,17h,NR,Platinum trophy earned.,4244796,Completed,First,,"December 04, 2015",,17h,,,,,
2405,21702,perato,PC,17h,100%,,3939756,Completed,First,,"January 18, 2017",,17h,,,,,
2406,21702,plotasy,PC,17h,NR,,4994236,Completed,First,,"September 01, 2017",,17h,,,,,
2407,21702,rhbk,PC,17h,80%,,2387390,Completed,First,,"January 09, 2016",16h,17h,,,,,
2408,21702,tabootay,Xbox One,17h,100%,,1975004,Completed,First,,"October 20, 2015",,17h,,,,,
2409,21702,tomatoshadow,PC,17h,NR,,2595490,Completed,First,,"January 30, 2016",,17h,,,,,
2410,21702,vhniels,PC,17h,NR,,4354280,Completed,First,,"March 02, 2016",,17h,,,,,
2411,21702,vitale,PC,17h,NR,,4702280,Completed,First,,"July 05, 2017",,17h,,,,,
2412,21702,wanhero,PlayStation 4,17h,100%,,4640406,Completed,First,15h,"October 21, 2015",15h 01m,17h,,,,,
2413,21702,catchingadri,PC,17h 01m,NR,,5511337,Completed,First,,"December 12, 2015",,17h 01m,,,,,
2414,21702,XxMegaHD,Xbox One,17h 04m,NR,,8495318,Completed,First,,"August 23, 2017",,17h 04m,,,,,
2415,21702,spy4killer,PC,17h 05m,80%,,3796735,Completed,First,14h 14m,"December 24, 2016",16h 04m,17h 05m,,,,,
2416,21702,ReddoDrago,PC,17h 08m,80%,,11870326,Completed,First,,"March 27, 2018",,17h 08m,,,,,
2417,21702,wldyoukndly,PlayStation 4,17h 10m,90%,,11595499,Completed,First,,"June 11, 2019",,17h 10m,,,,,
2418,21702,Teakupo,PC,17h 12m,NR,,2586995,Completed,First,,"October 23, 2015",15h 12m,17h 12m,,,,,
2419,21702,DaicaQuang,PC,17h 15m,NR,,6867053,Completed,First,14h,"December 29, 2017",16h 30m,17h 15m,,,,,
2420,21702,pascool,PC,17h 15m,NR,,7916209,Completed,First,,"January 02, 2019",,17h 15m,,,,,
2421,21702,Cloudblue,PC,17h 18m,NR,,3895994,Completed,First,,"January 25, 2017",,17h 18m,,,,,
2422,21702,Cthulhu,PlayStation 4,17h 20m,NR,,2466150,Completed,First,,"February 06, 2016",,17h 20m,,,,,
2423,21702,Tmaserati,PlayStation 4,17h 23m,NR,,5758259,Completed,First,,,,17h 23m,,,,,
2424,21702,samwise84,PC,17h 23m,NR,,9417561,Completed,First,,"July 23, 2019",,17h 23m,,,,,
2425,21702,Callum,PC,17h 24m,NR,,1989989,Completed,First,,"October 23, 2015",,17h 24m,,,,,
2426,21702,Knurek,PC,17h 26m,NR,,5244687,Completed,First,,"July 30, 2016",,17h 26m,,,,,
2427,21702,ErsatzWasTaken,PC,17h 29m,20%,,6929731,Completed,First,,2017,,17h 29m,,,,,
2428,21702,Saad,PlayStation 3,17h 29m,80%,Platinum.,6044532,Completed,First,,"April 01, 2018",17h 25m,17h 29m,,,,,
2429,21702,Deuteros,Xbox One,17h 29m,80%,,1159682,Completed,First,,"October 29, 2015",,17h 29m 10s,,,,,
2430,21702,,PC,17h 30m,NR,,7236633,Completed,First,13h,,17h 15m,17h 30m,,,,,
2431,21702,,PC,17h 30m,NR,,9358555,Completed,First,,,,17h 30m,,,,,
2432,21702,Private,PC,17h 30m,100%,,11383537,Completed,First,,,,17h 30m,,,,,
2433,21702,ClySooper,PlayStation 4,17h 30m,90%,,5846208,Completed,First,,"January 15, 2018",,17h 30m,,,,,
2434,21702,Private,PC,17h 30m,NR,"All optional photos collected, guide used for those missed in the first playthrough",6681999,Completed,First,,,,17h 30m,,,,,
2435,21702,FabioAuditore,Xbox One,17h 30m,NR,,11806004,Completed,First,15h,"May 14, 2020",16h,17h 30m,,,,,
2436,21702,Hatred,PC,17h 30m,100%,,8003713,Completed,First,,"January 10, 2019",,17h 30m,,,,,
2437,21702,MetalheadPlaysGames,PC,17h 30m,60%,,3666533,Completed,First,,"December 28, 2016",,17h 30m,,,,,
2438,21702,Private,PlayStation 4,17h 30m,NR,,5389887,Completed,First,,"December 01, 2017",,17h 30m,,,,,
2439,21702,ZeHappyRogue,PlayStation 4,17h 34m,90%,,2691153,Completed,First,13h 45m,"December 18, 2015",,17h 34m,,,,,
2440,21702,alinsane2000,Xbox One,17h 34m,90%,,3785587,Completed,First,,"December 24, 2016",,17h 34m,,,,,
2441,21702,leo64,PC,17h 36m,NR,,9695021,Completed,First,,,,17h 36m,,,,,
2442,21702,Aeya,PC,17h 40m,90%,All Achievements,5987599,Completed,First,,"November 17, 2017",,17h 40m,,,,,
2443,21702,,PC,17h 42m,NR,,5751158,Completed,First,,,,17h 42m,,,,,
2444,21702,CapgunKilla,Xbox One,17h 42m,NR,,9012531,Completed,First,,"June 25, 2019",,17h 42m,,,,,
2445,21702,iagoliveira,PC,17h 43m,100%,All achievements on steam,4331800,Completed,First,,"August 05, 2016",,17h 43m 14s,,,,,
2446,21702,oggyerino,PC,17h 44m,70%,,11388460,Completed,First,15h 16m 33s,"April 06, 2020",,17h 44m 51s,,,,,
2447,21702,JasIruka,PC,17h 45m,90%,,8409059,Completed,Replay,11h 08m 59s,"November 13, 2015",,17h 45m,"Episode 1: 1:38:27
Episode 2: 1:33:26
Episode 3: 1:08:10
Episode 4: 1:17:38
Episode 5: 1:57:23",,,,
2448,21702,Kyotenshi,PlayStation 4,17h 45m,90%,,3366656,Completed,First,,"August 27, 2016",14h,17h 45m,,,,,
2449,21702,laronze,PC,17h 45m,NR,,2178956,Completed,First,,"December 03, 2015",,17h 45m,,,,,
2450,21702,Private,PC,17h 45m,90%,ALL Optional Photos collected.,6616417,Completed,First,,"July 22, 2018",,17h 45m 48s,,,,,
2451,21702,,PC,17h 48m,NR,,10624085,Completed,First,,,,17h 48m,,,,,
2452,21702,TheLastVillain,PlayStation 3,17h 49m,NR,,1568418,Completed,First,,"December 04, 2015",,17h 49m 10s,,,,,
2453,21702,RickyButler,PC,17h 50m,90%,,2007217,Completed,First,,"October 26, 2015",,17h 50m,,,,,
2454,21702,UnK_oh,PC,17h 52m,100%,Joguei 2 vezes o primeiro episódio.,4853084,Completed,First,15h 38m,"June 27, 2017",,17h 52m,,,,,
2455,21702,Seestern,PC,17h 52m,80%,"With collectors mode, getting all the polaroids is pretty fast.",2651094,Completed,First,,"February 20, 2016",17h 36m 03s,17h 52m 16s,"Better than your generic TelltaleGame and has interessting mechanics to it. While Episode 4 suffers from really bad pacing, it's great game with an interessting concept written into the story. It has it's surprises and will probably stuck with me for a while.",,,,
2456,21702,TheFish75,PC,17h 54m,NR,,4362995,Completed,First,,,,17h 54m,,,,,
2457,21702,Bradeck,PC,17h 55m,80%,,6750530,Completed,Replay,,"August 05, 2018",,17h 55m 49s,,,,,
2458,21702,,PlayStation 4,18h,NR,,4080467,Completed,First,14h,,16h,18h,,,,,
2459,21702,,PC,18h,NR,,4083410,Completed,First,,,,18h,,,,,
2460,21702,,PC,18h,NR,,5858770,Completed,First,,,,18h,,,,,
2461,21702,,PC,18h,NR,,6562224,Completed,First,,,,18h,,,,,
2462,21702,,PC,18h,NR,,8166505,Completed,First,,,,18h,,,,,
2463,21702,,PC,18h,NR,,10734671,Completed,First,,,,18h,,,,,
2464,21702,AJ42,PC,18h,100%,,7633630,Completed,First,,"October 20, 2015",,18h,,,,,
2465,21702,Brad7991,Xbox One,18h,90%,,10900769,Completed,Replay,14h,"September 28, 2019",,18h,,,,,
2466,21702,Charli,PlayStation 4,18h,90%,,8546214,Completed,First,,"March 10, 2017",,18h,,,,,
2467,21702,DeLaPression,PlayStation 4,18h,70%,,11542783,Completed,First,,"June 19, 2017",,18h,,,,,
2468,21702,Faldown,PlayStation 4,18h,90%,,6319359,Completed,First,,,,18h,,,,,
2469,21702,FortunaKhalifa,PC,18h,80%,,6754233,Completed,First,,November 2016,,18h,,,,,
2470,21702,Galder7,PC,18h,NR,,11790848,Completed,First,15h,"May 20, 2020",,18h,,,,,
2471,21702,HaldirPVO,PC,18h,80%,,11061843,Completed,First,14h,"August 27, 2016",16h,18h,,,,,
2472,21702,HearPcGaming,PC,18h,NR,,11829166,Completed,First,,"May 25, 2020",,18h,,,,,
2473,21702,Helixia,PC,18h,NR,Played all the episodes including all photos,2002054,Completed,First,,"October 25, 2015",,18h,,,,,
2474,21702,Private,PC,18h,90%,,3551420,Completed,First,,"January 09, 2016",,18h,,,,,
2475,21702,JeramZ,PlayStation 4,18h,NR,,4689636,Completed,First,14h,"June 14, 2017",16h,18h,,,,,
2476,21702,Krugo,PC,18h,NR,,8238966,Completed,First,,,,18h,,,,,
2477,21702,METALMILITIA625,Xbox One,18h,NR,,5333027,Completed,First,,,,18h,,,,,
2478,21702,Matogolf,PC,18h,NR,,4915532,Completed,First,,"April 21, 2017",,18h,,,,,
2479,21702,MouseWithBeer,PC,18h,NR,,5964313,Completed,First,,January 2016,,18h,,,,,
2480,21702,MrFirebugJr,PlayStation 4,18h,70%,,5929640,Custom List 3 Completed,First,,"September 10, 2017",,18h,,,,,
2481,21702,Mskotor,PC,18h,NR,,4545741,Completed,First,,"June 08, 2017",,18h,,,,,
2482,21702,MtotheM,PC,18h,NR,,5047608,Completed,First,,"September 13, 2017",,18h,,,,,
2483,21702,MuggleBorn00,PC,18h,NR,,3959865,Completed,First,,"July 01, 2016",,18h,,,,,
2484,21702,NoSkillzDad,PC,18h,NR,,6621299,Completed,First,,"June 19, 2018",,18h,,,,,
2485,21702,OriginalKarma,PlayStation 4,18h,NR,,9575577,Completed,First,,"September 08, 2019",,18h,,,,,
2486,21702,Ortokolo,PC,18h,NR,,11598503,Completed,First,14h,,16h,18h,,,,,
2487,21702,Rosur2,PlayStation 4,18h,NR,,2493579,Completed,First,,"March 26, 2016",15h,18h,,,,,
2488,21702,SJJK_himself,PC,18h,NR,Had to go back to a few chapters to take the pictures.,3662103,Completed,First,,,,18h,,,,,
2489,21702,Sentric,PC,18h,NR,,5129276,Completed,First,,"October 04, 2017",,18h,,,,,
2490,21702,Square1Bytes,PC,18h,NR,,4568502,Completed,First,14h,"June 14, 2016",16h,18h,,,,,
2491,21702,StarlitSkies,PlayStation 4,18h,NR,Platinum trophy :o),4915030,Completed,First,,"August 14, 2017",,18h,,,,,
2492,21702,Swizzman,PC,18h,100%,,5684409,Completed,First,,,15h,18h,,,,,
2493,21702,SystemError514,PC,18h,NR,"All achievements, every little thing explored, every choice taken.",5017361,Completed,First,,"September 07, 2017",,18h,,,,,
2494,21702,Telcontar,PC,18h,NR,,8067076,Completed,First,,,,18h,,,,,
2495,21702,VGJunky,PC,18h,NR,,2007201,Completed,First,,"October 20, 2015",,18h,,,,,
2496,21702,VectorHeavens,PC,18h,100%,,1908648,Completed,First,,"October 22, 2015",,18h,,,,,
2497,21702,Vekusaka,PC,18h,70%,,10159020,Completed,First,,"January 15, 2016",,18h,,,,,
2498,21702,Private,PlayStation 4,18h,NR,,8015861,Completed,First,,"December 20, 2015",,18h,,,,,
2499,21702,XxMegaHD,PlayStation 4,18h,NR,,8495235,Completed,First,,"April 30, 2018",,18h,,,,,
2500,21702,Xythium,PC,18h,100%,,5360660,Completed,First,,"May 04, 2018",,18h,,,,,
2501,21702,YonOficial,PC,18h,NR,,10288969,Completed,First,,"July 01, 2019",,18h,,,,,
2502,21702,Private,PlayStation 4,18h,NR,,6493925,Completed,First,14h,"April 13, 2016",16h,18h,,,,,
2503,21702,brosephstalin3fm,PlayStation 4,18h,80%,,11036300,Custom List Completed,First,,"November 09, 2017",,18h,,,,,
2504,21702,bwuh,PC,18h,100%,best choices matter game tbh,7534713,Completed,First,,"June 24, 2017",,18h,,,,,
2505,21702,cwpsteelers,PC,18h,NR,100% completed is just taking all photos possible.,5528303,Completed,First,,"December 27, 2017",,18h,,,,,
2506,21702,Private,PC,18h,NR,,2906326,Completed,First,,"April 25, 2016",,18h,,,,,
2507,21702,danteusz,PlayStation 4,18h,NR,,3493146,Completed,First,,"October 30, 2016",,18h,,,,,
2508,21702,dupuikan,PlayStation 4,18h,90%,,3282858,Completed,First,,"December 02, 2017",,18h,,,,,
2509,21702,fk1999,PC,18h,NR,,6860579,Completed,First,,"August 17, 2018",,18h,,,,,
2510,21702,huippurapu,PlayStation 4,18h,80%,,5233213,Completed,First,,"October 19, 2017",,18h,,,,,
2511,21702,jakeakatheone,PlayStation 3,18h,NR,,11351370,Completed,First,,"December 10, 2015",,18h,,,,,
2512,21702,kevb34ns,PC,18h,NR,,2572640,Completed,First,,"February 14, 2016",,18h,,,,,
2513,21702,leighwarin,PC,18h,NR,,3443633,Completed,First,,,,18h,,,,,
2514,21702,liarqueen,PC,18h,NR,,4167206,Completed,First,,,,18h,,,,,
2515,21702,luckydonut,PlayStation 4,18h,NR,,4915047,Completed,First,,"August 14, 2017",,18h,,,,,
2516,21702,mdemougin,PlayStation 4,18h,NR,,2184223,Completed Retired,First,,"December 31, 2015",,18h,,,,,
2517,21702,mertcanasgun,PC,18h,100%,,8352798,Completed,Replay,,"February 24, 2019",,18h,,,,,
2518,21702,nikopl,PC,18h,100%,,3170708,Completed,First,,"September 07, 2019",,18h,,,,,
2519,21702,ohpollux,PC,18h,NR,,3053090,Completed,First,,"June 03, 2016",,18h,,,,,
2520,21702,schiemann,PlayStation 4,18h,90%,,11145688,Completed,First,,"November 02, 2016",,18h,,,,,
2521,21702,sephibot,PC,18h,80%,,2944681,Completed,First,,"April 18, 2016",,18h,,,,,
2522,21702,shinodoigt,PC,18h,NR,,6477976,Completed,First,,"June 26, 2018",,18h,,,,,
2523,21702,tomgoroth,PC,18h,100%,,9077608,Completed,First,,"December 25, 2019",,18h,,,,,
2524,21702,z13dr1ch,PlayStation 4,18h,80%,,4155426,Completed,First,,"March 07, 2017",,18h,,,,,
2525,21702,Private,PlayStation 4,18h,100%,,5921519,Completed,First,,"June 19, 2016",,18h,,,,,
2526,21702,beearmy,Xbox One,18h 01m,80%,,8842275,Completed,First,,"May 25, 2017",,18h 01m,,,,,
2527,21702,TJAMES47,PlayStation 4,18h 07m,NR,,4842802,Completed,First,,"August 01, 2017",,18h 07m,,,,,
2528,21702,mahouhammy,PC,18h 08m,NR,,4279432,Completed,First,,"January 12, 2017",,18h 08m,,,,,
2529,21702,Tlt21,PC,18h 09m,NR,,3256072,Completed,First,,,,18h 09m,,,,,
2530,21702,Private,PC,18h 09m,100%,,6475936,Replay Completed,Replay,,"July 02, 2018",,18h 09m,,18h 09m /,,,
2531,21702,thedarkfighter413,Linux,18h 10m,NR,,5748984,Completed,First,17h,"January 30, 2018",18h,18h 10m,,,,,
2532,21702,Pinski,Xbox One,18h 10m,100%,,3216315,Completed,First,,"December 22, 2016",18h 05m 45s,18h 10m 45s,,,,,
2533,21702,Footnice,PC,18h 11m,NR,,7756331,Completed,First,,"December 16, 2018",,18h 11m,,,,,
2534,21702,the_shadow9899,PC,18h 11m,NR,"All Achievements, No Cheats",5412366,Completed,First,,"February 21, 2016",,18h 11m,,,,,
2535,21702,Private,Xbox One,18h 11m,80%,,10526513,Completed,First,,"December 13, 2019",,18h 11m,,,,,
2536,21702,,PC,18h 12m,NR,,10284754,Completed,First,14h 07m,,16h 13m,18h 12m,,,,,
2537,21702,Goldenrod,PC,18h 12m,NR,,2216128,Completed,First,,"October 21, 2015",,18h 12m,,,,,
2538,21702,Jadsii,PlayStation 4,18h 12m,60%,,10167653,Completed,First,,"March 16, 2017",,18h 12m,,,,,
2539,21702,RoyalFern,PC,18h 12m,NR,,3918309,Completed,First,,,,18h 12m,,,,,
2540,21702,RyoKaa212,PlayStation 4,18h 12m,10%,Took All Optional Photos,5152036,Completed,First,,"June 30, 2017",,18h 12m,,,,,
2541,21702,justdoitalready,PC,18h 12m,80%,,4962423,Completed,First,15h 20m,"April 23, 2017",,18h 12m,,,,,
2542,21702,bilu,PC,18h 12m,100%,,3189400,Completed,First,,"November 11, 2017",,18h 12m 38s,,,,,
2543,21702,,PC,18h 12m,NR,,5998204,Completed,First,,,,18h 12m 55s,,,,,
2544,21702,Keyon,PC,18h 15m,70%,,7388109,Completed,First,,,,18h 15m,,,,,
2545,21702,UnHoly89,PlayStation 4,18h 15m,NR,,2756388,Completed,First,,"March 20, 2016",,18h 15m,,,,,
2546,21702,NamfoodleYimble,PC,18h 18m,NR,,6052727,Completed,First,,"March 29, 2018",,18h 18m,,,,,
2547,21702,AteX,PC,18h 20m,80%,"All photos, most peaceful solutions have been taken",10833842,Completed,First,,"May 22, 2020",,18h 20m,,,,,
2548,21702,Private,PlayStation 4,18h 22m,90%,,8190254,Completed,First,,"July 27, 2016",,18h 22m,,,,,
2549,21702,PaTrIcKLeGo,Xbox One,18h 23m,NR,,10636905,Completed,First,,"February 16, 2019",,18h 23m,,,,,
2550,21702,NeoJ,PC,18h 23m,70%,,1856411,Completed,First,,"October 26, 2015",,18h 23m 17s,,,,,
2551,21702,TheMattHolmie,Xbox One,18h 24m,80%,,4783451,Completed,First,,"March 11, 2016",,18h 24m,,,,,
2552,21702,Private,Xbox One,18h 24m,NR,,2135068,Completed,First,,"October 23, 2015",,18h 24m,,,,,
2553,21702,LuisHQ,PC,18h 26m,NR,,7100237,Completed,First,,"September 22, 2018",,18h 26m,,,,,
2554,21702,soesotosgr,PC,18h 27m,90%,,7158059,Completed,First,,"October 01, 2018",,18h 27m 50s,,,,,
2555,21702,BRMidas,Xbox One,18h 29m,NR,,4732305,Completed,First,,"July 09, 2017",,18h 29m,,,,,
2556,21702,,PC,18h 30m,NR,,9277395,Completed,Replay,,,,18h 30m,,,,,
2557,21702,TK_055,PC,18h 30m,NR,,6937450,Completed,First,14h 30m,,15h 30m,18h 30m,,,,,
2558,21702,bsinky,PC,18h 30m,NR,,7100743,Completed,Replay,16h,"September 06, 2016",,18h 30m,,,,,
2559,21702,finaltom,PlayStation 4,18h 30m,NR,,10858546,Completed,First,,"April 14, 2016",,18h 30m,,,,,
2560,21702,katielumb123,PC,18h 30m,NR,,2037252,Completed,First,,"October 31, 2015",,18h 30m,,,,,
2561,21702,modaren,Xbox One,18h 30m,NR,,2641259,Completed,First,,"January 25, 2016",,18h 30m,,,,,
2562,21702,riotmachines,PC,18h 30m,60%,,3065153,Completed,First,16h,"March 15, 2016",,18h 30m,,,,,
2563,21702,willwill,PC,18h 30m,NR,,3410849,Completed,First,,"September 10, 2016",,18h 30m,,,,,
2564,21702,,Xbox One,18h 35m,NR,,4363604,Completed,First,,,,18h 35m,,,,,
2565,21702,aklon84,PC,18h 37m,90%,,2890550,Completed,First,,"October 20, 2015",,18h 37m,,,,,
2566,21702,autumnrhey,PC,18h 37m,90%,,4650497,Completed,First,,"November 13, 2015",,18h 37m,,,,,
2567,21702,ZBomber,Xbox One,18h 37m,100%,,3238676,Completed,First,,"July 18, 2016",16h 36m 03s,18h 37m 54s,,,,,
2568,21702,MTGrogue,Xbox One,18h 38m,70%,This is simple. The only thing to complete in this game is to take every optional photo.,2890403,Completed,First,,"April 19, 2016",,18h 38m,This is an episodic narrative game. It's very much like Telltale. The whole thing is about making choices and watching those choices play out. There's not even any QTEs. If you like a good story these games are cool. If you're in it for a challenge look elsewhere.,,,,
2569,21702,,PC,18h 42m,NR,,10899928,Completed,First,,,,18h 42m,,,,,
2570,21702,Buki,Xbox One,18h 42m,100%,,9676104,Completed,First,,"September 12, 2019",,18h 42m,,,,,
2571,21702,Pega,PC,18h 42m,80%,,10759108,Completed,First,,,,18h 42m,,,,,
2572,21702,Ragorau,PC,18h 42m,NR,,7293309,Completed,First,,"October 21, 2018",,18h 42m,,,,,
2573,21702,vanitasium,PC,18h 45m,100%,,11144437,Completed,First,,,,18h 45m,,,,,
2574,21702,KingKhaotik88,Xbox One,18h 45m,90%,,4134959,Completed,First,,"December 15, 2016",15h 12m 37s,18h 45m 07s,,,,,
2575,21702,,PC,18h 48m,NR,,11646455,Completed,First,,,,18h 48m,,,,,
2576,21702,OsuCelsius,PC,18h 48m,NR,,10680733,Completed,First,,"June 20, 2019",,18h 48m,,,,,
2577,21702,TheTobster,Xbox One,18h 50m,100%,,10277004,Completed,First,14h,"March 25, 2016",16h,18h 50m,,,,,
2578,21702,pax,PC,18h 50m,NR,,10832547,Completed,First,,"May 19, 2019",,18h 50m,,,,,
2579,21702,ArroyoSantayana,Xbox One,18h 52m,NR,,11509151,Completed,First,,"April 20, 2020",,18h 52m,,,,,
2580,21702,,PC,18h 55m,NR,,5980946,Completed,First,,,,18h 55m,,,,,
2581,21702,blzmn,PC,18h 58m,NR,,8043149,Completed,First,,"February 03, 2019",,18h 58m 36s,Steam,,,,
2582,21702,,PC,19h,NR,,7157982,Completed,First,,,,19h,,,,,
2583,21702,,PC,19h,NR,,10234776,Completed,First,,,,19h,,,,,
2584,21702,,Xbox One,19h,NR,,10560140,Completed,First,,,16h,19h,,,,,
2585,21702,Eckolite,Xbox One,19h,80%,,11941580,Completed,First,,"December 02, 2019",,19h,,,,,
2586,21702,Fatsma,PC,19h,NR,60/60 achievements,7850479,Completed,First,,"December 26, 2016",,19h,,,,,
2587,21702,Gandur,PC,19h,90%,,7515456,Completed,First,,,,19h,,,,,
2588,21702,Gawronek,PC,19h,100%,,8407257,Completed,First,,"July 17, 2016",,19h,,,,,
2589,21702,Grimble,PC,19h,100%,,10597285,Completed,First,,,,19h,,,,,
2590,21702,HTownBoi,Xbox One,19h,90%,,10228039,Completed,First,,"July 09, 2016",,19h,,,,,
2591,21702,Private,PC,19h,NR,,4552438,Completed,First,,,,19h,,,,,
2592,21702,Janiuszko,PC,19h,NR,,3135986,Completed,First,,"June 11, 2016",,19h,,,,,
