,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Co-Op
758,43056,vertigo325,PlayStation 4,63h 38m,NR,,11060021,Completed,First,"March 20, 2020",,,63h 38m,,,
759,43056,Zhao_Yun,PlayStation 4,63h 53m,90%,,5067989,Completed,First,"September 19, 2017",,,63h 53m,,,
760,43056,,PC,64h,NR,,11186376,Completed,First,,,,64h,,,
761,43056,Gevaddatot,Xbox One,64h,NR,,10926271,Completed,First,"April 14, 2020",,,64h,,,
762,43056,Kengeki4025,PlayStation 4,64h,90%,,5015534,Completed,First,"February 02, 2018",,,64h,,,
763,43056,cyrano84,PC,64h,NR,,8636379,Completed,First,"April 18, 2019",,,64h,,,
764,43056,nickachuzz,PC,64h,NR,,11366367,Completed,First,"April 06, 2020",50h,,64h,,,
765,43056,Codc,PC,64h 26m,90%,Normal difficulty. 82.62% completion. 36/55 steam achievements,11604034,Completed,First,"May 28, 2020",,,64h 26m,,,
766,43056,Celmins,PlayStation 4,64h 27m,NR,,7554215,Completed,First,"November 17, 2017",,,64h 27m,,,
767,43056,Private,PlayStation 4,64h 30m,100%,"56,60%",6556835,Completed Retired,First,"April 15, 2019",,,64h 30m,,,
768,43056,,PC,64h 33m,NR,,8505618,Completed,First,,,,64h 33m 12s,,,
769,43056,gamingzen,PlayStation 4,64h 49m,NR,,5928076,Backlog Completed,First,"April 08, 2018",,,64h 49m,,,
770,43056,,PlayStation 4,65h,NR,"80/100 side quests completed, cabaret and real estate finished.",4108584,Completed,First,,,,65h,,,
771,43056,AndyShoes,Xbox One,65h,80%,Main story and most side missions for Kiryu,11597972,Completed,First,"April 29, 2020",,,65h,,,
772,43056,Asenita,PC,65h,100%,50% completion,9362422,Completed,First,,,,65h,,,
773,43056,Bahmut,PC,65h,NR,,11658417,Completed,First,"May 05, 2020",,,65h,,,
774,43056,Heartscar,PlayStation 4,65h,NR,,5904173,Completed,First,"February 28, 2018",,,65h,238h,,
775,43056,Kaelor,PC,65h,100%,55 hours for main + some optional content and 10 hours for premium adventure,8231550,Completed,First,"January 19, 2019",,,65h,,,
776,43056,Private,PlayStation 4,65h,100%,,11249777,Completed,First,"April 25, 2020",,,65h,,,
777,43056,davton,PlayStation 4,65h,90%,,4401321,Completed,First,"May 20, 2017",,,65h,,,
778,43056,Private,PlayStation 4,65h,NR,,9443015,Completed,First,August 2019,,,65h,,,
779,43056,hltbCurl,PlayStation 4,65h,NR,,5490586,Completed,First,,45h,,65h,,,
780,43056,kikiokyo,PlayStation 4,65h,NR,,8731939,Completed,First,,31h,,65h,,,
781,43056,nanator,PC,65h,NR,,11577927,Completed,First,"April 25, 2020",,,65h,,,
782,43056,waltini,PC,65h,NR,,11122286,Completed,First,"March 09, 2020",,,65h,,,
783,43056,xwendy4,PlayStation 4,65h 05m,100%,,9282558,Completed,First,"February 02, 2019",,,65h 05m,,,
784,43056,Antrakos,PlayStation 4,65h 19m,NR,,6437364,Completed,First,"August 02, 2018",,,65h 19m,,,
785,43056,GymePoggle,PlayStation 4,65h 25m,NR,,6929738,Completed,First,"August 27, 2018",32h 30m,,65h 25m,120h 15m,,
786,43056,smmac41,PlayStation 4,65h 29m,90%,,5838189,Completed,First,"February 13, 2018",,,65h 29m 41s,,,
787,43056,Romdeau,PC,65h 30m,NR,,6905374,Completed,First,"August 23, 2018",,,65h 30m,,,
788,43056,eskillroy,PlayStation 4,65h 30m,NR,,11381619,Completed,First,"April 08, 2020",,,65h 30m,,,
789,43056,lackofselfcontrol,PlayStation 4,65h 49m,NR,,10909391,Completed,First,"January 29, 2020",,,65h 49m,,,
790,43056,fancymike,PlayStation 4,65h 50m,100%,,5461666,Completed,First,"July 22, 2017",,,65h 50m,,,
791,43056,,PC,66h,NR,,8463887,Completed,First,,,,66h,,,
792,43056,Jach,Xbox One,66h,NR,,11705268,Completed,First,"May 10, 2020",,,66h,,,
793,43056,Loroner,PlayStation 4,66h,NR,,5179749,Completed,First,"October 16, 2017",,,66h,,,
794,43056,Private,PC,66h,NR,,7135164,Completed,First,"September 28, 2018",,,66h,,,
795,43056,fingernisk,PC,66h,NR,,6971962,Completed,First,"February 24, 2019",,,66h,,,
796,43056,rogges,PC,66h,NR,,11282318,Completed,First,"March 29, 2020",35h,,66h,,,
797,43056,Mrsonicisawesome,PlayStation 4,66h 12m,80%,Completed around 40% in total by the end,4820700,Completed,First,"August 30, 2017",,,66h 12m,,,
798,43056,Helzoh,PC,66h 40m,90%,,11445124,Completed,First,"May 10, 2020",,,66h 40m,,,
799,43056,Spizzik,PC,66h 54m,NR,,6393319,Completed,First,"August 23, 2018",,,66h 54m,,,
800,43056,ClarkDV,PlayStation 4,67h,NR,,7676513,Completed,First,"December 09, 2018",,,67h,,,
801,43056,amijlee,PC,67h,NR,,10351503,Completed,First,"November 03, 2019",,,67h,,,
802,43056,eobardthawnezoom,PlayStation 4,67h,80%,,8519768,Completed,First,,,,67h,,,
803,43056,Private,PlayStation 4,67h 01m,NR,,4482537,Completed,First,"June 17, 2017",,,67h 01m 35s,,,
804,43056,warheart,PC,67h 03m,NR,,11308771,Completed,First,,,,67h 03m,,,
805,43056,BantaMan,PC,67h 25m,NR,,8650912,Completed,First,"April 20, 2019",,,67h 25m 12s,,,
806,43056,dustdingo,PlayStation 4,67h 30m,90%,,7111374,Completed,First,"February 02, 2020",,,67h 30m,,,
807,43056,goaterinos,PC,67h 31m,100%,"Hard, all substories, 81.02% completion",8444837,Completed,First,"April 13, 2019",,,67h 31m,,,
808,43056,chocletychip,PC,67h 44m,90%,,11985201,Completed,First,"June 13, 2020",,,67h 44m,,,
809,43056,Vesemir45,PlayStation 4,67h 45m,NR,,9362937,Completed,First,"June 30, 2019",,,67h 45m,,,
810,43056,SashaZ,PlayStation 4,67h 50m,NR,,11158675,Completed,First,"March 15, 2020",,,67h 50m,,,
811,43056,Fivda,PlayStation 4,68h,NR,Most sidequests done,4571945,Completed,First,"May 21, 2018",,,68h,,,
812,43056,RikerActual,PC,68h,NR,,9639657,Completed,First,,,,68h,,,
813,43056,ogromm,PlayStation 4,68h 03m,90%,55.35% Completion,3984332,Completed,First,"February 17, 2017",,,68h 03m 22s,,,
814,43056,rohitunni,PlayStation 4,68h 05m,80%,,9380438,Completed,First,"August 30, 2019",,,68h 05m,,,
815,43056,Sarrkey,PC,68h 12m,NR,63% complete,7097303,Completed,First,"September 22, 2018",,,68h 12m,,,
816,43056,Private,PlayStation 4,68h 30m,NR,,5576695,Completed,First,"May 05, 2018",,,68h 30m,,,
817,43056,wishfire,PlayStation 4,68h 30m,NR,,5039227,Completed,First,,,,68h 30m,,,
818,43056,,PlayStation 4,68h 35m,NR,,6877454,Completed,First,,,,68h 35m,,,
819,43056,ThatJuanGamer,PlayStation 4,68h 41m,NR,,6932534,Completed,First,July 2018,,,68h 41m,,,
820,43056,Polian,PC,68h 42m,NR,,8934453,Completed,First,"June 03, 2019",,,68h 42m,,,
821,43056,,PlayStation 4,68h 45m,NR,,5542562,Completed,First,,,,68h 45m,,,
822,43056,ravingrabbit23,PlayStation 4,68h 45m,90%,,8116297,Completed,First,"August 24, 2018",,,68h 45m,,,
823,43056,,PC,68h 50m,NR,,8574828,Completed,First,,,,68h 50m,,,
824,43056,Kadaj,PC,69h,90%,,10934378,Completed,First,"February 04, 2020",,,69h,,,
825,43056,roterx2,PC,69h 16m,100%,"In game timer, 38% completion",6846069,Completed,First,"July 14, 2019",,,69h 16m,,,
826,43056,zimorc,PlayStation 4,69h 31m,NR,,5091501,Completed,First,"September 23, 2017",,,69h 31m,,,
827,43056,vashkey,Xbox One,69h 49m,80%,58.82% completion,11548037,Completed,Replay,"April 24, 2020",,,69h 49m,,,
828,43056,heyjude868,PlayStation 4,69h 52m,NR,,11757497,Completed,First,"May 16, 2020",,"50.47 Completion
Real Estate Story Finished/ Dragon of Dojima Legend Style Unlocked
51 Sub stories Completed",69h 52m,,,
829,43056,,PlayStation 4,70h,NR,,4202248,Completed,First,,30h,,70h,,,
830,43056,,PC,70h,NR,,7006783,Completed,First,,,,70h,,,
831,43056,,PC,70h,NR,,7963037,Completed,First,,,,70h,,,
832,43056,,PC,70h,NR,,8995595,Completed,First,,,,70h,,,
833,43056,BioHazard,PlayStation 4,70h,80%,Unlocked both legend styles. Completed on hard.,5614946,Completed,First,"January 17, 2018",,,70h,,,
834,43056,Cesar,PlayStation 4,70h,NR,,7533537,Completed,First,"November 26, 2018",,,70h,,,
835,43056,DilPez19,PlayStation 4,70h,90%,,10168174,Completed,First,2017,,,70h,,,
836,43056,Dragonw89,PlayStation 4,70h,90%,,6295222,Completed,First,"October 26, 2018",30h,,70h,,,
837,43056,GymePoggle,PlayStation 4,70h,NR,,8659892,Completed,First,,,,70h,,,
838,43056,Linetit,PC,70h,100%,,8357461,Completed,First,"July 10, 2019",,,70h,,,
839,43056,Xeldar,PlayStation 4,70h,NR,,8988222,Completed,First,"July 19, 2019",,,70h,,,
840,43056,josu91,PlayStation 4,70h,NR,,4664524,Completed,First,"February 26, 2017",,,70h,,,
841,43056,randomhltb,PC,70h,80%,,7505762,Completed,First,"August 30, 2018",,,70h,,,
842,43056,rdominick,PlayStation 4,70h,NR,,5315561,Completed,First,"February 01, 2017",,,70h,,,
843,43056,xmattpr,PlayStation 4,70h,90%,,5547486,Completed,First,"July 20, 2017",,,70h,,,
844,43056,MC50,PlayStation 4,70h 16m,NR,,5814094,Completed,First,"February 11, 2018",,,70h 16m,,,
845,43056,Flashfire,PlayStation 4,70h 18m,NR,"Almost all sidestories, finished both businesses",11033275,Completed,First,"February 22, 2020",,,70h 18m,,,
846,43056,calebtheg33k,PlayStation 4,70h 34m,NR,,11780751,Completed,First,"July 15, 2019",,,70h 34m 11s,,,
847,43056,NEUTROS,PlayStation 4,70h 44m,90%,,3970071,Completed,First,"February 09, 2017",,,70h 44m,,,
848,43056,PedAngle,PlayStation 4,70h 44m,70%,Unlocked legend style for both Kiryu & Majima,4923407,Completed,First,"March 16, 2019",,,70h 44m,,,
849,43056,,PC,71h,NR,,8610664,Completed,First,,,,71h,,,
850,43056,,PC,71h,NR,,9662021,Completed,First,,30h,,71h,,,
851,43056,Animanis,PlayStation 4,71h,NR,,7182467,Completed,First,"October 04, 2019",,,71h,,,
852,43056,lazerfox,PC,71h,NR,,7009388,Completed,First,"September 09, 2018",,,71h,,,
853,43056,rudd1ger,PC,71h,NR,,11740883,Completed,First,"March 02, 2020",,,71h,,,
854,43056,vashkey,PlayStation 4,71h 04m,80%,45.72% completion. Did nearly every side quest I found.,6917139,Completed,First,"August 25, 2018",,,71h 04m,,,
855,43056,harison22,PlayStation 4,71h 24m,NR,,5256624,Completed,First,"November 04, 2017",,,71h 24m,,,
856,43056,FonsecaXe,PC,71h 31m,NR,,8607623,Completed,First,"April 13, 2019",,,71h 31m,,,
857,43056,Private,PlayStation 4,71h 32m,90%,,10568393,Completed,First,"November 19, 2017",,,71h 32m 23s,,,
858,43056,,PlayStation 4,71h 34m,NR,,8689962,Completed,First,,,,71h 34m,,,
859,43056,ramsys,PlayStation 4,71h 36m,100%,,4096552,Completed,First,"March 04, 2017",,,71h 36m,,,
860,43056,bhdrozgn,PC,71h 40m,90%,,8574022,Completed,First,"April 06, 2019",,,71h 40m,,,
861,43056,shymelon,PlayStation 4,71h 47m,NR,61.76%,7013708,Completed,First,"September 10, 2018",,,71h 47m,,,
862,43056,danielwdoran,PlayStation 4,71h 57m,NR,,5511999,Completed,First,"December 24, 2018",,,71h 57m,,,
863,43056,,PC,72h,NR,,6904956,Completed,First,,,,72h,,,
864,43056,FelisPractice,PC,72h,90%,,12025987,Playing Completed,First,"May 13, 2020",,,72h,,73h /,
865,43056,MrSugarholic,PlayStation 4,72h,NR,,6130479,Completed,First,"April 16, 2018",,,72h,,,
866,43056,TjoresvR,PlayStation 4,72h,90%,,9194542,Completed,First,"December 04, 2019",,,72h,,,
867,43056,Verlaine,PC,72h,80%,,11206910,Completed,First,"February 16, 2020",,,72h,,,
868,43056,Xelos666,PC,72h,NR,,8605262,Completed,First,"April 12, 2019",,,72h,,,
869,43056,kingofools,PlayStation 4,72h,NR,,11765885,Completed,First,"May 13, 2020",,,72h,,,
870,43056,myspot,PC,72h,NR,,6960659,Completed,First,"September 02, 2018",,,72h,,,
871,43056,Pinleros,PlayStation 4,72h 06m,NR,,11877836,Completed,First,"May 31, 2020",,,72h 06m 29s,,,
872,43056,leekwavers,PlayStation 4,72h 11m,90%,Main story + real estate + hostess club complete.,5572332,Completed,First,"December 25, 2018",,,72h 11m,,,
873,43056,Xeogred,PlayStation 4,72h 16m,NR,"66.31%, Total Money Earned $60,029,578,050",5118802,Completed,First,"October 01, 2017",,,72h 16m,,,
874,43056,marcelo,PlayStation 4,72h 16m,90%,"44,38%",11408892,Completed,First,"April 10, 2020",,,72h 16m,,,
875,43056,SubSanity,PlayStation 4,72h 27m,NR,60.96%,6013881,Completed,First,"August 12, 2018",,,72h 27m,,,
876,43056,MaxFalco,PlayStation 4,72h 30m,90%,"Real Estate, Bar d'Hotesses et plusieurs quêtes secondaires",7297355,Completed,First,"October 21, 2018",,,72h 30m,,,
877,43056,,PlayStation 4,72h 32m,NR,,6567249,Completed,First,,,,72h 32m 05s,,,
878,43056,rvncto,PlayStation 4,72h 47m,NR,,5111752,Completed,First,"January 27, 2018",,,72h 47m,,,
879,43056,Muff,PlayStation 4,72h 53m,90%,"Did a bunch of side quests, completed both major minigames stories Normal difficulty",5409223,Completed,First,"December 26, 2017",,,72h 53m,,,
880,43056,,PlayStation 4,73h,NR,,6907340,Completed,First,,,,73h,,,
881,43056,,PlayStation 4,73h,NR,,7769238,Completed,First,,,,73h,,,
882,43056,Shrug,PlayStation 4,73h,100%,,8194594,Completed,First,"February 08, 2019",,,73h,,,
883,43056,ay2600,PC,73h,NR,Not completed estate and carabet metagame and their sidequests but completed the rest,8015707,Completed,First,"January 11, 2019",,,73h,,,
884,43056,kayserlein,PlayStation 4,73h,NR,,6232422,Completed,First,"May 11, 2018",,,73h,,,
885,43056,Private,PC,73h 10m,100%,55.61%,8355019,Completed,First,"February 18, 2019",,,73h 10m,,,
886,43056,Mr_Robot,PlayStation 4,73h 20m,90%,100% Completion + All Substories + All possible trophies in 1 playthrough,6664939,Completed,First,"October 26, 2018",,Difficulty: Normal,73h 20m,138h 48m,,
887,43056,Private,PlayStation 4,73h 34m,NR,,7394742,Completed,First,"August 18, 2019",,,73h 34m,,,
888,43056,Private,PC,73h 44m,NR,"75.4% complete, including 97 sidequests, and lots of time on the real estate and cabaret club",11693601,Completed,First,"May 10, 2020",,,73h 44m,,,
889,43056,Bure1910,Xbox One,74h 15m,NR,,11822559,Completed,First,"May 24, 2020",,,74h 15m,,,
890,43056,yobby,PlayStation 4,74h 17m,100%,"Completed real estate (including Pocket Circuit) and club activities, 77/100 subquests, all training completed",4026011,Completed,First,"February 07, 2017",,,74h 17m,,,
891,43056,,PlayStation 4,74h 45m,NR,,5065952,Completed,First,,,,74h 45m,,,
892,43056,Nax_Beylond,PC,74h 56m,NR,,11087003,Completed,First,"March 03, 2020",,,74h 56m,,,
893,43056,guachibo,PlayStation 4,74h 59m,NR,Till a 59% completion business finished and 55 substories,4380833,Completed,First,"May 03, 2017",22h,,74h 59m,,,
894,43056,,PC,75h,NR,,10612530,Completed,First,,,,75h,,,
895,43056,Akatsuki200,PlayStation 4,75h,NR,,8500631,Custom List Completed,First,"February 16, 2017",,,75h,,,
896,43056,BuckForty,PlayStation 4,75h,100%,,4918692,Completed,First,"January 25, 2018",,,75h,,,
897,43056,Eiah,PC,75h,NR,,7573915,Completed,First,"December 01, 2018",,,75h,,,
898,43056,EmAyAreKay,PlayStation 4,75h,NR,,6054492,Playing Completed,First,,35h,,75h,,,
899,43056,Krazybone,PlayStation 4,75h,NR,,10719304,Completed,First,"January 01, 2020",45h,,75h,,,
900,43056,basicmitch,PlayStation 4,75h,NR,,7072500,Completed,First,,,,75h,,,
901,43056,Private,PC,75h,100%,Not done yet!,7075436,Completed,First,"August 15, 2018",,,75h,,,
902,43056,sandworms,PlayStation 4,75h,NR,,8029762,Completed,First,"March 14, 2017",,,75h,,,
903,43056,sunglee87,PlayStation 4,75h,90%,,8623251,Completed,First,"June 22, 2019",,,75h,,,
904,43056,KerfMerf,PlayStation 4,75h 10m,80%,Completed a bunch of substories and both the cabaret club and real estate mini-campaigns,8643497,Completed,First,"May 22, 2019",,,75h 10m 32s,,,
905,43056,rockydil,PlayStation 4,75h 11m,NR,,5545890,Completed,First,"December 30, 2017",,,75h 11m,,,
906,43056,killshia,PC,75h 15m,NR,,6839193,Completed,First,"August 14, 2018",30h 15m,,75h 15m,,,
907,43056,sacrabalic,PC,75h 28m,80%,,10172812,Completed,First,,,,75h 28m,,,
908,43056,,PlayStation 4,75h 32m,NR,Main Story+ All Substories,4128645,Completed,First,,,,75h 32m,,,
909,43056,Nimbus,PlayStation 4,75h 33m,100%,,7342798,Completed,First,"April 14, 2018",,,75h 33m,,,
910,43056,lvsanchez,PlayStation 4,75h 54m,NR,,7850480,Completed,First,"December 28, 2018",,,75h 54m,,,
911,43056,,PC,76h,NR,,9249414,Completed,First,,,,76h,,,
912,43056,jimmyg,PlayStation 4,76h,100%,,5235142,Completed,First,"October 29, 2017",,,76h,,,
913,43056,spyrospy,PC,76h,NR,,11789754,Completed,First,"January 23, 2019",,,76h,,,
914,43056,periahdark,PlayStation 4,76h 19m,80%,"Most side stories. Only didn't do the disco ones, 2 of the platinum hostess, and the 2 secret bosses.",10515599,Completed,First,"December 18, 2019",,"Date Started: Nov. 30, 2019
Date Finished: Dec. 18, 2019",76h 19m,,,
915,43056,royrules22,PlayStation 4,76h 43m,NR,"52% substories, cabaret club and real estate complete. Main story on normal.",4346934,Completed,First,"August 16, 2017",,,76h 43m 52s,,,
916,43056,kris345,PC,76h 46m,NR,,11894405,Completed,First,,,,76h 46m,,,
917,43056,Private,PC,76h 50m,NR,,11426053,Completed,First,,,,76h 50m,,,
918,43056,tron999,PlayStation 4,76h 51m,NR,80% complete,3970176,Completed,First,"June 04, 2017",,,76h 51m,,,
919,43056,hockjock666,PlayStation 4,76h 52m,NR,,7392171,Completed,First,"November 05, 2018",,,76h 52m,,,
920,43056,,PlayStation 4,76h 58m,NR,,6172590,Completed,First,,,,76h 58m,,,
921,43056,,PlayStation 4,77h,NR,"Finished game, three quarters of ability upgrades, a few side quests and mini games, game says ""55% completion""",4153128,Completed,First,,,,77h,,,
922,43056,Private,PC,77h,NR,,7813658,Completed,First,"December 23, 2018",,,77h,,,
923,43056,balloonicorn,PlayStation 4,77h,100%,,6458136,Completed,First,"September 16, 2018",,,77h,,,
924,43056,droppies,PC,77h,100%,,7890687,Completed,First,,,,77h,,,
925,43056,SirTalpa,PlayStation 4,77h 22m,80%,All Substories and reachable trophies.,10232035,Completed,First,"October 11, 2019",,,77h 22m,,,
926,43056,Namaku64,PC,77h 26m,NR,,11250967,Completed,First,"November 23, 2018",,,77h 26m,,,
927,43056,huskythegeek,PlayStation 4,77h 45m,90%,Normal. 54% completion. Real Estate Royale and Caberet Club Czar completed.,6446931,Completed,First,"December 26, 2019",,,77h 45m,,,
928,43056,TheBarbato,PlayStation 4,77h 48m,100%,"46/55 Trophies, 60.69% overall completion, all substories and both business storylines completed.",3974540,Completed,First,"March 12, 2017",,,77h 48m,,,
929,43056,Private,PlayStation 4,77h 51m,100%,,8978252,Completed,First,"August 28, 2018",,,77h 51m 33s,,,
930,43056,,PC,78h,NR,,11485759,Completed,First,,,,78h,,,
931,43056,Zakk,PlayStation 4,78h,90%,Main plus most of side missions,7410248,Completed,First,"November 01, 2018",,,78h,,,
932,43056,matwarrior,PC,78h,NR,,8675006,Completed,First,"April 26, 2019",,,78h,,,
933,43056,solid_bogan,PC,78h,NR,,8904328,Completed,First,"April 04, 2019",,,78h,,,
934,43056,tigerfestivals,PlayStation 4,78h 19m,NR,,5458121,Completed,First,,,,78h 19m 46s,,,
935,43056,Sensual,PlayStation 4,78h 32m,NR,,7218949,Completed,First,"October 12, 2018",,,78h 32m 27s,,,
936,43056,punkaerl,PlayStation 4,78h 42m,NR,,5105325,Completed,First,"July 17, 2017",,,78h 42m,,,
937,43056,defsoad,PlayStation 4,78h 50m,100%,,4351597,Completed,First,"April 22, 2017",,,78h 50m,,,
938,43056,waveathon,PlayStation 4,78h 51m,100%,,5557406,Completed,First,"January 01, 2018",,,78h 51m,,,
939,43056,melimelody1991,PlayStation 4,78h 58m,70%,"cabaret and real estate finished, did all the substories I could find, 55.61% completion",11070911,Completed,First,"March 26, 2020",,,78h 58m,,,
940,43056,,PC,79h,NR,,12027654,Completed,First,,,,79h,,,
941,43056,Private,PC,79h,100%,,9080781,Completed,First,"July 04, 2019",,,79h,,,
942,43056,ibtachi,PlayStation 4,79h,100%,,8562586,Completed,First,"April 03, 2019",,,79h,,,
943,43056,shinkaix,PlayStation 4,79h 04m,100%,,3967450,Completed,First,"February 19, 2017",,,79h 04m,,,
944,43056,Obscho,PC,79h 08m,NR,,11881701,Completed,First,"June 01, 2020",,,79h 08m,,,
945,43056,Ramasit,PlayStation 4,79h 44m,NR,,4588922,Completed,First,"June 18, 2017",,,79h 44m,,,
946,43056,Gumballgala,PlayStation 4,79h 52m,90%,,4840886,Completed,First,"July 29, 2017",,,79h 52m,,,
947,43056,,PC,80h,NR,,8295000,Completed,First,,,,80h,,,
948,43056,,PlayStation 4,80h,NR,,10415728,Completed,First,,30h,,80h,,,
949,43056,,PC,80h,NR,,11719014,Completed,First,,25h,,80h,150h,,
950,43056,Asthaeran,PlayStation 4,80h,90%,,8560912,Completed,First,"June 23, 2018",,,80h,,,
951,43056,LoliGod,PlayStation 4,80h,80%,,5091497,Completed,First,"October 15, 2017",40h,,80h,,,
952,43056,Simpanssi76,PlayStation 4,80h,100%,,10800432,Completed,First,"October 05, 2018",35h,,80h,160h,,
953,43056,Uncle_Kaz,PC,80h,NR,,6941271,Completed,First,"August 22, 2018",25h,,80h,,,
954,43056,Uschluch,PC,80h,NR,,6835762,Completed,First,"November 29, 2018",,,80h,,,
955,43056,andrelvb,PlayStation 4,80h,90%,,6161883,Completed,First,"May 26, 2018",,,80h,,,
956,43056,drimphed,PC,80h,NR,,9371207,Completed,First,,,,80h,,,
957,43056,Private,Xbox One,80h,NR,,11027629,Completed,First,"March 20, 2020",,,80h,,,
958,43056,mafyahard3,PlayStation 4,80h,NR,,5008463,Completed,First,"September 05, 2017",,,80h,,,
959,43056,miumiu,PC,80h,NR,,8987808,Completed,First,"June 17, 2019",,,80h,,,
960,43056,,PlayStation 4,80h 10m,NR,,7003922,Completed,First,,,,80h 10m,,,
961,43056,,PlayStation 4,80h 20m,NR,,4170049,Completed,First,,,,80h 20m,,,
962,43056,KogamoSJS,PlayStation 4,80h 21m,NR,,11084756,Completed,First,"February 02, 2019",,,80h 21m 33s,,,
963,43056,Darasta44,PlayStation 4,80h 28m,90%,,5736958,Completed,First,"February 21, 2018",,,80h 28m 15s,,,
964,43056,UserOne,PC,80h 38m,NR,,10323871,Completed,First,,,,80h 38m,,,
965,43056,StefanReinpold,PlayStation 4,80h 50m,NR,,10973047,Completed,First,"February 11, 2020",,,80h 50m,,,
966,43056,,PC,81h,NR,,7408275,Completed,First,,,,81h,,,
967,43056,,PC,81h,NR,,11452179,Completed,First,,,,81h,,,
968,43056,,PC,81h,NR,,11549531,Completed,First,,,,81h,,,
969,43056,BoxMan,PC,81h,90%,,6841895,Completed,First,"August 14, 2018",,,81h,,,
970,43056,Zerosan,PC,81h,NR,,8429685,Completed,First,,,,81h,,,
971,43056,LopperUK,PC,81h 03m,80%,"Beat main story, beat real estate royale, beat cabaret club czar, 61.50% overall, 50 billion earned, played on easy.",6941724,Completed,First,"August 29, 2018",,,81h 03m,,,
972,43056,,PlayStation 4,81h 25m,NR,,6953445,Completed,First,,,,81h 25m 50s,,,
973,43056,Mad_Computerist,PlayStation 4,81h 31m,NR,69.52%,8300472,Completed,First,"February 19, 2019",,,81h 31m,,,
974,43056,SOUP32,PlayStation 4,81h 31m,NR,"Finished about half of the substories, and the real estate quest.",5512513,Completed,First,"April 02, 2018",,,81h 31m,,,
975,43056,,PlayStation 4,81h 33m,NR,,7373788,Completed,First,,,,81h 33m,,,
976,43056,David_HLTB,PC,82h,100%,,8029917,Completed,First,"February 22, 2019",,,82h,,,
977,43056,Kiactus,PC,82h,100%,,11639497,Completed,First,,,,82h,,,
978,43056,Zeranium42,PlayStation 4,82h,100%,,10817741,Completed,First,,,,82h,,,
979,43056,Private,PC,82h,NR,,6598041,Completed,First,"April 23, 2019",,,82h,,,
980,43056,ukfd,PC,82h,80%,,10142423,Completed,First,"October 08, 2019",,,82h,,,
981,43056,Private,PlayStation 4,82h 02m,100%,"Most sidestories, all of Kiryu's business sidestory, and half of Majima's business sidestory",6918438,Completed,First,"March 06, 2018",,,82h 02m,,,
982,43056,D4L41L4M4,PC,82h 04m,90%,"Completed all of Real Estate Royale, Cabaret Club Czar and most of the substories. 61.50% overall completion.",10153169,Completed,First,"November 02, 2019",,,82h 04m 08s,,,
983,43056,aleclair,PC,82h 06m,NR,,8610633,Completed,First,"April 13, 2019",,,82h 06m,,,
984,43056,thausael,PlayStation 4,82h 10m,80%,,10365667,Completed,First,"May 12, 2018",,,82h 10m 24s,,,
985,43056,Mills,PC,82h 14m,NR,87% Completion list,8739235,Completed,First,"May 08, 2019",39h 16m 15s,,82h 14m 51s,,,
986,43056,RadicalBeanCollector,PC,82h 15m,NR,,8246203,Completed,First,,,,82h 15m 11s,,,
987,43056,Bakurama,PC,82h 24m,NR,87% completion list.,8140131,Completed,Replay,"January 27, 2019",,,82h 24m,,,
988,43056,SolidLion22,PlayStation 4,82h 32m,100%,"main story and many sidequests, cabaret and real state completed",4001307,Completed,First,"March 29, 2017",,,82h 32m,,,
989,43056,Sartoris,PlayStation 4,82h 44m,NR,"Cabaret and real estate completed, main skills trees finished, several side quests complete.",6307990,Completed,First,"May 27, 2018",,,82h 44m 14s,,,
990,43056,febLey,PC,82h 51m,100%,"Main Story, most Sub Stories, 100% Real Estate, 100% Cabaret Club",5994243,Completed,First,"June 22, 2019",,,82h 51m,,,
991,43056,BlazeSabre,PC,83h,NR,,10882017,Completed,First,"January 25, 2020",,,83h,,,
992,43056,warfarian,PC,83h,NR,,10248712,Completed,First,"October 15, 2019",,,83h,,,
993,43056,Xaffenn,PlayStation 4,83h 07m,NR,"Completed main story, completed Real Estate Royal and Cabaret Czar before continuing. Overall completion was over 50%",4099286,Completed,First,"March 14, 2017",,,83h 07m 23s,,,
994,43056,lucy0517,PlayStation 4,83h 10m,90%,,7020680,Completed,First,"September 11, 2018",,,83h 10m,,,
995,43056,RockinRanger,PlayStation 4,83h 13m,100%,,6065676,Completed,First,"April 20, 2018",,,83h 13m,,,
996,43056,gilchrd,PlayStation 4,83h 44m,NR,,3973643,Completed,First,"April 16, 2017",,,83h 44m,,,
997,43056,picklepastry,PlayStation 4,83h 48m,100%,,8559639,Completed,First,"April 02, 2019",,,83h 48m,,,
998,43056,,PC,84h,NR,,9341377,Completed,First,,,,84h,,,
999,43056,Private,PC,84h,90%,All side quests completed,11542228,Completed,First,"March 23, 2019",,,84h,,,
1000,43056,TonioG,PlayStation 4,84h,NR,,4053228,Completed,First,"February 11, 2017",,,84h,,,
1001,43056,ZetaKebab,PlayStation 4,84h 12m,90%,,4056773,Completed,First,,,,84h 12m,,,
1002,43056,,PC,84h 13m,NR,54.81% Completion,8317504,Completed,First,,,,84h 13m,,,
1003,43056,kir1n,PlayStation 4,84h 19m,100%,,8988116,Completed,First,"June 17, 2019",,,84h 19m,,,
