,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Speedrun,Retired Notes
792,62935,HoHo23,PC,25h,NR,,10621105,Completed,First,"December 19, 2019",,25h,,,,,
793,62935,I_am_nobody,PC,25h,80%,,10358321,Completed,First,"November 03, 2019",,25h,,,,,
794,62935,IamRedBlue,PC,25h,90%,,10321372,Completed,First,"October 29, 2019",,25h,,,,,
795,62935,Mlkael,Xbox One,25h,90%,,10367013,Completed,First,"November 26, 2019",20h,25h,32h,,,,
796,62935,Pinkan,PlayStation 4,25h,NR,,10552532,Completed,First,"November 17, 2019",,25h,,,,,
797,62935,Rafx,PC,25h,80%,Main Story + Most Side Quests,11820280,Completed,First,"May 23, 2020",,25h,,,,,
798,62935,SDEagle,PC,25h,NR,,10576229,Completed,First,"November 05, 2019",,25h,,,,,
799,62935,Shadax,PC,25h,80%,,11554815,Completed,First,"March 25, 2020",,25h,,,,,
800,62935,Sorren101,Xbox One,25h,NR,,10516255,Completed,First,,,25h,35h,,,,
801,62935,Tarrmu,PlayStation 4,25h,NR,,9660205,Completed,First,"November 07, 2019",,25h,,,,,
802,62935,Wedjwants,PlayStation 4,25h,NR,,10370885,Completed,First,"November 03, 2019",,25h,,,,,
803,62935,ZozuliakNick,PlayStation 4,25h,80%,,10585223,Completed,First,"December 05, 2019",,25h,,,,,
804,62935,Private,PC,25h,NR,,10716065,Completed,First,"January 01,",,25h,,,,,
805,62935,berticus,PlayStation 4,25h,NR,Blasted through from Byzantium on but took it slow before then,10802868,Completed,First,"January 12, 2020",,25h,,,,,
806,62935,betrayer,Xbox One,25h,60%,,10439172,Completed,First,"December 15, 2019",,25h,,,,,
807,62935,captaincolvin,Xbox One,25h,80%,,10559242,Completed,First,"December 02, 2019",15h,25h,,,,,
808,62935,Private,PC,25h,NR,,10607292,Playing Completed,First,"December 19, 2019",,25h,,,,,
809,62935,daanthijs,PlayStation 4,25h,NR,,10421768,Completed,First,"November 13, 2019",12h,25h,35h,,,,
810,62935,filanke,PC,25h,NR,,10748231,Completed,First,"January 04, 2020",,25h,,,,,
811,62935,irishww,PC,25h,90%,,10419781,Completed,First,"November 12, 2019",20h,25h,,,,,
812,62935,j_scag,PC,25h,90%,,10443270,Completed,First,"November 17, 2019",,25h,,,,,
813,62935,Private,PC,25h,80%,Estimated time,11365710,Completed,First,,,25h,,,,,
814,62935,Private,PC,25h,70%,,11529681,Completed,First,"January 27, 2020",,25h,,,,,
815,62935,mawerick_mc,PC,25h,NR,Most of achievements and about 70% of extra quests,10640264,Completed,First,"December 23, 2019",,25h,,,,,
816,62935,Private,PC,25h,NR,,10512610,Completed,First,"November 04, 2019",,25h,,,,,
817,62935,Private,Xbox One,25h,NR,,10552563,Completed,First,"December 07, 2019",,25h,,,,,
818,62935,nuqu2,PC,25h,NR,,10662391,Completed,First,"December 26, 2019",12h,25h,35h,,,,
819,62935,otakuPower,PC,25h,NR,,10365890,Completed,First,"November 04, 2019",,25h,,,,,
820,62935,smallfriesxl,PC,25h,NR,,10372998,Completed,First,"November 06, 2019",,25h,,,,,
821,62935,szaromir,PC,25h,NR,,10738652,Completed,First,"January 03, 2020",,25h,,,,,
822,62935,wobblesplat,PC,25h,NR,,10556420,Completed,First,"December 07, 2019",,25h,,,,,
823,62935,countjac,PC,25h 13m,NR,,10318291,Completed,First,"October 28, 2019",,25h 13m,,,,,
824,62935,RadicalBeanCollector,PC,25h 13m,NR,,11142665,Completed,First,"March 12, 2020",,25h 13m 11s,,,,,
825,62935,,PC,25h 14m,NR,,10443960,Completed,First,,,25h 14m,,,,,
826,62935,wldyoukndly,PlayStation 4,25h 20m,60%,,11595154,Completed,First,"March 14, 2020",,25h 20m 26s,,,,,
827,62935,mickeyc22,Xbox One,25h 25m,90%,,10564712,Completed,First,"December 12, 2019",,25h 25m,,,,,
828,62935,Private,PC,25h 26m,90%,,10425534,Completed,First,"November 25, 2019",,25h 26m,,,,,
829,62935,Noopinho,Xbox One,25h 30m,NR,,10298509,Completed,First,"December 01, 2019",,25h 30m,,,,,
830,62935,bobiroka,PlayStation 4,25h 30m,60%,,10287164,Completed,First,"March 30, 2020",,25h 30m,,,,,
831,62935,fusrodah,PC,25h 30m,70%,,10934358,Completed,First,"February 03, 2020",,25h 30m,,,,,
832,62935,sleepyzzz,PC,25h 30m,NR,,11269649,Completed,First,"March 28, 2020",,25h 30m,,,,,
833,62935,spawn_92,PC,25h 30m,NR,,11465289,Completed,First,"April 16, 2020",,25h 30m,,,,,
834,62935,tmurder91,PC,25h 31m,NR,,10415606,Completed,First,"November 11, 2019",,25h 31m,,,,,
835,62935,NoobJestorio,PlayStation 4,25h 31m,90%,"Se hicieron algunas de las misiones extra, pero no todas.",10457216,Completed,First,"November 20, 2019",,25h 31m 49s,,,,,
836,62935,,PC,25h 34m,NR,Main story + almost all side missions(85% atleast),10348498,Completed,First,,,25h 34m,,,,,
837,62935,tbcy6591,Xbox One,25h 34m,70%,,11306566,Completed,First,"April 09, 2020",,25h 34m,,,,,
838,62935,RedLyone,PC,25h 35m,90%,,10824132,Playing Completed,First,"January 15, 2020",,25h 35m,,,,,
839,62935,Flourite,PlayStation 4,25h 41m,100%,"All companion quests, maybe 70% of side quests",10662498,Completed,First,"January 02, 2020",,25h 41m,,,,,
840,62935,Mike_Foxtrot,Xbox One,25h 44m,NR,,10624364,Completed,First,"December 19, 2019",,25h 44m,,,,,
841,62935,,PC,26h,NR,,10388898,Completed,First,,,26h,,,,3h 15m,
842,62935,,PlayStation 4,26h,NR,,10417552,Completed,First,,10h,26h,32h,,,,
843,62935,,Xbox One,26h,NR,,10499450,Completed,First,,,26h,,,,,
844,62935,Bee892,PC,26h,NR,,10969492,Completed,First,,,26h,,,,,
845,62935,Private,Xbox One,26h,NR,,10388671,Completed,First,"November 09, 2019",,26h,,,,,
846,62935,Leonshade,PC,26h,NR,Main Quest + most sidequests,10371969,Completed,First,"November 06, 2019",,26h,,,,,
847,62935,Odrogo,PC,26h,70%,,11640056,Completed,First,"May 02, 2020",,26h,,,,,
848,62935,Thyme1152,PC,26h,80%,,10982644,Completed,First,"February 26, 2020",,26h,,,,,
849,62935,Private,Xbox One,26h,NR,,10459787,Completed,First,"November 20, 2019",,26h,,,,,
850,62935,md1032,PC,26h,NR,,10856013,Completed,First,"January 21, 2020",,26h,,,,,
851,62935,nodemon,PC,26h,NR,,10709967,Completed,First,"December 31, 2019",,26h,,,,,
852,62935,michael01,PC,26h 01m,NR,,10466583,Completed,First,"November 22, 2019",,26h 01m 02s,,,,,
853,62935,Private,PlayStation 4,26h 09m,NR,,10582993,Completed,First,"January 04, 2020",,26h 09m,,,,,
854,62935,kamwu,Xbox One,26h 19m,80%,,10514972,Completed,First,"November 30, 2019",,26h 19m,,,,,
855,62935,Hottston,Xbox One,26h 24m,60%,,10304705,Completed,First,"January 15, 2020",,26h 24m,,,,,
856,62935,DecemberStyle,PC,26h 27m,80%,,10303992,Completed,First,"November 17, 2019",,26h 27m 13s,,,,,
857,62935,Deadscream13,PC,26h 30m,80%,,10396127,Completed,First,"November 10, 2019",,26h 30m,,,,,
858,62935,birdo,PC,26h 30m,80%,,10568261,Completed,First,"December 09, 2019",,26h 30m,,,,,
859,62935,Jakobhund,PC,26h 36m,70%,,11925919,Completed,First,,,26h 36m,,,,,
860,62935,LopperUK,PC,26h 36m,80%,"Beat main story, beat a bunch of side quests, got level 30, some other stuff",10450249,Completed,First,"November 19, 2019",,26h 36m,,,,,
861,62935,,PC,26h 38m,NR,,11885773,Completed,First,,,26h 38m,,,,,
862,62935,hrcd,PC,26h 40m,NR,Main story + almost all side quests,10649026,Completed,First,"December 24, 2019",,26h 40m,,,,,
863,62935,Private,PC,26h 45m,NR,All quests,10736796,Completed,First,"January 10, 2020",,26h 45m,,,,,
864,62935,,PC,26h 45m,NR,Main story + all quests I could find. Very much exploring included,10313570,Completed,First,,,26h 45m 16s,,,,,
865,62935,Thatotherguy9936,PlayStation 4,26h 47m,NR,,10527816,Completed,First,"November 09, 2019",,26h 47m 50s,,,,,
866,62935,Private,Xbox One,26h 54m,90%,,11513076,Completed,First,"April 20, 2020",,26h 54m,,,,,
867,62935,,PC,26h 55m,NR,,10681407,Completed,First,,,26h 55m,,,,,
868,62935,fallen_angelz,PC,26h 56m,70%,Beat everything I could minus 'Foundation'. Ended at Level 30 ~ Good Ending.,10670219,Completed,First,"December 28, 2019",,26h 56m,,,,,
869,62935,,PC,27h,NR,,10450874,Completed,First,,,27h,,,,,
870,62935,,PC,27h,NR,,11030475,Completed,First,,,27h,,,,,
871,62935,CriticalMax,PC,27h,NR,,11070598,Completed,First,"February 29, 2020",,27h,,,,,
872,62935,DanielMeier,PC,27h,NR,,10865424,Completed,First,"November 02, 2019",,27h,,,,,
873,62935,Euikoman,PC,27h,80%,,10614972,Completed,First,"December 18, 2019",,27h,,,,,
874,62935,Lungkisser,Xbox One,27h,90%,"Most quests I could, minus a few asinine Tasks given late in the game.",10317143,Completed,First,"October 28, 2019",,27h,,,,,
875,62935,MightyMarlin,PC,27h,60%,,11662497,Completed,First,"May 20, 2020",,27h,,,,,
876,62935,MoreMaati,PC,27h,NR,,10453122,Completed,First,"November 03, 2019",,27h,,,,,
877,62935,Raiksha,PlayStation 4,27h,100%,,10309394,Completed,First,"November 23, 2019",,27h,,,,,
878,62935,Rey5,PC,27h,NR,,10427809,Completed,First,"November 05, 2019",,27h,,,,,
879,62935,Sebolini,Xbox One,27h,NR,,10527240,Completed,First,"December 03, 2019",,27h,,,,,
880,62935,aruraljuror,Xbox One,27h,70%,,10421962,Completed,First,"December 04, 2019",,27h,,,,,
881,62935,celioamd,Xbox One,27h,90%,,10870935,Completed,First,"January 19, 2020",,27h,,,,,
882,62935,dormuth,PC,27h,NR,80% of sidequests,10465628,Completed,First,"November 01, 2019",,27h,,,,,
883,62935,feckerson,PC,27h,NR,,10522615,Completed,First,"December 02, 2019",,27h,,,,,
884,62935,ralinsley,PC,27h,80%,,10344821,Completed,First,"October 30, 2019",,27h,,,,,
885,62935,recre1889,Xbox One,27h,NR,,11664106,Completed,First,"May 05, 2020",,27h,,,,,
886,62935,talbrecht,Xbox One,27h,NR,,11690020,Completed,First,"May 08, 2020",,27h,,,,,
887,62935,yukokano22,PC,27h 03m,NR,,11336709,Completed,First,"April 09, 2020",,27h 03m,,,,,
888,62935,coldvantage,Xbox One,27h 04m,80%,,10477159,Completed,First,"November 23, 2019",,27h 04m,,,,,
889,62935,Anthirian,PC,27h 07m,NR,Most sidequests done,10728729,Completed,First,"April 19, 2020",,27h 07m,,,,,
890,62935,,Xbox One,27h 16m,NR,,11069442,Completed,Replay,,16h 32m 09s,27h 16m 03s,32h 49m 37s,,,,
891,62935,Sampsy,Xbox One,27h 23m,NR,,10429427,Completed,First,"November 16, 2019",,27h 23m,,,,,
892,62935,,PC,27h 25m,NR,,10512889,Completed,First,,,27h 25m 14s,,,,,
893,62935,PokePL,PC,27h 29m,NR,,10411824,Completed,First,"November 10, 2019",,27h 29m,,,,,
894,62935,Friendomorph,PC,27h 30m,80%,,10458220,Completed,First,"December 16, 2019",,27h 30m,,,,,
895,62935,nathansamander,PlayStation 4,27h 30m,NR,,10319033,Completed,First,"December 18, 2019",,27h 30m,,,,,
896,62935,papaScott,PC,27h 30m,NR,,10606728,Completed,First,"November 01, 2019",,27h 30m,,,,,
897,62935,Private,PC,27h 30m,NR,,10643259,Completed,First,"May 07, 2020",,27h 30m 48s,,,,,
898,62935,NeKaS,Xbox One,27h 32m,90%,,10439527,Completed,First,"November 17, 2019",,27h 32m,,,,,
899,62935,,Xbox One,27h 33m,NR,,10368805,Completed,First,,,27h 33m,,,,,
900,62935,SgAkErRu,PC,27h 33m,80%,,10362583,Completed,First,"November 04, 2019",,27h 33m,,,,,
901,62935,ys45,PC,27h 38m,NR,,10742077,Completed,First,"January 03, 2020",,27h 38m,,,,,
902,62935,Singis111,PlayStation 4,27h 42m,100%,"2 playthroughs - 1 on normal where I played however I wanted, 1 on easy murdering everyone. Trophies 23/49",10642313,Completed,First,"March 02, 2020",,27h 42m,,"Playthrough 1
Spaceke Nicolse lvl 24
Time: 20h 46min
Normal difficulty
Two companion quests, some side quests. Saved colony.
Playthrough 2
Cheeseknife lvl 19
Time: 6h 56min
Easy difficulty
Killed every NPC I encountered. Story only.",,,
903,62935,,Xbox One,27h 45m,NR,,10323384,Completed,First,,,27h 45m,,,,,
904,62935,Private,PC,27h 47m,80%,,10302054,Completed,First,"December 06, 2019",,27h 47m 47s,,,,,
905,62935,Wergiforce,Xbox One,27h 55m,90%,,10489997,Completed,First,"November 26, 2019",,27h 55m,,,,,
906,62935,,PC,28h,NR,,10549499,Completed,First,,,28h,,,,,
907,62935,Aegon_G,PC,28h,NR,,10375855,Completed,First,"December 04, 2019",,28h,,,,,
908,62935,Burretploof,PC,28h,80%,All companions and their quests + most side-quests,10417501,Completed,First,"November 05, 2019",,28h,,,,,
909,62935,Cheezels,PC,28h,60%,Completed Main Story and all quests except dress up. 1 playthrough.,11037650,Completed,First,"February 23, 2020",,28h,,,,,
910,62935,Enotistyi,Xbox One,28h,NR,,10365518,Completed,First,"November 05, 2019",,28h,,,,,
911,62935,Ewkaly,PC,28h,NR,,10850016,Completed,First,"November 12, 2019",,28h,,,,,
912,62935,Feriku,PC,28h,NR,,10358554,Completed,First,"December 04, 2019",,28h,,,,,
913,62935,Mackan153,PlayStation 4,28h,80%,,10964202,Completed,First,"February 09, 2020",,28h,,,,,
914,62935,MillerHighLife,PC,28h,NR,,10369214,Completed,First,"November 05, 2019",,28h,,,,,
915,62935,SnaaakeEater15,Xbox One,28h,NR,,10372101,Completed,First,"November 06, 2019",,28h,,,,,
916,62935,alexandreloones,PC,28h,80%,,10439381,Completed,First,"November 17, 2019",,28h,,,,,
917,62935,born_naughty,PC,28h,90%,,10579597,Completed,First,"May 02, 2020",,28h,,,,,
918,62935,d0dge,PC,28h,NR,,10390921,Completed,First,"November 10, 2019",,28h,,,,,
919,62935,leassel,PC,28h,NR,,10465393,Completed,First,,,28h,,,,,
920,62935,obeliskos,PC,28h,NR,,10666119,Completed,First,,,28h,,,,,
921,62935,stark7697,PC,28h,80%,,10362574,Completed,First,"November 03, 2019",,28h,,Supernova 80% achivments,,,
922,62935,,PC,28h 03m,NR,,10713830,Completed,First,,,28h 03m,,,,,
923,62935,Private,PC,28h 06m,90%,"Level 30, mostly peaceful run, all quests except the Celeste one, half of the achievements",10303542,Completed,First,"November 02, 2019",,28h 06m 02s,,,,,
924,62935,Helzoh,PC,28h 10m,90%,,11159566,Completed,First,"March 19, 2020",,28h 10m,,,,,
925,62935,kotchko1394,PC,28h 12m,NR,,9643774,Completed,First,"December 06, 2019",,28h 12m,,,,,
926,62935,chygrynsky,PC,28h 15m,80%,,10574890,Completed,First,"December 11, 2019",,28h 15m,,,,,
927,62935,,PC,28h 20m,NR,,10494207,Completed,First,,,28h 20m,,,,,
928,62935,Private,PC,28h 26m,NR,,10629882,Completed,First,"January 18, 2020",,28h 26m,,,,,
929,62935,,PC,28h 30m,NR,,10434409,Completed,First,,,28h 30m,,,,,
930,62935,AlphaOmega247,PlayStation 4,28h 31m,80%,,10313865,Completed,First,"November 08, 2019",,28h 31m,,,,,
931,62935,antonio446,PC,28h 52m,NR,,10380555,Completed,First,"November 08, 2019",,28h 52m,,,,,
932,62935,2k2s2k,Xbox One,28h 58m,NR,,10514603,Completed,First,"November 30, 2019",,28h 58m,,,,,
933,62935,Poppincaps,PlayStation 4,29h,80%,,10311602,Custom List Completed,First,"December 11, 2019",,29h,,,,,
934,62935,Raczaron,PC,29h,NR,,10512044,Completed,First,"November 30, 2019",,29h,,,,,
935,62935,bobro2,PC,29h,80%,,11065259,Completed,First,"February 28, 2020",,29h,,,,,
936,62935,kianweic,PC,29h,NR,,10399243,Completed,First,"November 11, 2019",,29h,,,,,
937,62935,stecrv,PC,29h,80%,,11178058,Completed,First,"March 15, 2020",,29h,,,,,
938,62935,,Xbox One,29h 02m,NR,,11037647,Completed,First,,,29h 02m,,,,,
939,62935,cheesesteak7,PC,29h 05m,NR,,10399540,Completed,First,"November 10, 2019",,29h 05m 05s,,,,,
940,62935,theubersquid,Xbox One,29h 16m,NR,,10376125,Completed,First,"November 07, 2019",,29h 16m,,,,,
941,62935,Vagkws,Xbox One,29h 20m,90%,,10358763,Completed,First,"November 03, 2019",,29h 20m,,,,,
942,62935,Private,PC,29h 22m,NR,,10913272,Completed,First,"November 15, 2019",,29h 22m 34s,,,,,
943,62935,jj_gury,Xbox One,29h 24m,NR,,11334761,Completed,First,"April 11, 2020",,29h 24m,,,,,
944,62935,,Xbox One,29h 30m,NR,,10601830,Completed,First,,,29h 30m,,,,,
945,62935,,PlayStation 4,29h 35m,NR,,10313468,Completed,First,,,29h 35m,,,,,
946,62935,knalb,PC,29h 38m,90%,"All companion quests, Phineas ending",10354708,Completed,First,"November 27, 2019",,29h 38m 14s,,,,,
947,62935,Pinleros,PlayStation 4,29h 51m,NR,,11877809,Completed,First,"May 31, 2020",,29h 51m,,,,,
948,62935,,Xbox One,29h 54m,NR,,10370294,Completed,First,,,29h 54m 30s,,,,,
949,62935,Tusk,PC,29h 55m,90%,"Did most of the quests, Phineas run, started Board questline also up until what they wanted to do with Edgewater.",10314968,Completed,First,"October 28, 2019",,29h 55m,,,,,
950,62935,,PC,30h,NR,,10396573,Completed,First,,,30h,,,,,
951,62935,,PC,30h,NR,,10426575,Completed,First,,,30h,,,,,
952,62935,,Xbox One,30h,NR,,10751158,Completed,First,,,30h,,,,,
953,62935,Private,PC,30h,70%,,10715855,Completed,First,"October 26, 2019",,30h,,,,,
954,62935,Candroon,Xbox One,30h,NR,,10457974,Completed,First,"November 15, 2019",,30h,,,,,
955,62935,Cronox,PC,30h,NR,,10313838,Completed,First,"December 16, 2019",,30h,,,,,
956,62935,Fasto,Xbox One,30h,70%,,10833240,Completed,First,,,30h,,,,,
957,62935,GhostsOnHoliday,PC,30h,90%,,10943248,Completed,First,"February 05, 2020",,30h,,,,,
958,62935,HowieGaming,PC,30h,70%,,10924892,Completed,First,"February 01, 2020",,30h,34h,,,,
959,62935,Kirksplosion,PC,30h,80%,,10426015,Completed,First,"November 15, 2019",,30h,,,,,
960,62935,MrFirebugJr,PlayStation 4,30h,90%,,10362239,Completed,First,"November 04, 2019",,30h,,,,,
961,62935,Paletz,PC,30h,80%,,10536683,Completed,First,"November 05, 2019",,30h,35h,,,,
962,62935,RattleSnakePit3,Xbox One,30h,80%,,10768897,Completed,First,"November 06, 2019",,30h,,,,,
963,62935,aliroma,PC,30h,100%,,11877063,Completed,First,"May 31, 2020",,30h,,,,,
964,62935,baharreth,PC,30h,NR,,11704738,Completed,First,"May 04, 2020",,30h,,,,,
965,62935,dragmagpuff,PC,30h,90%,,10392054,Completed,First,"December 15, 2019",,30h,,,,,
966,62935,flamingmonkey93,PC,30h,NR,,10514150,Completed,First,"November 30, 2019",,30h,,,,,
967,62935,Private,PC,30h,90%,,11826668,Completed,First,"May 24, 2020",,30h,,,,,
968,62935,Private,PlayStation 4,30h,NR,,10728993,Completed,First,"January 01, 2020",,30h,,,,,
969,62935,sanatu,PC,30h,100%,,10746974,Completed,First,"January 04, 2020",,30h,,,,,
970,62935,zedk,PC,30h,NR,,10864660,Completed,First,"January 23, 2020",,30h,,,,,
971,62935,Packertown08,Xbox One,30h 05m,NR,,11857263,Completed,First,,,30h 05m,,,,,
972,62935,Allangamer43D,Xbox One,30h 15m,NR,,10594727,Completed,First,"November 15, 2019",,30h 15m,,,,,
973,62935,Private,PC,30h 15m,90%,,9255636,Completed,First,"November 05, 2019",,30h 15m,,,,,
974,62935,DeusJabu,Xbox One,30h 17m,80%,,10481207,Completed Retired,First,"November 17, 2019",,30h 17m,,,,,
975,62935,backtobackpsycho,PlayStation 4,30h 22m,NR,,10426089,Completed,First,"November 12, 2019",12h 05m 23s,30h 22m 33s,,,,,
976,62935,carsmiley,PC,30h 26m,NR,,10318362,Completed,First,"October 29, 2019",,30h 26m 22s,,I had to replay a couple of parts because the game kept crashing.,,,
977,62935,Kwixzii,PC,30h 31m,70%,,10351372,Completed,First,,,30h 31m,,,,,
978,62935,MadSexual,PC,30h 35m,90%,,10419344,Completed,First,"November 12, 2019",,30h 35m,,,,,
979,62935,Uk0nVasara,PC,30h 42m,70%,,11768731,Completed,First,"November 06, 2019",,30h 42m,,,,,
980,62935,,PC,30h 45m,NR,,11148429,Completed,First,,,30h 45m,,,,,
981,62935,,PC,31h,NR,,11237682,Completed,First,,,31h,,,,,
982,62935,CryowolfGG,PC,31h,70%,Please consider checking out my spoiler-free review.,11929413,Completed,First,"June 05, 2020",,31h,,,,,
983,62935,ForceFromAbove,PC,31h,80%,Main Story and all Side Quests,10377316,Completed,First,"November 07, 2019",,31h,,,,,
984,62935,Private,PC,31h,NR,,10894516,Completed,First,"October 31, 2019",,31h,31h 30m,,,,
985,62935,ThoRCX,PC,31h,70%,,10362418,Completed,First,"November 04, 2019",,31h,,,,,
986,62935,dmonaco,PC,31h,NR,,10868117,Completed,First,"February 29, 2020",,31h,,,,,
987,62935,hhhhojeihsu,PC,31h,NR,,10464886,Completed,First,"November 22, 2019",,31h,,,,,
988,62935,Private,PC,31h,NR,,11458108,Completed,First,"April 15, 2020",,31h,,,,,
989,62935,matheusgrb,PC,31h,NR,,10309524,Completed,First,"October 27, 2019",18h 30m,31h,40h 30m,,,,
990,62935,pkrause91,PC,31h,NR,,10423401,Completed,First,"November 14, 2019",,31h,,,,,
991,62935,thel4stSAIYAN,Xbox One,31h,80%,,10370092,Completed,First,"November 17, 2019",,31h,,Every quest that was given to me I completed apart from one near the end that was very conflicting to the character I was playing so I ignored it.,,,
992,62935,Private,Xbox One,31h 05m,NR,,10310010,Completed,First,"November 14, 2019",,31h 05m,,,,,
993,62935,silbex,Xbox One,31h 06m,80%,,10620606,Completed,First,"December 31, 2019",,31h 06m 57s,,,,,
994,62935,KerfMerf,PC,31h 07m,50%,All side quests I'm aware of + reached level 30,10357828,Completed,First,"November 28, 2019",,31h 07m 42s,,,,,
995,62935,Private,Xbox One,31h 20m,NR,,10761917,Completed,First,"February 19, 2020",,31h 20m 35s,,,,,
996,62935,Subaphonic,PC,31h 23m,80%,,10304061,Completed,First,"April 06, 2020",,31h 23m,,,,,
997,62935,BruceL337,Xbox One,31h 25m,NR,,10303109,Completed,First,"December 01, 2019",,31h 25m,,,,,
998,62935,pokemon4597,Xbox One,31h 25m,NR,"Completed every side quest, did not unlock every achievement",11001466,Completed,First,"March 17, 2020",,31h 25m,,,,,
999,62935,INKEDinARIZONA,PC,31h 26m,70%,,10579351,Completed,First,"December 12, 2019",,31h 26m 11s,,,,,
1000,62935,Private,Xbox One,31h 29m,70%,Rating: 7.5/10 // Normal // 100% Side & Companion Missions // Level 30 // Good Ending,10287254,Completed,First,"March 05, 2020",,31h 29m,,,,,
1001,62935,tamatea,PC,31h 29m,80%,,10313493,Completed,First,"December 06, 2019",,31h 29m 42s,,,,,
1002,62935,SWEn0thing,Xbox One,31h 30m,70%,,10636255,Completed,First,"December 23, 2019",,31h 30m,,,,,
1003,62935,granattor,Xbox One,31h 30m,80%,,11591065,Completed,First,"May 10, 2020",,31h 30m,,,,,
1004,62935,igsag,PC,31h 30m,NR,,11612032,Completed,First,"May 01, 2020",,31h 30m,,,,,
1005,62935,,PC,31h 35m,NR,,11462552,Completed,First,,,31h 35m,,,,,
1006,62935,Mathurin47,Xbox One,31h 35m,NR,"Not sure I got every side quest, but I was thorough. 640/1000",10339271,Completed,First,"October 31, 2019",,31h 35m,,,,,
1007,62935,hackthebone,PC,31h 37m,80%,,11253359,Completed,First,"March 22, 2020",,31h 37m,,"Got all additional quests done that are possible through a single playthrough, missing harder difficulties and when siding with a different faction.",,,
1008,62935,PeacemakerZockt,PC,31h 40m,NR,,10190490,Completed,First,"December 10, 2019",,31h 40m 37s,,,,,
1009,62935,JonhX,PC,31h 59m,NR,,10380708,Completed,First,"November 07, 2019",,31h 59m,,,,,
1010,62935,Aech_AS,PlayStation 4,32h,NR,,11011692,Completed,First,,,32h,,,,,
1011,62935,Parker195,PC,32h,70%,,10333773,Completed,First,"November 23, 2019",,32h,,,,,
1012,62935,Private,PC,32h,80%,,10475586,Completed,First,"November 23, 2019",,32h,,,,,
1013,62935,Splader,Xbox One,32h,NR,,10364201,Completed,First,"November 04, 2019",15h,32h,40h,,,,
1014,62935,Stibo,PC,32h,80%,,11157860,Completed,First,"November 05, 2019",,32h,,,,,
1015,62935,Private,PC,32h,NR,,10676712,Completed,First,"December 27, 2019",,32h,,,,,
1016,62935,christiangoett,PC,32h,NR,All Sidequests I found. Might haved missed some.,10452921,Completed,First,"November 18, 2019",,32h,,,,,
1017,62935,Private,PC,32h,NR,,11209311,Completed,First,"March 21, 2020",,32h,,,,,
1018,62935,screaminseahawk,PC,32h,NR,,10324316,Completed,First,"November 23, 2019",,32h,,,,,
1019,62935,taranwalker,PC,32h,NR,,10329037,Completed,First,"October 30, 2019",,32h,,,,,
1020,62935,tehcrow,Xbox One,32h,NR,,10970351,Custom List 2 Completed,First,"April 19, 2020",,32h,,,,,
1021,62935,SlowBurne,Xbox One,32h 04m,90%,,11902159,Completed,First,"June 03, 2020",,32h 04m 13s,,,,,
1022,62935,BestSinceDayO134,PlayStation 4,32h 12m,80%,,10415376,Completed,First,"November 12, 2019",,32h 12m 12s,,,,,
1023,62935,Private,PC,32h 22m,NR,,10309944,Completed,First,"November 09, 2019",,32h 22m,,,,,
1024,62935,MasterFavian,Xbox One,32h 44m,80%,,11245590,Completed,First,"March 25, 2020",,32h 44m,,,,,
1025,62935,,Xbox One,32h 45m,NR,,10317744,Completed,First,,17h 35m,32h 45m,,,,,
1026,62935,,PC,32h 45m,NR,,10922501,Completed,First,,,32h 45m,,,,,
1027,62935,,PlayStation 4,33h,NR,,10442300,Completed,First,,,33h,,,,,
1028,62935,Private,PC,33h,80%,,10706504,Completed,First,,,33h,,,,,
1029,62935,zelfit,PC,33h,NR,,10729461,Completed,First,"January 02, 2020",,33h,,,,,
1030,62935,LUIZ_ARIEL,Xbox One,33h 14m,100%,,10753639,Completed,First,,,33h 14m,,,,,
1031,62935,pyrocloud7,PlayStation 4,33h 14m,NR,,10488549,Completed,First,"November 25, 2019",,33h 14m,,,,,
1032,62935,,Xbox One,33h 15m,NR,,10362896,Completed,First,,,33h 15m,,,,,
1033,62935,Hunter1980,PlayStation 4,33h 24m,NR,,10322351,Completed,First,"November 08, 2019",,33h 24m 04s,,,,,
1034,62935,Hakuto,PC,33h 25m,NR,,10387019,Completed,First,"November 08, 2019",,33h 25m,,,,,
1035,62935,Private,PC,33h 35m,80%,Finished main story (Phineas) and most sidequests,10282329,Completed,First,"January 28, 2020",,33h 35m,,,,,
1036,62935,nealosis,PC,33h 42m,80%,,10371706,Completed,First,"November 27, 2019",,33h 42m 55s,,,,,
1037,62935,Shuurai,PlayStation 4,33h 43m,80%,,10719581,Completed,First,,,33h 43m,,,,,
1038,62935,pecet,Xbox One,33h 53m,NR,100% maybe not sure,10411930,Completed,First,"November 11, 2019",,33h 53m,,,,,
1039,62935,AlbionHero,PC,34h,NR,,10366662,Completed,First,"November 05, 2019",,34h,,,,,
1040,62935,AlbionHero,PC,34h,NR,,10804944,Completed,First,"January 12, 2020",,34h,,,,,
1041,62935,MasterPtks,Xbox One,34h,NR,,10739157,Completed,First,"January 03, 2020",24h,34h,35h,,,,
1042,62935,OlleBolle,PC,34h,NR,,10479874,Completed,First,"October 24, 2019",,34h,,,,,
