,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Personal Notes,Progress,Co-Op,Retired Notes
777,57503,Lungkisser,PlayStation 4,74h 10m,80%,"Normal, Guided. All Odyssey Quests, Arena, Level 50. More than half of everything else.",7250515,Completed,First,"October 14, 2018",,74h 10m 45s,,"Normal, Guided. All Odyssey Quests, Arena, Level 50. More than half of everything else.",,,
778,57503,CptYak88,PlayStation 4,74h 21m,NR,,10898891,Completed,First,"August 28, 2019",,74h 21m,,,,,
779,57503,Melovinci,PlayStation 4,74h 23m,NR,,11722960,Completed,First,"June 08, 2020",,74h 23m,,,,,
780,57503,,PlayStation 4,74h 26m,NR,,11600287,Completed,First,,,74h 26m,,,,,
781,57503,ItzBeeZy,Xbox One,74h 30m,NR,All main Odyssesy missions complete. Most of the side quests completed. Lvl 57,8582801,Completed,First,"April 07, 2019",,74h 30m 04s,,,,,
782,57503,,PC,74h 30m,NR,,8073306,Completed,First,,,74h 30m 05s,,,,,
783,57503,,PC,74h 54m,NR,,7959810,Completed,First,,,74h 54m,,,,,
784,57503,,PlayStation 4,75h,NR,,7322967,Completed,First,,,75h,,,,,
785,57503,,PC,75h,NR,,7918304,Completed,First,,,75h,,,,,
786,57503,,PC,75h,NR,,8356595,Completed,First,,,75h,,,,,
787,57503,,PlayStation 4,75h,NR,,9019085,Completed,First,,40h,75h,117h,,,,
788,57503,,PC,75h,NR,,9327317,Completed,First,,,75h,,,,,
789,57503,,PC,75h,NR,,9566903,Completed,First,,50h,75h,150h,,,,
790,57503,,Xbox One,75h,NR,,11481005,Completed,First,,,75h,,,,,
791,57503,,PC,75h,NR,,11483495,Completed,First,,47h,75h,92h,,,,
792,57503,Blackpetrus,PC,75h,NR,,11618515,Completed,First,"February 09, 2019",,75h,,,,,
793,57503,CyberCube,PC,75h,NR,,8564039,Completed,First,"April 03, 2019",40h,75h,,,,,
794,57503,DerWookey,PC,75h,NR,,11675473,Completed,Replay,"March 31, 2020",55h,75h,98h,,,,
795,57503,NbvcxZ,PC,75h,NR,,9506761,Completed,First,"February 01, 2019",,75h,,,,,
796,57503,TeraDax,PlayStation 4,75h,NR,,8572171,Completed,First,"April 20, 2019",,75h,,,,,
797,57503,VitaminK,PC,75h,90%,,7793839,Completed,First,"June 07, 2019",40h,75h,,,,,
798,57503,chrispy294,PlayStation 4,75h,80%,,8889282,Completed,First,"April 03, 2019",,75h,110h,,,,
799,57503,doomthunder,PC,75h,90%,,10518291,Completed,First,"December 01, 2019",,75h,,,,,
800,57503,kiki1980,Xbox One,75h,90%,,9701610,Completed,First,"August 15, 2019",40h,75h,191h,,,,
801,57503,Jbtjr,PlayStation 4,75h,NR,,7303229,Completed,First,"October 22, 2018",40h,75h 40s,82h 40s,,,,
802,57503,acfanforever,Xbox One,75h 33m,100%,"Main Story with getting all the achievements, not including the dlc's",11348400,Completed,First,"April 04, 2020",,75h 33m 38s,,,,,
803,57503,,PlayStation 4,75h 34m,NR,,11555155,Completed,First,,,75h 34m,,,,,
804,57503,coleneff,PlayStation 4,75h 40m,70%,,7967322,Completed,First,"October 15, 2019",37h 35m,75h 40m,,,,,
805,57503,Tiger_1400,PC,75h 43m,NR,,11600597,Completed,First,"April 29, 2020",40h 55m,75h 43m,,,,,
806,57503,Lord_Vader_710,PlayStation 4,75h 53m,NR,,11024779,Completed,First,"February 02, 2020",32h 22m,75h 53m,96h 36m,,,,
807,57503,,PC,76h,NR,,8580540,Completed,First,,,76h,,,,,
808,57503,,PlayStation 4,76h,NR,,9698765,Completed,First,,,76h,,,,,
809,57503,Jur,PC,76h,NR,,7604647,Completed,First,"November 03, 2018",,76h,,,,,
810,57503,MistikGaming,PC,76h,80%,,10749955,Completed,First,"January 05, 2020",,76h,,,,,
811,57503,mcthiel,PlayStation 4,76h,NR,,8486840,Completed,First,,,76h,,,,,
812,57503,volrath50,PC,76h 15m,90%,"All 3 odyssey questlines complete, plus some various sidequests",11894586,Completed,First,"June 03, 2020",,76h 15m,,,,,
813,57503,,PlayStation 4,76h 26m,NR,,11564499,Completed,First,,,76h 26m 31s,,,,,
814,57503,,PC,76h 30m,NR,,9056199,Completed,First,,35h 50m,76h 30m,129h 28m,,,,
815,57503,,PlayStation 4,76h 30m,NR,,11950575,Completed,First,,,76h 30m,,,,,
816,57503,M34TP4CK3R85,PlayStation 4,76h 32m,90%,,6587464,Completed,First,"November 18, 2018",,76h 32m,,,,,
817,57503,darkrepast,PlayStation 4,76h 45m,100%,,10303709,Completed,First,"April 15, 2019",,76h 45m,,,,,
818,57503,,PC,76h 46m,NR,,8640326,Completed,First,,,76h 46m 50s,,,,,
819,57503,,Xbox One,77h,NR,,9129373,Completed,First,,43h,77h,115h,,,,
820,57503,,PC,77h,NR,,11354239,Completed,First,,,77h,,,,,
821,57503,Cjerome101,PC,77h,NR,,11675416,Completed,First,,40h,77h,,,,,
822,57503,dohnutz,PC,77h,NR,,10558063,Completed,First,"December 23, 2018",,77h,,,,,
823,57503,dsimm,PlayStation 4,77h,NR,,6424482,Completed,First,"October 25, 2018",,77h,,,,,
824,57503,neoXclusive,PlayStation 4,77h,NR,,11404277,Completed,First,,,77h,,,,,
825,57503,ahaptism,PC,77h 06m,NR,,11582347,Completed,First,,,77h 06m,,,,,
826,57503,Private,PlayStation 4,77h 20m,80%,,8688092,Completed,First,"May 17, 2020",,77h 20m,,,,,
827,57503,Redahead,PlayStation 4,77h 24m,70%,,8326274,Completed,First,"June 01, 2019",,77h 24m 44s,,,,,
828,57503,ys45,PlayStation 4,77h 25m,NR,,8545009,Completed,First,"March 30, 2019",,77h 25m 36s,,,,,
829,57503,Aayush626,PlayStation 4,77h 35m,90%,,11607413,Completed,First,"April 28, 2020",,77h 35m,,,,,
830,57503,,Xbox One,78h,NR,,7193826,Completed,First,,28h,78h,150h,,,,
831,57503,,PlayStation 4,78h,NR,,9184202,Completed,First,,,78h,,,,,
832,57503,,PC,78h,NR,,11371619,Completed,First,,,78h,,,,,
833,57503,,PlayStation 4,78h,NR,,11451611,Completed,First,,,78h,,,,,
834,57503,73racl,PlayStation 4,78h,NR,,8092152,Completed,First,"December 30, 2018",40h,78h,90h,,,,
835,57503,DanDanDan123,PlayStation 4,78h,NR,,11875328,Completed,First,"May 31, 2020",50h,78h,,,,,
836,57503,Private,PC,78h,NR,,8437183,Completed,First,"March 09, 2019",,78h,,,,,
837,57503,Saghbiny,PlayStation 4,78h,70%,,11681642,Completed,First,"May 21, 2020",,78h,,,,,
838,57503,f5alcon,Xbox One,78h,100%,All DLC,9203699,Completed,First,"July 20, 2019",,78h,136h 45m 22s,,,,
839,57503,lazerfox,PC,78h,NR,,7341996,Completed,First,"October 27, 2018",,78h,,,,,
840,57503,tsonayoshi,PC,78h 05m,90%,,11863908,Completed,First,"May 22, 2020",50h,78h 05m,,,,,
841,57503,,PC,78h 25m,NR,Main + Extras,10664386,Completed,First,,,78h 25m,,,,,
842,57503,notorious_roy,PlayStation 4,78h 31m,100%,,10507959,Completed,First,"April 05, 2020",,78h 31m,,,,,
843,57503,,PlayStation 4,78h 36m,NR,,8051801,Completed,First,,,78h 36m 41s,,,,,
844,57503,pecet,Xbox One,78h 40m,NR,"Many of side quests but of course not all, becoming no. 1 mercenary included",7583681,Completed,First,"December 02, 2018",,78h 40m 57s,,,,,
845,57503,,PlayStation 4,78h 45m,NR,,9198295,Completed,First,,,78h 45m,,,,,
846,57503,DarthGibblet,PC,78h 48m,NR,,7235164,Completed,First,"November 20, 2018",,78h 48m,,,,,
847,57503,,Xbox One,78h 51m,NR,TUDO,11510798,Completed,First,,58h 40m 01s,78h 51m 41s,190h 51m 41s,,,,
848,57503,,PC,79h,NR,,7450631,Completed,First,,35h,79h,,,,,
849,57503,Feartheflames,PC,79h,NR,"60% of Cultists Killed, Tier 4 Merc, Lv40",8959269,Completed,First,"June 14, 2019",,79h,,,,,
850,57503,acjessen,Xbox One,79h,90%,,8107624,Completed,First,"January 22, 2019",,79h,,Alle drei Haupt-Story-Lines durch gespielt,,,
851,57503,Private,PC,79h,90%,,8850811,Completed,First,"May 27, 2019",,79h,,,,,
852,57503,nupogodi,PC,79h,90%,,8229351,Completed,First,"February 08, 2019",,79h,,,,,
853,57503,cillitbang4ever,PlayStation 4,79h 06m,100%,Platinum Trophy,8607813,Completed,First,"April 12, 2019",,79h 06m 24s,,,,,
854,57503,,PlayStation 4,79h 20m,NR,,11814346,Completed,First,,,79h 20m 13s,,,,,
855,57503,Redskinzfan30,Xbox One,79h 24m,NR,,8247828,Completed,First,"February 11, 2019",,79h 24m,,,,,
856,57503,Thatotherguy9936,PlayStation 4,79h 39m,NR,,8708385,Completed,First,"January 29, 2019",,79h 39m 15s,,,,,
857,57503,,PlayStation 4,79h 45m,NR,,11824307,Completed,First,,45h 30m,79h 45m,,,,,
858,57503,Adwoli,PC,79h 52m,NR,,7382806,Completed,First,"November 21, 2018",,79h 52m 24s,,,,,
859,57503,ibtachi,PlayStation 4,79h 54m,80%,,8562561,Completed,First,"January 06, 2019",,79h 54m,,,,,
860,57503,,PC,80h,NR,,7348101,Completed,First,,,80h,,,,,
861,57503,,PlayStation 4,80h,NR,,7778924,Completed,First,,30h,80h,120h,,,,
862,57503,,PC,80h,NR,,7928046,Completed,First,,,80h,,,,,
863,57503,,PlayStation 4,80h,NR,,8170276,Completed,First,,,80h,,,,,
864,57503,,PC,80h,NR,,8715866,Completed,First,,,80h,,,,,
865,57503,,PC,80h,NR,,9501786,Completed,First,,45h,80h,,,,,
866,57503,,PC,80h,NR,,10148844,Completed,Replay,,35h,80h,110h,,,,
867,57503,,PC,80h,NR,,10788107,Completed,First,,40h,80h,180h,,,,
868,57503,,PC,80h,NR,,11394938,Completed,First,,,80h,,,,,
869,57503,,PlayStation 4,80h,NR,,11728058,Completed,First,,50h,80h,140h,,,,
870,57503,,PC,80h,NR,,11735898,Completed,First,,,80h,,,,,
871,57503,Codyrunsfast,PlayStation 4,80h,NR,,8027277,Completed,First,"November 05, 2019",,80h,,,,,
872,57503,Crashius38,PlayStation 4,80h,NR,,8735293,Completed,First,,,80h,,,,,
873,57503,Frana,Xbox One,80h,NR,,7928740,Completed,First,"January 02, 2019",,80h,,,,,
874,57503,Herrero,Xbox One,80h,NR,,8674596,Completed,First,"April 26, 2019",50h,80h,85h,,,,
875,57503,KingBjorn,PlayStation 4,80h,80%,,11826300,Replay Completed,First,,45h,80h,,,,,
876,57503,Layzie,PlayStation 4,80h,NR,,7896424,Completed,First,"December 30, 2018",,80h,,,,,
877,57503,Private,PlayStation 4,80h,90%,,11803204,Completed,First,"December 09, 2018",,80h,,,,,
878,57503,MishkaRae,PlayStation 4,80h,100%,,7223738,Completed,First,"October 09, 2018",,80h,,,,,
879,57503,MisterPilgrim,PlayStation 4,80h,NR,,7731270,Completed,First,,,80h,,,,,
880,57503,Moogourou,PlayStation 4,80h,NR,,10344902,Completed,First,"November 01, 2019",40h,80h,,,,,
881,57503,NicolasT,PlayStation 4,80h,NR,,8581040,Playing Completed,First,"June 08, 2020",,80h,,,,,
882,57503,SozSurt,PC,80h,NR,,8185215,Completed,First,"February 02, 2019",30h,80h,125h,,,,
883,57503,TheJoschka,Xbox One,80h,80%,,10604384,Completed,First,"December 17, 2019",40h,80h,111h,,,,
884,57503,Private,PlayStation 4,80h,90%,,7752055,Custom List Completed,First,"April 25, 2019",40h,80h,90h,,90h /,,
885,57503,adrizg,PC,80h,80%,,10148990,Completed,First,"September 19, 2019",,80h,,,,,
886,57503,andrecaceres,PlayStation 4,80h,NR,,8072784,Completed,First,"January 18, 2019",,80h,,,,,
887,57503,arames123,PC,80h,NR,,8464195,Completed,First,"March 01, 2019",,80h,,,,,
888,57503,brian_reboot,PlayStation 4,80h,NR,,8405531,Completed,First,"September 15, 2018",,80h,,,,,
889,57503,calupt,PlayStation 4,80h,NR,,8563979,Completed,First,"March 01, 2019",,80h,,,,,
890,57503,dirttnasty,PlayStation 4,80h,NR,,8530499,Completed,First,"March 27, 2019",,80h,,,,,
891,57503,Private,PlayStation 4,80h,40%,,12001645,Completed,First,,,80h,,,,,
892,57503,falrodo,PlayStation 4,80h,NR,,9153338,Completed,First,"June 10, 2019",40h,80h,,,,,
893,57503,guidodi,PC,80h,70%,,11250705,Completed,First,"August 18, 2019",,80h,,,,,
894,57503,jolkian,Xbox One,80h,80%,,7177249,Completed,First,"November 03, 2018",,80h,,,,,
895,57503,karterian,PlayStation 4,80h,NR,,11340953,Completed,First,"March 04, 2020",,80h,,,,,
896,57503,m_sedo,PC,80h,100%,,11749060,Completed,First,"May 15, 2020",,80h,,,,,
897,57503,thememelord,Xbox One,80h,NR,,8209142,Completed,First,,,80h,,,,,
898,57503,tocket,PC,80h,NR,,8079476,Completed,First,"January 20, 2019",,80h,,,,,
899,57503,Private,Xbox One,80h,NR,,10446032,Completed,First,,,80h,,,,,
900,57503,wedre,PC,80h,NR,,7904074,Completed,First,"January 01, 2019",,80h,,,,,
901,57503,,PC,80h 07m,NR,,7230256,Completed,First,,,80h 07m 24s,,,,,
902,57503,Cthulhu,PC,80h 20m,NR,,7373431,Completed,First,"November 01, 2018",,80h 20m,,,,,
903,57503,baharreth,PC,80h 30m,NR,,11704714,Completed,First,,,80h 30m,,,,,
904,57503,AneInFlames11,PC,80h 35m,100%,,11265634,Completed,First,"March 20, 2020",,80h 35m,,,,,
905,57503,mjdo242,PlayStation 4,80h 41m,NR,,10699522,Completed,First,"December 29, 2019",,80h 41m 13s,,,,,
906,57503,ZeldaOne,PlayStation 4,80h 43m,80%,,7823821,Completed,First,"April 29, 2020",,80h 43m 31s,,,,,
907,57503,,PlayStation 4,80h 48m,NR,,11780252,Completed,First,,46h 31m 17s,80h 48m 08s,146h 17m,,,,
908,57503,Private,PC,80h 49m,80%,,9197411,Completed,First,"July 21, 2019",,80h 49m,,,,,
909,57503,,Xbox One,80h 56m,NR,,10434181,Completed,First,,40h,80h 56m,,,,,
910,57503,HonestIntroversion,PlayStation 4,81h,70%,,8549383,Completed,First,"March 31, 2019",,81h,,,,,
911,57503,WhiteWolfofRivia,PC,81h,NR,,8719145,Completed,First,,,81h,,,,,
912,57503,derphil,PlayStation 4,81h,NR,,10945094,Completed,First,"February 14, 2020",,81h,,,,,
913,57503,onetrickty,PlayStation 4,81h,NR,,11976828,Completed,First,"June 11, 2020",,81h,,,,,
914,57503,Scorpus,PC,81h 03m,80%,,7170394,Completed,First,"January 09, 2019",,81h 03m,,,,,
915,57503,Skyz,PlayStation 4,81h 36m,NR,,8232239,Completed,First,"February 09, 2019",,81h 36m,101h 53m 41s,,,,
916,57503,,PC,81h 36m,NR,,7824187,Completed,First,,,81h 36m 21s,,,,,
917,57503,ProudNoob,PlayStation 4,81h 40m,80%,,7604784,Completed,First,"November 28, 2018",,81h 40m 11s,,"I completed the campaign without completing any of the extra content added in later except for one questline ""Divine Intervention"" which consists of multiple short quests and took me 1-2 hours to beat.",,,
918,57503,Private,PC,81h 44m,70%,,10373118,Completed,First,"October 24, 2019",,81h 44m,,,,,
919,57503,,PC,82h,NR,,8807306,Completed,First,,,82h,,,,82h,
920,57503,,PC,82h,NR,,11032099,Completed,First,,45h,82h,135h,,,,
921,57503,HighJetGoon,PlayStation 4,82h,NR,,7309263,Completed,First,"October 23, 2018",,82h,,,,,
922,57503,Llio,PC,82h,NR,,10927193,Completed,First,"February 02, 2020",,82h,,,,,
923,57503,Partenope2,PC,82h,100%,,8221951,Completed,First,"February 07, 2019",,82h,,,,,
924,57503,Private,PC,82h,NR,,7504181,Completed,First,"January 12, 2019",,82h,,,,,
925,57503,night6840,PlayStation 4,82h,NR,,8584224,Completed,First,,,82h,,,,,
926,57503,Private,PlayStation 4,82h 06m,NR,,8857941,Completed,First,"November 17, 2018",,82h 06m 31s,,"20 Island quests, Family Story Completed (69:04:32, 08/11/2018) (Approx 79:44:40, 02/10/2018 - 17/11/2018)
Cult story completed, (78:42:12, 15/11/2018), First Civilization story completed, (82:06:31 , 17/11/2018)",,,
927,57503,,PC,82h 14m,NR,,8876514,Completed,First,,,82h 14m 52s,,,,,
928,57503,,PC,82h 30m,NR,,7364209,Completed,First,,,82h 30m,,,,,
929,57503,,PC,82h 30m,NR,,8552915,Completed,First,,,82h 30m,,,,,
930,57503,llsektorll,PC,82h 49m,NR,,7580534,Completed,First,"December 01, 2018",,82h 49m 49s,,,,,
931,57503,,PC,83h,NR,,10513872,Completed,First,,,83h,,,,,
932,57503,,PlayStation 4,83h,NR,"3 main stories Family,Cult, sealing Atlantis",11221757,Completed,First,,,83h,,,,,
933,57503,ArtyK,PC,83h,90%,,10159505,Completed,First,September 2019,,83h,,,,,
934,57503,Private,PC,83h,NR,,11320339,Playing Completed,First,"April 02, 2020",,83h,,,83h /,,
935,57503,Private,PC,83h,NR,,7723474,Completed,First,"December 12, 2018",,83h,,,,,
936,57503,Soloid,PC,83h 21m,80%,Did all side and support quests.,8496389,Completed,First,"August 24, 2019",,83h 21m 24s,,,,,
937,57503,fuad_optimus,PC,83h 26m,NR,,10376367,Completed,First,"November 08, 2019",,83h 26m,,,,,
938,57503,,PC,83h 30m,NR,,10423417,Completed,First,,,83h 30m,,,,,
939,57503,,Xbox One,83h 41m,NR,,8140322,Completed,First,,,83h 41m 01s,,,,,
940,57503,adg830,Xbox One,83h 43m,NR,,8392461,Completed,First,,,83h 43m,,,,,
941,57503,,PC,83h 53m,NR,,7561794,Completed,First,,,83h 53m 08s,,,,,
942,57503,,PlayStation 4,83h 59m,NR,,7759645,Completed,First,,,83h 59m 43s,,,,,
943,57503,,PC,84h,NR,"96% ""Main Progression""",9049812,Completed,First,,,84h,,,,,
944,57503,,PC,84h,NR,,11461435,Completed,First,,,84h,,,,,
945,57503,Cephas28,PC,84h,100%,90%,8157295,Playing Completed,First,"December 10, 2018",,84h,,,84h /,,
946,57503,Private,PlayStation 4,84h,90%,,10859455,Completed,First,"January 22, 2020",,84h,,,,,
947,57503,SupremeLord5050,PlayStation 4,84h,NR,Platinum Trophy,8061427,Completed,First,,,84h,,,,,
948,57503,pmpfe,PC,84h,NR,Main Story + Fate of Atlantis + A few others,12027302,Completed,First,"June 18, 2020",,84h,,,,,
949,57503,,PC,84h 20m,NR,,7777039,Completed,First,,,84h 20m,,,,,
950,57503,Private,PC,84h 24m,80%,,7414597,Completed,First,"January 05, 2019",,84h 24m 11s,,Started 11.11.18,,,
951,57503,sadiatmannan,PC,84h 25m,90%,,8457346,Completed,First,"August 06, 2019",,84h 25m,,,,,
952,57503,,Xbox One,84h 42m,NR,,8408072,Completed,First,,,84h 42m 22s,,,,,
953,57503,,PC,85h,NR,,7326599,Completed,First,,,85h,,,,,
954,57503,,PlayStation 4,85h,NR,,7913342,Completed,First,,40h,85h,,,,,
955,57503,,PC,85h,NR,,9173085,Completed,First,,40h,85h,178h,,,,
956,57503,,PC,85h,NR,,10804931,Completed,First,,,85h,,,,,
957,57503,,PC,85h,NR,,11673800,Completed,First,,50h,85h,,,,,
958,57503,DJHamilton,PlayStation 4,85h,NR,,10424263,Completed,First,"September 06, 2019",50h,85h,135h,,,,
959,57503,FabioAuditore,Xbox One,85h,NR,,8734143,Completed,First,"January 01, 2019",50h,85h,105h,,,,
960,57503,Katerona,Xbox One,85h,NR,,11588743,Completed,First,"April 24, 2019",,85h,,,,,
961,57503,MischienWelJordi,PC,85h,NR,,11999310,Completed,First,"June 15, 2020",,85h,,,,,
962,57503,RHyman,PlayStation 4,85h,NR,,8591120,Playing Completed,First,"April 09, 2019",,85h,,,,,
963,57503,TakerThePhenom,PlayStation 4,85h,80%,,7991056,Completed,First,"January 08, 2019",,85h,,,,,
964,57503,banards,PC,85h,NR,,9668093,Completed,First,"September 17, 2019",,85h,,,,,
965,57503,vivek_tagore,PlayStation 4,85h,NR,,8094427,Completed,First,"January 22, 2019",,85h,,,,,
966,57503,Rebeccalane,PlayStation 4,85h 12m,NR,,10423106,Completed,First,"March 18, 2020",,85h 12m,,,,,
967,57503,Tijuanabadger,Xbox One,85h 25m,NR,,7187148,Completed,First,"April 07, 2019",,85h 25m,,,,,
968,57503,,PlayStation 4,85h 29m,NR,77% of trophies,8395739,Completed,First,,,85h 29m 30s,,,,,
969,57503,,PC,85h 40m,NR,,11848651,Completed,First,,,85h 40m,,,,,
970,57503,,PC,85h 54m,NR,,7667296,Completed,First,,37h 52m,85h 54m,,,,,
971,57503,,PlayStation 4,86h,NR,,7428979,Completed,First,,,86h,,,,,
972,57503,,PC,86h,NR,,11171271,Completed,First,,,86h,,,,,
973,57503,,PlayStation 4,86h,NR,,11885195,Completed,First,,,86h,,,,,
974,57503,mrghostinec,PC,86h,70%,,7406607,Completed,First,"November 09, 2018",,86h,,,,,
975,57503,overclicked,Xbox One,86h,90%,,7150087,Completed,First,"January 28, 2019",,86h,,,,,
976,57503,treyres,PlayStation 4,86h,90%,,8481095,Completed,First,"March 16, 2019",,86h,,,,,
977,57503,Okerlund,PC,86h 20m,NR,,7980063,Completed,First,"January 29, 2019",,86h 20m,,,,,
978,57503,mockery,PC,86h 29m,NR,"Main + lotsa extra, lvl 55, Alexios, sister ded",8447262,Completed,First,"March 11, 2019",,86h 29m 53s,,,,,
979,57503,,PlayStation 4,86h 30m,NR,Main Story plus some side quests to level up,7334006,Completed,First,,,86h 30m,,,,,
980,57503,Verranicus,PC,86h 43m,NR,"3 days, 14 hours, 43 minutes and 0 seconds",9354165,Completed,First,"August 12, 2019",,86h 43m,,,,,
981,57503,DrewDawg1023,Xbox One,86h 45m,100%,,7975761,Playing Completed,First,"January 07, 2019",47h 10m,86h 45m,,,86h 42m 17s /,,
982,57503,,PC,87h,NR,,11420166,Completed,First,,,87h,,,,,
983,57503,ShooFighter,PC,87h,NR,,8558168,Completed,First,"March 07, 2019",,87h,,,,,
984,57503,antonismous,PlayStation 4,87h,80%,,11285831,Completed,First,"November 05, 2019",,87h,,,,,
985,57503,maxz2040,Xbox One,87h,60%,,11746954,Completed,First,"May 05, 2020",,87h,,,,,
986,57503,senkus,PC,87h,100%,"All Achievements, All Uplay Challenges. Not all quests yet",8684405,Completed,First,"April 28, 2019",,87h,111h,,,,
987,57503,darkghoul,PC,87h 01m,NR,,11877225,Completed,First,"May 31, 2020",,87h 01m,,,,,
988,57503,Private,PlayStation 4,87h 06m,NR,Platinum trophy.,8138547,Completed,First,"June 15, 2020",,87h 06m 29s,,,,,
989,57503,AethQueen,PlayStation 4,87h 10m,90%,,7485286,Completed,First,"November 19, 2018",,87h 10m,,,,,
990,57503,,PC,87h 13m,NR,,10840471,Completed,First,,,87h 13m 16s,,,,,
991,57503,,PC,87h 13m,NR,,11274962,Completed,First,,,87h 13m 35s,,,,,
992,57503,ulvhedin_,PC,87h 15m,50%,,11101663,Completed,First,,,87h 15m,,,,,
993,57503,Earthborn,PC,88h,NR,,11436992,Completed,First,"February 02, 2019",,88h,,,,,
994,57503,ICEThat,PC,88h,NR,,11085874,Playing Completed,First,"March 03, 2020",,88h,,,88h /,,
995,57503,nesnesitelnej,PC,88h,90%,,8567719,Completed,First,"March 10, 2019",,88h,,,,,
996,57503,paperchamomiles,Xbox One,88h 13m,NR,,8729037,Completed,First,"May 06, 2019",,88h 13m 35s,,,,,
997,57503,Private,PlayStation 4,88h 25m,NR,,7202235,Completed,First,"July 28, 2019",,88h 25m,,,,,
998,57503,imthatjeremyguy,PC,88h 30m,NR,,10928049,Completed,First,"February 02, 2020",,88h 30m,,,,,
999,57503,gasgigantor,PlayStation 4,88h 37m,60%,,9195167,Completed,First,"July 20, 2019",,88h 37m,,,,,
1000,57503,lochu99,PC,88h 40m,80%,,11630451,Completed,First,"May 28, 2020",,88h 40m,,,,,
1001,57503,lightning26vt,Xbox One,88h 54m,90%,,10850728,Completed,First,"January 20, 2020",,88h 54m,,,,,
1002,57503,,PlayStation 4,88h 55m,NR,Platinum trophy and side quests,8520526,Completed,First,,,88h 55m 49s,,,,,
1003,57503,CornellPlant,PC,89h,NR,,10184375,Completed,First,"April 16, 2019",,89h,,,,,
1004,57503,sudhaakar100,PC,89h,NR,,11567286,Completed,First,"November 26, 2019",50h,89h,,,,,
1005,57503,kiprick,PC,89h 07m,60%,,11886005,Completed,First,"June 01, 2020",,89h 07m 06s,,,,,
1006,57503,Cxnzy,Xbox One,89h 22m,80%,"Main Story, Multiple side quests",10810797,Completed,First,"December 28, 2019",,89h 22m,,,,,
1007,57503,goldkingfish,PC,89h 29m,90%,"Most sidequests, 100% All DLC",11544555,Completed,First,"December 30, 2020",,89h 29m,,,,,
1008,57503,,PC,89h 33m,NR,,9063078,Completed,First,,,89h 33m 16s,,,,,
1009,57503,WildFierro06,Xbox One,89h 36m,100%,Also hunted down all members of the Cult of Kosmos and Unlocked Atlantis,11719152,Completed,First,"May 10, 2020",,89h 36m 33s,,"Also hunted down all members of the Cult of Kosmos and Unlocked Atlantis, got the happy ending",,,
1010,57503,,Xbox One,89h 40m,NR,,7346699,Completed,First,,,89h 40m,,,,,
1011,57503,,PC,90h,NR,,7533431,Completed,First,,,90h,,,,,
1012,57503,,PC,90h,NR,,9698272,Completed,First,,,90h,,,,,
1013,57503,,PC,90h,NR,,10281133,Completed,First,,,90h,,,,,
1014,57503,,PC,90h,NR,,10347598,Completed,First,,,90h,,,,,
1015,57503,,PC,90h,NR,,12001893,Completed,First,,,90h,,,,,
1016,57503,Camisado,PC,90h,NR,,8659917,Completed,First,"April 21, 2019",,90h,,,,,
1017,57503,Jaspion8,PlayStation 4,90h,NR,,10675257,Completed,First,,,90h,,,,,
1018,57503,MatheusJack,PlayStation 4,90h,NR,,11860188,Completed,First,"April 15, 2020",,90h,,,,,
1019,57503,MiLorDrs,PlayStation 4,90h,NR,,11067692,Completed,First,"February 29, 2020",,90h,,,,,
1020,57503,Private,PC,90h,NR,,8574825,Completed,First,"April 06, 2019",,90h,,,,,
1021,57503,cashedtastic,Xbox One,90h,80%,,7208922,Completed,First,"March 27, 2019",,90h,,,,,
1022,57503,cpro148,PlayStation 4,90h,NR,,8038764,Completed,First,"January 14, 2019",,90h,,,,,
1023,57503,gperezbosques,PlayStation 4,90h,NR,,10637030,Completed,First,"December 23, 2019",,90h,,This time includes Main Story + Some Side Quests (including DLC contents) + Some mythical creatures + All Legendary Pelts,,,
1024,57503,ixRobin,PC,90h,80%,,7811718,Completed,First,"December 01, 2018",,90h,,,,,
1025,57503,jborza,Xbox One,90h,NR,,11376972,Completed,First,,,90h,,,,,
1026,57503,kevcio23,PlayStation 4,90h,NR,,9318306,Completed,First,"August 07, 2019",,90h,,,,,
1027,57503,romoan,PlayStation 4,90h,80%,,9661651,Completed,First,"September 16, 2019",,90h,,,,,
1028,57503,xef4,PlayStation 4,90h,NR,,11864016,Completed,First,"May 29, 2020",,90h,,,,,
1029,57503,,PlayStation 4,90h 56m,NR,,8151723,Completed,First,,,90h 56m 20s,,,,,
1030,57503,FCepulli,PlayStation 4,91h,NR,,11306762,Completed,First,"March 31, 2020",55h,91h,137h,,,,
1031,57503,,PlayStation 4,91h 14m,NR,,11222955,Completed,First,,,91h 14m 54s,,,,,
1032,57503,,PlayStation 4,91h 25m,NR,all achievments inc. dlc,10591581,Completed,First,,,91h 25m,,,,,
1033,57503,nisbaj,PC,91h 26m,100%,,7236775,Completed,First,"October 19, 2018",,91h 26m,,,,,
1034,57503,Crystalmeth,Xbox One,91h 30m,NR,,8597845,Completed,First,"April 11, 2019",,91h 30m,,,,,
1035,57503,iamsirjoshua,PlayStation 4,91h 30m,NR,,7347346,Completed,First,"October 28, 2018",,91h 30m,,,,,
1036,57503,BlueKitty,PC,91h 40m,NR,,10548814,Completed,First,"December 06, 2019",,91h 40m 44s,,,,,
