,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Personal Notes,Progress,Completionist,Speedrun,100% Speedrun,Retired Notes
2805,9859,Jach,PC,170h 27m,NR,,4618456,Completed,First,,,,,,170h 27m,,,
2806,9859,Gondimi,PC,171h 25m,NR,,7917563,Completed,First,,"January 24, 2015",,,,171h 25m,,,
2807,9859,dado4903,PC,172h,NR,100% only achievments,3950860,Completed,Replay,33h 30m,"September 11, 2016",,,,172h,,,
2808,9859,Ryroan,PC,172h 26m,NR,,8063202,Replay Completed,Replay,,"January 18, 2019",,,,172h 26m 22s,,,
2809,9859,P1XL,PC,173h,90%,,1172414,Completed Retired,First,,"September 11, 2013",,,,173h,,,
2810,9859,,PC,174h,NR,,295409,Completed,First,,,,,,174h,,,
2811,9859,lifecrisis,PC,174h,NR,,5506959,Completed,First,,,,,,174h,,,
2812,9859,INKEDinARIZONA,PlayStation 4,174h 26m,100%,,10579582,Completed,Replay,,,,,,174h 26m,,,
2813,9859,,PlayStation 3,175h,NR,,295394,Completed,First,,,,"I would have given this game a 10, except I encountered numerous game-breaking bugs and lost hours of time regressing through old save files.",,175h,,,
2814,9859,pbsme,PC,175h,NR,,9114452,Completed,First,,,,,,175h,,,
2815,9859,stevekwan,PlayStation 3,175h,90%,,108088,Completed,First,,,,,,175h,,,
2816,9859,Anatonyum,Xbox 360,175h 25m,NR,,4477626,Completed,First,,"May 25, 2017",,,,175h 25m,,,
2817,9859,guinibir,PC,175h 42m,NR,,6034945,Completed,First,,,,,,175h 42m 22s,,,
2818,9859,Lumpwimp,PC,175h 55m,100%,,11958409,Completed,First,,,,,,175h 55m,,,
2819,9859,Private,PC,176h,NR,,10918423,Completed,First,,,,,,176h,,,
2820,9859,postArgus,PC,176h,90%,,447544,Completed,First,,,,,,176h,,,
2821,9859,sn255,PC,176h,NR,"Everything Done, with Additional quest lines from mods, but no mods that make it easier or add super gear.",6954694,Completed,First,,,,,,176h,,,
2822,9859,,PlayStation 3,176h 45m,NR,,5572492,Completed,First,,,,,,176h 45m,,,
2823,9859,,PC,177h,NR,,4037747,Completed,First,,,,,,177h,,,
2824,9859,Zumigon,PC,178h,60%,,10512519,Completed,Replay,18h,"November 30, 2014",,,,178h,,,
2825,9859,Andalex,PC,179h,NR,,4109499,Completed,Replay,,"February 23, 2015",,,,179h,,,
2826,9859,,PC,179h 15m,NR,,1303353,Completed,First,,,,,,179h 15m 10s,,,
2827,9859,,PC,180h,NR,"No strategy guide, I tried to find every quest I could but it's very likely I missed some. All skills to 100, level 81.",295389,Completed,First,,,,,,180h,,,
2828,9859,,,180h,NR,,295416,Completed,First,,,,"I spent some time with the radiant quests, but mostly did the guilds and main questline. Then, I went for all the achievements with the occasional detour.",,180h,,,
2829,9859,,,180h,NR,,305438,Completed,First,15h,,40h,,,180h,,,
2830,9859,,PC,180h,NR,,780233,Completed,Replay,30h,,50h,,,180h,,,
2831,9859,,PC,180h,NR,,2225456,Completed,Replay,,,,,,180h,,,
2832,9859,,PC,180h,NR,,4832418,Completed,First,15h,,80h,,,180h,,,
2833,9859,FPJaques,PC,180h,NR,,272271,Completed,First,,"May 27, 2013",,,,180h,,,
2834,9859,Vlash,Xbox 360,180h,90%,,1195609,Completed,First,,"February 05, 2012",,,,180h,,,
2835,9859,bulletmr,PC,180h,90%,,372155,Completed,First,,,,,,180h,,,
2836,9859,vaxoxen,Xbox 360,180h 08m,NR,,141186,Completed,First,,"April 19, 2013",,"Completed Main Story, both DLCs, every Guild and every other major quests. There probably were a few I missed, but I got every single achievement and have become just a bit burnt out on Skyrim (even spreading it over a couple of years).",,180h 08m 20s,,,
2837,9859,Private,Xbox 360,180h 30m,NR,,752061,Backlog Completed,First,,"June 08, 2014",,,180h 30m /,180h 30m,,,
2838,9859,DirefulSpider08,Xbox 360,180h 39m,100%,,556471,Completed,First,30h 04m 32s,"October 05, 2013",100h 23m 12s,,,180h 39m 26s,,,
2839,9859,Private,PC,183h 03m,NR,,5978171,Completed,First,,,,,,183h 03m,,,
2840,9859,Aegir,PlayStation 3,183h 08m,100%,,314201,Completed,First,,"July 06, 2013",,,,183h 08m 31s,,,
2841,9859,,PC,184h,NR,,295443,Completed,First,,,,,,184h,,,
2842,9859,,PC,186h,NR,,1004617,Completed,First,,,,,,186h,,,
2843,9859,Hyper_Eye,Xbox 360,187h 13m,90%,All achievements,37756,Completed,First,,"March 18, 2015",,,,187h 13m 39s,,,
2844,9859,,Xbox 360,188h,NR,,1092218,Completed,First,,,,,,188h,,,
2845,9859,NorkasLee,PC,188h,90%,,3085593,Completed,First,25h,"June 13, 2016",75h,,,188h,,,
2846,9859,,Xbox 360,188h 45m,NR,,448065,Completed,First,28h 30m,,58h 30m,,,188h 45m,,,
2847,9859,,PC,189h,NR,,431289,Completed,First,40h,,143h,,,189h,,,
2848,9859,Vaskre,PC,189h,100%,,9238460,Completed,First,,"December 26, 2012",,,,189h,,,
2849,9859,,Xbox 360,190h,NR,,609243,Completed,First,,,,,,190h,,,
2850,9859,,PC,190h,NR,,1122355,Completed,First,,,,,,190h,,,
2851,9859,,Nintendo Switch,190h,NR,,10415776,Completed,First,,,,,,190h,,,
2852,9859,eduardodc,PC,190h,100%,,2073328,Completed,First,,,,,,190h,,,
2853,9859,silversurfpunk,PlayStation 3,190h 25m,70%,,4442817,Completed,Replay,,"March 02, 2017",,,,190h 25m,,,
2854,9859,schneeland,PC,191h,80%,,4491618,Completed,First,,,,,,191h,,,
2855,9859,,PC,192h 24m,NR,,2241510,Completed,First,,,,,,192h 24m 17s,,,
2856,9859,Anatonyum,PC,192h 45m,NR,,4477634,Completed,Replay,,"May 25, 2015",,,,192h 45m,,,
2857,9859,ThatSarcasticGuy,Xbox 360,192h 48m,90%,,423995,Completed,First,28h 30m 10s,"March 12, 2013",95h 43m 22s,,,192h 48m 13s,,,
2858,9859,,PlayStation 3,193h 02m,NR,,431782,Completed,First,,,,,,193h 02m 38s,,,
2859,9859,,Xbox 360,193h 45m,NR,,1434853,Completed,First,,,,,,193h 45m 04s,,,
2860,9859,,PC,194h,NR,,10841089,Completed,First,,,,,,194h,,,
2861,9859,enigma576,PC,194h,NR,,53106,Completed,First,,,,,,194h,,,
2862,9859,,PC,195h,NR,,3540715,Completed,Replay,,,,,,195h,,,
2863,9859,,PC,195h,NR,,10623361,Completed,Replay,,,,,,195h,,,
2864,9859,Tuitio,Xbox 360,195h 05m,NR,,807697,Completed,First,,,,,,195h 05m 59s,,,
2865,9859,RoguePhos,PC,195h 55m,100%,,9321563,Completed,Replay,,"November 30, 2013",,,,195h 55m,,,
2866,9859,ethnictrailmix,PC,196h 31m,90%,,201214,Completed,First,,"October 13, 2012",,,,196h 31m,,,
2867,9859,Private,PlayStation 3,197h,NR,100% of trophies *****,7821774,Completed,First,,"December 25, 2018",,,,197h,,,
2868,9859,tyguy7760,PC,197h,100%,Friggin' Awesome,268513,Completed,First,,"February 16, 2012",,,,197h,,,
2869,9859,t3chm4n,Xbox 360,198h,NR,"100% achievements, with DLC's",1184869,Custom List Completed,First,,"November 11, 2013",,,,198h,,,
2870,9859,Private,PlayStation 3,198h 26m,NR,,1339455,Completed,Replay,,"May 11, 2015",,+ all 3 DLC (all trophies),,198h 26m,,,
2871,9859,,PC,198h 29m,NR,,8595797,Completed,First,14h 31m 57s,,87h 46m 22s,,,198h 29m 55s,,,
2872,9859,DosS,PC,199h,90%,,3708043,Completed,Replay,,"December 03, 2016",,,,199h,,,
2873,9859,Logophiliac,PC,199h,NR,,203284,Completed,First,,"December 20, 2011",,,,199h,,,
2874,9859,FarCraw,PC,199h 13m,NR,,5688658,Completed,First,,,186h 25m,,,199h 13m,,,
2875,9859,,Xbox 360,200h,NR,,522338,Completed,First,,,,,,200h,,,
2876,9859,,PlayStation 3,200h,NR,,624561,Completed,Replay,9h,,,,,200h,,,
2877,9859,,PC,200h,NR,,664607,Completed,First,45h,,175h,"When you do EVERYTHING, it sould take you about 250h. When you install one of the many (30k+) mods, some of them are even whole new ""main quests"", easily much more.",,200h,,,
2878,9859,,PC,200h,NR,,937375,Completed,First,30h,,125h,,,200h,,,
2879,9859,,PlayStation 4,200h,NR,,3582676,Completed,Replay,40h,,100h,,,200h,,,
2880,9859,,PlayStation 4,200h,NR,,3874119,Completed,First,32h,,130h,,,200h,,,
2881,9859,,PC,200h,NR,,6492997,Completed,First,20h,,60h,,,200h,,,
2882,9859,,Nintendo Switch,200h,NR,,8014877,Completed,First,90h,,120h,,,200h,,,
2883,9859,,PC,200h,NR,,11425767,Completed,First,17h 30m,,35h,,,200h,,,
2884,9859,Audeez,PC,200h,90%,,1705189,Completed,First,,,60h,,,200h,,,
2885,9859,BAJARYMI,PlayStation 3,200h,100%,,326089,Replay Completed,First,30h,,150h,,300h /,200h,,,
2886,9859,Gametester1000,,200h,100%,,319580,Playing Replay Completed,Replay,30h,"August 01, 2011",31h,,,200h,25h,140h,
2887,9859,Private,Xbox 360,200h,80%,,877099,Completed,First,25h,"August 04, 2014",100h,,,200h,,,
2888,9859,Jabbic,PC,200h,NR,,5650622,Completed,Replay,20h,,100h,,,200h,,,
2889,9859,JoDarr,PC,200h,100%,,4803452,Replay Completed,First,,2016,,,,200h,,,
2890,9859,LukeTheNoob,PC,200h,NR,,3018291,Completed,First,12h,,30h,,,200h,,,
2891,9859,Mark_Muffin,PlayStation 3,200h,NR,,8393516,Completed,Replay,,,,,,200h,,,
2892,9859,Michael313,PlayStation 3,200h,100%,,5751784,Completed,First,,"January 30, 2018",,,,200h,,,
2893,9859,Nightstein,PlayStation 3,200h,90%,,5743342,Completed,First,,,,,,200h,,,
2894,9859,Nire,PC,200h,NR,,3717702,Completed,First,,"December 05, 2016",,,,200h,,,
2895,9859,PedAngle,Xbox 360,200h,80%,,3299842,Completed,First,,"May 29, 2012",,,,200h,,,
2896,9859,Quintelost,PC,200h,70%,,10960470,Completed Retired,First,40h,"July 01, 2012",120h,,,200h,,,
2897,9859,RelaxExperience,Nintendo Switch,200h,NR,,11850280,Completed,First,,"March 30, 2018",,,,200h,,,
2898,9859,Rodanz,PC,200h,NR,Every single side quest completed.,1099256,Completed,First,30h,,100h,I've replayed this game 12 times. It's just... wow. It's Skyrim. Play 1 or 2 characters on Vanilla. Then mod the shit out of it or it gets boring.,,200h,,,
2899,9859,Sparco79,PC,200h,NR,,5611132,Completed,Replay,,,,,,200h,,,
2900,9859,Stelogardanto,PC,200h,NR,,539277,Completed,First,25h,"May 20, 2014",100h,,,200h,,,
2901,9859,Stormblessed417,PlayStation 3,200h,100%,,2673791,Replay Completed,First,35h,"August 15, 2014",85h,,1000h /,200h,,,
2902,9859,Toshipe,Xbox 360,200h,NR,,3582504,Completed,First,20h,,140h,,,200h,,,
2903,9859,VitaminK,PC,200h,80%,,7793684,Completed,First,,,100h,,,200h,,,
2904,9859,bdmauk24,PC,200h,100%,,8625833,Completed,Replay,,"April 15, 2019",,,,200h,,,
2905,9859,bogmire,,200h,NR,,422471,Completed,First,45h,"September 22, 2013",75h,,,200h,,,
2906,9859,slicknick98,PlayStation 3,200h,NR,,4712364,Completed,Replay,45h,"July 07, 2017",100h,,,200h,,,
2907,9859,steveewunder,PlayStation 3,200h,100%,,2895652,Completed,Replay,30h,,100h,,,200h,,,
2908,9859,whiplas316,PlayStation 3,200h,NR,,160159,Completed,First,,"August 03, 2012",,,,200h,,,
2909,9859,Private,PlayStation 4,200h,NR,,5959173,Completed,Replay,,,,,,200h,,,
2910,9859,,PC,200h 10m,NR,,8882837,Completed,First,100h 05m,,195h 03m,,,200h 10m,,,
2911,9859,Adi001,PC,200h 12m,90%,,1888319,Completed,First,,"June 01, 2012",,,,200h 12m,,,
2912,9859,BUDDY2345,Xbox 360,200h 35m,NR,,50061,Completed,First,,,,,,200h 35m,,,
2913,9859,TheFallender,PlayStation 3,202h,80%,,6861270,Completed,First,,"July 17, 2012",,,,202h,,,
2914,9859,hy524,Xbox 360,203h,NR,,1153398,Completed,First,22h,"September 27, 2013",94h,,,203h,,,
2915,9859,Dovahkiin666,PC,204h 05m,100%,,979092,Completed,First,,"January 05, 2012",,,,204h 05m 10s,,,
2916,9859,,PlayStation 4,204h 12m,NR,,11780298,Completed,Replay,20h 01m 41s,,95h 31m 04s,,,204h 12m 56s,,,
2917,9859,,PC,205h,NR,,777598,Completed,First,27h,,103h,,,205h,,,
2918,9859,Tiger_8344,PlayStation 3,205h,100%,,435374,Completed,First,20h,"September 09, 2013",195h,,,205h,,,
2919,9859,milkmomo,Xbox 360,205h,100%,,999333,Completed,First,,"August 05, 2013",,,,205h,,,
2920,9859,jr135,PlayStation 3,207h,90%,,457963,Completed,First,,"March 20, 2012",,,,207h,,,
2921,9859,Piousman,PlayStation 3,208h,90%,,1092614,Completed,First,,"April 07, 2013",,,,208h,,,
2922,9859,AugerHybrid,PC,209h,NR,All Steam achievements and all 3 DLCs,11422808,Completed,First,,"January 24, 2017",,,,209h,,,
2923,9859,AIMRIX,PC,209h 57m,90%,,10486570,Completed,First,,"July 20, 2017",,,,209h 57m,,,
2924,9859,,PC,210h,NR,,590651,Completed,Replay,42h 20m,,98h,,,210h,10h,120h,
2925,9859,,PC,210h,NR,Every quest that I found + books + free exploring,4548846,Completed,First,28h,,100h,,,210h,,,
2926,9859,Matthew1990,Nintendo Switch,210h,80%,,8050587,Completed,Replay,,"January 31, 2018",,,,210h,,,
2927,9859,bladefire,PC,210h,NR,,1097285,Completed,First,,"January 01, 2013",,,,210h,,,
2928,9859,darkaegis,PC,210h,NR,Second playthrough included.,902848,Completed,First,,,105h,,,210h,,,
2929,9859,,PlayStation 3,210h 14m,NR,,468023,Completed,First,,,,,,210h 14m 33s,,,
2930,9859,Farslain,Xbox 360,210h 20m,90%,,319798,Completed,First,,"July 06, 2013",,,,210h 20m,,,
2931,9859,Skygreymon,PlayStation 3,210h 20m,NR,Depends what class you chose and skills.,1285422,Playing Completed,Replay,45h 54m,"April 08, 2015",205h,,109h 30m /,210h 20m,,,
2932,9859,PaperLuigi,PlayStation 3,210h 30m,80%,,3649063,Completed,First,,,,,,210h 30m,,,
2933,9859,mrvorgoth,PC,212h 14m,100%,,3379441,Completed,Replay,30h 58m,"August 31, 2016",104h 32m,,,212h 14m,,,
2934,9859,Loremaster,Xbox 360,213h 37m,90%,,470798,Completed,First,,"November 08, 2013",,,,213h 37m 14s,,,
2935,9859,spacemanzack,Xbox 360,214h,90%,,2294815,Completed,First,,,,,,214h,,,
2936,9859,Synecdoche,PC,214h 30m,NR,,799397,Completed Retired,First,,"November 28, 2013",,,,214h 30m,,,
2937,9859,,PC,215h,NR,,5578557,Completed,First,30h 16m,,110h,,,215h,,,
2938,9859,ArticunoBreeze,PlayStation 3,215h,80%,,10148528,Completed,First,,,,,,215h,,,
2939,9859,Lord_Voleran,Xbox 360,215h,NR,,4274197,Completed,First,,"April 05, 2017",,,,215h,,,
2940,9859,Somberno,PlayStation 3,215h,100%,,604285,Completed,First,,,,,,215h,,,
2941,9859,evangelism,PC,215h,90%,"All achievements and guild/sidequests complete. Including finding all crown jewels. All DLC included, time with mods too",602262,Completed,First,,"December 01, 2011",,"All achievements and guild/sidequests complete. Including finding all crown jewels. Dragonborn, Hearthfire, and Dawnguard included because I have no idea how long I spent on each individually. A few hours spent messing with mods.",,215h,,,
2942,9859,,Xbox 360,215h 58m,NR,,295452,Completed,First,,,,,,215h 58m 42s,,,
2943,9859,,PC,216h,NR,,607257,Completed,Replay,35h 27m 55s,,116h 31m,,,216h,24h 56m 11s,,
2944,9859,Blade_Runner_07,Xbox 360,216h,100%,,7096153,Completed,First,60h,"September 21, 2018",180h,,,216h,,,
2945,9859,Bukkake,PC,216h,100%,,1618660,Completed,First,,2012,,,,216h,,,
2946,9859,n01atall,PC,217h,NR,,1329824,Completed,First,,,,,,217h,,,
2947,9859,Private,PC,217h,NR,"All quests completed, maximum level, all steam achievements",11444741,Completed,First,,"May 31, 2015",,,,217h,,,
2948,9859,Private,PC,217h 47m,NR,,4978328,Completed,First,,"December 29, 2014",,,,217h 47m,,,
2949,9859,Private,PC,218h,NR,,3394405,Completed,First,,2015,,,,218h,,,
2950,9859,liquid_jm,PC,218h,90%,,625066,Completed,First,,"February 10, 2014",,,,218h,,,
2951,9859,jackowsky,PC,219h 26m,80%,,11579851,Completed,First,,"February 17, 2012",,,,219h 26m,,,
2952,9859,,PlayStation 3,220h,NR,,1254317,Completed,First,,,,,,220h,,,
2953,9859,Dayrise,PC,220h,100%,,10228883,Completed,First,35h,,110h,,,220h,,,
2954,9859,EvilUrgesZA,Xbox 360,220h,NR,,176663,Completed,First,,"July 14, 2012",,,,220h,,,
2955,9859,KeeperRU,PC,220h,90%,,256284,Completed,First,,"April 05, 2012",,,,220h,,,
2956,9859,Ultima893,PC,220h,90%,,8927293,Completed,First,30h,"June 10, 2019",60h,,,220h,,,
2957,9859,frankhorigan,Xbox 360,220h,100%,,2803027,Playing Replay Custom List Completed,Replay,35h,"December 16, 2011",180h,,280h 30m /,220h,,,
2958,9859,inthexis,PC,220h,NR,,989662,Completed,First,,"April 22, 2013",,,,220h,,,
2959,9859,jake52,Xbox 360,220h,NR,,357461,Completed Retired,First,25h,,,,,220h,,,
2960,9859,mligiera,PC,220h,100%,Did everything. Used SkyComplete to be sure I didn't miss anything.,3152682,Replay Completed,Replay,,"June 14, 2016",,"Second playtrough. Nord warrior. Did every single quest, including all radiants at least once. Cleared every location. Stopped leveling at 100th level, all skills at 100, nine of them are legendary. Character is totally OP, so I played on Legendary difficulty to balance it.",,220h,,,
2961,9859,redsmaug,PC,220h,NR,"Some of first mods, but still exploring it",984045,Completed,First,39h,,123h,,,220h,,,
2962,9859,liorfigman,Xbox 360,220h 45m,100%,,455866,Completed,First,,,,,,220h 45m,,,
2963,9859,Kilrathi,PC,221h,100%,Expert difficulty (should've been Master).,532819,Completed,First,,"February 02, 2012",,,,221h,,,
2964,9859,Dirt_McGirt,PC,222h,NR,,2632332,Completed,First,,"November 27, 2013",,,,222h,,,
2965,9859,dlenarzg,PC,222h,NR,,10670974,Completed,First,,"June 04, 2014",,,,222h,,,
2966,9859,etali_16,PC,222h,90%,,7600580,Completed,First,30h,"December 03, 2018",45h,,,222h,,,
2967,9859,AnarchyDistraction,PC,222h 37m,NR,all DLC completed,8339723,Completed,First,,,,,,222h 37m,,,
2968,9859,reptardeathstar,PlayStation 3,223h 41m,NR,,6061424,Completed,First,,,,,,223h 41m,,,
2969,9859,,PC,224h,NR,,5396144,Completed,First,54h,,126h,,,224h,,,
2970,9859,Confucius,PC,224h,90%,,360408,Playing Completed,First,,,,,,224h,,,
2971,9859,,PC,225h,NR,,295398,Completed,First,,,,,,225h,,,
2972,9859,Private,PC,225h,90%,,1094306,Completed,First,,,,,,225h,,,
2973,9859,Kuro,PlayStation 3,225h 05m,100%,,671076,Completed,First,,"March 17, 2014",173h,,,225h 05m 35s,,,
2974,9859,Leti,PC,225h 08m,70%,,9370672,Completed,First,31h 16m,May 2012,111h 17m,,,225h 08m,,,
2975,9859,JR084,PC,225h 50m,90%,,10592922,Completed,First,33h 04m,"January 01, 2012",107h 49m,,,225h 50m,,,
2976,9859,Crossoufire,PC,226h,NR,,9014404,Completed,First,,"June 22, 2019",,,,226h,,,
2977,9859,BloodySky,PlayStation 3,227h,NR,,925765,Completed,First,,"June 07, 2013",,,,227h,,,
2978,9859,Pulpitude,PlayStation 3,227h,NR,,8696193,Completed,First,43h,,150h,,,227h,,,
2979,9859,shakl25,PC,227h,NR,,10322151,Completed,First,15h,"May 19, 2016",100h,,,227h,,,
2980,9859,akme74,PlayStation 3,227h 44m,NR,"All quests, all special armor, Level 81. 45/50 trophies.",1058717,Completed,First,,"June 05, 2012",,,,227h 44m 06s,,,
2981,9859,,PC,228h,NR,No addons,974067,Completed,First,,,,,,228h,,,
2982,9859,AlphaOmega247,Xbox 360,228h,100%,,745861,Completed,First,,"January 11, 2012",100h,,,228h,,,
2983,9859,Azezal,PC,230h,100%,,497641,Completed,First,,"August 30, 2013",,,,230h,,,
2984,9859,Groffles,PlayStation 3,230h,100%,,1369035,Completed,First,,"March 10, 2016",,A game that may never end. But it might retire.,,230h,,,
2985,9859,Kantatat_PT,Nintendo Switch,230h,NR,"Finished all sides, guilds, quests, DLCs",10780750,Completed,First,,"December 22, 2019",,,,230h,,,
2986,9859,Lucky_12AP95,PlayStation 4,230h,NR,,3509908,Completed,First,32h 30m,"June 11, 2013",120h,,,230h,,,
2987,9859,Puma2265,PC,230h,NR,,11061239,Completed,First,25h,"April 18, 2014",140h,,,230h,,,
2988,9859,crazydave11,PlayStation 3,230h,90%,"Platinum trophy. A few locations were not visited, but I figured a platinum trophy should qualify as 100%",8655314,Completed,First,,"June 17, 2019",,,,230h,,,
2989,9859,heitorvb,PC,230h,NR,,6309918,Completed,First,,"May 27, 2018",,,,230h,,,
2990,9859,lucasviana,PC,230h,100%,,305067,Playing Completed,First,30h,"May 20, 2012",100h,,,230h,,,
2991,9859,visceron,PC,230h,90%,,2012959,Completed,First,,"August 10, 2015",,,,230h,,,
2992,9859,,PC,231h,NR,,2437837,Completed,Replay,,,,,,231h,,,
2993,9859,Voltarius661,Xbox 360,231h,100%,,809253,Completed,First,26h,,87h,,,231h,,,
2994,9859,Xilef,PC,232h,NR,,9195595,Completed,Replay,,"October 24, 2016",,,,232h,,,
2995,9859,Tiroler,PC,232h 19m,70%,,9418717,Completed,First,31h 28m,,79h 45m,,,232h 19m,,,
2996,9859,,PlayStation 3,234h,NR,,3456958,Completed,First,45h,,145h,,,234h,,,
2997,9859,somenorcalguy,PlayStation 3,234h 19m,90%,,396137,Completed,First,,"July 13, 2012",,,,234h 19m 09s,,,
2998,9859,,PlayStation 4,234h 22m,NR,,5734503,Completed,First,45h 53m 22s,,120h 53m 25s,,,234h 22m 33s,,,
2999,9859,Graydeeus,PC,235h,NR,,9048527,Completed,Replay,,,,,,235h,,,
3000,9859,Il_Exile_lI,,235h,100%,,401450,Completed,First,25h,,175h,,,235h,,,
3001,9859,NinStormer88,Xbox 360,235h,100%,,1217593,Playing Completed,Replay,36h 43m 59s,,104h 27m 30s,,,235h,,,
3002,9859,PREY,PC,235h 53m,NR,,1484220,Completed,First,,,,,,235h 53m,,,
3003,9859,PREY,PC,236h,NR,,1484454,Completed,First,,,,,,236h,,,
3004,9859,Strongfoam4,Xbox 360,236h,NR,,1283392,Completed,First,25h,"August 07, 2014",110h,,,236h,,,
3005,9859,,PC,237h,NR,,5194302,Completed,First,,,,,,237h,,,
3006,9859,Talengoo,PC,238h,NR,,8810261,Completed,First,28h 45m,,102h,,,238h,,,
3007,9859,Legolasbite,PC,239h,NR,,6274350,Completed,First,,"May 21, 2018",,,,239h,,,
3008,9859,Garbage187,PlayStation 3,240h,90%,,3337631,Completed,First,,"January 19, 2016",,,,240h,,,
3009,9859,Ger0nim0,PC,240h,90%,,2679970,Playing Completed Retired,First,,"January 01, 2013",,,,240h,,,
3010,9859,HeroinBaby,PC,240h,NR,,6159908,Completed,First,48h,"April 22, 2018",120h,,,240h,,,
3011,9859,Muscle4,PC,240h,NR,,11207528,Completed,Replay,30h,"June 21, 2017",100h,,,240h,,,
3012,9859,Shojimeguro,PC,240h,NR,,5355081,Completed,First,,,,,,240h,,,
3013,9859,Z3roDay,Xbox 360,240h,100%,,416774,Completed,First,,"September 17, 2013",,,,240h,,,
3014,9859,jenbooca,Xbox 360,240h,NR,,1253573,Completed,First,,2013,,,,240h,,,
3015,9859,Tristandenerval,PC,240h 42m,90%,,2901603,Completed,First,,,,,,240h 42m,,,
3016,9859,,PC,240h 45m,NR,,811065,Completed,Replay,35h 16m 33s,,100h 55m 20s,,,240h 45m 12s,,,
3017,9859,Escha,PlayStation 3,242h 52m,90%,,3063725,Completed,First,,"March 27, 2013",,,,242h 52m,,,
3018,9859,spy4killer,PC,245h 15m,70%,,4336579,Completed,First,31h 05m,"April 20, 2017",106h 09m,,,245h 15m,,,
3019,9859,2Karl,PC,246h,NR,,958729,Completed,First,,"July 22, 2015",,,,246h,,,
3020,9859,Terevil77,PC,246h 21m,NR,Yes,10763562,Completed,Replay,,"January 15, 2014",,,,246h 21m,,,
3021,9859,iz302,PC,247h 34m,10%,,11498458,Completed,First,,"April 20, 2020",,,,247h 34m,,,
3022,9859,xZzNOVAzZx,Xbox 360,248h 32m,NR,"LONG, A**, GAME.",98195,Completed,First,,,,,,248h 32m,,,
3023,9859,,PC,249h 53m,NR,,774882,Completed,First,74h 43m 07s,,217h 15m 20s,,,249h 53m 54s,,,
3024,9859,,Xbox 360,250h,NR,,295428,Completed,First,,,,,,250h,,,
3025,9859,,Xbox 360,250h,NR,,514550,Completed,First,,,,,,250h,,,
3026,9859,,PlayStation 3,250h,NR,,1231415,Completed,First,,,,,,250h,,,
3027,9859,,Xbox 360,250h,NR,,3011141,Completed,First,12h 30m,,200h,,,250h,,,
3028,9859,,PC,250h,NR,,3576149,Completed,First,,,,,,250h,,,
3029,9859,,PC,250h,NR,,4080206,Completed,Replay,30h,,100h,,,250h,,,
3030,9859,,PC,250h,NR,,5172507,Completed,Replay,35h,,120h,,,250h,,,
3031,9859,,PlayStation 4,250h,NR,,5368342,Completed,Replay,20h,,100h,,,250h,,,
3032,9859,,PC,250h,NR,,5743714,Completed,First,,,,,,250h,,,
3033,9859,,PC,250h,NR,,5988774,Completed,First,,,,,,250h,,,
3034,9859,,PC,250h,NR,,6463882,Completed,First,25h,,80h,,,250h,,,
3035,9859,,PC,250h,NR,,10276770,Completed,Replay,12h,,100h,,,250h,,,
3036,9859,,PC,250h,NR,With DLC's and all the quests completed besides miscellaneous after beating the game twice before,11913701,Completed,Replay,30h,,175h,,,250h,,,
3037,9859,BBaur77,PC,250h,NR,,11380908,Completed,First,,"November 07, 2018",,,,250h,,,
3038,9859,Private,PC,250h,90%,,3202522,Completed,Replay,,"June 18, 2016",,,,250h,,,
3039,9859,Curufinwe,PC,250h,NR,,4992230,Backlog Completed,First,20h,"August 31, 2017",200h,,,250h,,,
3040,9859,Cyclome,PlayStation 3,250h,100%,,674991,Completed,First,,,,,,250h,,,
3041,9859,DeusXCom,PC,250h,100%,,883163,Completed,First,,"August 07, 2012",,,,250h,,,
3042,9859,HUNcut,PC,250h,NR,,6307038,Completed,First,,"May 27, 2018",,,,250h,,,
3043,9859,HenryVIIII,Xbox 360,250h,90%,,1465419,Completed,First,15h,"November 11, 2012",50h,,,250h,,,
3044,9859,JoDarr,PC,250h,100%,,4803456,Replay Completed,Replay,,2016,,,,250h,,,
3045,9859,PsychShaman,PC,250h,100%,,231272,Completed,First,,,,,,250h,,,
3046,9859,Shweeman,PlayStation 3,250h,NR,,4217328,Completed Retired,Replay,,,150h,,,250h,,,
3047,9859,Wodgymc,PlayStation 3,250h,NR,,2552424,Completed,First,,"August 29, 2012",,,,250h,,,
3048,9859,idratherbein2d,Xbox 360,250h,100%,,333445,Completed,First,,,,,,250h,,,
3049,9859,julien150,PC,250h,NR,,916438,Completed,First,,"August 29, 2014",,,,250h,,,
3050,9859,kl3m0,PlayStation 3,250h,100%,,1663434,Completed,First,,"August 15, 2015",,,,250h,,,
3051,9859,whyrecon,Xbox 360,250h,NR,,4424782,Completed,First,,"September 10, 2013",,,,250h,,,
3052,9859,,PC,250h 23m,NR,,3767407,Completed,Replay,31h 25m,,120h 45m,,,250h 23m,,,
3053,9859,,PlayStation 3,250h 38m,NR,,4575160,Completed,First,,,,,,250h 38m,,,
3054,9859,,PC,250h 49m,NR,,5886582,Completed,Replay,,,,,,250h 49m 56s,,,
3055,9859,David01126,PC,251h,90%,,8723276,Completed,First,33h,"May 05, 2019",160h,,,251h,,,
