,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Progress,Personal Notes,Retired Notes,Speedrun
1282,46453,minescope08,Nintendo Switch,80h,100%,"BL, hard/classic. Did all available paralouges but only with the original BL kids, no recruits",9359615,Replay Completed,First,"August 05, 2019",,,80h,,,,
1283,46453,mnop,Nintendo Switch,80h,90%,,11034426,Completed,First,"February 06, 2020",,,80h,,,,
1284,46453,Ganaham,Nintendo Switch,80h,80%,"Blue Lions, skipped through the last 2 months cause i wanted to get done and i was at the appropriate level",10499399,Completed,First,"November 27, 2019",,,80h 06s,,,,
1285,46453,ZeNoDXX,Nintendo Switch,80h 08m,90%,,10196539,Completed,First,"October 06, 2019",,,80h 08m,,Golden Deer route before new DLC and Ashen Wolves.,,
1286,46453,,Nintendo Switch,80h 15m,NR,Golden Deer route.,10946005,Completed,First,,,,80h 15m,,,,
1287,46453,jgwiz,Nintendo Switch,80h 17m,90%,,10369399,Completed,First,"November 06, 2019",,,80h 17m,,,,
1288,46453,,Nintendo Switch,80h 20m,NR,,10189505,Completed,First,,,,80h 20m,,,,
1289,46453,TheBarbato,Nintendo Switch,80h 23m,100%,"Blue Lions route on Hard/Classic. Did all sidequests and paralogues, recruited most students, and did lots of supports.",9263106,Completed,First,"August 21, 2019",,,80h 23m,,,,
1290,46453,TOPHATANT123,Nintendo Switch,80h 30m,NR,,9481818,Completed,First,"August 30, 2019",,,80h 30m,,,,
1291,46453,FreddyKen,Nintendo Switch,80h 34m,70%,,9392737,Completed,First,"August 19, 2019",,,80h 34m,,,,
1292,46453,Private,Nintendo Switch,80h 42m,NR,Blue Lions Hard Classic,11780254,Completed,First,"May 19, 2020",,,80h 42m,,,,
1293,46453,SoniaNvm,Nintendo Switch,80h 42m,NR,,10837663,Completed,First,"September 09, 2019",,,80h 42m 11s,,,,
1294,46453,,Nintendo Switch,81h,NR,,9393147,Completed,First,,,,81h,,,,
1295,46453,,Nintendo Switch,81h,NR,"Golden Deer, Normal/Classic",9423722,Completed,First,,,,81h,,,,
1296,46453,,Nintendo Switch,81h,NR,,10521256,Completed,First,,,,81h,,,,
1297,46453,jarjarbuns,Nintendo Switch,81h,NR,Only Church and Black Eagles routes done,9248407,Completed,First,"September 09, 2019",,,81h,,,,
1298,46453,BreakerBlues,Nintendo Switch,81h 05m,NR,,10223939,Completed,First,"October 09, 2019",,,81h 05m,,,,
1299,46453,Tahtnipu,Nintendo Switch,81h 05m,100%,,10828372,Completed,First,"August 26, 2019",,,81h 05m,,,,
1300,46453,ColorMeSchad,Nintendo Switch,81h 22m,100%,,9393238,Completed,First,"August 19, 2019",,,81h 22m,,Golden Deer (Verdant Wind) Route,,
1301,46453,DecemberStyle,Nintendo Switch,81h 37m,100%,blue lions route,9419998,Completed,First,"September 26, 2019",,,81h 37m 24s,,,,
1302,46453,,Nintendo Switch,81h 41m,NR,Spent extra time doing activities in the Monastery and getting all support conversations etc (leisurely playing),9502859,Completed,First,,,,81h 41m,,,,
1303,46453,Red_tha_FURY,Nintendo Switch,81h 41m,90%,,11553231,Completed,Replay,"January 13, 2020",,,81h 41m,,Normal / Casual --- Azure Moon,,
1304,46453,soiber,Nintendo Switch,81h 45m,NR,Blue Lions,10936408,Completed,First,"February 03, 2020",,,81h 45m 50s,,,,
1305,46453,,Nintendo Switch,81h 49m,NR,"First Playthrough, all Support A, all Sidequests, 75% exploring on freetime",10171265,Completed,First,,,,81h 49m,,,,
1306,46453,yuna67876,Nintendo Switch,81h 59m,100%,"BL Route, Did almost if not all the prologues but not all supports were done that were available to me",10154483,Completed,First,"January 01, 2020",,,81h 59m,,"BL route, normal, casual",,
1307,46453,,Nintendo Switch,82h,NR,"blue lion route, leisurely i guess",9327355,Completed,First,,,,82h,,,,
1308,46453,,Nintendo Switch,82h,NR,All inter-house supports plus some extras,9328918,Completed,First,,,,82h,,,,
1309,46453,KoldGlaze,Nintendo Switch,82h,100%,Blue Lions with paralogues and aux battles,10399353,Replay Completed,First,"November 10, 2019",70h 37m,,82h,,,,
1310,46453,,Nintendo Switch,82h 04m,NR,,11058892,Completed,First,,,,82h 04m,,,,
1311,46453,threateningpear,Nintendo Switch,82h 10m,90%,"All supports, Almost all quests, Hard mode, Classic mode, first ever FE game,",9385955,Completed,First,"August 18, 2019",,,82h 10m 10s,,,,
1312,46453,Private,Nintendo Switch,82h 15m,NR,,9317633,Completed,First,"September 20, 2019",,,82h 15m,,,,
1313,46453,,Nintendo Switch,82h 30m,NR,Blue Lions Path,10266359,Completed,First,,,,82h 30m,,,,
1314,46453,,Nintendo Switch,82h 31m,NR,,10805016,Completed,First,,,,82h 31m,,,,
1315,46453,shortyginger,Nintendo Switch,83h,NR,,11894758,Completed,First,"August 19, 2019",,,83h,,,,
1316,46453,Private,Nintendo Switch,83h,NR,,9430938,Completed,First,"August 22, 2019",,,83h,,,,
1317,46453,xMars,Nintendo Switch,83h,90%,,11179831,Completed,First,"August 20, 2019",,,83h,,,,
1318,46453,cerberustrainer,Nintendo Switch,83h 30m,NR,"Golden Deer House, about 70% battle, 25% explore, 5% rest/seminar",9462792,Completed,First,"August 27, 2019",,,83h 30m,,,,
1319,46453,Zhao_Yun,Nintendo Switch,83h 37m,80%,Black Eagle Route Hard/Classic,11068557,Completed,First,"February 27, 2020",,,83h 37m,,,,
1320,46453,Dunnington,Nintendo Switch,83h 49m,90%,"First playthrough. Claude's route, Hard. Got all staff and 4 students. 1 death",9233801,Completed,First,"September 22, 2019",,,83h 49m,,,,
1321,46453,,Nintendo Switch,83h 57m,NR,,10200125,Completed,First,,,,83h 57m,,,,
1322,46453,,Nintendo Switch,84h,NR,Golden deer,9479841,Completed,First,,,,84h,,,,
1323,46453,,Nintendo Switch,84h,NR,,10318864,Completed,First,,,,84h,,,,
1324,46453,AlbionHero,Nintendo Switch,84h,NR,,9455726,Completed,First,"August 26, 2019",,,84h,,,,
1325,46453,Kynois77,Nintendo Switch,84h,NR,,11878145,Completed,First,"May 31, 2020",,,84h,,,,
1326,46453,ZBomber,Nintendo Switch,84h,90%,"Blue Lions path, normal difficulty, classic mode, no recruited units lost, married Annette",10307607,Completed,First,"October 26, 2019",,,84h,,,,
1327,46453,Krilledood,Nintendo Switch,84h 15m,100%,"Did every activity, sidequest and dialogue I could find",9206242,Completed,First,"August 30, 2019",,,84h 15m,,,,
1328,46453,Private,Nintendo Switch,84h 28m,100%,Azure Moon route. Second playthrough of FE3H. All available paralogues completed.,10704724,Completed,Replay,"October 26, 2019",,,84h 28m 48s,,Azure Moon route. Hard/Classic. English voices. New Game + from my Crimson Flower playthrough. Began approximately 2019.08.30.,,
1329,46453,edvinqu,Nintendo Switch,84h 30m,80%,,10190498,Completed,First,"October 05, 2019",,,84h 30m,,,,
1330,46453,Private,Nintendo Switch,84h 46m,90%,,8611624,Completed,First,"September 16, 2019",,,84h 46m,,,,
1331,46453,,Nintendo Switch,84h 55m,NR,Edelgard Route. Recruited all possible members. Capped all Supports with Byleth.,9427976,Completed,First,,,,84h 55m,,,,
1332,46453,Chainsaw,Nintendo Switch,85h,NR,,9379637,Completed,First,"August 17, 2019",,,85h,,,,
1333,46453,Dannyevilalone,Nintendo Switch,85h,NR,,10380830,Completed,First,"April 19, 2020",,,85h,,,,
1334,46453,EverettCastor,Nintendo Switch,85h,90%,,11575971,Completed,First,April 2020,,,85h,,,,
1335,46453,GreatWalker,Nintendo Switch,85h,NR,,10319153,Replay Completed,Replay,August 2019,,,85h,175h /,,,
1336,46453,HenryVIIII,Nintendo Switch,85h,90%,,9510507,Completed,First,"August 30, 2019",,,85h,,,,
1337,46453,KujiraP1,Nintendo Switch,85h,100%,,10151683,Completed,First,,,,85h,,,,
1338,46453,Naevyah,Nintendo Switch,85h,NR,,10796085,Completed,First,"January 11, 2020",,,85h,,,,
1339,46453,Pipoplatz,Nintendo Switch,85h,NR,,9506405,Completed,First,"September 01, 2019",,,85h,,,,
1340,46453,RaidenGZT,Nintendo Switch,85h,NR,,11326366,Completed,First,,,,85h,,,,
1341,46453,lesserredpanda,Nintendo Switch,85h,90%,,10995803,Completed,First,,,,85h,,,,
1342,46453,sanaastoria,Nintendo Switch,85h,90%,,10335517,Completed,First,"September 28, 2019",60h,,85h,,,,
1343,46453,,Nintendo Switch,85h 02m,NR,"Crimson Flower (Edelgard path), very thorough, completed ever day at monastery, manual instruction and side battles",10787960,Completed,First,,,,85h 02m,,,,
1344,46453,Otorino,Nintendo Switch,85h 02m,90%,"Did as much side content as the game allowed me to, including supports",10594529,Completed,First,"November 24, 2019",,,85h 02m,,,,
1345,46453,,Nintendo Switch,85h 30m,NR,,10172952,Completed,First,,,,85h 30m,,,,
1346,46453,,Nintendo Switch,85h 30m,NR,"Main Story, all Blue Lions supports, all Master class rank, all available paralogues, max professor rank",10222157,Completed,First,,,,85h 30m,,,,
1347,46453,Private,Nintendo Switch,85h 34m,100%,,10789180,Completed,First,"January 11, 2020",,,85h 34m,,,,
1348,46453,Son_of_a_Pitch,Nintendo Switch,85h 35m,100%,Black Eagles playthrough. Went Crimson Flower/Edelgard path. Did a lot of micromanaging.,9236496,Completed,First,"September 03, 2019",,,85h 35m,,Picked the Black Eagles.,,
1349,46453,Private,Nintendo Switch,86h,100%,"Normal: Silver Snow, Hard: Azure Moon, 2/4 routes done",9113873,Completed,First,August 2019,39h,,86h,,,,
1350,46453,Private,Nintendo Switch,86h 01m,NR,"Verdant Wind, done almost everything possible in a run",11047728,Completed,First,"January 21, 2020",,,86h 01m,,,,
1351,46453,NinjaBlast,Nintendo Switch,86h 31m,NR,,10180254,Playing Completed,First,"October 03, 2019",,,86h 31m 27s,89h 24m 11s /,,,
1352,46453,goopsalad,Nintendo Switch,86h 40m,100%,,10952191,Completed,First,,,,86h 40m,,,,
1353,46453,Iceman9009,Nintendo Switch,86h 43m,NR,,9421603,Playing Replay Completed,First,"August 21, 2019",,,86h 43m,86h 43m /,,,
1354,46453,KairuGema,Nintendo Switch,86h 47m,90%,,10986604,Completed,First,"February 12, 2020",,,86h 47m,,,,
1355,46453,,Nintendo Switch,87h,NR,,9487198,Completed,First,,,,87h,,,,
1356,46453,brian_reboot,Nintendo Switch,87h 14m,NR,"Hard Mode, not much dialogue skipped. Paralogues fought when I found them.",9312845,Completed,First,"August 05, 2019",,,87h 14m,,,,
1357,46453,Blanny,Nintendo Switch,87h 19m,100%,,10534546,Completed,First,"September 03, 2019",,,87h 19m,,,,
1358,46453,TheRarestThing,Nintendo Switch,87h 19m,80%,,9238994,Completed,First,"March 12, 2020",,,87h 19m,,,,
1359,46453,Sablen,Nintendo Switch,87h 24m,90%,,11829506,Completed,First,"May 24, 2020",,,87h 24m,,,,
1360,46453,,Nintendo Switch,87h 39m,NR,,9582165,Completed,First,,,,87h 39m,,,,
1361,46453,lilredkoopa,Nintendo Switch,87h 42m,NR,Blue Lions path,9241500,Completed,First,"September 12, 2019",,,87h 42m,,,,
1362,46453,,Nintendo Switch,87h 50m,NR,,10159770,Completed,First,,,,87h 50m,,,,
1363,46453,,Nintendo Switch,88h,NR,"You cannot see the entire ""main story"" of this game on one playthrough. Each branching path offers you only one part.",9414376,Completed,First,,,,88h,,,,
1364,46453,Polochon,Nintendo Switch,88h,NR,,12000185,Completed,First,September 2019,,,88h,,,,
1365,46453,PokeProX,Nintendo Switch,88h 20m,100%,,11245485,Completed,First,September 2019,,,88h 20m,,,,
1366,46453,,Nintendo Switch,88h 31m,NR,,9396424,Completed,First,,,,88h 31m 25s,,,,
1367,46453,,Nintendo Switch,88h 36m,NR,,9362379,Completed,First,,,,88h 36m,,,,
1368,46453,,Nintendo Switch,88h 38m,NR,Golden Deer/Normal/Casual Didn't skip anything other than speeding up half of the battle animations.,9393250,Completed,First,,,,88h 38m,,,,
1369,46453,Katelyn,Nintendo Switch,88h 38m,100%,Golden Deer/Normal/Casual Skipped nothing other than speeding up some battle animations/ First FE Game,9393256,Completed,First,"August 17, 2019",,,88h 38m,,,,
1370,46453,,Nintendo Switch,88h 52m,NR,,9330616,Completed,First,,,,88h 52m,,,,
1371,46453,digipacopr,Nintendo Switch,89h 14m,NR,Golden Deer Route - finished all paralogues available,9247685,Completed,First,,,,89h 14m,,,,
1372,46453,hassan23,Nintendo Switch,89h 15m,100%,,9437650,Completed,First,"October 27, 2019",,,89h 15m,,,,
1373,46453,woopox,Nintendo Switch,89h 38m,NR,,10284906,Completed,First,"October 21, 2019",55h 20m,,89h 38m,,,,
1374,46453,Christian_W,Nintendo Switch,89h 40m,90%,Black Eagle play through on Normal/Classic,9339246,Completed,First,"October 02, 2019",,,89h 40m,,,,
1375,46453,xtenipurix,Nintendo Switch,89h 59m,NR,,10601558,Completed,First,"December 16, 2019",60h,,89h 59m,,,,
1376,46453,,Nintendo Switch,90h,NR,"Black Eagles, Blue Lions, and Golden Deer complete in that order. Skipped Part 1 cutscenes on GD/BL runs as it was NG+",9499559,Completed,First,,,,90h,,,,
1377,46453,BPHusker,Nintendo Switch,90h,90%,,9565289,Completed,First,"September 08, 2019",42h 30m,,90h,,,,
1378,46453,Private,Nintendo Switch,90h,80%,,9454731,Completed,First,,,,90h,,,,
1379,46453,Edward979797,Nintendo Switch,90h,80%,,10875002,Completed,First,"October 18, 2019",,,90h,,,,
1380,46453,Viewtifuljay,Nintendo Switch,90h,90%,,10188570,Completed,First,"September 29, 2019",,,90h,,,,
1381,46453,lebron23,Nintendo Switch,90h,NR,,9312115,Completed,Replay,"August 06, 2019",50h,,90h,,,,
1382,46453,Private,Nintendo Switch,90h,NR,"Golden Deer Path, plus several Paralogues and Monster Battles",9389739,Completed,First,,,,90h,,,,
1383,46453,saaaahil,Nintendo Switch,90h,80%,"Golden Deer, recruited everyone, did all paralogues",9545490,Completed,First,"November 12, 2019",,,90h,,,,
1384,46453,Private,Nintendo Switch,90h 15m,NR,,11220686,Completed,First,"April 06, 2020",,,90h 15m,,,,
1385,46453,MelodicMandala,Nintendo Switch,90h 16m,100%,,10347072,Playing Completed,First,,,,90h 16m,120h /,,,
1386,46453,,Nintendo Switch,90h 33m,NR,,11913919,Completed,First,,,,90h 33m,,,,
1387,46453,enagurney,Nintendo Switch,90h 35m,NR,"Edelgard + Claude (NG+) paths finished, all available paralogues completed",9315252,Completed,First,"September 01, 2019",,,90h 35m,,,,
1388,46453,,Nintendo Switch,90h 50m,NR,Blue Lions 1st Playthrough,10903549,Completed,First,,,,90h 50m,,,,
1389,46453,Batch,Nintendo Switch,91h,NR,,11199521,Completed,First,"April 16, 2020",,,91h,,,,
1390,46453,galaxy435,Nintendo Switch,91h 04m,NR,,10695167,Completed,First,"December 31, 2019",41h 38m,160h 45m,91h 04m,,,,
1391,46453,bstie1198,Nintendo Switch,91h 05m,NR,,9261995,Completed,First,"May 28, 2020",,287h 56m,91h 05m,,,,
1392,46453,,Nintendo Switch,91h 08m,NR,Golden Deer Route,9519134,Completed,First,,,,91h 08m,,,,
1393,46453,scissordoerrs,Nintendo Switch,91h 49m,90%,,10154989,Completed,First,"September 06, 2019",,,91h 49m,,,,
1394,46453,g0g2151,Nintendo Switch,92h 03m,NR,,9516533,Replay Completed,Replay,"August 31, 2019",,,92h 03m,,,,
1395,46453,digipacopr,Nintendo Switch,92h 05m,NR,Blue Lions Route - finished all paralogues,11211895,Completed,Replay,"March 21, 2020",,,92h 05m,,,,
1396,46453,Icewulf,Nintendo Switch,92h 12m,90%,,8878721,Completed,First,"December 02, 2019",,,92h 12m,,,,
1397,46453,,Nintendo Switch,92h 47m,NR,Crimson Flower,10201508,Completed,First,,,,92h 47m,,,,
1398,46453,,Nintendo Switch,93h,NR,,9680292,Completed,First,,,,93h,,,,
1399,46453,lawley,Nintendo Switch,93h,90%,"Claude arc, level 45, completed all available paralogues",10572092,Completed,First,"January 06, 2020",,,93h,,,,
1400,46453,,Nintendo Switch,94h,NR,,10852792,Completed,First,,,,94h,,,,
1401,46453,Boss,Nintendo Switch,94h,90%,,9277784,Completed,First,"September 13, 2019",,,94h,,Edelgard läpi.,,
1402,46453,miracleorange,Nintendo Switch,94h,100%,"Approximation because I saved over my old file......... Blue Lions route first, Hard Classic, I did a LOT of side shit",11118941,Completed,First,"January 30, 2020",,,94h,,,,
1403,46453,mauhlin12,Nintendo Switch,94h 06m,90%,"In game timer, normal/casual, Black Eagle church route. Tried really hard to max out all bonds (unsuccessfully.)",9385629,Completed,First,"August 18, 2019",,,94h 06m,,,,
1404,46453,DireThunder,Nintendo Switch,94h 20m,NR,"2nd playthrough, hard/classic, church route",9468935,Completed,Replay,"September 01, 2019",,,94h 20m,,,,
1405,46453,triforce_hero,Nintendo Switch,94h 29m,100%,,11967424,Completed,First,"June 11, 2020",,,94h 29m,,,,
1406,46453,,Nintendo Switch,94h 32m,NR,,9450304,Completed,First,,,,94h 32m 02s,,,,
1407,46453,,Nintendo Switch,95h,NR,,10333109,Completed,First,,,,95h,,,,
1408,46453,,Nintendo Switch,95h,NR,,10521033,Completed,First,,41h 03m,160h,95h,,,,
1409,46453,,Nintendo Switch,95h,NR,,10666994,Completed,First,,65h,,95h,,,,
1410,46453,Aqualeaf,Nintendo Switch,95h,100%,,11599788,Playing Completed,First,2019,,,95h,115h /,,,
1411,46453,Sosios,Nintendo Switch,95h,90%,Golden Deer. Did all Paralogues + auxiliary battles every two weeks. Got all students + farmed some supports,10152985,Replay Completed,First,"March 06, 2020",,,95h,10m /,,,
1412,46453,ainokaishin,Nintendo Switch,95h,NR,Golden Deer route only + side quest + Supports,10195577,Playing Completed,First,"August 26, 2019",,,95h,145h /,,,
1413,46453,ckuron,Nintendo Switch,95h,NR,,9437681,Completed,First,"August 15, 2019",,,95h,,,,
1414,46453,kurkpeterman,Nintendo Switch,95h,NR,,9674685,Completed,First,"September 10, 2019",,,95h,,,,
1415,46453,wilson576,Nintendo Switch,95h,NR,,11101561,Completed,First,"March 01, 2020",,,95h,,,,
1416,46453,JohnTheGamer,Nintendo Switch,95h 27m,100%,"Edelgard route, taking my time, gaming battles for excessive skill and class exp.",10361178,Completed,First,"October 02, 2019",,,95h 27m,,,,
1417,46453,,Nintendo Switch,95h 30m,NR,Silver Snow route,10142265,Completed,First,,,,95h 30m,,,,
1418,46453,derock161,Nintendo Switch,95h 40m,100%,Eerything complete Golden Deer Route,9237607,Custom List Completed,First,"September 04, 2019",,,95h 40m,245h 27m /,,,
1419,46453,Naetoid,Nintendo Switch,95h 42m,90%,,10805415,Completed,First,"August 12, 2019",,,95h 42m,,,,
1420,46453,,Nintendo Switch,96h,NR,,9692296,Completed,First,,,,96h,,,,
1421,46453,Mrsonicisawesome,Nintendo Switch,96h,90%,Golden Deer House on Hard Mode. Got several of the support conversations I missed the 1st time.,10669407,Replay Completed,Replay,"March 20, 2020",,,96h,85h /,,,
1422,46453,jimenz91,Nintendo Switch,96h 15m,NR,Blue Lions route and recruited 10+ characters,9661548,Custom List Completed,First,"September 15, 2019",,,96h 15m,,,,
1423,46453,,Nintendo Switch,97h,NR,,9516459,Completed,First,,,,97h,,,,
1424,46453,ogromm,Nintendo Switch,97h 18m,80%,Golden Deer & Blue Lions,9339830,Completed,First,"October 20, 2019",,,97h 18m 57s,,,,
1425,46453,Chaoscrusher,Nintendo Switch,97h 25m,NR,Blue Lions - recruited everyone and did all paralogues,11249526,Completed,First,"March 25, 2020",,,97h 25m,,,,
1426,46453,Toxe,Nintendo Switch,97h 30m,100%,,10605923,Completed,First,"September 30, 2019",,,97h 30m,,,,
1427,46453,,Nintendo Switch,97h 50m,NR,Golden Deer route,11296780,Completed,First,,,,97h 50m,,,,
1428,46453,,Nintendo Switch,98h,NR,,9689349,Completed,First,,,,98h,,,,
1429,46453,Hecguma,Nintendo Switch,98h 03m,100%,,10175093,Completed,First,"November 15, 2019",,,98h 03m,,,,
1430,46453,Kingkarp,Nintendo Switch,98h 10m,100%,Blue Lions. Every Paralogue and Support Possible for the characters on my team.,8811193,Completed,First,"September 12, 2019",,,98h 10m,,"Recruited All the Teachers, Marianne, Leonie, Bernadetta, Dorothea, and Petra.",,
1431,46453,,Nintendo Switch,98h 31m,NR,,10693517,Completed,First,,,,98h 31m,,,,
1432,46453,Sojiro,Nintendo Switch,99h 15m,100%,,10597712,Completed,First,"December 12, 2019",,,99h 15m,,,,
1433,46453,Jayce,Nintendo Switch,99h 30m,90%,,9698280,Completed,First,"October 02, 2019",,,99h 30m,,Started Tuesday September 10th,,
1434,46453,,Nintendo Switch,100h,NR,,9370698,Completed,First,,,,100h,,,,
1435,46453,,Nintendo Switch,100h,NR,,11289677,Completed,First,,60h,300h,100h,,,,
1436,46453,,Nintendo Switch,100h,NR,,11548152,Completed,First,,,,100h,,,,
1437,46453,,Nintendo Switch,100h,NR,,11684371,Completed,First,,,,100h,,,,
1438,46453,,Nintendo Switch,100h,NR,,12032828,Completed,First,,85h,101h,100h,,,,
1439,46453,AlduinNuggets,Nintendo Switch,100h,NR,,11474707,Completed,First,,,,100h,,,,
1440,46453,Caipi,Nintendo Switch,100h,NR,,10932394,Playing Completed,First,"April 22, 2020",,,100h,,,,
1441,46453,Drorian,Nintendo Switch,100h,90%,,11666306,Completed,First,"April 30, 2020",,,100h,,,,
1442,46453,MrCannon22,Nintendo Switch,100h,NR,,11342463,Playing Completed,First,"April 04, 2020",80h,,100h,110h /,,,
1443,46453,cpickard,Nintendo Switch,100h,90%,,10754250,Completed,First,"January 05, 2020",,,100h,,,,
1444,46453,diobrando88,Nintendo Switch,100h,NR,,11299367,Completed,First,"March 16, 2020",,,100h,,,,
1445,46453,rlosey13,Nintendo Switch,100h,100%,,10650270,Completed,First,"December 24, 2019",25h,,100h,,,,
1446,46453,Ouimerci,Nintendo Switch,100h 05m,60%,,11432028,Completed,First,"April 11, 2020",,,100h 05m,,,,
1447,46453,Zephyrn,Nintendo Switch,100h 12m,NR,Black Eagles Church Route Maddening Casual,10257694,Completed,Replay,"October 16, 2019",,,100h 12m,,,,
1448,46453,TheFantastic,Nintendo Switch,101h 05m,NR,,9579172,Completed,First,"March 22, 2020",,,101h 05m,,,,
1449,46453,throne,Nintendo Switch,101h 32m,100%,,10318680,Completed,First,"October 28, 2019",,,101h 32m,,,,
1450,46453,,Nintendo Switch,102h,NR,Main + Paralogues + Random Monastary Stuff Hard/Classic,9563071,Completed,First,,,,102h,,,,
1451,46453,JohnMathews,Nintendo Switch,102h,NR,,10305177,Completed Retired,First,"September 04, 2019",,,102h,,,Only finished ~1.25 playthroughs,
1452,46453,,Nintendo Switch,103h 41m,NR,,9387865,Completed,First,,,,103h 41m,,,,
1453,46453,acootes,Nintendo Switch,104h 10m,90%,,9300977,Completed,First,"February 04, 2020",,,104h 10m,,,,
1454,46453,rocchan,Nintendo Switch,104h 29m,100%,,9307101,Completed,First,"March 22, 2020",,,104h 29m,,Blue Lions.,,
1455,46453,,Nintendo Switch,105h,NR,,11203991,Completed,First,,,,105h,,,,
1456,46453,Sgt_Lix,Nintendo Switch,105h,NR,,10515347,Playing Completed,First,,48h,,105h,105h /,,,
1457,46453,Tohera,Nintendo Switch,105h,NR,,9434486,Completed,First,"September 02, 2019",,,105h,,,,
1458,46453,kore_sedai,Nintendo Switch,105h 20m,70%,"Blue Lions, Hard/Classic, 4 students recruited and I didn't miss anything that I could do (paralogues and such).",10766433,Completed,First,"February 19, 2020",,,105h 20m,,,,
1459,46453,Toxe,Nintendo Switch,105h 30m,90%,,11576864,Completed,Replay,"April 19, 2020",,,105h 30m,,,,
1460,46453,Private,Nintendo Switch,105h 32m,NR,,11360757,Completed,First,"April 05, 2020",,,105h 32m,,,,
1461,46453,chthonian,Nintendo Switch,106h,NR,,10816673,Completed,First,"December 30, 2019",,,106h,,,,
1462,46453,Great_MadScientist04,Nintendo Switch,106h 32m,NR,,9330293,Completed,First,,48h 30m,,106h 32m,,,,
1463,46453,,Nintendo Switch,107h 27m,NR,,11026729,Completed,First,,,,107h 27m,,,,
1464,46453,chower,Nintendo Switch,108h,NR,,9492852,Completed,First,"August 31, 2019",,,108h,,2/4,,
1465,46453,Private,Nintendo Switch,108h,100%,,9443390,Completed,First,"August 16, 2019",,,108h,,,,
1466,46453,RandomHypnotica,Nintendo Switch,108h 22m,NR,"Azure Moon Route, All Characters Recruited & All Paralogues completed. 2nd Playthrough. Hard/Classic",10935700,Completed,Replay,"November 06, 2019",,,108h 22m,,,,
1467,46453,Mrsonicisawesome,Nintendo Switch,108h 36m,90%,"Blue Lions, did as much as I could. Hard Mode",9419763,Completed,First,"September 18, 2019",,,108h 36m,,,,
1468,46453,,Nintendo Switch,109h,NR,First playthrough (Normal/Classic); Blue Lions; Final Avg character level 44; All quests completed; Supports maxed,9466076,Completed,First,,,,109h,,,,
1469,46453,b26n,Nintendo Switch,109h,NR,,11712514,Completed,First,"May 12, 2020",,,109h,,,,
1470,46453,Private,Nintendo Switch,109h,100%,"Completed Black Eagle Path; Some paralogs, lots of battles",10278800,Completed,First,"April 04, 2020",,,109h,,,,
1471,46453,Private,Nintendo Switch,110h,NR,Blue Lions,9507073,Completed,First,"September 01, 2019",,,110h,,,,
1472,46453,Dijita,Nintendo Switch,110h,NR,Completed Golden Deer Campaign,11434668,Completed,First,"April 13, 2020",,,110h,,,,
1473,46453,Garbager,Nintendo Switch,110h,100%,,11577812,Completed,First,2020,,,110h,,,,
1474,46453,Mule_Kick,Nintendo Switch,110h,NR,,12037707,Completed,First,,,,110h,,,,
1475,46453,Scopa,Nintendo Switch,110h,90%,,9434516,Completed,First,"August 23, 2019",,,110h,,,,
1476,46453,SplashFTW,Nintendo Switch,110h,100%,,11267418,Completed,First,"August 11, 2019",,,110h,,,,
1477,46453,Tsubaki,Nintendo Switch,110h,100%,,9518280,Completed,First,,70h,,110h,,,,
1478,46453,rondoudoux,Nintendo Switch,110h,NR,Azure Moon (70h) and Crimson Flower runs completed. Will probably do a Verdant Wind run next.,9245549,Replay Completed,First,"October 30, 2019",,,110h,116h /,,,
1479,46453,swordclaws,Nintendo Switch,110h 01m,NR,,10294263,Completed,First,"October 23, 2019",35h,,110h 01m,,,,
1480,46453,bluechujelly,Nintendo Switch,111h 17m,NR,,9582527,Completed,First,"January 21, 2020",,,111h 17m,,Golden Deer,,
1481,46453,AethQueen,Nintendo Switch,111h 32m,90%,,9644793,Completed,First,"September 15, 2019",,,111h 32m,,,,
1482,46453,g0g2151,Nintendo Switch,112h 53m,NR,,9397393,Completed,First,"August 14, 2019",,,112h 53m,,,,
1483,46453,Hillua,Nintendo Switch,113h 15m,90%,"Blue Lions, some paralogues and quests, only 1 recruit",9342335,Completed,First,"August 09, 2019",,,113h 15m,,"BL | Paralogues Sylvain, Flayn and Seteth, Ashe and Catherine, Manuela and Hannemann, Ingrid and Dorothea, Alois and Shamir, Sothis, Felix, Dedue, Dimitri, Annette and Gilbert, Rhea | Recruits Lysithea",,
1484,46453,huskythegeek,Nintendo Switch,113h 23m,90%,,9362208,Completed,First,"September 03, 2019",,,113h 23m,,Blue Lions Playthrough.,,
1485,46453,,Nintendo Switch,113h 28m,NR,,11168887,Completed,First,,,,113h 28m,,,,
1486,46453,Occopuyo,Nintendo Switch,113h 30m,80%,,9593182,Completed,First,"October 25, 2019",,,113h 30m,,,,
1487,46453,King_K,Nintendo Switch,114h,100%,,9238999,Completed,First,"September 25, 2019",50h,147h,114h,,,,
1488,46453,,Nintendo Switch,114h 20m,NR,Blue Lion with everybody recruited,9534577,Completed,First,,,,114h 20m,,,,
1489,46453,,Nintendo Switch,115h,NR,,9660903,Completed,First,,,,115h,,,,
1490,46453,Private,Nintendo Switch,115h,90%,,9473640,Replay Completed,First,"August 29, 2019",,,115h,,,,
