,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Personal Notes,Completion,Main+Extras,Completionist,Speedrun,100% Speedrun,Progress,Retired Notes
758,57415,Private,PC,45h,NR,"Immortal Severance ending, all possible bosses/mini-bosses and prayer beads for chosen ending.",8543833,Custom List Completed,First,,,"May 09, 2019",45h,,,,40h /,
759,57415,jhamonnet,PlayStation 4,45h,100%,,8736213,Replay Completed,First,,,"January 07, 2020",45h,,,,,
760,57415,lerizer,PC,45h,100%,,8570153,Completed,First,,,"March 31, 2019",45h,,,,,
761,57415,trezert,PC,45h,NR,,11227503,Completed,First,,,"March 15, 2019",45h,,,,,
762,57415,calebtheg33k,PC,45h 11m,NR,,11780727,Completed,First,,,"January 11, 2020",45h 11m 07s,,,,,
763,57415,,Xbox One,45h 12m,NR,,8536316,Completed,First,,,,45h 12m 50s,,,,,
764,57415,Alphalight,PC,45h 13m,NR,,10375802,Completed,First,,,"June 07, 2020",45h 13m 13s,,,,,
765,57415,cherrycoloured,PC,45h 29m,NR,,11769470,Completed,First,,,"May 17, 2020",45h 29m,,,,,
766,57415,FiddlerX,PC,45h 30m,NR,,10613280,Completed,First,,,"December 18, 2019",45h 30m,,,,,
767,57415,Private,PC,45h 30m,NR,,8508268,Completed,First,,,"April 08, 2019",45h 30m,,,,,
768,57415,Nataldelucky,PlayStation 4,45h 37m,100%,,8542327,Completed,First,,,"March 28, 2019",45h 37m 22s,74h 54m 09s,,,,
769,57415,jkoh95,PlayStation 4,45h 50m,100%,,11941362,Completed,First,,,"March 21, 2020",45h 50m,,,,,
770,57415,T0hta,PC,45h 55m,80%,,11775945,Completed,First,,,,45h 55m 06s,,,,,
771,57415,Xeogred,PlayStation 4,45h 59m,NR,Platinum,8570729,Completed,First,,,"April 05, 2019",45h 59m 25s,82h 45m 31s,,,,
772,57415,Roman0703,PC,45h 59m,NR,"The Return Ending; Vitality 18, Attack Power 11, Gourd Seeds 9",8622964,Completed,First,,,"April 15, 2019",45h 59m 35s,,,,,
773,57415,,PC,46h,NR,,11847273,Completed,First,,,,46h,,,,,
774,57415,Fokko,PC,46h,90%,,10889190,Completed,First,,,"February 02, 2020",46h,,,,,
775,57415,markx182,PC,46h,80%,,8661691,Completed,First,,,"April 23, 2019",46h,,,,,
776,57415,,PlayStation 4,46h 08m,NR,,8652477,Completed,First,,,,46h 08m,,,,,
777,57415,,PC,46h 10m,NR,,8543157,Completed,First,,,,46h 10m,,,,,
778,57415,mrcrimpbiscuit,PlayStation 4,46h 14m,100%,"Return ending. most skills, upgrades, mini bosses killed. demon of hate killed.",8546780,Completed,First,,,"March 30, 2019",46h 14m 39s,,,,,
779,57415,Cridomantz,PC,46h 25m,NR,,10998866,Completed,First,,,"February 28, 2020",46h 25m 46s,,,,,
780,57415,,PC,46h 35m,NR,,8723802,Completed,First,,,,46h 35m,,,,,
781,57415,acousticfigure,PC,46h 43m,NR,,8609982,Completed,First,,,"April 13, 2019",46h 43m,,,,,
782,57415,,PC,47h,NR,,8586933,Completed,First,,,,47h,,,,,
783,57415,Nikz,PC,47h,90%,,8570011,Completed,First,,,"April 05, 2019",47h,,,,,
784,57415,maxcspl,PC,47h,NR,,10440244,Completed,First,,,"November 17, 2019",47h,,,,,
785,57415,mrohlf,PC,47h,NR,,8817343,Completed,First,,,"April 24, 2019",47h,,,,,
786,57415,th3savagebeast,PC,47h,90%,,8658774,Completed,First,,,"April 18, 2019",47h,,,,,
787,57415,Uk0nVasara,PC,47h 12m,80%,,11765811,Completed,First,,,"April 03, 2019",47h 12m,,,,,
788,57415,TOFU,PlayStation 4,47h 25m,100%,,8820088,Completed,Replay,20h 15m,,"May 20, 2019",47h 25m,64h 05m,3h 15m,10h 09m,,
789,57415,TheMSN,PC,47h 30m,100%,,8542614,Completed,First,,,"April 06, 2019",47h 30m,65h 30m,,,,
790,57415,schmondd,PC,47h 34m,90%,,10516389,Completed,First,,,"December 01, 2019",47h 34m 24s,,,,,
791,57415,frozensheep,PC,47h 35m,NR,,8635507,Completed,First,,,"April 04, 2019",47h 35m,,,,,
792,57415,,PC,47h 55m,NR,,9341334,Completed,First,,,,47h 55m,,,,,
793,57415,,PC,48h,NR,,8632194,Completed,First,,,,48h,,,,,
794,57415,Frostie,PC,48h,NR,,10149479,Completed,First,40h,,"September 27, 2019",48h,,,,,
795,57415,monchote,PlayStation 4,48h,90%,,8604556,Completed,First,,,"April 12, 2019",48h,,,,,
796,57415,mrghostinec,PC,48h,90%,,8544167,Completed,First,,,"March 30, 2019",48h,,,,,
797,57415,Dxie7,PC,48h 02m,NR,,10862070,Completed,First,,,"January 22, 2020",48h 02m,,,,,
798,57415,Nyerp,PlayStation 4,48h 02m,80%,,8908924,Completed,First,,,"June 08, 2019",48h 02m 52s,,,,,
799,57415,JoseWolf,PC,48h 17m,100%,,10362090,Completed,First,,,,48h 17m,,,,,
800,57415,zolomohan,PC,48h 25m,100%,,10614090,Completed,First,,,"December 28, 2019",48h 25m,,,,,
801,57415,,PC,48h 40m,NR,,8542317,Completed,First,,,,48h 40m,,,,,
802,57415,ramsys,PlayStation 4,48h 53m,90%,,8529098,Completed,First,,,"March 27, 2019",48h 53m 55s,,,,,
803,57415,Jacob_Darka,PC,48h 54m,90%,"Collected all key items, explored every inch of every location of the game.",10259457,Custom List Completed,First,30h 47m,,"October 17, 2019",48h 54m,74h 15m 23s,,,74h 15m 23s /,
804,57415,hikle00,PlayStation 4,49h,NR,,10778698,Completed,First,20h,,"June 20, 2019",49h,85h,,,,
805,57415,pedrix,PlayStation 4,49h 01m,100%,"Vitality 19, AP 13, all gourds. 7 prosthetic upgrades and 2 prayer beads missing.",9359126,Completed,First,,,"October 07, 2019",49h 01m 18s,,,,,
806,57415,Private,Xbox One,49h 15m,NR,"All content for each ending, all collectibles, only missed inconsequential side bosses",8638834,Completed,First,,,,49h 15m,,,,,
807,57415,edijr_,PlayStation 4,49h 37m,100%,,11162968,Completed,First,,,"March 15, 2020",49h 37m 35s,,,,,
808,57415,Private,PlayStation 4,49h 48m,80%,"Started: 25.03.2019 // Purification // All gouard seeds, prayer beads, prosthetics, locations, side quests, mini-bosses",7841866,Completed,First,,,"April 08, 2019",49h 48m,,,,,
809,57415,,PC,49h 55m,NR,,8562770,Completed,First,,,,49h 55m,,,,,
810,57415,,PC,50h,NR,,8598753,Completed,First,,,,50h,,,,,
811,57415,,Xbox One,50h,NR,,8600712,Completed,First,,,,50h,,,,,
812,57415,,PC,50h,NR,,8616109,Completed,First,,,,50h,,,,,
813,57415,,PC,50h,NR,,8805650,Completed,First,,,,50h,,,,,
814,57415,,PC,50h,NR,,9072091,Completed,First,,,,50h,,,,,
815,57415,,PlayStation 4,50h,NR,,10423841,Completed,First,30h,,,50h,70h,,,,
816,57415,,PlayStation 4,50h,NR,,10552359,Completed,First,,,,50h,,,,,
817,57415,,PC,50h,NR,Main Story + Extra Quests,11536598,Completed,First,,,,50h,,,,,
818,57415,ArcanixZ,PC,50h,NR,,11413585,Completed,First,,,"April 11, 2020",50h,,,,,
819,57415,Frensis13,PC,50h,80%,,8885325,Completed,First,,,"March 30, 2019",50h,,,,,
820,57415,Hutchi89,PlayStation 4,50h,90%,,11545030,Completed,First,,,"May 16, 2020",50h,,,,,
821,57415,King_K,Xbox One,50h,100%,,8510258,Completed,First,30h,,"April 17, 2019",50h,60h,,,,
822,57415,Private,PlayStation 4,50h,NR,,8564780,Completed,First,40h,,"April 04, 2019",50h,90h,,,,
823,57415,Luxar,PC,50h,90%,,10870140,Completed,First,,,,50h,,,,,
824,57415,Mustafa_Aldeweik,PC,50h,90%,,11541849,Completed,First,,,"April 24, 2020",50h,,,,,
825,57415,PepperMarco,PlayStation 4,50h,NR,,8521481,Completed,First,,,"March 24, 2019",50h,,,,,
826,57415,Tsubaki,PC,50h,100%,,8526947,Completed,First,30h,,,50h,100h,,,,
827,57415,Varix_,PC,50h,NR,,8726928,Completed,First,,,"May 06, 2019",50h,,,,,
828,57415,Vowels,Xbox One,50h,NR,,10784576,Completed,First,,,"January 09, 2020",50h,,,,,
829,57415,acrossoceans,PlayStation 4,50h,NR,,8771354,Completed,First,,,"April 20, 2019",50h,,,,,
830,57415,dragmagpuff,PC,50h,90%,,10845700,Completed,First,,,"March 08, 2020",50h,,,,,
831,57415,fettfive,PlayStation 4,50h,80%,Immortal Severance Ending. Beat all bosses and got all beads except for the estate redo,8562467,Completed,First,,,"April 01, 2019",50h,,,,,
832,57415,jalbert,PlayStation 4,50h,NR,,8561988,Completed,First,,,"April 03, 2019",50h,,,,,
833,57415,jro3000,Xbox One,50h,NR,,8721841,Completed,First,,,"May 05, 2019",50h,,,,,
834,57415,Private,PC,50h,100%,,9449650,Completed,First,,,"August 22, 2019",50h,,,,,
835,57415,Private,PC,50h,80%,,9525017,Completed,First,,,"September 04, 2019",50h,,,,,
836,57415,yetzati,PC,50h,NR,,8825933,Completed,First,,,"March 04, 2020",50h,,,,,
837,57415,VatikanKlopper,PlayStation 4,50h 30m,90%,,8567227,Completed,First,,,"April 05, 2019",50h 30m,,,,,
838,57415,Private,PlayStation 4,50h 40m,90%,,10361147,Completed,First,,,"March 31, 2019",50h 40m,,,,,
839,57415,,PlayStation 4,51h,NR,,8639685,Completed,First,,,,51h,90h,,,,
840,57415,ACE_V,PC,51h,90%,,10735929,Completed,First,,,"January 02, 2020",51h,,,,,
841,57415,AceMoose,PC,51h,NR,,9017129,Completed,First,,,April 2019,51h,,,,,
842,57415,Private,PC,51h,NR,,10555676,Completed,First,,,"March 30, 2019",51h,,,,,
843,57415,enagurney,PlayStation 4,51h,NR,"All bosses, all minibosses, all prayer beads. Pretty much everything but like a couple carp scales.",8483483,Completed,First,,,"April 01, 2019",51h,,,,,
844,57415,fustercluck,PC,51h,NR,,8725951,Completed,First,,,,51h,,,,,
845,57415,silverfox292,PC,51h,NR,,9174319,Completed,First,,,"July 16, 2019",51h,81h 05m 27s,,,,
846,57415,tsonayoshi,PC,51h,100%,,8652823,Completed,First,,,,51h,,,,,
847,57415,botka5,PC,51h 25m,NR,,9247592,Completed,First,,,"March 25, 2019",51h 25m,,,,,
848,57415,tacticalcraptical,PC,51h 29m,NR,,10466442,Completed,First,,,"November 22, 2019",51h 29m,,,,,
849,57415,,PlayStation 4,51h 30m,NR,,9695226,Completed,First,,,,51h 30m,,,,,
850,57415,,PC,51h 34m,NR,,9430128,Completed,First,,,,51h 34m,,,,,
851,57415,,PlayStation 4,52h,NR,,8831321,Completed,First,,,,52h,,,,,
852,57415,Private,PC,52h,NR,,8990589,Completed,First,,,"June 17, 2019",52h,,,,,
853,57415,addek,PC,52h,NR,,11061854,Completed,First,,,"April 05, 2019",52h,,,,,
854,57415,allanschnorr,PC,52h,90%,,10563225,Completed,First,,,"December 08, 2019",52h,,,,,
855,57415,galzter,PC,52h,NR,,11283870,Completed,First,,,"March 29, 2020",52h,,,,,
856,57415,kinster007,PC,52h,NR,,8986235,Completed,First,30h,,"June 17, 2019",52h,60h,,,,
857,57415,kafaw,PC,52h 24m,NR,,8935994,Completed,First,,,"May 26, 2019",52h 24m,,,,,
858,57415,,PlayStation 4,52h 30m,NR,,8592757,Completed,First,,,,52h 30m,,,,,
859,57415,,PC,53h,NR,,8558333,Completed,First,,,,53h,,,,,
860,57415,,PlayStation 4,53h,NR,,8597776,Completed,First,,,,53h,86h,,,,
861,57415,,PC,53h,NR,,8634652,Completed,First,,,,53h,,,,,
862,57415,,PC,53h,NR,,11496119,Completed,First,,,,53h,,,,,
863,57415,Hugo_P,PlayStation 4,53h,90%,,8546282,Completed,First,,,"March 30, 2019",53h,,,,,
864,57415,KotikBiba,PC,53h,NR,,10908733,Completed,First,,,"January 29, 2020",53h,,,,,
865,57415,cheme116,PC,53h,NR,,8522197,Completed,First,,,"March 25, 2019",53h,,,,,
866,57415,TurtlerTim,PC,53h,80%,"I killed all the bosses I could with the ending I got, I missed Emma, 1st Isshin, 2nd Owl, and ~3 minibosses",8820985,Completed,First,,,"May 20, 2019",53h 54s,,,,,
867,57415,Petrov,PlayStation 4,53h 10m,NR,12 hours of this was just on the last boss good luck fam,8502771,Completed,First,,,"April 17, 2019",53h 10m 31s,,,,,
868,57415,zolomohan,PC,53h 11m,100%,,11422041,Replay Completed,Replay,,NG+1/ No Kuro's Charm/ Demon Bell,"April 14, 2020",53h 11m,,,,,
869,57415,Minibender,PlayStation 4,53h 27m,NR,,8728905,Completed,First,,,"May 06, 2019",53h 27m,67h 15m,,,,
870,57415,Sehanort,PC,53h 38m,NR,,8710183,Completed,First,,,"May 04, 2019",53h 38m 58s,,,,,
871,57415,stojkke,PC,53h 47m,NR,,12007473,Completed,First,,,"June 16, 2020",53h 47m,,,,,
872,57415,,PC,54h,NR,,8878333,Completed,First,,,,54h,74h,,,,
873,57415,DerekCroswhite,PlayStation 4,54h 06m,100%,Vitality 18. Attack 12. Immortal Severance Ending. 1 Terror Mini-boss. All other mini-bosses and bosses completed.,10304702,Completed,First,,,"October 25, 2019",54h 06m 53s,,,,,
874,57415,Oiolosse,PC,54h 20m,NR,,8508393,Completed,First,,,"April 30, 2019",54h 20m,,,,,
875,57415,Gamimon,PlayStation 4,54h 33m,NR,,8384937,Completed,First,,,"April 03, 2019",54h 33m 47s,,,,,
876,57415,DamTheLad,PlayStation 4,54h 40m,NR,,8508773,Completed,First,,,"April 08, 2019",54h 40m 58s,,,,,
877,57415,bokuwahmz,PlayStation 4,54h 42m,100%,All trophies,8525399,Completed,First,,,"March 27, 2019",54h 42m 35s,89h 52m 27s,,,,
878,57415,Yazu,PlayStation 4,54h 45m,NR,,8557030,Completed,First,,,"April 14, 2019",54h 45m 43s,,,,,
879,57415,realsolution,PlayStation 4,54h 56m,80%,,8542289,Completed,First,,,"April 07, 2019",54h 56m 56s,,,,,
880,57415,,PC,55h,NR,,8501297,Completed,First,26h 15m,,,55h,67h,,,,
881,57415,,PlayStation 4,55h,NR,Platinum Trophy,8736075,Completed,First,,,,55h,90h,,,,
882,57415,,PC,55h,NR,"Most unlockables and extras, some farming",10815771,Completed,First,,,,55h,,,,,
883,57415,Bouland,PC,55h,90%,all beads (missed one boss; had to buy one). all memories except one. and a lot of XP grinding. immortal severance end,8851348,Completed,First,,,"April 30, 2019",55h,,,,,
884,57415,Desser,PC,55h,90%,,8556937,Completed,First,35h,,"April 01, 2019",55h,75h,,,,
885,57415,NUematsu8,PC,55h,NR,,8499831,Completed,First,,,"June 16, 2019",55h,,,,,
886,57415,Swiftwinter,PC,55h,NR,,8738780,Completed,First,,,,55h,,,,,
887,57415,ayayaclap,PC,55h,NR,,8548670,Completed,First,,,"March 30, 2019",55h,,,,,
888,57415,Private,Xbox One,55h,NR,,10917097,Completed,First,,,"June 17, 2020",55h,,,,,
889,57415,mtn32194,PlayStation 4,55h,NR,,11666116,Completed,First,,,"April 10, 2020",55h,,,,,
890,57415,porcofumo,PlayStation 4,55h,90%,,10233771,Replay Completed,First,,,"April 10, 2019",55h,,,,,
891,57415,thephoenixking43,PC,55h,100%,,8621354,Completed,First,,,"April 15, 2019",55h,,,,,
892,57415,,PC,55h 10m,NR,,8671444,Completed,First,,,,55h 10m 53s,,,,,
893,57415,DFW_Robbo,PlayStation 4,55h 24m,NR,,10795263,Completed,First,,,"January 11, 2020",55h 24m,,,,,
894,57415,theworldisadrag,PlayStation 4,55h 28m,100%,Shura and Purification endings. little extra NG++,8705766,Completed,First,17h 49m,,"May 02, 2019",55h 28m,,,,,
895,57415,JackOfNoTrades,PC,55h 37m,NR,,11312532,Completed,First,,,"June 14, 2020",55h 37m,,,,,
896,57415,Igor7,PC,55h 52m,80%,Основной сюжет + все боссы.,8625183,Completed,First,,"Прошел на стандартную концовку.
Главный герой после победы над врагом, убивает Куро по его просьбе.","April 15, 2019",55h 52m 12s,,,,,
897,57415,DRMaddock,Xbox One,56h,NR,,8645732,Completed,First,,,"April 20, 2019",56h,,,,,
898,57415,arknort,PC,56h,90%,,8513525,Playing Completed,First,,,"March 29, 2019",56h,,,,56h /,
899,57415,Private,PC,56h 20m,NR,Main story completed [06/04/2019],8571231,Completed,First,,,"April 10, 2019",56h 20m 53s,74h 07m 10s,,,,
900,57415,,PlayStation 4,56h 37m,NR,,8555259,Completed,First,,,,56h 37m 10s,,,,,
901,57415,DivineKataroshie,PC,56h 42m,NR,,8520224,Completed,First,,,"April 11, 2019",56h 42m 25s,,,,,
902,57415,raytsh,PlayStation 4,56h 55m,NR,Immortal Severance ending,8610674,Completed,First,,,"April 13, 2019",56h 55m 13s,,,,,
903,57415,,PlayStation 4,57h,NR,,8590121,Completed,First,,,,57h,,,,,
904,57415,ericbiancalana,PlayStation 4,57h,90%,,8264284,Completed,First,,,"February 20, 2020",57h,,,,,
905,57415,gregbuche,PC,57h,NR,,10871363,Completed,First,,,"August 20, 2019",57h,,,,,
906,57415,Private,PlayStation 4,57h,NR,,10335187,Completed,First,,,"May 04, 2019",57h,,,,,
907,57415,Jach,PC,57h 14m,NR,,11848646,Completed,First,,,"May 27, 2020",57h 14m 10s,,,,,
908,57415,shinyzealot,PlayStation 4,57h 31m,90%,"Killed all main story and optional bosses, got all healing gourds, did a bunch of quests.",8566197,Completed,First,,,"April 05, 2019",57h 31m 54s,,,,,
909,57415,,PlayStation 4,58h,NR,Beat all but a few optional apparition mini bosses,8903944,Completed,First,,,,58h,,,,,
910,57415,Jakrispy1202,PC,58h,NR,,8613032,Completed,First,,,"April 13, 2019",58h,,,,,
911,57415,Roronoa_Zorro,PC,58h,NR,,10306542,Completed,First,,,"October 26, 2019",58h,64h,,,,
912,57415,,PC,58h 30m,NR,,10147404,Completed,First,,,,58h 30m,,,,,
913,57415,David_HLTB,PC,58h 30m,100%,,10752013,Completed,First,,,"January 05, 2020",58h 30m,,,,,
914,57415,Viboras,PlayStation 4,58h 36m,90%,,8639252,Completed,First,,,"April 14, 2019",58h 36m 40s,,,,,
915,57415,Loki0991,PlayStation 4,58h 40m,90%,,10604052,Completed,First,,,"April 17, 2020",58h 40m,,,,,
916,57415,,PC,59h,NR,Main Story + all bosses except double apes.,11840684,Completed,First,,,,59h,,,,,
917,57415,Hnight,PC,59h,90%,,10189810,Completed,First,,,,59h,,,,,
918,57415,Leanest,PC,59h,80%,,10374813,Completed,First,42h,,"June 16, 2019",59h,,,,,
919,57415,RafaTVaz,PC,59h,90%,,8962117,Completed,First,,,May 2019,59h,,,,,
920,57415,Snapisnoo,PC,59h,NR,Most endings,9362964,Completed,First,,,"April 09, 2019",59h,,,,,
921,57415,Stardog,PC,59h,NR,,8650825,Completed,First,,,"April 01, 2019",59h,,,,,
922,57415,,PlayStation 4,59h 30m,NR,,8600688,Completed,First,,,,59h 30m,,,,,
923,57415,,PlayStation 4,60h,NR,,8546491,Completed,First,33h,,,60h,,,,,
924,57415,,PC,60h,NR,,8708501,Completed,First,,,,60h,,,,,
925,57415,Bendoruu,PC,60h,NR,,10481253,Completed,First,,,"April 22, 2019",60h,,,,,
926,57415,Blackmoon,PlayStation 4,60h,90%,,11222850,Completed,First,,,"March 22, 2020",60h,,,,,
927,57415,Dragonw89,PC,60h,100%,,10645468,Custom List 2 Completed,First,30h,,"June 02, 2020",60h,100h,,,120h /,
928,57415,Havoc,PC,60h,NR,,8774284,Completed,First,,,"May 15, 2019",60h,,,,,
929,57415,Headbanger,PC,60h,90%,,8545770,Completed,First,,,"March 30, 2019",60h,,,,,
930,57415,Rimsen,PC,60h,NR,,8618911,Completed,First,,,"April 12, 2019",60h,,,,,
931,57415,Routsna,PC,60h,NR,Masterpiece,10779503,Completed,First,40h,,"January 03, 2020",60h,75h,,,,
932,57415,Private,PlayStation 4,60h,90%,,8498970,Custom List Completed,First,40h,,"April 20, 2019",60h,100h,,,100h /,
933,57415,ZeroNine,PlayStation 4,60h,NR,,8535182,Completed,First,,,"June 04, 2019",60h,,,,,
934,57415,burebo,PC,60h,100%,,10873794,Completed,First,,,,60h,,,,,
935,57415,d0dge,PC,60h,NR,,8820879,Completed,First,,,"April 07, 2019",60h,,,,,
936,57415,gekko393,PC,60h,NR,Dragon's homecoming ending,8545824,Replay Completed,First,,Dragons homecoming Ending completed: 60hrs,"March 30, 2019",60h,,,,,
937,57415,llor15,PC,60h,80%,,11645247,Completed,First,,,"November 19, 2019",60h,,,,,
938,57415,Melchiorblade7,PlayStation 4,60h 10m,100%,,8766364,Completed,First,,,"April 23, 2019",60h 10m,,,,,
939,57415,thausael,PlayStation 4,60h 10m,NR,,10365685,Completed,First,,,"April 28, 2019",60h 10m 05s,,,,,
940,57415,,PC,60h 40m,NR,"I took my time to explore every nook and cranny, and didn't use any guides for hidden areas/story progression.",8711151,Completed,First,,,,60h 40m 13s,,,,,
941,57415,Markao17,PlayStation 4,60h 47m,NR,,10606792,Completed,First,,,"December 17, 2019",60h 47m 22s,,,,,
942,57415,mojazu,PlayStation 4,60h 55m,100%,Purification ending. All prayer beads. All bosses including DoH. My first “souls game”.,8508576,Playing Completed,First,,,"April 24, 2019",60h 55m,,,,60h 55m /,
943,57415,Mathias0178,PC,61h,NR,,10388901,Completed,First,,,"November 09, 2019",61h,,,,,
944,57415,Tomodachi,PC,61h,NR,,8499774,Completed,First,,,"October 13, 2019",61h,,,,,
945,57415,hamc17,PC,61h,NR,,10866447,Completed,First,,,"January 23, 2020",61h,,,,,
946,57415,Changeur,PlayStation 4,61h 07m,NR,,8576364,Playing Completed,First,,,"April 17, 2019",61h 07m,,,,62h 12m /,
947,57415,,PC,62h,NR,All bosses defeated,11132081,Completed,First,,,,62h,,,,,
948,57415,Merah,PlayStation 4,62h 02m,NR,,11670482,Completed,First,,,"May 18, 2020",62h 02m 10s,,,,,
949,57415,,PlayStation 4,62h 12m,NR,,11774741,Completed,First,,,,62h 12m,,,,,
950,57415,,PC,62h 15m,NR,a single run with almost every extra quests and unnlockables done,11377347,Completed,First,,,,62h 15m,,,,,
951,57415,kokoklems,PC,62h 30m,NR,All successes,11160119,Completed,First,,"NG+ with Shura, Purification and Return endings: ~25h (at 87h total)
NG+2 without Kuro's charm, Shura ending: ~7h (at 94h total)
Platine in 95h","March 15, 2020",62h 30m,95h,,,,
952,57415,,PC,62h 40m,NR,"1st playthrough, no NG. All bosses w/ 'Return' ending",8566249,Completed,First,,,,62h 40m,,,,,
953,57415,MHCJim,PlayStation 4,62h 56m,NR,,8973529,Completed,First,,,"September 14, 2019",62h 56m 53s,,,,,
954,57415,kindimmanne,PC,63h,80%,,8568495,Completed,First,,,"April 05, 2019",63h,,,,,
955,57415,CyanRim,PC,63h 17m,100%,~90% First run,8866613,Completed,First,,,"May 29, 2019",63h 17m 45s,,,,,
956,57415,LuFFyStRuM,PC,63h 35m,NR,34/34 Achievements; 4 playthroughs; 48 attack at the end,10665567,Completed,First,,,"December 26, 2019",63h 35m 58s,97h 52m 59s,,,,
957,57415,Cridomantz,PC,63h 58m,NR,,11212185,Completed,First,,,"March 17, 2020",63h 58m 38s,,,,,
958,57415,Pixels,PlayStation 4,64h,100%,,11659760,Completed,First,,,"June 10, 2020",64h,,,,,
959,57415,raiven60,PC,64h,90%,,8865579,Completed,First,,,"September 30, 2019",64h,,,,,
960,57415,,PlayStation 4,64h 07m,NR,,11003405,Completed,First,,,,64h 07m,,,,,
961,57415,kingofools,PC,64h 44m,NR,,8674646,Completed,First,,,"April 26, 2019",64h 44m 16s,,,,,
962,57415,onionpai,PC,64h 45m,100%,"Immortal Severance ending, missing about 2 prayer beads, Great Carp quest done, underground physician quest done (?)",8589105,Completed,First,,,"April 09, 2019",64h 45m 30s,,,,,
963,57415,2lee,PC,65h,100%,,9346006,Completed,First,,,"May 21, 2019",65h,,,,,
964,57415,CurryMeniac,PC,65h,80%,,8544519,Completed,First,,,"April 21, 2019",65h,,,,,
965,57415,Tazemaster,PlayStation 4,65h,NR,,11408231,Completed,First,,,"May 07, 2020",65h,,,,,
966,57415,jumbjumb,PlayStation 4,65h,NR,First soulsbourne game. Took a while. Got stuck on bosses for hours.,11778748,Completed,First,,,,65h,,,,,
967,57415,mna,PC,65h,90%,,10873452,Completed,First,,,"December 17, 2019",65h,,,,,
968,57415,,PlayStation 4,65h 05m,NR,,8878555,Completed,First,,,,65h 05m,,,,,
969,57415,Luyindula,PC,65h 12m,NR,,8524993,Completed,First,43h 12m,,"March 26, 2019",65h 12m,,,,,
970,57415,starrly07,PC,65h 40m,NR,,11891726,Completed,First,,,"April 15, 2019",65h 40m,,,,,
971,57415,,PC,66h,NR,,8624885,Completed,First,,,,66h,,,,,
972,57415,HiCooly,PC,66h,NR,,8967329,Completed,First,,,"May 02, 2019",66h,102h,,,,
973,57415,Kablion,PC,66h,NR,,11234945,Completed,First,,,"March 24, 2020",66h,,,,,
974,57415,LucasGil,PlayStation 4,66h,NR,,7136173,Completed,First,,,"May 01, 2019",66h,,,,,
975,57415,r4mides,PlayStation 4,66h,NR,,8623125,Completed,First,,,"April 10, 2019",66h,110h,,,,
976,57415,thel4stSAIYAN,Xbox One,66h,100%,4 playthroughs in total. First playthrough really took my time.,8753748,Replay Completed,First,,,May 2019,66h,93h,,,93h /,
977,57415,,PC,66h 01m,NR,,8828417,Completed,First,,,,66h 01m 34s,,,,,
978,57415,Master_Luc,PlayStation 4,66h 20m,90%,,8894443,Completed,First,,,"June 04, 2019",66h 20m,,,,,
979,57415,Gyosei,PlayStation 4,67h 51m,80%,,8668159,Completed,First,,,"April 24, 2019",67h 51m,,,,,
980,57415,Private,PlayStation 4,68h,100%,,10779307,Completed,First,,,May 2020,68h,,,,,
981,57415,Private,PlayStation 4,68h 32m,NR,,9079403,Completed,First,,,"July 17, 2019",68h 32m 19s,113h 24m 41s,,,,
982,57415,,PlayStation 4,70h,NR,,8567702,Completed,First,40h,,,70h,,,,,
983,57415,,PC,70h,NR,,8679941,Completed,First,,,,70h,,,,,
984,57415,,PC,70h,NR,,10741493,Completed,First,,,,70h,,,,,
985,57415,,PC,70h,NR,,11588337,Completed,First,,,,70h,,,,,
986,57415,BL4CKOWL,PC,70h,90%,,8789211,Completed,First,,,"May 17, 2019",70h,,,,,
987,57415,Bagel74,PC,70h,100%,all bosses + mini bosses,11940042,Completed,First,,,"June 08, 2020",70h,,,,,
988,57415,JimNightWalker,PlayStation 4,70h,100%,,10203126,Completed,First,,,"October 08, 2019",70h,,,,,
989,57415,The_Leachman,PlayStation 4,70h,NR,,8554442,Completed,First,,,"August 11, 2019",70h,100h,,,,
990,57415,,PlayStation 4,73h 30m,NR,"Some side quests, skipped some mini bosses",8817364,Completed,First,,,,73h 30m,,,,,
991,57415,Bradz_Puntillas,PlayStation 4,74h,NR,,9160091,Completed,First,,,"July 12, 2019",74h,,,,,
992,57415,Empedocles,PC,74h,90%,,8677546,Completed,First,,,"April 26, 2019",74h,,,,,
993,57415,notanaiyet,PC,74h,90%,,8677548,Completed,First,,,"April 26, 2019",74h,,,,,
994,57415,Hellzinho,PC,74h 10m,100%,,11108192,Playing Completed,First,,,"June 16, 2020",74h 10m 17s,,,,74h 10m 17s /,
995,57415,theqman2016,PlayStation 4,74h 38m,NR,,10601652,Completed,First,,,"December 16, 2019",74h 38m 19s,,,,,
996,57415,Private,PlayStation 4,75h,90%,"Platinum, 4 playthoughs",8564755,Completed,First,,,"April 04, 2019",75h,110h,,,,
997,57415,Private,PC,75h,NR,,8094518,Completed,First,,,"April 20, 2019",75h,,,,,
998,57415,,PlayStation 4,76h,NR,,11025325,Completed,First,,,,76h,,,,,
999,57415,Cridomantz,PC,76h 22m,NR,,11667195,Completed,First,,,"May 11, 2020",76h 22m 23s,,,,,
1000,57415,HNO3,PlayStation 4,76h 35m,NR,,11095819,Completed,First,,,"March 04, 2020",76h 35m 18s,,,,,
