,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Completionist,Main+Extras,Speedrun,Personal Notes,Progress,Retired Notes,Co-Op
1520,57479,Private,PlayStation 4,15h,80%,,11005823,Completed,First,"November 06, 2019",,,15h,,,,,
1521,57479,Private,Xbox One,15h,NR,,9219235,Completed,First,"April 24, 2019",,,15h,,,,,
1522,57479,Fivda,PlayStation 4,15h,NR,,8537966,Completed,First,"July 18, 2019",,,15h,,,,,
1523,57479,JacobMckinley,Xbox One,15h,90%,,8289890,Completed,First,"February 17, 2019",,,15h,,,,,
1524,57479,JammyJoker,PlayStation 4,15h,90%,,11981943,Completed,First,"May 30, 2020",,,15h,,,,,
1525,57479,Kideko,PC,15h,90%,,11226260,Completed,First,,8h,,15h,,,,,
1526,57479,Mahgore,PC,15h,NR,,9449894,Completed,First,"August 25, 2019",9h,45h,15h,,,,,
1527,57479,Mandulum,PC,15h,60%,,9442654,Completed,First,"August 24, 2019",,,15h,,,,,
1528,57479,SirTalpa,PC,15h,80%,Claire's and Lion's story completed.,8791702,Completed,First,"February 15, 2019",,,15h,,,,,
1529,57479,Sora_O,PC,15h,NR,,8569728,Completed,First,"February 15, 2019",,,15h,,,,,
1530,57479,Private,Xbox One,15h,NR,,10783265,Completed,First,"March 27, 2020",9h,,15h,,,,,
1531,57479,SwagTyrant,PlayStation 4,15h,NR,,10825427,Completed,First,February 2019,10h,,15h,,,,,
1532,57479,ThoRCX,PC,15h,80%,,8212793,Completed,First,"February 05, 2019",8h,,15h,,,,,
1533,57479,ThreepQuest64,PC,15h,90%,,10148450,Completed,First,"February 15, 2019",,,15h,,,,,
1534,57479,Tiorak,PC,15h,NR,,8401834,Completed,First,"March 04, 2019",,,15h,,,,,
1535,57479,TorchbearerFIN,PlayStation 4,15h,NR,,11492299,Completed,First,"February 28, 2019",,,15h,,,,,
1536,57479,deddoman,PC,15h,90%,,8562230,Completed,First,"April 03, 2019",,,15h,,,,,
1537,57479,hanjranator,PlayStation 4,15h,NR,,9173421,Completed,First,,,,15h,,,,,
1538,57479,influenza617,PlayStation 4,15h,NR,,8232652,Completed,First,"February 09, 2019",,,15h,,,,,
1539,57479,kingj125,PC,15h,NR,Not sure how to change playthrough amount but I did this in 5 playthroughs,11553249,Playing Completed,Replay,"April 23, 2020",9h,30h,15h,,,,,
1540,57479,kotra97,PC,15h,NR,,10773471,Completed,First,"January 07, 2020",7h,,15h,,,,,
1541,57479,mOrOkura,PC,15h,100%,,10371405,Completed,First,"November 06, 2019",,,15h,,,,,
1542,57479,Private,PlayStation 4,15h,NR,,10903850,Completed,Replay,"January 28, 2020",8h,25h,15h,,,,,
1543,57479,mrbaggs,PC,15h,NR,,7991038,Completed,First,"February 04, 2019",6h,,15h,,,,,
1544,57479,nubwhat,PC,15h,NR,,10422407,Completed,First,"November 13, 2019",,,15h,,,,,
1545,57479,romoan,PC,15h,80%,,9697451,Completed,First,"September 22, 2019",,,15h,,,,,
1546,57479,zim_ek,PlayStation 4,15h,NR,,10512465,Completed,First,"December 07, 2019",,,15h,,,,,
1547,57479,Private,PlayStation 4,15h 03m,90%,,11262499,Completed,First,"June 20, 2020",,,15h 03m 14s,,,,,
1548,57479,JaredTequila,PlayStation 4,15h 04m,90%,Platinum,11669581,Completed Retired,First,"May 07, 2020",,31h 27m 59s,15h 04m,,,,,
1549,57479,Goku14,PlayStation 4,15h 07m,90%,Leon + Claire. Standard difficulty. Rank C.,8585970,Custom List 2 Completed,First,"May 02, 2019",8h 32m 11s,,15h 07m 59s,,,15h 07m 59s /,,
1550,57479,sqlds,PC,15h 09m,NR,,8939700,Completed,Replay,"June 11, 2019",,,15h 09m,,,,,
1551,57479,Monty961,PC,15h 12m,100%,Leon/A - 8:07:32(in game time) Claire/B - 3:34:49(in game time),8331584,Completed,First,"February 22, 2019",,,15h 12m,,,,,
1552,57479,narsilarg,PC,15h 14m,NR,,9568603,Completed,First,"September 10, 2019",,,15h 14m,,,,,
1553,57479,Xeogred,PlayStation 4,15h 18m,NR,Claire B: Hardcore | 21 Saves | C | 6:58:28,8144856,Completed,First,"January 28, 2019",8h 20m 46s,,15h 18m,,,,,
1554,57479,Armbreakfire,PlayStation 4,15h 30m,100%,"Completed Claire's story, but not Leon's. Added 3 hours of time for cut scenes.",10763761,Completed,First,"December 29, 2019",,,15h 30m,,,,,
1555,57479,Hottston,PlayStation 4,15h 36m,90%,Leon A / Claire B,8099654,Completed,First,"February 16, 2019",,,15h 36m,,,,,
1556,57479,theworldisadrag,PlayStation 4,15h 42m,90%,"one of each story playthrough: 2 standard (S+), 2 hardcore (B)",9225004,Completed,First,"July 12, 2019",,,15h 42m,,,,,
1557,57479,Daiugla,PlayStation 4,15h 43m,90%,,11211377,Completed,Replay,"March 21, 2020",,,15h 43m 22s,,,,,
1558,57479,,PlayStation 4,15h 44m,NR,,11734595,Completed,First,,10h 45m 50s,,15h 44m 11s,,,,,
1559,57479,Private,PlayStation 4,15h 45m,NR,2 playthroughs with each character,10920064,Completed,First,"April 01, 2020",,,15h 45m,,,,,
1560,57479,Jacob_Darka,PC,15h 45m,100%,still not 100% though,8344575,Custom List Completed,First,"February 24, 2019",8h 56m 18s,30h 08m 34s,15h 45m 47s,,,30h 08m 34s /,,
1561,57479,Spizzik,PC,15h 48m,NR,,8474777,Completed,First,"March 16, 2019",,,15h 48m,,,,,
1562,57479,Critter2003,PlayStation 4,15h 48m,NR,Leon A Normal difficulty and Claire B Easy difficulty,8360966,Completed,First,"March 26, 2019",8h 55m,,15h 48m 09s,,,,,
1563,57479,smoketurtle,PC,15h 50m,90%,,10958972,Completed,First,"December 28, 2019",8h 39m 25s,,15h 50m 39s,,,,,
1564,57479,Noxrim,PlayStation 4,15h 50m,NR,,11157856,Completed,First,"March 15, 2020",,,15h 50m 42s,,,,,
1565,57479,Thyme1152,PC,15h 54m,90%,Leon A + Claire B,8854776,Completed,First,"October 27, 2019",,,15h 54m,,,,,
1566,57479,galaxy435,PlayStation 4,15h 54m,NR,,10706756,Completed,Replay,"December 31, 2019",2h 53m 54s,,15h 54m 34s,,,,,
1567,57479,d2gher,PC,15h 56m,70%,,9174961,Completed,First,"July 17, 2019",,,15h 56m,,,,,
1568,57479,Bradeck,PC,15h 57m,90%,+Claire A +Leaon B,10586438,Completed,First,"January 01, 2020",8h 43m 49s,,15h 57m 54s,,,,,
1569,57479,,PlayStation 4,16h,NR,,8174341,Completed,First,,8h,,16h,,,,,
1570,57479,AkD,PC,16h,NR,,10537240,Completed,First,"February 17, 2019",,,16h,,,,,
1571,57479,BounceMan,PC,16h,NR,,10796096,Playing Completed,First,"December 19, 2019",10h,35h,16h,,,,,
1572,57479,Cooltato,Xbox One,16h,90%,,10929217,Completed,First,"February 23, 2019",,,16h,,,,,
1573,57479,Dinho,PlayStation 4,16h,90%,Leon A - Claire B,8185794,Completed,First,"January 06, 2020",,,16h,,,,,
1574,57479,Private,PlayStation 4,16h,NR,,9660876,Completed,First,,12h,,16h,,,,,
1575,57479,Shark8721,PlayStation 4,16h,100%,,10944212,Completed,First,"March 28, 2020",10h,,16h,,,,,
1576,57479,WhiteWolfofRivia,PC,16h,NR,,8719143,Completed,First,,,,16h,,,,,
1577,57479,arm600,PC,16h,90%,,8645113,Completed,First,"April 19, 2019",,,16h,,,,,
1578,57479,iKilledTheBeast,PlayStation 4,16h,100%,"Completed LeonA/ClaireB, both of which took roughly 8 hours. Normal difficulty.",8296880,Completed,First,"February 10, 2019",,,16h,,,,,
1579,57479,metetetetetete,PC,16h,NR,,8440925,Completed,First,"March 10, 2019",,,16h,,,,,
1580,57479,mikejimsmith,PC,16h,90%,,11184505,Completed,First,"March 18, 2020",,,16h,,,,,
1581,57479,nonamewolf,PC,16h,NR,,10748963,Completed,First,"January 04, 2020",9h,,16h,,,,,
1582,57479,siGlle,Xbox One,16h,90%,,11259599,Completed,First,"March 26, 2020",,,16h,,,,,
1583,57479,snipher,Xbox One,16h,NR,,9370983,Completed,First,"April 10, 2020",,,16h,,,,,
1584,57479,ys45,PlayStation 4,16h 08m,NR,,8189189,Completed,First,"February 01, 2019",,,16h 08m,,,,,
1585,57479,citalopram,Xbox One,16h 09m,90%,,10834123,Replay Completed,First,"January 16, 2020",8h 49m 42s,,16h 09m 48s,,,,,
1586,57479,Feriku,PlayStation 4,16h 09m,NR,,10294639,Completed,First,"November 17, 2019",,,16h 09m 52s,,,,,
1587,57479,VaskiTheAngel14,PlayStation 4,16h 10m,70%,,8157454,Completed,First,"July 16, 2019",,,16h 10m,,,,,
1588,57479,Orion_16RUS,PC,16h 11m,80%,,8213296,Completed,Replay,"February 05, 2019",,,16h 11m,,,,,
1589,57479,AZRoboto,PC,16h 16m,NR,with Clarie (B) - 8:53:03,11206110,Completed,Replay,"March 20, 2020",7h 23m 43s,,16h 16m 46s,,,,,
1590,57479,ThatWolfWizard,PlayStation 4,16h 21m,100%,,9104585,Completed,First,"March 06, 2019",8h 15m 05s,,16h 21m 44s,,,,,
1591,57479,Koby,PlayStation 4,16h 22m,NR,,8219591,Completed,First,"February 04, 2019",7h 15m,16h 48m,16h 22m,,,,,
1592,57479,chiefwhodey,PlayStation 4,16h 23m,100%,"Leon A, Claire B",8100048,Completed,First,"February 02, 2019",,,16h 23m,,,,,
1593,57479,M34TP4CK3R85,PlayStation 4,16h 24m,90%,,7105697,Completed,First,"March 02, 2019",8h 28m,,16h 24m,,,,,
1594,57479,m4xks,PC,16h 25m,NR,Claire B,10851485,Completed,First,"December 08, 2019",8h 52m,,16h 25m,,,,,
1595,57479,,PC,16h 30m,NR,,8387983,Completed,First,,,,16h 30m,,,,,
1596,57479,zolomohan,PC,16h 30m,90%,,8523538,Completed,First,"April 08, 2019",11h,,16h 30m,,,,,
1597,57479,tiagotempera,PlayStation 4,16h 45m,100%,,11599503,Completed,First,"April 29, 2020",,,16h 45m,,,,,
1598,57479,Travanoid,PC,16h 48m,80%,,11940888,Completed,First,"June 08, 2020",,,16h 48m,,,,,
1599,57479,JustinBB7,PC,16h 50m,NR,,11405950,Completed,First,"April 10, 2020",,,16h 50m,,,,,
1600,57479,Gyosei,PlayStation 4,16h 57m,80%,,9302685,Completed,First,"August 04, 2019",,,16h 57m,,,,,
1601,57479,Private,PC,16h 58m,NR,Main Story 2nd Run Claire - Assisted - 41 Saves Grade B 7:35:54,10496128,Completed,Replay,"December 07, 2019",9h 22m 34s,,16h 58m 28s,,Steam via GMG,,,
1602,57479,,PC,17h,NR,,8371561,Completed,First,,9h 42m,30h,17h,,,,,
1603,57479,Private,PC,17h,NR,,10849776,Completed,First,"February 07, 2020",,,17h,,,,,
1604,57479,Brettimaeus,PlayStation 4,17h,NR,,10826481,Completed,Replay,"January 14, 2020",,,17h,,,,,
1605,57479,MarkOfGilead19,PC,17h,NR,"Both scenarios, Leon A Claire B",10232030,Completed,First,"September 15, 2019",,,17h,,,,,
1606,57479,OnePointZero,PC,17h,NR,,10857385,Completed,First,"January 22, 2020",,,17h,,,,,
1607,57479,Tyranniac,PC,17h,90%,,8688352,Completed,First,"May 29, 2019",,,17h,,,,,
1608,57479,adrizg,PC,17h,100%,,10810891,Completed,First,"January 14, 2020",,,17h,,,,,
1609,57479,aliroma,PC,17h,90%,Completed Leon's and Claire's story as well.,11459861,Completed,First,"April 15, 2020",,,17h,,,,,
1610,57479,bakablast,PC,17h,NR,,8469038,Completed,First,,8h,,17h,,,,,
1611,57479,nikkornukov,PlayStation 4,17h,90%,,8225880,Completed,First,"February 08, 2019",,,17h,,,,,
1612,57479,sindarak,PlayStation 4,17h,NR,,8818232,Completed,First,,,,17h,,,,,
1613,57479,slappy,PC,17h,90%,,11950005,Completed,First,"June 10, 2020",,,17h,,,,,
1614,57479,NanoMalefico,PC,17h 04m,NR,,8490538,Completed,First,"March 20, 2019",9h,,17h 04m,,,,,
1615,57479,Sionnacht,Xbox One,17h 12m,100%,All four campaigns on Standard,8178148,Completed,First,"February 01, 2019",,,17h 12m,,,,,
1616,57479,Otacon,PlayStation 4,17h 16m,80%,,8312793,Completed,First,"February 21, 2019",9h 43m,,17h 16m,,,,,
1617,57479,JoseWolf,PC,17h 20m,100%,,10362083,Completed,First,,,,17h 20m,,,,,
1618,57479,sacrabalic,PC,17h 20m,90%,,11537522,Completed,First,,,,17h 20m 32s,,,,,
1619,57479,Soulslayer434,PlayStation 4,17h 23m,90%,Leon First Run and Claire 2nd Run,11322695,Completed,First,"February 26, 2019",9h 21m 09s,,17h 23m 49s,,,,,
1620,57479,xMars,PlayStation 4,17h 25m,100%,,11188400,Completed,First,"January 28, 2019",,,17h 25m,,,,,
1621,57479,CBlade,PC,17h 27m,NR,Completed both campaigns,11925281,Completed,First,"May 30, 2020",,,17h 27m 58s,,,,,
1622,57479,,PC,17h 30m,NR,,10941110,Completed,First,,9h 50m,,17h 30m,,,,,
1623,57479,Moodefy,PC,17h 32m,NR,,11370300,Completed,First,"July 05, 2019",,,17h 32m,,,,,
1624,57479,Private,PlayStation 4,17h 43m,NR,,8123300,Completed,First,"January 30, 2019",,,17h 43m 59s,,,,,
1625,57479,bokuwahmz,PC,17h 49m,100%,All 4 scenarios on Standard and Hardcore,8225046,Completed,First,"February 06, 2019",5h 39m 56s,31h 17m 33s,17h 49m 07s,,,,,
1626,57479,Private,PC,17h 58m,NR,,11814969,Completed,First,"May 25, 2020",,,17h 58m 46s,,,,,
1627,57479,FM_Jord,PlayStation 4,18h,90%,,9079110,Completed,First,,,,18h,,,,,
1628,57479,Kihvel1,PC,18h,90%,,8307234,Completed,First,"December 03, 2019",,,18h,,,,,
1629,57479,KinkyMong,PlayStation 4,18h,NR,"3 playthroughs (Leon A&B, Claire A), 32 trophies unlocked.",8116374,Completed,First,"February 07, 2019",,,18h,,,,,
1630,57479,Nerdus,PlayStation 4,18h,100%,,10466277,Completed,First,November 2019,,,18h,,,,,
1631,57479,Private,PlayStation 4,18h,NR,Leon A + Claire B,10186860,Completed,First,"March 25, 2019",9h 15m,,18h,,,,,
1632,57479,Sebolini,PlayStation 4,18h,NR,,11475963,Completed,First,"April 17, 2020",,,18h,,,,,
1633,57479,WhiteZer0,PC,18h,90%,,10526129,Completed,First,"December 09, 2019",,,18h,,,,,
1634,57479,ZOMG_Logan,PC,18h,NR,,8409305,Completed,First,"January 26, 2019",6h 30m,,18h,,,,,
1635,57479,calupt,PlayStation 4,18h,NR,Time for 1st run with Leo plus 2nd run with Claire,10783501,Completed,First,"January 09, 2020",,,18h,,,,,
1636,57479,gonzab,PlayStation 4,18h,NR,,11414903,Completed,First,"April 11, 2020",,,18h,,,,,
1637,57479,Private,PlayStation 4,18h,100%,,10608342,Completed,First,"December 17, 2019",,,18h,,,,,
1638,57479,mrghostinec,PC,18h,100%,,8140886,Completed,First,"January 28, 2019",,,18h,,,,,
1639,57479,Private,PC,18h,80%,,11066274,Completed,First,"February 28, 2020",,,18h,,,,,
1640,57479,r4mides,PlayStation 4,18h,80%,Leon + Claire,8375755,Completed,First,"January 31, 2019",,,18h,,,,,
1641,57479,shotofneon,PC,18h,100%,,9533534,Completed,First,"September 05, 2019",,,18h,,,,,
1642,57479,silvio_giuliani,PC,18h,90%,,8398805,Completed,First,"March 03, 2019",,,18h,,,,,
1643,57479,subrussian,PlayStation 4,18h,90%,,8380672,Completed,First,"February 28, 2019",,,18h,,,,,
1644,57479,virtualdreams04,PlayStation 4,18h,80%,,8146460,Completed,First,"January 28, 2019",9h 30m,,18h,,,,,
1645,57479,srfrog,PC,18h 12m,NR,"Leon, standard, 11.5 hours, C ranking. Claire (after Leon), standard, 6.7 hours, B ranking",11561220,Completed,First,"April 26, 2020",,,18h 12m,,,,,
1646,57479,Elmontgergo,PC,18h 21m,NR,,11615483,Completed,First,"May 01, 2020",,,18h 21m 32s,,,,,
1647,57479,Hallgier,PlayStation 4,18h 27m,NR,,9383133,Completed,First,"December 27, 2019",,,18h 27m,,,,,
1648,57479,sroche,PlayStation 4,18h 27m,90%,Completed both play throughs,8160891,Completed,First,"February 21, 2019",8h 02m 18s,,18h 27m 25s,,,,,
1649,57479,Cthulhu,PC,18h 30m,NR,Leon -> Claire,8233359,Completed,First,"February 09, 2019",,,18h 30m,,,,,
1650,57479,Raftacon,PlayStation 4,18h 30m,80%,,10222741,Completed,First,"February 05, 2019",,,18h 30m,,,,,
1651,57479,BenJaiK,Xbox One,18h 39m,90%,"Leon + Claire 2nd Run on Standard Mode. All weapons, custom parts and inventory upgrades collected.",10192362,Completed,First,"October 05, 2019",,,18h 39m 29s,,,,,
1652,57479,PrincessAsh1ey,PC,18h 40m,NR,,8265535,Completed,First,"February 14, 2019",,,18h 40m,,,,,
1653,57479,ThyJebusBeDone,PC,18h 43m,NR,,10916681,Completed,First,"April 22, 2020",,,18h 43m,,,,,
1654,57479,ZBomber,PlayStation 4,18h 45m,80%,"Leon Kennedy, Standard Difficulty. In game time: 16:30:26. Saves: 75. Score: C",9083419,Completed,First,"July 03, 2019",,,18h 45m,,Played with Jesse,,,18h 45m
1655,57479,Ramasit,PC,19h,NR,,10710947,Completed,First,"December 31, 2019",,,19h,,,,,
1656,57479,Shima,PC,19h,80%,,10182710,Completed,First,,,,19h,,,,,
1657,57479,SolidLion22,PlayStation 4,19h,NR,,8464239,Completed,First,"March 10, 2019",11h,24h,19h,,,,,
1658,57479,TheMetal,PC,19h,NR,,10150345,Completed,First,,,,19h,,,,,
1659,57479,sum0199,PC,19h,80%,Leon A + Claire B,10627700,Completed,First,"January 13, 2020",,,19h,,,,,
1660,57479,Nyerp,PlayStation 4,19h 12m,80%,,10834149,Completed,First,"January 18, 2020",,,19h 12m 01s,,,,,
1661,57479,Jagger1984,PC,19h 15m,90%,,8569851,Completed,First,"April 23, 2019",,,19h 15m,,,,,
1662,57479,,PC,19h 21m,NR,Leon + Clair Campaign Complete,9456749,Completed,First,,,,19h 21m 24s,,,,,
1663,57479,Yorubushi,PlayStation 4,19h 25m,100%,manque que le mercenary,11558242,Completed,First,,,,19h 25m,,il m'a fais stressé ce c** de x,,,
1664,57479,AteX,PC,19h 35m,NR,Leon Normal C (8:10) + Claire[2] Normal C (5:57) + 4th survivor (9m 51s),11242320,Completed,First,"March 30, 2020",,,19h 35m,,,,,
1665,57479,Daiugla,PlayStation 4,19h 38m,90%,,8134870,Completed,First,"February 02, 2019",,,19h 38m,,,,,
1666,57479,Private,PC,19h 56m,NR,Leon (1) [10h11m13s IG Time] + Claire (2) [6h39m02s IG Time],8235984,Completed,First,"February 27, 2019",,,19h 56m 43s,,,,,
1667,57479,,PC,20h,NR,,8442609,Completed,First,,8h,30h,20h,,,,,
1668,57479,,Xbox One,20h,NR,,10880318,Completed,Replay,,15h,,20h,,,,,
1669,57479,Ckit,PC,20h,NR,,8530736,Completed,First,"March 27, 2019",16h,,20h,,,,,
1670,57479,SeadyEvening,PlayStation 4,20h,NR,,11316122,Completed,First,"April 08, 2020",,,20h,,,,,
1671,57479,SeanJob17,PlayStation 4,20h,NR,,10867560,Completed,First,"April 17, 2019",,,20h,,,,,
1672,57479,Private,PC,20h,NR,,9565085,Completed,First,"July 24, 2019",,,20h,,,,,
1673,57479,TheNamelessOne,PlayStation 4,20h,90%,,10465768,Completed,First,"June 06, 2019",,,20h,,,,,
1674,57479,artur102430,PC,20h,90%,,11766213,Completed,First,"March 01, 2020",,,20h,,,,,
1675,57479,biewbiew2,PC,20h,NR,,8195781,Completed,First,"February 27, 2019",,,20h,,,,,
1676,57479,jhamonnet,PlayStation 4,20h,90%,,8461222,Completed,First,"April 18, 2020",,,20h,,,,,
1677,57479,purpleurchin,PC,20h,NR,Four runs on standard + fourth survivor + tofu survivor,8309195,Completed,First,"February 13, 2019",5h,,20h,,,,,
1678,57479,richard713,Xbox One,20h,NR,,11058996,Completed,First,"February 27, 2020",,,20h,,,,,
1679,57479,robertaxin,PlayStation 4,20h,NR,Leon A + Claire B,8231773,Completed,First,"February 09, 2019",,,20h,,,,,
1680,57479,scrubadub,PC,20h,NR,,9560800,Completed,First,"September 07, 2019",,,20h,,,,,
1681,57479,woodendoors,PlayStation 4,20h,100%,,9342250,Completed,First,"June 23, 2019",15h,,20h,,,,,
1682,57479,Private,PC,20h 30m,100%,,8093217,Completed,First,"February 22, 2019",,,20h 30m,,,,,
1683,57479,Private,PlayStation 4,20h 30m,NR,,8429103,Completed,First,"March 07, 2019",7h 56m,,20h 30m,,,,,
1684,57479,Singis111,PlayStation 4,20h 33m,100%,"Leon 1st run and Claire 2nd run completed on Standard, true ending achieved. A few tries on The 4th Survivor gamemode.",8122325,Completed,First,"February 18, 2019",,,20h 33m 36s,,,,,
1685,57479,Walk3r,PC,20h 37m,100%,On normal difficulty: Leon 1st round (11:27) and Claire on 2nd round (09:10).,10503699,Completed,First,"February 16, 2020",,,20h 37m,,,,,
1686,57479,MoT3tRoXX,PlayStation 4,20h 47m,NR,,10539449,Completed,First,"November 29, 2019",11h 28m,,20h 47m,,Leon playthrough 1 + Claire playthrough 2,,,
1687,57479,makario,PlayStation 4,20h 57m,90%,,11881909,Completed,First,"May 31, 2020",,,20h 57m 49s,,,,,
1688,57479,,PC,21h,NR,,11336721,Completed,First,,,,21h,,,,,
1689,57479,,PC,21h,NR,One playthrough for Leon and Claire,11669492,Completed,First,,,,21h,,,,,
1690,57479,Private,PC,21h,100%,,11677972,Completed,Replay,"January 27, 2019",9h,,21h,,,,,
1691,57479,DilPez19,PC,21h,90%,,10168079,Completed,First,February 2019,,,21h,,,,,
1692,57479,Eyzmaster,PlayStation 4,21h,NR,4th Survivor + DLC,8116391,Completed,First,"May 20, 2019",15h 57m,21h 20m,21h,,,,,
1693,57479,Private,PC,21h,NR,both claire and leon playthrough,8391007,Completed,First,"February 06, 2019",,,21h,,,,,
1694,57479,kobayashi93,PC,21h,90%,Leon A Hardcore then Claire B Standard,9541267,Completed,First,"December 23, 2019",,,21h,,,,,
1695,57479,Private,PC,21h,NR,,8310014,Completed,First,"March 29, 2020",,,21h,,,,,
1696,57479,thel4stSAIYAN,Xbox One,21h,90%,,7999832,Completed,First,February 2019,,,21h,,,,,
1697,57479,DivineKataroshie,PC,21h 03m,NR,,8177751,Completed,First,"February 06, 2019",,,21h 03m 01s,,,,,
1698,57479,Private,PlayStation 4,21h 12m,100%,,9435142,Completed,First,,,,21h 12m,,,,,
1699,57479,MetalreduX,PlayStation 4,21h 18m,100%,"Completed Leon A, Claire B. Claire A, Leon B not completed. 4th Survivor & Tofu not finished.",8132132,Completed,First,"February 01, 2019",,,21h 18m 27s,,,,,
1700,57479,Blakey101,PC,21h 40m,70%,,8408631,Completed,First,"March 05, 2019",,,21h 40m,,,,,
1701,57479,,PC,22h,NR,,11650663,Completed,First,,7h 44m 46s,,22h,,,,,
1702,57479,Apathy,PC,22h,NR,,10157955,Completed,First,"January 26, 2019",,,22h,,,,,
1703,57479,Geek4LGBTQ,PlayStation 4,22h,80%,,10433896,Completed,First,"November 16, 2019",,,22h,,,,,
1704,57479,Kandre,PlayStation 4,22h,100%,Platinum! (7.5 runs),8118574,Completed,First,"January 27, 2019",12h,40h,22h,,,,,
1705,57479,ReaverCorps,PC,22h,NR,,10597035,Completed,First,"December 15, 2019",,,22h,,,,,
1706,57479,Shadax,PC,22h,90%,,10439221,Completed,Replay,"November 17, 2019",,,22h,,,,,
1707,57479,Private,PC,22h,NR,,11267201,Completed,First,"March 27, 2020",,,22h,,,,,
1708,57479,Private,PlayStation 4,22h,NR,,10323450,Completed,First,"October 29, 2019",8h,,22h,,,,,
1709,57479,bae99,PlayStation 4,22h 12m,NR,,10775189,Completed,First,,16h 33m 12s,,22h 12m 11s,,,,,
1710,57479,smmac41,PlayStation 4,22h 25m,100%,Leon A - Claire B - Claire A - Leon B,8122442,Completed,First,"January 25, 2019",,,22h 25m 36s,,,,,
1711,57479,DMC_Dante,Xbox One,22h 32m,NR,4 Playthroughs,10734425,Completed,First,"February 17, 2019",13h 01m 05s,,22h 32m 39s,,,,,
1712,57479,calebtheg33k,PlayStation 4,22h 34m,NR,,11780904,Completed,First,"February 05, 2019",,,22h 34m 06s,,,,,
1713,57479,,PC,22h 41m,NR,,8511484,Completed,Replay,,12h 34m,41h,22h 41m,,,,,
1714,57479,Madtsuki,PC,23h,NR,,8345652,Completed,First,"February 02, 2019",,,23h,,,,,
1715,57479,stabbie,PC,23h,90%,,11595332,Completed,First,,,,23h,,,,,
1716,57479,Andjony,PC,24h,100%,,10398255,Completed,First,"November 27, 2019",,,24h,,,,,
1717,57479,MikiIsAway,PC,24h,100%,,8543519,Completed,First,,,,24h,,,,,
1718,57479,Predadors,PC,24h,NR,,10827305,Completed,First,"December 12, 2019",,,24h,,,,,
1719,57479,Petrov,PlayStation 4,24h 16m,NR,"Leon A, Hardcore Mode, first playthrough",8138951,Completed,First,"February 09, 2019",,,24h 16m 12s,,,,,
1720,57479,Cooperserus,PC,25h,NR,,9457227,Completed,First,"August 26, 2019",,,25h,,,,,
1721,57479,MrFelpson,PC,25h,90%,,11277796,Completed,First,"May 27, 2019",11h,45h,25h,,,,,
1722,57479,Pat_B_514,PlayStation 4,25h,NR,,11106642,Completed,First,February 2019,,,25h,,,,,
1723,57479,Soulshift,PlayStation 4,25h,NR,,10972697,Completed,First,"May 18, 2020",,,25h,,,,,
1724,57479,zeky28,PC,25h,80%,,8477287,Completed,First,,,,25h,,,,,
1725,57479,Private,PlayStation 4,25h 18m,90%,Leon A - 11h56m // Claire B - 7h53m // Claire A - 2h59m // Leon B - 2h30m,6391881,Completed,First,"May 14, 2020",,,25h 18m,,,,,
1726,57479,Private,PC,25h 27m,NR,,11731179,Completed,First,"May 13, 2020",,,25h 27m,,,,,
1727,57479,Private,PC,25h 48m,80%,,11384787,Completed,First,,11h 38m,,25h 48m,,,,,
1728,57479,amaow,PlayStation 4,26h,100%,,10795278,Completed,First,"February 08, 2020",,,26h,,,,,
1729,57479,desweet77,PC,26h,NR,,10679923,Completed,First,"December 29, 2019",,,26h,,,,,
1730,57479,saltypatches,PC,26h,90%,,11674126,Completed,First,"May 07, 2020",,,26h,,,,,
1731,57479,BioHazard,PlayStation 4,26h 39m,100%,All four campaigns on HC/S Rank completed. All extra modes. All records and infinite weapons.,8109571,Completed,First,"March 07, 2019",,88h 02m 52s,26h 39m 42s,,,,,
1732,57479,HeatLegend,PC,27h,80%,All Campaigns Completed,11537680,Completed,First,"April 23, 2020",,,27h,,,,,
1733,57479,regueiro,PC,27h,NR,Main Story A + B + S Rank A + Some extras,10852549,Completed,First,"April 06, 2019",,,27h,,,,,
1734,57479,ViPeZz,PC,27h 46m,100%,,8295590,Custom List Completed,First,"January 31, 2019",,,27h 46m,,,27h 46m /,,
1735,57479,Silent74,PC,29h,90%,,11363374,Completed,First,"August 05, 2019",,,29h,,,,,
1736,57479,darthnihl,PC,29h,100%,Both storylines,11615792,Completed,First,"July 09, 2019",,,29h,,,,,
1737,57479,Fifth_Cerberus,PC,30h,NR,Several S ranks and all Mr. Raccons,9234306,Completed,First,"May 02, 2020",6h,,30h,,,,,
1738,57479,Fifth_Cerberus,PC,30h,NR,several S ranks and all Mr. Raccons. Started Hardcore,11625853,Completed,First,"May 02, 2020",6h,,30h,,,,,
1739,57479,c0il1980,PC,30h,NR,,8175505,Completed,First,"February 25, 2019",,,30h,,,,,
1740,57479,epedos,PlayStation 4,30h,NR,,10457300,Completed,First,"February 15, 2019",,,30h,,,,,
1741,57479,vishal8492,PlayStation 4,30h,NR,,8919927,Completed,First,"June 09, 2019",,,30h,,,,,
1742,57479,Bendoruu,PC,31h,NR,,10481239,Completed,First,"March 21, 2019",,,31h,,,,,
1743,57479,GlitchdBacon,PC,31h,NR,,9678555,Completed,First,"September 09, 2019",,,31h,,,,,
