,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress
860,319,Shadow99x,Xbox 360,13h,100%,,29813,Completed,First,,13h,,,,,
861,319,Sionnacht,Xbox 360,13h,70%,,7257159,Completed,First,,13h,,,,,
862,319,Skylight,PC,13h,NR,,584109,Completed,First,2013,13h,,,,,
863,319,Starforsaken,Xbox 360,13h,NR,,1318389,Completed,First,,13h,,,,,
864,319,Tzzird,PC,13h,NR,,1058658,Completed,First,"December 12, 2014",13h,,,,,
865,319,Vargavinter,PC,13h,80%,,4171062,Completed,Replay,"May 06, 2017",13h,,,,,
866,319,WarleyRM,Xbox 360,13h,NR,,1242114,Completed,First,"March 13, 2015",13h,,,,,
867,319,Wildschwein,PC,13h,70%,,660590,Completed,First,,13h,,,,,
868,319,Xelm,PC,13h,90%,,8600989,Completed,First,"July 19, 2012",13h,,,,,
869,319,aaronwotuk,PC,13h,NR,,4351087,Completed,First,,13h,,,,,
870,319,amazinggoat,PC,13h,NR,,175754,Completed,First,"September 09, 2012",13h,,,,,
871,319,Private,Xbox 360,13h,90%,,10869535,Completed,First,,13h,,,,,
872,319,ciberjm,PC,13h,80%,,518060,Completed,First,"December 13, 2013",13h,,,,,
873,319,dnomaid,PC,13h,NR,,6161172,Completed,First,,13h,,,,,
874,319,filipwax,PC,13h,NR,,98466,Completed,First,,13h,,,,,
875,319,Private,PC,13h,80%,,11834459,Completed,First,"May 24, 2020",13h,15h,,,,
876,319,friendlyturret,PC,13h,70%,,448608,Completed,First,,13h,,,,,
877,319,guachibo,PC,13h,NR,,3162296,Completed,First,"May 02, 2016",13h,,,,,
878,319,letsfail1,PC,13h,NR,,6224388,Completed,First,"October 10, 2013",13h,,,,,
879,319,linkhimura,PC,13h,70%,,1461335,Completed,First,,13h,,,,,
880,319,mikk720h,PC,13h,70%,,1313755,Completed,First,"April 23, 2015",13h,,,,,
881,319,Private,PC,13h,NR,,555665,Completed,First,,13h,,,,,
882,319,pablopdlc,PC,13h,NR,,171945,Completed,First,"February 20, 2013",13h,,,,,
883,319,Private,PC,13h,NR,,542278,Completed,First,"November 13, 2013",13h,,,,,
884,319,pollo200,Xbox 360,13h,70%,,11608694,Completed,First,"April 30, 2016",13h,15h,,,,
885,319,ppdevoto,PC,13h,NR,,11821680,Completed,First,,13h,,,,,
886,319,softserve,Xbox 360,13h,100%,,410039,Completed,First,,13h,,,,,
887,319,Private,PC,13h,90%,,422862,Completed,First,,13h,,,,,
888,319,truti,PC,13h,90%,,317936,Completed,First,,13h,,,,,
889,319,tvrtkos,PC,13h,50%,,8347326,Completed,First,"February 24, 2019",13h,,,,,
890,319,zoidd,PC,13h,NR,,7559290,Completed,First,"November 30, 2018",13h,,,,,
891,319,nealosis,PC,13h 06m,80%,,582322,Completed,First,"August 01, 2013",13h 06m,,,,,
892,319,EgirX,PC,13h 11m,100%,,9240564,Completed,First,"July 14, 2012",13h 11m,,,,,
893,319,FlorinEmil32,PC,13h 11m,80%,,1491633,Completed,First,,13h 11m 11s,,,,,
894,319,Bearhardt,PC,13h 12m,NR,,820391,Completed,First,"August 02, 2012",13h 12m,,,,,
895,319,Alexsanlo,Xbox One,13h 15m,80%,,5806013,Completed,First,"March 03, 2019",13h 15m,,,,,
896,319,iu_kun,PC,13h 18m,90%,,6013520,Custom List Completed,First,,13h 18m,,,,,13h 18m /
897,319,,PC,13h 30m,NR,,1112577,Completed,First,,13h 30m,,,,,
898,319,iCookieJar,PC,13h 30m,NR,,4029771,Completed,First,"May 25, 2013",13h 30m,,,,,
899,319,,PC,13h 45m,NR,,540230,Completed,First,,13h 45m,,,,,
900,319,,PC,14h,NR,,346264,Completed,First,,14h,16h,30h,,,
901,319,,PC,14h,NR,,755707,Completed,First,,14h,,,,,
902,319,,Xbox 360,14h,NR,,890133,Completed,First,,14h,17h,21h,,,
903,319,CandyStrike,PC,14h,90%,,8613103,Completed,First,"January 17, 2017",14h,,,,,
904,319,Cybeck,PC,14h,NR,,3982532,Completed,First,"April 23, 2015",14h,,,,,
905,319,DrSenpai,PC,14h,NR,,2865965,Completed,First,"April 16, 2016",14h,,,,,
906,319,Duktastic,PC,14h,NR,,914298,Completed,First,,14h,,,,,
907,319,FranekB,PC,14h,NR,,1132288,Completed,First,"January 18, 2015",14h,,,,,
908,319,Grimjaur,Xbox 360,14h,100%,,11513,Completed,First,,14h,,,,,
909,319,Hahnsoulo,PC,14h,NR,,6524547,Completed,First,"July 04, 2018",14h,,,,,
910,319,JdeRin,PC,14h,90%,,357906,Completed,First,"August 02, 2013",14h,,,,,
911,319,Jeeps,PC,14h,100%,,3216780,Completed,First,"July 19, 2012",14h,,,,,
912,319,LazaroCruz,PC,14h,NR,Did as many extras as I came across in my path but did not really get all the manuscripts and thermoses.,3055490,Completed,First,"June 05, 2016",14h,,,,,
913,319,Orick,PC,14h,60%,,472793,Completed,First,"April 07, 2013",14h,,,,,
914,319,RoyalApe,Xbox 360,14h,80%,,8391203,Completed,First,"February 02, 2011",14h,,,,,
915,319,Samurai112,PC,14h,NR,,3376273,Completed,First,"July 01, 2014",14h,,,,,
916,319,Scroe,PC,14h,NR,,4892539,Completed,First,"June 13, 2017",14h,,,,,
917,319,SimoneRovo,PC,14h,70%,,11836228,Completed,First,"May 25, 2020",14h,,,,,
918,319,TheFaddey,PC,14h,NR,,11149712,Completed,First,"May 20, 2014",14h,,,,,
919,319,TheFizz,PC,14h,80%,,819528,Completed,First,"June 15, 2014",14h,,,,,
920,319,TheGamer3841,PC,14h,NR,,2235719,Completed,First,"February 02, 2015",14h,,,,,
921,319,Private,PC,14h,NR,,5900520,Completed,First,"May 09, 2018",14h,,,,,
922,319,counterpoint,PC,14h,70%,,26239,Completed,First,"October 19, 2013",14h,,,,,
923,319,even_odder,Xbox 360,14h,NR,,6431182,Completed,First,"May 01, 2011",14h,,,,,
924,319,fathys1987,PC,14h,90%,,594874,Completed,First,,14h,,,,,
925,319,flkRaven,Xbox 360,14h,NR,,656013,Completed,First,"October 06, 2014",14h,,,,,
926,319,grijalbo,Xbox 360,14h,90%,,960829,Completed,First,"July 17, 2011",14h,16h,,,,
927,319,inkwitty,PC,14h,20%,,6105227,Completed,First,"April 10, 2018",14h,,,,,
928,319,johan220,PC,14h,NR,,1468938,Completed,First,"July 11, 2015",14h,,,,,
929,319,keatonarcher,PC,14h,80%,,572945,Completed,First,,14h,,,,,
930,319,martii,PC,14h,NR,,1946305,Completed,First,"October 13, 2015",14h,,,,,
931,319,nurz,PC,14h,80%,,25384,Completed,First,"September 05, 2014",14h,,,,,
932,319,rizzyip,PC,14h,NR,,10681396,Completed,First,"December 28, 2019",14h,,,,,
933,319,rweisse,Xbox 360,14h,NR,,369839,Completed,First,,14h,,,,,
934,319,sirfranks,PC,14h,NR,,974811,Completed,First,,14h,,,,,
935,319,stevechong25,PC,14h,80%,,8443193,Completed,First,,14h,,,,,
936,319,subrussian,PC,14h,70%,,5298850,Completed,First,May 2016,14h,,,,,
937,319,tayopi,PC,14h,NR,,1918843,Completed,First,,14h,,,,,
938,319,xRaphle,PC,14h,70%,,4384350,Completed,First,,14h,,,,,
939,319,rusocabron,PC,14h,80%,,2305489,Completed,First,"December 30, 2015",14h 01s,14h 02s,,,,
940,319,Yoshoyo,PC,14h 10m,NR,,1840297,Completed,First,"October 08, 2016",14h 10m,,,,,
941,319,pedrof95,Xbox 360,14h 10m,80%,,454727,Completed,First,"June 24, 2010",14h 10m,,,,,
942,319,Y2Jarmy1999,PC,14h 10m,80%,"Beautiful game, is like Alone in the dark hehe, the only bad thing about this game is enemies and repetitive mechanics.",10249330,Completed,First,"September 09, 2019",14h 10m 24s,,,,,
943,319,UnHoly89,PC,14h 20m,NR,,395483,Completed,First,"October 06, 2016",14h 20m,,,,,
944,319,Private,PC,14h 20m,NR,,319012,Completed,First,"April 08, 2013",14h 20m,,,,,
945,319,Lake23,PC,14h 23m,NR,,917494,Completed,First,"August 16, 2014",14h 23m 11s,16h 42m 03s,,,,
946,319,,PC,14h 23m,NR,,4563047,Completed,First,,14h 23m 12s,,,,,
947,319,Zevik1999,PC,14h 23m,70%,Normal difficulty,9682442,Completed,First,"September 19, 2019",14h 23m 19s,,,,,
948,319,shiek403,PC,14h 30m,NR,,6216139,Completed,First,,14h 30m,,,,,
949,319,KaurTube,PC,14h 40m,80%,,2492373,Completed,First,,14h 40m,,,,,
950,319,Fenryr,PC,14h 44m,NR,,4449571,Completed,First,,14h 44m,,,,,
951,319,garbagewrappedinskin,PC,14h 45m,NR,,373397,Completed,First,"August 13, 2013",14h 45m,,,,,
952,319,hycer,PC,14h 46m,NR,,3865394,Completed,First,,14h 46m,,,,,
953,319,StEvil3000,PC,14h 48m,60%,,3972761,Completed,First,,14h 48m,,,,,
954,319,RODILLATOR,Xbox 360,14h 54m,90%,,1062991,Completed,First,"December 13, 2014",14h 54m,,,,,
955,319,AndyLPearson,PC,14h 55m,NR,,2779298,Completed,First,,14h 55m,,,,,
956,319,,PC,15h,NR,,4855461,Completed,First,,15h,,,,,
957,319,,PC,15h,NR,,11778329,Completed,First,,15h,,,,,
958,319,Alicenko,PC,15h,NR,,4359248,Completed,First,"April 26, 2017",15h,,,,,
959,319,Amelya,PC,15h,90%,,6900677,Playing Completed,First,"October 26, 2014",15h,25h,40h,,,40h /
960,319,BeroeZara,PC,15h,70%,,521546,Completed,First,"December 21, 2013",15h,,,,,
961,319,Blackrabbit2,PC,15h,80%,,6869516,Completed,First,"November 05, 2018",15h,,,,,
962,319,FUki,PC,15h,NR,,7276660,Completed,First,,15h,,,,,
963,319,Fireball,Xbox 360,15h,NR,,50154,Completed,First,"June 25, 2011",15h,,,,,
964,319,Fugeni,PC,15h,70%,,2046276,Completed,First,,15h,,,,,
965,319,Goast,PC,15h,NR,,1147055,Completed,First,,15h,,,,,
966,319,Huhn0rNud3lSupp3,PC,15h,NR,,1373920,Completed,First,"May 23, 2013",15h,,,,,
967,319,Hyrul,PC,15h,70%,,10987460,Completed,First,"June 05, 2013",15h,,,,,
968,319,InfernFR,PC,15h,90%,,1140077,Completed Retired,First,"October 20, 2014",15h,17h,,,,
969,319,Kartelaar,PC,15h,NR,,8119333,Completed,First,"January 25, 2019",15h,,,,,
970,319,MechaMonk,PC,15h,80%,,2030628,Completed,First,"May 13, 2015",15h,18h,,,,
971,319,Midayle,PC,15h,NR,,1244179,Completed,First,,15h,,,,,
972,319,Omegason,PC,15h,90%,,5420017,Completed,First,"December 04, 2012",15h,,,,,
973,319,Private,PC,15h,NR,,11245630,Playing Completed,First,"April 28, 2020",15h,,,,,15h /
974,319,QuantuM,PC,15h,NR,,6880707,Completed,First,"August 21, 2018",15h,,,,,
975,319,RAVEN_OF_WAR,PC,15h,90%,,6001573,Completed,First,"October 22, 2014",15h,,,,,
976,319,Tarepsed,PC,15h,NR,,4252363,Completed,First,"May 12, 2012",15h,,,,,
977,319,VladTheRad,PC,15h,NR,,5103400,Completed,First,"December 21, 2012",15h,,,,,
978,319,Private,PC,15h,60%,,314007,Completed,First,"August 03, 2013",15h,,,,,
979,319,arliin23,Xbox 360,15h,NR,,10456970,Completed,First,,15h,,,,,
980,319,aupa78,PC,15h,60%,,11563064,Completed,First,"September 09, 2014",15h,,,,,
981,319,blackop234,PC,15h,80%,,1368846,Completed,First,"June 02, 2015",15h,,,,,
982,319,david_lvov1,PC,15h,70%,,721910,Completed,First,"May 09, 2014",15h,,,,,
983,319,dmau1982,PC,15h,NR,,115432,Completed,First,"October 18, 2012",15h,,,,,
984,319,foggerson,PC,15h,NR,,4518659,Completed,First,"June 01, 2017",15h,,,,,
985,319,gengis81,PC,15h,NR,,1457692,Completed,First,"July 10, 2015",15h,,,,,
986,319,Private,Xbox 360,15h,NR,,6213670,Completed,First,"September 17, 2012",15h,,,,,
987,319,kingarthassolo,PC,15h,90%,,690275,Completed,First,,15h,20h,,,,
988,319,Private,PC,15h,70%,,5335983,Completed,First,"August 16, 2016",15h,,,,,
989,319,nobodynews,PC,15h,NR,,4652302,Completed,First,"December 12, 2016",15h,,,,,
990,319,nunzilla409,PC,15h,90%,,4526749,Completed,First,"June 03, 2017",15h,,,,,
991,319,ryo986,Xbox One,15h,100%,,8218038,Completed,First,"December 13, 2018",15h,20h,,,,
992,319,tommys,PC,15h,90%,,572309,Backlog Completed,First,"March 10, 2014",15h,,,,,
993,319,weaponx95,PC,15h,90%,,4692910,Completed,First,,15h,,,,,
994,319,zlajac,Xbox 360,15h,90%,,10311845,Completed,First,,15h,,,,,
995,319,Private,PC,15h,NR,,4101342,Completed,First,,15h,,,,,
996,319,Kroax_aa,PC,15h 06m,80%,"12 hours for main game, the rest of the time was for the 2 dlc episodes.",69227,Completed,First,"December 14, 2012",15h 06m,,,,,
997,319,Gunpower,PC,15h 08m,100%,,191921,Completed,First,"April 07, 2013",15h 08m,,,,,
998,319,CrystalSoulSpear,PC,15h 20m,60%,,1820455,Completed,First,,15h 20m,,,,,
999,319,Engi,PC,15h 20m,80%,,1386970,Completed,Replay,"May 09, 2015",15h 20m,29h,,,,
1000,319,piotros_org,Xbox One,15h 20m,80%,,2760067,Completed,First,"June 05, 2016",15h 20m,,,,,
1001,319,MicShadow,,15h 40m,NR,,53298,Completed,First,"August 14, 2012",15h 40m,,,,,
1002,319,PREY,PC,15h 40m,NR,,1484144,Completed,First,"November 16, 2016",15h 40m,,,,,
1003,319,Private,PC,15h 44m,NR,,3523429,Completed,First,"November 24, 2011",15h 44m 12s,,,,,
1004,319,,PC,16h,NR,,468268,Completed,First,,16h,,,,,
1005,319,CT808,PC,16h,90%,,4105254,Completed,First,"February 22, 2017",16h,,,,,
1006,319,FasterNeoX,PC,16h,NR,,9107814,Completed,First,"July 08, 2019",16h,,,,,
1007,319,Private,PC,16h,80%,,9690791,Completed,First,"September 30, 2019",16h,,,,,
1008,319,La_Grange,PC,16h,NR,,4807689,Completed,First,"July 22, 2017",16h,18h,,,,
1009,319,S0UVLAKI,PC,16h,NR,,7348579,Completed,First,,16h,,,,,
1010,319,Wyrmm,PC,16h,NR,,732603,Completed,First,"July 03, 2013",16h,,,,,
1011,319,Private,PC,16h,NR,,11447651,Completed,First,,16h,,,,,
1012,319,dr_monroe,Xbox 360,16h,NR,,9698359,Completed,First,"September 22, 2019",16h,,,,,
1013,319,johnnyarks,Xbox 360,16h,NR,,1030588,Completed,First,2014,16h,,,,,
1014,319,jpwiseguy,PC,16h,NR,,87336,Completed,First,,16h,,,,,
1015,319,justdoitalready,Xbox 360,16h,90%,,3871452,Completed,First,"June 26, 2011",16h,18h,19h 40m,,,
1016,319,kuejoh,PC,16h,80%,,4481964,Completed,First,"May 25, 2017",16h,,,,,
1017,319,m7n6l,Xbox 360,16h,NR,,8607568,Completed,First,,16h,,,,,
1018,319,Private,PC,16h,NR,,8465585,Completed,First,"July 16, 2013",16h,,,,,
1019,319,pyros003,PC,16h,100%,,705783,Completed,First,"January 02, 2014",16h,,,,,
1020,319,RawAustin,PC,16h 04m,NR,,9456212,Completed,First,"November 02, 2018",16h 04m,,,,,
1021,319,Pomegranate,PC,16h 06m,NR,,1805329,Completed,First,"December 18, 2014",16h 06m,,,,,
1022,319,waffensam,PC,16h 34m,90%,,3099996,Completed,First,"March 11, 2012",16h 34m,,,,,
1023,319,,PC,16h 42m,NR,,11938403,Completed,First,,16h 42m 41s,,,,,
1024,319,,PC,17h,NR,,5387703,Completed,First,,17h,,,,,
1025,319,,PC,17h,NR,,7014257,Completed,First,,17h,,,,,
1026,319,AhButThen,PC,17h,70%,,345215,Completed,First,,17h,20h,,,,
1027,319,Amog_86,PC,17h,80%,,11570634,Completed,First,"April 26, 2020",17h,,,,,
1028,319,EDGE1095,PC,17h,70%,,5699526,Completed,First,"September 23, 2017",17h,,,,,
1029,319,Feartheflames,PC,17h,90%,Time not Specific.,963667,Completed,First,"October 04, 2014",17h,,,,,
1030,319,Keymo42,PC,17h,NR,,4955625,Completed,First,"August 23, 2017",17h,,,,,
1031,319,Skulmar,PC,17h,NR,,9132372,Completed,First,"June 16, 2017",17h,,,,,
1032,319,Private,Xbox One,17h,80%,,8488462,Completed,First,"September 08, 2012",17h,,,,,
1033,319,Private,Xbox 360,17h,80%,,8512843,Completed,First,"September 08, 2012",17h,,,,,
1034,319,Spaaace,PC,17h,NR,,695944,Completed,First,"April 14, 2014",17h,,,,,
1035,319,SuperPayne,PC,17h,NR,,639834,Completed,First,,17h,,,,,
1036,319,TheParanoidSurvivor,PC,17h,90%,,465635,Completed,First,"June 01, 2013",17h,,,,,
1037,319,jeffthegeek,PC,17h,NR,,8488248,Completed,First,"January 05, 2019",17h,18h,,,,
1038,319,rafaelhipercg,PC,17h,NR,,5930011,Completed,First,,17h,,,,,
1039,319,tcwleblanc,PC,17h,NR,,3841322,Completed,First,"February 02, 2012",17h,,,,,
1040,319,Private,PC,17h 04m,NR,,2098695,Completed,First,,17h 04m,,,,,
1041,319,,Xbox 360,18h,NR,,1310056,Completed,First,,18h,21h,25h,,,
1042,319,,PC,18h,NR,,7216963,Completed,First,,18h,,,,,
1043,319,Dark_Avenged,PC,18h,NR,,767030,Completed,First,"March 06, 2014",18h,,,,,
1044,319,Eyzmaster,PC,18h,NR,,4907472,Completed,First,"March 22, 2020",18h,,,,,
1045,319,Finalraincloud9,Xbox 360,18h,90%,,7492814,Completed,First,"February 02, 2012",18h,,,,,
1046,319,Parikollo,PC,18h,NR,,10881256,Completed,First,"September 29, 2013",18h,,,,,
1047,319,bladefire,PC,18h,NR,,385365,Completed,First,"January 07, 2014",18h,,,,,
1048,319,ken84,PC,18h,NR,,3902335,Completed,First,"January 11, 2017",18h,,,,,
1049,319,kiaat,PC,18h,NR,,2528221,Completed,First,"February 06, 2016",18h,,,,,
1050,319,minored,Xbox One,18h,90%,,3002168,Completed,First,"May 01, 2016",18h,,,,,
1051,319,oipic,PC,18h,90%,,392053,Completed,First,"August 27, 2013",18h,,,,,
1052,319,pan323,PC,18h,90%,,632415,Completed,First,"February 16, 2014",18h,,,,,
1053,319,szpaq234,PC,18h,80%,,321917,Completed,First,"June 27, 2013",18h,,,,,
1054,319,xAbyssWatcher,PC,18h,NR,,10350112,Completed,First,,18h,,,,,
1055,319,xdrogba,PC,18h,NR,,1076401,Completed,First,"December 24, 2014",18h,,,,,
1056,319,Zidaine,PC,18h 02m,NR,,1191079,Completed,First,,18h 02m,,,,,
1057,319,shmedo12,PC,18h 02m,NR,,201153,Completed,First,,18h 02m,,,,,
1058,319,Rhinne,PC,18h 41m,80%,,873278,Completed,First,"August 11, 2013",18h 41m,,,,,
1059,319,janovasin,PC,19h,80%,,333456,Completed,First,"July 16, 2013",19h,,,,,
1060,319,,PC,19h 15m,NR,,283821,Completed,First,,19h 15m,,,,,
1061,319,Private,PC,19h 22m,NR,,10266942,Completed,First,"May 21, 2012",19h 22m,,,,,
1062,319,kstress71,PC,19h 36m,90%,,588963,Completed,First,,19h 36m,,,,,
1063,319,Krypt0n,PC,19h 52m,80%,,3554178,Completed,First,2013,19h 52m,,,,,
1064,319,,PC,20h,NR,,283832,Completed,First,,20h,,,,,
1065,319,,PC,20h,NR,,5393347,Completed,First,,20h,25h,,,,
1066,319,AnotherWay,PC,20h,100%,,670387,Completed,First,"June 03, 2012",20h,,,,,
1067,319,King_K,Xbox 360,20h,60%,,7263539,Completed,First,,20h,28h,,,,
1068,319,Retororando,Xbox 360,20h,90%,,1485632,Completed,First,"July 16, 2015",20h,,,,,
1069,319,Shlakoblock,PC,20h,NR,,5382441,Completed,First,"November 26, 2017",20h,,,,,
1070,319,VatikanKlopper,Xbox One,20h,90%,,3891967,Completed,First,"August 13, 2019",20h,,,,,
1071,319,cetruzzo,PC,20h,70%,,381246,Completed,First,"August 19, 2013",20h,,,,,
1072,319,jakethedoge,PC,20h,NR,,768378,Completed,First,"June 22, 2014",20h,21h,,,,
1073,319,spatialllama,PC,20h,100%,"Leisurely first play-thru, found most of the manuscripts.",695923,Completed,First,,20h,,,,,
1074,319,dark_420,PC,20h 32m,NR,,2379533,Completed,First,"December 23, 2013",20h 32m,,,,,
1075,319,NayirNiden,PC,22h,NR,,10293971,Completed,First,2018,22h,,,,,
1076,319,Rndysasqatch,PC,22h,NR,,10175206,Completed,First,"October 04, 2019",22h,,,,,
1077,319,hahaharuman,PC,22h,NR,,5039953,Completed,First,"September 11, 2017",22h,,,,,
1078,319,romanus89,PC,22h,NR,,4211895,Completed,First,"March 20, 2017",22h,,,,,
1079,319,ElGuano,PC,23h,70%,,4317423,Completed,First,"March 20, 2016",23h,,,,,
1080,319,bunnylizyrd,PC,24h,100%,,6245853,Completed,First,"December 28, 2018",24h,43h 05m,56h 19m,,,
1081,319,BuddhaFist,PC,24h 18m,NR,,10947135,Custom List 2 Completed,First,April 2019,24h 18m,,,,,24h 18m /
1082,319,studiosoho,PC,24h 23m,100%,,1563650,Completed,First,"June 08, 2015",24h 23m,,,,,
1083,319,zelenyzidan,PC,25h,80%,,3036054,Completed,First,"January 01, 2014",25h,,,,,
1084,319,silvio_giuliani,PC,25h 43m,NR,,1938997,Completed,First,"September 12, 2012",25h 43m,,,,,
1085,319,somf562,PC,26h,80%,,371945,Completed,First,"January 04, 2013",26h,,,,,
1086,319,the_ottomator,PC,26h,90%,,490835,Completed,First,"November 22, 2013",26h,30h,,,,
1087,319,paleselan,Xbox 360,6h 30m,80%,,35720,Completed,First,,,6h 30m,,,,
1088,319,dmgash,PC,6h 55m,NR,,10365932,Completed,First,"November 04, 2019",,6h 55m,,,,
1089,319,AndySavana,Xbox 360,7h,NR,,14185,Completed,First,,,7h,,,,
1090,319,Griffin,PC,7h 05m,NR,,1244641,Completed,First,"March 15, 2015",,7h 05m,,,,
1091,319,KMoney,Xbox 360,7h 15m,90%,,5219,Completed,First,,,7h 15m,,,,
1092,319,Private,PC,7h 26m,80%,,10970,Completed,First,"September 08, 2012",,7h 26m 32s,,,,
1093,319,Hieronimus,PC,7h 30m,80%,,521136,Completed,First,,,7h 30m,,,,
1094,319,Texis,PC,7h 48m,NR,,8743812,Completed,First,"February 05, 2013",,7h 48m,,,,
1095,319,,,8h,NR,,283800,Completed,First,,,8h,,,,
1096,319,Dearive,PC,8h,100%,,7652472,Completed,First,"December 06, 2018",5h,8h,36h,,,
1097,319,Dvorka8,PC,8h,NR,,7172252,Completed,First,"October 03, 2018",,8h,,,,
1098,319,Invis,PC,8h,NR,,715579,Completed,First,,,8h,,,,
1099,319,Jalal,Xbox 360,8h,80%,,38504,Completed,First,,,8h,,,,
1100,319,LaunchpadMcRoss,PC,8h,NR,,7909646,Completed,First,"January 03, 2019",,8h,,,,
1101,319,Quofum,PC,8h,NR,,11462885,Completed,First,"July 27, 2018",,8h,,,,
1102,319,artur102430,PC,8h,80%,,11766353,Completed,First,"March 30, 2014",,8h,,,,
1103,319,nikopl,PC,8h,80%,,367979,Completed,First,"August 08, 2013",,8h,,,,
1104,319,reverberation,Xbox 360,8h,80%,,111815,Completed,First,"April 05, 2010",,8h,,,,
1105,319,spaceman619,PC,8h,NR,,3301061,Completed,Replay,"August 07, 2016",,8h,,,,
1106,319,Morixus,PC,8h 03m,NR,,8793284,Completed,First,,,8h 03m,,,,
1107,319,Azraden,PC,8h 15m,70%,,63277,Completed,First,,,8h 15m,,,,
1108,319,,,8h 27m,NR,,283782,Completed,First,,,8h 27m,,,,
1109,319,CorticusMaximus,PC,8h 30m,60%,,8040349,Completed,First,"January 14, 2019",,8h 30m,,,,
1110,319,chelsea1196,Xbox 360,8h 30m,90%,,119207,Completed,First,"May 16, 2012",,8h 30m,,,,
1111,319,firegamer273,PC,8h 31m,NR,,6949691,Completed,Replay,"March 19, 2019",,8h 31m 29s,,,,
1112,319,flarix,PC,8h 35m,NR,,330177,Completed,First,"July 18, 2013",,8h 35m,,,,
1113,319,DkryptX3,PC,8h 36m,NR,,9302161,Completed,Replay,"August 04, 2019",,8h 36m,,,,
1114,319,siam2020,PC,8h 50m,NR,,10806707,Replay Completed,Replay,"January 13, 2020",,8h 50m 50s,,,,8h 50m 50s /
1115,319,Lemmi,PC,8h 51m,NR,,10556553,Completed,First,"December 07, 2019",,8h 51m,,,,
1116,319,DkryptX3,PC,8h 59m,NR,,720745,Completed,First,"May 29, 2014",,8h 59m 41s,,,,
1117,319,,PC,9h,NR,,1133134,Completed,First,,,9h,,,,
1118,319,,PC,9h,NR,,4486509,Completed,First,,,9h,,,,
1119,319,Aljarel,PC,9h,NR,,4950459,Completed,First,"June 02, 2015",,9h,,,,
1120,319,Jonathante,PC,9h,NR,,9391889,Completed,Replay,"August 19, 2019",,9h,,,,
1121,319,JuTu,PC,9h,NR,,10647837,Completed,First,"November 24, 2013",,9h,,,,
1122,319,Kirito,PC,9h,NR,,2626545,Completed,First,,,9h,,,,
1123,319,LuiArri95,PC,9h,NR,,9088369,Completed,Replay,"February 14, 2019",,9h,,,,
1124,319,Steiner91,PC,9h,80%,,3486904,Completed,First,"October 06, 2017",,9h,,,,
1125,319,eLPAtitoyUPI,PC,9h,80%,,4591039,Completed,Replay,"June 18, 2017",,9h,,,,
1126,319,jc238090,PC,9h,NR,,4248877,Completed,First,"March 29, 2017",,9h,,,,
1127,319,nikostussar,PC,9h,NR,,11183446,Completed,First,,,9h,,,,
1128,319,Everdred,Xbox 360,9h 01m,NR,,43,Completed,First,May 2010,,9h 01m,,,,
1129,319,Spizzik,PC,9h 06m,NR,,3598139,Completed,First,"May 15, 2017",,9h 06m,,,,
1130,319,Turanikan,PC,9h 09m,NR,,1676418,Completed,First,,,9h 09m,,,,
1131,319,,PC,9h 10m,NR,,4890307,Completed,First,,9h 05m 45s,9h 10m 45s,,,,
1132,319,Beridok,PC,9h 15m,NR,"Difficulty: Easy, few extras (thermos) chased.",10700739,Completed,First,"March 08, 2020",,9h 15m,,,,
1133,319,Prfctdrknss,PC,9h 15m,80%,,269444,Completed,First,"June 02, 2013",,9h 15m,,,,
1134,319,FameL,PC,9h 20m,70%,,5684708,Completed,First,"June 09, 2017",,9h 20m 12s,,,,
1135,319,setsunarip,PC,9h 25m,70%,,3005000,Completed,First,"May 23, 2016",,9h 25m,,,,
1136,319,StoicLoofah,PC,9h 29m,80%,,6062058,Completed,First,,,9h 29m,,,,
1137,319,,PC,9h 30m,NR,,1259372,Completed,First,,,9h 30m,,,,
1138,319,fadingout,PC,9h 30m,NR,,88248,Completed,First,,,9h 30m,,,,
1139,319,Private,PC,9h 30m,90%,,541920,Completed,First,"January 10, 2014",,9h 30m,,,,
1140,319,aviggo77,PC,9h 35m,60%,,7110004,Completed,First,"March 19, 2018",,9h 35m,,,,
1141,319,Jasinski,PC,9h 36m,100%,,251936,Completed,First,"April 16, 2013",,9h 36m,,,,
1142,319,demidivine,PC,9h 38m,70%,,4467641,Completed,First,"May 23, 2017",,9h 38m,,,,
1143,319,inevias,PC,9h 41m,NR,,1349013,Completed,First,"May 19, 2015",,9h 41m 43s,17h 22m 28s,,,
1144,319,Private,PC,9h 42m,NR,,492457,Completed,First,"December 22, 2012",,9h 42m,,,,
1145,319,Element519,Xbox 360,9h 50m,80%,,302749,Completed,First,"May 16, 2010",,9h 50m,,,,
1146,319,Unbound_Selrahc,Xbox One,9h 50m,NR,,6249174,Completed,First,"February 24, 2018",,9h 50m 24s,,,,
1147,319,Private,PC,9h 55m,NR,,3807680,Completed,First,"October 19, 2017",,9h 55m,,,,
1148,319,rlm82,Xbox 360,9h 55m,90%,,281869,Completed,First,"June 16, 2013",,9h 55m,,,,
1149,319,Private,Xbox 360,9h 59m,NR,,5290140,Completed,Replay,"December 10, 2017",,9h 59m 48s,,,,
1150,319,,PC,10h,NR,,283811,Completed,First,,,10h,,,,
