,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Personal Notes,Completion,Speedrun,Progress,100% Speedrun,Co-Op
3543,7230,Private,PC,2h,80%,,9240274,Completed,First,,2h,,,,,,,
3544,7230,Private,PC,2h,80%,,10837947,Completed,First,,2h,,,,,,,
3545,7230,ParanoiD08,PC,2h,NR,,1237477,Completed,First,,2h,,,"March 10, 2015",,,,
3546,7230,Ponderiv,PC,2h,NR,,5594128,Completed,First,,2h,,,,,,,
3547,7230,Rahnborshko,PC,2h,100%,I loved this game.,247021,Completed,First,,2h,,,,,,,
3548,7230,Ruebinho,PC,2h,100%,,1513428,Completed,First,,2h,,,"September 17, 2011",,,,
3549,7230,Tertayl,PC,2h,70%,Played the base game and tried to get all the collectibles.,231262,Completed,First,,2h,,,,,,,
3550,7230,WiCK3D,PC,2h,NR,,9173045,Completed,First,1h 30m,2h,,,"July 17, 2019",,,,
3551,7230,alfaDK,PC,2h,NR,,5086753,Completed,First,,2h,,,,,,,
3552,7230,colelegante,PC,2h,70%,,4288398,Completed,First,,2h,,,"July 01, 2016",,,,
3553,7230,icd107,PC,2h,100%,,7020753,Completed,First,,2h,,,,,,,
3554,7230,infylos,PC,2h,NR,,6611456,Completed,Replay,,2h,,,,,,,
3555,7230,ohallright,PC,2h,NR,,2588069,Completed,First,1h 30m,2h,,,"February 16, 2016",,,,
3556,7230,sackboy97,PC,2h,90%,,8634643,Completed,Replay,,2h,,,January 2013,,,,
3557,7230,Godgaz,PC,2h,NR,,1959668,Completed,First,2h,2h 01s,7h,,"October 16, 2015",,,,
3558,7230,,PC,2h 05m,NR,,589141,Completed,First,2h,2h 05m 36s,,,,,,,
3559,7230,SilentNightx,PC,2h 06m,NR,,7164318,Completed,First,,2h 06m,,,,,,,
3560,7230,Mazo,PC,2h 10m,NR,,4685002,Completed,Replay,,2h 10m,,,"July 03, 2017",,,,
3561,7230,dyn85,PC,2h 10m,90%,,555910,Completed,First,,2h 10m,,,"January 05, 2014",,,,
3562,7230,,PC,2h 11m,NR,Same as above,6617840,Completed,Replay,1h 35m 11s,2h 11m 47s,4h 21m 55s,,,,,,
3563,7230,,,2h 12m,NR,,289843,Completed,First,,2h 12m,,,,,,,
3564,7230,Danny8732,PC,2h 12m,90%,,610189,Completed,Replay,1h 21m 34s,2h 12m 41s,4h 23m 32s,,"April 16, 2002",59m 12s,,,
3565,7230,thewittyname,PC,2h 15m,100%,,35478,Completed,First,,2h 15m,,,,,,,
3566,7230,wiink,PC,2h 15m,90%,,64008,Completed,First,,2h 15m,,,,,,,
3567,7230,Samueloss,PC,2h 20m,100%,,299560,Completed,First,2h,2h 20m,,,"March 24, 2012",,,,
3568,7230,knalb,PC,2h 24m,NR,,649393,Completed,First,,2h 24m,,,,,,,
3569,7230,Private,PC,2h 24m,NR,,751036,Completed,First,,2h 24m,,,"February 05, 2014",,,,
3570,7230,Private,PC,2h 25m,NR,,2899150,Completed,First,,2h 25m,,,,,,,
3571,7230,,,2h 30m,NR,,289834,Completed,First,,2h 30m,,,,,,,
3572,7230,,,2h 30m,NR,,289849,Completed,First,,2h 30m,,,,,,,
3573,7230,,PC,2h 30m,NR,,289964,Completed,First,,2h 30m,,,,,,,
3574,7230,,PC,2h 30m,NR,,1123673,Completed,Replay,53m,2h 30m,,,,,,,
3575,7230,,PC,2h 30m,NR,,2822710,Completed,Replay,2h,2h 30m,3h 15m,,,,,,
3576,7230,,PC,2h 30m,NR,,5318065,Completed,Replay,1h 50m,2h 30m,4h 45m,,,,,,
3577,7230,,PC,2h 30m,NR,,6568687,Completed,Replay,2h,2h 30m,8h,,,,,,
3578,7230,Fbritannia,Mac,2h 30m,NR,,3097604,Completed,Replay,2h 20m,2h 30m,5h 20m,,"May 11, 2012",2h,,,
3579,7230,Miikue,PC,2h 30m,NR,,10602082,Completed,First,2h,2h 30m,5h,,"December 16, 2019",,,,
3580,7230,NellieTheElephant,PC,2h 30m,NR,,4203907,Completed,Replay,,2h 30m,,,,,,,
3581,7230,Xykra,PC,2h 30m,NR,,4811126,Completed,Replay,,2h 30m,,,"July 19, 2017",,,,
3582,7230,d2gher,PC,2h 30m,80%,,10466910,Completed,First,,2h 30m,,,"November 22, 2019",,,,
3583,7230,mavericksghost,PC,2h 30m,NR,,2052615,Completed,First,,2h 30m,,,"May 14, 2010",,,,
3584,7230,cosreoli,PC,2h 30m,100%,,444707,Completed,First,,2h 30m 11s,,,"January 29, 2011",,,,
3585,7230,Appotheozz,PC,2h 31m,100%,Main + advanced maps but not the challenges,10281968,Completed,Replay,1h 25m 28s,2h 31m 42s,,,"March 26, 2020",,,,
3586,7230,Garbager,PC,2h 35m,100%,,3086875,Completed,First,,2h 35m,,,,,,,
3587,7230,Private,PC,2h 36m,NR,,1358910,Completed,First,,2h 36m,,,"May 25, 2015",,,,
3588,7230,bfjacobson91,PC,2h 37m,90%,,2513502,Completed,Replay,,2h 37m,,,"May 06, 2016",,,,
3589,7230,tucotuti,Mac,2h 40m,90%,,991644,Completed,First,2h 30m,2h 40m,,,"October 25, 2014",,,,
3590,7230,kleeraly,PC,2h 40m,NR,,6657276,Completed,Replay,1h 33m 29s,2h 40m 55s,,,"July 23, 2018",,,,
3591,7230,NojEsco,PC,2h 41m,100%,,860987,Completed,First,,2h 41m 02s,,,"July 21, 2014",,,,
3592,7230,,PC,2h 42m,NR,,12008994,Completed,First,,2h 42m,,,,,,,
3593,7230,Bommelbeanie,PC,2h 42m,NR,,6417627,Completed,First,,2h 42m,,,September 2011,,,,
3594,7230,harkalada,PC,2h 42m,50%,,9395184,Completed,First,,2h 42m,,,"June 17, 2020",,,,
3595,7230,joesaccount,PC,2h 42m,60%,,10971348,Completed,First,,2h 42m,,,"May 02, 2020",,,,
3596,7230,kr4m123,PC,2h 42m,NR,,8120775,Completed,First,,2h 42m,,,"January 25, 2019",,,,
3597,7230,nauticalgh0st,PC,2h 43m,NR,,4688137,Completed,First,,2h 43m,,,"July 03, 2017",,,,
3598,7230,,PC,2h 45m,NR,,289948,Completed,First,,2h 45m,,,,,,,
3599,7230,,PC,2h 45m,NR,,11172995,Completed,First,,2h 45m,,,,,,,
3600,7230,Hypermegazord,PC,2h 45m,100%,,409723,Completed,First,2h 30m,2h 45m,8h,,"September 14, 2011",,,,
3601,7230,Raven8685,PC,2h 45m,NR,,159344,Completed,First,,2h 45m,,,"July 12, 2012",,,,
3602,7230,Makrant,PC,2h 45m,NR,,1322850,Completed,First,,2h 45m 59s,,,"April 29, 2015",,,,
3603,7230,faida,PC,2h 47m,NR,,1906558,Completed,First,,2h 47m,,,"May 18, 2010",,,,
3604,7230,GeminiDragon357,PC,2h 50m,100%,,37983,Completed,First,,2h 50m,,,,,,,
3605,7230,nannux,PC,2h 50m,80%,,799471,Completed,First,2h 30m,2h 50m,,,,,,,
3606,7230,HotdogSalesman,PC,2h 56m,90%,,11703121,Completed,First,,2h 56m,,,"February 27, 2016",,,,
3607,7230,,,3h,NR,,289839,Completed,First,,3h,,,,,,,
3608,7230,,,3h,NR,,289840,Completed,First,,3h,,,,,,,
3609,7230,,,3h,NR,,402232,Completed,Replay,30m,3h,5h,Kind of a speedrun.,,,,,
3610,7230,,PC,3h,NR,,503982,Completed,Replay,2h,3h,7h,,,,,,
3611,7230,,PC,3h,NR,,4615276,Completed,First,2h 30m,3h,,,,,,,
3612,7230,,PC,3h,NR,,4890268,Completed,First,,3h,,,,,,,
3613,7230,,PC,3h,NR,,6194306,Completed,First,,3h,,,,,,,
3614,7230,,PC,3h,NR,,8062522,Completed,First,,3h,,,,,,,
3615,7230,,PC,3h,NR,,9560603,Completed,First,2h,3h,4h,,,,,,
3616,7230,Alcaliso,PC,3h,NR,,11002765,Completed,First,,3h,,,"February 16, 2020",,,,
3617,7230,Aristox,PC,3h,90%,,1099261,Completed,First,,3h,,,,,,,
3618,7230,Bionic_Fox,PC,3h,NR,,2549586,Completed,First,2h,3h,7h,,"September 14, 2014",,,,
3619,7230,Private,PC,3h,NR,,2393767,Completed,Replay,,3h,,,"January 11, 2016",,,,
3620,7230,DioXx00,PC,3h,NR,,9111028,Replay Completed,Replay,33m 43s,3h,3h 33m 43s,,"July 08, 2018",,,,
3621,7230,Dvorka8,PC,3h,NR,,4113814,Completed,Replay,,3h,,,"April 18, 2013",,,,
3622,7230,EmjayImba,PC,3h,70%,,4726629,Completed,First,,3h,,,,,,,
3623,7230,JotaJade,PC,3h,60%,,4748236,Completed,First,,3h,,,2015,,,,
3624,7230,Juhg,PC,3h,80%,,6080241,Completed,First,,3h,,,,,,,
3625,7230,Kharon,PC,3h,NR,,6564826,Completed,First,,3h,,,"September 12, 2017",,,,
3626,7230,Private,PC,3h,90%,,212731,Completed,First,,3h,,,,,,,
3627,7230,NinjaKing1200,PC,3h,90%,,8663181,Completed,First,2h 30m,3h,,,"April 23, 2019",,,,
3628,7230,Orion_16RUS,PC,3h,100%,,233393,Completed,Replay,,3h,,,,,,,
3629,7230,PineapplezBoy,PC,3h,80%,I did a couple of the extra levels after the story,11615317,Completed,Replay,,3h,,,"July 15, 2019",,,,
3630,7230,ShadowDai,PC,3h,100%,,6460373,Completed,First,,3h,,,"August 20, 2014",,,,
3631,7230,SirMalFet,PC,3h,90%,,20368,Completed,First,,3h,,,"July 23, 2012",,,,
3632,7230,SirVictorSponge,PC,3h,70%,Main story and some of the challenge chambers.,8618775,Completed,First,,3h,,,,,,,
3633,7230,ZayCon,Xbox 360,3h,90%,,2205951,Completed,First,,3h,,,,,,,
3634,7230,ander85,PC,3h,90%,,708911,Completed,First,,3h,,,"December 29, 2014",,,,
3635,7230,arthur_alves,PC,3h,100%,,7106219,Completed,First,,3h,,,"August 10, 2012",,,,
3636,7230,bookaholic,PC,3h,NR,,268300,Completed,First,,3h,,,,,,,
3637,7230,boombaztic,PC,3h,90%,,3093146,Completed,First,,3h,,,"June 15, 2016",,,,
3638,7230,Private,PC,3h,NR,,551276,Completed,First,,3h,,,,,,,
3639,7230,britishlion17,PC,3h,90%,,10546869,Completed,First,,3h,,,"December 05, 2019",,,,
3640,7230,chadcoup,PC,3h,NR,,168124,Completed,First,,3h,,,"March 18, 2011",,,,
3641,7230,d2d_DICR,Xbox 360,3h,NR,,1401866,Completed,First,,3h,,,,,,,
3642,7230,dkdaweb,PC,3h,NR,,6081167,Completed,First,,3h,,,,,,,
3643,7230,flunderingchipper,PlayStation 3,3h,NR,,1862122,Completed,First,,3h,,,"September 24, 2015",,,,
3644,7230,galaxy9000,,3h,NR,,126108,Completed,First,,3h,,,"December 21, 2012",,,,
3645,7230,hugopro4,PC,3h,NR,,4522200,Completed,First,,3h,,,"November 26, 2014",,,,
3646,7230,Private,PC,3h,80%,,4960696,Completed,First,,3h,,,,,,,
3647,7230,kipfi,PC,3h,90%,,8634636,Completed,Replay,,3h,,,"April 18, 2019",,,,
3648,7230,knightsabez,PC,3h,80%,,4344215,Completed,First,,3h,,,"April 22, 2017",,,,
3649,7230,lykaios,PC,3h,NR,,9199313,Completed,First,,3h,,,"December 02, 2014",,,,
3650,7230,memeita,PC,3h,NR,,4802917,Completed,First,,3h,,,,,,,
3651,7230,morpheubg,PC,3h,90%,,1034538,Completed,First,,3h,,,,,,,
3652,7230,nurz,PC,3h,80%,,25044,Completed,First,,3h,,,,,,,
3653,7230,pasports31,Xbox 360,3h,80%,,351630,Completed,First,,3h,,,,,,,
3654,7230,robertaxin,PC,3h,NR,,7268665,Completed,Replay,,3h,,,"October 18, 2018",,,,
3655,7230,shanetrain210,PC,3h,90%,,4591806,Completed,First,,3h,,,,,,,
3656,7230,soharborcoat,PC,3h,NR,,4654806,Completed,First,,3h,,,"June 29, 2017",,,,
3657,7230,strangeYELLOW,PC,3h,80%,,3555244,Completed,Replay,,3h,,,2015,,,,
3658,7230,Private,PC,3h,100%,,536761,Completed,Replay,,3h,,,,,,,
3659,7230,Codc,PC,3h 06m,70%,,192377,Completed,First,,3h 06m,,,"March 07, 2010",,,,
3660,7230,Egr,PC,3h 06m,NR,,8650619,Completed,First,,3h 06m,,,"April 20, 2019",,,,
3661,7230,Volkendo,PC,3h 07m,100%,,4219352,Completed,First,,3h 07m,,,,,,,
3662,7230,Duchu26,PC,3h 09m,80%,,3976663,Completed,Replay,,3h 09m,,,"January 27, 2017",,,,
3663,7230,AnthDouglass,PC,3h 12m,NR,,904237,Completed,Replay,,3h 12m,,,"February 20, 2010",,,,
3664,7230,veeX,PC,3h 12m,80%,,4994321,Completed,First,,3h 12m,,,"July 14, 2013",,,,
3665,7230,HeyItsMeAJ,Xbox 360,3h 15m,NR,,7008213,Completed,Replay,,3h 15m,,,,,,,
3666,7230,TheHardCroc,PC,3h 15m,90%,,11816337,Completed,First,,3h 15m,,,"May 23, 2020",,,,
3667,7230,bavelb,Xbox 360,3h 16m,NR,,106307,Completed,First,,3h 16m,,,,,,,
3668,7230,Mayvin,PC,3h 17m,70%,,6162974,Completed,First,,3h 17m,,,"April 23, 2018",,,,
3669,7230,lacktheknack,PC,3h 17m,80%,Main game and advanced chambers,10464291,Completed,Replay,,3h 17m 18s,,,"November 21, 2019",,,,
3670,7230,,,3h 18m,NR,,289838,Completed,First,,3h 18m,,,,,,,
3671,7230,,PC,3h 18m,NR,,8456657,Completed,Replay,,3h 18m,,,,,,,
3672,7230,patricklin,PC,3h 18m,80%,,69979,Completed,First,,3h 18m,,,,,,,
3673,7230,,PC,3h 20m,NR,,6325580,Completed,Replay,1h 30m,3h 20m,5h 45m 48s,,,,,,
3674,7230,DrAigor,PC,3h 20m,90%,,693215,Completed,First,,3h 20m,,,"November 17, 2013",,,,
3675,7230,Tenoch,PC,3h 20m,NR,,237832,Completed,First,,3h 20m,,,,,,,
3676,7230,manovermars,PC,3h 21m,NR,,7390245,Completed,First,,3h 21m,,,,,,,
3677,7230,Kalina,PC,3h 22m,90%,,2205678,Completed,First,,3h 22m 53s,,,"December 12, 2015",,,,
3678,7230,,PC,3h 23m,NR,,1178526,Completed,Replay,,3h 23m,,,,,,,
3679,7230,NovaDeez,PC,3h 24m,100%,,8059,Completed,First,,3h 24m 42s,,,,,,,
3680,7230,Gabivad,PC,3h 25m,NR,,2419053,Completed,Replay,,3h 25m,,,"December 12, 2015",,,,
3681,7230,Manufriggio,PC,3h 25m,90%,,8667023,Completed,First,,3h 25m,,,"January 19, 2011",,,,
3682,7230,Misuky,PC,3h 25m,100%,,1470111,Completed,First,,3h 25m,,,"May 02, 2010",,,,
3683,7230,tyl0413,PC,3h 25m,NR,,10353335,Replay Completed,Replay,,3h 25m,6h,,"April 20, 2018",,,,
3684,7230,Lumensyte,PC,3h 29m,NR,,8694056,Completed,Replay,,3h 29m,,,"May 01, 2017",,,,
3685,7230,,,3h 30m,NR,,289836,Completed,First,,3h 30m,,,,,,,
3686,7230,,PC,3h 30m,NR,,289923,Completed,First,,3h 30m,,,,,,,
3687,7230,,,3h 30m,NR,,289960,Completed,First,,3h 30m,,,,,,,
3688,7230,,PC,3h 30m,NR,,2683592,Completed,Replay,,3h 30m,,,,,,,
3689,7230,,PC,3h 30m,NR,,12007681,Completed,First,,3h 30m,,,,,,,
3690,7230,0577215,PC,3h 30m,90%,,10643039,Completed,First,,3h 30m,,,,,,,
3691,7230,Draps,PC,3h 30m,80%,,533084,Completed,First,3h,3h 30m,7h,,"December 26, 2013",58m 32s,,,
3692,7230,Hanni16,PC,3h 30m,100%,,1341385,Completed,First,1h 40m,3h 30m,,,,,,,
3693,7230,Kutjoch_,PC,3h 30m,NR,Main Story + Advanced Maps,5548656,Completed,First,,3h 30m,,,"December 31, 2017",,,,
3694,7230,Loper,PC,3h 30m,NR,,5500586,Completed,First,,3h 30m,,,"June 10, 2018",,,,
3695,7230,MartijnIV,PC,3h 30m,NR,,5128322,Completed,First,,3h 30m,,,"July 22, 2016",,,,
3696,7230,RECZNIK,PC,3h 30m,100%,,24893,Completed,First,,3h 30m,,,,,,,
3697,7230,Romulus,PC,3h 30m,80%,,182354,Completed,First,,3h 30m,,,"October 09, 2012",,,,
3698,7230,ShinzenATT,PC,3h 30m,NR,,7522846,Completed,Replay,3h,3h 30m,,,,,,,
3699,7230,SuperChill_Gaming,Mac,3h 30m,90%,,6442180,Completed,First,,3h 30m,,,"June 19, 2018",,,,
3700,7230,TheLegend,PC,3h 30m,NR,,7567507,Completed,First,2h 30m,3h 30m,7h,,"May 30, 2018",,,,
3701,7230,jonasz95,PC,3h 30m,NR,,10376774,Completed,First,,3h 30m,,,,,,,
3702,7230,jrhood35,PC,3h 30m,90%,,490988,Completed,First,,3h 30m,,,"January 22, 2013",,,,
3703,7230,saucepanviking,PC,3h 30m,NR,,130119,Completed,First,,3h 30m,,,"June 12, 2012",,,,
3704,7230,smmac41,Xbox 360,3h 30m,80%,,76315,Completed,First,,3h 30m,,,"October 23, 2007",,,,
3705,7230,Private,PC,3h 30m,100%,,27186,Completed,First,,3h 30m,,,,,,,
3706,7230,,PC,3h 30m,NR,,2067351,Completed,Replay,1h 48m 38s,3h 30m 47s,,,,,,,
3707,7230,ItsSups,PC,3h 32m,90%,"Completed the main story, and all of the advanced chambers.",11471316,Completed,First,1h 50m 14s,3h 32m 30s,,,"April 21, 2020",,,,
3708,7230,,PC,3h 34m,NR,,3542788,Completed,First,2h 08m,3h 34m,6h 47m,,,,,,
3709,7230,Shibon,PC,3h 34m,100%,,939671,Completed Retired,Replay,2h 05m 31s,3h 34m 19s,,,"September 17, 2014",,,,
3710,7230,Private,PC,3h 35m,NR,,1416431,Completed,First,,3h 35m,,,,,,,
3711,7230,Dornish,PC,3h 40m,90%,,233483,Completed,First,,3h 40m,,,"June 03, 2013",,,,
3712,7230,Tommyno222,PC,3h 40m,NR,,1829921,Completed,First,,3h 40m,,,"July 18, 2015",,,,
3713,7230,ifte_a7,PC,3h 40m,70%,,99193,Completed,First,,3h 40m,,,,,,,
3714,7230,BitterHeat,PC,3h 42m,60%,Beat main story and all 6 advanced maps.,11463978,Completed,Replay,,3h 42m,,,"December 23, 2017",,,,
3715,7230,rkerbof,PC,3h 42m,90%,,3261520,Completed,First,,3h 42m,,,"August 05, 2015",,,,
3716,7230,Private,PC,3h 45m,NR,,1251926,Completed,First,,3h 45m,,,,,,,
3717,7230,Filledwithstraw,Xbox 360,3h 45m,90%,,126602,Completed,First,,3h 45m,,,"June 08, 2012",,,,
3718,7230,dubdi,PC,3h 45m,100%,,10160277,Completed,First,3h,3h 45m,,Awesome,"September 29, 2019",,,,
3719,7230,Kreize,PC,3h 45m,100%,,262878,Completed,First,,3h 45m 20s,,,"April 27, 2013",,,,
3720,7230,Collectonian,PC,3h 46m,NR,,11494980,Completed,First,,3h 46m,,,,,,,
3721,7230,BarrelRoll,PC,3h 46m,80%,,860267,Completed,First,2h 46m 12s,3h 46m 12s,5h 46m 12s,,"August 01, 2014",,,,
3722,7230,McFly,PC,3h 48m,90%,,707033,Completed,Replay,3h,3h 48m,,,"April 25, 2014",,,,
3723,7230,TomTheTomato,PC,3h 48m,NR,,8917252,Completed,First,,3h 48m,,,,,,,
3724,7230,arkensiel,PC,3h 48m,NR,,6327401,Completed,First,,3h 48m,,,,,,,
3725,7230,Private,PC,3h 48m,90%,"Multiple playthroughs, no full stats",45293,Completed,First,,3h 48m,,,,,,,
3726,7230,kamikaze424,PC,3h 48m,NR,,4528373,Completed,First,,3h 48m,,,,,,,
3727,7230,,PC,3h 50m,NR,,10522903,Completed,First,,3h 50m,,,,,,,
3728,7230,koroX,PC,3h 50m,NR,,1731358,Completed,First,,3h 50m,,,,,,,
3729,7230,ifisedi,PC,3h 50m,80%,,229353,Completed,First,,3h 50m 50s,,,,,,,
3730,7230,Private,PC,3h 54m,NR,,7312115,Completed,First,,3h 54m,,,"October 24, 2018",,,,
3731,7230,wingz3ero,PC,3h 54m,60%,,321836,Completed,First,,3h 54m,,,"May 19, 2011",,,,
3732,7230,Tompi,PC,3h 58m,100%,,1344965,Replay Completed,Replay,,3h 58m,,,"April 07, 2010",,15h 02m 27s /,1h 34m,
3733,7230,Turkeydipking,PC,3h 58m,100%,,1439960,Completed,First,,3h 58m,,,"July 05, 2015",,,,
3734,7230,,,4h,NR,,289841,Completed,First,,4h,,,,,,,
3735,7230,,,4h,NR,,289862,Completed,First,,4h,,,,,,,
3736,7230,,PC,4h,NR,,335481,Completed,Replay,50m,4h,4h 50m,,,,,,
3737,7230,,PC,4h,NR,,626152,Completed,First,3h 20m,4h,,,,,,,
3738,7230,,PC,4h,NR,,718670,Completed,First,,4h,,,,,,,
3739,7230,,PC,4h,NR,,982847,Completed,First,,4h,,,,,,,
3740,7230,,PC,4h,NR,,1204883,Completed,First,2h,4h,,,,,,,
3741,7230,,PC,4h,NR,,3002430,Completed,First,,4h,,,,,,,
3742,7230,,PC,4h,NR,,10860658,Completed,First,,4h,,,,,,,
3743,7230,Ada221,PC,4h,90%,,4866222,Completed,First,,4h,,,"December 26, 2015",,,,
3744,7230,Agusbero,PC,4h,100%,,7895112,Replay Completed,Replay,2h,4h,10h,,"April 20, 2012",1h 30m,,,4h
3745,7230,Ale1190,Xbox 360,4h,NR,,94155,Completed,First,,4h,,,,,,,
3746,7230,Angmar,PC,4h,100%,,42267,Completed,First,,4h,,,,,,,
3747,7230,Araxiel,PC,4h,100%,,10908245,Completed,Replay,,4h,,,"July 04, 2010",,,,
3748,7230,Arkatekt,PC,4h,NR,,341107,Completed,First,,4h,,,,,,,
3749,7230,AtlasUnit,PC,4h,NR,,5988138,Completed,Replay,2h 30m,4h,16h,,"August 21, 2017",,,,
3750,7230,Bassem,PC,4h,90%,,511511,Replay Completed,First,,4h,,,"December 08, 2013",,,,
3751,7230,BlueAlopex,PC,4h,NR,,1078772,Custom List Completed,Replay,,4h,,,,,,,
3752,7230,BoxDroppingManApe,PC,4h,70%,,86472,Completed Retired,First,,4h,,,"August 01, 2011",,,,
3753,7230,BurgerBeater,PC,4h,90%,,3591947,Completed,First,,4h,,,"October 04, 2016",,,,
3754,7230,Cabbachch,PC,4h,80%,,769356,Completed,First,,4h,,,"June 23, 2014",,,,
3755,7230,Cabo0odle,PC,4h,NR,"One playthrough, lots of exploring.",1314429,Completed,First,,4h,,,"May 23, 2010",,,,
3756,7230,Danipe,PC,4h,NR,,5483205,Completed,First,,4h,,,,,,,
3757,7230,DarknessDudeTOB,PC,4h,NR,,832706,Completed,First,,4h,,,,,,,
3758,7230,DzeryCZ,PC,4h,NR,,316365,Playing Completed,First,,4h,,,"July 08, 2013",,,,
3759,7230,Espial,PC,4h,NR,,1135487,Completed,First,,4h,,,,,,,
3760,7230,Private,PC,4h,90%,,3144139,Completed,First,,4h,,,,,,,
3761,7230,FiguredOutNumbers,PC,4h,100%,,437679,Completed,First,,4h,,,"February 18, 2013",,,,
3762,7230,Fistberg,PC,4h,80%,,1337272,Completed,First,,4h,,,,,,,
3763,7230,Foreverseeking,PC,4h,90%,,318412,Completed,First,,4h,,,,,,,
3764,7230,Private,PC,4h,100%,,6359609,Completed,Replay,,4h,,,"September 01, 2018",,,,
3765,7230,Grise,PC,4h,NR,,1289424,Completed,First,,4h,,,"April 10, 2012",,,,
3766,7230,HOTSHOT,PC,4h,80%,,4661715,Completed,First,,4h,,,,,,,
3767,7230,Private,PC,4h,90%,,400937,Completed,First,3h 33m,4h,,,,,,,
3768,7230,Inceptioff,PC,4h,NR,,7895751,Completed,First,3h,4h,,,"December 31, 2018",,,,
3769,7230,JagCsd,PC,4h,100%,,9132480,Completed,First,3h,4h,,,,,,,
3770,7230,Jinkzu,PC,4h,NR,,1470701,Completed,First,,4h,,,,,,,
3771,7230,KairuGema,PC,4h,100%,,8460497,Completed,First,,4h,,,"December 28, 2015",,,,
3772,7230,King_K,Xbox 360,4h,70%,,8510288,Completed,First,3h,4h,,,,,,,
3773,7230,Kriscos,PC,4h,NR,,9701695,Completed,First,,4h,,,,,,,
3774,7230,LamarVultureMan,Xbox 360,4h,NR,,8392722,Completed,First,,4h,,,,,,,
3775,7230,Lenaryn,PC,4h,NR,,1394831,Completed,First,,4h,,,,,,,
3776,7230,Ludo,PC,4h,NR,,3178598,Completed,First,3h,4h,,,"February 01, 2013",,,,
3777,7230,MadPigeon,PC,4h,100%,,8833580,Replay Completed Retired,First,3h 59m 59s,4h,10h 12m,,"August 01, 2017",,19h 12m /,,
3778,7230,Malgon3DR,PC,4h,NR,,257794,Completed,First,,4h,,,"April 09, 2013",,,,
3779,7230,Masakisu,PC,4h,100%,,753373,Completed,First,,4h,,,"June 09, 2014",,,,
3780,7230,Miserix,PC,4h,80%,,328740,Completed,First,,4h,,,"July 10, 2010",,,,
3781,7230,MrFreshness007,PC,4h,100%,,153343,Completed,First,,4h,,,"August 14, 2011",,,,
3782,7230,MrPOOPINSBERG,PC,4h,70%,,9309444,Completed,First,,4h,,,,,,,
3783,7230,MuseZach,PC,4h,NR,,5884440,Completed,First,,4h,,,,,,,
3784,7230,Netherstorms,PC,4h,NR,,1175687,Completed,First,,4h,,,,,,,
3785,7230,Nevrose,PC,4h,100%,,306332,Completed,First,,4h,,,"July 01, 2010",,,,
3786,7230,Nixonomics,PC,4h,100%,,7596,Completed,First,,4h,,,,,,,
3787,7230,Private,PC,4h,NR,,8261908,Completed,Replay,,4h,,,"January 05, 2014",,,,
3788,7230,Papa_Spank69,PC,4h,NR,,10882237,Completed,First,,4h,,,"July 21, 2019",,,,
3789,7230,Raduan,PC,4h,50%,,4117456,Completed,First,,4h,,,November 2016,,,,
3790,7230,Rauli12,PC,4h,NR,,8572065,Completed,First,3h 40m,4h,5h,,"April 06, 2019",,,,
3791,7230,RockLikeAmadeus,PC,4h,NR,,203967,Completed,First,,4h,,,"December 13, 2012",,,,
3792,7230,Rubius,PC,4h,NR,,56093,Completed,First,,4h,,,"August 18, 2010",,,,
3793,7230,Private,PC,4h,100%,,661806,Completed,Replay,2h,4h,8h,,2008,,,,
3794,7230,Shwade,PC,4h,80%,,2436667,Completed,First,,4h,,,"January 10, 2012",,,,
3795,7230,SirTalpa,PC,4h,80%,,8791541,Completed,First,,4h,,,"September 16, 2011",,,,
3796,7230,Splitterside,PC,4h,NR,,145811,Completed,First,,4h,,,,,,,
3797,7230,Spodge,PC,4h,NR,,116482,Completed,First,,4h,,,"May 16, 2012",,,,
3798,7230,Thexder,PC,4h,100%,,64281,Completed,First,,4h,,,"March 21, 2008",,,,
3799,7230,TonicThunder,PC,4h,NR,completed all achievements,6283064,Completed,Replay,1h,4h,10h,,,,,,
3800,7230,Tramadoll,PC,4h,NR,,6273825,Completed,First,,4h,,,,,,,
3801,7230,VelvetGrizzly,PC,4h,80%,,8852776,Completed,First,,4h,,,"June 06, 2014",,,,
3802,7230,Verdammer,PC,4h,NR,,10755616,Completed,First,,4h,,,"June 27, 2014",,,,
3803,7230,VermillionKYD,PC,4h,80%,,11318448,Completed Retired,First,,4h,,,,,,,
3804,7230,Private,PC,4h,NR,,4167628,Completed,First,,4h,,,,,,,
3805,7230,Wixty,PC,4h,100%,,11845115,Completed,Replay,,4h,,,February 2012,,,,
3806,7230,Yunnlith,PC,4h,70%,,2406088,Completed,First,,4h,,,"November 27, 2018",,,,
3807,7230,adrizg,PC,4h,90%,,5800634,Completed,Replay,,4h,,,"February 22, 2015",,,,
3808,7230,alex26621,PC,4h,NR,,6652816,Completed,First,,4h,,,,,,,
3809,7230,andreas0992,PC,4h,NR,,5202027,Completed,First,,4h,,,,,,,
3810,7230,austinwa24,PC,4h,NR,,1398456,Completed,First,,4h,,,"April 22, 2014",,,,
3811,7230,coolhandtim,PC,4h,NR,,313111,Completed,First,,4h,,,,,,,
3812,7230,dddelfin,PC,4h,90%,,64039,Completed,First,,4h,,,,,,,
