,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Vs.,Personal Notes,Co-Op,Speedrun
1730,20221,cristianf_m,PlayStation 4,18h,NR,,2446585,Completed,First,,,18h,,,,,,
1731,20221,dalileo,PlayStation 4,18h,90%,,10503985,Backlog Completed,First,,,18h,,,,,,
1732,20221,Private,PlayStation 4,18h,100%,,11883581,Completed,Replay,"June 01, 2020",12h,18h,30h,,24h,,,
1733,20221,jerkjersh,PlayStation 4,18h,NR,,6478570,Completed,First,"January 01, 2017",,18h,,,,,,
1734,20221,khen_x,PlayStation 4,18h,90%,,11593896,Completed,First,"April 29, 2020",,18h,,,,,,
1735,20221,mrseannathan,PlayStation 4,18h,100%,,7076912,Custom List Completed,First,"September 18, 2016",,18h,,,,,,
1736,20221,nikkornukov,PlayStation 4,18h,100%,,4986265,Completed,First,"August 16, 2015",,18h,,,,,,
1737,20221,robertaxin,PlayStation 4,18h,100%,MS + DLC,8010304,Completed,Replay,"January 10, 2019",,18h,,,,,,
1738,20221,rumil,PlayStation 4,18h,100%,Played in Difficult mode,4736887,Completed,First,"July 09, 2017",,18h,,,,Playthrough with Anaís,,
1739,20221,sits,PlayStation 4,18h,90%,Main story plus most collectables,1171448,Completed,First,"January 21, 2015",,18h,,,,,,
1740,20221,smergatron,PlayStation 4,18h,NR,,6298004,Completed,First,,,18h,,,,,,
1741,20221,theCBK,PlayStation 4,18h,NR,,8766294,Completed,First,"May 13, 2019",,18h,,,,,,
1742,20221,wercide,PlayStation 4,18h,NR,,4125552,Completed,Replay,"February 28, 2016",15h,18h,45h,,,,,
1743,20221,xXDarkHolidayXx,PlayStation 4,18h,70%,,7884995,Completed,First,"December 29, 2018",,18h,,,,,,
1744,20221,Nyervek,PlayStation 4,18h 05m,NR,,8444630,Completed,First,"March 10, 2019",,18h 05m,,,,,,
1745,20221,MetallicFever316,PlayStation 4,18h 07m,100%,Normal difficulty. Took my time and explored a lot but didn't find everything.,11142963,Completed,First,"March 14, 2020",,18h 07m 05s,,,,,,
1746,20221,DJPenguinScratch,PlayStation 4,18h 09m,100%,Survival Difficulty,3553896,Completed,First,"October 09, 2016",,18h 09m,,,,,,
1747,20221,,PlayStation 4,18h 10m,NR,,1444897,Completed,First,,15h 30m 21s,18h 10m 33s,23h 43m 57s,,,,,
1748,20221,KresoB,PlayStation 4,18h 11m,90%,,4611373,Completed,First,"June 22, 2017",,18h 11m 28s,,,,,,
1749,20221,sidharthes,PlayStation 4,18h 12m,100%,,5562251,Completed,First,"January 02, 2018",16h,18h 12m,,,,,,
1750,20221,,PlayStation 4,18h 15m,NR,Searched for collectibles,2064654,Completed,First,,,18h 15m,,,,,,
1751,20221,,PlayStation 4,18h 15m,NR,,3887296,Completed,First,,,18h 15m,,,,,,
1752,20221,,PlayStation 4,18h 15m,NR,,4248557,Completed,First,,15h 51m,18h 15m,21h 30m,,,,,
1753,20221,,PlayStation 4,18h 15m,NR,,7670851,Completed,First,,,18h 15m,,,,,,
1754,20221,Loki0991,PlayStation 4,18h 15m,90%,,8748678,Completed,First,"May 21, 2019",,18h 15m,,,,,,
1755,20221,BigNibba362,PlayStation 4,18h 16m,90%,,9248430,Replay Completed,First,"July 29, 2019",16h 22m 18s,18h 16m 35s,,,,,,
1756,20221,,PlayStation 4,18h 20m,NR,,9238957,Completed,First,,,18h 20m,,,,,,
1757,20221,,PlayStation 4,18h 20m,NR,,10626956,Completed,First,,,18h 20m,,,,,,
1758,20221,csjessid,PlayStation 4,18h 20m,90%,,10576676,Completed,First,"December 11, 2019",15h,18h 20m,28h,,,,,
1759,20221,flu211,PlayStation 4,18h 20m,NR,,2254370,Completed,First,"May 24, 2020",,18h 20m,,,,,,
1760,20221,RahmBro,PlayStation 4,18h 22m,NR,,4999142,Completed,First,"August 21, 2017",15h 32m,18h 22m,,,,,,
1761,20221,demus,PlayStation 4,18h 26m,100%,,5544918,Completed,First,"December 30, 2017",,18h 26m,,,,,,
1762,20221,forlornhope,PlayStation 4,18h 26m,80%,,2951161,Completed,First,"May 02, 2016",15h 11m 10s,18h 26m,,,,,,
1763,20221,,PlayStation 4,18h 30m,NR,,881421,Completed,First,,17h,18h 30m,,,,,,
1764,20221,Abcdude,PlayStation 4,18h 30m,NR,Including Left Behind,2858203,Completed,First,"April 24, 2016",,18h 30m,,,,,,
1765,20221,Raftacon,PlayStation 4,18h 30m,80%,,10222790,Replay Completed,Replay,"June 23, 2018",,18h 30m,,,,,,
1766,20221,Shazapp,PlayStation 4,18h 30m,NR,,5198208,Completed,First,"November 22, 2017",,18h 30m,,,,,,
1767,20221,curios_bear_15,PlayStation 4,18h 30m,NR,,11995307,Completed,First,"June 01, 2019",,18h 30m,,,,,,
1768,20221,chiefwhodey,PlayStation 4,18h 31m,100%,Main game and Left Behind,1859174,Completed,First,"January 15, 2016",,18h 31m,,,,,,
1769,20221,milktea_tv,PlayStation 4,18h 31m,NR,,11816594,Completed,First,"November 11, 2019",15h,18h 31m,,,,,,
1770,20221,,PlayStation 4,18h 31m,NR,Normal,7091600,Completed,First,,,18h 31m 43s,,,,,,
1771,20221,xxjmcxx,PlayStation 4,18h 32m,NR,,3066166,Completed,First,"June 07, 2016",,18h 32m 09s,,,,,,
1772,20221,Salsao,PlayStation 4,18h 33m,90%,Exploring everything and trying to get everything. But didn't find it.,10520232,Completed,First,"December 01, 2019",,18h 33m 35s,,,,,,
1773,20221,matt0323,PlayStation 4,18h 37m,NR,,11921029,Completed,First,"June 06, 2020",,18h 37m 39s,,,,,,
1774,20221,,PlayStation 4,18h 44m,NR,,1352399,Completed,First,,,18h 44m,,,,,,
1775,20221,Private,PlayStation 4,18h 45m,100%,Easy difficulty,1919438,Completed,First,"June 11, 2020",,18h 45m,,,,,,
1776,20221,sanjisan,PlayStation 4,18h 45m,NR,,3977524,Completed,First,"January 27, 2017",,18h 45m 21s,,,,,,
1777,20221,Alexnegao,PlayStation 4,18h 48m,NR,,11836162,Completed,Replay,"May 18, 2020",,18h 48m 50s,,,,,,
1778,20221,Lv25_Magikarp,PlayStation 4,18h 49m,90%,,6650754,Completed,First,"July 22, 2018",,18h 49m,,,,,,
1779,20221,,PlayStation 4,18h 49m,NR,,8651726,Completed,First,,,18h 49m 50s,,,,,,
1780,20221,,PlayStation 4,18h 50m,NR,,6474025,Completed,First,,,18h 50m,32h,,,,,
1781,20221,crazydave11,PlayStation 4,18h 50m,100%,Grounded difficulty,6848487,Replay Completed,Replay,"August 15, 2018",,18h 50m,,18h 50m /,,,,
1782,20221,Erdalion,PlayStation 4,18h 52m,90%,,10773034,Completed,First,"December 15, 2015",,18h 52m,,,,,,
1783,20221,jordanmreed,PlayStation 4,18h 56m,NR,,8753747,Completed,First,"May 11, 2019",,18h 56m,,,,,,
1784,20221,sebasgore10,PlayStation 4,18h 57m,NR,,1101692,Completed,First,"January 05, 2015",,18h 57m 26s,,,,,,
1785,20221,Private,PlayStation 4,18h 58m,90%,,5413446,Completed,First,"December 03, 2017",,18h 58m 24s,,,,,,
1786,20221,,PlayStation 4,18h 59m,NR,,4272072,Completed,First,,,18h 59m 20s,,,,,,
1787,20221,,PlayStation 4,18h 59m,NR,,4272074,Completed,First,,,18h 59m 20s,,,,,,
1788,20221,,PlayStation 4,19h,NR,,495860,Completed,First,,,19h,,,,,,
1789,20221,,PlayStation 4,19h,NR,,4486451,Completed,First,,,19h,,,,,,
1790,20221,,PlayStation 4,19h,NR,,7794088,Completed,First,,16h 30m,19h,,,,,,
1791,20221,Aech_AS,PlayStation 4,19h,NR,,11013015,Completed,First,,,19h,,,,,,
1792,20221,Dayrise,PlayStation 4,19h,100%,,10229304,Completed,First,2015,,19h,,,,,,
1793,20221,DivineKataroshie,PlayStation 4,19h,NR,,9013352,Completed,First,"May 20, 2019",,19h,,,,,,
1794,20221,Francesco27,PlayStation 4,19h,100%,,11086718,Completed,First,"February 27, 2020",15h,19h,,,,,,
1795,20221,Frostdemon,PlayStation 4,19h,100%,,8140394,Backlog Completed,First,"January 28, 2019",16h,19h,,,,,,
1796,20221,MTG980,PlayStation 4,19h,90%,,11593222,Completed,First,,16h,19h,,,,,,
1797,20221,Max24,PlayStation 4,19h,NR,,8872348,Completed,First,"May 31, 2019",16h,19h,,,,,,
1798,20221,Simpanssi76,PlayStation 4,19h,100%,,10802807,Completed,Replay,"November 21, 2014",16h,19h,40h,,,,,
1799,20221,ZayCon,PlayStation 4,19h,100%,,2205563,Completed,First,"December 09, 2015",,19h,,,,,,
1800,20221,diogouveia,PlayStation 4,19h,100%,,7810170,Completed,First,"December 23, 2018",16h,19h,,,,,,
1801,20221,meteh0n,PlayStation 4,19h,90%,,10739451,Completed,First,"January 03, 2020",17h,19h,,,,,,
1802,20221,rockblackstone,PlayStation 4,19h,100%,,12010592,Completed,First,"June 17, 2020",,19h,,,,,,
1803,20221,Private,PlayStation 4,19h,NR,,4823526,Completed,First,"November 04, 2017",,19h,,,,,,
1804,20221,shiftyeye1990,PlayStation 4,19h,NR,Except multiplayer.,5362163,Completed,First,,,19h,,,,,,
1805,20221,sokama,PlayStation 4,19h,100%,,6456013,Completed,First,"June 24, 2018",,19h,,,,,,
1806,20221,stefan1326,PlayStation 4,19h,NR,,868187,Completed,First,"August 30, 2014",,19h,,,,,,
1807,20221,veeX,PlayStation 4,19h,90%,,6412900,Completed,First,"May 25, 2018",,19h,,,,,,
1808,20221,yoon,PlayStation 4,19h,100%,,10148667,Completed,First,,,19h,,,,,,
1809,20221,zioGrave,PlayStation 4,19h,100%,"Completed Main Story (Normal difficulty), Got most of the Collectibles & Upgrades, NO online play",1614479,Completed,First,"August 05, 2015",,19h,,,,,,
1810,20221,zolleko,PlayStation 4,19h,100%,,11985161,Completed,Replay,"June 13, 2020",,19h,,,,,,
1811,20221,Mountainlifter,PlayStation 4,19h 05m,NR,including Left Behind DLC I think,5995814,Completed,First,"February 24, 2018",,19h 05m,,,,,,
1812,20221,Shadax,PlayStation 4,19h 05m,NR,,1259370,Completed,First,"May 21, 2015",,19h 05m,,,,Normal Completed,,
1813,20221,Private,PlayStation 4,19h 08m,100%,Main game (16h35m) and Left Behind (2h33m). Took my time.,4641304,Completed,First,"June 27, 2017",,19h 08m,,,,,,
1814,20221,Private,PlayStation 4,19h 15m,100%,Main Story +searching for items/parts,3780448,Completed,First,"December 18, 2016",,19h 15m,,,,,,
1815,20221,Demosthenes,PlayStation 4,19h 15m,NR,,3633558,Completed,First,"July 23, 2017",,19h 15m 14s,,,,,,
1816,20221,casilva06,PlayStation 4,19h 16m,NR,Hard,319087,Completed,First,"August 31, 2014",,19h 16m 35s,,,,,,
1817,20221,siwy102,PlayStation 4,19h 19m,80%,,7212702,Completed,First,"November 26, 2016",,19h 19m,,,3h,,,
1818,20221,elstif,PlayStation 4,19h 20m,NR,,3639943,Completed,First,"November 14, 2016",,19h 20m,,,,,,
1819,20221,stbn,PlayStation 4,19h 20m,NR,,10241171,Completed,First,"October 13, 2019",,19h 20m,,,,,,
1820,20221,Private,PlayStation 4,19h 20m,100%,,1255479,Completed,First,,,19h 20m,,,,,,
1821,20221,,PlayStation 4,19h 21m,NR,,11308972,Completed,First,,16h 43m,19h 21m,28h 24m,,,,,
1822,20221,Raipaz,PlayStation 4,19h 22m,NR,,2227433,Completed,First,"December 28, 2015",,19h 22m,,,,,,
1823,20221,,PlayStation 4,19h 22m,NR,,8737880,Completed,First,,,19h 22m 30s,,,,,,
1824,20221,,PlayStation 4,19h 23m,NR,,1370987,Completed,First,,,19h 23m,,,,,,
1825,20221,Chorophobe,PlayStation 4,19h 26m,100%,Survivor mode main game + Left Behind,2140711,Completed,First,"December 02, 2015",16h 46m 38s,19h 26m 41s,,,,,,
1826,20221,A_varo,PlayStation 4,19h 30m,100%,,9339359,Completed,First,"January 07, 2019",,19h 30m,,,,,,
1827,20221,banhxeo,PlayStation 4,19h 30m,NR,,8432808,Completed,First,"April 12, 2018",,19h 30m,,,,,,
1828,20221,cespo723,PlayStation 4,19h 30m,90%,,878352,Completed,First,"August 03, 2014",,19h 30m,,,,,,
1829,20221,jardo,PlayStation 4,19h 30m,NR,,8201226,Completed,First,"February 13, 2019",,19h 30m,,,,,,
1830,20221,robertaxin,PlayStation 4,19h 30m,90%,,954701,Completed,Replay,"September 22, 2014",,19h 30m,,,,,,
1831,20221,thewongs,PlayStation 4,19h 30m,NR,,6099643,Completed,First,"April 09, 2018",,19h 30m,,,,,,
1832,20221,,PlayStation 4,19h 30m,NR,,884064,Completed,First,,,19h 30m 25s,,,,,,
1833,20221,Private,PlayStation 4,19h 36m,100%,,896242,Completed,First,"August 05, 2015",,19h 36m 47s,,,,,,
1834,20221,thomason993,PlayStation 4,19h 37m,NR,,2217842,Completed,First,"December 12, 2015",,19h 37m,,,,,,
1835,20221,AstroPilotZ,PlayStation 4,19h 45m,NR,,5384105,Completed,First,"November 26, 2016",,19h 45m,,,,,,
1836,20221,Frogfucius,PlayStation 4,19h 46m,100%,"Main Story + 111/141 Collectibles, Normal Difficulty",1265328,Completed,First,"March 27, 2015",,19h 46m,,,,,,
1837,20221,,PlayStation 4,19h 50m,NR,,6509928,Completed,First,,,19h 50m,,,,,,
1838,20221,ALEXKIRNAS,PlayStation 4,19h 54m,80%,,11421190,Completed,First,"April 12, 2020",,19h 54m,,,,,,
1839,20221,gil_e,PlayStation 4,19h 54m,NR,,11762116,Completed,First,"May 17, 2020",,19h 54m 44s,,,,,,
1840,20221,Private,PlayStation 4,19h 55m,100%,,859605,Replay Completed,First,"July 30, 2014",,19h 55m,,,,,,
1841,20221,rmomega,PlayStation 4,19h 55m,90%,,1407261,Completed,First,"August 27, 2015",,19h 55m 41s,,,,Hard difficulty. Probably meandered a bit and played slower than I should have. Fantastic story and character. Wonderful voice-acting and touching interactions.,,
1842,20221,,PlayStation 4,20h,NR,great,1659905,Completed,First,,16h 08m,20h,21h 15m,,,,,
1843,20221,,PlayStation 4,20h,NR,"Gathered almost all, game difficulty Survivor",2350358,Completed,First,,,20h,,,,,,
1844,20221,,PlayStation 4,20h,NR,,4165043,Completed,First,,,20h,,,,,,
1845,20221,,PlayStation 4,20h,NR,,7244414,Completed,First,,15h,20h,25h,,,,,
1846,20221,,PlayStation 4,20h,NR,,8621689,Completed,First,,,20h,,,,,,
1847,20221,,PlayStation 4,20h,NR,,10732545,Completed,First,,,20h,,,,,,
1848,20221,,PlayStation 4,20h,NR,,11493155,Completed,First,,16h,20h,31h,,,,,
1849,20221,,PlayStation 4,20h,NR,,12034371,Completed,First,,,20h,,,,,,
1850,20221,AZRoboto,PlayStation 4,20h,NR,Some collectibles + Left Behind 6-13-2020,11987411,Completed,First,"June 11, 2020",14h,20h,,,,,,
1851,20221,Artog,PlayStation 4,20h,NR,,10869087,Completed,First,"January 24, 2020",,20h,,,,,,
1852,20221,Felagund,PlayStation 4,20h,90%,,10666388,Completed,First,"July 26, 2019",,20h,,,,,,
1853,20221,Funizamo,PlayStation 4,20h,NR,,11365656,Completed,First,,,20h,,,,,,
1854,20221,FunkyDL,PlayStation 4,20h,NR,,4533239,Completed,First,"June 05, 2017",,20h,,,,,,
1855,20221,Gobac81,PlayStation 4,20h,100%,,11219023,Completed,First,"March 22, 2020",,20h,,,,,,
1856,20221,IlNexuslI,PlayStation 4,20h,NR,,10279554,Completed,First,,,20h,,,,,,
1857,20221,Loper,PlayStation 4,20h,NR,,8147793,Completed,First,"January 28, 2019",,20h,,,,,,
1858,20221,Monitorofour,PlayStation 4,20h,NR,,10483178,Completed,First,"November 25, 2019",,20h,,,,,,
1859,20221,PhaserYT,PlayStation 4,20h,90%,,10940585,Completed,First,"February 05, 2020",15h,20h,30h,,,,,
1860,20221,Phatferd,PlayStation 4,20h,100%,,4022431,Completed,First,,,20h,,,,,,
1861,20221,Protoclown,PlayStation 4,20h,100%,,3934192,Completed,First,"January 16, 2017",,20h,,,,,,
1862,20221,RoyalApe,PlayStation 4,20h,100%,,8390675,Completed,First,"August 02, 2015",,20h,,,,,,
1863,20221,SekkiSaki,PlayStation 4,20h,90%,,6107864,Completed,First,,,20h,,,,,,
1864,20221,Private,PlayStation 4,20h,100%,,1970277,Completed,First,"July 15, 2016",,20h,,,,,,
1865,20221,Toxe,PlayStation 4,20h,100%,,3542339,Completed,First,"October 23, 2016",,20h,,,,,,
1866,20221,Wedjwants,PlayStation 4,20h,NR,,10926889,Completed,Replay,"February 02, 2020",,20h,,,,,,
1867,20221,Will82,PlayStation 4,20h,100%,,5909108,Completed,First,,,20h,,,,,,
1868,20221,amaow,PlayStation 4,20h,100%,,10963168,Completed,Replay,"February 08, 2020",,20h,,,,,,
1869,20221,anafretik,PlayStation 4,20h,80%,,8446909,Completed,First,"March 11, 2019",,20h,,,,,,
1870,20221,andrewd99,PlayStation 4,20h,100%,,4858662,Completed,First,,,20h,,,5h,,,
1871,20221,around,PlayStation 4,20h,90%,,5739350,Completed,First,,,20h,,,,,,
1872,20221,buterat,PlayStation 4,20h,100%,,4118839,Completed,Replay,"February 26, 2017",,20h,,,,,,
1873,20221,coltsmetsfan614,PlayStation 4,20h,100%,,1219362,Completed,First,"February 27, 2015",,20h,,,,,,
1874,20221,dupuikan,PlayStation 4,20h,100%,,1179233,Completed,First,"May 02, 2015",,20h,,,,,,
1875,20221,gab388,PlayStation 4,20h,100%,,5285707,Completed,First,"November 07, 2017",,20h,,,,,,
1876,20221,gabrielced,PlayStation 4,20h,NR,,835347,Backlog Completed,First,"January 10, 2018",,20h,,,,,,
1877,20221,hennejoe,PlayStation 4,20h,80%,,8498711,Completed,First,"June 01, 2018",,20h,,,,,,
1878,20221,jeffereigh,PlayStation 4,20h,90%,,1317994,Completed,First,,,20h,,,,,,
1879,20221,kircherboyswag,PlayStation 4,20h,100%,rough estimate...,11335684,Completed,First,"October 13, 2016",,20h,,,,,,
1880,20221,kircherboyswag,PlayStation 4,20h,90%,"Rough estimate, Grounded difficulty",11822561,Replay Completed,Replay,"May 21, 2020",,20h,,20h /,,,,
1881,20221,kopsikiller,PlayStation 4,20h,90%,,5581716,Completed,First,"January 04, 2018",,20h,,,,,,
1882,20221,lord_gr,PlayStation 4,20h,100%,,7702469,Replay Custom List Completed,First,"March 04, 2018",,20h,,,,,,
1883,20221,mehdibeldji,PlayStation 4,20h,NR,,7313569,Completed,First,"October 24, 2016",,20h,,,,,,
1884,20221,Private,PlayStation 4,20h,NR,,8014521,Completed,First,"December 25, 2018",,20h,,,,,,
1885,20221,pbkeeney17,PlayStation 4,20h,NR,,1298174,Completed,First,"December 31, 2014",17h,20h,,,,,,
1886,20221,pollo200,PlayStation 4,20h,80%,,11608610,Completed,First,"January 30, 2020",16h,20h,,,,,,
1887,20221,rad_slime,PlayStation 4,20h,100%,,10626930,Completed,Replay,"December 21, 2019",,20h,,,,,,
1888,20221,srfrog,PlayStation 4,20h,NR,,3133653,Completed,First,"June 26, 2016",,20h,,,,,,
1889,20221,xsuffer,PlayStation 4,20h,90%,,3741155,Completed,First,"December 09, 2016",,20h,,,,,,
1890,20221,AMillsy,PlayStation 4,20h 01m,NR,,2926283,Completed,First,"April 28, 2016",,20h 01m,,,,,,
1891,20221,Private,PlayStation 4,20h 01m,NR,Collocated most of the upgrade able content (training manuals) skipped the dog tags and comics,7529101,Completed Retired,First,"November 25, 2018",,20h 01m,,,,,,
1892,20221,pro5,PlayStation 4,20h 06m,NR,,1664345,Completed,First,"August 22, 2019",,20h 06m 38s,,,,,,
1893,20221,gonzovtec,PlayStation 4,20h 07m,NR,,2981479,Completed,First,"May 16, 2016",,20h 07m 34s,,,,,,
1894,20221,Raj_Arcadia,PlayStation 4,20h 11m,NR,,9302029,Completed,First,,,20h 11m,,,,,,
1895,20221,jxzk1218,PlayStation 4,20h 13m,90%,,3992971,Completed,First,"February 12, 2017",,20h 13m,,,,,,
1896,20221,,PlayStation 4,20h 21m,NR,,10496411,Completed,First,,,20h 21m 15s,,,,,,
1897,20221,,PlayStation 4,20h 25m,NR,,11221435,Completed,First,,14h 34m 12s,20h 25m 55s,23h 46m 10s,,,,,
1898,20221,InfinitygamR,PlayStation 4,20h 26m,NR,,11488347,Completed,First,"October 08, 2019",,20h 26m,,,6h 41m,,,
1899,20221,Jambalaya89,PlayStation 4,20h 29m,90%,,10275494,Completed,First,"October 20, 2019",,20h 29m,,,,,,
1900,20221,Private,PlayStation 4,20h 29m,NR,,816860,Completed,First,"August 24, 2014",,20h 29m 07s,,,,,,
1901,20221,,PlayStation 4,20h 30m,NR,,8127420,Completed,First,,,20h 30m,,,,,,
1902,20221,claudiogillet,PlayStation 4,20h 30m,100%,,11594455,Completed,First,"May 03, 2020",,20h 30m,,,,,,
1903,20221,Private,PlayStation 4,20h 30m,NR,,1025615,Completed,First,"November 15, 2014",,20h 30m,,,,,,
1904,20221,meruem991,PlayStation 4,20h 34m,NR,,2182882,Completed,First,"October 21, 2015",,20h 34m 12s,,,,,,
1905,20221,Private,PlayStation 4,20h 36m,90%,,4633507,Completed,Replay,"June 25, 2017",,20h 36m,,,,,,
1906,20221,King_Slayer,PlayStation 4,20h 47m,100%,,5461868,Completed Retired,First,,15h 10m,20h 47m,22h 45m,,,,,
1907,20221,Irredeemable,PlayStation 4,20h 50m,NR,,1087035,Completed,First,"December 29, 2014",,20h 50m,,,,,,
1908,20221,eljulo,PlayStation 4,20h 51m,NR,,7080410,Completed,First,"August 02, 2018",,20h 51m,,,,,,
1909,20221,Rltm,PlayStation 4,20h 53m,NR,,8994073,Completed,First,"June 11, 2019",,20h 53m,,,,,,
1910,20221,rltmorais,PlayStation 4,20h 53m,NR,,8934472,Completed,First,"June 11, 2019",,20h 53m,,,,,,
1911,20221,,PlayStation 4,21h,NR,,1306167,Completed,First,,,21h,,,,,,
1912,20221,TG_Rising,PlayStation 4,21h,100%,,8402929,Completed,First,"March 04, 2019",,21h,,,,,,
1913,20221,ViktorAlsbjer,PlayStation 4,21h,NR,,9100285,Completed,First,,,21h,,,,,,
1914,20221,blackbebop,PlayStation 4,21h,100%,,5291379,Completed,Replay,"November 18, 2017",,21h,,,,,,
1915,20221,robertaxin,PlayStation 4,21h,NR,Main + DLC,4926570,Completed,Replay,"August 19, 2017",,21h,,,,,,
1916,20221,thelizardking333,PlayStation 4,21h,100%,,6324344,Completed,First,"May 18, 2018",16h,21h,,,,,,
1917,20221,verboben14,PlayStation 4,21h,NR,,11699542,Completed,First,"May 10, 2020",,21h,,,,,,
1918,20221,Wytann,PlayStation 4,21h 11m,100%,Lots of exploring. Read everything I found. Normal difficulty.,4796997,Completed,First,"June 02, 2017",,21h 11m,,,,,,
1919,20221,mockturtle,PlayStation 4,21h 11m,90%,"TLOU:18h27m, 11/13 doors, 29/38 convos, 95/141 collects, 5% Trophies. LB:2h44m 10/13 convos, all collects, 54% Trophies.",3137961,Completed,First,"June 27, 2016",,21h 11m,,,,,,
1920,20221,Justinw303,PlayStation 4,21h 16m,NR,,11248791,Completed,First,"March 25, 2020",,21h 16m,,,,,,
1921,20221,muneeb_3,PlayStation 4,21h 21m,NR,,1873750,Completed,First,"December 23, 2015",,21h 21m 38s,,,,,,
1922,20221,,PlayStation 4,21h 22m,NR,,7940160,Completed,First,,,21h 22m 55s,,,,,,
1923,20221,VoleMaulder,PlayStation 4,21h 26m,NR,,10135051,Completed,First,"September 24, 2019",,21h 26m 26s,,,,,,
1924,20221,,PlayStation 4,21h 36m,NR,,922118,Completed,First,,19h 01m,21h 36m,,,,,,
1925,20221,isfanomics,PlayStation 4,21h 45m,90%,,6928248,Completed,First,"August 25, 2018",,21h 45m,,,,,,
1926,20221,janbuchal,PlayStation 4,21h 53m,100%,,6264807,Completed,First,"August 12, 2016",,21h 53m,,,,,,
1927,20221,epedos,PlayStation 4,22h,90%,Main + DLC,5866988,Completed,Replay,"February 01, 2018",,22h,,,,,,
1928,20221,Private,PlayStation 4,22h,NR,,8094500,Completed,First,"October 18, 2019",,22h,,,,,,
1929,20221,Private,PlayStation 4,22h,90%,,11560955,Completed,First,"June 13, 2017",,22h,,,,,,
1930,20221,,PlayStation 4,22h 01m,NR,,1661900,Completed,First,,,22h 01m 06s,,,,,,
1931,20221,tadasv,PlayStation 4,22h 05m,NR,,7450654,Completed,First,"November 15, 2018",,22h 05m,,,,,,
1932,20221,caly619,PlayStation 4,22h 05m,100%,,2477144,Completed,First,"January 25, 2016",20h,22h 05m 58s,,,,,,
1933,20221,ComeT,PlayStation 4,22h 12m,NR,,8069586,Replay Completed,Replay,"January 19, 2019",,22h 12m,,22h 12m /,,Difficulty Grounded | Playthrough 2,,
1934,20221,,PlayStation 4,22h 15m,NR,,902828,Completed,First,,,22h 15m,,,,,,
1935,20221,fakeme00,PlayStation 4,22h 15m,NR,,1197835,Completed,First,"February 17, 2015",20h 05m,22h 15m,,,,,,
1936,20221,kahiro14,PlayStation 4,22h 15m,100%,,880762,Completed,First,"August 12, 2014",,22h 15m,,,,,,
1937,20221,trinity,PlayStation 4,22h 15m,NR,,913319,Completed,First,,,22h 15m 30s,,,,,,
1938,20221,,PlayStation 4,22h 22m,NR,,3068514,Completed,First,,18h 45m,22h 22m,25h,,,,,
1939,20221,brak0999,PlayStation 4,22h 30m,NR,,1463697,Completed,Replay,"July 05, 2015",,22h 30m,,,,,,
1940,20221,Shiroyaksha,PlayStation 4,22h 40m,NR,,6142240,Completed,First,"June 14, 2016",,22h 40m 09s,,,,,,
1941,20221,,PlayStation 4,23h,NR,,1345736,Completed,First,,20h 30m,23h,30h,,,,,
1942,20221,,PlayStation 4,23h,NR,"Great story, far better gameplay than other survival horror genre, great unlockables, variety of locations and puzzle",1366680,Completed,First,,20h,23h,26h,,12h,,,
1943,20221,DW623,PlayStation 4,23h,90%,,1438035,Completed,First,,,23h,,,,,,
1944,20221,JacksUsername,PlayStation 4,23h,NR,Beat on hard once and went back to get collectibles; also beat Left Behind with all collectibles.,1026750,Completed,First,"November 16, 2014",,23h,,,,,,
1945,20221,Private,PlayStation 4,23h,90%,All comics and completed Left Behind,6412793,Completed,First,"January 20, 2019",20h,23h,,,,,,
1946,20221,tiagotempera,PlayStation 4,23h 05m,100%,,10308271,Completed,First,"October 26, 2019",,23h 05m,,,,,,
1947,20221,lutiel,PlayStation 4,23h 06m,NR,,11203085,Completed,First,"March 20, 2020",,23h 06m,,,,,,
1948,20221,,PlayStation 4,23h 14m,NR,,5216286,Completed,First,,,23h 14m 15s,,,,,,
1949,20221,PaladinRich,PlayStation 4,23h 15m,NR,Leisurely,4304024,Completed,First,"April 12, 2017",,23h 15m 03s,,,,,,
1950,20221,Fdlpc4454,PlayStation 4,23h 35m,80%,,4688205,Completed,First,"January 11, 2015",,23h 35m 44s,,,,,,
1951,20221,NasuVers,PlayStation 4,24h,NR,,11963729,Completed,First,"June 10, 2020",,24h,,,,,,
1952,20221,dLightman,PlayStation 4,24h,90%,,5716358,Custom List 2 Completed,First,"February 10, 2020",,24h,,,,,,
1953,20221,ltilev22,PlayStation 4,24h,90%,,3809513,Completed,First,,,24h,,,,,,
1954,20221,Private,PlayStation 4,24h,100%,,5359581,Completed,First,"August 01, 2017",,24h,,,,,,
1955,20221,Private,PlayStation 4,24h 02m,100%,,1131593,Completed,First,"February 03, 2019",,24h 02m,,,,,,
1956,20221,,PlayStation 4,24h 05m,NR,,4482989,Completed,First,,,24h 05m 43s,,,,,,
1957,20221,throne,PlayStation 4,24h 16m,100%,,10533756,Completed,First,"December 04, 2019",,24h 16m 59s,,,,,,
1958,20221,KKumarK,PlayStation 4,24h 18m,NR,,6504763,Completed,First,"May 22, 2017",,24h 18m,,,,,,
1959,20221,BrycenRC,PlayStation 4,25h,100%,,11528919,Completed,First,,,25h,,,,,,
