,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Progress,Personal Notes,Speedrun,100% Speedrun
1887,26286,Private,PC,40h,NR,,4194182,Completed,First,30h,,40h,"March 16, 2017",,,,
1888,26286,ninjachefe,PC,40h,NR,,7910193,Completed,First,,,40h,"January 01, 2019",,,,
1889,26286,th3disturbed,Nintendo Switch,40h,100%,,8233342,Completed,First,,,40h,"February 07, 2019",,,,
1890,26286,,PC,40h 01m,NR,,6687971,Completed,First,,,40h 01m,,,,,
1891,26286,delapore,Nintendo Switch,40h 02m,NR,,9578244,Completed,First,,,40h 02m 16s,"September 11, 2019",,,,
1892,26286,DessertPizza,Nintendo Switch,40h 03m,NR,,6508684,Completed,First,,,40h 03m,"July 02, 2018",,,,
1893,26286,Shibarai,PC,40h 05m,NR,,7028721,Completed,First,20h 22m,30h,40h 05m,"September 12, 2018",,,,
1894,26286,,PC,40h 05m,NR,done 3 endings,4877150,Completed,First,,,40h 05m 01s,,,,,
1895,26286,,PC,40h 36m,NR,,8713145,Completed,First,,,40h 36m,,,,3h 39m,
1896,26286,tankman,PC,40h 40m,NR,,7545473,Completed,First,,,40h 40m,"November 28, 2018",,,,
1897,26286,,PC,40h 45m,NR,,6956958,Completed,First,,,40h 45m,,,,,
1898,26286,,Nintendo Switch,41h,NR,,7322884,Completed,First,21h,,41h,,,,,
1899,26286,Private,Nintendo Switch,41h,NR,,9219184,Completed,First,,,41h,"July 24, 2019",,,,
1900,26286,Mandulum,PC,41h,100%,,4919930,Completed,First,,,41h,"August 16, 2017",,,,
1901,26286,ScholarOTheFirstMeme,PC,41h,NR,,6198371,Completed,First,,,41h,"May 02, 2018",,,,
1902,26286,acep,PC,41h,NR,,5241750,Completed,First,,,41h,"August 31, 2017",,,,
1903,26286,wyiwyi,PC,41h,NR,,6206271,Completed,First,,,41h,"May 04, 2018",,,,
1904,26286,FutureSavior,PC,41h 02m,NR,,8752050,Completed,First,,,41h 02m,"May 07, 2019",,,,
1905,26286,,PC,41h 10m,NR,,9091282,Completed,First,,,41h 10m,,,,,
1906,26286,,Nintendo Switch,41h 27m,NR,,7950139,Completed,Replay,,,41h 27m,,,,,
1907,26286,robogiraffe,Nintendo Switch,41h 30m,100%,"112% but no 5th Pantheon. Beat all gods in the hall (except NKG and AR) - all attuned, half ascended, some radiant.",8856920,Completed,Replay,,26h,41h 30m,"June 06, 2019",,,,
1908,26286,,PC,41h 33m,NR,,6063056,Completed,First,25h,32h,41h 33m,,,,,
1909,26286,,Nintendo Switch,41h 36m,NR,,8015998,Completed,First,,,41h 36m 16s,,,,,
1910,26286,,Nintendo Switch,41h 37m,NR,,6571554,Completed,First,,,41h 37m,,,,,
1911,26286,u_r_lolz,PC,41h 39m,100%,,6393992,Completed,First,,,41h 39m 03s,"June 12, 2018",,,,
1912,26286,kartacha,PC,41h 39m,NR,,8724936,Completed,First,,,41h 39m 31s,"February 24, 2019",,,,
1913,26286,dxta,Nintendo Switch,41h 50m,100%,102%,6778939,Completed,First,,32h 09m,41h 50m,"April 06, 2020",,,,
1914,26286,,PC,42h,NR,,6485970,Completed,First,,,42h,,,,,
1915,26286,Chops,Nintendo Switch,42h,NR,108% -- all content but Godmaster pantheons,8490611,Completed,First,25h 57m 54s,34h 28m 36s,42h,"March 21, 2019",,,,
1916,26286,DetShaddock,PC,42h,100%,Excluding content updates,8469684,Completed,First,,,42h,,,,,
1917,26286,macs054,PC,42h,NR,"Only base content, dlc not included.",6177490,Completed,First,,,42h,"July 09, 2017",,,,
1918,26286,,Nintendo Switch,42h 05m,NR,,6968726,Completed,First,,,42h 05m,,,,,
1919,26286,NoctisCuadro,PlayStation 4,42h 18m,80%,,11023081,Completed,First,,,42h 18m,"February 20, 2020",,,,
1920,26286,pkughost,PC,42h 19m,100%,,5638399,Completed,First,,35h 11m,42h 19m,"January 13, 2018",,,,
1921,26286,,Xbox One,42h 29m,NR,Minor glitches were used,11382600,Completed,Replay,,,42h 29m,,,,51m 47s,
1922,26286,TitaniumDragon,PC,42h 40m,90%,,5626002,Completed,First,,,42h 40m,"January 09, 2018",,,,
1923,26286,CorvoNZ,PC,42h 44m,100%,,11171160,Playing Completed,First,24h,,42h 44m 38s,"March 17, 2020",,,,
1924,26286,ErrorCode,PC,42h 50m,NR,,8678510,Completed,First,,,42h 50m,"April 27, 2019",,,,
1925,26286,windybagpipes,Nintendo Switch,42h 52m,NR,102% True Ending,9132969,Completed,First,,,42h 52m 33s,"July 11, 2019",,,,
1926,26286,SgtWeirdo,Nintendo Switch,43h,NR,,7447474,Completed,First,21h 30m,,43h,"November 13, 2018",,,,
1927,26286,HORSE_LORD,Nintendo Switch,43h 04m,100%,104% complete. True ending.,9095179,Completed,First,,24h 20m 43s,43h 04m 50s,"July 06, 2019",,"Still need to play through the Godhome content to *truly* 100% the game, even if it doesn't count towards completion %.",,
1928,26286,,PC,43h 11m,NR,,5023283,Completed,First,,,43h 11m,,,,,
1929,26286,,PC,43h 11m,NR,"112%, a lot of idle time",8093119,Completed,First,,,43h 11m,,,,,
1930,26286,,PC,44h,NR,,6591198,Completed,First,,,44h,,,,,
1931,26286,Mesiex,PC,44h,NR,,5811524,Completed,First,,,44h,,,,,
1932,26286,Tonioswelt,Nintendo Switch,44h,NR,,6499273,Completed,First,,,44h,"June 27, 2018",,,,
1933,26286,Private,Nintendo Switch,44h,100%,,8661690,Completed,First,,,44h,,,,,
1934,26286,silvio_giuliani,PC,44h,80%,,9518049,Completed,First,,,44h,"September 01, 2019",,,,
1935,26286,SirTalpa,PC,44h 12m,100%,,8789483,Completed,First,,,44h 12m,"May 17, 2019",,,,
1936,26286,,Nintendo Switch,44h 15m,NR,,6585231,Completed,First,,,44h 15m,,,,,
1937,26286,tgt,Nintendo Switch,44h 20m,90%,106%. Haven’t managed NKG or Godhome...,7798944,Completed,First,,,44h 20m,"December 22, 2018",,,,
1938,26286,,PlayStation 4,44h 40m,NR,,9154237,Completed,First,,,44h 40m 25s,,,,,
1939,26286,ManBearPie,PC,44h 55m,NR,,6319847,Playing Completed,First,,,44h 55m,,44h 55m /,,,
1940,26286,,PC,45h,NR,,4804207,Completed,First,16h,20h 01m 12s,45h,,,,,
1941,26286,,Nintendo Switch,45h,NR,,6876418,Completed,First,,,45h,,,,,
1942,26286,,Nintendo Switch,45h,NR,"almost everything (no trial of fool, unbreaking charms, nightmare king grimm, or godmaster dlc)",8395583,Completed,First,,,45h,,,,,
1943,26286,,Nintendo Switch,45h,NR,,8821612,Completed,First,,,45h,,,,,
1944,26286,,PC,45h,NR,,11345203,Completed,First,,,45h,,,,,
1945,26286,,Nintendo Switch,45h,NR,,11640045,Completed,First,,,45h,,,,,
1946,26286,HyrulezLegend,Nintendo Switch,45h,NR,,10227200,Playing Completed,First,,,45h,"October 10, 2019",,,3h 27m,9h 25m
1947,26286,Numb3red,Nintendo Switch,45h,NR,,6670618,Completed,First,,,45h,"July 26, 2018",,,,
1948,26286,Paletz,PC,45h,90%,,6413582,Completed,First,,,45h,"January 24, 2018",,,,
1949,26286,Rauhnos,Nintendo Switch,45h,NR,,9240025,Completed,First,,,45h,"July 27, 2019",,,,
1950,26286,S3Savage,PC,45h,NR,110%,10442195,Completed,First,,,45h,"October 08, 2019",,,,
1951,26286,TheOnefreeman,PC,45h,NR,,7363762,Completed,First,,,45h,,,,,
1952,26286,TheWhiteShaq17,Xbox One,45h,NR,,8686699,Completed,Replay,,,45h,"April 29, 2019",,,,
1953,26286,VaapaD,PC,45h,100%,,6412879,Completed,First,,25h,45h,,,,1h 35m,8h
1954,26286,Winnar,PC,45h,NR,,4131100,Completed,First,,,45h,"February 28, 2017",,,,
1955,26286,arm600,Nintendo Switch,45h,100%,,6788301,Completed,First,,,45h,"August 06, 2018",,,,
1956,26286,asdfasdfasdf,PC,45h,NR,,10520813,Replay Custom List Completed,First,,,45h,"December 01, 2019",,,,
1957,26286,kmonahan45,Nintendo Switch,45h,100%,,11232394,Completed,First,26h 30m,35h,45h,"March 23, 2020",,,,
1958,26286,marcpq,PC,45h,NR,,5428701,Completed,First,25h,30h,45h,"December 06, 2017",,,,
1959,26286,Private,Nintendo Switch,45h,90%,,8894365,Completed,First,,,45h,"June 04, 2019",,,,
1960,26286,Uacsen,Nintendo Switch,45h 02m,NR,,11121823,Completed,First,,,45h 02m,"March 08, 2020",,,,
1961,26286,David_HLTB,PC,45h 15m,100%,,5486952,Completed,First,,,45h 15m,"May 24, 2017",,,,
1962,26286,Rancid,Nintendo Switch,45h 22m,NR,,6475301,Completed,First,,,45h 22m 35s,"June 25, 2018",,,,
1963,26286,,Nintendo Switch,45h 27m,NR,Excluding the godmaster dlc,9282880,Completed,First,,,45h 27m,,,,,
1964,26286,ctreasure0124,Nintendo Switch,45h 30m,NR,,8326795,Completed,First,,,45h 30m,"July 28, 2018",,,,
1965,26286,aquacustom,PC,45h 43m,100%,"112% Completion, No pantheon of Hollow Nest",9109272,Completed,Replay,,9h 32m,45h 43m,,,,,
1966,26286,,PC,46h,NR,,6650152,Completed,First,,,46h,,,,,
1967,26286,Heath,PC,46h,NR,,11942666,Completed,First,,,46h,"June 09, 2020",,,,
1968,26286,Shrekkie,Nintendo Switch,46h,NR,,8880564,Completed,First,,,46h,"June 02, 2019",,,,
1969,26286,CSBint98,Nintendo Switch,46h 47m,NR,108% completion; no Godmaster DLC,7859337,Completed,First,,37h 30m,46h 47m 42s,"March 09, 2019",,,,
1970,26286,New_Brew,PlayStation 4,46h 52m,NR,No pantheon done,9103763,Completed,First,,,46h 52m 35s,"June 29, 2019",,,,
1971,26286,lieec,PC,46h 53m,90%,,6185833,Completed,First,,,46h 53m,"April 29, 2018",,,,
1972,26286,,PC,47h,NR,,5365169,Completed,First,,,47h,,,,,
1973,26286,,PC,47h,NR,,5744097,Completed,First,,,47h,,,,,
1974,26286,Karnegie,PC,47h,90%,,11891838,Completed Retired,First,,,47h,"June 03, 2020",,,,
1975,26286,Pierropierro,PC,47h,100%,,5630395,Completed,First,,,47h,"January 09, 2018",,,,
1976,26286,StDiabeetus,Nintendo Switch,47h,NR,,8408313,Completed,First,,,47h,"March 05, 2019",,,,
1977,26286,Tomodachi,Nintendo Switch,47h,NR,,8944400,Completed,First,,,47h,"July 07, 2019",,,,
1978,26286,jeffs24,PC,47h,90%,"107%, everything except Godhome",8189467,Backlog Completed,First,,25h 03m,47h,"October 19, 2019",47h /,,,
1979,26286,SpaceDolphin1,PC,47h 13m,100%,,6360630,Completed,First,,,47h 13m,"June 06, 2018",,,,
1980,26286,,PC,47h 28m,NR,,4208532,Completed,First,,37h 54m 33s,47h 28m 34s,,,,,
1981,26286,,PC,47h 30m,NR,Except the trial of the fool. Fuck that shit,4492822,Completed,First,,,47h 30m,,,,,
1982,26286,RyukoMatoi,Xbox One,47h 35m,100%,,10147738,Completed,First,21h 11m 02s,28h 07m 54s,47h 35m 11s,"October 18, 2017",,,,
1983,26286,FabricioMoro,PC,47h 50m,NR,,9324468,Completed,First,,,47h 50m 19s,"August 06, 2019",,,,
1984,26286,,PC,47h 50m,NR,,4797072,Completed,First,,,47h 50m 34s,,,,,
1985,26286,,PC,48h,NR,,8165525,Completed,First,,,48h,,,,,
1986,26286,horkenfanboy,PC,48h,90%,,7829594,Completed,First,,,48h,"April 12, 2019",,,,
1987,26286,jadrianr,PC,48h,100%,,9429800,Completed,First,,,48h,"August 22, 2019",,,,
1988,26286,xCiniCx,PC,48h,NR,,7047859,Completed,First,,,48h,,,,,
1989,26286,Animi60,PC,48h 06m,90%,,10274172,Completed,First,,,48h 06m,"June 20, 2019",,,,
1990,26286,,PC,48h 20m,NR,,4856229,Completed,First,,,48h 20m 19s,,,,,
1991,26286,,Nintendo Switch,48h 28m,NR,,10724701,Completed,First,,,48h 28m,,,,,
1992,26286,,Nintendo Switch,48h 33m,NR,112% with all endings,11325628,Completed,Replay,,,48h 33m 54s,,,,,
1993,26286,,Nintendo Switch,48h 54m,NR,,6578848,Completed,First,30h,,48h 54m,,,,,
1994,26286,slashgear29,Nintendo Switch,48h 58m,NR,,6929748,Completed,First,20h,35h,48h 58m 54s,"August 27, 2018",,,,
1995,26286,jkei5,Nintendo Switch,49h,NR,106%,8147840,Completed,First,,,49h,"January 29, 2019",,,,
1996,26286,xbld,Nintendo Switch,49h,NR,,11273629,Completed,First,,,49h,"March 28, 2020",,,,
1997,26286,Billob,PC,49h 23m,90%,65% complete,4145762,Completed,First,30h 44m 17s,,49h 23m 13s,"March 16, 2017",,,,
1998,26286,minecarman,PC,49h 30m,100%,just beat it %112 it will worth your time,11171290,Completed,First,30h,35h,49h 30m,"March 17, 2020",,,,
1999,26286,thewind32,PC,49h 35m,NR,,6287442,Completed,First,,,49h 35m,"May 31, 2018",,,,
2000,26286,,Nintendo Switch,50h,NR,,7234048,Completed,First,21h,30h,50h,,,,,
2001,26286,,PC,50h,NR,,8224189,Completed,First,,,50h,,,,,
2002,26286,,PC,50h,NR,,8265529,Completed,First,,,50h,,,,,
2003,26286,,PC,50h,NR,,9448075,Completed,First,,,50h,,,,,
2004,26286,,Nintendo Switch,50h,NR,,9502582,Completed,First,,,50h,,,,,
2005,26286,,PC,50h,NR,,9647867,Completed,First,20h,40h,50h,,,,,
2006,26286,,PC,50h,NR,,11501792,Completed,First,25h,,50h,,,,,
2007,26286,,PC,50h,NR,,11988014,Completed,First,30h,40h,50h,,,,,
2008,26286,Audeez,Nintendo Switch,50h,90%,,7694782,Completed,First,,42h,50h,"December 27, 2018",,,,
2009,26286,Private,PC,50h,100%,,8387564,Completed,First,,,50h,,,,,
2010,26286,Benjirman88,PC,50h,100%,,5637888,Completed,First,,,50h,,,,,
2011,26286,Brettimaeus,Nintendo Switch,50h,NR,,7385997,Completed,First,,,50h,"November 04, 2018",,,,
2012,26286,BrittleBonesJones,PC,50h,100%,,10730982,Completed,Replay,30h,40h,50h,"January 02, 2020",,,,
2013,26286,Grasshopper,Nintendo Switch,50h,90%,,11471579,Completed,Replay,30h,,50h,,,,,
2014,26286,ITcaptain,PC,50h,NR,,7326457,Completed,First,,,50h,"October 25, 2018",,,,
2015,26286,JamieJohn,Nintendo Switch,50h,NR,,7097036,Completed,First,,,50h,"September 22, 2018",,,,
2016,26286,Private,PC,50h,80%,,7403224,Completed,First,,,50h,"June 21, 2018",,,,
2017,26286,Luxar,PC,50h,90%,,10810009,Completed,First,,,50h,,,,,
2018,26286,Mangasia,Nintendo Switch,50h,NR,,9272018,Completed,First,,,50h,"August 10, 2018",,,,
2019,26286,NoJuan,Nintendo Switch,50h,NR,,9058986,Completed,First,,,50h,"February 23, 2019",,,,
2020,26286,Sap1ing,Nintendo Switch,50h,NR,,8290955,Completed,First,,,50h,"February 17, 2019",,,,
2021,26286,TimelessCrap,PC,50h,100%,Used a lot of external help,6878481,Completed,First,24h,,50h,"August 20, 2018",,,,
2022,26286,iHassanFTW,Nintendo Switch,50h,NR,,9173468,Completed,First,20h,35h,50h,"July 17, 2018",,,,
2023,26286,koedy,Nintendo Switch,50h,100%,,9090953,Completed,First,32h 30m,,50h,"July 06, 2019",,,,
2024,26286,machacachon,Nintendo Switch,50h,NR,,11277918,Completed,First,26h,35h,50h,"August 06, 2018",,,,
2025,26286,mazen94,Nintendo Switch,50h,100%,,6880219,Completed,First,,,50h,"July 05, 2018",,,,
2026,26286,rad_slime,PC,50h,100%,,5616572,Completed,First,,,50h,"May 23, 2017",,,,
2027,26286,seFausto,Nintendo Switch,50h,100%,,6565462,Completed,Replay,,,50h,"July 13, 2018",,,,
2028,26286,Private,PC,50h,100%,,5119045,Completed,First,,,50h,"October 01, 2017",,,,
2029,26286,thecasccas,PC,50h,100%,,7583380,Completed,First,20h,,50h,"December 02, 2018",,,,
2030,26286,theend89,Nintendo Switch,50h,100%,,11319046,Completed,First,,,50h,"April 02, 2020",,,,
2031,26286,tmsDade,PC,50h,100%,,11979439,Completed,First,,,50h,"May 07, 2020",,,,
2032,26286,xNexu5x,PC,50h,100%,,11983466,Completed,First,,,50h,"September 13, 2018",,,,
2033,26286,xxplicitt,PC,50h,100%,,8691211,Completed,First,,,50h,"April 30, 2019",,,,
2034,26286,ybr77772,PC,50h,NR,,10502723,Completed,First,,,50h,"November 29, 2019",,,,
2035,26286,,PC,50h 09m,NR,,11471908,Completed,First,,30h 01m,50h 09m,,,,,
2036,26286,Harrymcdonald12,PC,50h 15m,NR,,11030738,Completed,First,21h 20m,34h 44m,50h 15m,"February 21, 2020",,,,
2037,26286,,PC,50h 17m,NR,Completely blind the game takes around 45 hours to complete if you decide,4590955,Completed,First,,,50h 17m 15s,,,,,
2038,26286,kirazetsumei,PC,50h 27m,NR,,4627607,Completed,First,,,50h 27m,"May 05, 2018",,,,
2039,26286,,PC,51h,NR,,5496648,Completed,First,20h 10m,35h 30m,51h,,,,,
2040,26286,Breadmaker,PC,51h,100%,,6850295,Completed,First,30h,,51h,"August 16, 2018",,,,
2041,26286,CertainRandom,Nintendo Switch,51h,NR,,6591501,Completed,First,,37h,51h,"July 14, 2018",,,,
2042,26286,OuziS,PC,51h,NR,,8158699,Completed,First,,,51h,"March 15, 2018",,,,
2043,26286,Umbabumba,PC,51h,NR,,8723308,Completed,First,30h,42h,51h,"March 12, 2019",,,,
2044,26286,Private,PC,51h,70%,,4611641,Completed,First,,,51h,"August 04, 2017",,,,
2045,26286,sacrabalic,PC,51h,90%,,9144569,Completed,First,,,51h,,,,,
2046,26286,sandysingh,PC,51h,100%,,8038478,Completed,First,37h,,51h,"January 07, 2019",,,,
2047,26286,,PC,51h 12m,NR,,7137354,Completed,First,24h 43m,38h 34m,51h 12m,,,,,
2048,26286,,Nintendo Switch,52h,NR,,7574879,Completed,First,24h,36h,52h,,,,,
2049,26286,,Nintendo Switch,52h,NR,,10988356,Completed,First,28h,,52h,,,,2h 55m,
2050,26286,Franx1122,PC,52h,100%,,9000414,Completed,First,,,52h,"June 19, 2019",,,,
2051,26286,HadryXx,PC,52h,NR,,11118630,Completed,First,,,52h,,,,,
2052,26286,wilianlol,PC,52h,NR,,10905042,Completed,First,,,52h,,,,,
2053,26286,,Nintendo Switch,52h 10m,NR,,6945627,Completed,First,,,52h 10m,,,,,
2054,26286,Private,PC,52h 51m,NR,,11045976,Completed,First,,,52h 51m,"February 24, 2020",,,,
2055,26286,,PC,53h,NR,"Everything except trial of fools, white palace, true ending + some collectables",4564340,Completed,First,,45h,53h,,,,,
2056,26286,,PC,53h,NR,,5884460,Completed,First,,,53h,,,,,
2057,26286,MiLorDrs,Nintendo Switch,53h,100%,,9009515,Completed,First,,32h,53h,"June 21, 2019",,,,
2058,26286,Syaoran,Nintendo Switch,53h,NR,,8662763,Completed,First,,,53h,"April 13, 2019",,,,
2059,26286,Wizred1,PC,53h,NR,,11538424,Completed,First,,,53h,"September 23, 2018",,,,
2060,26286,avatar2k,Mac,53h,NR,,5993900,Completed,First,,,53h,"March 16, 2018",,,,
2061,26286,rudolf52,PC,53h,NR,,11855102,Completed,First,,,53h,"May 28, 2020",,,,
2062,26286,sensatte,Nintendo Switch,53h,NR,,12011272,Replay Completed,First,,,53h,,,,,
2063,26286,,PC,53h 02m,NR,ahhhh,10731133,Completed,First,23h 29m 13s,26h 30m 03s,53h 02m 30s,,,,,
2064,26286,,PC,53h 10m,NR,,7950138,Completed,First,,,53h 10m,,,,,
2065,26286,FuraBucho66,PlayStation 4,53h 27m,100%,,11892375,Completed,First,,,53h 27m,"June 02, 2020",,,,
2066,26286,,PC,53h 39m,NR,,9006460,Completed,Replay,25h 19m 59s,31h 24m 16s,53h 39m 26s,,,,,
2067,26286,,PC,53h 45m,NR,,7342526,Completed,First,,,53h 45m,,,,,
2068,26286,,PC,53h 45m,NR,112% Complete,8088789,Completed,First,,,53h 45m 14s,,,,,
2069,26286,,Nintendo Switch,53h 51m,NR,,6597240,Completed,First,22h 33m 31s,40h 05m 57s,53h 51m 28s,,,,,
2070,26286,Gajes,PC,53h 52m,100%,,11847915,Replay Completed,Replay,,,53h 52m 35s,"May 27, 2020",53h 52m 35s /,,,
2071,26286,,Nintendo Switch,54h,NR,,6740406,Completed,First,29h,,54h,,,,,
2072,26286,essl,PC,54h,100%,,10349095,Completed,First,46h,,54h,"July 12, 2019",,,,
2073,26286,meeseeks,PC,54h,100%,,5341496,Completed,First,,,54h,"November 17, 2017",,,,
2074,26286,swamphag47,Xbox One,54h,NR,Completed to 112%,7959985,Completed,First,,,54h,"January 06, 2019",,,,
2075,26286,spacedolphin,PC,54h 18m,100%,,5172683,Completed,First,,,54h 18m,,,,,
2076,26286,,PC,54h 28m,NR,,6211716,Completed,First,,,54h 28m 22s,,,,,
2077,26286,,PC,55h,NR,This refers to the 106% including the first 2 Content Updates (Dream Warriors & The Grimm Troupe),5818768,Completed,First,,,55h,,,,,
2078,26286,,PC,55h,NR,,6869445,Completed,First,26h,35h,55h,,,,,
2079,26286,,PC,55h,NR,,8678176,Completed,First,20h,30h,55h,,,,,
2080,26286,,Nintendo Switch,55h,NR,,8986677,Completed,First,,50h 37m,55h,,,,,
2081,26286,,Nintendo Switch,55h,NR,,10513401,Completed,First,,,55h,,,,,
2082,26286,,Nintendo Switch,55h,NR,,11751042,Completed,First,35h,45h,55h,,,,,
2083,26286,9dbc9,Nintendo Switch,55h,90%,,8732160,Completed,First,,45h,55h,"September 07, 2018",,,,
2084,26286,Private,Nintendo Switch,55h,100%,,7122459,Completed,First,,,55h,"September 01, 2018",,,,
2085,26286,GilgameshTheKing,Nintendo Switch,55h,90%,,10834147,Custom List Completed,First,20h,30h,55h,"November 05, 2019",55h /,,,
2086,26286,Marowhacker,Nintendo Switch,55h,100%,,11188501,Completed,First,27h 55m,47h,55h,"November 21, 2019",,,,
2087,26286,MrowieniePluc,PC,55h,100%,,7366481,Completed,Replay,30h,40h,55h,"October 29, 2018",,,4h 29m,11h 04m
2088,26286,daboloKioL,PC,55h,100%,,9184526,Completed,First,,,55h,"April 21, 2020",,,,
2089,26286,deeg,PC,55h,NR,,6693082,Completed,First,,,55h,"July 29, 2018",,,,
2090,26286,eduthrash,Nintendo Switch,55h,NR,107%,7771158,Completed,First,,,55h,"December 16, 2018",,,,
2091,26286,Herebers,PC,55h 07m,100%,,9144478,Completed,First,,,55h 07m,"March 15, 2018",,,,
2092,26286,,PC,55h 29m,NR,,6631582,Completed,First,20h 32m 19s,35h 28m 16s,55h 29m 54s,,,,,
2093,26286,,Nintendo Switch,56h,NR,,11167939,Completed,First,,,56h,,,,,
2094,26286,Arzam,PC,56h,100%,107% completion with Grimm Troupe and Blood Hive boss. Grey Zote defeated only twice,6557661,Completed,First,20h 40m,,56h,,,,,
2095,26286,Toripuru,PC,56h,NR,,11077259,Completed,First,,,56h,"March 01, 2020",,,,
2096,26286,Hubnester,PC,56h 10m,100%,,5955123,Completed,First,,,56h 10m 44s,"March 09, 2018",,"106%
Passed Path of Pain, Nightmare King Grimm, Radiance",,
2097,26286,alejo58,Nintendo Switch,56h 13m,100%,"105% Completion, ""Dream No More"" Ending",8983981,Completed,First,,41h 36m,56h 13m 53s,"July 15, 2019",,,,
2098,26286,zelenyzidan,PlayStation 4,56h 15m,100%,,8834533,Completed,First,,,56h 15m,"June 13, 2019",,106%,,
2099,26286,zKrust,Nintendo Switch,56h 31m,NR,,10564517,Completed,First,,,56h 31m 23s,,,,,
2100,26286,icn,PC,56h 43m,90%,,4842826,Completed,First,,,56h 43m 20s,"August 01, 2017",,,,
2101,26286,,PlayStation 4,57h,NR,112% and all phanteons and bosses gold,10852520,Completed,First,,,57h,,,,,
2102,26286,,PC,57h,NR,,11525804,Completed,First,,,57h,,,,,
2103,26286,OhLurry,PC,57h,NR,,11870458,Completed,First,,,57h,"November 11, 2019",,,,
2104,26286,,PC,57h 34m,NR,,5418439,Completed,First,30h 04m,44h 43m 03s,57h 34m 03s,,,,,
2105,26286,Chronos_Diox,Nintendo Switch,57h 48m,100%,,7984001,Completed,First,,,57h 48m 40s,"January 07, 2019",,,,
2106,26286,Friendly,Nintendo Switch,58h,NR,,11360921,Completed,First,26h,,58h,"April 05, 2020",,,,
2107,26286,gus_morales,Nintendo Switch,58h,NR,,6582209,Completed,First,30h,40h,58h,"July 12, 2018",,,,
2108,26286,Swordleihs,Nintendo Switch,58h 11m,80%,,11340397,Completed,First,,,58h 11m,"March 26, 2020",,,,
2109,26286,Teknon,PC,58h 41m,NR,"Everything including DLC, except for Pantheon of Hallownest and Bindings. Time according to save file. 112% completion.",10154899,Completed,First,,,58h 41m,"September 27, 2019",,,,
2110,26286,HIGA2,PC,59h,NR,"99% - Everthing except ""Trials of fools"" and ""Hunter's Mark""",4473808,Completed,First,,,59h,"May 24, 2017",,,,
2111,26286,theoneandonlyray,PlayStation 4,59h,90%,,11738433,Completed,Replay,,,59h,"April 29, 2020",,,,
2112,26286,,PC,59h 04m,NR,,10828497,Completed,First,,,59h 04m,,,,,
2113,26286,Cubester,Nintendo Switch,59h 24m,100%,,6594617,Completed,First,,,59h 24m,"July 15, 2018",,,,
2114,26286,miliano,PC,59h 32m,90%,"Very VERY enjoyable, would do it again",8717328,Replay Completed,First,25h 18m 30s,34h 23m 34s,59h 32m 01s,"December 22, 2018",101h 20m 14s /,,5h 34m 21s,
2115,26286,,PC,60h,NR,,6304759,Completed,First,20h,30h,60h,,,,,
2116,26286,,PC,60h,NR,,8044716,Completed,First,35h,45h,60h,,,,,
2117,26286,,Nintendo Switch,60h,NR,,8110384,Completed,First,35h 25m,,60h,,,,,
2118,26286,,Nintendo Switch,60h,NR,,8211310,Completed,First,20h,40h,60h,,,,,
2119,26286,,PlayStation 4,60h,NR,,8266275,Completed,First,30h,40h,60h,,,,,
2120,26286,,Nintendo Switch,60h,NR,,11224452,Completed,First,15h,40h,60h,,,,,
2121,26286,CurryMeniac,PC,60h,90%,,6155445,Completed,First,,42h 20m 41s,60h,"May 06, 2018",,,,
2122,26286,EnsityFo,PC,60h,100%,,10302071,Completed,First,,,60h,"March 25, 2019",,,,
2123,26286,Ergofoobikko,Nintendo Switch,60h,100%,,8067153,Completed,First,,,60h,,,,,
2124,26286,JoshieYoshie,Nintendo Switch,60h,90%,,9301823,Completed,First,,,60h,"August 06, 2019",,,,
2125,26286,NoodleSundays,Nintendo Switch,60h,100%,,11302421,Completed,First,,,60h,June 2019,,,,
2126,26286,Wholegrain_Pasta,Nintendo Switch,60h,100%,,11393228,Completed,First,30h,50h,60h,,,,,
2127,26286,blutkater1,PC,60h,NR,,9173063,Completed,First,,,60h,"July 17, 2019",,,,
2128,26286,Private,Nintendo Switch,60h,90%,,10328376,Completed,First,,,60h,,,,,
2129,26286,fcocastaneda,Nintendo Switch,60h,NR,,6907506,Completed,First,,,60h,"August 03, 2018",,,,
2130,26286,greecey,PC,60h,90%,"""106""% Completion with DLC, excluding Godhome. Playing slowly, taking in environment. All grubs, bosses and areas.",9565165,Completed,First,,,60h,,,,,
2131,26286,jakethehusky,PC,60h,NR,,8225827,Playing Replay Completed,First,40h,,60h,"February 08, 2019",102h /,,,
2132,26286,kokoklems,Nintendo Switch,60h,NR,107% completion,9464731,Completed,First,,45h,60h,"August 27, 2019",,,,
2133,26286,loottxt,PC,60h,NR,,5873928,Completed,First,,45h,60h,"February 22, 2018",,,,
2134,26286,lord_gr,PlayStation 4,60h,90%,"105%, no Godmaster",11330134,Custom List Completed,First,,,60h,"April 09, 2020",,,,
2135,26286,ramos12345,PC,60h,NR,107%,6252247,Completed,First,29h,49h,60h,"May 16, 2018",,,,
2136,26286,corpsvette,PC,60h 13m,NR,,8874673,Completed,First,,,60h 13m 55s,"January 19, 2019",,,,
