,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Speedrun,Completionist,Progress,Personal Notes,100% Speedrun
1471,42818,tobias_h,PlayStation 4,13h 23m,NR,,8716928,Completed,First,,,13h 23m 10s,,,,,
1472,42818,gollitito,Nintendo Switch,13h 26m,NR,157 strawberries,9003326,Completed,First,"June 20, 2019",,13h 26m 14s,,,,,
1473,42818,jacksontenor,Nintendo Switch,13h 29m,100%,,10816854,Completed,First,"September 08, 2019",,13h 29m 43s,,,,,
1474,42818,CronGM,PlayStation 4,13h 32m,NR,,8772657,Completed,First,"May 13, 2019",6h 27m 26s,13h 32m 39s,,25h 58m 32s,,,
1475,42818,Skyrunnerv,PC,13h 36m,NR,,11168233,Completed,First,"March 16, 2020",,13h 36m,,,,,
1476,42818,retorra,PC,13h 37m,90%,"131/175 strawberries, 3 casette tapes, 3 blue hearts - 2859 deaths",5918088,Completed,First,"March 02, 2018",,13h 37m 28s,,,,,
1477,42818,MucknFuddle,Nintendo Switch,13h 39m,NR,,11229379,Completed,First,"March 23, 2020",,13h 39m,,,,81 strawberries,
1478,42818,jongaros,PC,13h 42m,90%,,10916823,Completed,First,"November 03, 2019",,13h 42m,,,,,
1479,42818,SaltSlasher,Xbox One,13h 44m,80%,,7928034,Completed,First,"January 03, 2019",,13h 44m 27s,,,,96 Strawberries and 2200 deaths.,
1480,42818,Criptike,PC,13h 44m,100%,100% Celeste. (No golden straws/no farewell),10775432,Completed,Replay,"February 03, 2020",6h 53m,13h 44m 57s,,31h 12m 02s,,,
1481,42818,madavis9,Nintendo Switch,13h 58m,80%,"Some extras, but not much",5797956,Completed,First,"February 08, 2018",,13h 58m 59s,,,,,
1482,42818,,Nintendo Switch,13h 59m,NR,,7694650,Completed,First,,,13h 59m 27s,,,,,
1483,42818,,Nintendo Switch,14h,NR,,10465822,Completed,First,,,14h,,,,,
1484,42818,Appotheozz,PC,14h,100%,,10277976,Completed,First,,9h,14h,39m 40s,,,,2h 10m 14s
1485,42818,CaptainPants43,Nintendo Switch,14h,NR,,5768433,Completed,First,"February 03, 2018",,14h,,,,,
1486,42818,Swa,Xbox One,14h,90%,,10742289,Completed,First,"January 03, 2020",,14h,,,,,
1487,42818,Private,PC,14h,80%,,10936443,Completed,First,"March 08, 2020",,14h,,,,,
1488,42818,kebo46,PC,14h,NR,,10966498,Replay Completed,First,,,14h,,,,,
1489,42818,pklol,PC,14h,80%,,10466476,Completed,First,"November 22, 2019",,14h,,,,,
1490,42818,xinn,PC,14h,100%,,8224733,Completed,First,"February 07, 2019",,14h,,,,Collected 125 strawberries from 175.,
1491,42818,nicholsdal,Nintendo Switch,14h 05m,100%,,11280796,Completed,First,"July 31, 2019",,14h 05m 49s,,,,119 Strawberries,
1492,42818,Naetoid,Nintendo Switch,14h 12m,100%,,10805412,Completed,First,"June 05, 2018",,14h 12m,,,,,
1493,42818,inmuse,Xbox One,14h 18m,NR,"930/1000G - 124 strawberries, 2124 deaths, used Assists for B & C sides",7666795,Completed,First,"January 24, 2019",,14h 18m,,,,"[01/01/19] Started playing
[01/24/19] Finished Main+",
1494,42818,TheDeadQuacker,PC,14h 21m,90%,Main story and some b sides,11351053,Completed,First,"July 15, 2019",,14h 21m,,,,,
1495,42818,Private,PlayStation 4,14h 22m,NR,,5849161,Completed,First,"March 06, 2018",,14h 22m 43s,,,,,
1496,42818,Calco,PC,14h 30m,90%,,9249483,Completed,First,"July 29, 2019",,14h 30m,,,,,
1497,42818,PleasantlyTwstd,PC,14h 30m,NR,"most strawberries, not all",11221363,Completed,First,,,14h 30m,,,,,
1498,42818,sweatersforhanar,Mac,14h 32m,90%,,6171780,Completed,First,"April 26, 2018",,14h 32m 11s,,,,Maddie,
1499,42818,Private,PC,14h 35m,100%,,6542092,Completed,First,"May 25, 2018",,14h 35m,,,,,
1500,42818,UnHoly89,Nintendo Switch,14h 39m,NR,,6016167,Completed,First,"March 22, 2018",,14h 39m,,,,,
1501,42818,Private,Nintendo Switch,14h 52m,100%,3206 Deaths,9033740,Completed,First,"June 26, 2019",,14h 52m,,31h 42m,,,
1502,42818,Felagund,Nintendo Switch,14h 59m,90%,,8964565,Completed,First,2018,,14h 59m 46s,,,,,
1503,42818,,PC,15h,NR,,8132489,Completed,Replay,,9h,15h,,30h,,,
1504,42818,,PC,15h,NR,,9661748,Completed,First,,,15h,,,,,
1505,42818,ArticunoBreeze,PlayStation 4,15h,60%,,10153834,Completed,First,,,15h,,,,,
1506,42818,Liam700,Nintendo Switch,15h,90%,,10469222,Completed,First,"April 22, 2018",,15h,,,,,
1507,42818,Manguu,Nintendo Switch,15h,NR,,9195013,Completed,First,"July 20, 2019",10h,15h,,,,,
1508,42818,MrEdel,Nintendo Switch,15h,NR,,8112772,Completed,First,"January 24, 2019",,15h,,,,,
1509,42818,SeanJob17,PC,15h,NR,,10867586,Completed,First,"June 13, 2018",,15h,,,,,
1510,42818,Skeuomorvis,PC,15h,100%,,11952076,Completed,First,"April 12, 2019",,15h,,,,,
1511,42818,ThatMasterLemon,PC,15h,80%,,6019976,Completed,First,"July 29, 2018",,15h,,,,,
1512,42818,Vaunghk,Nintendo Switch,15h,100%,,8406912,Completed,First,,10h,15h,,,,,
1513,42818,anem27,PC,15h,NR,,11383024,Completed,First,"April 07, 2020",,15h,,,,,
1514,42818,gabardyne,Nintendo Switch,15h,NR,Main story + all strawberries with assist mode. B side with assist mode. No C side,9001076,Completed,First,"June 20, 2019",,15h,,,,,
1515,42818,prhewson,Nintendo Switch,15h,NR,,5934136,Completed,First,"March 05, 2018",,15h,,,,,
1516,42818,tagger3,Nintendo Switch,15h,NR,Completed the main story and went back to unlock every B-Side and most of the Strawberries.,10153963,Completed,First,,,15h,,,,,
1517,42818,ramsys,PC,15h 01m,100%,,5838963,Completed,First,"February 14, 2018",,15h 01m,,,,,
1518,42818,Hakuto,PC,15h 04m,NR,"121/175 berries, 1633 deaths",10231173,Completed,First,"October 10, 2019",7h 37m 01s,15h 04m,,,,,
1519,42818,KingMajora271,Nintendo Switch,15h 04m,90%,,11032553,Completed,First,"February 21, 2020",,15h 04m,,,,,
1520,42818,BakkrBart,Nintendo Switch,15h 08m,NR,,11307768,Completed,First,,,15h 08m 29s,,,,,
1521,42818,techfreak101,PC,15h 17m,90%,"Main + B-Side (attempt normal, All Assist)+ C-Side (All Assist)",7918952,Completed,First,"January 04, 2019",8h 33m 48s,15h 17m,,,,,
1522,42818,Beardman,PC,15h 17m,NR,,9060626,Completed,First,"July 06, 2019",10h 28m 22s,15h 17m 33s,,,,,
1523,42818,chiefwhodey,Nintendo Switch,15h 23m,90%,,5931148,Completed,First,"March 22, 2018",,15h 23m,,,,,
1524,42818,Lyk,PC,15h 30m,90%,,9549631,Completed,First,"September 07, 2019",6h 07m,15h 30m,,,,,
1525,42818,Private,Nintendo Switch,15h 47m,90%,,10611206,Completed,First,"January 24, 2020",,15h 47m,,,,,
1526,42818,,PC,16h,NR,"Got most ""b-sides"" and beat almost all of them along with playing the main game (while taking my time with cool routes)",10678518,Completed,First,,,16h,,,,,
1527,42818,MalusNightwood,PC,16h,90%,,7898885,Completed,First,"January 09, 2019",,16h,,,,,
1528,42818,Marcus54j,PC,16h,90%,,7337672,Completed,First,"December 31, 2018",,16h,,,,,
1529,42818,aoki2,PC,16h,90%,,9013712,Completed,First,"July 03, 2019",,16h,,,,,
1530,42818,heavydrop,Nintendo Switch,16h,NR,,6136300,Completed,First,March 2018,,16h,,,,,
1531,42818,sackboy97,PC,16h,90%,,7662833,Completed,First,December 2018,,16h,,,,,
1532,42818,maker3,Xbox One,16h 01m,NR,,8066830,Completed,First,"January 19, 2019",,16h 01m,,,,,
1533,42818,Avasam,PC,16h 12m,NR,,7844066,Completed,First,"January 20, 2019",10h,16h 12m,,27h,,,
1534,42818,CurryMeniac,PC,16h 12m,100%,,7968282,Completed,First,"January 10, 2019",,16h 12m 53s,,,,,
1535,42818,Tryptofun,Nintendo Switch,16h 13m,70%,,6036311,Completed,First,"March 25, 2018",,16h 13m 53s,,,,,
1536,42818,,PC,16h 25m,NR,,8071196,Completed,First,,,16h 25m,,,,,
1537,42818,videtonator,Nintendo Switch,16h 27m,NR,"171 strawberries, Mountain Core level finished",5855400,Completed,First,"August 19, 2018",8h 03m 01s,16h 27m 18s,,,,,
1538,42818,tozzy52,Nintendo Switch,16h 30m,NR,Everything except golden strawberries,8464087,Completed,First,"March 14, 2019",,16h 30m,,,,,
1539,42818,BacklogBrian,Nintendo Switch,17h,NR,,10869648,Completed,First,,,17h,,,,,
1540,42818,MCSorry,PC,17h,NR,Still unlocking the extra content,8274897,Playing Completed,First,"February 16, 2019",4h,17h,,,17h /,,
1541,42818,kingofools,PC,17h,NR,,10814799,Completed,First,"January 15, 2020",,17h,,,,,
1542,42818,mixabuben,PC,17h,90%,,8029810,Completed,First,"January 07, 2019",,17h,,,,,
1543,42818,spensational15,PC,17h 11m,100%,,7858330,Completed,First,"June 06, 2020",7h 42m,17h 11m,,,,,
1544,42818,pere3,Nintendo Switch,17h 19m,100%,"152/175 strawberries, 4104 deaths, 2 red hearts, 2 blue hearts",10997753,Completed,First,"February 16, 2020",,17h 19m,,,,,
1545,42818,NebulaND,PC,17h 19m,100%,,9515355,Custom List 2 Completed,First,"August 30, 2019",8h 21m,17h 19m 59s,,,17h 19m 59s /,Need to finish chapter 9.,
1546,42818,Private,PC,17h 33m,90%,Strawberries: 31,9514760,Completed,First,"November 02, 2019",,17h 33m,,,,,
1547,42818,Private,PC,17h 38m,NR,,6170482,Replay Completed,First,"July 20, 2018",,17h 38m 57s,,,,,
1548,42818,,Nintendo Switch,18h,NR,,5833220,Completed,First,,,18h,,,,,
1549,42818,Cacuu,PC,18h,NR,,7236642,Completed,First,,,18h,,,,,
1550,42818,Funke,PC,18h,NR,,8132294,Completed,First,"January 26, 2019",,18h,,,,,
1551,42818,j0bs,PC,18h,NR,,5774975,Completed,First,"January 29, 2018",9h,18h,,,,,
1552,42818,katarinaholanda,PC,18h,NR,,10177022,Completed,First,"October 02, 2019",,18h,,,,,
1553,42818,pw_objection,Nintendo Switch,18h,NR,,6161474,Completed,First,"June 06, 2018",,18h,,,,,
1554,42818,,Nintendo Switch,18h 04m,NR,,8067572,Completed,First,,,18h 04m 17s,,,,,
1555,42818,Windbreaker1,Xbox One,18h 20m,NR,,11648917,Completed,First,"February 06, 2019",,18h 20m,,,,,
1556,42818,ModKuraika,PlayStation 4,18h 31m,NR,,11911784,Completed,First,"June 05, 2020",,18h 31m 12s,,,,,
1557,42818,Private,PC,18h 46m,90%,,11118486,Completed,Replay,"July 10, 2019",,18h 46m 36s,,,,,
1558,42818,minhanha,PC,18h 49m,NR,All 8 Chapters Hearts and Casettes + All Strawberries + Pico-8 Completed + 2 First B-Side Chapters,7212553,Completed,First,"October 16, 2018",,18h 49m 25s,,,,,
1559,42818,Private,PC,18h 51m,100%,"First run; zero planning. No assist, end after epilogue, file select time; rules from speedrun community.",5743007,Completed,First,"January 26, 2018",3h 12s,18h 51m 50s,1h 23m 42s,,,,
1560,42818,David_HLTB,PC,18h 56m,100%,"171 Stawberries, 2 red hearts, 5 blue hearts, 7 tapes",5731639,Completed,First,"February 04, 2018",,18h 56m,,,,,
1561,42818,zabista,Nintendo Switch,19h,NR,,11658601,Completed,First,"May 05, 2020",10h,19h,,,,,
1562,42818,DEADTERMINATOR,PlayStation 4,19h 15m,100%,"All A + B sides complete, but no C-sides. All strawberries collected. 4290 deaths.",11050763,Completed,First,"December 01, 2019",,19h 15m,,,,,
1563,42818,AwesomeNick94,Nintendo Switch,19h 33m,100%,Got everything but golden strawberries,5694435,Replay Completed,First,"January 27, 2018",,19h 33m 42s,,,,,
1564,42818,,Nintendo Switch,20h,NR,There's a lot of extra stuff to do after you beat the main story (harder B-sides of every level),5848607,Completed,First,,10h,20h,,,,,
1565,42818,,PC,20h,NR,,8060793,Completed,First,,10h,20h,,45h,,,
1566,42818,,PC,20h,NR,"114%, good luck though. (i still didn't beat it)",8060810,Completed,First,,9h,20h,,60h,,,
1567,42818,,PC,20h,NR,,9701092,Completed,First,,,20h,,25h,,,
1568,42818,,Nintendo Switch,20h,NR,,11909070,Completed,First,,,20h,,,,,
1569,42818,ChiasPet,PC,20h,NR,,11481423,Completed,First,,,20h,,,,,
1570,42818,DSkull,Nintendo Switch,20h,80%,,10546261,Playing Completed,First,"December 05, 2019",15h,20h,,,20h /,,
1571,42818,NTFW,Nintendo Switch,20h,NR,,6086344,Completed,First,"March 19, 2018",10h,20h,,,,,
1572,42818,Poonji,PC,20h,100%,,8189399,Completed,First,"April 20, 2018",6h,20h,,48h 42m 51s,,,
1573,42818,PrincessAdelaide,PC,20h,NR,All B sides.,8430629,Completed,First,"November 08, 2019",,20h,,,,,
1574,42818,Sirius_Lee,Nintendo Switch,20h,100%,,11391066,Completed,First,"March 18, 2018",,20h,,,,,
1575,42818,SplashFTW,Nintendo Switch,20h,100%,,11267509,Completed,First,"March 02, 2018",,20h,,,,,
1576,42818,Ultraforce,PC,20h,NR,Main Story + Chapter 8 and collectibles no B sides,11059145,Completed,First,,,20h,,,,,
1577,42818,activeobjectx,Nintendo Switch,20h,NR,,10858244,Completed,First,,,20h,,,,,
1578,42818,gayB0rg,Nintendo Switch,20h,100%,,9309862,Completed,First,,,20h,,,,,
1579,42818,hippopo,Nintendo Switch,20h,NR,,5800555,Playing Backlog Completed,First,"February 09, 2018",11h,20h,,50h,30h 20m /,,
1580,42818,inkwitty,Nintendo Switch,20h,80%,,6049649,Playing Completed,First,"March 17, 2018",,20h,,,32h /,,
1581,42818,kotra97,Nintendo Switch,20h,NR,,9364545,Completed,Replay,"August 14, 2019",10h,20h,,,,,
1582,42818,thievingsince95,Nintendo Switch,20h,NR,,11460279,Completed,First,,,20h,,,,,
1583,42818,xNexu5x,PC,20h,100%,Play for fun,11983419,Completed,First,"December 31, 2018",,20h,,,,,
1584,42818,youalreadyknow,PC,20h,NR,,9696553,Completed,First,"September 21, 2019",,20h,,,,"Started: Sep 11th, 2019",
1585,42818,zim_ek,Nintendo Switch,20h,NR,,8194441,Completed,First,"February 03, 2018",,20h,,,,,
1586,42818,TeaintheMorning,Mac,20h 28m,80%,,11192364,Completed,First,,,20h 28m 54s,,,,,
1587,42818,JayTee,PC,21h,NR,,8962128,Completed,First,"December 29, 2018",,21h,,,,,
1588,42818,Lubitzkie,PC,21h,100%,,7136863,Playing Completed,First,"September 29, 2018",,21h,,,,,
1589,42818,whitenoize,PC,21h,90%,,10780459,Completed,First,"September 11, 2019",,21h,,,,,
1590,42818,zedk,Nintendo Switch,21h,NR,,8993423,Completed,First,"June 18, 2019",,21h,,,,,
1591,42818,colimar788,Nintendo Switch,21h,100%,"All regular Strawberries, all hearts, one golden strawberry for kicks. 5125 deaths.",5805439,Completed,First,"February 07, 2018",4h 39m 15s,21h 23s,,,,,
1592,42818,,Nintendo Switch,21h 06m,NR,B Sides + Strawberries,9469165,Completed,First,,7h 30m,21h 06m 07s,,,,,
1593,42818,CapgunKilla,Xbox One,21h 16m,NR,,8022302,Completed,First,"January 23, 2019",,21h 16m,,,,,
1594,42818,KaiserChaton,Nintendo Switch,21h 30m,NR,,8113565,Completed,First,"December 29, 2018",,21h 30m 34s,,,,,
1595,42818,Sickfit,Nintendo Switch,21h 43m,80%,"Just a leisurely enough playthrough, with 6494 deaths!",10167364,Completed,First,,,21h 43m 05s,,,,,
1596,42818,hassan23,PlayStation 4,21h 46m,90%,,11066703,Completed,First,"March 15, 2020",,21h 46m 29s,,,,,
1597,42818,basedDAVE,Nintendo Switch,21h 56m,NR,,10993659,Completed,First,"February 15, 2020",,21h 56m 37s,,,,,
1598,42818,,PC,22h,NR,,9020530,Completed,First,,15h,22h,,58h,,,
1599,42818,,Nintendo Switch,22h,NR,,11061170,Completed,First,,20h,22h,,,,,
1600,42818,BreakoutAR,PC,22h,80%,,11957019,Completed,First,"January 05, 2019",,22h,,,,,
1601,42818,Lotark,Nintendo Switch,22h,NR,"All red strawberries, All crystal hearts, Half the B sides",6040084,Completed,First,"March 20, 2018",10h,22h,,,,,
1602,42818,slinch,PC,22h,NR,,8043264,Completed,First,"November 05, 2018",,22h,,,,,
1603,42818,vannboyo,Nintendo Switch,22h,NR,,11411190,Completed,First,,,22h,,,,,
1604,42818,Private,PC,22h 14m,NR,,10858435,Completed,Replay,"January 10, 2020",,22h 14m 35s,,,,,
1605,42818,Andronian,Nintendo Switch,22h 28m,NR,,8608923,Completed,First,"June 13, 2018",6h 43m 59s,22h 28m 33s,,,,,
1606,42818,,Nintendo Switch,22h 44m,NR,,6407106,Completed,First,,,22h 44m 08s,,,,,
1607,42818,DrRedshaw,Nintendo Switch,22h 54m,90%,All Blue Crystal Hearts as well as first 3 Red Crystal Hearts,10170397,Completed,First,"October 03, 2019",11h 05m 20s,22h 54m 45s,,,,,
1608,42818,,PC,23h,NR,,11868365,Completed,First,,14h,23h,,,,,
1609,42818,,Xbox One,24h,NR,,8429679,Completed,First,,12h 04m 15s,24h,,34h,,,
1610,42818,Angietsune,PC,24h,100%,Todos los B-Sides,7264685,Completed,First,"July 01, 2018",7h 40m,24h,,,,,
1611,42818,bladedawg,Nintendo Switch,24h,NR,,5724306,Completed,First,"February 28, 2018",,24h,,,,,
1612,42818,ellieon,Nintendo Switch,24h,100%,,11133863,Completed,First,"March 11, 2020",7h,24h,,,,,
1613,42818,Private,Nintendo Switch,24h 13m,100%,"175/175 strawberries, all asides and bsides incl chap 8, 6967 deaths",8826702,Completed,First,"January 01, 2020",15h 04m 58s,24h 13m 23s,,28h 07m 34s,,,
1614,42818,Private,Nintendo Switch,24h 19m,NR,,9086400,Completed,First,,,24h 19m 38s,,,,,
1615,42818,KohakuZeta,PC,24h 30m,90%,Main Story + All Red Berries + All Blue Hearts + All Cassettes + Chapter 8 + B Sides 1-7 + Half of Chapter 9,10176458,Completed,First,"October 02, 2019",,24h 30m,,,,,
1616,42818,Private,Nintendo Switch,24h 33m,100%,"No grinding, straight from game completion.",7133753,Completed,First,"September 28, 2018",7h 40m 07s,24h 33m 21s,1h 36m,,,"Ch 1: A163 B239 C149 1:49mins
Ch 2: A154 B129 C175 2:16mins
Ch 3: A417 B466 C485 3:24mins
Ch 4: A162 B520 C79 2:30mins
Ch 5: A215 B193 C104 2:07mins
Ch 6: A158 B491 C137 2:29mins
Ch 7: A779 B718 C838 7:09mins
Ch 8: A394 B624 C530 3:37mins
Ch 9 (DLC): 2838 + Moonberry
Total Time: 33:37
Total Berries - 179",
1617,42818,Sharean,Nintendo Switch,24h 43m,100%,"Story, all B-sides and C-sides chapters 1 and 2",7990112,Completed,First,"January 08, 2019",,24h 43m,,,,,
1618,42818,Private,Nintendo Switch,24h 45m,NR,"152/175 Strawberries 4998 Deaths, 2 B-Sides, 6 Blue Crystals",6043456,Completed,First,"April 15, 2018",,24h 45m,,,,,
1619,42818,Suntherion,Nintendo Switch,24h 59m,NR,"All A, B and C-sides completed",6037083,Completed,First,"March 25, 2018",,24h 59m 20s,,,,,
1620,42818,WillSnow,Nintendo Switch,25h,NR,,6541899,Completed,First,2018,10h,25h,,,,,
1621,42818,dragmagpuff,Xbox One,25h,100%,,5857969,Completed,First,"February 18, 2018",,25h,,,,,
1622,42818,gfyhser,Nintendo Switch,25h,NR,,9698772,Completed,First,,,25h,,,,,
1623,42818,mdterpsrule,Nintendo Switch,25h,100%,"Beat all A-sides, B-sides, found all cassettes and crystal hearts",10362687,Completed,First,,8h 30m,25h,,,,,
1624,42818,thefdzguy,Nintendo Switch,25h,NR,,9043071,Completed,First,"June 26, 2019",,25h,,,,,
1625,42818,whit,Nintendo Switch,25h,100%,"Chapters 1-8 A-Sides; 175 strawberries, all A-Side Hearts, all A-Side cassettes. 6038 deaths.",10799101,Completed,First,"January 19, 2020",,25h,,,,"I tried a bit of the B-sides and Farewell, but I didn't feel the need to finish them right now. I'm ready to call this initial experience complete and come back later to explore the rest.",
1626,42818,Ayu1127,PC,25h 43m,NR,,10652584,Completed,Replay,"December 25, 2019",3h 33m 44s,25h 43m 54s,,31h 47m 23s,,,
1627,42818,Faz1224,Xbox One,26h,90%,,6201781,Completed,First,"July 24, 2018",,26h,,,,,
1628,42818,JohnMathews,Nintendo Switch,26h,NR,,6309799,Completed,First,"May 23, 2018",,26h,,,,,
1629,42818,bboyz3ro,Nintendo Switch,26h 43m,100%,85 strawberries and about half of the other collect & time from me grinding speedrunning the first stage,11313275,Completed,First,"March 17, 2018",,26h 43m 04s,,,,,
1630,42818,,PC,28h,NR,,6664016,Completed,First,,,28h,,,,,
1631,42818,Gintu,Nintendo Switch,28h,90%,"Many B & C sides missing, but core and chapter 9 completed as far as possible",11905972,Completed,First,"June 04, 2020",,28h,,,,,
1632,42818,Private,Nintendo Switch,28h,100%,,10147201,Completed,First,"September 26, 2019",,28h,,,,,
1633,42818,jhamonnet,Nintendo Switch,28h,90%,,6492738,Replay Completed,First,"April 25, 2019",,28h,,,,,
1634,42818,louisoc,PC,28h,NR,,11741415,Completed,First,"May 15, 2020",,28h,,,,,
1635,42818,pascool,PC,28h 42m,NR,,7916183,Playing Completed,First,"January 02, 2019",,28h 42m,,,28h 42m /,,
1636,42818,SuperNess,PC,29h,70%,,8892419,Completed,First,,,29h,,,,,
1637,42818,Private,PC,29h 10m,100%,Main game with all red strawberries + Face B and a few Face C.,10772628,Completed,First,"January 06, 2020",,29h 10m,,,,,
1638,42818,Minhs2,PC,29h 19m,100%,All challenge levels + ch 9 update,7230156,Completed,First,"October 11, 2018",5h 29s,29h 19m 05s,,,,,
1639,42818,M4thew,Nintendo Switch,30h,NR,,11728917,Completed,First,2018,,30h,,,,,
1640,42818,Private,Nintendo Switch,30h,NR,,7917826,Completed,First,"April 08, 2019",,30h,,,,,
1641,42818,Psyfex,Nintendo Switch,30h,90%,,6197142,Completed,First,"April 05, 2018",,30h,,,,,
1642,42818,Syaoran,Nintendo Switch,30h,NR,Main Story + All regular strawberries (+1 golden Chapter 1) + All B-Sides + 2 C-Sides (Chapter 1 and 2),11395731,Completed,First,"March 31, 2020",,30h,,,,,
1643,42818,The_Hootsman,Nintendo Switch,30h,90%,,11342751,Completed,First,,15h,30h,,,,,
1644,42818,Private,PlayStation 4,30h,NR,,8011490,Completed,First,"January 10, 2019",,30h,,,,,
1645,42818,papanelly27,Nintendo Switch,30h,NR,,10897437,Completed,First,"January 27, 2020",8h,30h,,,,,
1646,42818,skiracer88,Nintendo Switch,30h,100%,,7427518,Completed,First,,,30h,,,,,
1647,42818,xenophanes,Nintendo Switch,30h,80%,,10713816,Completed,First,2019,,30h,,,,,
1648,42818,SharedFate,PC,30h 10m,NR,,9475758,Completed,First,"September 20, 2019",,30h 10m,,,,,
1649,42818,tatoonie,PC,30h 28m,NR,Everything but Golden Strawberries,10754469,Custom List 2 Completed,First,"January 18, 2020",5h 30m 48s,30h 28m 20s,,,30h 28m 20s /,,
1650,42818,Private,PC,30h 43m,NR,,10950746,Completed,First,"February 08, 2020",,30h 43m,,,,,
1651,42818,Private,PC,32h 02m,90%,No golden strawberries nor C sides; 8180 deaths,11892007,Completed,First,"June 02, 2020",,32h 02m 40s,,,,"First-time casual, looked up a few things for chapter 9. Did all B sides, red strawberries, and crystal hearts. Assist mode off. Aim was to 100% it until I realized there were more challenges in the form of C sides and golden strawberries.",
1652,42818,Nersius,PC,32h 16m,90%,"~8H, 7Hc, 104 strawberries, Assist Moded most of final DLC chapter to varying degrees, still 3.2k deaths and a few hours",10334735,Completed,First,"October 31, 2019",7h 16m,32h 16m,,,,,
1653,42818,jowe_gv,Nintendo Switch,32h 21m,NR,165 strawberries. All B sides done except Core. No C Sides or golden strawberries.,9682589,Completed,First,,,32h 21m 50s,,,,,
1654,42818,Xanones,Nintendo Switch,32h 53m,90%,"11459 deaths, 120/180 strawberries, 4 B sides done, 2 blue hearts collected, assist used 3 times",6301780,Completed,First,June 2018,,32h 53m,,,,,
1655,42818,BrittleBonesJones,PC,33h,100%,,10730992,Completed,First,,7h,33h,,,,,
1656,42818,allanschnorr,PC,33h,100%,,6190503,Completed,First,"February 16, 2018",,33h,,,,,
1657,42818,andrmalm,Nintendo Switch,33h,NR,all hearts and cassettes and B-sides for chapter 1-8 completed,10909496,Custom List 3 Completed,First,"September 19, 2019",,33h,,,33h /,,
1658,42818,alejo58,Nintendo Switch,34h 29m,90%,"Every B-Side with all strawberries and full clears, only missing C-Sides and golden strawberries",8973535,Completed,First,"June 09, 2019",10h 34m,34h 29m 48s,,,,,
1659,42818,thewind32,PC,34h 59m,NR,,6414662,Completed,First,"June 21, 2018",,34h 59m 59s,,,,,
1660,42818,Private,PC,35h,NR,,12010237,Completed,First,,,35h,,,,,
1661,42818,lovelace,Nintendo Switch,35h,100%,,5807658,Completed,First,"February 10, 2018",,35h,,,,,
1662,42818,Bogdanuk,PC,35h 34m,NR,"All B-sides, except the temple and the last one, a lot of blue hearts, 132 strawberries and over 5800 deaths",10994422,Completed,First,"February 15, 2020",,35h 34m 34s,,,,,
1663,42818,Private,Nintendo Switch,35h 35m,NR,,5873673,Completed,First,"February 10, 2018",,35h 35m,,,,,
1664,42818,carlt0nhanks,PC,36h 24m,100%,,5852795,Completed,First,"February 17, 2018",,36h 24m 17s,,,,,
1665,42818,,PC,40h,NR,,11937002,Completed,First,,8h,40h,,50h,,,
1666,42818,JohnP,Nintendo Switch,40h,100%,Could not finish the last two c-sides.,11442690,Completed,First,"April 14, 2020",,40h,,,,,
1667,42818,gpzao,Nintendo Switch,40h,100%,,7503952,Completed,First,"November 21, 2018",,40h,,,,,
1668,42818,mnop,Nintendo Switch,40h,100%,,5871616,Completed,First,"February 20, 2018",7h,40h,,,,,
1669,42818,Yuniac,PC,41h 35m,80%,,11952302,Completed,First,"May 08, 2020",,41h 35m,,,,,
1670,42818,CurroCanadian,PC,43h 13m,100%,"All normal strawberries, 2 Golden Strawberries , All Red Hearts, All Blue Hearts, 2/8 Yellow (Gold?) Hearts",6057413,Playing Completed,First,"March 30, 2018",,43h 13m 43s,,,,"A leisurely playthrough, I spent many an hour just listening to the wonderful soundtrack and enjoying the wonderful story.",
1671,42818,Private,Nintendo Switch,45h,90%,Everything except for the C-Sides and Golden Strawberries.,11357598,Custom List Completed,First,2020,9h,45h,,,,,
1672,42818,GhoulCat504,PC,50h,100%,,10336890,Completed,First,"September 29, 2019",20h,50h,,69h,,,
1673,42818,lyconide,Nintendo Switch,50h,NR,A + B + C + 2 gold strawberry,6196233,Completed,First,"May 28, 2018",,50h,,,,,
1674,42818,AidanIsAChair,Nintendo Switch,52h,90%,,9124234,Completed,First,"August 10, 2018",15h,52h,,,,,
1675,42818,dekenfrost,Nintendo Switch,52h 48m,NR,,5899861,Completed,First,"February 27, 2018",,52h 48m,,,,,
1676,42818,Wizred1,PC,53h,NR,,11538391,Completed,First,"December 04, 2019",,53h,,,,,
1677,42818,,Nintendo Switch,55h,NR,,6257907,Completed,First,,12h 55m 12s,55h,,,,,
1678,42818,yesnocancel,Nintendo Switch,57h,90%,Everything done until 3rd C-Side,7662486,Completed,First,"April 30, 2018",,57h,,,,,
1679,42818,TauNeutrin0,PC,59h 52m,NR,,6043936,Completed,First,"March 26, 2018",,59h 52m 09s,,,,,
1680,42818,Private,PC,60h,90%,,11454604,Completed,First,2019,,60h,,,,,
1681,42818,Legunner,Nintendo Switch,62h,100%,Só não peguei alguns Goldem Strawberry,7857203,Completed,First,"December 28, 2018",,62h,,,,,
1682,42818,BCarsonElite,PlayStation 4,11h,NR,,8900067,Completed,Replay,,7h,,,11h,,,
