,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Progress,Completionist,Co-Op,Personal Notes,Vs.,Retired Notes,Speedrun
1470,27100,,PlayStation 4,92h 45m,NR,86% complete when main finished,8522643,Completed,First,,,92h 45m,,,,,,,
1471,27100,Mariochimaru,PlayStation 4,92h 45m,90%,91%,7347870,Replay Custom List Completed,First,,"May 28, 2019",92h 45m,94h 19m /,,21h,,,,
1472,27100,Athaboros,PC,93h,100%,,10797911,Completed,First,,"March 05, 2020",93h,,,,,,,
1473,27100,TheDanx,PlayStation 4,93h 17m,NR,"Finished epilogue. 88% total completion. Lots of hunting, exploring, collecting and other miscellaneous activities.",7450685,Backlog Completed,First,83h 45m,"January 09, 2019",93h 17m 21s,93h 21m 46s /,,,,7h 18m 57s,,
1474,27100,,PlayStation 4,94h,NR,"Did a lot of hunting and exploring, and completed most of the side missions.",8217172,Completed,First,,,94h,,,,,,,
1475,27100,Canyons,Xbox One,94h,NR,,8030151,Completed,First,,"December 29, 2018",94h,,,,,,,
1476,27100,Schweiss1,PlayStation 4,94h,NR,,9176392,Completed,First,,"July 17, 2019",94h,,,,,,,
1477,27100,mehdibeldji,Xbox One,94h,NR,,7389641,Completed,First,,"March 30, 2020",94h,,,,,,,
1478,27100,,Xbox One,94h 20m,NR,,8177414,Completed,First,,,94h 20m 56s,,,,,,,
1479,27100,,Xbox One,95h,NR,,7455258,Completed,First,,,95h,,,,,,,
1480,27100,,Xbox One,95h,NR,,8396811,Completed,First,50h,,95h,,,,,,,
1481,27100,,Xbox One,95h,NR,,11356963,Completed,First,,,95h,,,,,,,
1482,27100,DanielMeier,PC,95h,NR,,10865358,Completed,First,,"January 21, 2020",95h,,,,,,,
1483,27100,Frello,PlayStation 4,95h,NR,,8752466,Completed,First,,,95h,,,,,,,
1484,27100,KingKapalone,PlayStation 4,95h,NR,,8026570,Completed,First,,"December 23, 2018",95h,,,,,,,
1485,27100,Sadness,PlayStation 4,95h,100%,,10513444,Completed,First,,"October 26, 2019",95h,,,,,,,
1486,27100,Skywalker12,Xbox One,95h,90%,,11313230,Completed,First,,"March 31, 2020",95h,,,,,,,
1487,27100,antonismous,Xbox One,95h,100%,,8681515,Completed,First,,"December 19, 2019",95h,,,,,,,
1488,27100,ArthurrMorgan,PlayStation 4,95h 31m,100%,,9194629,Completed,First,51h 24m 58s,"July 20, 2019",95h 31m 05s,,,,,,,
1489,27100,XaXa,PlayStation 4,95h 33m,90%,,8718376,Completed,First,,"November 15, 2018",95h 33m,,,,,3h,,
1490,27100,edijr_,PlayStation 4,95h 37m,100%,,11162359,Completed,First,,"March 15, 2020",95h 37m 03s,,,,,,,
1491,27100,,PC,96h,NR,,10817872,Completed,First,,,96h,,,,,,,
1492,27100,,PC,96h,NR,"All Side Quest I slipped over, some Hunting and a few Challanges",11549251,Completed,First,,,96h,,,,,,,
1493,27100,WynRave,Xbox One,96h,NR,,7674687,Completed,First,,"December 08, 2018",96h,,,,,,,
1494,27100,felixenfeu,PlayStation 4,96h,NR,,10819593,Completed,First,,"January 15, 2020",96h,,,,,,,
1495,27100,mikeypants,Xbox One,96h,NR,,7393017,Completed,First,,"January 04, 2019",96h,,,,,,,
1496,27100,peeposs,PC,96h,NR,,10618256,Completed,First,,"December 19, 2019",96h,,,,,,,
1497,27100,polltery,Xbox One,96h,100%,,7362109,Completed,First,,"November 27, 2018",96h,,,,,,,
1498,27100,,Xbox One,96h 04m,NR,,7661457,Completed,First,,,96h 04m,,,,,,,
1499,27100,,PlayStation 4,96h 30m,NR,,7626842,Completed,First,,,96h 30m,,,,,,,
1500,27100,,PlayStation 4,96h 34m,NR,It's very long,7864865,Completed,First,60h 42m 12s,,96h 34m 27s,,173h 35m 21s,,,,,
1501,27100,Private,PC,96h 47m,100%,,10348103,Completed,First,,"April 14, 2020",96h 47m,,,,,,,
1502,27100,,Xbox One,97h,NR,,8367091,Completed,First,,,97h,,,,,,,
1503,27100,,PC,97h,NR,,10813858,Completed,First,,,97h,,,,,,,
1504,27100,amaow,PlayStation 4,97h,100%,,7935566,Completed,First,,"August 14, 2019",97h,,,,,,,
1505,27100,,PC,97h 11m,NR,,10825854,Completed,First,,,97h 11m,,,,,,,
1506,27100,Silentb0b89,Xbox One,97h 28m,100%,"Main story + side missions complete, some challenges started, 86% total completion",8668133,Completed,First,,"November 26, 2018",97h 28m,,,,,,,
1507,27100,Mccauley747,PC,98h,NR,,11313082,Completed,First,,"March 31, 2020",98h,,,,,,,
1508,27100,Private,PC,98h,NR,,10916454,Completed,Replay,,"January 31, 2020",98h,,,,,,,
1509,27100,,Xbox One,98h 30m,NR,,8552582,Completed,First,,,98h 30m,,,,,,,
1510,27100,Blakey101,PlayStation 4,98h 30m,100%,,7464450,Completed,First,,"November 30, 2018",98h 30m,,,,,,,
1511,27100,theworldisadrag,PlayStation 4,98h 36m,100%,"94% complete incl. all story stuff, 470/551 compendium.",8479955,Completed,First,,"March 17, 2019",98h 36m,,,,,,,
1512,27100,amanjot530,Xbox One,99h,100%,,8313105,Completed Retired,First,,"February 20, 2019",99h,,,,,,,
1513,27100,Private,PlayStation 4,99h,100%,,10765453,Completed,First,,"December 01, 2019",99h,,,,,,,
1514,27100,Private,Xbox One,99h 51m,NR,,8221528,Completed,First,,"March 26, 2019",99h 51m,,,,,,,
1515,27100,,Xbox One,100h,NR,,7528998,Completed,First,50h,,100h,,,,,,,
1516,27100,,Xbox One,100h,NR,,7556698,Completed,First,,,100h,,,,,,,
1517,27100,,Xbox One,100h,NR,,7743100,Completed,First,60h,,100h,,150h,,,,,
1518,27100,,PlayStation 4,100h,NR,,8119217,Completed,First,,,100h,,,,,,,
1519,27100,,PlayStation 4,100h,NR,,8160673,Completed,First,,,100h,,,,,,,
1520,27100,,PlayStation 4,100h,NR,,8393261,Completed,First,50h,,100h,,150h,,,,,
1521,27100,,Xbox One,100h,NR,,8524727,Completed,First,,,100h,,,,,,,
1522,27100,,PlayStation 4,100h,NR,,9293555,Completed,First,,,100h,,,,,,,
1523,27100,,Xbox One,100h,NR,,9462468,Completed,Replay,60h,,100h,,178h,,,,,
1524,27100,,PlayStation 4,100h,NR,,10423849,Completed,First,50h,,100h,,,,,,,
1525,27100,,Xbox One,100h,NR,,10595182,Completed,First,,,100h,,,,,,,
1526,27100,,PlayStation 4,100h,NR,,10663360,Completed,First,50h,,100h,,156h,,,,,
1527,27100,,PC,100h,NR,,10811894,Completed,First,,,100h,,,,,,,
1528,27100,,PlayStation 4,100h,NR,,11948161,Completed,First,,,100h,,,,,,,
1529,27100,Altiboum,PlayStation 4,100h,90%,,9574577,Completed,First,65h,"September 10, 2019",100h,,,,,,,
1530,27100,Borderhopper412,Xbox One,100h,100%,,8757265,Completed,First,60h,"May 02, 2019",100h,,241h,,,,,
1531,27100,Caddis_Fly,PlayStation 4,100h,90%,,7991112,Completed,First,,"December 04, 2018",100h,,,,,,,
1532,27100,Firebatz13,PlayStation 4,100h,100%,,7483362,Completed,First,,"November 19, 2018",100h,,,,,,,
1533,27100,GentlemanYeti,PlayStation 4,100h,70%,,9067820,Completed,First,,2019,100h,,,,,,,
1534,27100,Jagerbull1987,PlayStation 4,100h,NR,,9436302,Completed,First,,"August 23, 2019",100h,,,,,,,
1535,27100,JammyJoker,PlayStation 4,100h,90%,,11981939,Completed,First,,"November 13, 2019",100h,,,,,,,
1536,27100,Private,Xbox One,100h,100%,,11224248,Playing Replay Completed,Replay,60h,"March 22, 2020",100h,50h /,,,,,,
1537,27100,Kengeki4025,PlayStation 4,100h,90%,,7822341,Completed,First,,"January 10, 2019",100h,,,,,,,
1538,27100,MtrbZelda,PlayStation 4,100h,100%,,7497138,Playing Completed,First,50h,"November 10, 2018",100h,,150h,,,,,
1539,27100,PoPuGuY,PC,100h,100%,,11465471,Playing Completed,First,60h,"April 16, 2020",100h,100h /,150h,,,,,
1540,27100,Tijuanabadger,Xbox One,100h,NR,,7395262,Completed,First,,"January 13, 2019",100h,,,,,,,
1541,27100,Tottie,PlayStation 4,100h,NR,,10467976,Completed,First,,"January 15, 2019",100h,,,,,,,
1542,27100,Trogzor,PlayStation 4,100h,NR,,10899837,Completed,First,,,100h,,,,,,,
1543,27100,Ultima893,PlayStation 4,100h,90%,,8927187,Completed,First,60h,"June 10, 2019",100h,,,,,,,
1544,27100,agalloch88,PlayStation 4,100h,100%,,8221539,Completed,First,,"February 07, 2019",100h,,,,,,,
1545,27100,alebeat,PlayStation 4,100h,100%,,7818614,Completed,First,,"November 06, 2018",100h,,,,,,,
1546,27100,chichoslg,Xbox One,100h,NR,,10734989,Completed,First,,"January 03, 2020",100h,,,,,,,
1547,27100,Private,PlayStation 4,100h,100%,,8247228,Completed,First,46h,"February 19, 2020",100h,,,,,,,
1548,27100,evangelism,PlayStation 4,100h,90%,"Main + All Strangers, hideouts, side missions, all but a few challenges (93%)",8062084,Completed,First,,"December 19, 2018",100h,,,,,,,
1549,27100,jacobss239,PlayStation 4,100h,100%,AWESOME AND TOTALLY WORTH IT. EVEN THE STUPID GAMBLER CHALLENGES.,11605445,Completed,First,75h,"April 30, 2020",100h,,204h 45m 39s,,,,,
1550,27100,jonmin,PlayStation 4,100h,NR,,7342763,Completed,First,,"April 15, 2020",100h,,,,,,,
1551,27100,liom911,PC,100h,NR,,11448279,Completed,First,40h,"March 25, 2020",100h,,150h,,,,,
1552,27100,mikkachu,PlayStation 4,100h,90%,,7548236,Completed,First,,"November 27, 2018",100h,,,,,,,
1553,27100,viscon64,PlayStation 4,100h,100%,94.5% completion.,9374186,Completed,First,,"November 16, 2019",100h,,,,,,,
1554,27100,Retinis,PC,100h 18m,100%,"Some but not all quests, a decent amount of wandering.",11415924,Completed,First,,"March 24, 2020",100h 18m,,,,,,,
1555,27100,slider04133,Xbox One,100h 18m,100%,,8257391,Completed,First,,"February 13, 2019",100h 18m,,,,Completed all side quests and optional missions.,,,
1556,27100,Private,PlayStation 4,100h 30m,NR,,10382107,Completed,First,50h 30m,"November 08, 2019",100h 30m,,,,,,,
1557,27100,,PC,100h 58m,NR,,11675807,Completed,First,,,100h 58m 45s,,,,,,,
1558,27100,,PC,101h,NR,,11213027,Completed,Replay,,,101h,,,,,,,
1559,27100,Neyllon,PlayStation 4,101h,NR,,10814776,Completed,First,,"January 14, 2020",101h,,,,,,,
1560,27100,Private,PC,101h,NR,,10864614,Completed,First,,,101h,,,,,,,
1561,27100,warfarian,PC,101h,NR,,11886756,Completed,First,,"June 01, 2020",101h,,,,,,,
1562,27100,assassinwolfx27,PlayStation 4,101h 12m,100%,,11637960,Completed,Replay,84h 22m,"November 10, 2019",101h 12m,,,,I took my time and did all quests I also messed about so it took longer,,,
1563,27100,Raiden794,PlayStation 4,101h 43m,90%,,8037644,Completed,First,,"January 14, 2019",101h 43m,,,,,,,
1564,27100,,PlayStation 4,101h 45m,NR,,7993425,Completed,First,40h 15m 03s,,101h 45m 25s,,,,,,,
1565,27100,,PC,102h,NR,,10535210,Completed,First,,,102h,,,,,,,
1566,27100,Shef333,PlayStation 4,102h,NR,,11473331,Completed,First,,"March 02, 2019",102h,,,,,,,
1567,27100,DEADTERMINATOR,PlayStation 4,103h,80%,"90.8% Complete. Main story, most stranger threads, and a variety of other side content and about 1/3rd of the challenges",8158714,Completed,First,,"December 21, 2018",103h,,,,,,,
1568,27100,TheLegend,PlayStation 4,103h,NR,,8240214,Completed,First,,"February 10, 2019",103h,,177h 54m,5h 30m,,5h 30m,,
1569,27100,,PlayStation 4,103h 12m,NR,,11030380,Completed,First,,,103h 12m 36s,,,,,,,
1570,27100,AlbionHero,PlayStation 4,103h 40m,NR,,7337234,Completed,First,,"December 01, 2018",103h 40m,,,,,,,
1571,27100,Private,PlayStation 4,103h 41m,100%,,8670635,Completed,First,,"April 24, 2019",103h 41m 22s,,,,,,,
1572,27100,solidcake140_85,Xbox One,103h 50m,90%,About 78% total completion,11874109,Completed,First,,"May 30, 2020",103h 50m,,,,,,,
1573,27100,,Xbox One,104h,NR,,8174159,Completed,First,,,104h,,,,,,,
1574,27100,fakerello,PC,104h,NR,87% of 100% completion,11501804,Completed,First,,"April 20, 2020",104h,,,,,,,
1575,27100,Hottston,Xbox One,104h 17m,100%,,7341855,Completed,First,,"December 08, 2018",104h 17m,,,,,,,
1576,27100,,PC,104h 22m,NR,,11492074,Completed,First,68h 22m,,104h 22m,,,,,,,
1577,27100,,PC,104h 30m,NR,,10494840,Completed,First,,,104h 30m,,,,,,,
1578,27100,Br1novisk,PlayStation 4,104h 58m,100%,"95h20m Until epilogue 1. /// 104h58m Ultil true end game. Ended feb. 20, 23h23m.",7277290,Playing Completed,First,,"February 04, 2020",104h 58m 14s,113h 10m 14s /,,6h 35m,,,,
1579,27100,,Xbox One,105h,NR,,7440491,Completed,First,,,105h,,,,,,,
1580,27100,,Xbox One,105h,NR,,7751646,Completed,First,,,105h,,,,,,,
1581,27100,,Xbox One,105h,NR,,8789288,Completed,First,,,105h,,,,,,,
1582,27100,Rafdar,PC,105h,NR,,10995232,Completed,First,,"February 15, 2020",105h,,,,,,,
1583,27100,lazychap,PlayStation 4,105h 17m,NR,,7417437,Completed,First,,"January 06, 2019",105h 17m 56s,,,,started playing on 09/11/18 completed story on 06/12/19,,,
1584,27100,BruceL337,PlayStation 4,105h 52m,NR,,7326439,Completed,First,,"January 22, 2019",105h 52m,,,3h 44m,,,,
1585,27100,,PlayStation 4,107h,NR,,8026573,Completed,First,,,107h,,,,,,,
1586,27100,,PC,107h,NR,,11544126,Completed,First,,,107h,,,,,,,
1587,27100,Private,Xbox One,107h,90%,,10916781,Completed,First,,"July 22, 2019",107h,,,,,,,
1588,27100,xenophile27,Xbox One,107h,NR,,7911187,Completed,First,,"December 29, 2018",107h,,,,,,,
1589,27100,,PlayStation 4,108h,NR,,8357156,Completed,First,70h,,108h,,,,,,,
1590,27100,,PC,108h,NR,,10468078,Completed,First,,,108h,,,,,,,
1591,27100,McCarthy1992,PlayStation 4,108h,NR,,7764848,Completed,First,,,108h,,,,,,,
1592,27100,Ogastus,Xbox One,108h,NR,,8820306,Completed,First,,"May 20, 2019",108h,,,,,,,
1593,27100,fanfa5286,PC,108h,NR,,11081294,Completed,First,,,108h,,,,,,,
1594,27100,piotros_org,Xbox One,108h 13m,100%,"85%, all side missions",7742148,Completed,First,,"January 07, 2019",108h 13m,,,,start 26.10.2018,,,
1595,27100,Simonaiso,PlayStation 4,109h,100%,,8999228,Completed,First,,"January 28, 2019",109h,,,,,,,
1596,27100,styx971,PlayStation 4,109h,80%,82.6% on save file,7535107,Completed,First,,"November 25, 2018",109h,,,,,,,
1597,27100,,Xbox One,110h,NR,,8039972,Completed,First,,,110h,,,,,,,
1598,27100,,PlayStation 4,110h,NR,,8510022,Completed,First,,,110h,,,,,,,
1599,27100,,PC,110h,NR,,11799564,Completed,First,,,110h,,,,,,,
1600,27100,Benjax14,PlayStation 4,110h,NR,,9461191,Completed,First,,"August 26, 2019",110h,,,,,,,
1601,27100,MaxWang,PlayStation 4,110h,NR,,10491878,Completed,First,,,110h,,,,,,,
1602,27100,Toolka,PC,110h,NR,,11235059,Completed,First,,,110h,,,,,,,
1603,27100,aysongomes,PC,110h,100%,,11808871,Completed,First,63h,"May 16, 2020",110h,,137h,,,,,
1604,27100,demus,PlayStation 4,110h,100%,,8242104,Completed,First,,"February 07, 2019",110h,,,,,,,
1605,27100,gabardyne,PlayStation 4,110h,NR,94% completed,8178086,Completed,First,,"February 01, 2019",110h,,,,,,,
1606,27100,ts_host,Xbox One,110h,NR,,11462689,Completed,First,,"April 16, 2020",110h,,,,,,,
1607,27100,ssj4gogeta,Xbox One,110h 15m,NR,"main story + all optional story quests, but not any of the collect whatever things.",10262970,Completed,First,,"October 17, 2019",110h 15m,,,,,,,
1608,27100,HalfHead,Xbox One,110h 23m,NR,,8401845,Completed,First,,"March 01, 2019",110h 23m,,,,,,,
1609,27100,Jakedesnake,PlayStation 4,110h 32m,80%,,7819566,Completed,First,,"June 30, 2019",110h 32m 18s,,,,,,,
1610,27100,YoyoUnreal,PlayStation 4,110h 34m,NR,,8854848,Completed,First,,"December 12, 2018",110h 34m,,,,,,,
1611,27100,Private,PC,111h,NR,,10921602,Completed,First,,"February 01, 2020",111h,,,,,,,
1612,27100,nblakey,Xbox One,111h,100%,,8822883,Completed,First,,"May 16, 2019",111h,,,,,,,
1613,27100,riseofiroh,PC,111h,90%,,10826808,Completed,First,,"January 16, 2020",111h,,,,,,,
1614,27100,thel4stSAIYAN,Xbox One,111h,90%,,7399498,Completed,First,,December 2018,111h,,,,,,,
1615,27100,HeyItsMeAJ,PlayStation 4,112h,NR,,7967419,Completed,First,,"September 25, 2019",112h,,,,,,,
1616,27100,jaymuffin,Xbox One,112h,NR,92% completion,8225870,Completed,First,,"February 08, 2019",112h,,,,,,,
1617,27100,dffssdf,Xbox One,113h 01m,NR,,11249853,Completed,First,,"March 25, 2020",113h 01m,,,,,,,
1618,27100,Private,PC,113h 11m,NR,,10836977,Completed,First,,"December 30, 2019",113h 11m,,,,,,,
1619,27100,Viles,Xbox One,115h 30m,NR,Completed the Story with 79% completion.,7798288,Completed,First,,"December 28, 2018",115h 30m,,,,Beautiful game.,,,
1620,27100,Daigoro,PlayStation 4,115h 51m,80%,90.1%,10238407,Completed,First,,"October 13, 2019",115h 51m 36s,,,,,,,
1621,27100,danilomts,Xbox One,116h,NR,87%,7581661,Completed,First,,"November 29, 2018",116h,,,,,,,
1622,27100,kfd2010,Xbox One,116h,NR,,8211258,Completed,First,,"February 03, 2019",116h,,,,,,,
1623,27100,,Xbox One,116h 15m,NR,,8879433,Completed,First,,,116h 15m,,,,,,,
1624,27100,Private,PlayStation 4,117h,100%,,8120660,Completed,First,,"November 24, 2018",117h,,,,,,,
1625,27100,Nawara_Ven,Xbox One,117h 26m,NR,,7386640,Completed,First,,"April 28, 2019",117h 26m,,,,,,,
1626,27100,JuanRonline,PlayStation 4,118h,NR,,7771489,Completed,First,,"March 22, 2019",118h,,,,,,,
1627,27100,,PlayStation 4,118h 14m,NR,88% completion. The only thing I haven't completed is the challenges.,8562188,Completed,First,,,118h 14m,,,,,,,
1628,27100,CapgunKilla,Xbox One,118h 27m,NR,,8494434,Completed,First,,"March 15, 2019",118h 27m,,,,,,,
1629,27100,,PlayStation 4,119h,NR,"all quests, a lot of unlockables",8136308,Completed,First,,,119h,,,,,,,
1630,27100,D3ATHxDEVIL,Xbox One,119h,100%,,9465629,Completed,First,,,119h,,,,,,,
1631,27100,d1astola,PC,119h 30m,90%,88.9% complete,11528702,Completed,First,,"April 22, 2020",119h 30m,,,,,,,
1632,27100,,PlayStation 4,120h,NR,Like taking my time,7443740,Completed,First,,,120h,,,,,,,
1633,27100,,Xbox One,120h,NR,,9315681,Completed,First,50h 30m,,120h,,170h,,,,,
1634,27100,,Xbox One,120h,NR,,9582152,Completed,First,,,120h,,,,,,,
1635,27100,,PC,120h,NR,Main Story + Extra Quests,10486936,Completed,First,,,120h,,,,,,,
1636,27100,,PlayStation 4,120h,NR,,11853589,Completed,First,,,120h,,,,,,,
1637,27100,,Xbox One,120h,NR,,11858624,Completed,First,80h 05m,,120h,,,,,,,
1638,27100,JFK108,PlayStation 4,120h,NR,,11367115,Completed,First,,"April 06, 2020",120h,,,,,,,
1639,27100,Paradoxxx1394,PlayStation 4,120h,NR,,11859418,Completed,First,,"November 29, 2018",120h,,,,,,,
1640,27100,Private,PlayStation 4,120h,NR,,8298438,Completed,First,,,120h,,,,,,,
1641,27100,Wolfy4meh,PlayStation 4,120h,NR,,11663998,Completed,First,,,120h,,,,,,,
1642,27100,boxboxsnake,PlayStation 4,120h,100%,,8557746,Completed,First,,"December 31, 2019",120h,,,,,,,
1643,27100,netjeff,PC,120h,90%,,10878284,Completed,First,,"April 10, 2020",120h,,,,,,,
1644,27100,,Xbox One,120h 30m,NR,,7807952,Completed,First,,,120h 30m,,,,,,,
1645,27100,zwoin,PlayStation 4,120h 40m,100%,,10770562,Completed,First,,"January 07, 2020",120h 40m,,,,,,,
1646,27100,madavis9,Xbox One,121h,100%,,7744702,Completed,First,,"November 27, 2018",121h,,,,,,,
1647,27100,Archangel1210,Xbox One,121h 15m,80%,Main Story + Most of Extra Content,8808055,Completed,First,,"May 14, 2019",121h 15m,,,,,8h 24m,,
1648,27100,RavenQuinn,PlayStation 4,121h 20m,90%,,7245644,Completed,First,,,121h 20m,,,,,,,
1649,27100,H3RM4NMT3Z,PlayStation 4,122h,NR,,8477390,Completed,First,,"March 17, 2019",122h,,,,,,,
1650,27100,,PC,122h 20m,NR,,10646686,Completed,First,,,122h 20m,,,,,,,
1651,27100,joethetimelord,PlayStation 4,124h,100%,Leisurely paced,8148664,Completed,First,52h,,124h,,,,,,,
1652,27100,,PC,125h,NR,"Very leisure playthrough, doing all the sidequests except the collector's ones. Lots of exploring and hunting.",11103848,Completed,First,,,125h,,,,,,,
1653,27100,,PC,125h,NR,,11335525,Completed,First,,,125h,,,,,,,
1654,27100,DiegoT720,Xbox One,125h,90%,,11429092,Completed,First,,2019,125h,,,,,,,
1655,27100,kianweic,PC,125h,NR,,11593498,Completed,First,,"April 28, 2020",125h,,,,,,,
1656,27100,Private,Xbox One,125h 22m,NR,,10926626,Completed,First,,"February 02, 2020",125h 22m,,,,,,,
1657,27100,David200097,PlayStation 4,125h 45m,NR,,8038297,Completed,First,,"December 11, 2018",125h 45m 35s,,,,,,,
1658,27100,,Xbox One,126h,NR,87% complete,7600039,Completed,First,,,126h,,,,,,,
1659,27100,NikeSh,PC,126h,NR,,11877537,Completed,First,,"May 31, 2020",126h,,,,,,,
1660,27100,SDLeeds90,Xbox One,126h 06m,NR,,11627080,Completed,First,,"May 02, 2020",126h 06m,,,,,,,
1661,27100,,PlayStation 4,127h 11m,NR,,11314154,Completed,First,,,127h 11m 08s,,,,,,,
1662,27100,Bauble,PC,127h 38m,NR,"100% Story, 89% Total",10246221,Completed,First,,"May 03, 2020",127h 38m,,,,,,,
1663,27100,ughwdym,Xbox One,129h,NR,"92%, pretty much just missing the rare flower collectibles; even discovered all of the unmarked locations",8865150,Completed,First,,,129h,,,,,,,
1664,27100,iaap,Xbox One,129h 34m,NR,,7399215,Completed,First,,"December 30, 2018",129h 34m,,,,,,,
1665,27100,,PlayStation 4,130h,NR,,8146868,Completed,First,,,130h,,,9h,,,,
1666,27100,,PlayStation 4,130h,NR,,8691504,Completed,First,70h,,130h,,230h,,,,,
1667,27100,,Xbox One,130h,NR,,11353484,Completed,First,50h,,130h,,,,,,,
1668,27100,Axey,PC,130h,100%,,10633612,Completed,First,,"December 21, 2019",130h,,,,,,,
1669,27100,BL4CKOWL,PC,130h,90%,,10663211,Completed,First,,"December 26, 2019",130h,,,,,,,
1670,27100,Walk3r,PlayStation 4,130h,100%,Total completion = 86%,9020498,Completed,First,,"February 04, 2020",130h,,,,,,,
1671,27100,cha6,PC,130h,90%,,11779127,Completed,First,,"May 19, 2020",130h,,,,,,,
1672,27100,,Xbox One,132h,NR,,8093734,Completed,First,,,132h,,,,,,,
1673,27100,capmxm,PlayStation 4,132h,NR,,10568619,Completed,First,,"November 20, 2018",132h,,,,,,,
1674,27100,Owlius,PC,132h 30m,90%,87% complete,10647699,Completed,First,,"November 26, 2019",132h 30m,,,,,,,
1675,27100,Shamtown4,Xbox One,135h,NR,,7918852,Completed,First,,"January 02, 2019",135h,,,,,,,
1676,27100,Batch,Xbox One,137h,NR,,7770118,Completed,First,,"November 30, 2018",137h,,,,,,,
1677,27100,Nagravision,PC,138h,100%,100% (Best of the West achievement unlocked),11076768,Completed,First,,"May 22, 2020",138h,,294h,,,,,
1678,27100,chchtk,PlayStation 4,138h 20m,NR,,7798296,Playing Completed,First,,"December 22, 2018",138h 20m,138h 20m /,,,,,,
1679,27100,,Xbox One,140h,NR,,11168138,Completed,First,,,140h,,,,,,,
1680,27100,yukokano22,PlayStation 4,140h,NR,,11203557,Completed,First,,"December 08, 2019",140h,,,,,,,
1681,27100,,Xbox One,140h 29m,NR,I take my time,11834561,Completed,First,,,140h 29m 50s,,,,,,,
1682,27100,Private,PlayStation 4,142h,100%,Finished the epilogue. 89% completion.,8026948,Custom List Completed,First,,"May 20, 2019",142h,142h /,,,,,,
1683,27100,Private,Xbox One,143h,70%,,8444456,Completed,First,,"December 30, 2018",143h,,,,,,,
1684,27100,Bodidiva,PlayStation 4,144h,NR,,8577261,Completed,First,,"April 06, 2019",144h,,,,,,,
1685,27100,EyceScherer,Xbox One,144h,NR,,8070095,Completed,First,,"January 16, 2019",144h,,,,,,,
1686,27100,Frensis13,PlayStation 4,145h,100%,,8992656,Completed,First,,"May 31, 2019",145h,,,,,,,
1687,27100,Switch,PC,145h,NR,86%,11777897,Completed,First,,"May 17, 2020",145h,,,,,,,
1688,27100,Private,PC,146h,100%,Faltou uma ou duas missões opcionais e alguns desbloqueáveis,10637837,Completed,First,,"December 08, 2019",146h,,,,,,,
1689,27100,,Xbox One,147h,NR,,7547598,Completed,First,,,147h,,,,,,,
1690,27100,Ash27,Xbox One,148h,NR,,8141954,Completed,First,,"November 20, 2018",148h,,,,,,,
1691,27100,Ansceniiiic,Xbox One,148h 35m,NR,,10950749,Completed,First,,"January 20, 2019",148h 35m,,,,,,,
1692,27100,,PC,149h 48m,NR,,11024882,Completed,First,,,149h 48m,,,,,,,
1693,27100,Grackos,PlayStation 4,150h,NR,,10589444,Playing Completed,First,60h,"November 14, 2018",150h,200h /,,,,,,
1694,27100,coldvantage,Xbox One,150h,100%,,7481523,Completed,First,,"November 18, 2018",150h,,,,,,,
1695,27100,hham2,Xbox One,150h,NR,,10904491,Completed,First,62h,"November 07, 2018",150h,,,30h,,10h,,
1696,27100,McHawk,PlayStation 4,151h,100%,,7742990,Completed,First,,"April 07, 2019",151h,,,,"iniziato il 27 ottobre 2018
5 aiuto utilizzato",,,
1697,27100,,PC,151h 35m,NR,,10466959,Completed,First,,,151h 35m,,,,,,,
1698,27100,cstebar,PlayStation 4,151h 57m,100%,,7334814,Completed,First,,"February 04, 2019",151h 57m,,,,,,,
1699,27100,krish12,Xbox One,152h,NR,,8527290,Replay Completed,Replay,72h,,152h,,,,,,,
1700,27100,Evilist,PlayStation 4,155h,NR,,7952239,Completed,First,,"December 31, 2018",155h,,,,,,,
1701,27100,kded,PC,155h,NR,,12022431,Completed,First,,"February 21, 2020",155h,,,,,,,
1702,27100,,Xbox One,155h 38m,NR,,10603411,Completed,First,,,155h 38m,,,,,,,
1703,27100,oMACZILLAo,Xbox One,157h 38m,100%,,10893039,Completed,First,,"March 02, 2019",157h 38m,,,,,,,
1704,27100,Dracornis,PC,160h,90%,,11919914,Backlog Completed,First,,"June 06, 2020",160h,160h 02s /,,,"Taken my time ^^"" First playthrough with many time spent looking around the landscape",,,
1705,27100,Reserioll,PlayStation 4,160h,NR,,11801589,Completed,First,,,160h,,,,,,,
1706,27100,marton2008,PC,160h,NR,,11646130,Completed,First,40h,"January 31, 2020",160h,,,,,,,
1707,27100,knalb,PlayStation 4,160h 37m,80%,94.4% completed,7509623,Completed,First,,"March 16, 2019",160h 37m 45s,,,,,,,
1708,27100,,PC,162h,NR,,11330176,Completed,First,,,162h,,,,,,,
1709,27100,,Xbox One,165h,NR,,9568566,Completed,First,,,165h,,,,,,,
1710,27100,JohnRayJr,PlayStation 4,165h,NR,,8200702,Completed,First,,,165h,,,,,,,
1711,27100,Jacob_Darka,PC,165h 41m,100%,100% On Everything in Story Mode Only Plus All Of Its 34 Achievements.,11280794,Custom List Completed,First,68h 27m,"March 29, 2020",165h 41m,284h 19m /,284h 19m,,,,,
