,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Main+Extras,Completionist,Completion,Personal Notes,Progress,Co-Op
772,26706,iaap,Xbox One,45h 21m,NR,,3392918,Completed,First,,45h 21m,,"October 08, 2017",,,
773,26706,Korean_Prophet,PlayStation 4,45h 30m,90%,AIMED FOR 100% AND GOT BURNT OUT,9661149,Completed,First,,45h 30m,,"May 28, 2016",,,
774,26706,Hallgier,PlayStation 4,46h,80%,,7221284,Completed,First,,46h,,"November 04, 2016",Platinum trophy + 100% in DLC,,
775,26706,Pottsy69,Xbox One,46h,90%,,2619477,Completed,First,,46h,,"September 06, 2016",,,
776,26706,cschwabe117,Xbox One,46h,70%,,7520674,Completed,First,,46h,,"November 24, 2018",,,
777,26706,kariyanine,Xbox One,46h,80%,,6615600,Completed,First,,46h,,"January 20, 2018",,,
778,26706,HIERBA,Xbox One,46h 09m,NR,,10578399,Completed,First,,46h 09m,,"March 05, 2016",,,
779,26706,hkkane,PC,46h 23m,80%,,7417180,Completed,First,,46h 23m,,"January 24, 2016",,,
780,26706,hydrosung,PC,46h 29m,80%,,2768313,Completed,First,,46h 29m,,"March 24, 2016",,,
781,26706,Private,PlayStation 4,46h 53m,80%,,6969792,Completed,First,,46h 53m,,"May 25, 2020",,,
782,26706,Artog,PC,47h 30m,NR,,10854804,Completed,First,,47h 30m,,"February 08, 2020",,,
783,26706,beearmy,Xbox One,47h 31m,70%,,8854509,Completed,First,,47h 31m,,"March 06, 2016",,,
784,26706,Terlan_357,PC,47h 33m,80%,,2164842,Completed,First,14h 22m,47h 33m,75h 02m,"November 30, 2015",,,
785,26706,,PC,48h,NR,,2380760,Completed,First,,48h,,,,,
786,26706,Arno,PlayStation 4,48h,NR,,2233072,Playing Completed,First,16h,48h,60h,"January 02, 2016",,60h /,
787,26706,Cyryus,PC,48h,NR,,3332227,Completed,First,,48h,,"August 13, 2016",,,
788,26706,Jammy115,Xbox One,48h,NR,,4959948,Completed,First,,48h,,"August 24, 2017",,,
789,26706,benderisgreat,Xbox One,48h,80%,,8393644,Completed,First,,48h,,"March 03, 2019",,,
790,26706,biellsn1,PC,48h,NR,,11396401,Completed,First,,48h,,"April 09, 2020",,,
791,26706,CBlade,PC,48h 31m,NR,,11730828,Completed,First,,48h 31m 55s,,"May 13, 2020",,,
792,26706,Vryolaka,Xbox One,49h,NR,,2361617,Completed,First,,49h,,"January 03, 2016",,,
793,26706,alexver96,PlayStation 4,49h 06m,NR,,8638781,Completed,First,,49h 06m 35s,,"April 18, 2019",,,
794,26706,RavenQuinn,PlayStation 4,49h 18m,60%,,2734979,Completed,First,,49h 18m,,,,,
795,26706,djobeid,PlayStation 4,49h 30m,NR,"83% synch, did all collectibles save for glitches, cleared gang activities, did a handful of side memories including sim",2215921,Completed,First,,49h 30m 24s,,"December 11, 2015",,,
796,26706,firehawk89,PlayStation 4,49h 57m,90%,,11985245,Completed,First,,49h 57m 35s,,"June 13, 2020",,,
797,26706,,Xbox One,50h,NR,,3231422,Completed,First,,50h,,,,,
798,26706,THohared,PC,50h,NR,,5687227,Completed,First,,50h,,"January 19, 2018",,,
799,26706,infernuseg,PlayStation 4,50h,80%,,11502414,Completed,First,,50h,,"April 20, 2020",,,
800,26706,Gondimi,PC,50h 08m,NR,,7917506,Completed,First,,50h 08m,,"April 18, 2018",,,
801,26706,Private,PlayStation 4,51h,NR,,11580365,Completed,First,,51h,,,,,
802,26706,J0ch3n,PC,51h 25m,80%,,2721533,Completed,First,,51h 25m,,"March 13, 2016",,,
803,26706,KennethArmino,PC,51h 26m,NR,Main story + Collectibles,3063468,Completed,First,,51h 26m,,"January 18, 2016",,,
804,26706,Zednek,PlayStation 4,51h 29m,80%,,7777417,Completed,First,,51h 29m 12s,,"January 08, 2019",,,
805,26706,sushitheshark,PlayStation 4,51h 41m,NR,,10851627,Completed,First,,51h 41m 13s,,"December 13, 2018",,,
806,26706,trinity,PlayStation 4,52h 11m,NR,"Main, all side quests, collectibles, some crafting",2038478,Completed,First,,52h 11m,,"August 21, 2018",,,
807,26706,DevilDawg,Xbox One,52h 57m,80%,,8463164,Custom List 2 Completed,First,,52h 57m,,"December 15, 2018",,,
808,26706,MatheusJack,Xbox One,53h 23m,NR,,11860135,Completed,First,,53h 23m,,"January 14, 2018",,,
809,26706,Private,Xbox One,53h 40m,NR,,4443631,Completed,First,,53h 40m 58s,,"May 18, 2017",,,
810,26706,ProfDali,PC,54h 22m,NR,,8401243,Completed,First,20h 12m,54h 22m,,"March 04, 2018",,,
811,26706,ianmartinez42,PlayStation 4,54h 36m,80%,,7463513,Completed,First,,54h 36m,,"November 17, 2018",,,
812,26706,Cthulhu,PlayStation 4,55h,NR,,6016075,Completed,First,,55h,,"April 21, 2016",,,
813,26706,Remus_Biscuits,PlayStation 4,55h,80%,,3581821,Completed,First,,55h,,,,,
814,26706,ovahtsug,PC,55h,70%,,8990876,Completed,First,,55h,,"December 12, 2015",,,
815,26706,Faz1224,Xbox One,55h 21m,70%,,6585918,Completed,First,,55h 21m,,"July 13, 2018",,,
816,26706,tripss3,Xbox One,55h 33m,NR,,2944873,Completed,First,,55h 33m,,"May 08, 2016",,,
817,26706,mickeyc22,Xbox One,55h 48m,80%,,2850867,Completed,First,,55h 48m,,"February 08, 2020",,,
818,26706,Private,PlayStation 4,56h,80%,,11606605,Completed,First,,56h,,,,,
819,26706,Private,Xbox One,56h,NR,,6181060,Completed Retired,First,,56h,,"April 28, 2018",,,
820,26706,arwain,PlayStation 4,56h 30m,90%,,2088820,Completed,First,,56h 30m 28s,,"December 30, 2015",99% complete. Damn those Helix Glitches and their paid map :(,,
821,26706,Private,PlayStation 4,56h 44m,90%,,2082072,Completed,First,,56h 44m,,"October 30, 2015",,,
822,26706,Atomicipher,Xbox One,57h,60%,,6332880,Completed,First,,57h,,"June 03, 2018","Its a fun good game, but is clearly bogged down by the Ubisoft staples.",,
823,26706,caskett10,PC,57h,NR,,3353406,Completed,First,,57h,,"August 23, 2016",,,
824,26706,yeahboy,PC,57h,80%,,5079117,Completed,First,,57h,,"January 08, 2017",,,
825,26706,Private,PC,57h 48m,NR,96,7949060,Completed,First,,57h 48m,,"January 05, 2019",,,
826,26706,Glammer,PC,58h 50m,70%,,7950404,Completed,First,,58h 50m,,"January 05, 2019",,,
827,26706,,PlayStation 4,60h,NR,,4423088,Completed,First,16h,60h,113h,,,,
828,26706,NiKEL,PC,60h,80%,,8540489,Completed,First,,60h,,"December 07, 2019",,,
829,26706,kenholic,PlayStation 4,60h,50%,,5296741,Completed,First,,60h,,"April 19, 2018",,,
830,26706,Private,PC,60h,NR,,4007936,Completed,First,20h,60h,80h,"December 11, 2017",,,
831,26706,GizmoSings,PC,62h,NR,,11016911,Completed,First,,62h,,"January 27, 2020",,,
832,26706,JamiWan,PlayStation 4,62h 24m,NR,"Main Story, and all side quests. Completed: Main Quest, Queen Victoria, Liberate districts, Darwin, Marx, Dickens, etc.",2582296,Completed,First,,62h 24m,,"February 15, 2016","Completed: Main Quest, Queen Victoria, Liberate districts, Darwin, Marx, Dickens, etc.",,
833,26706,danilomts,Xbox One,64h,NR,83% do jogo,7210613,Completed,First,,64h,,"October 08, 2018",,,
834,26706,madavis9,Xbox One,64h 14m,80%,,5506484,Completed,First,,64h 14m,,"July 23, 2017",,,
835,26706,Private,Xbox One,65h,90%,,11754662,Completed,First,,65h,,"November 25, 2015",,,
836,26706,,PlayStation 4,65h 22m,NR,,6199800,Completed,First,,65h 22m 12s,,,,,
837,26706,Rahil_Blade,PlayStation 4,68h 56m,NR,,2070698,Completed,First,24h 43m,68h 56m,100h 23m,"November 10, 2015",I didn't like the ending .....rest of it is all pure AC,,
838,26706,Vinsup,PC,69h,NR,,11993323,Completed,First,,69h,,"June 09, 2018",,,
839,26706,dt126,PC,69h 06m,NR,,10301860,Completed,First,,69h 06m,,"October 24, 2019",,,
840,26706,kfd2010,Xbox One,72h 32m,NR,,4094215,Completed,First,,72h 32m,,"February 19, 2017",,,
841,26706,razzlejazzle,Xbox One,72h 51m,80%,,10428941,Completed,First,,72h 51m,,,,,
842,26706,Roronoa_Zorro,PC,80h,NR,,8651734,Completed,First,,80h,,"December 10, 2018",,,
843,26706,Thatcollegegrad,Xbox One,96h,90%,,4290777,Completed,First,,96h,,,,,
844,26706,vangeko,Xbox One,102h 23m,NR,,9228180,Completed,First,,102h 23m,115h 34m,"July 29, 2016",,,
845,26706,Feowen,PC,104h,NR,Took in some of the scenery...,11319312,Completed,First,,104h,,"April 01, 2020",,,
846,26706,SarcasmAbound,PlayStation 4,19h 57m,80%,63rd Platinum.,2211391,Completed Retired,First,12h 09m 25s,19h 23m 12s,19h 57m 05s,"March 23, 2016",Collectibles....,,
847,26706,shmef,PC,22h,NR,No Achievements,3765137,Completed,First,,,22h,"December 14, 2016",,,
848,26706,Sabin5995,PlayStation 4,23h 50m,NR,,3619087,Completed,First,,,23h 50m,"November 21, 2016",,,
849,26706,wolfer255,PC,28h,NR,,3274769,Completed,First,,,28h,"July 29, 2016",,,
850,26706,Animam,PlayStation 4,30h,NR,,4252359,Completed,First,,18h,30h,"March 28, 2017",,,
851,26706,HadryXx,PC,30h,NR,,11118607,Completed,First,,,30h,,,,
852,26706,MagmaDuck,PC,30h,NR,"96%, some missing collectibles, all DLC except Jack the Ripper, no achievements",11766332,Completed,First,,,30h,"May 16, 2020",,,
853,26706,Michael313,PC,31h,70%,,5915700,Completed,First,,,31h,"March 02, 2018",,,
854,26706,Oogzy,PlayStation 4,31h,NR,,7477838,Completed,First,,,31h,"December 05, 2015",,,
855,26706,Private,PC,31h,90%,"Base game, no DLC, some missing collectibles",11741681,Completed,First,,,31h,"May 13, 2020",,,
856,26706,TeenJackBauer,Xbox One,31h 13m,NR,1300G (Main Game: 25:34:00/Jack the Ripper DLC: 5:39:00),4169567,Completed,First,,,31h 13m,"April 14, 2017",,,
857,26706,yan33,PlayStation 4,31h 13m,NR,Platina,3791336,Completed,First,,,31h 13m,"December 22, 2016",,,
858,26706,DKStroke,PC,32h,NR,,5391399,Completed,First,,,32h,"November 27, 2017",,,
859,26706,TheVJ,PC,32h,NR,100% save file,11035775,Completed,First,,,32h,,,,
860,26706,,PlayStation 4,34h 43m,NR,,2925825,Completed,First,7h 23m 46s,18h 34m 30s,34h 43m 50s,,,,
861,26706,,PlayStation 4,34h 51m,NR,,2009948,Completed,First,12h 34m 18s,20h 28m 31s,34h 51m 43s,,,,
862,26706,Private,PlayStation 4,35h,NR,,9219496,Completed,First,,,35h,"July 24, 2019",,,
863,26706,desunoto,PlayStation 4,35h,NR,,2009954,Completed,First,16h,24h,35h,,,,
864,26706,LemonoSharky,PlayStation 4,36h,90%,,8273879,Completed,First,,,36h,2018,,,
865,26706,Jacob_Darka,PC,36h 23m,100%,3rd replay,7364353,Replay Completed,Replay,16h 07m,29h 27m,36h 23m,"July 21, 2016",,36h 23m /,
866,26706,AlphaOmega247,PlayStation 4,36h 32m,90%,Platinum Trophy,10419863,Completed,First,,,36h 32m,"February 05, 2016",,,
867,26706,,PC,37h 20m,NR,,2413709,Completed,First,,,37h 20m,,,,
868,26706,PetCactus,PC,39h,NR,100% sync,11858767,Completed,First,,,39h,"May 29, 2020",,,
869,26706,espey35,PlayStation 4,39h 45m,90%,Platinum Trophy,2870288,Completed,First,,,39h 45m,"June 24, 2016",,,
870,26706,LordEmpos,PlayStation 4,39h 48m,70%,,11457006,Completed,First,,,39h 48m,"April 15, 2020",,,
871,26706,,PlayStation 4,40h,NR,,5474766,Completed,First,18h 30m,32h 15m,40h,,,,
872,26706,Bozbacca,PC,40h,NR,,5804556,Completed,First,,,40h,"February 09, 2018",,,
873,26706,DrewDrawed,PC,40h,NR,,3119741,Completed,First,,,40h,"August 14, 2016",,,
874,26706,Latvo,PC,40h,NR,,4834577,Completed,First,,,40h,"July 30, 2017",,,
875,26706,Lotos,PC,40h,NR,,11731134,Completed,First,,,40h,"May 13, 2020",,,
876,26706,SherlockSparG,PlayStation 4,40h,70%,100% (50/50) Trophies in base game (PlayStation 4),10747529,Completed,First,,,40h,"November 18, 2015",,,
877,26706,Truong_913,PC,40h,90%,,4299358,Completed,First,17h,,40h,"April 11, 2017",,,
878,26706,macat,PC,40h,NR,,3420022,Completed,First,,,40h,"September 12, 2016",,,
879,26706,,PC,41h,NR,,2867527,Completed,First,,,41h,,,,
880,26706,,PC,41h,NR,,6229437,Completed,First,15h,30h,41h,,,,
881,26706,Brandtobrand,PC,41h,70%,,11030500,Backlog Completed,First,,,41h,,"56/56 uplay ach.
48/48 uplay ch.",,
882,26706,Daremo,PlayStation 4,41h,80%,,2032076,Completed,First,,,41h,"November 13, 2015",,,
883,26706,,PC,41h 54m,NR,,11796099,Completed,Replay,,,41h 54m,,,,
884,26706,Wordingofspay,PC,42h,80%,,4451391,Completed,First,,,42h,"October 23, 2015",,,
885,26706,freelancer799,PC,42h,NR,,9566291,Completed,First,,,42h,"September 08, 2019",,,
886,26706,KrenidaN,PlayStation 4,42h 30m,NR,,5085466,Completed,First,,,42h 30m 17s,"September 22, 2017",,,
887,26706,kevacoustic,Xbox One,42h 48m,NR,100% in everything,10629552,Completed,First,,,42h 48m,"December 21, 2019",,,
888,26706,Private,Xbox One,43h,100%,,2130084,Completed,First,19h,40h,43h,"November 04, 2015",,,
889,26706,adamaru,PC,43h 15m,90%,,11491397,Completed,First,,,43h 15m,"April 24, 2020",,,
890,26706,shockzz1234,PlayStation 4,43h 20m,70%,,9361728,Completed,First,,,43h 20m 58s,"November 09, 2016",,,
891,26706,Vanquished,PlayStation 4,43h 30m,NR,Platinum trophy.,10476676,Completed,First,,,43h 30m,,,,
892,26706,,PC,43h 45m,NR,,5260021,Completed,Replay,,,43h 45m,,,,
893,26706,,PC,44h,NR,,6194397,Completed,First,,,44h,,,,
894,26706,,PC,44h,NR,,6617800,Completed,First,,,44h,,,,
895,26706,,PC,44h,NR,,11721743,Completed,First,,,44h,,,,
896,26706,wanhero,PlayStation 4,44h,80%,,4647427,Completed,First,16h,28h,44h,"August 09, 2016",,,
897,26706,okoma,PC,44h,NR,,2252006,Completed,First,,,44h 55s,"December 20, 2015",,,
898,26706,Private,PC,44h 30m,70%,,10469421,Completed,First,,,44h 30m,"November 27, 2019",,,
899,26706,,PC,44h 36m,NR,,11267620,Completed,First,,,44h 36m,,,,
900,26706,Audioworm,PlayStation 4,45h,NR,,7353269,Completed,First,,,45h,"October 29, 2018",,,
901,26706,Bluedemon989,Xbox One,45h,90%,,4353023,Completed,First,,,45h,"April 24, 2017",,,
902,26706,JP1620,PlayStation 4,45h,80%,,1997045,Completed,First,,,45h,"March 15, 2017",,,
903,26706,Kendrick05,Xbox One,45h,NR,,5372387,Completed,First,,,45h,"January 15, 2016",,,
904,26706,Merijnj,PC,45h,80%,,5296267,Completed,First,16h,38h,45h,"November 10, 2017",,,
905,26706,MrMody,PC,45h,NR,,11836280,Completed,First,,,45h,"May 25, 2020",,,
906,26706,NoTime,PlayStation 4,45h,70%,,3493163,Completed,First,,,45h,"September 12, 2016",,,
907,26706,SirTalpa,PC,45h,70%,All DLCs included.,8791326,Completed,First,,,45h,"September 08, 2016",,,
908,26706,TakerThePhenom,PlayStation 4,45h,80%,,4982914,Completed,First,,,45h,"August 29, 2017",,,
909,26706,Tazaf,PlayStation 4,45h,NR,,6375572,Completed,First,,,45h,"June 03, 2019",,,
910,26706,geodelis,PlayStation 4,45h 09m,NR,,2477470,Completed,First,25h 30m 44s,36h 06m 41s,45h 09m 04s,"January 25, 2016",,,
911,26706,Jacob_Darka,PC,45h 32m,100%,2nd replay,7364307,Replay Completed,Replay,17h 13m,38h 21m,45h 32m,"February 14, 2016",,45h 32m /,
912,26706,,PlayStation 4,45h 44m,NR,,3971443,Completed,First,,,45h 44m,,,,
913,26706,DarkVanyali,PC,46h,NR,,6831902,Completed,First,,,46h,,,,
914,26706,PapaStalin,PlayStation 4,46h,70%,,6670171,Completed,First,,,46h,,,,
915,26706,,Xbox One,46h 15m,NR,,2312577,Completed,First,,,46h 15m,,,,
916,26706,jrhood35,PC,46h 32m,90%,,2511449,Completed,First,,,46h 32m,"February 01, 2016",,,
917,26706,Private,PlayStation 4,46h 43m,NR,All PS4 trophies and Ubisoft challenges.,9206533,Completed,First,,,46h 43m 26s,"March 23, 2019",,,
918,26706,,PlayStation 4,47h,NR,,4601375,Completed,First,,,47h,,,,
919,26706,Private,PlayStation 4,47h 03m,80%,,10747738,Custom List Completed,First,,,47h 03m 36s,"February 04, 2020",,47h 03m 36s /,
920,26706,bigphil2003,PlayStation 4,47h 32m,90%,,2010811,Completed,First,,,47h 32m,"September 20, 2017",,,
921,26706,Herokios,PlayStation 4,47h 40m,NR,,9210323,Completed,First,,,47h 40m,"July 21, 2019",,,
922,26706,,PC,48h,NR,,9442678,Completed,First,,,48h,,,,
923,26706,Issi91,PC,48h,NR,Everything except Jack the Ripper DLC,5363628,Completed,First,,,48h,"November 22, 2017",,,
924,26706,Pergher,PlayStation 4,48h,NR,,10699368,Completed,First,,,48h,,,,
925,26706,Vinsuki,PC,48h,80%,,5758130,Completed,First,16h,30h,48h,"February 25, 2018",,,38h
926,26706,Private,PlayStation 4,48h 14m,100%,,8190256,Completed,First,38h,,48h 14m 25s,"August 13, 2016",,,
927,26706,,PlayStation 4,48h 17m,NR,,2898680,Completed,First,15h 47m,21h 56m,48h 17m,,,,
928,26706,,PlayStation 4,48h 17m,NR,,4041955,Completed,First,,,48h 17m,,,,
929,26706,Aleriza,PlayStation 4,48h 30m,NR,,4209002,Completed,First,18h,30h,48h 30m,"January 20, 2017",,,
930,26706,DaveGoose,PlayStation 4,48h 30m,NR,100% complete plus Platinum Trophy,2123996,Completed,First,,,48h 30m,"November 21, 2015",,,
931,26706,KRASHDOWN,PlayStation 4,48h 42m,NR,,3243725,Completed,First,,,48h 42m,,,,
932,26706,Samir_kadir,PlayStation 4,49h 30m,NR,,5456679,Completed,First,,,49h 30m 20s,,,,
933,26706,,PlayStation 4,50h,NR,100% and Platin.,2028181,Completed,First,,,50h,,,,
934,26706,,PlayStation 4,50h,NR,,2062446,Completed,First,15h,30h,50h,,,,
935,26706,,PlayStation 4,50h,NR,,2930600,Completed,First,17h,30h,50h,,,,
936,26706,,PlayStation 4,50h,NR,,3188087,Completed,First,20h,30h,50h,,,,
937,26706,DarkForgotten,PlayStation 4,50h,70%,,8459537,Completed,First,,,50h,"January 13, 2016",,,
938,26706,DeMikecracy,PlayStation 4,50h,NR,,4415350,Completed,First,,,50h,"August 30, 2017",,,
939,26706,Raiksha,PlayStation 4,50h,90%,,2075381,Completed,First,,,50h,"May 15, 2018",,,
940,26706,Private,PlayStation 4,50h,80%,,5777116,Custom List Completed,First,20h,40h,50h,"November 23, 2018",,40h /,
941,26706,desunoto,PlayStation 4,50h,80%,Theres a lot of trophies that take forever to grind for.,2116930,Completed,First,20h,35h,50h,"November 21, 2015",,,
942,26706,j0nnynoname,PlayStation 4,50h,60%,,7765306,Completed,First,,,50h,"December 17, 2018",,,
943,26706,lecram,PlayStation 4,50h,NR,,5474774,Completed,First,18h,32h,50h,"December 15, 2017",,,
944,26706,shinsoukoku,PlayStation 4,50h,90%,Platinum trophy,10591592,Custom List 2 Completed,First,,,50h,"August 27, 2017",,,
945,26706,tsonayoshi,PC,50h,NR,,7862477,Completed,First,27h,43h,50h,"December 29, 2018",,,
946,26706,zuw13,PlayStation 4,50h,NR,,4892840,Completed,First,17h,35h,50h,"January 08, 2016",,,
947,26706,Private,PC,50h 12m,NR,,11677401,Completed,First,,,50h 12m,"June 08, 2020",,,
948,26706,reinth,PC,50h 20m,NR,,2586019,Completed,First,,,50h 20m,"March 26, 2016",,,
949,26706,VirarNeeda,PC,50h 35m,NR,"100% sync. 100% on all missions, activities, perks, collectables, everything. A *LOT* of this time was spent collecting.",2768079,Completed,First,12h 01m 12s,,50h 35m 33s,"March 24, 2016",,,
950,26706,Private,PlayStation 4,51h,NR,,2207021,Completed,First,,,51h,,,,
951,26706,Dankleberg,PC,51h,80%,,4627054,Completed,First,,,51h,"January 07, 2018",,,
952,26706,accident4prone,Xbox One,51h,NR,,2055656,Completed,First,13h,,51h,"November 06, 2015",,,
953,26706,anga830,PlayStation 4,51h,90%,100% with Platinum Trophy,4449127,Completed,First,,,51h,,,,
954,26706,,Xbox One,51h 15m,NR,,3305199,Completed,First,,,51h 15m,,,,
955,26706,Sploska,PC,51h 30m,NR,,3374920,Completed,First,,,51h 30m,,,,
956,26706,,PlayStation 4,51h 39m,NR,,2625199,Completed,First,14h 37m 13s,32h 01m 19s,51h 39m 53s,,,,
957,26706,Shojimeguro,PC,52h,NR,,5359150,Completed,First,,,52h,,,,
958,26706,Wuschel,PC,52h,NR,,4470160,Completed,First,,,52h,"May 24, 2017",,,
959,26706,bodom1666,PlayStation 4,52h,NR,,6278635,Completed,First,,,52h,"May 22, 2018",,,
960,26706,faraamstrong,PlayStation 4,52h,NR,,6096740,Completed,First,,,52h,,,,
961,26706,DCowell12,Xbox One,52h 02m,100%,,3217262,Completed,First,,,52h 02m,,,,
962,26706,Private,PlayStation 4,52h 05m,80%,,2276110,Completed,First,,,52h 05m,"February 21, 2016",,,
963,26706,Private,Xbox One,52h 31m,NR,,8280670,Completed,First,,,52h 31m,"February 16, 2019",,,
964,26706,Private,PC,53h,90%,,2426492,Completed,First,,,53h,"December 30, 2015",,,
965,26706,HodoKvas,PlayStation 4,53h,NR,,4230668,Completed,First,,,53h,"March 25, 2017",,,
966,26706,pie_masters,PC,53h,80%,,2246974,Completed,First,,,53h,"June 11, 2017",,,
967,26706,Private,PC,53h 30m,80%,,8996448,Completed,First,,,53h 30m,"May 06, 2018",,,
968,26706,brosephstalin3fm,PlayStation 4,53h 30m,70%,,11043281,Custom List Completed,First,,,53h 30m,"June 05, 2019",,,
969,26706,danilomts,Xbox One,54h,NR,"Cronometrado / medido no Ubisoft Club. 99%, só faltaram 30 glitches",10640420,Completed,Replay,,,54h,"December 12, 2019",,,
970,26706,pyrocloud7,PlayStation 4,54h 04m,NR,,10488580,Completed,First,,,54h 04m 56s,"June 17, 2017",,,
971,26706,,PlayStation 4,54h 33m,NR,,2394389,Completed,First,,,54h 33m 12s,,,,
972,26706,,Xbox One,55h,NR,,2023990,Completed,First,,,55h,,,,
973,26706,,PC,55h,NR,,10995843,Completed,First,,,55h,,,,
974,26706,Private,PlayStation 4,55h,90%,,8990085,Completed,First,,,55h,"June 17, 2019",,,
975,26706,Felypson,PlayStation 4,55h,80%,,5003762,Completed,First,18h,34h,55h,"January 10, 2016",,,
976,26706,HendriksRicardo01,PC,55h,NR,100% DLC and Main game not all perks,8196682,Completed,Replay,,,55h,"February 13, 2019",,,
977,26706,malina,Xbox One,55h,NR,,2810565,Completed,First,,,55h,"January 14, 2016",,,
978,26706,richard713,Xbox One,55h,80%,,2518363,Completed,First,,,55h,"February 03, 2016",,,
979,26706,Masterofhoenn,Xbox One,55h 07m,NR,,7114437,Completed,First,,,55h 07m,"May 01, 2018",,,
980,26706,Stillers,PC,55h 30m,90%,,11583942,Completed,First,,,55h 30m,"May 14, 2020",,,
981,26706,REDLASERQ8,Xbox One,55h 40m,NR,,10942968,Completed,First,,,55h 40m,"July 29, 2016",,,
982,26706,,Xbox One,55h 47m,NR,,8635390,Completed,First,,,55h 47m,,,,
983,26706,jbeutlich,Xbox One,55h 53m,80%,,5886532,Completed,First,,,55h 53m,"February 24, 2018",,,
984,26706,Tuskymon,PC,56h,NR,,4613433,Completed,First,,,56h,"July 21, 2016",,,
985,26706,Private,Xbox One,56h,70%,,3103541,Completed,First,,,56h,,,,
986,26706,JEDLander,Xbox One,56h 45m,40%,,3216415,Completed,First,,,56h 45m,"July 11, 2016",,,
987,26706,Tiger_1400,PC,57h 55m,80%,,6872590,Completed,First,20h,33h 26m,57h 55m,"August 20, 2017",,,
988,26706,Private,PC,58h,90%,,7086416,Completed,First,19h,27h,58h,"July 31, 2018","Eu já tinha feito a maioria das extras e missões, mas o jogo perdeu o save, repeti, só que bem mais rápido, se não iria ter contado mais horas do que fiz acima.",,
989,26706,Jacob_Darka,PC,58h 20m,100%,,7364302,Custom List Completed,First,18h 12m,41h 40m,58h 20m,"December 26, 2015",,58h 20m /,
990,26706,scienceguy121,PC,58h 41m,NR,,8617625,Completed,First,,,58h 41m,"July 28, 2017",,,
991,26706,Soreyasu,PlayStation 4,59h,NR,,10974523,Completed,First,,,59h,"February 11, 2020",,,
992,26706,k0n5ti,PC,59h,50%,,11116275,Completed,First,,,59h,"March 14, 2020",,,
993,26706,JamesSCFC89,PlayStation 4,59h 40m,NR,,4801542,Completed,First,19h 26m,34h 30m,59h 40m,"July 21, 2017",,,
994,26706,Private,PC,59h 46m,70%,,6498899,Custom List Completed,First,,,59h 46m,"June 30, 2018",,59h 46m /,
995,26706,Arno,PlayStation 4,60h,NR,,2233072,Playing Completed,First,16h,48h,60h,"January 02, 2016",,60h /,
996,26706,Betzebu3,PlayStation 4,60h,NR,,11664768,Completed,First,,,60h,"May 06, 2020",,,
997,26706,Foaman,PC,60h,NR,,5733926,Completed,First,,,60h,"January 25, 2018",,,
998,26706,Private,PlayStation 4,60h,NR,,8448123,Completed,First,,,60h,"December 11, 2015",,,
999,26706,Labu,PC,60h,60%,,4744855,Completed,First,,,60h,"July 13, 2017",,,
1000,26706,Youngstar9999,PC,60h,NR,all achievements and all dlcs everything 100%,5280641,Completed,First,,,60h,"November 06, 2017",,,
1001,26706,Takay93,Xbox One,60h 34m,90%,,10461542,Completed,First,,,60h 34m,"November 20, 2019",,,
1002,26706,Tmaserati,PlayStation 4,61h 09m,NR,,5758247,Completed,First,,,61h 09m,,,,
1003,26706,DarkVanyali,PC,62h,NR,,8710945,Completed,Replay,,,62h,"May 03, 2019",,,
1004,26706,Verdammer,PC,62h,NR,,10754872,Completed,First,,,62h,,,,
1005,26706,,PlayStation 4,62h 18m,NR,,2115376,Completed,First,20h 06m 07s,39h 24m 34s,62h 18m 14s,,,,
1006,26706,,PC,62h 42m,NR,"All Club Challenges, Achievements, and Jack The Ripper.",10837884,Completed,First,,,62h 42m,,,,
1007,26706,FPSnoob2012,Xbox One,63h,NR,A leisurely playthough,2028326,Completed,First,,,63h,"November 15, 2015",,,
1008,26706,Private,Xbox One,63h 24m,80%,,2103299,Completed,First,,,63h 24m,"November 14, 2015",,,
1009,26706,wh1t3j3su5,Xbox One,63h 38m,NR,,10146146,Completed,First,,,63h 38m,,,,
1010,26706,SharedFate,PC,64h,NR,,8399682,Completed,First,,,64h,"July 03, 2019",,,
1011,26706,Private,PC,64h,NR,,6591571,Completed,First,,,64h,"July 14, 2018",,,
1012,26706,DancingDonuts,PlayStation 4,64h 49m,NR,,9198128,Completed,First,24h 11m,40h,64h 49m,"July 21, 2019",,,
1013,26706,Kujo87,Xbox One,65h,NR,,5396198,Completed,First,,,65h,"December 14, 2017",,,
1014,26706,MackPaind,PC,65h,70%,,6919189,Completed,First,,,65h,,,,
1015,26706,Bradeck,PC,65h 34m,90%,,2186643,Completed,First,,,65h 34m 51s,"March 04, 2016",,,
1016,26706,TheTobster,Xbox One,65h 50m,80%,,10321355,Completed,First,22h,37h,65h 50m,"January 08, 2017",,,
1017,26706,KKumarK,PlayStation 4,65h 50m,NR,,6504751,Completed,First,,,65h 50m 15s,"July 14, 2017",,,
1018,26706,Jastilus,Xbox One,66h,NR,,6016469,Completed,First,,,66h,"March 22, 2018",,,
1019,26706,Sykynek,PC,66h 06m,90%,,6229307,Completed,First,,,66h 06m,"March 11, 2018",,,
1020,26706,musty73,PC,68h,NR,,11877484,Completed,First,,,68h,"May 31, 2020",,,
