,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Progress,Speedrun,Personal Notes,Co-Op
1688,30385,kolla00,PC,13h 10m,NR,,4013056,Completed,First,,"February 04, 2017",13h 10m 23s,,,,,
1689,30385,dt126,PC,13h 11m,NR,,4725627,Completed,First,,"July 09, 2017",13h 11m,,,,,
1690,30385,sonofrice,PC,13h 15m,100%,True Pacifist,8581735,Playing Completed,First,,"April 07, 2019",13h 15m,,,,,
1691,30385,Gumms,PC,13h 16m,100%,,3342801,Completed,First,,"December 29, 2016",13h 16m,,,,,
1692,30385,demonswordsman,Nintendo Switch,13h 18m,NR,,8593399,Completed,First,6h 22m,"April 10, 2019",13h 18m,,,,,
1693,30385,Private,PC,13h 20m,NR,,1929154,Completed,First,,,13h 20m,,,,,
1694,30385,Realtione,PC,13h 20m,90%,,5026789,Completed,First,,June 2016,13h 20m,,,,,
1695,30385,RedGlimmer,PlayStation Vita,13h 20m,NR,,6237862,Completed,First,,"June 04, 2018",13h 20m,,,,,
1696,30385,RiptoR,Nintendo Switch,13h 20m,NR,Pacifist and Genocide Route,11468735,Completed,First,9h 50m,"April 17, 2020",13h 20m,,,,,
1697,30385,Amasa,PC,13h 31m,NR,Neutral Ending(?) + True Pacifist Ending,10223940,Completed,First,,"October 09, 2019",13h 31m,,,,,
1698,30385,Lissithedog,PlayStation 4,13h 41m,70%,Platinum,11404026,Completed,First,,"April 06, 2018",13h 41m,,,,,
1699,30385,Bauble,PC,13h 42m,NR,True Pacifist Ending,2346700,Completed,First,,"April 30, 2019",13h 42m,,,,,
1700,30385,CreepahWeegee,PC,13h 42m,90%,,5226742,Completed,First,,May 2016,13h 42m,,,,,
1701,30385,kamiruxii,PC,13h 48m,NR,,8440469,Completed,First,,,13h 48m 11s,,,,,
1702,30385,,PC,14h,NR,,7928541,Completed,First,12h,,14h,50h,,,,
1703,30385,Acelo,PC,14h,60%,,6034807,Completed,First,,,14h,,,,,
1704,30385,AtlasUnit,PC,14h,NR,Genocide Run,5309778,Completed,First,7h,"December 29, 2015",14h,,,,,
1705,30385,Gorje,PC,14h,80%,,3966729,Completed,First,9h 20m 30s,"January 24, 2017",14h,,,,,
1706,30385,HRPrime,PC,14h,100%,Normal run and True Pacifist.,4380982,Completed,First,,,14h,,,,,
1707,30385,Private,PC,14h,NR,,9683452,Completed,First,,"September 20, 2015",14h,,,,,
1708,30385,JustL2Q,PC,14h,90%,,4126431,Completed,First,,"February 28, 2017",14h,,,,,
1709,30385,Quintin,PC,14h,90%,,11424754,Completed,First,,"April 28, 2018",14h,,,,,
1710,30385,Sounami,PC,14h,90%,Nuetral + True Pacifist,2342071,Completed,First,6h,"January 02, 2016",14h,,,,,
1711,30385,SuperMatt,PC,14h,80%,,4085552,Completed,Replay,7h,,14h,20h,,,,
1712,30385,Private,PC,14h,NR,Pacifist,8714934,Backlog Completed,First,,"May 06, 2019",14h,,,,,
1713,30385,electonthefire,PC,14h,100%,,3964026,Completed,First,9h,"January 23, 2017",14h,21h,,,,
1714,30385,Private,Nintendo Switch,14h,NR,,8409448,Completed,First,,"March 05, 2019",14h,,,,,
1715,30385,jeansuce,PC,14h,NR,,8959110,Completed,First,,"June 14, 2019",14h,,,,,
1716,30385,josesl16,PC,14h,90%,"First Neutral Run, Undyne Ending",5734500,Completed,First,,"January 03, 2018",14h,,,,,
1717,30385,larcxos,PC,14h,NR,,10772810,Completed,First,,,14h,,,,,
1718,30385,luminantAegis,PC,14h,NR,Genocide / No Mercy. Time is approximate.,6945761,Completed,Replay,,May 2018,14h,,,,,
1719,30385,strangeYELLOW,PC,14h,90%,Neutral + True Pascifist endings,3555333,Completed,First,,"October 01, 2016",14h,,,,,
1720,30385,Private,PC,14h 12m,100%,,11479535,Completed,First,,"April 09, 2020",14h 12m,,,,,
1721,30385,Mawingu21,PC,14h 21m,100%,Includes initial run time in addition to second run to achieve True Pacifist ending.,2325196,Completed,First,7h 10m,"March 11, 2016",14h 21m,,,,First playthrough of game took 7:10. Second playthrough to achieve True Pacifist ending took 7:11. Total time of 14:21.,
1722,30385,Lecta,PC,14h 27m,NR,,2595583,Completed,First,,"January 21, 2016",14h 27m,,,,,
1723,30385,,PC,14h 30m,NR,,2213127,Completed,First,,,14h 30m,,,,,
1724,30385,Tumbleweed,PC,14h 30m,90%,,2713994,Completed,First,,"April 10, 2016",14h 30m,,,,,
1725,30385,Wuii,PC,14h 33m,100%,,10621848,Completed,First,,,14h 33m,,,,,
1726,30385,Private,PC,14h 34m,NR,,4659885,Completed,First,,,14h 34m,,,,,
1727,30385,UniqueBlaze,PC,14h 35m,100%,,9384839,Completed,First,,,14h 35m,,,,,
1728,30385,pro5,PC,14h 41m,NR,,7009477,Completed,First,,"October 05, 2018",14h 41m 02s,,,,,
1729,30385,kafaw,PC,14h 48m,NR,,9055025,Completed,First,,"January 19, 2016",14h 48m,,,,,
1730,30385,Nyerp,PC,14h 56m,80%,,2159759,Completed,First,,"December 04, 2015",14h 56m 33s,,,,,
1731,30385,Amindee,PC,15h,100%,,2009896,Completed,First,,"October 26, 2015",15h,,,,,
1732,30385,Private,PC,15h,NR,,10297561,Completed,First,6h,,15h,25h,,,,
1733,30385,Brujalosmares,Nintendo Switch,15h,NR,,10708200,Completed,Replay,,,15h,,,,,
1734,30385,Choca,PC,15h,90%,,4372446,Completed Retired,First,10h,"May 02, 2017",15h,25h,,,,
1735,30385,DMCrimson,PC,15h,100%,,2061662,Completed,First,,"November 08, 2015",15h,,,,,
1736,30385,DudeDudeson,PC,15h,NR,Full neutral playthrough and finished pacifist playthrough.,7075912,Completed,First,,,15h,,,,,
1737,30385,ElSchmiddi,Nintendo Switch,15h,90%,,10992400,Completed,First,,2019,15h,,,,,
1738,30385,GameWitch,PC,15h,NR,,2613645,Completed,First,,,15h,,,,,
1739,30385,Jacub,PC,15h,100%,,6315193,Completed,First,,,15h,,,,,
1740,30385,MelodicMandala,PlayStation 4,15h,90%,,10354584,Completed,First,,,15h,,,,,
1741,30385,Private,PC,15h,NR,,1961352,Completed,First,,,15h,,,,,
1742,30385,Private,PC,15h,90%,,9263005,Completed,First,8h,"November 13, 2018",15h,,,,,
1743,30385,QSLancer,PC,15h,NR,,6889935,Completed,First,8h,"July 30, 2018",15h,24h,,,,
1744,30385,Sllama,PC,15h,100%,,7383345,Completed,First,6h,,15h,,,,,
1745,30385,Speedvore,PC,15h,NR,Played through a second time with the Pacifist Run,3515308,Completed,First,6h,"October 05, 2015",15h,,,,,
1746,30385,Yattaze,PC,15h,NR,,11626420,Completed,First,,,15h,,,,,
1747,30385,adrizg,PC,15h,100%,,8379447,Completed,First,,"February 28, 2019",15h,22h,,,,
1748,30385,corvusdegray,PC,15h,NR,,8790998,Completed,First,9h,,15h,,,,,
1749,30385,Private,Nintendo Switch,15h,100%,,10147283,Completed,First,,"September 26, 2019",15h,,,,,
1750,30385,fatvegeta,Nintendo Switch,15h,NR,,9407663,Replay Completed,Replay,,"December 07, 2016",15h,,15h /,,I love this game. It was one of the only games i had on my laptop in freshman year of college that would actually function on that tiny thing. me and my friend would go to the coffee shop and play it together,
1751,30385,gh0stkid,PC,15h,80%,,5694621,Completed,Replay,10h,,15h,20h,,,,
1752,30385,lpflicke,PC,15h,NR,,4084754,Completed,First,,"February 18, 2017",15h,,,,,
1753,30385,Private,PlayStation 4,15h,NR,,11509145,Completed,First,,"April 20, 2020",15h,,,,,
1754,30385,maxwell,PC,15h,NR,,8699625,Completed,First,,,15h,,,,,
1755,30385,Private,PC,15h,80%,,9525014,Completed,First,,"September 04, 2019",15h,,,,,
1756,30385,starfireliz,PC,15h,NR,,2273582,Completed,First,,"January 02, 2016",15h 42s,,,,,
1757,30385,Logophiliac,PC,15h 06m,NR,Neutral Route + True Pacifist Route.,2290754,Completed,First,,"January 02, 2016",15h 06m,,,,,
1758,30385,minabeana,PC,15h 06m,NR,,2025544,Completed,First,,"November 01, 2015",15h 06m,,,,Pacifist Run,
1759,30385,aviggo77,PC,15h 10m,100%,,6964464,Completed,First,,"December 30, 2017",15h 10m,,,,,
1760,30385,Floh0815,PC,15h 20m,100%,Normal + Pacifist,12037398,Completed,First,,"February 28, 2016",15h 20m,,,,,
1761,30385,Private,PC,15h 20m,100%,,2411497,Completed,First,,"January 11, 2016",15h 20m,,,,,
1762,30385,Billob,PC,15h 52m,70%,,4213898,Completed,First,7h 44m,"March 24, 2017",15h 52m 14s,,,,,
1763,30385,,PC,16h,NR,,11549574,Completed,First,,,16h,,,,,
1764,30385,BlakeBurch,PC,16h,NR,,3735068,Completed,First,,"January 04, 2016",16h,,,,,
1765,30385,DrMoney,PC,16h,100%,,3331484,Completed,First,,"August 15, 2016",16h,,,,,
1766,30385,Dulan_Mesa,Nintendo Switch,16h,100%,I played both the neutral and pacifist routes.,11359308,Completed,Replay,,,16h,,,,,
1767,30385,Private,PC,16h,NR,,4259367,Completed,First,7h 25m,"December 01, 2016",16h,32h 50m 21s,,,,
1768,30385,Lattmucci516,PC,16h,100%,,2475667,Completed,First,,"January 24, 2016",16h,,,,,
1769,30385,Ma9den,PC,16h,60%,,11651792,Completed,First,,"May 05, 2016",16h,,,,,
1770,30385,Shwade,PC,16h,90%,,2436686,Completed,First,,"November 06, 2015",16h,,,,,
1771,30385,barneydankosaur,PC,16h,NR,,1846278,Completed,First,3h,"September 20, 2015",16h,,,,,
1772,30385,iksdistek,PC,16h,100%,,10902909,Completed,First,,October 2015,16h,,,,,
1773,30385,Private,PC,16h 11m,100%,True Pacifist End,5677231,Completed,First,,"January 16, 2018",16h 11m,,,,,
1774,30385,TheLastVillain,PC,16h 37m,NR,,2187454,Completed,Replay,,"February 23, 2016",16h 37m 04s,,,,,
1775,30385,RaitoGG,PC,16h 50m,90%,True Pacifist + Genocide,3150750,Completed,First,,"June 29, 2016",16h 50m,,,,,
1776,30385,Khulith,PC,16h 54m,NR,,2240968,Completed,First,,,16h 54m,,,,,
1777,30385,,PC,17h,NR,,2349904,Completed,First,,,17h,,,,,
1778,30385,,PC,17h,NR,,5285680,Completed,First,,,17h,,,,,
1779,30385,Angietsune,PC,17h,80%,"Neutral, pacifist and genocide",7264726,Completed,Replay,4h 40m,,17h,,,,,
1780,30385,Leanest,Nintendo Switch,17h,100%,,10374796,Completed,First,8h,"November 07, 2019",17h,,,,,
1781,30385,Private,PC,17h,NR,,3945196,Completed,First,8h,,17h,,,,,
1782,30385,wildpomme,PC,17h,NR,,10930472,Completed,First,,"December 04, 2018",17h,,,,,
1783,30385,sike038,PC,17h 12m,100%,,11955367,Completed,First,,"May 02, 2018",17h 12m,,,,,
1784,30385,saharsha,PC,17h 36m,NR,True Pacifist Ending only,9043263,Completed,First,,,17h 36m,,,,,
1785,30385,BreakoutAR,PC,17h 38m,100%,Neutral Run,11958707,Completed,Replay,,,17h 38m,,,1h 03m,,
1786,30385,MageNicho,PC,17h 59m,NR,,11448272,Completed,First,,"April 14, 2020",17h 59m,,,,,
1787,30385,,PC,18h,NR,,2641519,Completed,First,,,18h,,,,,
1788,30385,JabrZee,PC,18h,NR,Neutral + True Pacifist routes,2946069,Completed,First,,"February 01, 2016",18h,,,,,
1789,30385,Lata,PC,18h,NR,,10961442,Completed,Replay,,"February 08, 2020",18h,,,,,
1790,30385,MajiXaliar,Mac,18h,100%,,2986542,Completed,First,9h,"October 18, 2015",18h,,,,,
1791,30385,Rin,PC,18h,NR,,6625090,Completed,First,,"July 20, 2018",18h,,,,,
1792,30385,dtrice,PC,18h,NR,,4697321,Completed,First,,"July 04, 2017",18h,,,,,
1793,30385,leassel,PC,18h,NR,,7380209,Completed,Replay,,,18h,,,,,
1794,30385,nimportequoi,PC,18h,NR,,10307937,Completed,First,,"October 28, 2019",18h,,,,,
1795,30385,,PC,18h 18m,NR,,8265328,Completed,First,,,18h 18m,,,,,
1796,30385,Private,PC,18h 28m,NR,,5196509,Completed,First,,,18h 28m,,,,,
1797,30385,PsychoNezumi,PC,18h 41m,100%,,4207157,Completed,First,,"August 03, 2016",18h 41m,,,,,
1798,30385,alfaDK,PC,19h,NR,,5086757,Completed,First,,,19h,,,,,
1799,30385,leonkenedystan1,Nintendo Switch,19h,100%,,10938369,Completed,Replay,,"February 04, 2020",19h,,,,,
1800,30385,max3296,PC,19h,NR,,8247332,Completed,First,6h,"February 11, 2019",19h,20h,,,,
1801,30385,xzedd,PC,19h,NR,,2334398,Completed,First,10h,"January 11, 2016",19h,,,,,
1802,30385,Private,PC,19h,NR,,2353714,Completed,First,,"October 17, 2015",19h,,,,,
1803,30385,veeX,PC,19h 06m,100%,Neutral + True Pacifist routes,4994208,Completed,First,,"July 25, 2016",19h 06m,,,,,
1804,30385,Alcorin,PC,19h 11m,NR,"(By now, Neutral Route + True Pacifist Route + Hard Mode)",2305754,Playing Replay Completed,First,8h 20m,"January 01, 2016",19h 11m 22s,,8h 20m /,,,
1805,30385,,PC,19h 20m,NR,,3546959,Completed,First,,,19h 20m,,,,,
1806,30385,lChronos,PC,19h 22m,NR,,3118180,Completed,Replay,,"November 18, 2015",19h 22m,,,,,
1807,30385,,PC,19h 33m,NR,Every different ending + Special bosses + Easter eggs,6350371,Completed,First,6h 56m 32s,,19h 33m 57s,49h 54m 40s,,,,
1808,30385,QuebecDragon,PC,19h 50m,90%,Two playthroughs: True pacifist ending. (First playthrough: 6h50.),2500922,Completed,First,,"January 30, 2016",19h 50m,,,,,
1809,30385,RoguePhos,PC,19h 55m,100%,,9321611,Completed,First,,"March 18, 2016",19h 55m,,,,,
1810,30385,,PC,20h,NR,,2182410,Completed,First,5h,,20h,,,,,
1811,30385,,Mac,20h,NR,,8571210,Completed,First,18h,,20h,,,,,
1812,30385,Chadax,PC,20h,NR,,9235122,Completed,First,,"December 21, 2015",20h,,,,,
1813,30385,Chuma,PC,20h,NR,"Full pacifist, (completed twice).",2240549,Completed,First,,"December 17, 2015",20h,,,,"Had no problem with the game, wanted Temie armor but couldn't get it.",
1814,30385,Firedragon100,PC,20h,NR,,4312596,Completed,First,,"October 23, 2016",20h,,,,,
1815,30385,Killerpretzel,PC,20h,100%,,3196335,Completed,First,12h 46m,,20h,33h 46m,,,,
1816,30385,MontyP2028,PC,20h,NR,,11242576,Completed,First,,"March 25, 2015",20h,,,,,
1817,30385,Orpheus87,PC,20h,100%,,2289949,Completed,First,,"January 03, 2016",20h,,,,Neutral Pacifist and True Pacifist playthrough. No Genocide playthrough.,
1818,30385,Sirius_Lee,Nintendo Switch,20h,100%,,11391035,Completed,First,,"October 18, 2018",20h,,,,,
1819,30385,TurnaboutDiamond,PC,20h,100%,,5627883,Completed,First,,2016,20h,,,,,
1820,30385,Zamolife,PC,20h,NR,,6523991,Completed,First,,,20h,,,,,
1821,30385,casemenace,Mac,20h,90%,One neutral and one pacifist playthrough. No geno or alternate neutral plays; counting it all as one playthrough.,3166677,Completed,First,,January 2016,20h,,,,,
1822,30385,dalollypop,PC,20h,NR,,1910681,Completed,First,6h,"October 04, 2015",20h,26h,,,,
1823,30385,Private,PC,20h,NR,,3010965,Completed,First,15h,,20h,30h,,,,
1824,30385,FameL,PC,20h 47m,100%,,5684838,Completed,First,,"November 25, 2015",20h 47m 32s,,,,,
1825,30385,YaeroPlane,PC,20h 51m,NR,,4309532,Completed,First,,"September 27, 2016",20h 51m,,,,,
1826,30385,Bold_Wolf,PC,21h,90%,,5384532,Replay Custom List Completed,Replay,11h,"December 02, 2017",21h,,21h /,,,
1827,30385,Moist_Wrist,PC,21h,90%,Did the pacifist run and went half way in the genocide run,9300667,Completed,First,,2016,21h,,,,,
1828,30385,VitorVex,PC,21h,NR,,11204656,Completed,First,,"March 20, 2020",21h,,,,,
1829,30385,Private,PC,21h,NR,,11522043,Completed,First,,"December 30, 2015",21h,,,,,
1830,30385,RpgTV,PC,21h 59m,NR,"no walkthrough, pacifist/neutral only",11300319,Completed,First,,,21h 59m,,,,,
1831,30385,,PC,22h,NR,,5216132,Completed,First,5h,,22h,,,,,
1832,30385,,PC,22h,NR,,7670206,Completed,First,,,22h,,,,,
1833,30385,Duder963,PC,22h,100%,Trying to get EVERY little thing,2695001,Completed,First,3h 50m,"February 29, 2016",22h,50h,,,,
1834,30385,SonOfWinter,PC,22h,100%,Neutral + pacifist + genocide,3060895,Completed,First,6h,,22h,,,,,
1835,30385,maxcspl,PC,22h,NR,,8281675,Completed,First,,,22h,,,,,
1836,30385,mthus,PC,22h,NR,All Endings,10238647,Completed,First,,,22h,,,,,
1837,30385,Metakirby22,Mac,22h 05m,NR,"Genocide, Post-Genocide Pacifist",2301505,Completed,First,7h 06m 52s,"December 29, 2015",22h 05m,,,,,
1838,30385,Shapes,PC,22h 16m,NR,Everything completed,11310952,Completed,First,,,22h 16m,,,,,
1839,30385,Megaaron00,PC,22h 43m,80%,,11239719,Completed,First,10h 43m 28s,"November 22, 2017",22h 43m 53s,34h 12m 52s,,,,
1840,30385,Private,PC,23h,100%,,11821311,Completed,First,,"July 11, 2017",23h,,,,,
1841,30385,Private,PC,23h,NR,neutral + pacifist,4985038,Completed,First,,February 2017,23h,,,,,
1842,30385,Lake23,PC,23h 22m,NR,,2504163,Completed,First,19h 11m 34s,"January 28, 2016",23h 22m 53s,,,,,
1843,30385,Eldritch,PC,24h,NR,,6194750,Completed,Replay,14h,"May 01, 2016",24h,43h,,,,
1844,30385,Traqie,PC,24h,90%,,8830212,Completed,First,8h,"May 01, 2016",24h,,,,,
1845,30385,Smmarjo,PC,24h 16m,NR,Three run troughs (last one not finished),4912190,Replay Completed,Replay,,"August 15, 2017",24h 16m,,24h 16m /,,,
1846,30385,Private,PC,25h,100%,Neutral + Pacifist routes back to back.,3358190,Completed,First,,"November 29, 2015",25h,,,,,
1847,30385,Private,PC,25h,NR,,2297732,Completed,First,,"March 19, 2016",25h,,,,,
1848,30385,heychrisfox,PC,25h,100%,,5838764,Completed,First,,"February 13, 2018",25h,,,,,
1849,30385,wagner0,PC,25h,100%,,3651051,Completed,First,,"October 09, 2015",25h,,,,,
1850,30385,fallen_angelz,PC,25h 20m,NR,,7481854,Completed,First,,,25h 20m 22s,,,,,
1851,30385,Uluk,PC,26h,80%,,2431597,Completed,First,,"January 02, 2016",26h,,,,,
1852,30385,Yappo,PC,27h,100%,"One normal ending, pacifist ending, tried genocide but messed up half way screw it",10950497,Completed,First,,"August 01, 2016",27h,,,,,
1853,30385,dusklux,PC,27h,NR,,8127426,Completed,First,15h,"January 26, 2019",27h,,,,,
1854,30385,xXceXx,PC,28h,90%,,10274393,Completed,First,,"October 19, 2019",28h,,,,,
1855,30385,Raulz,PC,28h 48m,70%,"Did the neutral, pacifist, and genocide route. Might've missed some stuff but it's close enough to 100% for me.",2531506,Completed,First,,"December 23, 2015",28h 48m,,,,,
1856,30385,SoLoXVI,PC,29h,NR,,11683688,Completed,First,,January 2016,29h,,,,,
1857,30385,,PC,30h,NR,All 3 Endings,5204739,Completed,First,8h,,30h,33h 30m,,,,
1858,30385,NKantarou,PC,30h,100%,,5573478,Completed,First,,,30h,,,,,
1859,30385,Spider316,PC,30h,100%,,10866516,Completed,First,,2017,30h,,,,,
1860,30385,LlamaBoombama,PC,31h,100%,,8657046,Completed,Replay,,"April 22, 2019",31h,,,,,
1861,30385,Private,PC,33h,100%,,11971891,Completed,First,,"December 19, 2015",33h,,,,,
1862,30385,Paigey725,PC,34h,100%,,3120905,Completed,First,10h,,34h,,,,,
1863,30385,GoldenSpaceman,PlayStation 4,5h 35m,80%,Achieved platinum trophy,5524289,Completed,First,4h 37m 12s,"December 28, 2017",,5h 35m 34s,,,,
1864,30385,grendel,Nintendo Switch,6h 29m,100%,,7072654,Completed,First,,"September 26, 2018",,6h 29m 38s,,,,
1865,30385,KevinJRussell,PC,6h 30m,NR,,3890456,Completed,First,5h 30m,"January 08, 2017",,6h 30m,,,,
1866,30385,Tanag,PC,6h 30m,NR,True Pacifist,5104362,Completed,First,,"April 30, 2017",,6h 30m 45s,,,,
1867,30385,CronGM,PlayStation Vita,6h 35m,NR,,5937467,Completed,First,,"March 03, 2018",,6h 35m 30s,,,,
1868,30385,Charli,PlayStation 4,7h,70%,,8546265,Completed,First,,"February 19, 2018",,7h,,,,
1869,30385,CheesyBurger,Nintendo Switch,7h,100%,,10861773,Completed,First,,September 2019,,7h,,,,
1870,30385,Karan03,PC,7h,NR,,4615995,Completed,First,,,,7h,,,,
1871,30385,Michael313,PC,7h,80%,,5915686,Completed,First,,"March 02, 2018",,7h,,,,
1872,30385,,Nintendo Switch,7h 20m,NR,,7480875,Completed,Replay,,,5h 30m,7h 20m,,,,
1873,30385,TheQuillWarrior,PC,7h 33m,80%,This involves beating the game on the True Pacifist Ending.,4558139,Completed,Replay,,"August 07, 2018",,7h 33m 21s,,,,
1874,30385,,PC,8h,NR,,1929313,Completed,First,4h,,6h,8h,,,,
1875,30385,,PC,8h,NR,Pacifist route,6071328,Completed,First,,,,8h,,,,
1876,30385,SabreCat,PC,8h,NR,Genocide run,4605376,Completed,First,6h,"January 24, 2016",7h,8h,,,,
1877,30385,yucelbatuhan,PC,8h,NR,,10622621,Completed,First,,"March 16, 2020",,8h,,,,
1878,30385,Private,PC,8h 20m,10%,,3749267,Completed,First,,"December 10, 2015",,8h 20m,,,,
1879,30385,,Nintendo Switch,8h 22m,NR,,7480887,Completed,Replay,,,5h 30m,8h 22m,,,,
1880,30385,Idran,PC,8h 24m,NR,Full pacifist run,1911425,Completed,First,7h 05m 54s,"October 05, 2015",,8h 24m 41s,,,,
1881,30385,Private,PC,8h 30m,100%,,10693188,Completed,Replay,,"December 29, 2019",,8h 30m,,,"Save File's Time: 460:29
7 hours 40 minutes
+14 Minutes for Credits
+36 Minutes for Neutral Ending
Total: 8 Hours 30 Minutes
Credits
1:28:54-1:42:19 (Jacksepticeye)
88.9-102.31.6666666666666
13.4177777777
13 minutes 25 seconds
rounded to 14 minutes
Neutral Ending
5:51 - 41:35 (Jacksepticeye)
5.85 - 41.583333333333
35.7333333333333
35 minutes 44 Seconds
rounded to 36 minutes",
1882,30385,kotoribun,PlayStation 4,8h 36m,NR,,6453459,Completed,Replay,,"November 11, 2017",,8h 36m,,,,
1883,30385,WarCockatiel,PC,8h 45m,100%,,3926498,Completed,First,,"January 29, 2017",,8h 45m 26s,,,,
1884,30385,Not_Worthy,PC,8h 55m,100%,True Pacifist Run,11268532,Completed,First,,"March 27, 2020",,8h 55m,,,,
1885,30385,CheesyBurger,Nintendo Switch,9h,100%,,10861784,Replay Completed,Replay,,September 2019,,9h,,,,
1886,30385,Private,PC,9h,100%,,2523162,Completed,First,,"February 05, 2016",,9h,,,,
1887,30385,hikle00,PlayStation 4,9h,NR,,10778709,Replay Completed,Replay,6h,"August 07, 2019",8h,9h,35h /,,,
1888,30385,Private,PC,9h,100%,,6211213,Replay Completed,Replay,,"December 10, 2016",,9h,,,,
1889,30385,Private,PC,9h,NR,,6488118,Completed,First,,"February 28, 2019",,9h,,,,
1890,30385,,PC,9h 10m,NR,,7521850,Completed,Replay,,,,9h 10m,,,,
1891,30385,Metakirby22,Mac,9h 16m,NR,Pacifist then Genocide,4440319,Completed,Replay,6h 35m 41s,"May 17, 2017",,9h 16m 22s,,,,
1892,30385,dreadnoughtus,PC,9h 50m,NR,Finished with true ending,2105632,Completed,First,,"September 21, 2015",,9h 50m,,,,
1893,30385,Hytaku_Desu,PC,9h 51m,100%,,5479084,Completed,First,,,,9h 51m 23s,,,,
1894,30385,,Nintendo Switch,10h,NR,,8397068,Completed,First,4h,,5h,10h,,,,
1895,30385,Kytes,PlayStation Vita,10h,NR,,6560594,Completed,First,,"July 09, 2018",,10h,,,,
1896,30385,Rikdyou,PC,10h,90%,,3150090,Completed,First,,,,10h,,,,
1897,30385,Sindiewen,PC,10h,NR,,2153046,Completed,First,,"December 26, 2015",,10h,,,,
1898,30385,cel10e,PC,10h,90%,,7367205,Completed,First,,"October 07, 2018",,10h,,,,
1899,30385,minecarman,PC,10h,100%,,11171301,Replay Completed,Replay,3h,"March 17, 2017",5h,10h,75h 40m /,1h 50m,,
1900,30385,,Nintendo Switch,10h 05m,NR,True Pacifist Route,7583025,Completed,First,,,,10h 05m,,,,
1901,30385,Private,Nintendo Switch,10h 15m,NR,,10715446,Completed,First,5h 33m 19s,"December 16, 2019",6h 19m 12s,10h 15m 49s,,,,
1902,30385,jh05013,PC,10h 30m,100%,Pacifist and genocide,2691205,Completed,First,6h 30m,"January 19, 2016",,10h 30m,,,,
1903,30385,andrelvb,PC,10h 46m,100%,,5057613,Completed,First,,,,10h 46m,,,,
1904,30385,Private,PlayStation 4,11h,80%,,5545210,Completed,First,8h,"January 17, 2018",10h,11h,,,,
1905,30385,sircaptsalmon,PC,11h 40m,100%,,3922804,Completed,First,,,,11h 40m,,,,
1906,30385,,PC,12h,NR,,6039157,Completed,Replay,,,,12h,,,,
1907,30385,SwordSaint892,PC,12h,100%,"Neutral Route, True Pacifist Route and Genocide Route.",2867846,Completed,First,4h,,7h,12h,,,,
1908,30385,Zumigon,PC,12h,80%,,10512522,Replay Completed,Replay,4h,"November 30, 2019",,12h,31h /,,,
1909,30385,Private,PC,12h,100%,,5535842,Completed,First,,"January 15, 2018",,12h,,,,
1910,30385,iLikeToSitDown,PC,12h,100%,This is the pacifist and genocide route combined I guess?,8000165,Completed,First,6h 43m,"November 17, 2018",,12h,,,Watched this over Thanksgiving Break 2018. It was just me and my phone watching Undertale videos in the car with Jacksepticye,7h
1911,30385,ikana13,Nintendo Switch,12h,90%,,11611625,Completed,First,,"September 17, 2019",,12h,,,,
1912,30385,Specop,PC,12h 16m,90%,,3123666,Custom List Completed,First,8h 46m,"June 23, 2016",,12h 16m,12h 16m /,,,
1913,30385,Alexa12,PC,12h 20m,NR,,5353221,Completed,First,,"January 20, 2018",,12h 20m,,,,
1914,30385,JNizzle,PC,12h 23m,70%,"Genocide, Pacifist, Pacifist Epilogue, and Neutral",3352498,Completed,First,,"March 13, 2016",,12h 23m 54s,,,,
1915,30385,Poppers,PC,12h 30m,NR,All endings. Great game!,5114101,Completed,First,,,,12h 30m,,,,
1916,30385,KingM,Mac,12h 45m,100%,,2046247,Completed,First,,"November 04, 2015",,12h 45m 51s,,,True ending,
1917,30385,,PC,13h,NR,,2024104,Completed,First,3h,,5h,13h,,,,
1918,30385,,PC,13h,NR,,2024107,Completed,First,4h,,5h,13h,,,,
1919,30385,Iforgotmybrain,PC,13h,100%,,2291601,Completed,First,6h,"December 28, 2015",12h,13h,,,,
1920,30385,TitaniumDragon,PC,13h,100%,,7388507,Completed,First,,"November 05, 2018",10h,13h,,,,
1921,30385,VectorHeavens,PC,13h,100%,,2514245,Completed,First,,"February 02, 2016",,13h,,,,
1922,30385,shack,Linux,13h,NR,,10172417,Completed,First,,,,13h,,,,
1923,30385,Lyndis,PC,13h 14m,NR,,2243579,Completed,First,,"December 12, 2015",,13h 14m,,,Got the best ending.,
1924,30385,werehorse,PC,13h 14m,NR,,10633271,Completed,First,,"October 07, 2019",,13h 14m,,,,
1925,30385,Ataricorn,PC,13h 42m,90%,,8396938,Completed,First,10h,,,13h 42m,,,,
1926,30385,,PC,13h 48m,NR,,2094295,Completed,First,,,,13h 48m,,,,
1927,30385,RipWitch,PC,13h 54m,NR,,10895238,Completed,First,,,,13h 54m,,,,
1928,30385,Private,PC,13h 58m,100%,,1901378,Completed,First,5h 20m 01s,"October 09, 2015",7h 51m 33s,13h 58m 20s,,,,
1929,30385,Bozzz,PC,14h,NR,,4508498,Completed,First,,,,14h,,,,
1930,30385,Demeshnik,PC,14h,NR,,7522744,Completed,First,8h,"November 25, 2018",11h,14h,,,,
