,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Co-Op,Progress,Speedrun,Personal Notes,Retired Notes,Vs.
1972,1274,,PC,285h 53m,NR,,8536885,Completed,First,,42h 25m 52s,285h 53m 34s,,,,,,,
1973,1274,Private,PC,331h 19m,NR,"Includes one character with all play-throughs and DLC, one with one play-through and story DLC, and one partial",1730000,Completed,First,,,331h 19m,,,,,,,
1974,1274,VGJunky,PC,375h,NR,"Level 72 Siren, 70 Gunzerker, 52 Mechromancer, extensive raid boss/legendary farming",175529,Completed,Replay,"October 08, 2012",,375h,,,,,,,
1975,1274,Zombiekiller6,PlayStation 3,400h,100%,,2986685,Backlog Completed,First,2012,35h,400h,,,,,,,
1976,1274,a2a_REX,PC,19h 38m,NR,All side quests except terra,701941,Completed,First,"April 22, 2014",,,19h 38m 05s,,,,,,
1977,1274,,PC,20h,NR,,6069547,Completed,Replay,,10h,14h,20h,20h,,,,,
1978,1274,a2a_REX,Xbox 360,21h,NR,First playthrough all side missions except for terramorphous.,644348,Completed,Replay,,,,21h,,,,,,
1979,1274,,PlayStation 4,23h 11m,NR,,4752319,Completed,Replay,,12h 34m 26s,18h 58m 51s,23h 11m 37s,,,,,,
1980,1274,JustinBB7,PC,30h,NR,,1589126,Completed,First,"August 02, 2015",,,30h,,,,,,
1981,1274,Warmore,Xbox 360,30h,80%,,202583,Completed,First,,,,30h,,,,,,
1982,1274,JoelPLay,PC,33h 23m,NR,,4993060,Completed,Replay,,,,33h 23m 12s,,,,,,24h 41m 04s
1983,1274,Blizzard,PC,37h,NR,,10347600,Completed,First,"November 02, 2019",,,37h,,,,,,
1984,1274,beastlyblu,PC,40h 30m,90%,,506457,Playing Replay Completed,First,"June 09, 2013",,,40h 30m,5h,51h 26m /,,,,
1985,1274,Element519,Xbox 360,41h 55m,NR,"Completionist: Solo as Zero, no Co-op at all",179004,Completed,First,"October 10, 2012",,,41h 55m,,,,,,
1986,1274,,,42h 13m,NR,,460699,Completed,First,,21h 34m 12s,34h 26m 06s,42h 13m 51s,18h 56m 12s,,,,,
1987,1274,shoma23ss,PC,46h,NR,,106676,Completed,First,"October 12, 2012",,,46h,,,,,,
1988,1274,tron999,PC,48h,NR,,80929,Completed,First,"March 03, 2013",,,48h,,,,,,
1989,1274,,,50h,NR,,391294,Completed,Replay,,16h,30h,50h,,,,,,
1990,1274,Lemmi1337,Xbox One,50h,NR,,9066454,Completed,First,"July 01, 2019",,43h,50h,,,,,,
1991,1274,Mlkael,Xbox One,50h,100%,,8725972,Completed,First,"May 21, 2019",,,50h,50h,,,,,
1992,1274,Nyan,PC,51h,NR,,748811,Playing Backlog Replay Completed,First,,31h,50h,51h,128h,131h /,,10\10.rnMust have.,,
1993,1274,TheDuke56,PC,51h,100%,,6463,Completed,First,"October 06, 2012",,,51h,,,,,,
1994,1274,tomgoroth,PC,51h 10m,90%,,3464740,Completed,First,"August 15, 2016",,,51h 10m,,,,,,
1995,1274,IFriedkin,PC,52h,100%,,9682108,Completed,First,"May 06, 2019",,,52h,,,,,,
1996,1274,TheParanoidSurvivor,PC,52h,80%,,465648,Completed,First,"June 24, 2013",,,52h,,,,,,
1997,1274,,Xbox 360,54h 40m,NR,,296560,Completed,First,,,,54h 40m,,,,,,
1998,1274,igordennis,PlayStation 3,55h,NR,,403129,Completed,First,"February 24, 2013",14h,40h,55h,,,,,,
1999,1274,Private,PlayStation 3,55h,100%,,363093,Completed,First,,,,55h,,,,,,
2000,1274,Scooby070707,PlayStation 3,56h,100%,,629973,Completed,Replay,"February 15, 2014",,,56h,,,,,,
2001,1274,turnip67,PC,56h,90%,,690314,Completed,First,"April 08, 2014",,,56h,,,,,,
2002,1274,Gayfraud,PC,56h 54m,100%,,267606,Completed,First,"December 12, 2014",,45h 20m 33s,56h 54m 59s,14h 27m 17s,,12h 10m 04s,,,
2003,1274,motatnema,Xbox 360,58h,NR,,8099351,Completed,First,"May 16, 2015",,,58h,,,,,,
2004,1274,EKIZA,PlayStation 3,59h,NR,All side and story missions,2706303,Completed,First,"August 11, 2016",,,59h,,,,,,
2005,1274,BahamutVoid,PC,59h 21m,70%,,1288470,Completed,First,"June 04, 2016",28h 40m 06s,,59h 21m 31s,,,5h 22m 02s,,,
2006,1274,SarcasmAbound,PlayStation 3,59h 59m,100%,47th Platinum,973025,Completed Retired,First,"December 29, 2014",36h 46m 18s,48h 23m 10s,59h 59m 08s,,,,Farming.,,
2007,1274,D5120,PlayStation 3,60h,NR,,611019,Completed,First,"January 20, 2016",,,60h,,,,,,
2008,1274,ShortTermCrook,PC,60h,90%,,425153,Completed,First,,25h,46h,60h,,,4h 30m,,,
2009,1274,sackboy97,PC,60h,90%,,2390579,Completed,First,May 2014,,,60h,,,,,,
2010,1274,thephantomtimelord1,Mac,60h,90%,,5637912,Completed,First,,30h,40h,60h,,,,,,
2011,1274,yukokano22,PC,60h,NR,,11202606,Replay Completed,Replay,"February 08, 2020",25h,49h,60h,,119h /,,,,
2012,1274,Hoolio_G,PC,60h 15m,NR,Fun at first but felt quite dragged on in the second act. Would still recommend though.,262767,Completed,First,"December 02, 2012",,,60h 15m,,,,,,
2013,1274,Mr_Dankman,PC,60h 47m,100%,,9114043,Completed,Replay,"June 10, 2019",7h 31m 20s,30h 10m 05s,60h 47m 10s,,,,,,
2014,1274,shmef,PC,62h,NR,,10445403,Completed,First,"September 30, 2016",,,62h,,,,,,
2015,1274,edb_bass,PC,62h 12m,80%,,435795,Completed,First,"June 28, 2015",,,62h 12m 48s,35h,,,,,
2016,1274,Private,PC,63h,60%,,1147506,Completed,First,"March 19, 2015",,,63h,,,,,,
2017,1274,,,64h,NR,,304922,Completed,First,,,,64h,64h,,,,,
2018,1274,Eternitype_YT,PlayStation 4,64h,80%,,11600182,Completed Retired,First,"April 29, 2020",31h,50h,64h,20h,,,,,
2019,1274,Jacbo,PC,64h,NR,,1026312,Completed,First,"March 25, 2015",,,64h,,,,,,
2020,1274,TheBitman,PC,68h,100%,,339685,Playing Completed,First,"July 25, 2013",,,68h,,4h /,,,,
2021,1274,doodlesinc,,68h,NR,,316996,Completed,First,"July 09, 2013",,,68h,,,,,,
2022,1274,mraznby15,PlayStation 3,68h,100%,,491382,Backlog Completed,Replay,,27h,50h,68h,,164h /,,,,
2023,1274,,PC,70h,NR,,521341,Completed,First,,,,70h,,,,,,
2024,1274,,PC,70h,NR,,11248670,Completed,First,,,,70h,,,,,,
2025,1274,Joshster_1,PlayStation 3,70h,90%,,3566156,Replay Completed,First,,15h,20h,70h,,,,,,
2026,1274,,Xbox 360,70h,NR,,1216238,Completed,Replay,,19h 10m 32s,45h 20m 06s,70h 21s,,,,,,
2027,1274,Mattylicious,PC,72h,90%,,11736032,Completed,Replay,"May 14, 2017",,,72h,,,,,,
2028,1274,SillyNils,PC,72h,NR,Still a few achievement to get in Ultimate Vault Hunter,6071282,Completed Retired,Replay,"April 02, 2018",,26h 49m,72h,2h,,,,,
2029,1274,RaccoonRin,PC,75h,NR,,1195832,Completed,First,,35h,50h,75h,,,,,,
2030,1274,realaY,PC,75h,NR,,1197338,Completed,First,"November 27, 2014",15h,40h,75h,,,,,,
2031,1274,wicko,PlayStation 3,75h,NR,,563680,Completed,First,"August 07, 2011",,,75h,,,,,,
2032,1274,zaciroth,PC,77h,90%,Played through Campaign in Co-Op,2000430,Completed,First,,,,77h,77h,,,,,
2033,1274,,PC,78h 22m,NR,,908118,Completed,First,,,,78h 22m 13s,,,,,,
2034,1274,veorne,PlayStation 4,79h 42m,NR,,8997688,Replay Completed,Replay,"June 19, 2019",,,79h 42m 21s,,,,,,
2035,1274,Blokniper,PC,80h,100%,,482926,Completed,First,"June 12, 2013",40h,60h,80h,50h,,,"Awesome game with great plot line and awesome characters, lots of fun to be had in co-op with friends and just an all round amazing game :)",,
2036,1274,Bloody_Shadow,PlayStation 3,80h,90%,,844655,Completed,First,"February 22, 2014",28h,,80h,,,,,,
2037,1274,FirstKnightRicky,Xbox 360,80h,100%,,589575,Replay Completed Retired,Replay,,20h,25h,80h,,,,,,
2038,1274,Private,Xbox 360,80h,90%,,877092,Completed,First,"August 04, 2014",25h,35h,80h,100h,,,,,
2039,1274,Knockemdeadkidd,PlayStation 3,80h,80%,,382369,Playing Completed,First,"August 20, 2013",40h,70h,80h,22h,70h /,,WOW!,,15m
2040,1274,alocik,PC,80h,100%,,596963,Completed,First,"January 25, 2014",,40h,80h,70h,,,,,
2041,1274,tstddj,PC,80h,90%,,633030,Completed,First,"November 11, 2019",,,80h,,,,,,
2042,1274,,Xbox 360,80h 16m,NR,,7760263,Completed,First,,27h 29m,48h 57m,80h 16m,,,,,,
2043,1274,,PC,80h 36m,NR,,296565,Completed,First,,,,80h 36m 45s,,,,,,
2044,1274,BrickTrain,PC,80h 44m,70%,,6308592,Completed,First,"April 14, 2019",19h 28m,62h 12m,80h 44m,,,,,,
2045,1274,dadu,Xbox 360,81h 04m,100%,,503119,Completed,First,"December 02, 2013",20h 21m,,81h 04m,,,,,,
2046,1274,Private,Xbox 360,81h 30m,90%,,11407789,Completed,First,"November 11, 2016",,,81h 30m,,,,,,
2047,1274,,PC,82h,NR,,624589,Completed,First,,32h 03m,50h 01m,82h,458h 54m 45s,,,,,
2048,1274,,PlayStation Vita,82h 41m,NR,,11146419,Completed,First,,23h 14m 56s,48h 02m 41s,82h 41m 13s,,,,,,
2049,1274,,PC,83h,NR,,8992094,Completed,First,,30h,65h,83h,,,,,,
2050,1274,Disconnected,PC,84h,100%,,3910252,Completed,First,"January 12, 2017",,,84h,84h,,,,,
2051,1274,shepard153,PC,84h,NR,,10754794,Completed,First,"June 30, 2019",,,84h,,,,,,
2052,1274,,PlayStation 4,84h 04m,NR,,5707853,Completed,First,,27h 07m 01s,50h 23m 12s,84h 04m 04s,13h 02m 05s,,,,,
2053,1274,joshyhage,PlayStation 3,84h 52m,NR,,599842,Completed,First,,,,84h 52m 21s,,,,,,
2054,1274,OneclickCammey,PC,85h,NR,,1361762,Completed,First,"January 23, 2015",,,85h,,,,,,
2055,1274,Azezal,PC,87h,90%,,993277,Completed,First,"December 11, 2014",,,87h,,,,,,
2056,1274,macronon,PC,87h,NR,,1118127,Completed,First,,,,87h,,,,,,
2057,1274,vankasteelj,PC,87h 58m,NR,,5691677,Completed,First,,,,87h 58m,,,,,,
2058,1274,Private,Xbox One,89h 37m,90%,,11584719,Completed,First,"September 02, 2017",,,89h 37m,,,,,,
2059,1274,BootDook,Xbox 360,89h 42m,NR,"100% Chieves including all DLC, All side quests done. RPG SHOOTERS FTW!",5439175,Completed,First,"December 08, 2017",,,89h 42m,,,,,,
2060,1274,,Xbox 360,90h,NR,,382174,Completed,First,,60h,72h,90h,,,,,,
2061,1274,,PC,90h,NR,,6039138,Completed,First,,,,90h,,,,,,
2062,1274,darren86,PlayStation 4,90h,NR,,5136548,Completed,First,"October 24, 2019",,,90h,,,,,,
2063,1274,kiraihto,PC,90h,NR,,6062311,Completed,Replay,"March 31, 2018",20h,,90h,,,,,,
2064,1274,reinth,PC,92h 20m,NR,,606828,Completed,First,"February 13, 2017",,,92h 20m,,,,,,
2065,1274,mineme69,PC,94h,NR,,11889379,Completed,First,"June 02, 2020",,,94h,,,,,,
2066,1274,rst20xx,PC,94h,NR,,9245017,Completed,First,"July 28, 2019",,,94h,,,,,,
2067,1274,Private,PC,95h,100%,,1091389,Replay Completed,Replay,"July 05, 2014",40h,50h,95h,,249h /,,,,
2068,1274,subzerobelow,PC,95h 20m,100%,,7118272,Playing Completed,First,"September 30, 2012",28h 49m,67h 43m,95h 20m,400h,,,,,
2069,1274,,Mac,96h,NR,,4426261,Completed,First,,16h 16m,25h,96h,,,4h 16m,,,
2070,1274,hutattedonmyarm,PC,96h,90%,"Finished TVHM, includes every single wuest from all DLC",365833,Completed,First,"August 07, 2013",,,96h,,,,,,
2071,1274,claudio137,PC,97h,NR,,10294660,Completed,First,"October 23, 2019",,,97h,,,,,,
2072,1274,jnderblue,PC,97h 40m,NR,,255937,Completed,First,,,,97h 40m,,,,,,
2073,1274,,PlayStation 3,98h,NR,,769942,Completed,First,,,,98h,,,,,,
2074,1274,amb3rly11,PC,98h 09m,80%,,2553543,Completed,First,"February 10, 2013",,,98h 09m,,,,,,
2075,1274,altrewin,PC,99h 56m,NR,,5957397,Completed,First,"September 26, 2016",,,99h 56m,,,,,,
2076,1274,Iiddell,PlayStation 4,100h,NR,,10817774,Completed,First,"January 15, 2020",,,100h,,,,,,
2077,1274,MoXxi,PC,100h,80%,,1178849,Completed,First,2013,,,100h,,,,,,
2078,1274,Neiles,PC,100h,80%,,5938289,Completed,First,"December 15, 2017",35h,52h,100h,,,,,,
2079,1274,VitaminK,PC,100h,80%,,7793600,Completed,First,,,50h,100h,,,,,,
2080,1274,didia,PC,100h,100%,,571720,Completed,First,,35h,50h,100h,,,,,,
2081,1274,leoosays,PlayStation 3,100h,NR,,6154250,Completed,Replay,,,,100h,,,,,,
2082,1274,Private,Xbox 360,100h,NR,,5271960,Completed,First,"November 05, 2017",,,100h,,,,,,
2083,1274,pesfunplay,PC,100h,NR,,2464848,Replay Completed,First,"January 23, 2016",30h,70h,100h,,170h /,,,,
2084,1274,TNTBoyzz22,Xbox 360,100h 10m,NR,,2428594,Completed,First,,,,100h 10m 20s,,,,,,
2085,1274,fehidragon,PC,100h 29m,NR,,2416234,Completed,First,,16h 29m,60h 29m,100h 29m,300h 29m,,,,,
2086,1274,Stingx2,Xbox 360,101h,NR,,471131,Completed,First,,,,101h,,,,,,
2087,1274,saketm17,PC,101h,NR,,669444,Completed Retired,First,,30h,,101h,,,,,,
2088,1274,thinkfloyd,PC,101h,NR,,2906963,Completed,First,,,,101h,,,,,,
2089,1274,,PlayStation 4,102h,NR,,3662661,Completed,First,,30h,46h,102h,,,,,,
2090,1274,Private,PC,102h,100%,EVERYTHING,1230603,Replay Completed,Replay,"October 01, 2012",,,102h,140h,242h /,,,,
2091,1274,JangleTr0n,PC,102h,70%,,400247,Completed,First,,,,102h,,,,,,
2092,1274,,PC,103h,NR,,9206079,Completed,First,,,,103h,,,,,,
2093,1274,Private,PC,103h 53m,NR,,3446482,Completed,First,"April 02, 2016",,,103h 53m,,,,,,
2094,1274,,PC,104h,NR,,4127414,Completed,Replay,,,,104h,,,,,,
2095,1274,Rosey,PC,104h,90%,"100% Achievements, nothing extra",1562340,Completed,Replay,"September 11, 2014",,,104h,,,,,,
2096,1274,Ragowit,PlayStation 4,104h 20m,NR,https://www.youtube.com/playlist?list=PLaYMO6GD988QnqSGx9X8pPxZpBcLFMH_D,3264746,Completed,First,"May 08, 2020",,,104h 20m 58s,,,,,,
2097,1274,Retrivex,PC,105h,NR,,9483459,Completed,First,,,,105h,,,,,,
2098,1274,Private,PC,105h,90%,,1104544,Completed,First,"January 06, 2015",30h,,105h,,,,,,
2099,1274,Private,PC,105h 28m,NR,All steam achievements,5009529,Completed,First,"September 05, 2017",,,105h 28m 49s,,,,,,
2100,1274,,PC,106h,NR,,4641627,Completed,First,,28h,54h,106h,,,,,,
2101,1274,smacd,Xbox 360,107h 30m,70%,Obtained all achievements on TVHM. Time doesn't include DLC.,331258,Completed,First,"December 19, 2013",,,107h 30m,,,,,,
2102,1274,,PlayStation 3,108h,NR,,1410749,Completed,Replay,,,,108h,50h,,,,,
2103,1274,Chaser336600,PlayStation 4,108h 39m,90%,100% Trophies,3011205,Completed,First,"January 04, 2020",,72h 08m 28s,108h 39m 03s,,,,,,
2104,1274,doctor_impossible,PC,108h 48m,NR,,1704464,Completed,Replay,"November 13, 2019",,,108h 48m,,,,,,
2105,1274,,PlayStation 4,109h 27m,NR,,6102402,Completed,First,,,,109h 27m 24s,,,,,,
2106,1274,,PC,110h,NR,,866738,Completed,First,,,,110h,,,,,,
2107,1274,,PC,110h,NR,,9172545,Completed,First,,,,110h,,,,,,
2108,1274,Exeloxs666,PC,110h,NR,,8818655,Completed,First,"May 20, 2019",,,110h,,,,,,
2109,1274,Venvenicio16,PC,110h,NR,,10391687,Completed,First,"November 10, 2019",35h,,110h,,,,,,
2110,1274,Private,PlayStation 4,110h,90%,,10376318,Completed,First,"March 12, 2018",30h,50h,110h,,,,,,
2111,1274,shakl25,PC,110h,NR,,10322094,Completed,First,"July 08, 2017",30h,52h,110h,,,,,,
2112,1274,,PlayStation 4,110h 55m,NR,,7505606,Completed,First,,43h 30m 22s,60h 25m 43s,110h 55m 52s,,,,,,
2113,1274,Pwncakes42,PC,111h,NR,,3128211,Completed,First,"August 29, 2015",,,111h,,,,,,
2114,1274,Optim,PC,112h 14m,70%,,8422005,Completed,First,"March 06, 2019",,,112h 14m,,,,,,
2115,1274,Private,PC,113h,90%,,11448054,Replay Completed Retired,First,"April 15, 2020",,,113h,,490h /,,,,
2116,1274,Pecorleone,Xbox One,115h 35m,NR,,6475455,Completed,Replay,"May 24, 2018",,,115h 35m,,,,,,
2117,1274,,PC,115h 43m,NR,,6289351,Completed,First,,35h 24m,61h 13m,115h 43m,,,,,,
2118,1274,brosephstalin3fm,PlayStation 4,118h,100%,,11043346,Custom List Completed,First,"January 06, 2020",,,118h,,,,,,
2119,1274,kiraihto,PC,119h,NR,,6057394,Completed,Replay,"March 30, 2018",,,119h,,,,,,
2120,1274,wraithtitans,PlayStation 3,119h,NR,,10713987,Completed,First,"December 31, 2019",,,119h,,,,,,
2121,1274,theDANISHdynamite,PC,119h 31m,NR,WHERE THE FACK IS MICHAEL MAMARI?!,795331,Completed,First,"November 26, 2013",33h 13m 32s,55h 53m 13s,119h 31m 12s,7h 21m 31s,,,my favorite fps to date,,01m 48s
2122,1274,,PlayStation 3,120h,NR,,2683097,Completed,First,,60h,90h,120h,,,,,,
2123,1274,,PC,120h,NR,,2840795,Completed,First,,30h,80h,120h,,,,,,
2124,1274,,PlayStation 4,120h,NR,,5909384,Completed,First,,60h 52m 01s,80h,120h,,,,,,
2125,1274,,PC,120h,NR,,11468795,Completed,Replay,,,,120h,,,,,,
2126,1274,AskingForTrouble,PC,120h,90%,,11317373,Completed,First,"February 09, 2017",40h,80h,120h,,,,,,
2127,1274,Finalraincloud9,Xbox 360,120h,90%,,9701137,Completed,First,"September 22, 2019",33h,56h,120h,,,,,,
2128,1274,NsL791,PC,120h,80%,,10661270,Completed,Replay,"December 27, 2019",16h,32h,120h,12h,,,,,
2129,1274,Polar,PC,120h,100%,,10554709,Completed,First,"September 19, 2019",40h,60h,120h,,,,,,
2130,1274,grimbergen_beer,PC,120h,100%,,8215793,Completed,First,,,,120h,,,,,,
2131,1274,iDoDemGames,PC,120h,NR,,11672744,Completed,First,"May 07, 2020",27h,52h,120h,,,,,,
2132,1274,oriori1703,PC,120h,NR,,6016767,Playing Completed,Replay,,,,120h,,,,,,
2133,1274,pesfunplay,PC,120h,NR,,1860329,Replay Completed,First,"September 24, 2015",31h,100h,120h,,120h /,,,,
2134,1274,Private,Xbox One,120h,90%,,5147615,Replay Completed,Replay,,,,120h,,,,,,
2135,1274,,PC,120h 11m,NR,,546523,Completed,First,,32h 48m 23s,75h 14m 09s,120h 11m 05s,,,,,,
2136,1274,,PC,120h 43m,NR,,558808,Completed,First,,,,120h 43m,,,,,,
2137,1274,,PC,121h,NR,,5684564,Completed,Replay,,,,121h,,,,,,
2138,1274,YunaLoire,PC,121h,100%,,5572386,Completed,First,,,,121h,,,,,,
2139,1274,StatX,Xbox 360,121h 20m,NR,,9110845,Completed,First,June 2017,34h 50m,57h 30m,121h 20m,,,,,,
2140,1274,MrEgglestone,PC,121h 43m,100%,,4373912,Completed,Replay,"March 02, 2017",28h 45m,52h 04m,121h 43m,196h 53m,,,,,
2141,1274,,PC,122h,NR,,6401279,Completed,First,,,,122h,,,,,,
2142,1274,Grimbald,PC,122h,90%,,4374542,Completed,Replay,,29h 50m,,122h,,,,,,
2143,1274,,PC,122h 25m,NR,,9122265,Completed,Replay,,30h 12m 22s,55h 17m 47s,122h 25m,,,,,,
2144,1274,,Xbox One,124h,NR,,2344516,Completed,First,,31h,54h,124h,,,,,,
2145,1274,AlexQuayle,PC,124h,NR,,11418351,Completed,First,"August 07, 2017",,,124h,,,,,,
2146,1274,ConzaPowell,Xbox One,124h,100%,done,2534188,Playing Completed,First,"February 07, 2016",,,124h,,124h /,,,,
2147,1274,Gavgamez,Xbox 360,125h,100%,,479609,Replay Completed,First,"November 16, 2013",35h,75h,125h,,150h 30m /,,,,
2148,1274,Zozano,PC,125h,NR,,165352,Completed,First,"October 13, 2012",,,125h,,,,,,
2149,1274,,PC,125h 46m,NR,,4465478,Completed,First,,54h 26m 37s,83h 45m 43s,125h 46m 25s,,,,,,
2150,1274,ProCNR,PC,125h 57m,60%,All Achievements,6679312,Completed,First,"August 20, 2019",,,125h 57m,,,,,,
2151,1274,SexyDaddyJesus,PC,127h 53m,90%,,11098295,Completed,First,"July 30, 2013",34h 17m,58h 30m,127h 53m,,,,,,
2152,1274,Private,PC,128h,NR,,658618,Completed,First,"December 02, 2013",,,128h,,,,,,
2153,1274,Private,PC,130h,90%,,5133501,Completed,First,"October 05, 2017",30h,50h,130h,,,,,,
2154,1274,Private,PC,130h,NR,,1251886,Completed,First,,,,130h,,,,,,
2155,1274,bcoakiot,Xbox 360,130h,100%,,4101,Completed,First,"October 29, 2012",,,130h,,,,All quests/ sidequests done including first DLC. All achievements done. Also includes quite a bit of orange weapon farming. Ended with around 20 oranges.,,
2156,1274,Sparell,PC,130h 56m,NR,,5850171,Completed,First,"July 28, 2015",,,130h 56m,,,,,,
2157,1274,iamprateek19,PC,131h,NR,,10894543,Completed,First,"January 13, 2020",,,131h,,,,,,
2158,1274,Tobiscuit,PC,132h,NR,,6981147,Completed,First,"March 06, 2019",,,132h,,,,,,
2159,1274,kacsaminator,PC,132h,NR,"Every legendary fam, with UCP",10635620,Completed,Replay,"December 22, 2019",,,132h,,,,,,
2160,1274,kriterer,PC,132h,NR,"100% of quests finished, all DLC",3817754,Completed,First,"April 25, 2015",27h,48h,132h,,,,,,
2161,1274,JLP101,PC,133h 46m,100%,,10878398,Completed,Replay,"June 22, 2019",,,133h 46m,,,,,,
2162,1274,13thHour,Xbox 360,134h,NR,,6972899,Completed,First,"September 04, 2018",,,134h,,,,,,
2163,1274,psxsquall,PC,134h,90%,,738568,Completed,First,"February 23, 2014",,,134h,,,,,,
2164,1274,jadrianr,PC,140h,100%,,7545795,Completed,First,"November 28, 2018",,,140h,,,,,,
2165,1274,,PC,141h,NR,,8752987,Completed,Replay,,,,141h,,,,,,
2166,1274,Renzo,PC,141h,NR,,10170547,Completed,First,,,,141h,,,,,,
2167,1274,Escha,PlayStation 3,142h 52m,100%,,3063881,Completed,First,"October 24, 2012",,,142h 52m,,,,,,
2168,1274,,PC,143h,NR,,7957731,Completed,First,,,,143h,,,,,,
2169,1274,Private,PC,143h 30m,NR,,7542658,Completed,First,,,,143h 30m,,,,,,
2170,1274,,PC,147h,NR,,11734771,Completed,First,,,,147h,,,,,,
2171,1274,ewenmaclaine,PC,148h,NR,,9201374,Completed,First,"July 22, 2019",,,148h,,,,,,
2172,1274,Adrien104,Xbox One,149h 43m,NR,,6076725,Completed,Replay,"April 03, 2018",,,149h 43m 02s,,,,,,
2173,1274,,PC,150h,NR,,4104136,Completed,Replay,,20h,72h,150h,,,,,,
2174,1274,fabula_rasa,PC,150h,NR,With all achievements,5812705,Completed,First,"October 04, 2016",,,150h,,,,,,
2175,1274,Agathorm,Xbox One,150h 33m,90%,Got al Achievements (including DLC),3997410,Completed,Replay,"May 01, 2016",,,150h 33m,,,,,,
2176,1274,vitorf14,PC,152h,NR,,9361247,Completed,First,"August 13, 2019",20h,50h,152h,,,,,,
2177,1274,Nemys,PC,153h,100%,,8828512,Completed,Replay,"March 22, 2017",,,153h,,,,,,
2178,1274,valefordm,PC,155h,60%,,10831235,Completed,First,,,,155h,,,,,,
2179,1274,Private,PC,156h,NR,,6278946,Completed,First,,25h,55h,156h,,,,,,
2180,1274,,PC,157h,NR,,910238,Completed,Replay,,,,157h,,,,,,
2181,1274,JP1620,PlayStation 4,160h,90%,,4121397,Completed,Replay,"July 11, 2017",,,160h,,,,+ All DLC,,
2182,1274,Bubba339,PC,167h,NR,,8684270,Completed,Replay,"March 04, 2018",34h,48h,167h,,,,,,
2183,1274,LuiArri95,PC,168h,NR,,9157426,Completed,Replay,"July 14, 2019",,,168h,,,,,,
2184,1274,Hydrano,PC,170h,NR,,795293,Completed,First,"July 06, 2014",30h,45h,170h,,,,,,
2185,1274,Private,PC,170h,100%,"Time for Xbox (Estimate, probably more) and PC, grinded for most legends, seraphs, and pearlescents. All achievements",9680020,Completed,First,2013,,,170h,,,,,,
2186,1274,curios_bear_15,PC,170h,NR,,11828705,Completed,First,"July 25, 2019",,,170h,,,,,,
2187,1274,pasports31,PC,170h,NR,,1274457,Completed,First,"April 02, 2015",,,170h,,,,,,
2188,1274,skunlte,PC,170h,NR,,3730391,Completed,First,"February 23, 2018",,,170h,,,,,,
2189,1274,,PC,173h,NR,,8534506,Completed,First,,,,173h,,,,,,
2190,1274,Cloggles,PC,173h,NR,,780772,Completed,First,,,,173h,,,,,,
2191,1274,,PC,174h 32m,NR,,296564,Completed,First,,,,174h 32m 22s,,,,,,
2192,1274,Isaleus,PC,177h,NR,,8034509,Completed,First,,,,177h,,,,,,
2193,1274,Draco2000,PC,180h,100%,,2240316,Completed Retired,Replay,"December 17, 2015",60h,120h,180h,,,,"I played this, over & over again, because it is amazing. Subscribe to me on Youtube; https://www.youtube.com/channel/UCwHkG9QRrLNHZF5jpPoLDVQ",,
2194,1274,,Xbox 360,181h,NR,,410114,Completed,First,,,,181h,150h,,,,,
2195,1274,Ikol,PC,183h 06m,NR,,6435762,Completed,First,,,,183h 06m,,,,,,
2196,1274,,PlayStation 4,185h,NR,,2276670,Completed,First,,40h,75h,185h,,,,,,
2197,1274,Murkee,PC,187h 30m,100%,,510773,Completed,First,,,,187h 30m,,,,,,
2198,1274,edheng,PC,187h 53m,80%,,10169176,Completed,First,2014,,,187h 53m,,,,,,
2199,1274,,PC,189h,NR,Played it a lot for fun in Coop aswell which added to the hours,8789170,Completed,Replay,,,,189h,189h,,,,,
2200,1274,LopperUK,PC,191h,100%,All achievements and on one character,1646523,Completed,First,2013,,,191h,,,,,,
2201,1274,Irrelephantitis,PC,193h 15m,NR,,1758986,Completed,First,,,,193h 15m,,,,,,
2202,1274,dersise,PC,198h,NR,"All achievements, all challenges.",1614867,Completed,First,,,,198h,,,,,,
2203,1274,,Xbox 360,200h,NR,,613645,Completed,First,,60h,120h,200h,,,,,,
2204,1274,,PC,200h,NR,,2260081,Completed,First,,30h,90h,200h,,,,,,
2205,1274,,PC,200h,NR,,3942326,Completed,First,,65h,120h,200h,,,,,,
2206,1274,Betzebu3,PlayStation 3,200h,NR,,11778118,Completed,First,"May 18, 2020",,,200h,,,,,,
2207,1274,R0yard,PC,200h,NR,,6960930,Completed,Replay,,,,200h,,,,,,
2208,1274,SuperMatt,PC,200h,80%,,4085542,Completed Retired,Replay,,30h,60h,200h,,,,,,
2209,1274,southmouth,Xbox 360,200h,NR,,5400549,Completed Retired,Replay,"November 30, 2017",,,200h,,,,,,
2210,1274,Imobsessedwithtiming,PC,200h 30m,100%,,6471001,Replay Completed Retired,Replay,,25h 30m,125h 30m,200h 30m,,,,,,
2211,1274,Dankasaurus,PC,202h,NR,,4600557,Completed,Replay,"June 20, 2017",,,202h,,,,,,
2212,1274,Communist64,PC,208h,NR,,2248632,Completed,First,"June 11, 2016",,,208h,,,,,,
2213,1274,miralis,PC,216h,NR,,1346511,Completed,First,"December 22, 2013",,,216h,,,,,,
