,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Progress,Completionist,Main+Extras,Personal Notes,Speedrun
1512,44852,Ghandris13,PlayStation 4,30h 04m,100%,,8560984,Completed,First,,"May 26, 2019",,30h 04m,,,
1513,44852,,PlayStation 4,30h 10m,NR,,11404153,Completed,First,,,,30h 10m,,,
1514,44852,finleyt32,PlayStation 4,30h 10m,90%,,7034005,Completed,First,,"September 13, 2018",,30h 10m,,,
1515,44852,notactuallybald,PlayStation 4,30h 10m,90%,,8441830,Completed,First,,"March 10, 2019",,30h 10m 15s,,,
1516,44852,botka5,PlayStation 4,30h 12m,NR,,9247589,Completed,First,,"July 28, 2019",,30h 12m,,,
1517,44852,deathstroke458,PlayStation 4,30h 12m,NR,,11194672,Custom List Completed,Replay,,"March 20, 2020",,30h 12m,,,
1518,44852,Porkchop118,PlayStation 4,30h 15m,100%,All random crime and all of the hidden photos,7737940,Completed,First,17h 05m,"December 14, 2018",,30h 15m 05s,,,
1519,44852,bstrah,PlayStation 4,30h 20m,NR,,8807316,Completed Retired,First,,"May 18, 2019",,30h 20m,,,
1520,44852,Kiarac,PlayStation 4,30h 21m,NR,,8218183,Completed,First,,"February 06, 2019",,30h 21m,,,
1521,44852,MacHammer,PlayStation 4,30h 23m,NR,,7020594,Completed,First,,"September 11, 2018",,30h 23m,,,
1522,44852,MasterFavian,PlayStation 4,30h 23m,80%,,9304353,Completed,First,,"August 03, 2019",,30h 23m,,,
1523,44852,Terevil77,PlayStation 4,30h 30m,NR,Yes,10763398,Completed,First,,"October 23, 2018",,30h 30m,,,
1524,44852,shockzz1234,PlayStation 4,30h 30m,90%,,9361234,Completed,First,,"January 03, 2019",,30h 30m,,,
1525,44852,aleron223,PlayStation 4,30h 30m,NR,96,7848029,Completed,First,,"January 01, 2019",,30h 30m 03s,,,
1526,44852,Okonthegreat,PlayStation 4,30h 33m,NR,,6564802,Completed,First,,"September 29, 2018",,30h 33m 45s,,,
1527,44852,wakaflakakowski,PlayStation 4,30h 37m,90%,,7076212,Completed,First,15h 35m,"September 16, 2018",,30h 37m,,,
1528,44852,BlurryPixel,PlayStation 4,30h 37m,NR,,7228645,Completed,First,,"October 11, 2018",,30h 37m 26s,,,
1529,44852,Private,PlayStation 4,30h 39m,NR,,6991959,Completed,First,,"September 10, 2018",,30h 39m 09s,,,
1530,44852,ArthurrMorgan,PlayStation 4,30h 41m,100%,,9194633,Completed,First,15h 49m 56s,"January 04, 2019",,30h 41m 12s,23h 01m 45s,,
1531,44852,N7turian,PlayStation 4,30h 42m,NR,,7170827,Completed,First,,"September 10, 2018",,30h 42m 17s,,,
1532,44852,ssgpta,PlayStation 4,30h 45m,NR,,11161167,Completed,First,,"March 16, 2020",,30h 45m,,,
1533,44852,Private,PlayStation 4,30h 45m,NR,Amazing/Normal,11406737,Completed,First,,"April 17, 2020",,30h 45m 57s,,,
1534,44852,,PlayStation 4,30h 50m,NR,,9480451,Completed,First,,,,30h 50m,,,
1535,44852,Muller57,PlayStation 4,30h 50m,100%,,9149240,Replay Completed,Replay,16h 36m 27s,"July 14, 2019",33h 58m 41s /,30h 50m 14s,22h 43m 02s,,
1536,44852,Son_of_a_Pitch,PlayStation 4,30h 55m,90%,Platinumed,7818676,Completed,First,,"January 04, 2019",,30h 55m 24s,20h 03m 51s,"Completed main story on 1/4/19 at 20h 3m 51s. Plan to 100% and get the platinum trophy.
Platinumed on 1/18/19 at 30h 55m 24s.",
1537,44852,theimpudentwanderer,PlayStation 4,30h 58m,80%,Platinum Trophy obtained,7031091,Completed,First,,"September 13, 2018",,30h 58m,,,
1538,44852,,PlayStation 4,31h,NR,,7016688,Completed,First,20h,,,31h,30h,,
1539,44852,,PlayStation 4,31h,NR,,7031643,Completed,First,16h,,,31h,20h,,
1540,44852,,PlayStation 4,31h,NR,,7045379,Completed,First,16h,,,31h,20h,,
1541,44852,,PlayStation 4,31h,NR,,7363726,Completed,First,,,,31h,,,
1542,44852,Akatsuki200,PlayStation 4,31h,NR,,8499627,Completed,First,,"September 15, 2018",,31h,,,
1543,44852,Canbox,PlayStation 4,31h,NR,,9163284,Completed,First,,"August 07, 2019",,31h,,,
1544,44852,DecBek,PlayStation 4,31h,NR,,9201349,Completed,First,,"July 17, 2019",,31h,,,
1545,44852,Diggity,PlayStation 4,31h,NR,,7495745,Completed,First,,"November 21, 2018",,31h,,,
1546,44852,Private,PlayStation 4,31h,90%,,7376621,Completed,First,,"November 02, 2018",,31h,,,
1547,44852,Frostfaller,PlayStation 4,31h,100%,,9044835,Completed,First,,"June 27, 2019",,31h,,,
1548,44852,JanitorJoey,PlayStation 4,31h,90%,,7096769,Completed,First,,"September 20, 2018",,31h,,,
1549,44852,Taipan21,PlayStation 4,31h,NR,,11681671,Completed,First,16h,"May 08, 2020",,31h,30h,,
1550,44852,claudiogillet,PlayStation 4,31h,100%,,11927075,Completed,First,,"June 13, 2020",,31h,,,
1551,44852,gouther,PlayStation 4,31h,NR,,11475367,Completed,First,,"February 23, 2019",,31h,,,
1552,44852,izZzi,PlayStation 4,31h,90%,,8197266,Completed,First,22h,"February 03, 2019",,31h,,,
1553,44852,Private,PlayStation 4,31h,90%,,7134420,Completed,First,,"September 28, 2018",,31h,,,
1554,44852,xell17,PlayStation 4,31h,NR,,7124013,Completed,First,,"September 26, 2018",,31h,,,
1555,44852,Thrawn4,PlayStation 4,31h 03m,80%,,7207372,Completed,First,,"October 07, 2018",,31h 03m,,,
1556,44852,Frenchfury_,PlayStation 4,31h 03m,NR,,7166259,Completed,First,,"October 26, 2018",,31h 03m 34s,,,
1557,44852,dlwickstrom,PlayStation 4,31h 11m,90%,,6822555,Completed,First,,"October 24, 2018",,31h 11m,23h 45m,,
1558,44852,1992brandonwood,PlayStation 4,31h 15m,90%,,7270204,Completed,First,,"October 18, 2018",,31h 15m,,,
1559,44852,Shadows_of_the_Past,PlayStation 4,31h 17m,NR,,7105866,Custom List Completed,First,,"September 10, 2018",,31h 17m,,,
1560,44852,nerd_pilgrim,PlayStation 4,31h 18m,80%,,7266814,Completed,First,,"October 27, 2018",,31h 18m 03s,,,
1561,44852,JordanLander,PlayStation 4,31h 22m,80%,,7021843,Completed,First,,"September 12, 2018",,31h 22m,,,
1562,44852,Soloid,PlayStation 4,31h 23m,70%,,8906296,Completed,First,,"June 22, 2019",,31h 23m 31s,,,
1563,44852,emisuuu,PlayStation 4,31h 25m,100%,,9010486,Completed,First,26h 12m,"December 17, 2018",,31h 25m,28h 49m,,
1564,44852,Sparks2021,PlayStation 4,31h 27m,NR,,7076327,Completed,First,,"September 18, 2018",,31h 27m 41s,,,
1565,44852,DrArrogxnz,PlayStation 4,31h 28m,80%,,11509762,Completed,First,,"April 16, 2020",,31h 28m,,,
1566,44852,,PlayStation 4,31h 30m,NR,,7262640,Completed,First,,,,31h 30m,,,
1567,44852,Private,PlayStation 4,31h 30m,100%,,12006352,Completed,Replay,,"June 15, 2020",,31h 30m,,All DLC,
1568,44852,DampestLasagna,PlayStation 4,31h 30m,NR,,7891793,Completed,First,,"December 30, 2018",,31h 30m,,,
1569,44852,JustinBB7,PlayStation 4,31h 30m,NR,,7027399,Completed,First,,"September 12, 2018",,31h 30m,,,
1570,44852,Private,PlayStation 4,31h 30m,100%,"Platinum, Sep 29 2018",5545480,Completed,First,,"September 28, 2018",,31h 30m,,,
1571,44852,Percilitor,PlayStation 4,31h 30m,NR,,8159940,Completed,First,,"February 19, 2019",,31h 30m,,,
1572,44852,kariyanine,PlayStation 4,31h 30m,80%,,7808218,Completed,First,,"September 23, 2018",,31h 30m,,,
1573,44852,Dunnington,PlayStation 4,31h 33m,100%,100% completion. Including hidden photos,7028815,Completed,First,,"September 24, 2018",,31h 33m,20h 52m,,
1574,44852,Darezzo,PlayStation 4,31h 40m,90%,,6590450,Completed,First,,"September 22, 2018",,31h 40m,,,
1575,44852,Twilightwind,PlayStation 4,31h 40m,NR,,7860018,Completed,First,,"December 29, 2018",,31h 40m,20h 10m,,
1576,44852,Angelsracer182,PlayStation 4,31h 42m,100%,,7950361,Completed,First,,"February 07, 2019",,31h 42m 24s,,,
1577,44852,HitaroYuma,PlayStation 4,31h 47m,80%,100% in-game + Platinum Trophy,7005647,Completed,First,,"September 12, 2018",,31h 47m,,,
1578,44852,Nebiros,PlayStation 4,31h 47m,NR,,11417533,Completed,First,,"February 01, 2019",,31h 47m,,,
1579,44852,Gamefreak4,PlayStation 4,31h 47m,100%,Platinum Trophy + 100% Map Completion,7859340,Completed,First,18h 39m 18s,"January 13, 2019",,31h 47m 13s,,,
1580,44852,Xepherian,PlayStation 4,31h 49m,NR,No DLC. 100% all districts. Amazing difficulty.,10521119,Completed,First,,"July 08, 2019",,31h 49m 15s,,,
1581,44852,ErrorCode,PlayStation 4,31h 55m,NR,,8678498,Completed,First,,"April 27, 2019",,31h 55m 02s,,,
1582,44852,,PlayStation 4,32h,NR,,7031395,Completed,First,,,,32h,,,
1583,44852,,PlayStation 4,32h,NR,,7063957,Completed,First,15h 25m 45s,,,32h,29h 45m 11s,,
1584,44852,,PlayStation 4,32h,NR,The game can is pretty easy to 100%. Can be done in 30 hours or so.,7973795,Completed,First,,,,32h,,,
1585,44852,,PlayStation 4,32h,NR,,9137225,Completed,First,,,,32h,,,
1586,44852,,PlayStation 4,32h,NR,,9162208,Completed,First,20h,,,32h,27h,,
1587,44852,Ascheherz,PlayStation 4,32h,NR,,8764316,Completed,First,,,,32h,,,
1588,44852,Blakey101,PlayStation 4,32h,80%,,7058142,Completed,First,,"September 22, 2018",,32h,,,
1589,44852,BruceN,PlayStation 4,32h,NR,,7068478,Completed,First,,"September 13, 2018",,32h,,,
1590,44852,Cavalode,PlayStation 4,32h,NR,,11704334,Completed Retired,First,,"May 10, 2020",,32h,,,
1591,44852,Chorlo,PlayStation 4,32h,100%,,10778392,Completed,First,,"October 08, 2018",,32h,,,
1592,44852,ColdHand,PlayStation 4,32h,100%,,7547627,Completed,First,,"September 18, 2018",,32h,,,
1593,44852,Private,PlayStation 4,32h,80%,,11678093,Completed,First,,,,32h,,,
1594,44852,DerekCroswhite,PlayStation 4,32h,100%,100% Completion.,8049927,Completed,First,,"January 16, 2019",,32h,,,
1595,44852,Dumb_Woof,PlayStation 4,32h,90%,,8479834,Completed,First,,"November 21, 2018",,32h,,,
1596,44852,EpicBro99,PlayStation 4,32h,NR,,10710654,Completed,First,14h 30m,,,32h,,,
1597,44852,Izanagi,PlayStation 4,32h,NR,,9138093,Completed,First,,"July 12, 2019",,32h,,,
1598,44852,Kentor7,PlayStation 4,32h,90%,100% Platinum Trophy,11154648,Completed,First,,"October 04, 2018",,32h,,,
1599,44852,Private,PlayStation 4,32h,80%,Platinum Trophy,8345170,Completed Retired,First,,"February 11, 2019",,32h,,,
1600,44852,MetalreduX,PlayStation 4,32h,100%,Platinum Trophy Unlocked.,7011331,Completed,First,,"September 18, 2018",,32h,,,
1601,44852,MrSM4SH,PlayStation 4,32h,NR,,7362690,Completed,First,,"September 14, 2018",,32h,,,
1602,44852,Multiverseguy123,PlayStation 4,32h,NR,,9361496,Completed,First,,"October 11, 2018",,32h,,,
1603,44852,Noxisv1,PlayStation 4,32h,NR,,11030735,Completed,First,,"April 28, 2019",,32h,,,
1604,44852,PunkRockCarl,PlayStation 4,32h,90%,,9431361,Completed,First,16h,September 2018,,32h,24h,,
1605,44852,Raiksha,PlayStation 4,32h,100%,Plat,7824108,Completed,First,,"February 21, 2019",,32h,,,
1606,44852,SeraphimBey,PlayStation 4,32h,NR,,7492261,Completed,First,,"November 20, 2018",,32h,,,
1607,44852,Skikkiks,PlayStation 4,32h,100%,,7311383,Completed,First,,"September 11, 2018",,32h,,,
1608,44852,TakerThePhenom,PlayStation 4,32h,90%,,7794043,Completed,First,,"December 21, 2018",,32h,,,
1609,44852,Wulfrix,PlayStation 4,32h,NR,Platinum Trophy Unlocked,8902170,Completed,First,,"June 09, 2019",,32h,,,
1610,44852,alinsane2000,PlayStation 4,32h,90%,,10965199,Completed,First,,"February 27, 2020",,32h,,,
1611,44852,anchor,PlayStation 4,32h,NR,Naked Spider-Man unlcoked! All 50 secret photos taken!,7107356,Completed,First,,"September 23, 2018",,32h,,,
1612,44852,dodgson,PlayStation 4,32h,NR,,9330952,Completed,First,14h,"August 09, 2019",,32h,27h,,
1613,44852,emilyelizabeth1427,PlayStation 4,32h,100%,,8516873,Replay Completed,Replay,,"January 12, 2019",,32h,,,
1614,44852,grimbergen_beer,PlayStation 4,32h,90%,,8432608,Completed,First,,,,32h,,,
1615,44852,hally,PlayStation 4,32h,80%,,7562543,Completed,First,,"November 30, 2018",,32h,,,
1616,44852,Private,PlayStation 4,32h,NR,,7208825,Completed,First,,"November 19, 2018",,32h,,,
1617,44852,jgillett,PlayStation 4,32h,100%,,8595963,Completed,First,,"April 10, 2019",,32h,,,
1618,44852,leafgum,PlayStation 4,32h,100%,platinum trophy,9615791,Completed,First,,"September 14, 2018",,32h,,,
1619,44852,mauricioreynoso123,PlayStation 4,32h,NR,Platinum and NG+ on Ultimate,10510309,Custom List 2 Completed,First,,"April 21, 2020",,32h,20h,,
1620,44852,sebascr12,PlayStation 4,32h,80%,platinum!,8201041,Completed,First,,"February 20, 2019",,32h,,,
1621,44852,tlotr126,PlayStation 4,32h,90%,,8163705,Completed,First,16h,"January 30, 2019",,32h,25h,,
1622,44852,victorprs,PlayStation 4,32h,NR,,10188619,Completed,First,,"October 05, 2019",,32h,,,
1623,44852,yaco21,PlayStation 4,32h,NR,,8607844,Completed,First,15h,"January 12, 2019",,32h,24h,,
1624,44852,z13dr1ch,PlayStation 4,32h,100%,,7105769,Completed,First,,"September 23, 2018",,32h,,,
1625,44852,zerothetheif,PlayStation 4,32h,NR,,7362617,Completed,First,,"October 18, 2018",,32h,,,
1626,44852,vireal,PlayStation 4,32h 02m,NR,,8915439,Completed,First,,"January 14, 2019",,32h 02m 03s,,,
1627,44852,Fransanicolas,PlayStation 4,32h 03m,NR,,8468757,Completed,First,,"February 18, 2019",,32h 03m 58s,,,
1628,44852,thelusive,PlayStation 4,32h 05m,NR,,7107063,Completed,First,,"October 23, 2018",,32h 05m,,,
1629,44852,,PlayStation 4,32h 12m,NR,,7174119,Completed,First,,,,32h 12m,,,
1630,44852,YawningPanda96,PlayStation 4,32h 12m,NR,,10499995,Playing Completed,First,,"May 09, 2020",32h 12m 06s /,32h 12m 06s,29h 50m 32s,,
1631,44852,Jadsii,PlayStation 4,32h 15m,70%,,10167743,Completed,First,,"November 21, 2018",,32h 15m,,,
1632,44852,siwy102,PlayStation 4,32h 15m,100%,Amazing difficulty,9309716,Custom List Completed,First,,"October 01, 2019",32h 15m /,32h 15m,23h 15m,,
1633,44852,brotherwolf99,PlayStation 4,32h 23m,NR,,10596122,Completed,First,,"November 10, 2018",,32h 23m,,,
1634,44852,theShark0704,PlayStation 4,32h 23m,90%,,11195515,Completed,First,,"March 19, 2020",,32h 23m 57s,,,
1635,44852,PANZERFRUIT,PlayStation 4,32h 28m,90%,,7245187,Completed,First,,"October 14, 2018",,32h 28m,,,
1636,44852,brosephstalin3fm,PlayStation 4,32h 30m,90%,,11043306,Custom List Completed,First,,"September 13, 2019",,32h 30m,,,
1637,44852,tinyr03,PlayStation 4,32h 31m,NR,,7892422,Completed,First,,,,32h 31m 16s,17h 24m 49s,,
1638,44852,Private,PlayStation 4,32h 36m,NR,,8138852,Completed,First,,"January 27, 2019",,32h 36m,,,
1639,44852,Private,PlayStation 4,32h 40m,100%,,5980426,Custom List 2 Completed,First,,"September 17, 2018",,32h 40m,,,
1640,44852,Hunter1980,PlayStation 4,32h 43m,NR,Platinum Trophy,8826681,Completed,First,,"January 05, 2020",,32h 43m 01s,,,
1641,44852,Trax1us,PlayStation 4,32h 45m,80%,,11600574,Completed,First,18h 30m,"December 08, 2018",,32h 45m,24h 12m,,
1642,44852,Private,PlayStation 4,32h 45m,NR,,7105748,Completed,First,,"September 22, 2018",,32h 45m,,,
1643,44852,tgt,PlayStation 4,32h 54m,90%,Platinum trophy. Only silver for most Taskmaster challenges. A few hidden photos,9298661,Completed,First,,"August 03, 2019",,32h 54m,,,
1644,44852,,PlayStation 4,32h 56m,NR,,7064389,Completed,First,20h 05m,,,32h 56m,24h 25m,,
1645,44852,,PlayStation 4,33h,NR,,7362742,Completed,First,,,,33h,,,
1646,44852,,PlayStation 4,33h,NR,,11748925,Completed,First,,,,33h,,,
1647,44852,Eternitype_YT,PlayStation 4,33h,90%,,11600127,Completed Retired,First,17h,"April 29, 2020",,33h,30h,,
1648,44852,Private,PlayStation 4,33h,NR,,10445334,Completed,First,,"November 17, 2019",,33h,,,
1649,44852,HaggardZygote,PlayStation 4,33h,NR,,6953454,Backlog Completed,First,,"October 06, 2018",7h /,33h,,,
1650,44852,Karozaurio,PlayStation 4,33h,90%,"Platinum trophy, no DLCs",8435215,Completed,First,,,,33h,,,
1651,44852,Lrds,PlayStation 4,33h,100%,,11772409,Completed,First,,"May 17, 2020",,33h,,,
1652,44852,SolidLion22,PlayStation 4,33h,NR,,7027674,Completed,First,,"October 10, 2018",,33h,26h,,
1653,44852,adavis1129,PlayStation 4,33h,80%,Platinum,8281898,Completed,First,20h,"December 10, 2018",,33h,,,
1654,44852,makotoyuki,PlayStation 4,33h,NR,amazing story. love the mechanics,9346695,Replay Completed,First,17h,"February 20, 2019",33h /,33h,25h,"first game 100%. if you haven't played it you really should, i am sure you'll like it",
1655,44852,nikopl,PlayStation 4,33h,NR,,11577702,Completed,First,,"April 27, 2020",,33h,,,
1656,44852,recre1889,PlayStation 4,33h,NR,,11856699,Completed,First,,"May 28, 2020",,33h,,,
1657,44852,thekightf,PlayStation 4,33h,NR,,7646453,Completed,First,15h,"December 06, 2018",,33h,17h,,
1658,44852,thelizardking333,PlayStation 4,33h,100%,,11556596,Completed,First,,"April 25, 2020",,33h,,,
1659,44852,tmok,PlayStation 4,33h,90%,,10770593,Completed,First,,"January 05, 2020",,33h,,,
1660,44852,ComeT,PlayStation 4,33h 04m,90%,,9480910,Completed,First,,"September 03, 2019",,33h 04m,23h 04m,Difficulty Spectacular | Controller Type DS4 | Playthrough 1,
1661,44852,Primerius,PlayStation 4,33h 08m,NR,,10506928,Completed,First,,"December 31, 2019",,33h 08m 18s,,,
1662,44852,tron999,PlayStation 4,33h 09m,NR,,7135976,Completed,First,,"February 08, 2019",,33h 09m,,,
1663,44852,LeHah,PlayStation 4,33h 10m,NR,,9206730,Completed,First,,"April 23, 2019",,33h 10m,,,
1664,44852,razorbackhitman,PlayStation 4,33h 12m,100%,,7538253,Completed,First,,"September 26, 2018",,33h 12m,,,
1665,44852,SethimusPrime,PlayStation 4,33h 12m,100%,,10816832,Completed,First,,"May 15, 2019",,33h 12m 18s,,,
1666,44852,PXAbstraction,PlayStation 4,33h 14m,90%,100% completion rating. Gold score on only one challenge. Platinum trophy earned.,8643385,Completed,First,,"September 01, 2019",,33h 14m 32s,,,
1667,44852,renzoe,PlayStation 4,33h 17m,100%,Platinium,7006695,Completed,First,,"September 18, 2018",,33h 17m 57s,22h 07m 57s,,
1668,44852,Anguy,PlayStation 4,33h 20m,90%,,7676271,Completed,First,,"December 09, 2018",,33h 20m,,,
1669,44852,,PlayStation 4,33h 22m,NR,,7056953,Completed,First,18h 30m,,,33h 22m,24h 39m,,
1670,44852,Private,PlayStation 4,33h 25m,NR,,7934333,Completed,First,,"January 30, 2019",,33h 25m,,,
1671,44852,Sparontax,PlayStation 4,33h 25m,NR,,10830901,Completed,First,16h 10m,"September 15, 2018",,33h 25m,20h 40m,,
1672,44852,Private,PlayStation 4,33h 27m,90%,,11183489,Completed,First,,,,33h 27m,,,
1673,44852,ZBomber,PlayStation 4,33h 27m,90%,Platinum Trophy,8092760,Completed,First,,"January 21, 2019",,33h 27m,,,
1674,44852,will0909,PlayStation 4,33h 29m,NR,,8768350,Completed,First,25h 30m,"May 14, 2019",,33h 29m,30h,,
1675,44852,Chaser336600,PlayStation 4,33h 29m,90%,Platinum Trophy,7073743,Completed,First,,"October 22, 2018",,33h 29m 52s,,,
1676,44852,solid_snack_kw,PlayStation 4,33h 30m,NR,,7234333,Completed,First,20h,"September 11, 2018",,33h 30m,27h,,
1677,44852,hutmaniac,PlayStation 4,33h 46m,NR,,7249490,Completed,First,,"March 02, 2020",,33h 46m,,,
1678,44852,tiagotempera,PlayStation 4,33h 50m,90%,,10313319,Completed,First,,"October 27, 2019",,33h 50m,,,
1679,44852,,PlayStation 4,34h,NR,,7377887,Completed,First,16h,,,34h,25h,,
1680,44852,,PlayStation 4,34h,NR,,8494478,Completed,First,,,,34h,,,
1681,44852,,PlayStation 4,34h,NR,"Did all time trials, collectibles, and side missions",8691565,Completed,First,,,,34h,,,
1682,44852,Bloodymeatballz,PlayStation 4,34h,NR,,8178061,Completed,First,20h,"February 01, 2019",,34h,28h,,
1683,44852,KeeneyTime64,PlayStation 4,34h,NR,,7801140,Playing Completed,First,20h,"September 14, 2018",40h /,34h,32h,,
1684,44852,Leg3nd4ry,PlayStation 4,34h,NR,,5689341,Completed,First,,"September 27, 2018",,34h,,,
1685,44852,WhumpbackHale,PlayStation 4,34h,NR,Platinum,6981010,Completed,First,,"September 09, 2018",,34h,,,
1686,44852,Private,PlayStation 4,34h,NR,,7371003,Completed,First,,"November 11, 2018",,34h,,,
1687,44852,Private,PlayStation 4,34h,NR,,10798182,Completed,First,17h,"December 26, 2019",,34h,25h 20m,,
1688,44852,fito_x3m,PlayStation 4,34h,NR,,11677620,Completed,First,,"May 02, 2020",,34h,,,
1689,44852,geecko,PlayStation 4,34h,100%,,10890637,Completed,First,,"May 04, 2020",,34h,,,
1690,44852,jkoh95,PlayStation 4,34h,90%,,11941460,Completed,First,,"November 14, 2019",,34h,,,
1691,44852,theegreatone,PlayStation 4,34h 12m,80%,,7779987,Completed,First,,"January 24, 2019",,34h 12m 14s,,,
1692,44852,Brayonetta,PlayStation 4,34h 16m,100%,Achieved Platinum Trophy (Not all Benchmarks completed though),7085508,Completed,First,,"September 20, 2018",,34h 16m,,,
1693,44852,Cailiil,PlayStation 4,34h 20m,100%,,6393815,Completed,First,,"September 28, 2018",,34h 20m 27s,,,
1694,44852,Centershot25,PlayStation 4,34h 24m,100%,,8979693,Replay Completed,First,24h 12m,"June 16, 2019",,34h 24m,32h 12m,,
1695,44852,pokemon4597,PlayStation 4,34h 26m,NR,,7409350,Completed,First,,"October 23, 2018",,34h 26m,,,
1696,44852,FreddyKen,PlayStation 4,34h 26m,70%,Platin,7025700,Completed,First,,"September 18, 2018",,34h 26m 36s,,,
1697,44852,Korean_Prophet,PlayStation 4,34h 30m,80%,,9661076,Completed,First,,"October 02, 2018",,34h 30m,,,
1698,44852,LuisBiker,PlayStation 4,34h 30m,NR,,9215091,Completed,First,,"July 24, 2019",,34h 30m,,,
1699,44852,Otacon,PlayStation 4,34h 30m,100%,,7077078,Completed,First,,"October 01, 2018",,34h 30m,,,
1700,44852,Frugajn,PlayStation 4,34h 38m,80%,,7342764,Completed,First,21h 47m 01s,"October 28, 2018",,34h 38m 42s,33h 08m 35s,,
1701,44852,calebtheg33k,PlayStation 4,34h 57m,NR,,11780941,Completed,First,,"January 12, 2019",,34h 57m 01s,,,
1702,44852,,PlayStation 4,35h,NR,,7014356,Completed,First,20h,,,35h,30h,,
1703,44852,,PlayStation 4,35h,NR,,7089816,Completed,First,,,,35h,,,
1704,44852,,PlayStation 4,35h,NR,,7133820,Completed,First,12h 55m 08s,,,35h,30h,,
1705,44852,,PlayStation 4,35h,NR,,7796338,Completed,First,20h,,,35h,25h,,
1706,44852,,PlayStation 4,35h,NR,Awesome,10315650,Completed,First,16h,,,35h,21h,,
1707,44852,,PlayStation 4,35h,NR,Platinum,10854059,Completed,First,,,,35h,,,
1708,44852,,PlayStation 4,35h,NR,,11518762,Completed,First,,,,35h,,,
1709,44852,,PlayStation 4,35h,NR,,11900767,Completed,First,,,,35h,,,
1710,44852,Private,PlayStation 4,35h,NR,,10589442,Completed,First,,"February 01, 2020",,35h,,,
1711,44852,Private,PlayStation 4,35h,NR,,7032131,Completed,First,,"September 25, 2018",,35h,,,
1712,44852,Alados,PlayStation 4,35h,NR,,7450778,Completed,First,15h,"October 30, 2018",,35h,,,
1713,44852,AlduinNuggets,PlayStation 4,35h,NR,,8805779,Completed,First,,"May 17, 2019",,35h,,,
1714,44852,BBaur77,PlayStation 4,35h,NR,,10180694,Completed,First,,"March 02, 2019",,35h,,,
1715,44852,BHenry,PlayStation 4,35h,NR,,7065435,Completed,First,,"September 16, 2018",,35h,,,
1716,44852,BaeYoobin,PlayStation 4,35h,90%,,7969451,Completed,First,,"January 19, 2019",,35h,,,
1717,44852,Bliss03,PlayStation 4,35h,80%,,9393172,Completed,First,20h,"April 29, 2019",,35h,25h,,
1718,44852,Private,PlayStation 4,35h,80%,,8776346,Completed,First,,"May 14, 2019",,35h,,,
1719,44852,Private,PlayStation 4,35h,100%,,7367084,Completed,First,15h,"October 30, 2018",,35h,25h,,
1720,44852,Chriskov,PlayStation 4,35h,90%,,7348492,Completed,First,,"January 04, 2020",,35h,,,
1721,44852,Copeland1994,PlayStation 4,35h,100%,,10986050,Completed,First,,"September 13, 2018",,35h,,,
1722,44852,DJHamilton,PlayStation 4,35h,NR,,10424286,Replay Completed,Replay,18h,"November 10, 2019",,35h,25h,,
1723,44852,Private,PlayStation 4,35h,NR,,9254988,Completed,First,,"March 22, 2019",,35h,,"I'll start this off by saying I haven't really fucked with superheroes in quite some time but this game totally reminded me why they're so fucking cool and how immersive their worlds can be. This game makes you feel like you're Spiderman, the web slinging is absolutely phenomenal i mean just perfect really. It's got a kickass story and all the collectibles are nicely mapped out. It wasn't tiresome getting the platinum at all.
(combat wise it's just another Arkham game - A DAMN GOOD ONE)",
1724,44852,DarthGibblet,PlayStation 4,35h,NR,,7014354,Completed,First,,"September 17, 2018",,35h,,,
1725,44852,Eightbit87,PlayStation 4,35h,NR,,7092795,Completed,First,,"September 20, 2018",,35h,,,
1726,44852,Eksmannnn,PlayStation 4,35h,90%,,7903248,Completed,First,,"February 28, 2019",,35h,,,
1727,44852,FrietMan,PlayStation 4,35h,80%,,7305890,Completed,First,,"September 22, 2018",,35h,,,
1728,44852,FunaxOn,PlayStation 4,35h,NR,,10519759,Completed,First,18h 30m,"June 16, 2019",,35h,27h,,
1729,44852,Gradono,PlayStation 4,35h,90%,,9277253,Completed,First,16h,"September 20, 2018",,35h,,,
1730,44852,GreenFantasy365,PlayStation 4,35h,NR,,11589293,Completed,First,,,,35h,,,
1731,44852,Hazelette,PlayStation 4,35h,NR,,8023379,Completed,First,,"January 12, 2019",,35h,,,
1732,44852,HenryVIIII,PlayStation 4,35h,70%,,7068021,Completed,First,,"October 02, 2018",,35h,,,
1733,44852,HoratioCaine04,PlayStation 4,35h,NR,,8393184,Completed,First,20h,"March 03, 2019",,35h,25h,,
1734,44852,HuskyAleks,PlayStation 4,35h,NR,Did everything except the benchmarks.,7069381,Completed,First,,"September 11, 2018",,35h,26h,,
1735,44852,Landwermeyer,PlayStation 4,35h,NR,Platinumed,7303271,Completed,First,,"October 16, 2018",,35h,,,
1736,44852,MelkYI,PlayStation 4,35h,NR,,8559053,Completed,First,,"April 01, 2019",,35h,,,
1737,44852,Melovinci,PlayStation 4,35h,90%,,7007784,Completed,First,,"September 30, 2018",,35h,,,
1738,44852,MetalJoJo98,PlayStation 4,35h,NR,,7793258,Completed,First,,October 2018,,35h,,,
1739,44852,MistaQT,PlayStation 4,35h,80%,,9444562,Completed,First,,"August 25, 2019",,35h,,,
1740,44852,MrReebo,PlayStation 4,35h,90%,,11267636,Completed,First,,"May 15, 2020",,35h,,,
