,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Personal Notes,Co-Op,Completionist,Progress,100% Speedrun,Speedrun
758,21680,ROBALEXXX_CP,Xbox One,23h 36m,100%,,5143216,Completed,First,"October 07, 2017",13h 44m,23h 36m,,,,,,
759,21680,,PC,24h,NR,,8899016,Completed,First,,,24h,,,,,,
760,21680,DUSTINY123,Xbox One,25h,90%,All but one achievement.,6544657,Completed,First,,,25h,,,,,,
761,21680,Griever83,Nintendo Switch,25h,90%,,12010354,Completed,First,"June 16, 2020",,25h,,,,,,
762,21680,Murderlol,PC,25h,100%,,5690415,Completed,First,"January 19, 2018",10h,25h,,,30h,,,
763,21680,Night79,PC,25h,NR,,8275708,Completed,First,"February 16, 2019",,25h,,,,,,
764,21680,PuttPutt,PC,25h,90%,,11445604,Completed,First,,,25h,,,,,,
765,21680,ajberi,Nintendo Switch,25h,NR,,11923977,Completed,First,"May 04, 2020",,25h,,,,,,
766,21680,couchbattle,PC,25h,NR,,5219756,Completed,First,"October 07, 2017",12h,25h,,,,,,
767,21680,Private,Nintendo Switch,25h,NR,,11395445,Completed,First,"April 09, 2020",,25h,,,,,,
768,21680,,PC,25h 05m,NR,Main Story + 4/6 Run n Gun levels,10639792,Completed,First,,,25h 05m 30s,,,,,,
769,21680,NotActuallyTesco,PC,25h 36m,100%,Time is total time to unlock all achievements & S-Rank all enemies,10382947,Completed,First,"October 17, 2019",11h 30m 05s,25h 36m 10s,,,49h 46m 57s,,,
770,21680,MagVinAnc,PC,26h,80%,,11508935,Completed,First,"April 20, 2020",,26h,,,,,,
771,21680,Carm,PC,27h,NR,,9207168,Completed,First,October 2018,,27h,,,,,,
772,21680,hhvnr12345,PC,27h 43m,100%,,6938955,Completed,First,"August 29, 2018",,27h 43m,"Regular difficulty. All bosses and run-and-gun levels beaten, but haven't collected all the coins.",,,,,
773,21680,,PC,28h,NR,,5318058,Completed,First,,,28h,,,,,,
774,21680,grWillis,PC,28h,90%,,6800915,Completed,First,,,28h,,,,,,
775,21680,tarmac,PC,28h 08m,NR,,9173535,Completed,First,,,28h 08m,,,,,,
776,21680,,PC,29h,NR,,9516615,Completed,First,,,29h,,,,,,
777,21680,Kazuya,PC,29h 08m,90%,,9189740,Completed,First,"October 27, 2017",,29h 08m,,,,,,
778,21680,,PC,30h,NR,,5204786,Completed,First,,15h,30h,,,,,,
779,21680,JimNightWalker,PC,30h,100%,,8901413,Completed,First,"June 06, 2019",,30h,,,,,,
780,21680,Private,PC,30h,100%,,5179873,Completed,First,"October 16, 2017",,30h,,,,,,
781,21680,Wizred1,PC,30h,NR,,11538392,Completed,First,"November 27, 2019",,30h,,,,,,
782,21680,Zelpnir,PC,30h,NR,"All bosses on Normal and all skills and Coins, Singleplayer",10199024,Completed,First,"October 06, 2019",,30h,,,,,,
783,21680,Private,PC,30h,NR,Everything finished on regular difficulty,6133138,Playing Completed,First,"April 16, 2018",,30h,,,,30h /,,
784,21680,,PC,30h 17m,NR,,11340865,Completed,First,,,30h 17m,,,,,,
785,21680,,PC,31h,NR,,5451889,Completed,First,,,31h,,,,,,
786,21680,dragoncrafter64,PC,31h,NR,,7907841,Completed,First,"November 14, 2019",,31h,,,,,,
787,21680,kobayashi93,PC,32h,90%,Main story + run-and-gun levels,5200229,Completed,First,"December 30, 2017",,32h,,,,,,
788,21680,CholloJones,Nintendo Switch,33h,80%,,10191887,Completed,First,"May 22, 2020",,33h,,,,,,
789,21680,slidercod4,PC,33h,80%,,8874084,Completed,First,"May 31, 2019",,33h,,,,,,
790,21680,wolfinboy,Xbox One,33h 53m,NR,,11267163,Completed,First,,,33h 53m,,,,,,
791,21680,XxMegaHD,Xbox One,34h 26m,NR,,8495805,Custom List Completed,First,"October 23, 2017",,34h 26m,,,,,,
792,21680,SpaceKnight,PC,35h 04m,NR,,10931197,Completed,First,"December 18, 2017",,35h 04m,,,,,,
793,21680,greatmrlizard,Xbox One,35h 20m,90%,,5456736,Completed,First,"October 21, 2017",,35h 20m,,,,,,
794,21680,Kastensson,Nintendo Switch,35h 21m,80%,,10837982,Completed,First,"January 22, 2020",,35h 21m 29s,,,,,,
795,21680,ArthurMars27,PC,36h 15m,90%,,8676656,Completed,First,"December 10, 2018",,36h 15m,,,,,,
796,21680,Pumako,PC,37h,NR,,6561881,Completed,First,"July 10, 2018",,37h,,,,,,
797,21680,ZTBGaming,PC,38h,100%,,5639726,Completed,First,"June 27, 2018",,38h,,,,,,
798,21680,Marthisuy,Nintendo Switch,40h,NR,,9307384,Completed,First,"August 05, 2019",,40h,,,,,,
799,21680,MysterEthan,Nintendo Switch,40h,90%,This was painful but I beat every boss and every Run&Gun. I also played some things again.,11778778,Completed,First,2020,,40h,,,,,,
800,21680,Schweiss1,Nintendo Switch,40h,NR,,9160817,Completed,First,"July 15, 2019",,40h,,,,,,
801,21680,SirVictorSponge,Nintendo Switch,40h,90%,"All stages A+, all coins and upgrades, 100% almost all achievements, everything BUT expert mode",9015391,Backlog Completed,First,"June 24, 2019",,40h,,,,,,
802,21680,illeace,Nintendo Switch,40h,NR,,9051304,Completed,First,"June 28, 2019",,40h,,,,,,
803,21680,thephoenixking43,PC,42h,100%,,8279978,Completed,First,,,42h,,,,,,
804,21680,MrEase,PC,43h,NR,,11540198,Completed,First,"April 23, 2020",,43h,"I needed 3 attempts with 43 hours altogether over 2.5 years. Guess, I am too old for this kind of shit. The third attempt was around 20 hours.",,,,,
805,21680,Private,Xbox One,44h 38m,NR,,5553514,Completed,First,"January 01, 2018",,44h 38m,,,67h 30m,,,
806,21680,SimonStillwater,PC,4h 48m,NR,,5114415,Completed,First,"September 30, 2017",,,,,4h 48m,,,
807,21680,,PC,4h 50m,NR,,5130562,Completed,First,,,,,,4h 50m,,,
808,21680,,PC,6h,NR,,5119976,Completed,First,,,,,,6h,,,
809,21680,Snapisnoo,PC,7h,NR,,5123757,Completed,First,"September 30, 2017",,,,,7h,,,
810,21680,dbnicacio,PC,7h 10m,NR,,5862930,Completed,First,"February 18, 2018",,,,,7h 10m,,,
811,21680,TheoKeane,Nintendo Switch,7h 23m,90%,,8677628,Completed,First,"April 27, 2019",,,,,7h 23m 22s,,,
812,21680,,PC,7h 50m,NR,All regular bosses + run and throughs,5118279,Completed,First,,,,,,7h 50m,,,
813,21680,JP1620,Xbox One,8h,100%,,5110192,Completed,First,"October 04, 2017",,,,,8h,,,
814,21680,arm600,PC,8h,80%,,5235676,Completed,First,,,,,,8h,,,
815,21680,,PC,9h 12m,NR,,7793389,Completed,First,,5h 02m 11s,6h 14m 55s,,,9h 12m 46s,,,
816,21680,Private,PC,9h 36m,NR,All achievements,10981212,Completed,Replay,"February 13, 2020",,,,,9h 36m,,,
817,21680,,Xbox One,9h 36m,NR,,5437074,Completed,First,,6h 28m 17s,8h 47m 21s,,,9h 36m 51s,,,
818,21680,mixabuben,PC,10h,80%,,9357691,Completed,First,"August 13, 2019",,,,,10h,,,
819,21680,psxsquall,PC,11h 48m,100%,,6593063,Completed,First,"July 15, 2018",,,,,11h 48m,,,
820,21680,,PC,11h 59m,NR,All levels on hard,5414481,Completed,Replay,,7h 50m 02s,8h 02m 17s,,,11h 59m 06s,,,
821,21680,,PC,12h,NR,,5143430,Completed,First,,7h,9h,,,12h,,,
822,21680,Private,PC,12h,100%,Stats_100%. Found ALL coins - ALL items bought. Difficulty: Regular.,5245536,Completed,First,"October 31, 2017",,,,,12h,,,
823,21680,LittleRedemption,PC,12h,90%,,5291867,Completed Retired,First,"November 09, 2017",8h,10h,,,12h,,,
824,21680,MonkOCD911,PC,12h,NR,,5271579,Completed,First,"September 30, 2017",10h,,,,12h,,,
825,21680,Private,PC,12h 01m,90%,,6448202,Completed,First,"July 27, 2018",,,,,12h 01m 12s,,,
826,21680,Phillis,PC,12h 05m,NR,,10421401,Completed,First,"November 08, 2019",11h 30m,12h,,,12h 05m,,,
827,21680,,Xbox One,12h 23m,NR,Competed all optional content,6590476,Completed,First,,,,,,12h 23m 46s,,2h 11m 23s,
828,21680,giovanna_carvalho,PC,13h 01m,NR,,7081825,Completed,First,"January 13, 2018",,,,,13h 01m,,,
829,21680,buranty,PC,13h 42m,100%,"200%, all coins collected, A or P on every stage.",5961767,Completed,First,"March 15, 2018",,,,,13h 42m,,,
830,21680,ACE_V,PC,14h,90%,,6441139,Completed,First,"January 17, 2018",,,,,14h,,,
831,21680,blackname,PC,14h,90%,,6416269,Completed,First,"November 11, 2017",,,,,14h,,,
832,21680,Dinho,PC,14h 05m,90%,,5192397,Completed,First,"November 01, 2017",,14h,,,14h 05m,,,
833,21680,JustinBB7,PC,14h 05m,NR,,5137337,Completed,First,"October 07, 2017",,,,,14h 05m,,,
834,21680,PotentialPotato,PC,14h 30m,90%,,9119548,Completed,First,"March 01, 2018",,,,,14h 30m,,,
835,21680,heyshinigami,PC,14h 42m,90%,,8216462,Completed,First,"January 16, 2019",,,,,14h 42m 10s,,,
836,21680,,PC,15h,NR,,5128299,Completed,First,,7h,8h,,,15h,,,
837,21680,Blakey101,PC,15h,100%,,5129105,Completed,First,"October 09, 2017",,,,,15h,,,
838,21680,Slapyr,PC,15h,NR,,6355709,Completed,Replay,"June 05, 2018",,,,,15h,,,
839,21680,Stuffx,PC,15h,NR,,5430534,Completed,First,"October 30, 2017",,,,,15h,,,
840,21680,,PC,15h 20m,NR,,5125088,Completed,First,,,,,20h 05m 15s,15h 20m 36s,,,
841,21680,victorprs,PC,15h 30m,NR,,5718617,Completed,First,"January 24, 2018",,,,,15h 30m,,,
842,21680,,Xbox One,16h,NR,,5133689,Completed,First,,8h,12h,,,16h,,,
843,21680,DrDocter,PC,16h,NR,,9658257,Completed,First,"September 15, 2019",,,,,16h,,,
844,21680,TheColorUrple,PC,16h,NR,,5535664,Completed,First,"October 25, 2017",,,,,16h,,,
845,21680,maxcspl,PC,16h,NR,,8281680,Completed,First,,,,,,16h,,,
846,21680,rabelloo,PC,16h,100%,,8136290,Completed,First,2018,,,,,16h,,,
847,21680,Robbamatic,PC,16h 08m,NR,,5145461,Completed,First,"October 08, 2017",,6h 50m,,,16h 08m,,,
848,21680,Nada,PC,16h 30m,NR,,5857479,Completed,First,,,,,,16h 30m,,,
849,21680,weissnicht01,PC,16h 49m,NR,,6265683,Completed,First,"May 04, 2018",9h 30m,10h,,,16h 49m,,,
850,21680,,PC,16h 59m,NR,,5447031,Completed,First,,10h 55m 12s,15h 12m 32s,,,16h 59m,,,
851,21680,,PC,17h,NR,,5124525,Completed,First,,,,,,17h,,,
852,21680,FireAgostini,PC,17h,NR,,9568717,Completed,First,"September 09, 2019",10h,,,,17h,,,
853,21680,itzikala1,PC,17h,NR,,6765243,Completed,First,,,12h,,,17h,,,
854,21680,FlyinPoulpus,PC,17h 20m,100%,All S ranks,8019961,Completed,First,"January 11, 2019",,,,,17h 20m,,,
855,21680,Pickcha1,PC,17h 25m,NR,,5376454,Playing Completed,Replay,"March 28, 2020",,,,,17h 25m,17h 25m /,,
856,21680,,Xbox One,17h 30m,NR,,5833179,Completed,First,,9h 30m,12h 30m,,,17h 30m,,,
857,21680,Sorcker,PC,17h 30m,100%,,2142826,Completed,First,"September 23, 2018",,,,,17h 30m,,,
858,21680,,PC,17h 36m,NR,All 28 Steam achievements and all S ranks. 293 deaths and lots of restarts. Great game!,6064086,Completed,First,,,,,,17h 36m,,,
859,21680,,PC,18h,NR,,5122182,Completed,First,,,,,,18h,,,
860,21680,,PC,18h,NR,,5183675,Completed,First,,10h,12h,,,18h,,,
861,21680,,PC,18h,NR,,5564462,Completed,First,,8h,9h,,,18h,,,
862,21680,Private,PC,18h,NR,28 out of 28 Steam achievements,5668005,Completed,First,,11h 15m,,,,18h,,,
863,21680,FearlesScorpio,PC,18h,NR,,11030464,Completed,First,"January 15, 2020",,,,,18h,,,
864,21680,Private,PC,18h,100%,,6181692,Completed,First,"June 20, 2017",,,,,18h,,,
865,21680,SeraphimBey,PC,18h,NR,,6014893,Completed,First,"March 21, 2018",,,,,18h,,,
866,21680,,PC,18h 06m,NR,,5438116,Completed,First,,,,,,18h 06m,,,
867,21680,rishiraj99,PC,18h 38m,NR,771 deaths,5215934,Completed,First,"December 08, 2017",,,3 dec,,18h 38m,,,
868,21680,,PC,19h,NR,"I played through the game 3 times, once for regular play, once for expert mode, and once for A rankings",5126339,Completed,First,,,,,,19h,,,
869,21680,,PC,19h,NR,,5158301,Completed,First,,8h,9h,,,19h,,,
870,21680,kircherboyswag,Nintendo Switch,19h,90%,,11335275,Completed,First,January 2020,,,,2h,19h,,,
871,21680,tayroll,Xbox One,19h,NR,,5176467,Completed,First,"October 15, 2017",,,,,19h,,,
872,21680,zoidd,PC,19h,NR,,9349797,Completed,First,"August 12, 2019",,,,,19h,,,
873,21680,,PC,19h 20m,NR,without S ranks on all bossess,10941979,Completed,First,,7h,,,,19h 20m,,,
874,21680,,PC,20h,NR,,7308439,Completed,First,,,,,,20h,,,
875,21680,,Xbox One,20h,NR,,7507335,Completed,First,,7h,8h 30m,,,20h,,,
876,21680,,PC,20h,NR,,8561075,Completed,First,,11h,15h,,,20h,,,
877,21680,TheCort7,PC,20h,90%,,8447865,Completed,First,,,,,,20h,,,
878,21680,Private,PC,20h,100%,,5781150,Completed,First,,10h,12h,,,20h,,,
879,21680,alinsane2000,Xbox One,20h,90%,,5593531,Completed,First,"January 05, 2018",,,,,20h,,,
880,21680,bboyz3ro,PC,20h,100%,All Bosses On Normal,11313155,Completed,First,"October 15, 2017",,,,,20h,,,
881,21680,zlALiCE,PC,20h 40m,NR,,6251685,Completed,First,"May 16, 2018",6h 45m,,,,20h 40m,,,
882,21680,,PC,21h,NR,,6869376,Completed,First,,,,,,21h,,,
883,21680,OEspalhaLixo,PC,21h 03m,NR,,9341114,Completed,First,,,,,,21h 03m,,,
884,21680,,Xbox One,21h 20m,NR,I thought the difficulty was getting in the way for most of the adventure. The Rolling Sixes achievement was kinda hard.,10662866,Completed,Replay,,,,,,21h 20m 59s,,,
885,21680,,PC,22h,NR,,6167636,Completed,First,,,,,,22h,,,
886,21680,RiptorEsquire,Xbox One,22h,100%,"200%, all achievements, Normal + Hard Playthrough, All A/P Ranks",6537347,Completed,First,"January 06, 2018",,,,,22h,,,
887,21680,Xavien,Xbox One,22h,70%,,9148120,Custom List Completed,Replay,,,,,,22h,,,
888,21680,,PC,22h 32m,NR,,5218387,Completed,First,,,,,,22h 32m,,,
889,21680,Metakirby22,Nintendo Switch,23h,NR,"I honestly have no idea how long it took, but this is my estimate for all S Ranks.",11901859,Completed,Replay,"June 03, 2020",7h,,,,23h,,,
890,21680,swankyr,PC,23h,NR,,8098518,Completed,First,"June 05, 2019",10h,12h,,,23h,,,
891,21680,swankyr,PC,23h,NR,"All achievements unlocked, P-rank'd and Expert mode",8911536,Completed,First,"June 07, 2019",12h 30m,14h,,,23h,,,
892,21680,strwbrryjams,Xbox One,23h 22m,NR,,10791748,Completed,First,"October 26, 2018",12h 33m,16h 21m,,,23h 22m,,,
893,21680,NickPG44,PC,24h,100%,,10591984,Completed,First,"December 07, 2019",14h,17h,,,24h,,,
894,21680,NikDude,PC,24h,90%,,5155457,Completed,First,"December 05, 2017",,11h,,,24h,,,
895,21680,Plaud,PC,24h,80%,,5724358,Completed,First,,,,,,24h,,,
896,21680,Plaud,PC,24h,80%,,5724397,Completed,First,"January 25, 2018",,,,,24h,,,
897,21680,adrizg,PC,24h,90%,,6475974,Completed,First,"June 26, 2018",,9h 34m 07s,,,24h,,,
898,21680,BurgerJuice24,Xbox One,25h,90%,Includes beating it on expert which is unlocked after beating it on regular and it is HARD,5235702,Completed,First,"September 29, 2017",14h 30m,16h,,,25h,,,
899,21680,HyrulezLegend,Nintendo Switch,25h,NR,,10227234,Completed,First,"September 07, 2019",,,,,25h,,,
900,21680,Orangelover180,PC,25h,NR,,10905129,Completed,First,"January 29, 2020",,,,,25h,,,
901,21680,animotiks,Nintendo Switch,25h,100%,,9162954,Completed,First,,13h,16h,,,25h,,,
902,21680,robbiedeg,Nintendo Switch,25h,100%,,10706339,Completed,First,,,,,,25h,,,
903,21680,NeoJ,PC,25h 16m,90%,,5111549,Completed,First,"August 22, 2018",,,,,25h 16m,,,
904,21680,litheflipper7,Xbox One,25h 24m,100%,,6490957,Completed,First,"December 15, 2017",10h,13h,,,25h 24m,,,
905,21680,Acceldia,PC,25h 40m,NR,,11220513,Completed,First,"March 22, 2020",,,,,25h 40m,,,
906,21680,Private,PC,26h,90%,,8953947,Completed,First,"June 13, 2019",,,,,26h,,,
907,21680,Chaton,PC,26h,NR,,11813941,Completed,First,"May 22, 2020",14h,,,,26h,,,
908,21680,Lynec,Nintendo Switch,27h,NR,the game says 100% but i know there's more content,10282033,Completed,First,"April 08, 2020",,,,,27h,,,
909,21680,Private,PC,27h 41m,100%,,7996253,Completed,First,"October 03, 2017",,,,,27h 41m,,,
910,21680,DarkTaco,Nintendo Switch,28h,90%,,8413461,Backlog Completed,First,"April 25, 2019",,,,,28h,,,
911,21680,Hypatia,PC,28h,70%,,11190605,Completed,First,"May 04, 2020",,,"100% on normal, first island done twice due to lost save",,28h,,,
912,21680,valefordm,PC,28h,100%,,10834155,Completed,First,,,,,,28h,,,
913,21680,,Nintendo Switch,30h,NR,,8854624,Completed,First,,15h,,,,30h,,,
914,21680,,PC,30h,NR,,11855757,Completed,First,,8h,10h,,,30h,,,
915,21680,,Nintendo Switch,30h,NR,,11952266,Completed,Replay,,18h,20h,,,30h,,,
916,21680,Andeidara,PC,30h,NR,,10707767,Completed,First,"December 31, 2019",,,,,30h,,,
917,21680,Davidko,PC,30h,NR,King Dice is pain,5751782,Completed,First,"January 31, 2018",,,,,30h,,,
918,21680,Murderlol,PC,30h,100%,,5690415,Completed,First,"January 19, 2018",10h,25h,,,30h,,,
919,21680,GazR2696,Xbox One,30h 08m,NR,,11953397,Completed,First,"June 10, 2020",,,,,30h 08m,,,
920,21680,,PC,31h,NR,,9047530,Completed,First,,,,,,31h,,,
921,21680,Private,PC,31h,100%,,12007505,Completed,First,"May 06, 2020",,,,,31h,,,
922,21680,,PC,32h,NR,,6909743,Completed,First,,,,,,32h,,,
923,21680,LethalGhoul,PC,32h,NR,,8879509,Completed,First,,,,,,32h,,,
924,21680,Shuev_,PC,32h,NR,,10348485,Completed,First,"November 02, 2019",5h 30m,6h,,,32h,,,
925,21680,Private,PC,32h,NR,,6982109,Completed,First,"September 05, 2018",,,,,32h,,,
926,21680,pnxbwood,PC,35h,NR,,10324807,Completed,First,"October 30, 2019",,,,,35h,,,
927,21680,premeditated,PC,35h,NR,,5763895,Completed,First,"February 02, 2018",,,,,35h,,,
928,21680,aklon84,PC,37h,100%,,5670668,Completed,First,"January 16, 2018",,20h 12m,,,37h,,,
929,21680,valero,PC,40h,80%,,8686078,Custom List Completed,First,"October 08, 2017",,,,,40h,,,
930,21680,Merclow,PC,41h,100%,,5338209,Completed,First,"November 16, 2017",,,,,41h,,,
931,21680,MorteCaldo,PC,44h,NR,,11565119,Completed,First,"February 06, 2020",,,,,44h,,,
932,21680,CongoUnrest,Xbox One,45h,90%,,8557427,Completed,First,"July 30, 2018",,,,,45h,,,
933,21680,mrBLUE9,PC,46h 39m,NR,,10546674,Completed,First,,,,,,46h 39m,,,
934,21680,NotActuallyTesco,PC,49h 46m,100%,Time is total time to unlock all achievements & S-Rank all enemies,10382947,Completed,First,"October 17, 2019",11h 30m 05s,25h 36m 10s,,,49h 46m 57s,,,
935,21680,Sirius_Lee,Nintendo Switch,55h,100%,,11390733,Completed,First,"May 08, 2019",,,,,55h,,,
936,21680,lukey_c,PC,56h,100%,including all s ranks and achievements,5892651,Completed,First,,,,,,56h,,,
937,21680,RipWitch,PC,58h 46m,NR,,10894674,Completed,First,,,,,,58h 46m,,,
938,21680,Private,PC,60h,NR,,7973326,Completed,First,"January 05, 2019",,,,,60h,,,
939,21680,carlt0nhanks,PC,60h 43m,100%,,5852796,Completed,First,"September 10, 2017",,,,,60h 43m 34s,,,
940,21680,Not_Worthy,Xbox One,62h 47m,100%,All S and P ranks; All coins found and items bought; All side quests completed; All Xbox achievements,6252920,Completed,First,"May 16, 2018",,,,,62h 47m,,,
941,21680,Private,Xbox One,67h 30m,NR,,5553514,Completed,First,"January 01, 2018",,44h 38m,,,67h 30m,,,
942,21680,Cutui,PC,30m 21s,NR,All bosses,6256254,Playing Replay Completed,Replay,"May 17, 2018",,,,,,,,30m 21s
943,21680,,PC,45m 03s,NR,,8268866,Completed,First,,,,,,,,,45m 03s
944,21680,,PC,48m 58s,NR,,8676709,Completed,First,,,,,,,,1h 58m,48m 58s
945,21680,,PC,1h 10m 32s,NR,,5135036,Completed,Replay,,,,,,,,,1h 10m 32s
946,21680,,PC,1h 24m,NR,,8685539,Completed,First,,,,,,,,,1h 24m
947,21680,DerekCroswhite,PC,2h 10m 30s,100%,92% Regular Mode. 4th Play through overall. 21 deaths.,7298043,Completed,First,"October 21, 2018",,,,,,,,2h 10m 30s
948,21680,,PC,1h 58m,NR,,8676709,Completed,First,,,,,,,,1h 58m,48m 58s
949,21680,,Xbox One,2h 11m 23s,NR,Competed all optional content,6590476,Completed,First,,,,,,12h 23m 46s,,2h 11m 23s,
950,21680,kircherboyswag,Nintendo Switch,2h,90%,,11335275,Completed,First,January 2020,,,,2h,19h,,,
951,21680,Tarbolin,PC,4h,80%,,11157618,Completed,First,"March 15, 2020",4h 30m,,,4h 30m,,,,
952,21680,O__Igor__O,PC,5h,70%,,9296457,Completed Retired,First,August 2019,,,,5h,,,,
953,21680,Private,Nintendo Switch,6h,NR,,11221025,Replay Completed,Replay,"October 05, 2019",,,,5h 50m,,,,
954,21680,sapphirone,PC,6h,NR,,5124062,Completed,First,"October 02, 2017",,,,6h 30m,,,,
955,21680,thomaz1994,PC,6h,100%,,5483986,Completed,First,"December 17, 2017",6h 32m,,,6h 32m,,,,
956,21680,,Nintendo Switch,8h,NR,,9235975,Completed,First,,8h 36m,,,8h 36m,,,,
957,21680,laisum,PC,9h,100%,,8822683,Completed,First,"May 18, 2019",,,,9h 30m,,,,
958,21680,Firegon,PC,10h,NR,,5172980,Completed,First,"October 14, 2017",10h,,,10h,,,,
959,21680,Private,Nintendo Switch,10h,NR,,11884781,Completed,First,"June 01, 2020",,,,10h,,,,
960,21680,noviceforever,PC,11h,NR,,9201014,Completed,First,"January 01, 2020",,,,10h 48m,,,,
961,21680,RolandRock,PC,11h,NR,"Co-op, all levels/bosses beat on regular, all but 4 coins collected, 98% completion overall",5457845,Completed,First,"January 07, 2018",,11h 15m,,11h 15m,,,,
962,21680,slickochet,PC,12h,NR,Glitched The Devil after dozens of failed attempts.,5350193,Completed,First,"November 19, 2017",,,,11h 47m 12s,,,,
963,21680,,PC,13h,NR,,5611484,Completed,First,,,13h,,13h,,,,
964,21680,Alexalder,PC,13h,NR,,5536551,Completed,First,,,13h,,13h,,,,
965,21680,Tavej,Xbox One,15h,NR,,5245262,Completed,Replay,"October 31, 2017",,,,15h,,,,
966,21680,Private,PC,18h,NR,,11678141,Completed,First,,,,,18h,,,,
967,21680,codingoat,PC,18h,NR,,10633607,Completed,First,,18h,,,18h,,,,
968,21680,Mawingu21,Xbox One,18h,90%,20/28 Achievements. All coins obtained. Regular difficulty. Played co-op.,5289553,Completed,First,"June 03, 2018",,18h 12m,Entire game was played 2-player co-op.,18h 12m,,,,
969,21680,,PC,20h,NR,,5125088,Completed,First,,,,,20h 05m 15s,15h 20m 36s,,,
970,21680,Legendares,PC,24h,90%,,5471567,Completed,First,"May 13, 2020",,,,24h,,,,
971,21680,jkoh95,Xbox One,48h,100%,,8235841,Completed,First,"February 09, 2019",,,,48h 30m,,,,
972,21680,terrificreaper,PC,50h,NR,,6767093,Completed,First,"August 04, 2018",,,,50h 32m 12s,,,,
