,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Vs.,Progress,Personal Notes,Speedrun,Co-Op
1683,12707,Private,Xbox One,74h,NR,,3006291,Completed,First,"December 30, 2017",,74h,,,,,,
1684,12707,Siderion,PC,74h,NR,,3421581,Completed,First,"September 13, 2016",,74h,,,,,,
1685,12707,theonlygt72,PC,74h,NR,Main Story + Aveline + Freedom Cry,1361324,Completed,First,,,74h,,,,"Great Gam , got addicted",,
1686,12707,gasher3,PC,76h,NR,"Almost 100%, only animus fragments not collected completely",1801272,Completed,First,"October 20, 2015",,76h,,,,,,
1687,12707,GamerAim,Xbox One,76h 06m,30%,"Disclaimer: time based on Xbox Live tracker, which is known to be unreliable. Did most collectibles and missions.",4269099,Completed,First,"March 31, 2017",,76h 06m,,,,,,
1688,12707,Myhar,Wii U,76h 55m,90%,"more 90% all extra, some 100% complete",2583899,Completed,First,"January 17, 2019",,76h 55m,,,,,,
1689,12707,,PC,77h,NR,,3334918,Completed,First,,,77h,,,,,,
1690,12707,eromoeta,PC,79h,NR,,3142784,Completed,First,,,79h,,,,,,
1691,12707,juziro,PC,79h,NR,,5455688,Completed,First,,,79h,,,,,,
1692,12707,,PC,80h,NR,,2050490,Completed,First,,,80h,,,,,,
1693,12707,,PC,80h,NR,,5112169,Completed,First,,,80h,,,,,,
1694,12707,Reznel,PC,80h,NR,,10581809,Completed,First,"December 12, 2019",,80h,,,,,,
1695,12707,SepiaSan,PC,80h,NR,,11421366,Completed,First,"April 12, 2017",,80h,,,,,,
1696,12707,,PC,84h,NR,Main Story + Extra Quests/Unlockables,11929517,Completed,First,,,84h,,,,,,
1697,12707,Private,Xbox One,84h 11m,NR,,5938151,Completed,First,"March 06, 2018",,84h 11m,,,,,,
1698,12707,the_first_real,PC,85h,80%,,11334995,Completed,First,"April 10, 2016",,85h,,,,,,
1699,12707,AddrRamones,PC,85h 42m,NR,,5917546,Completed,First,,,85h 42m 10s,,,,,,
1700,12707,,PlayStation 4,86h,NR,,564193,Completed,First,,23h 30m,86h,105h,,,,,
1701,12707,,PC,87h,NR,,4096649,Completed,First,,,87h,,,,,,
1702,12707,Private,PC,88h,80%,,10816602,Completed,Replay,"September 15, 2019",,88h,,,,,,
1703,12707,Raoulospipitos,PC,90h,NR,,8283867,Completed,First,"February 17, 2019",,90h,,,,,,
1704,12707,michael_mirza,Wii U,90h 15m,NR,,7824336,Backlog Completed,First,,,90h 15m,,,,,,
1705,12707,falvey,PC,91h 22m,NR,,5232070,Completed,First,,,91h 22m,,,,,,
1706,12707,nicouou,PlayStation 3,93h 49m,90%,"92,1%",11200203,Backlog Completed,First,"March 05, 2014",,93h 49m 22s,,,,Bought 23/02-2014,,
1707,12707,ShooterMcGavin101284,PC,94h,NR,,9448150,Completed,First,"December 29, 2018",,94h,,,,,,
1708,12707,,PC,96h,NR,,11035215,Completed,First,,30h,96h,113h,,,,,
1709,12707,pumpkin81,PC,97h 01m,NR,,3819755,Completed,First,,,97h 01m,,,,,,
1710,12707,Kalnaur,PC,100h,NR,,1573743,Completed,First,"December 16, 2015",,100h,,,,,,
1711,12707,Private,PlayStation 4,100h,NR,,1162657,Completed,First,,50h,100h,,,,,,
1712,12707,gleipneare,PC,104h,NR,,5928509,Completed,First,2013,,104h,,,,,,
1713,12707,banks50yayo,Xbox One,107h,NR,,8504194,Completed,First,"December 24, 2013",,107h,,,,,,
1714,12707,Terlan_357,PC,107h 18m,60%,,1016228,Completed,First,"February 15, 2014",21h 04m,107h 18m,172h 10m,,,,,
1715,12707,ambartanen,Xbox One,110h 14m,90%,,6871516,Completed,First,"August 17, 2018",,110h 14m,,,,,,
1716,12707,AnghellicKarma,PC,111h,NR,,1917961,Completed,First,"May 21, 2016",,111h,,,,,,
1717,12707,rasmus152,Xbox One,116h 31m,NR,,6658162,Completed,First,"July 26, 2018",,116h 31m 50s,,,,,,
1718,12707,HyonD,PC,121h,NR,,4907343,Completed,First,"August 14, 2015",,121h,,,,,,
1719,12707,Heliopetes,PC,126h,NR,,8034034,Completed,First,"January 13, 2019",,126h,,,,,,
1720,12707,abatage,PC,23h 42m,NR,,1430522,Completed,First,"July 02, 2015",,,23h 42m 42s,,,,,
1721,12707,sergeantsmithers,PlayStation 4,25h,NR,,754055,Completed,First,"June 10, 2014",15h,20h,25h,,,,,
1722,12707,jaimyjaimy101,PC,25h 06m,NR,,8603352,Completed,First,"April 12, 2019",,,25h 06m 42s,,,,,
1723,12707,,Xbox 360,28h,NR,,491414,Completed,First,,15h,25h,28h,,,,,
1724,12707,LemonoSharky,PlayStation 4,28h,100%,,8274001,Completed,First,2017,,,28h,,,,,
1725,12707,kitwot,PC,28h 15m,NR,"Full Synch, Single-Player Achievements, Aveline and Freedom Cry Full Synched.",10983950,Completed,Replay,"February 12, 2020",,,28h 15m,,,,,
1726,12707,gamer123,PlayStation 3,29h,80%,,612226,Completed,First,"January 15, 2014",,,29h,30h,,,,
1727,12707,ImDawDaw,PC,29h 14m,NR,,11662125,Completed,Replay,"May 06, 2020",,,29h 14m 31s,,,,,
1728,12707,VarlusMD,PC,29h 25m,NR,,4078806,Completed,Replay,"February 16, 2017",,,29h 25m 11s,,,,,
1729,12707,,Xbox One,30h 47m,NR,fun.,1515536,Completed,First,,,,30h 47m 08s,,,,,
1730,12707,,PlayStation 4,32h,NR,,699735,Completed,Replay,,17h,24h,32h,,,,,
1731,12707,Ragsterinja,PC,32h 15m,NR,"finshed 98% of the game, i was in no mood to go colllect the uncharted stuff",3420021,Completed,Replay,"September 12, 2016",,,32h 15m 31s,,,,,
1732,12707,HairBears,PC,32h 18m,90%,,2460639,Completed,Replay,"December 09, 2016",,,32h 18m,,,,,
1733,12707,catbagasm,PC,33h 26m,80%,"Some parts of it sucked, especially waiting irl hours for Kenway’s Fleet",11839894,Completed,First,"May 26, 2020",,,33h 26m 16s,,,,,
1734,12707,JOSHTYLER,PC,34h,80%,,7520653,Completed,First,"November 24, 2018",,,34h,,,,,
1735,12707,TheHappyHippo32,Xbox One,34h,NR,,10417705,Completed,Replay,,,,34h,,,,,
1736,12707,wkenah,PlayStation 4,34h 37m,NR,,10963622,Completed,Replay,,,,34h 37m 21s,,,,,
1737,12707,MaxTheOne,PC,34h 48m,80%,,6468212,Completed,Replay,"September 16, 2017",,34h 48m,34h 48m 19s,,,,,
1738,12707,,PlayStation 3,35h,NR,,4357734,Completed,First,,,,35h,,,,,
1739,12707,G4rgamel,PC,35h,NR,,1365490,Completed,Replay,"September 20, 2014",16h,24h,35h,,,,,
1740,12707,Spatenator,Xbox 360,35h,NR,,2442757,Completed,Replay,"January 19, 2016",,,35h,,,,,
1741,12707,,PC,36h,NR,,4593117,Completed,Replay,,22h,,36h,,,,,
1742,12707,Bikioman,PlayStation 4,36h,90%,,6850276,Replay Completed,Replay,"December 15, 2016",19h 35m,27h 48m,36h,,,,,
1743,12707,Private,PC,36h,100%,,864571,Completed,First,,,,36h,,,,,
1744,12707,Dysun,PlayStation 4,36h 32m,100%,,476993,Completed,First,"December 11, 2013",,,36h 32m,,,,,
1745,12707,smmac41,PlayStation 4,36h 40m,90%,,11003126,Completed,First,"February 17, 2020",,,36h 40m,,,,,
1746,12707,,Xbox One,37h,NR,,936990,Completed,First,,,,37h,,,,,
1747,12707,Private,PC,37h,90%,,8726575,Completed,Replay,"June 22, 2017",,,37h,,,,,
1748,12707,ImNexZ,Xbox 360,37h,90%,,11653012,Completed,First,,,,37h,,,,,
1749,12707,lordfiSh,Xbox 360,37h 12m,80%,,462611,Completed,First,"October 30, 2013",,,37h 12m,,,,,
1750,12707,SporEl,PC,37h 34m,70%,,1293719,Playing Completed,Replay,"February 06, 2015",19h 05m 24s,29h 17m 48s,37h 34m 27s,,,,,
1751,12707,DKStroke,PC,38h,NR,,5391396,Completed,First,"November 27, 2017",,,38h,,,,,
1752,12707,dlenarzg,PC,38h,NR,,10669556,Completed,First,"November 27, 2013",,,38h,,,,,
1753,12707,,Xbox One,38h 24m,NR,,11598731,Completed,First,,9h 15m 34s,22h 15m 53s,38h 24m 34s,,,,,
1754,12707,0darktiger0,PC,38h 46m,NR,,6380635,Completed,First,"May 13, 2020",,,38h 46m,,,,,
1755,12707,,PC,38h 49m,NR,I completed everything in assassin creed blackflag,2929821,Completed,First,,,,38h 49m 54s,,,,,
1756,12707,StrawberryMoses,Nintendo Switch,39h 16m,90%,,10866070,Completed,First,"January 23, 2020",,,39h 16m 18s,,,"100% sync, all Abstergo challenges complete",,
1757,12707,Rinku,Wii U,39h 20m,80%,,493861,Completed,First,"November 24, 2013",18h 30m,21h 30m,39h 20m,,,,,
1758,12707,Verso,PC,39h 30m,NR,,8266549,Completed,Replay,,,,39h 30m,,,,,
1759,12707,Sora9112,PlayStation 3,39h 58m,80%,,755353,Completed,First,"October 03, 2015",26h 45m 36s,,39h 58m 19s,,,,,
1760,12707,,PC,40h,NR,,508212,Completed,First,,,,40h,,,,,
1761,12707,,PC,40h,NR,,630654,Completed,First,,,,40h,,,,,
1762,12707,Euikoman,PC,40h,90%,,11631449,Completed,First,"May 03, 2013",,,40h,,,,,
1763,12707,Truong_913,PC,40h,80%,,4299347,Completed,First,"April 11, 2017",25h,35h,40h,,,,,
1764,12707,YobaFromStarWars,PlayStation 4,40h,70%,,11889657,Completed,First,"June 02, 2020",,,40h,,,,,
1765,12707,henrifrade,PC,40h,80%,"97,7%",1393378,Completed,First,2013,25h,,40h,,,,,
1766,12707,katrindakatrin,PC,40h,NR,,8327432,Completed,First,"February 22, 2017",,,40h,,,,,
1767,12707,,PC,40h 02m,NR,,503522,Completed,First,,,,40h 02m 56s,,,,,
1768,12707,,PlayStation 4,40h 28m,NR,,608037,Completed,First,,,,40h 28m 33s,,,,,
1769,12707,,PC,40h 35m,NR,,8862929,Completed,First,,,,40h 35m 28s,,,,,
1770,12707,Private,PC,40h 47m,NR,"100% Sync, 80/100 Abstergo Challenges completed.",6536006,Completed,First,"July 06, 2018",,,40h 47m 36s,,,,,
1771,12707,R4bert,PC,40h 50m,100%,,607262,Playing Backlog Replay Custom List Completed Retired,First,"January 15, 2014",16h 05m 04s,28h 22m 01s,40h 50m 02s,,,,,
1772,12707,Dragonaii,Xbox 360,41h,NR,,463987,Playing Completed,First,"November 02, 2013",24h 05m 55s,32h,41h,,,,,
1773,12707,nemeckuba89,PC,41h,NR,,5404014,Replay Completed,Replay,"December 01, 2017",,,41h,,,,,
1774,12707,WhiteDuck,PlayStation 4,41h 06m,80%,,8587142,Completed,First,"April 04, 2019",,,41h 06m 48s,,,,,
1775,12707,Zazabar,PC,41h 15m,NR,"Fuck that ""going back through the story"" shit. I'm done.95% lol",734716,Completed,First,"May 17, 2014",,,41h 15m 51s,,,,,
1776,12707,PhoenixKings,Xbox One,41h 23m,90%,,605081,Completed,First,"January 30, 2014",,,41h 23m,,,,,
1777,12707,,PlayStation 3,41h 30m,NR,,1861550,Completed,First,,,,41h 30m,,,,,
1778,12707,DarthLazze,PC,41h 34m,NR,,1307555,Completed Retired,First,"November 20, 2014",,,41h 34m 42s,,,,,
1779,12707,shxrk,PlayStation 4,41h 42m,90%,,628350,Completed,First,"March 22, 2014",18h 54m 13s,,41h 42m 14s,,,,,23m
1780,12707,n00berer,PC,41h 56m,80%,,476974,Completed,First,"December 13, 2013",,,41h 56m 35s,,,,,
1781,12707,,PlayStation 4,41h 57m,NR,,1001785,Completed,Replay,,,,41h 57m 36s,,,,,
1782,12707,,PC,42h,NR,,1615284,Completed,First,,,,42h,,,,,
1783,12707,Garbager,PC,42h,80%,,5408785,Completed,First,"August 02, 2017",,,42h,,,,,
1784,12707,JdeRin,PC,42h,100%,,500211,Completed,First,"November 30, 2013",,,42h,,,,,
1785,12707,Sankt_Magni,PC,42h,NR,,10450799,Completed,First,"February 23, 2017",28h,,42h,,,,,
1786,12707,vlyur,PC,42h,NR,,501449,Completed,First,"December 01, 2013",,,42h,,,,,
1787,12707,Plexirvones,PC,42h 03m,NR,35 minutes for Aveline DLC.,491097,Completed,First,"November 22, 2013",,,42h 03m 53s,,,,,
1788,12707,bryce71,PC,42h 16m,80%,,521168,Completed,First,"January 18, 2014",,,42h 16m,,,,,
1789,12707,Private,Xbox One,42h 40m,100%,,8687959,Completed,First,,,,42h 40m 32s,,,,,
1790,12707,Ali_0,PC,42h 50m,90%,,6190874,Completed,First,"December 22, 2014",,,42h 50m,,,,,
1791,12707,,PC,43h,NR,,1073650,Completed,First,,26h,39h,43h,,,,14h,
1792,12707,Private,Xbox 360,43h,80%,,599351,Completed,First,"January 27, 2014",,36h 20m,43h,,,,,
1793,12707,Wordingofspay,PC,43h,90%,,4451383,Replay Completed,Replay,"November 01, 2013",,,43h,,,,,
1794,12707,Zuko,PC,43h,NR,,2067869,Completed,First,"November 09, 2015",33h,42h,43h,,,,,
1795,12707,graynoise,Xbox 360,43h 12m,NR,,4297990,Completed,First,"April 10, 2017",,,43h 12m 40s,,,,,
1796,12707,iaap,PlayStation 3,43h 24m,80%,,559385,Completed,First,"January 04, 2014",,,43h 24m,,,,,
1797,12707,RobertoDavids,PC,43h 30m,NR,,11179430,Completed,Replay,"March 18, 2020",,,43h 30m,,,,,
1798,12707,icksmehl,PC,43h 40m,90%,100 % total sync * 96/100 challenges * all singleplayer achievements,803677,Completed,First,,,,43h 40m 36s,,,,,
1799,12707,AbelToy,PC,43h 56m,NR,,6281992,Completed,First,"May 22, 2018",,,43h 56m 46s,,,,,
1800,12707,LRed,PC,44h 34m,50%,"100% Synchronisation. All Jackdaw upgrades. All outfits, guns, swords, and crafting. All Abstergo notes and computers.",9155678,Completed,First,"July 26, 2019",,,44h 34m 26s,,,,,
1801,12707,Renesh,PC,44h 52m,NR,,8520573,Completed,First,,,,44h 52m,,,,,
1802,12707,,Xbox 360,45h,NR,,1146603,Completed,First,,12h 07m,18h 22m 32s,45h,,,,,
1803,12707,,PC,45h,NR,,1227682,Completed,First,,,,45h,,,,,
1804,12707,,PlayStation 3,45h,NR,,1361288,Completed,First,,,,45h,,,,,
1805,12707,,Xbox 360,45h,NR,,4882323,Completed,First,,,,45h,,,,,
1806,12707,,Nintendo Switch,45h,NR,,10871600,Completed,First,,,,45h,,,,,
1807,12707,CTCNathan,Xbox 360,45h,90%,,1132832,Completed,First,"August 03, 2014",15h,30h,45h,,,,,
1808,12707,Kendev,PlayStation 4,45h,NR,,1693426,Completed,First,"April 12, 2014",20h,35h,45h,1h,,,,
1809,12707,Private,PC,45h,NR,"98% Synchronization, not all optional objectives replayed.",9038340,Completed,Replay,"January 06, 2018",,,45h,,,,,
1810,12707,,PlayStation 4,45h 30m,NR,,1109399,Completed,First,,,,45h 30m,,,,,
1811,12707,austinb170,PC,45h 31m,NR,,5743108,Completed,First,"March 03, 2018",,,45h 31m 38s,,,,,
1812,12707,Thrawn4,PlayStation 4,45h 40m,80%,,10896097,Completed,First,"January 27, 2020",,,45h 40m,,,,,
1813,12707,VirarNeeda,PC,45h 42m,50%,Replay. 100% sync + all challenges + hacking & sticky notes,2821358,Replay Completed,Replay,"April 05, 2016",,,45h 42m 26s,,,,,
1814,12707,Private,PC,45h 50m,100%,,515509,Completed,First,"December 11, 2013",,,45h 50m,,,,,
1815,12707,DaRkSh4doW,PC,46h,NR,,4752270,Completed,Replay,,25h 20m,38h,46h,,,,,
1816,12707,Tommyk20,PlayStation 4,46h,80%,,5253528,Completed Retired,First,"November 01, 2017",20h,39h,46h,,,,,
1817,12707,Xor_van_Dorf,PC,46h,NR,,3465076,Completed,Replay,"June 27, 2014",,,46h,,,,,
1818,12707,sziske,PC,46h,NR,,1039171,Completed,First,,,,46h,,,,,
1819,12707,JoelPLay,PC,46h 11m,NR,,5743980,Completed,First,"January 28, 2018",,,46h 11m,,,,,
1820,12707,TheBellTolls,PC,46h 39m,NR,Abstergo challenges not included; they don't count towards synchronization.,8752099,Completed,First,"May 10, 2019",,,46h 39m 40s,,,,,
1821,12707,okoma,PC,46h 51m,NR,,730497,Completed,First,"May 16, 2014",,,46h 51m 43s,,,,,
1822,12707,,PC,46h 59m,NR,,8808127,Completed,Replay,,,,46h 59m,,,,,
1823,12707,mantinez,Xbox 360,47h,100%,,3421058,Completed,First,"July 14, 2015",20h,35h,47h,,,,,
1824,12707,bokuwahmz,PC,47h 04m,90%,,1210379,Completed,First,"December 10, 2013",,,47h 04m 09s,,,,,
1825,12707,cnauta,Xbox One,47h 11m,100%,The best game of 2013. Amazing content,568742,Completed,First,"January 12, 2014",,,47h 11m 09s,,,,,
1826,12707,GetTuDahChoppa,PlayStation 3,47h 19m,NR,,2901120,Completed,First,"April 24, 2016",,,47h 19m 48s,,,,,
1827,12707,tipene_77,PlayStation 4,47h 26m,80%,,642009,Completed,First,"January 23, 2014",,,47h 26m,7h,,,,10h
1828,12707,TheRandomizedGuy,PlayStation 3,47h 50m,NR,,1386717,Completed,First,"June 13, 2015",,,47h 50m,,,,,
1829,12707,Private,PC,47h 51m,90%,,7063899,Completed,First,"September 16, 2018",,,47h 51m,,,,,
1830,12707,,Xbox One,48h,NR,,551152,Completed,First,,25h 22m,42h,48h,,,,,
1831,12707,,PlayStation 4,48h,NR,,574705,Completed,First,,20h,30h,48h,,,,,
1832,12707,Smoku,PC,48h,NR,,886600,Completed,First,"August 09, 2014",,,48h,,,,,
1833,12707,mastermind1cp,PC,48h,80%,,675694,Completed,First,"March 22, 2014",,,48h,,,,,
1834,12707,tmoek,PC,48h,NR,,6879687,Completed,First,"August 21, 2018",,,48h,,,,,
1835,12707,Private,PC,48h 25m,80%,,508255,Completed,First,"December 05, 2013",,,48h 25m,,,,,
1836,12707,JNWB,PC,48h 30m,NR,,11381954,Completed,First,"March 06, 2016",,,48h 30m 14s,,,,,
1837,12707,FrizzySpizzXTREEM,PC,48h 37m,60%,,3492896,Completed,First,"October 05, 2016",,,48h 37m 04s,,,,,
1838,12707,NeoJ,PC,48h 54m,80%,,475968,Completed,First,"March 16, 2014",,,48h 54m 21s,,,,,
1839,12707,Labu,PC,48h 55m,60%,,2134513,Completed,First,"November 24, 2015",,,48h 55m,,,Got everything except items you get from community challenges. (they are unobtainable),,
1840,12707,,PlayStation 4,49h,NR,,606993,Completed,First,,,,49h,,,,,
1841,12707,the_moops,PC,49h,NR,,1257155,Completed,First,"July 23, 2015",,,49h,,,,,
1842,12707,wanhero,PlayStation 4,49h,70%,,4640099,Completed,First,"December 18, 2014",20h,35h,49h,11h,,,,
1843,12707,Bradeck,PC,49h 28m,90%,,830909,Completed,First,"July 20, 2014",,,49h 28m,,,,,
1844,12707,Verso,PC,49h 30m,NR,,8266552,Completed,Replay,"February 15, 2019",,,49h 30m,,,,,
1845,12707,G02King,Xbox 360,49h 32m,100%,,609171,Completed,First,"December 20, 2013",22h 10m 36s,,49h 32m,4h 05m,,,,
1846,12707,TitaniumDragon,PC,49h 47m,20%,,5931124,Completed,First,"March 03, 2018",,,49h 47m 40s,,,,,
1847,12707,Erunion,Xbox 360,49h 56m,NR,,1146751,Completed,First,"May 16, 2016",,,49h 56m 26s,,,,,
1848,12707,,PlayStation 4,50h,NR,,663725,Completed,First,,15h,30h,50h,,,,10h 30m,
1849,12707,,PC,50h,NR,,753791,Completed,First,,25h,35h,50h,,,,,
1850,12707,,Xbox One,50h,NR,,973026,Completed,First,,27h,37h,50h,,,,,
1851,12707,,PlayStation 3,50h,NR,,2579372,Completed,First,,27h,35h,50h,4h,,,,3h
1852,12707,,Wii U,50h,NR,,8087025,Completed,First,,,,50h,,,,,
1853,12707,Arkaron,PC,50h,NR,,3988760,Completed,First,"January 30, 2017",,,50h,,,,,
1854,12707,Bassem,PC,50h,90%,,510935,Completed,First,"December 08, 2013",15h,45h,50h,,,,,
1855,12707,DKurac,Xbox One,50h,NR,"100% everything (achievements, collectibles, chests, ship, 15 lvl 60 ships)",8542440,Completed,Replay,"March 29, 2019",,,50h,,,,,
1856,12707,Private,Xbox One,50h,90%,,589337,Completed,First,"January 22, 2014",,,50h,,,,,
1857,12707,Fb2g,PC,50h,NR,,3827452,Completed,First,"December 10, 2013",10h,45h,50h,10h,,,,
1858,12707,FieryArctic,PC,50h,100%,,3102984,Completed,First,"June 17, 2016",,,50h,,,,,
1859,12707,MAXHAH,Wii U,50h,70%,,2143022,Completed,First,"November 26, 2015",,,50h,,,,,
1860,12707,Marcel1983,PlayStation 4,50h,100%,,699753,Completed,First,"April 19, 2014",,,50h,,,,,
1861,12707,TakerThePhenom,PlayStation 3,50h,80%,,4982909,Completed,First,"August 29, 2017",,,50h,,,,,
1862,12707,billy2513,PlayStation 4,50h,NR,,4332882,Completed,Replay,"April 19, 2017",20h,30h,50h,,,,,
1863,12707,shooterboss1,PC,50h,NR,100% Sync and All Modern-Day Activities Completed,5470898,Completed,First,"December 15, 2017",,,50h,,,,,
1864,12707,southmouth,Xbox 360,50h,NR,,5400555,Completed Retired,First,"November 30, 2017",,,50h,,,,,
1865,12707,thomaas23,PlayStation 4,50h,90%,,811024,Completed,First,"July 18, 2014",,,50h,,,,,
1866,12707,vatsalbp,PlayStation 3,50h,NR,,626939,Completed,First,,,,50h,,,,,
1867,12707,Black_Sage,PC,50h 22m,NR,,1056101,Completed,First,"December 11, 2014",,,50h 22m 12s,,,,,
1868,12707,Ursus,PC,50h 50m,NR,,489440,Completed,First,"December 01, 2013",,,50h 50m 05s,,,,,
1869,12707,,PC,51h,NR,,522133,Completed,First,,32h,,51h,,,,,
1870,12707,,PC,51h,NR,,1080052,Completed,First,,,,51h,,,,,
1871,12707,Private,PC,51h,70%,Singleplayer 100% completion - aside from 1 social chest for abstergo challenges cuz it's random shit,1035821,Completed,First,"November 26, 2014",,,51h,,,,,
1872,12707,Senegio,PC,51h,90%,,1208923,Completed,First,"February 12, 2015",,,51h,,,,,
1873,12707,m3lvyn,PC,51h,NR,,963973,Completed,First,"October 04, 2014",,,51h,,,,,
1874,12707,spion,Xbox 360,51h 12m,90%,,533659,Completed Retired,First,"April 05, 2014",,,51h 12m 46s,,,,,
1875,12707,Private,PC,51h 14m,NR,,1259025,Completed,First,"March 23, 2015",,,51h 14m 54s,,,,,
1876,12707,Private,Xbox 360,51h 22m,90%,,493559,Completed,First,"February 19, 2014",,,51h 22m 32s,,,,,
1877,12707,truhaman,PC,51h 26m,NR,,6664527,Completed,Replay,,,,51h 26m,,,,,
1878,12707,TeenJackBauer,Xbox One,51h 28m,NR,1250G (Main Game: 47:12:00/DLC: 4:16:00),1463464,Completed,First,"April 20, 2016",,,51h 28m,,,1250G (Main Game: 47:12:00/Black Island DLC: 0:06:00/Mystery Island DLC: 0:06:00/Sacrifice Island DLC: 0:06:00/Blackbeard's Wrath DLC: 0:30:00/Freedom Cry DLC: 3:28:00),,
1879,12707,MoXxi,PC,51h 30m,70%,,1178467,Completed,First,2014,,,51h 30m,,,,,
1880,12707,kylerm94,PlayStation 3,51h 48m,NR,,1031718,Completed,First,"October 10, 2014",,,51h 48m 29s,,,,,
1881,12707,,PlayStation 4,52h,NR,,743224,Completed,First,,,,52h,,,,,
1882,12707,,PC,52h,NR,,3981297,Completed,First,,,,52h,,,,,
1883,12707,,PlayStation 4,52h,NR,,4739388,Completed,Replay,,14h,48h,52h,,,,,
1884,12707,CuteEzio,PC,52h,NR,,11051206,Completed,First,"February 25, 2020",,,52h,,,,,
1885,12707,Daremo,PlayStation 4,52h,100%,100% sync + 100% Abstergo challenges.,540266,Completed,First,"November 30, 2013",,,52h,,,,,
1886,12707,FatGeralt,PC,52h,NR,,5501193,Completed,First,,,,52h,,,,,
1887,12707,LucW64,PlayStation 3,52h,100%,,2409338,Completed,First,"January 12, 2016",,,52h,,,,,
1888,12707,Matusiowo,PC,52h,60%,,9366272,Completed,First,,,,52h,,,,,
1889,12707,areyal,Xbox One,52h,NR,,718713,Completed,First,"May 06, 2014",,,52h,,,,,
1890,12707,Private,Xbox 360,52h,NR,,996508,Completed,First,"December 16, 2014",,,52h,,,,,
1891,12707,dnejaime,Xbox One,52h,NR,,5284057,Completed,Replay,"November 07, 2017",23h,35h,52h,,,,,
1892,12707,pokebite,PC,52h,NR,,8508511,Completed,First,,,,52h,,,,,
1893,12707,realthing,PC,52h,NR,100% completed plus 100% abstergo challenges,7344751,Completed,First,"October 28, 2018",,,52h,,,,,
1894,12707,automaticfox,Wii U,52h 02m,80%,,590721,Completed,First,"April 06, 2015",,,52h 02m,,,,,
1895,12707,,PlayStation 4,52h 19m,NR,100% sync,10741184,Completed,First,,,,52h 19m,,,,,
1896,12707,Private,PlayStation 4,52h 19m,90%,100% sync,10745003,Completed,First,"December 08, 2016",,,52h 19m,,,,,
1897,12707,,PC,52h 20m,NR,,578886,Completed,First,,,,52h 20m,,,,,
1898,12707,Rhinne,PC,52h 27m,100%,,873295,Completed,First,"January 15, 2014",,,52h 27m 19s,,,,,
1899,12707,ElmexGelee,PC,52h 33m,NR,,2886163,Completed,First,"April 07, 2016",,,52h 33m,,,,,
1900,12707,Doritoz,Xbox 360,52h 39m,80%,,4879679,Completed,First,"August 08, 2017",,,52h 39m 28s,,,,,
1901,12707,Private,PC,52h 42m,90%,See General Notes.,6667862,Completed,First,"August 09, 2018",,,52h 42m,,,"Total sync: 100% (100% on main sequences, side missions, collectibles, side activities). Jackdaw upgrades: 100% (weapons and armor, storage, harpooning). Edward upgrades: 100% (swords, pistols). Crafting: 100% (life, holsters, pouches).
Freedom Cry DLC: 100% Sync. ALL Collectibles, 100% Experto Crede Upgrades, 100% Adewálé Upgrades.
ALL DLC's included.",,
1902,12707,Escha,PlayStation 4,52h 54m,80%,,3063682,Completed,First,"January 26, 2014",,,52h 54m,,,,,
1903,12707,Grabs_Zel,PlayStation 3,53h,80%,"Worth it, it was a fun time through and through. Not exactly 100% since I did not do anything that required online play.",10620736,Completed,First,"December 15, 2019",,,53h,,,,,
1904,12707,freelancer799,PC,53h,NR,,8329567,Completed,First,"February 22, 2019",,,53h,,,,,
1905,12707,indecisivetank,PC,53h 02m,NR,,1071331,Completed,First,"August 25, 2017",,39h 50m 01s,53h 02m 35s,,,,,
1906,12707,jrhood35,PC,53h 18m,90%,,566763,Completed,First,"January 10, 2014",,,53h 18m,,,,,
1907,12707,Midnite,PC,53h 19m,80%,Actually spent 64:49 in-game,780849,Completed,First,"September 04, 2017",,,53h 19m 23s,,,,,
1908,12707,Private,PlayStation 3,53h 20m,NR,,2070851,Completed,First,,,,53h 20m 45s,,,,,
1909,12707,Private,PlayStation 4,53h 30m,80%,,2537538,Completed,First,"November 26, 2014",,,53h 30m,,,,,
1910,12707,,Xbox One,53h 40m,NR,,11059705,Completed,First,,,,53h 40m,,,,,
1911,12707,muccos,PC,53h 41m,60%,,9542218,Completed,First,"September 06, 2014",,,53h 41m,,,,,
1912,12707,n_wist,PC,53h 45m,80%,100% synchronization,5451396,Completed,First,"March 26, 2018",19h 30m,47h 45m,53h 45m,,,,,
1913,12707,seanyoung24,PlayStation 3,53h 49m,NR,"100%, platinum trophy",865015,Completed,First,"March 01, 2014",41h 49m 44s,,53h 49m 44s,,,,,
1914,12707,,PC,54h,NR,,3701892,Completed,First,,,,54h,,,,,
1915,12707,LibertMalina,PC,54h,NR,,5719600,Completed,First,"January 22, 2018",,,54h,,,,,
1916,12707,Mosssky,PC,54h,NR,Includes Freedm Cry,8198510,Completed,Replay,"February 03, 2019",,,54h,,,,,
1917,12707,Zombiekiller6,PlayStation 4,54h,90%,,914871,Backlog Replay Completed,First,,26h,,54h,,,,,
1918,12707,Private,PC,54h,NR,,11378890,Completed,Replay,"December 11, 2019",,,54h,,,,,
1919,12707,tobinoc,PlayStation 4,54h,100%,,1269024,Completed,First,,,,54h,,,,,
