,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Vs.,Speedrun,Co-Op,Retired Notes,100% Speedrun
2569,2708,finleyt32,PC,21h,90%,,6606189,Completed,Replay,,,,21h,,,,,,,
2570,2708,gosp07,PC,21h,NR,,4116734,Completed,First,"June 02, 2016",14h,,21h,,,,,,,
2571,2708,maxz2040,Xbox One,21h,80%,,11746957,Completed,First,"May 16, 2020",,,21h,,,,,,,
2572,2708,moe79,PC,21h,NR,,6652720,Completed,First,"October 23, 2016",,,21h,,,,,,,
2573,2708,Thrawn4,PlayStation 4,21h 06m,80%,,3919239,Completed,First,"January 14, 2017",,,21h 06m,,,,,,,
2574,2708,,Xbox One,21h 09m,NR,,11280538,Completed,First,,,,21h 09m,,,,,,,
2575,2708,Lumensyte,PC,21h 14m,NR,Gathered allmost all secrets and trophies. Nightmare difficulty.,8694017,Completed,First,"August 06, 2018",,,21h 14m,,,,,,,
2576,2708,TheMSN,PlayStation 4,21h 30m,90%,,5873714,Completed,First,2017,,,21h 30m,,,,,,,
2577,2708,teetermancan,Xbox One,21h 39m,NR,,9236889,Completed,First,"November 23, 2017",,,21h 39m,,,,,,,
2578,2708,Private,PC,21h 51m,NR,,8125221,Completed,First,"May 01, 2018",,,21h 51m,,,,,,,
2579,2708,,Xbox One,21h 59m,NR,,6588039,Completed,First,,,,21h 59m,,,,,,,
2580,2708,,PC,22h,NR,,8959135,Completed,First,,,,22h,,,,,,,
2581,2708,Private,PC,22h,NR,,6525520,Completed,First,,,,22h,,,,,,,
2582,2708,Feowen,PC,22h,NR,,6114601,Completed,First,,,,22h,,,,,,,
2583,2708,Feowen,PC,22h,NR,,11319379,Completed,First,"March 22, 2018",,,22h,,,,,,,
2584,2708,GlitchJournal,PC,22h,90%,,4950847,Completed,First,May 2016,,,22h,,,10h,,,,
2585,2708,HighlandJesus,PC,22h,NR,,7075603,Completed,First,,,,22h,,,,,,,
2586,2708,JonahtheMann,PC,22h,NR,,9549591,Completed Retired,First,,,,22h,,,,,,,
2587,2708,LilithTwo,PC,22h,NR,,11709898,Completed,First,"May 11, 2020",,,22h,,,,,,,
2588,2708,Sgt_Cheese,PC,22h,NR,,3954917,Completed,First,"January 21, 2017",,,22h,,,,,,,
2589,2708,Private,PC,22h,NR,,5898092,Completed,First,"June 26, 2016",,,22h,,,,,,,
2590,2708,Viles,PC,22h,NR,,3694456,Completed,First,June 2016,,,22h,,,19h,,,,
2591,2708,Private,PC,22h,NR,,11826851,Completed,First,"May 16, 2016",,,22h,,,,,,,
2592,2708,dalileo,Xbox One,22h,90%,,10503975,Backlog Completed,First,,,,22h,,,,,,,
2593,2708,Private,PC,22h,NR,,11489535,Completed,First,"April 25, 2019",,,22h,,,,,,,
2594,2708,letstalkaboutdune,PC,22h,90%,,7115313,Completed,First,"December 07, 2016",,,22h,,,,,,,
2595,2708,lukelogan_,PC,22h,NR,,10860501,Completed,Replay,"January 05, 2020",,,22h,,,,,,,
2596,2708,mOrOkura,PC,22h,100%,,6273795,Completed,First,"May 21, 2018",,,22h,,,,,,,
2597,2708,raven_raven,PC,22h,NR,,8922318,Completed,First,"May 10, 2019",,,22h,,,,,,,
2598,2708,shadowzephyr,PC,22h,100%,,8962624,Completed,First,"August 03, 2018",,,22h,,,4h,,,,
2599,2708,soharborcoat,PC,22h,NR,,4655066,Completed,First,"June 29, 2017",,,22h,,,,,,,
2600,2708,thepunkface,PC,22h,80%,"went out of my way to find items, completed every rune, didnt go back for every pickup",11385225,Completed,First,January 2020,,,22h,,,,,,,
2601,2708,terd9870,PlayStation 4,22h 07m,NR,,4019725,Completed,First,"February 05, 2017",,,22h 07m,,,,,,,
2602,2708,Loper,Xbox One,22h 11m,NR,,8147834,Completed,First,"January 29, 2019",,,22h 11m,,,,,,,
2603,2708,ArcanixZ,PC,22h 20m,NR,,11413541,Completed,First,"April 11, 2020",,,22h 20m,,,,,,,
2604,2708,Pawulon,PC,22h 30m,NR,"Ultra-Violence, All Suit and Weapon Upgrades, Runes, Logs, Campaign Achievements, except bugged ""The Circle is Complete""",5906625,Completed,First,"February 28, 2018",,,22h 30m,33h,,,,,,
2605,2708,mana84,PC,22h 30m,NR,,3426469,Completed,First,"September 14, 2016",,,22h 30m,,,,,,,
2606,2708,skinnyraf,PC,22h 36m,NR,,8137096,Completed,First,,,,22h 36m,,,,,,,
2607,2708,kafaw,PC,22h 48m,NR,,11088143,Completed,First,"March 03, 2020",,,22h 48m,,,,,,,
2608,2708,Mathelion,Xbox One,22h 53m,NR,,8587296,Completed,First,"April 21, 2018",,,22h 53m,,,,,,,
2609,2708,Private,PC,22h 58m,NR,,4327134,Completed,First,,,,22h 58m,,,,,,,
2610,2708,,PC,23h,NR,,5278741,Completed,First,,,,23h,,,,,,,
2611,2708,,PC,23h,NR,Found most of the collectibles and secrets. Took some time to read the lore too.,8026569,Completed,First,,,,23h,,,,,,,
2612,2708,,Xbox One,23h,NR,,10303541,Completed,First,,,,23h,,,,,,,
2613,2708,BarrEmerger,PC,23h,NR,,4265807,Completed,First,"April 07, 2017",,,23h,,,,,,,
2614,2708,DevotedGoatee,PC,23h,NR,,10623749,Completed,First,"December 20, 2019",,,23h,,,,,,,
2615,2708,Glasskey,PC,23h,NR,,3874077,Completed,First,"July 03, 2019",,,23h,,,,,,,
2616,2708,GunstarSilver,PC,23h,NR,,3988295,Completed,First,"January 30, 2017",,,23h,,,,,,,
2617,2708,Mandulum,PC,23h,90%,,3340229,Completed,First,"August 14, 2016",,,23h,,,,,,,
2618,2708,NovoPDNK,PC,23h,NR,,9312127,Completed,First,,,,23h,,,,,,,
2619,2708,Private,PC,23h,NR,,4658778,Completed,First,"June 30, 2017",,,23h,,,,,,,
2620,2708,Pataszon,PC,23h,NR,,7039466,Completed,First,"January 02, 2019",,,23h,,,,,,,
2621,2708,Private,PC,23h,NR,,6803471,Completed,First,"February 22, 2020",,,23h,,,,,,,
2622,2708,Sajdzi,PC,23h,NR,,8209932,Completed,First,"February 05, 2019",,,23h,,,,,,,
2623,2708,TheGamingRock_,Nintendo Switch,23h,NR,,10864377,Completed,First,"August 10, 2019",,,23h,74h,,,,,,
2624,2708,Vlash,PC,23h,90%,Every achievement.,3054053,Completed,First,"June 04, 2016",,,23h,30h,,,,,,
2625,2708,danhal,PC,23h,NR,,3819826,Completed,First,"February 20, 2017",,,23h,,,,,,,
2626,2708,Private,Nintendo Switch,23h,NR,,10972235,Completed,Replay,,6h 31m 55s,,23h,,,,,,,
2627,2708,Private,PC,23h,NR,,4984804,Completed,First,"September 03, 2016",,,23h,,,,,,,
2628,2708,spatialllama,PC,23h,80%,,5504355,Completed,First,"December 22, 2017",,"First playthru, on ultra-violence, and looking for secrets.",23h,,,,,,,
2629,2708,tyguy7760,PlayStation 4,23h,NR,,3828098,Completed,First,"March 05, 2017",,,23h,,,,,,,
2630,2708,jgwiz,Nintendo Switch,23h 03m,NR,,5305390,Completed,First,"February 01, 2019",,,23h 03m 11s,,,,,,,
2631,2708,Boitiste,PC,23h 12m,90%,All non-multiplayer achievements,8678221,Completed,First,"April 27, 2019",,,23h 12m,,,,,,,
2632,2708,Private,PC,23h 16m,NR,All achievements except those exclusive to the paid MP DLC.,3525085,Completed,First,"October 16, 2016",,,23h 16m,29h 54m,,,,,,
2633,2708,casadaros,Xbox One,23h 30m,NR,,3359688,Completed,First,"August 25, 2016",,,23h 30m,,,,,,,
2634,2708,gdmcgill,PlayStation 4,23h 30m,NR,,11591674,Completed,First,"May 13, 2020",,,23h 30m,,,,,,,
2635,2708,sczcarlos,Xbox One,23h 39m,NR,,8659212,Completed,First,"April 22, 2019",,,23h 39m,,,,,,,
2636,2708,Flunkhaus,PC,23h 50m,100%,"Completed most achievements, found all secrets. A few remaining weapon mod masteries, rune upgrades, mission challenges",2970460,Completed,First,"May 22, 2016",,"Haven't yet touched multiplayer and the only achievements remaining other then multiplayer/snap map are the Ultra Nightmare, weapon mod masteries, rune upgrades, and mission challenges. Other then that I upgraded all weapons & armor, found all secrets, and 100% each map.",23h 50m 05s,,,,,,,
2637,2708,jnc826,Xbox One,23h 56m,80%,,10247042,Completed,First,"July 26, 2019",,,23h 56m 09s,,,,,,,
2638,2708,1Pokeman1,PC,24h,NR,,10915736,Completed,First,"January 30, 2020",,,24h,,,,,,,
2639,2708,Private,PC,24h,100%,,11577168,Completed,First,"August 08, 2017",,,24h,,,,,,,
2640,2708,AysenKld,PC,24h,90%,,5037797,Completed,First,"May 18, 2016",,,24h,,,,,,,
2641,2708,Cephas28,PC,24h,NR,Nightmare difficulty,11462808,Completed,Replay,"April 01, 2020",,,24h,,,,,,,
2642,2708,Private,PC,24h,90%,,4867337,Completed,First,"July 22, 2017",11h,,24h,,,,,,,
2643,2708,Farhord,PC,24h,NR,All Steam Achievments 6.66 Update,6936160,Completed,First,"August 26, 2018",,,24h,62h,,,,,,
2644,2708,HighOverseer,Xbox One,24h,100%,,6442581,Completed,First,"January 04, 2017",,,24h,,,,,,,
2645,2708,ListlessDelinquent,Xbox One,24h,NR,,9094002,Completed,First,,,,24h,,,,,,,
2646,2708,MattB,PC,24h,NR,,11630328,Completed,Replay,"March 25, 2020",,,24h,,,,,,,
2647,2708,RikerActual,PC,24h,NR,,9639658,Completed,First,,,,24h,,,,,,,
2648,2708,Riprey,PC,24h,NR,,4412920,Completed,First,,18h,,24h,,,,,,,
2649,2708,TriceratopsGang,PC,24h,NR,,11344452,Completed,First,"March 31, 2020",,,24h,,,,,,,
2650,2708,kennethfinnerup,PC,24h,NR,,4253547,Completed,First,"August 29, 2017",,,24h,,,,,,,
2651,2708,kosmi,Xbox One,24h,80%,,4661324,Completed,First,,20h,,24h,,,,,1h,,
2652,2708,nandika,PC,24h,NR,,5054468,Completed,First,"September 16, 2017",,,24h,,,,,,,
2653,2708,nexusdan,PC,24h,NR,,3978329,Completed,First,"January 27, 2017",,,24h,,,,,,,
2654,2708,rhbk,PC,24h,NR,,4392498,Completed,First,"May 06, 2017",,,24h,28h,,,,,,
2655,2708,rusocabron,PC,24h,100%,,4804829,Completed,First,"July 22, 2017",15h,,24h,,,,,,,
2656,2708,Private,PC,24h,NR,,2977697,Completed,First,"June 01, 2016",,,24h,,,,,,,
2657,2708,zMatthew,PC,24h,90%,,10726777,Completed,First,"January 02, 2020",,,24h,,,,,,,
2658,2708,Naurion,PC,24h 13m,90%,,4892553,Completed,First,,,,24h 13m,,,,,,,
2659,2708,,Xbox One,24h 31m,NR,,7366906,Completed,First,,,,24h 31m,,,,,,,
2660,2708,,PC,25h,NR,,3919223,Completed,First,,,,25h,,,,,,,
2661,2708,,Nintendo Switch,25h,NR,,8758197,Completed,First,,,,25h,,,,,,,
2662,2708,,Nintendo Switch,25h,NR,,9543349,Completed,First,,12h,,25h,30h,,,,,,
2663,2708,Heyosit,PlayStation 4,25h,NR,,5172322,Completed,First,"October 20, 2019",,,25h,,,,,,,
2664,2708,K_ralz,PC,25h,90%,"All Steam achievements only. I did not complete every single level in arcade, or higher difficulties.",11908808,Completed,First,"June 02, 2020",,"First spent about 25 hours (can't remember exact number, perhaps a little more) in multiplayer, grinding for all achievements. I made it to Echleon 3 (the prestige system) on my own, before I joined with a group to boost everyone to Echleon 8 (required to equip a cosmetic for achievements). I also used a guide the entire time for collectibles. Took my time with the game. Only played arcade mode until I got the remaining achievements.",25h,,,25h,,,,
2665,2708,Llio,PC,25h,100%,,3033312,Completed,First,"May 30, 2016",,,25h,,,,,,,
2666,2708,MarcosTronic,Nintendo Switch,25h,80%,,11877899,Completed,First,"May 31, 2020",,,25h,,,,,,,
2667,2708,Oggy_970,PC,25h,NR,,3448295,Completed,First,"September 23, 2016",23h,,25h,27h,,,,,,
2668,2708,PapaStalin,PlayStation 4,25h,70%,,6670265,Completed,First,"July 26, 2018",,,25h,,,2h,,,,
2669,2708,RicardoGaming,PlayStation 4,25h,100%,,9480025,Completed,First,"April 16, 2020",,,25h,,,,,,,
2670,2708,Sirius_Lee,PC,25h,100%,,11390528,Completed,Replay,"March 03, 2020",,,25h,,,,,,,
2671,2708,XanMaster,PC,25h,NR,,9423099,Completed,First,,,,25h,,,,,,,
2672,2708,aricm3,PC,25h,100%,,9071426,Completed,First,,,,25h,,,,,,,
2673,2708,betrayer,Xbox One,25h,80%,,3172868,Completed,First,"February 17, 2017",,,25h,,,,,,,
2674,2708,dersmoll,PC,25h,NR,,4918099,Completed,First,"August 17, 2017",,,25h,,,3h,,,,
2675,2708,Private,PC,25h,NR,,11305048,Completed,First,"May 05, 2016",10h,,25h,40h,,,,,,
2676,2708,music10ver6,PC,25h,NR,,4304232,Completed,First,"July 26, 2017",,,25h,,,,,,,
2677,2708,pryanie,PC,25h,90%,,11888835,Completed,First,,12h,,25h,40h,,,,,,
2678,2708,sard41,PC,25h,NR,,10239046,Completed,First,,,,25h,,,,,,,
2679,2708,Private,PC,25h,100%,,11289607,Completed,First,"November 08, 2019",18h,,25h,,,,,,,
2680,2708,thethor1231,PC,25h,100%,Hurt Me Plenty,11369625,Completed,First,"April 06, 2020",,,25h,,,,,,,
2681,2708,tinybear1,Nintendo Switch,25h,NR,,7256668,Completed,First,"October 14, 2018",20h,,25h,,,,,,,
2682,2708,vboipinoy,Nintendo Switch,25h,NR,,6773696,Completed,Replay,,,,25h,,,,,,,
2683,2708,xingchangwong,PC,25h,80%,,4259718,Completed,First,,,,25h,,,,,,,
2684,2708,tso184,PC,25h 18m,90%,79% achievements (alll single player achivements except the Ultra-nightmare one),3375876,Completed,First,"September 19, 2016",,,25h 18m,,,,,,,
2685,2708,,Xbox One,25h 19m,NR,,8021942,Completed,First,,,,25h 19m 20s,,,,,,,
2686,2708,p0t4t054ck,PC,25h 20m,NR,,9263047,Completed,First,,,,25h 20m,,,,,,,
2687,2708,namtrahj,Xbox One,25h 30m,80%,,10949639,Completed,First,"August 16, 2019",,,25h 30m,,,,,,,
2688,2708,Private,PC,25h 30m,80%,,3057652,Completed,First,"May 12, 2017",,,25h 30m 08s,,,,,,,
2689,2708,_Narayan_,PC,25h 31m,NR,"36 of 54 (67%) steam achievements, full campaign (all mods, runes, upgrades, collectibles, etc), very little multiplayer",6365684,Completed,First,"September 29, 2018",,,25h 31m,,,,,,,
2690,2708,Silentb0b89,Xbox One,25h 33m,90%,,8667244,Completed,First,"April 28, 2019",,,25h 33m,,,,,,,
2691,2708,Joncit,PC,25h 35m,NR,,10972676,Completed,First,"March 11, 2016",,,25h 35m 49s,,,,,,,
2692,2708,itherther,PC,25h 35m,NR,,4175452,Completed,First,"March 11, 2016",,,25h 35m 49s,,,,,,,
2693,2708,,PC,25h 48m,NR,,3817094,Completed,First,,,,25h 48m,,,,,,,
2694,2708,,PC,26h,NR,,5312406,Completed,First,,,,26h,,,,,,,
2695,2708,,PC,26h,NR,,6183636,Completed,First,,,,26h,,,,,,,
2696,2708,BroLuk,PC,26h,NR,,11184440,Completed,First,"March 18, 2020",,,26h,,,,,,,
2697,2708,Casai,PC,26h,NR,,5865762,Completed,First,"November 03, 2019",,,26h,,,,,,,
2698,2708,PugCruz,PC,26h,NR,,10961415,Completed,First,,,,26h,,,,,,,
2699,2708,Wizred1,PC,26h,NR,,11538404,Completed,First,"February 07, 2020",,,26h,,,,,,,
2700,2708,dt126,PC,26h,NR,,4725420,Completed,First,"October 24, 2019",,,26h,,,,,,,
2701,2708,Private,PC,26h,NR,,6804701,Completed,First,,,,26h,,,,,,,
2702,2708,realproblems,PC,26h,NR,,7447477,Custom List Completed,First,"May 17, 2018",,,26h,,,,,,,
2703,2708,teshia,PC,26h,80%,,4120867,Completed,First,"February 26, 2017",,,26h,,,,,,,
2704,2708,world88,PC,26h,NR,,5488344,Completed,First,"December 19, 2017",,,26h,,,,,,,
2705,2708,,PC,26h 30m,NR,,8468371,Completed,First,,,,26h 30m,,,,,,,
2706,2708,niceTCyou,Xbox One,26h 35m,100%,,6764996,Completed,First,"July 08, 2016",,,26h 35m,,,,,,,
2707,2708,Private,PC,26h 49m,NR,,8444197,Completed,First,"June 24, 2016",,,26h 49m,,,,,,,
2708,2708,Demosthenes,PlayStation 4,26h 50m,100%,,2973441,Completed,First,"March 17, 2017",,,26h 50m 31s,,,,,4h 44m,,
2709,2708,ercea,PC,26h 59m,NR,,9471984,Completed,First,"August 29, 2019",,,26h 59m 56s,,,,,,,
2710,2708,,PC,27h,NR,,3507384,Completed,First,,,,27h,,,,,,,
2711,2708,AnHonorableLeech,PC,27h,NR,Still need to upgrade weapons and 100% the last level. Also haven't played many classic maps or much multiplayer.,11033349,Completed,First,"March 14, 2020",,,27h,,,,,,,
2712,2708,McBum,PC,27h,NR,,4432658,Completed,First,"April 17, 2017",,,27h,,,,,,,
2713,2708,Mlkael,Xbox One,27h,100%,,7077912,Completed,First,"September 09, 2018",,,27h,,,,,,,
2714,2708,Private,PC,27h,NR,,6535002,Completed,First,"December 11, 2017",,,27h,,,,,,,
2715,2708,ts_host,Xbox One,27h,NR,,11456059,Completed,First,"April 15, 2020",,,27h,,,,,,,
2716,2708,unflag,Nintendo Switch,27h,NR,,5987197,Completed,First,,,,27h,,,,,,,
2717,2708,,Xbox One,27h 31m,NR,,2994884,Completed,First,,18h 14m 23s,,27h 31m 43s,,,,,,,
2718,2708,,PC,27h 43m,NR,Cleared main story + did most of the challenges and secrets.,11441807,Completed,First,,,,27h 43m,,,,,,,
2719,2708,popkiller,PC,27h 56m,100%,,3503689,Playing Completed,First,"September 17, 2016",,,27h 56m,,,,,,,
2720,2708,Adi001,PC,28h,70%,,5955106,Completed,First,"March 09, 2018",,,28h,,,4h 20m,,,,
2721,2708,Arenow,PC,28h,NR,"Hurt me plenty difficulty, all unlocks and collectibles.",3649249,Completed,First,"November 20, 2016",,,28h,,,,,,,
2722,2708,FiliSh,PC,28h,NR,,11977093,Completed,First,"June 12, 2020",,,28h,,,,,,,
2723,2708,Gilmore,PC,28h,70%,,6065644,Completed,First,"April 01, 2017",,,28h,,,,,,,
2724,2708,Thexder,PC,28h,90%,All upgrades; almost all secrets.,6637037,Completed,First,"July 26, 2018",,,28h,,,,,,,
2725,2708,cleaner,PC,28h,NR,,3390328,Completed,First,"July 31, 2016",,,28h,,,,,,,
2726,2708,costumebrother,PC,28h,100%,52% achievements,7225412,Completed,Replay,"October 31, 2017",,,28h,,,,,,,
2727,2708,farresto,PC,28h,NR,,11177223,Completed,First,"March 18, 2020",,,28h,,,,,,,
2728,2708,Private,PC,28h,90%,,6129657,Completed,First,"June 16, 2018",,,28h,,,,,,,
2729,2708,rkos345,PC,28h,NR,,5356496,Completed,First,"May 30, 2018",,,28h,,,,,,,
2730,2708,schneeland,PC,28h,70%,,4491616,Completed,First,"August 28, 2016",,,28h,,,,,,,
2731,2708,BladesArisen,Xbox One,28h 29m,90%,,6088856,Completed,First,"July 04, 2017",,,28h 29m,,,,,,,
2732,2708,,PC,29h,NR,,4923492,Completed,First,,,,29h,,,,,,,
2733,2708,yesnocancel,PC,29h,90%,,3838041,Completed,First,"September 15, 2016",,,29h,,,,,,,
2734,2708,BLEIDER,PC,29h 12m,NR,,6080298,Completed,First,"January 16, 2018",,,29h 12m,,,,,,,
2735,2708,sygtnok,PC,29h 20m,70%,"Completed campaign, almost all challenges, secrets and classic leves, almost all campaign related achievements.",11324093,Completed,First,"April 02, 2020",,,29h 20m,,,,,,,
2736,2708,crisro996,PC,29h 55m,90%,,5805762,Completed,First,,,,29h 55m,,,,,,,
2737,2708,,PC,30h,NR,,3942327,Completed,First,,12h,,30h,40h,,,,,,
2738,2708,Buzamahmooza,PC,30h,100%,,4931906,Completed,First,"March 20, 2017",15h,,30h,35h,,,,,,
2739,2708,MEKsLP,Nintendo Switch,30h,100%,,6812012,Completed,First,"March 31, 2018",15h,,30h,100h,,40h,,,,
2740,2708,Max24,PlayStation 4,30h,NR,,8872349,Completed,First,"May 31, 2019",16h,,30h,,,,,,,
2741,2708,MikeViking,Xbox One,30h,NR,,6989523,Completed,First,"October 09, 2018",,,30h,,,,,,,
2742,2708,NurfHurder,Nintendo Switch,30h,90%,,5909381,Completed,First,"March 07, 2018",,,30h,,,,,,,
2743,2708,TheHangedMan,PC,30h,100%,"Some of the optional collectables, some levels replayed.",6629443,Completed,First,"June 24, 2018",,"Hard difficulty, no aim assist, mouse and keyboard.",30h,,,2h,,,,
2744,2708,Private,PC,30h,NR,,4929972,Completed,First,"August 08, 2018",,,30h,,,,,,,
2745,2708,dimdimdov,PC,30h,NR,,5197517,Completed,First,,,,30h,,,,,,,
2746,2708,Private,PC,30h,NR,,5395933,Completed,First,"July 13, 2018",13h,,30h,,,,,,,
2747,2708,Private,PC,30h,90%,,6034913,Completed,First,,,,30h,,,,,,,
2748,2708,umberleigh,PC,30h,NR,,3155921,Completed,First,"January 01, 2017",,,30h,,,,,,,
2749,2708,,PC,31h,NR,,5576532,Completed,First,,,,31h,,,,,,,
2750,2708,Clubberg,PC,31h,60%,,10509195,Completed,First,"May 25, 2019",,,31h,,,,,,,
2751,2708,EmptyExistence,PC,31h,NR,,11120876,Completed,First,"March 08, 2020",,,31h,,,,,,,
2752,2708,edb_bass,PC,31h,90%,,6565221,Completed,First,"October 03, 2019",,,31h,,,,,,,
2753,2708,Private,PC,32h,NR,,3257547,Completed,First,"July 22, 2016",,,32h,,,,,,,
2754,2708,Zeddex,PC,32h,NR,,4492869,Completed,First,"May 28, 2017",,,32h,,,,,,,
2755,2708,nikkogatti,PC,32h,NR,,8987333,Completed,First,"June 17, 2019",,,32h,,,,,,,
2756,2708,potionjunkie,PC,32h,NR,,10529561,Completed,First,,,,32h,,,,,,,
2757,2708,snowmind,PC,32h,70%,,4654322,Completed,First,"July 07, 2019",,,32h,,,,,,,
2758,2708,NurfHurder,Xbox One,32h 08m,90%,,3292994,Completed,First,"October 24, 2016",,,32h 08m,,,,,,,
2759,2708,deathspirit,PC,32h 12m,NR,,4292733,Completed,First,"January 06, 2017",,,32h 12m 35s,,,,,,,
2760,2708,Private,PC,33h,NR,,9565193,Completed,First,"January 03, 2017",,,33h,,,,,,,
2761,2708,amaow,PlayStation 4,33h,90%,,3801878,Completed,First,"July 30, 2019",,,33h,,,,,,,
2762,2708,andrelvb,PC,33h 06m,100%,,5516905,Completed,First,,,,33h 06m,,,,,,,
2763,2708,YaeroPlane,PC,33h 50m,NR,,4309276,Completed,First,"July 05, 2016",,,33h 50m,,,,,,,
2764,2708,,PC,33h 59m,NR,,3125549,Completed,First,,,,33h 59m,,,,,,,
2765,2708,bour,Linux,34h,100%,,10337870,Completed,First,"October 24, 2019",,,34h,,,,,,,
2766,2708,tenebrarum,PC,34h,100%,All Single Player Achievements + Challanges + Runes + Upgrades,11212604,Playing Completed,Replay,"April 22, 2017",13h,,34h,,36h /,2h,,,,
2767,2708,rba1998,PC,34h 04m,90%,,6099020,Completed,First,,,,34h 04m,,,,,,,
2768,2708,pokichara,PC,34h 29m,NR,,5751954,Completed,First,December 2016,,,34h 29m,,,,,,,
2769,2708,Private,Xbox One,34h 43m,90%,,11226155,Completed,First,"February 24, 2017",,,34h 43m,,,,,,,
2770,2708,Cori91,PC,35h,100%,,8413139,Completed,First,May 2016,,,35h,,,,,,,
2771,2708,MillerHighLife,PC,35h,NR,,10369223,Completed,First,,,,35h,,,,,,,
2772,2708,PuttPutt,PC,35h,NR,,11445616,Completed,First,,,,35h,,,,,,,
2773,2708,Private,Nintendo Switch,35h,NR,Last few levels need to be 100%,5432761,Completed Retired,First,"January 24, 2018",,,35h,,,,,,,
2774,2708,lazis138,Nintendo Switch,35h,NR,,8676341,Completed,First,"April 20, 2019",,,35h,,,,,,,
2775,2708,matuka,PC,35h,80%,I did about 90% of the content. I took my time and used a leisurely playstyle as I often do with games. Read the codex.,11369410,Completed,First,"April 06, 2020",,,35h,,,,,,,
2776,2708,robojews,PlayStation 4,35h,NR,,11591394,Completed,First,"June 23, 2017",20h,,35h,,,,,,,
2777,2708,rodkaroma117,Xbox One,35h,NR,,3374740,Completed,First,"August 17, 2016",,,35h,,,,,,,
2778,2708,romando,PC,35h,NR,,4061163,Completed,First,"February 13, 2017",,,35h,,,,,,,
2779,2708,kezoore,PC,36h,NR,,4358235,Completed,First,,,,36h,,,,,,,
2780,2708,Writhm,Xbox One,37h,NR,,5500133,Completed,First,"October 01, 2018",,,37h,,,,,,,
2781,2708,,PC,38h,NR,,4051259,Completed,First,,,,38h,,,,,,,
2782,2708,,PC,39h,NR,,6502753,Completed,First,,,,39h,,,,,,,
2783,2708,Walk3r,PC,39h,100%,,8551397,Completed,First,"August 26, 2016",,,39h,,,,,,,
2784,2708,Ensoph,PC,40h,NR,,3988291,Completed,First,"January 30, 2017",,,40h,,,,,,,
2785,2708,Private,PlayStation 4,40h,NR,,11509094,Completed,First,"April 20, 2020",,,40h,,,,,,,
2786,2708,walrus4321,PC,40h,NR,,5010961,Completed,First,"July 05, 2017",,,40h,,,,,,,
2787,2708,litb1tchy,PC,41h,NR,"all secrets, unlockbles etc on hurt me plenty",10939419,Completed,First,"February 10, 2020",,,41h,,,,,,,
2788,2708,Private,PC,41h,NR,,10519171,Completed,First,"December 01, 2019",,,41h,,,,,,,
2789,2708,Venvenicio16,PC,41h 09m,NR,,10391754,Completed,First,"October 15, 2016",,,41h 09m,,,,,,,
2790,2708,bart22u,Xbox One,42h,90%,,11824112,Completed,First,"May 21, 2020",20h,,42h,,,,,,,
2791,2708,lambesk,PC,42h,NR,,11937512,Completed,First,,,,42h,,,,,,,
2792,2708,nickalleye,PC,43h,90%,,5078540,Completed,First,"September 21, 2017",,,43h,,,,,,,
2793,2708,Ardiffaz,PC,43h 01m,NR,,8073594,Completed,First,,,,43h 01m,,,,,,,
2794,2708,lumenx,PC,44h,NR,,3178825,Completed,First,"July 04, 2016",,,44h,,,,,,,
2795,2708,mrhaako,PC,46h,NR,,8858487,Completed,First,"May 28, 2019",,,46h,,,,,,,
2796,2708,ilurker,PC,47h 57m,NR,,6512241,Completed,First,"March 10, 2017",,,47h 57m,,,,,,,
2797,2708,Kage9,Xbox One,49h,NR,,11113240,Completed,First,"March 07, 2020",,,49h,,,,,,,
2798,2708,sfedi,PC,50h,100%,,6686540,Completed,First,"June 23, 2018",,,50h,,,,,,,
2799,2708,Faraz410,Xbox One,53h,NR,,5929381,Completed,First,"August 19, 2017",12h,,53h,,,,,,,
2800,2708,EngHaw,Xbox One,54h 02m,NR,,8170464,Completed,First,"November 17, 2018",,,54h 02m,,,,,,,
2801,2708,,PC,55h,NR,,10939282,Completed,First,,,,55h,,,,,,,
2802,2708,,PC,55h 34m,NR,,5673310,Completed,First,,,,55h 34m 27s,,,,,,,
2803,2708,gab388,PlayStation 4,60h,100%,,5286430,Completed,First,"December 01, 2017",,Completed all missions and got most of the trophies.,60h,,,,,,,
2804,2708,hackthebone,PC,61h 16m,70%,,8534347,Completed,First,"December 10, 2017",,,61h 16m,,,,,,,
2805,2708,Private,Xbox One,66h 54m,NR,,11666100,Completed,First,"May 17, 2020",,,66h 54m,,,,,,,
2806,2708,SarcasmAbound,PlayStation 4,11h 20m,80%,81st platinum trophy,4344928,Completed Retired,First,"April 23, 2017",7h 43m 42s,"Used guide for collectibles/faster route through levels, and the exploit to get 'A Toe Into Madness' to speed things up. Doubt I'll finish up any of the DLC.",,11h 20m 53s,,,,,,
2807,2708,Private,PlayStation 4,11h 52m,NR,,11117944,Completed,Replay,"March 09, 2020",,,,11h 52m,,,,,,
2808,2708,SnaaakeEater15,Xbox One,13h,NR,,10899457,Completed,Replay,"January 28, 2020",,,,13h,,,,,,
2809,2708,lewdmeat,PC,13h 44m,90%,,11424455,Replay Completed,First,"April 14, 2020",,,,13h 44m 41s,,,,,,
