,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes,Speedrun,Retired Notes
4073,15221,Private,PlayStation 4,164h 38m,100%,,6322193,Completed,First,"April 27, 2018",,164h 38m,,,,,
4074,15221,,PlayStation 4,165h,NR,,4601454,Completed,First,,,165h,,,,,
4075,15221,,PlayStation 4,165h,NR,,5354478,Completed,First,,155h,165h,300h,,,,
4076,15221,,PlayStation 4,165h,NR,,5527746,Completed,First,,,165h,,,,,
4077,15221,,PlayStation 3,165h,NR,"A casual, slowish playthrough exploring all areas but not a 100% in a lot of aspects.",6030559,Completed,First,,,165h,,,,,
4078,15221,Jeebus,PlayStation 4,165h,NR,,4367787,Completed,First,"July 20, 2018",,165h,,,,,
4079,15221,Tryne,PlayStation 3,165h,NR,,4562237,Completed,First,"June 10, 2017",,165h,,,,,
4080,15221,katharine_philip,PlayStation 4,165h,90%,,9298633,Replay Completed,First,April 2019,,165h,,,,,
4081,15221,korisan,PlayStation 3,165h,100%,"True Ending, all Confidants maxed, all trophies except those that can only be obtained through NG+ and the fishing one.",4510513,Backlog Completed,First,"May 31, 2017",,165h,,165h /,,,
4082,15221,Private,PlayStation 4,165h 03m,NR,Only Satanael and Twins left.,10381376,Completed,First,"November 07, 2019",,165h 03m,,,,,
4083,15221,Uschluch,Emulated,165h 08m,NR,,6570169,Completed,First,"October 05, 2018",,165h 08m,,,,,
4084,15221,Kaivoks,PlayStation 4,166h,80%,,6781272,Completed,First,"August 06, 2018",,166h,,,,,
4085,15221,Ueki_168,PlayStation 4,166h,NR,All Mementos. All Confidants. No NG+. No full compendium.,5082207,Completed,First,"April 03, 2020",,166h,,,,,
4086,15221,Straw,PlayStation 4,166h 29m,NR,Hard mode - Level 73 - Social stats maxed - 79% compendium,4535180,Completed,First,"June 05, 2017",,166h 29m,,,,,
4087,15221,,PlayStation 4,167h,NR,,4613555,Completed,First,,,167h,312h,,,,
4088,15221,,PlayStation 4,167h,NR,,8147721,Completed,First,,,167h,,,,,
4089,15221,,PlayStation 4,167h 06m,NR,,4365205,Completed,First,,,167h 06m,,,,,
4090,15221,spiderguard,PlayStation 4,168h 21m,NR,,5075189,Completed,First,"September 20, 2017",,168h 21m 14s,,,,,
4091,15221,Private,PlayStation 4,168h 25m,90%,Tried to max out without any guides. Failed to complete a few Social Links,5140032,Completed,First,"October 07, 2017",,168h 25m,,,,,
4092,15221,OldSkewl,PlayStation 4,168h 45m,NR,,8621355,Completed,First,"April 15, 2019",,168h 45m,,,Only played through one time. Did not max rank all confidants or create/find all masks. Play through was mostly Main Story with a few side stories opened. Did not start New Game Plus.,,
4093,15221,ShivaNata,PlayStation 4,169h 23m,NR,,4369493,Completed,First,"April 29, 2017",,169h 23m,,,,,
4094,15221,kaizenkuma,PlayStation 3,169h 28m,90%,,11238932,Completed,First,"February 16, 2019",,169h 28m,,,casually and valued social events,,
4095,15221,,PlayStation 4,170h,NR,,5635772,Completed,First,,,170h,,,,,
4096,15221,Gher,PlayStation 4,170h,NR,,7840297,Completed,First,,,170h,,,,,
4097,15221,Hro059,PlayStation 3,170h,100%,,8042913,Completed,First,"June 15, 2018",,170h,,,,,
4098,15221,Thezeroman,PlayStation 4,170h,80%,,9174362,Completed,First,,101h,170h,,,,,
4099,15221,kjellbo,PlayStation 4,170h,80%,,6066451,Completed,First,"April 01, 2018",,170h,,,,,
4100,15221,balynskiy,PlayStation 4,171h,NR,,10588367,Completed,First,,,171h,,,,,
4101,15221,,PlayStation 3,171h 19m,NR,Spent several hours combining my personas to obliterate the final boss. I also played with only 2 members at times(hard),10241034,Completed,First,,,171h 19m,,,,,
4102,15221,astarcalledspica,PlayStation 3,171h 19m,NR,"Hard mode, 19/22 maxed confidants, all mementos requests completed, max social stats",10241099,Completed,First,"October 13, 2019",,171h 19m,,,Took two a two year break because I usually don't finish games and my favorite character died which killed my motivation a lot. Anyways I had a lot of fun! This game is as amazing as the other Persona titles.,,
4103,15221,HenshinHero,PlayStation 4,171h 28m,NR,,4435596,Completed,First,,,171h 28m 05s,,,,,
4104,15221,,PlayStation 4,172h 51m,NR,,5920292,Completed,First,,,172h 51m 09s,,,,,
4105,15221,JohnRayJr,PlayStation 4,173h 18m,NR,,8200976,Completed,First,,,173h 18m,,,,,
4106,15221,,PlayStation 4,174h,NR,,6366657,Completed,First,,,174h,,,,,
4107,15221,,PlayStation 4,174h 17m,NR,This is after grinding a bit and trying to gain a high confidant rank with everyone. True ending,10191846,Completed,First,,,174h 17m,,,,,
4108,15221,,PlayStation 4,175h,NR,,5626423,Completed,First,,130h,175h,220h,,,,
4109,15221,,PlayStation 4,175h,NR,,6147168,Completed,First,,98h,175h,185h,,,,
4110,15221,easterhltb,PlayStation 4,175h,NR,Took my time with it,5118384,Completed,First,"May 28, 2017",,175h,,,,,
4111,15221,Kurawado,PlayStation 4,175h 04m,100%,"NG+, 100% Trophies.",4180355,Completed,First,,,175h 04m,250h 23m,,,,
4112,15221,CrimsonDevil,PlayStation 3,177h 03m,NR,"Rank 10 most confidants except High Priestess (rank 5), Empress (rank 1 lol), Hanged Man (rank 7), Star (rank fucking 9)",5548122,Completed,First,"December 31, 2017",,177h 03m,,,,,
4113,15221,,PlayStation 3,177h 24m,NR,,10865444,Completed,First,,99h 30m,177h 24m,222h 48m,,,,
4114,15221,,PlayStation 3,177h 50m,NR,,4622100,Completed,First,,,177h 50m,,,,,
4115,15221,darthjimicus,PlayStation 4,178h,NR,,8092136,Completed,First,"January 21, 2019",102h,178h,,,,,
4116,15221,,PlayStation 4,179h,NR,,10501199,Completed,First,,,179h,,,,,
4117,15221,iteddeck,PlayStation 4,179h,100%,,11710415,Completed,First,"January 08, 2018",,179h,,,,,
4118,15221,,PlayStation 4,180h,NR,,5122716,Completed,First,,,180h,,,,,
4119,15221,,PlayStation 3,180h,NR,,9077003,Completed,First,,,180h,,,,,
4120,15221,blackrose86,PlayStation 4,180h,NR,,6931417,Completed,First,"August 26, 2018",,180h,,,,,
4121,15221,derf213,Emulated,180h,NR,,10924922,Completed,First,"February 01, 2020",,180h,,,,,
4122,15221,rovingpianist,PlayStation 4,180h,100%,2 play through. at least. unless you follow guides it'll take another hundred hours (leisurely) to get through again.,4496275,Replay Completed,Replay,"June 02, 2017",155h 55m,180h,405h,155h 55m /,"A game that has reinstilled a love for video games. I've seriously had my faith in the future of this medium through this game.
A bit step up from P4, which is so impressive in its own right, considering P4 being great already. Loads of content. I feel 100% is an underestimate currently. Multiple​ runs through this is going to be a long time, especially given how it's enjoyable to savor every bit of dialogue, fighting, and order of operations; chasing perfection in a limited time, constantly.",,
4123,15221,,PlayStation 3,180h 30m,NR,,8048615,Completed,Replay,,80h 20m,180h 30m,300h,,,,
4124,15221,,Emulated,180h 35m,NR,,11063315,Completed,First,,147h 27m,180h 35m,,,,,
4125,15221,waxlyrical,PlayStation 4,181h,NR,,7170166,Completed,First,"October 02, 2018",,181h,,,,,
4126,15221,marichetti,PlayStation 4,182h,NR,,10790986,Completed,First,"January 10, 2020",,182h,,,,,
4127,15221,,PlayStation 4,182h 35m,NR,,4439207,Completed,First,,,182h 35m,,,,,
4128,15221,akiru_the_wolf,PlayStation 4,183h,NR,,9893512,Completed,First,"September 23, 2019",,183h,,,,,
4129,15221,summerfox,PlayStation 4,183h,100%,,6253145,Completed,First,"October 15, 2018",,183h,,,,,
4130,15221,FlipTheUsbTwice,PlayStation 4,183h 07m,90%,,8440685,Playing Completed,First,"March 10, 2019",,183h 07m,,,this game is too long and doesn't know when to end. 9/10,,
4131,15221,,PlayStation 4,183h 22m,NR,,4873990,Completed,First,,,183h 22m,,,,,
4132,15221,Chiefmemechef,PlayStation 4,184h 24m,NR,,8293603,Completed,First,"December 27, 2017",,184h 24m,,,,,
4133,15221,,PlayStation 4,184h 27m,NR,,4573850,Completed,First,,,184h 27m,,,,,
4134,15221,ThomasLingam,PlayStation 4,186h,NR,,8045620,Completed,First,,,186h,,,,,
4135,15221,Lemuzaurio,PlayStation 3,186h 15m,NR,,9306523,Completed,First,"September 05, 2019",,186h 15m,,,,,
4136,15221,Boomanter,PlayStation 3,189h 24m,100%,Merciless Mode All Endings Completed,4392309,Replay Custom List Completed,First,"May 12, 2017",,189h 24m,,189h 24m /,,,
4137,15221,Mav805,PlayStation 4,190h,100%,,4680611,Completed,First,"June 26, 2017",,190h,240h,,,,
4138,15221,solamon77,PlayStation 4,190h,NR,,5021046,Completed,First,"September 08, 2017",,190h,,,,,
4139,15221,Monsef,PlayStation 4,190h 41m,NR,,5008871,Completed,First,2017,,190h 41m 54s,,,,,
4140,15221,sedreghe,PlayStation 4,192h,NR,,9360011,Replay Completed,Replay,"May 13, 2017",93h,192h,198h,198h /,,,
4141,15221,,PlayStation 4,192h 47m,NR,,11783533,Completed,First,,,192h 47m,,,,,
4142,15221,Private,PlayStation 4,196h,NR,,5846516,Completed,First,"July 05, 2018",,196h,,,,,
4143,15221,Private,PlayStation 4,197h 44m,100%,,5520241,Completed,First,"July 05, 2018",,197h 44m,241h 13m,,,,
4144,15221,KnowledgePlox,PlayStation 4,198h,NR,,7092038,Completed,First,"September 16, 2018",,198h,,,,,
4145,15221,grenben,PlayStation 4,198h 28m,NR,,9173346,Completed,Replay,"July 17, 2019",,198h 28m,,,,,
4146,15221,xRichard,PlayStation 4,199h,NR,All Confidants and more,8359598,Completed,First,,,199h,,,,,
4147,15221,,PlayStation 4,200h,NR,,6242960,Completed,First,,115h 03m,200h,230h 34m,,,,
4148,15221,,PlayStation 4,200h,NR,,7898712,Completed,First,,146h,200h,,,,,
4149,15221,,PlayStation 4,200h,NR,,9443010,Completed,First,,,200h,,,,,
4150,15221,FullmetalSonic,PlayStation 4,200h,NR,,6189739,Replay Completed,Replay,"April 30, 2018",,200h,,200h /,,,
4151,15221,ZACK_VII,PlayStation 4,200h,90%,,11673767,Completed,First,,,200h,,,,,
4152,15221,limpscarab,PlayStation 4,200h,NR,,8716869,Completed,First,,,200h,,,,,
4153,15221,,PlayStation 3,200h 15m,NR,,6167734,Completed,First,,,200h 15m,,,,,
4154,15221,,PlayStation 4,200h 20m,NR,,8580238,Completed,First,,123h 59m 01s,200h 20m 45s,245h 32m,,,,
4155,15221,Private,PlayStation 4,201h 14m,NR,,3843174,Completed,First,"June 18, 2017",,201h 14m,,,,,
4156,15221,RoutineParticular,PlayStation 4,202h,90%,,6601818,Completed,First,,,202h,,,,,
4157,15221,piotros_org,PlayStation 4,202h 59m,100%,,5387182,Completed,First,"February 26, 2018",,202h 59m,,,"start 23.12.2017
lv73
max confidants: Ann Takami, Sadayo Kawakami, Toranosuke Yoshida, Yuuki Mishima",,
4158,15221,,PlayStation 4,203h,NR,,8022978,Completed,First,,,203h,,,,,
4159,15221,Private,PlayStation 4,205h,NR,,4395908,Replay Custom List Completed,First,,,205h,,,,,
4160,15221,futureMelody,PlayStation 4,205h,NR,Two Playthroughs,11044214,Completed,First,,,205h,,,,,
4161,15221,milktea_tv,PlayStation 4,208h 54m,NR,,11816468,Completed,First,"March 13, 2018",102h,208h 54m,411h 23m,,,,
4162,15221,asgorobets,PlayStation 4,210h,90%,Main Story + All mementos quests + 6 maxed out confidants and most others 5+ level,9392504,Completed,First,"August 19, 2019",,210h,,,,,
4163,15221,mandymoorehol,PlayStation 3,213h 16m,90%,,6601957,Completed,First,"July 15, 2018",,213h 16m,,,,,
4164,15221,thelizardking333,PlayStation 4,219h,100%,,7533667,Completed,First,"December 28, 2018",,219h,,,,,
4165,15221,Fromio,PlayStation 4,220h 18m,NR,,7685209,Completed,First,,,220h 18m,,,,,
4166,15221,Private,PlayStation 4,220h 50m,100%,,7789909,Completed,First,,,220h 50m,,,,,
4167,15221,,PlayStation 4,220h 56m,NR,,10752804,Completed,First,,111h 31m,220h 56m,240h,,,,
4168,15221,Atarniel,PlayStation 3,225h 03m,NR,"Got all trophies that don't require NG+, got way too caught up in customizing personas which easily added about 100 hrs",5198503,Completed,First,,,225h 03m,,,,,
4169,15221,SpeakNoEvil,PlayStation 4,226h 35m,90%,,11559923,Replay Completed,First,"March 25, 2020",,226h 35m 08s,,254h 13m /,,,
4170,15221,,PlayStation 4,227h 53m,NR,,6088686,Completed,First,,,227h 53m,,,,,
4171,15221,,PlayStation 4,230h,NR,,8022980,Completed,First,,,230h,,,,,
4172,15221,,PlayStation 4,240h,NR,,8854704,Completed,Replay,,120h,240h,300h,,,,
4173,15221,Fasto,PlayStation 4,240h,NR,,11695648,Completed,First,"May 10, 2020",,240h,302h,,,,
4174,15221,Tonokai,PlayStation 4,240h,NR,,8135520,Completed,First,"January 27, 2019",,240h,,,,,
4175,15221,,Emulated,245h 38m,NR,,10827784,Completed,First,,,245h 38m,,,,,
4176,15221,WhatEverIDC_00,PlayStation 4,250h,100%,,5468702,Completed,First,"August 10, 2017",,250h,,,,,
4177,15221,Vlash,PlayStation 4,251h,100%,"Got almost every trophy, grinded a lot in palaces and mementos while watching podcasts,hence the extreme amount of hours",4535301,Completed,First,"June 06, 2017",,251h,,,,,
4178,15221,Private,PlayStation 4,252h,NR,Gotten Everything completed in a single playthrough after Playthrough 2,8487539,Completed,Replay,"June 18, 2018",105h,252h,352h 31m,,,,
4179,15221,Gathma,PlayStation 4,269h 31m,NR,,4488710,Completed,First,,,269h 31m,,,,,
4180,15221,ataraxia,PlayStation 4,278h 28m,60%,,5296983,Completed,First,"October 21, 2017",,278h 28m,,,,,
4181,15221,Trovao2004,PlayStation 4,77h 10m,NR,,10388881,Replay Completed,Replay,"July 29, 2019",,,77h 10m,77h 10m /,"NG+, normal difficulty, all confidants maxed, every Mementos request, complete Persona compendium, etc. - 100% trophy run",,
4182,15221,DrDRA,PlayStation 4,78h,NR,,5461765,Completed,First,"December 13, 2017",,,78h,,,,
4183,15221,sturdyserpent,PlayStation 4,80h,90%,,7395278,Completed,First,,60h,,80h,,,,
4184,15221,nihles,PlayStation 4,86h 58m,NR,,5786767,Completed Retired,First,"May 08, 2017",,,86h 58m,,,,
4185,15221,,PlayStation 4,92h 13m,NR,,11631494,Completed,First,,45h 27m,51h,92h 13m,,,,
4186,15221,,PlayStation 4,92h 13m,NR,,11631498,Completed,First,,45h 27m,51h,92h 13m,,,,
4187,15221,MistaQT,PlayStation 4,97h,90%,,9444572,Completed,First,"August 25, 2019",,,97h,,,,
4188,15221,Zircank,PlayStation 3,97h,NR,,10959782,Completed,First,,,,97h,,,,
4189,15221,,PlayStation 4,97h 43m,NR,,10838078,Completed,First,,,,97h 43m,,,,
4190,15221,,PlayStation 4,98h 17m,NR,"NG+ with all side trophies, no fast forward.",4437722,Completed,First,,62h 31m,,98h 17m,,,,
4191,15221,OgreSamanosuke,PlayStation 4,99h 39m,NR,"True ending, all Arcana max, all requests complete, Reaper defeated, NG+ boss defeated",4442810,Completed,First,"May 02, 2017",,,99h 39m,,,,
4192,15221,,PlayStation 4,99h 49m,NR,"Max social stat, Reaper defeated, all Arcana max, true ending, sped to NG+ bonus boss",4356462,Completed,First,,,,99h 49m,,,,
4193,15221,Applebrap,PlayStation 4,100h,NR,,8716986,Completed,First,"May 04, 2019",,,100h,,,,
4194,15221,DarkLinkBJ,PlayStation 4,100h,90%,,10493887,Completed,First,,,,100h,,,,
4195,15221,WaveSquirrel,PlayStation 4,100h,100%,,4245428,Completed,First,"May 11, 2017",,84h 34m,100h,,Excellent game. Characters and social links maybe not quite as likable as Persona 4 but still awesome. Fantastic soundtrack and battle system.,,
4196,15221,robertmulbid,PlayStation 4,100h,NR,,10233151,Completed,First,,,,100h,,,,
4197,15221,RevolverDot,PlayStation 4,100h,NR,,6199446,Completed,Replay,"May 02, 2018",,,100h 01s,,,,
4198,15221,luchiesp,PlayStation 4,100h 03m,100%,,6032861,Replay Completed,Replay,"January 06, 2018",,93h 07m,100h 03m,191h 10m /,,,
4199,15221,grayman407,PlayStation 4,100h 30m,100%,,6152821,Completed,First,"April 20, 2018",,,100h 30m,,,,
4200,15221,,PlayStation 4,100h 37m,NR,,6441208,Completed,First,,,,100h 37m 25s,,,,
4201,15221,mmmcurry,PlayStation 4,102h 10m,NR,,4230349,Completed,Replay,"November 12, 2016",,,102h 10m,,,,
4202,15221,Tzukahara,PlayStation 4,102h 30m,100%,,5962468,Completed,First,"March 10, 2018",,,102h 30m,,,,
4203,15221,,PlayStation 4,105h,NR,,4225908,Completed,First,,,,105h,,,,
4204,15221,Thirot,PlayStation 4,105h 55m,NR,,6265796,Completed,First,"May 23, 2018",,,105h 55m,,,,
4205,15221,nobody4,PlayStation 4,105h 55m,NR,run for plat,7573376,Completed,First,"February 18, 2019",,,105h 55m,,,,
4206,15221,TwoThrones,PlayStation 4,107h 52m,80%,,4911660,Completed,First,"February 13, 2018",,,107h 52m,,,,
4207,15221,Private,PlayStation 4,108h 17m,90%,,9394353,Completed,First,"August 19, 2019",,,108h 17m,,,,
4208,15221,Private,PlayStation 4,108h 55m,70%,,10555993,Completed,First,"April 17, 2017",,,108h 55m,,,,
4209,15221,Kayorok,PlayStation 4,109h 02m,100%,,6383828,Completed,First,"June 11, 2018",,99h 57m,109h 02m,,,,
4210,15221,handheldgirl,PlayStation 4,109h 32m,70%,All confidants maxed. All books and games completed.,4622192,Completed,First,"November 11, 2019",,,109h 32m,,,,
4211,15221,WeaponKnight,PlayStation 4,109h 51m,NR,Fusing Satanael + defeating secret boss,5230055,Completed,First,"October 28, 2017",,104h 55m,109h 51m,,,,
4212,15221,Edward979797,PlayStation 4,110h,100%,,10993374,Completed,First,"July 29, 2017",,,110h,,,,
4213,15221,,PlayStation 4,110h 16m,NR,,4659388,Completed,First,,41h 36m 42s,106h 57m 28s,110h 16m 32s,,,,
4214,15221,Sonic_Blue,Emulated,110h 50m,NR,,8515218,Completed,First,,,,110h 50m 10s,,,,
4215,15221,Symphonicwinds,PlayStation 3,111h,100%,,6910680,Completed,First,"August 24, 2018",,,111h,,,,
4216,15221,malusblade,PlayStation 4,112h,90%,,6547494,Completed,First,"July 08, 2018",,,112h,,,,
4217,15221,,PlayStation 4,113h,NR,,4345287,Completed,First,,60h,90h,113h,,,,
4218,15221,,PlayStation 4,113h,NR,,4762645,Completed,First,,60h,,113h,,,,
4219,15221,,PlayStation 4,113h 23m,NR,,5098449,Completed,First,,,,113h 23m 55s,,,,
4220,15221,,PlayStation 4,114h,NR,,5814539,Completed,First,,,,114h,,,,
4221,15221,,PlayStation 4,114h 54m,NR,,6097873,Completed,First,,102h 08m 11s,105h 55m 08s,114h 54m 54s,,,,
4222,15221,,PlayStation 4,116h,NR,Complete playthrough and fighting the twins in NG+ for platinum,4365096,Completed,First,,,,116h,,,,
4223,15221,Digiclone,PlayStation 4,117h,100%,,7483595,Completed,First,"November 19, 2018",,,117h,,,,
4224,15221,,PlayStation 4,118h 17m,NR,,8794556,Completed,Replay,,,,118h 17m,,,,
4225,15221,SomaGuya,PlayStation 4,119h 10m,NR,,11094905,Completed,First,"December 21, 2019",,,119h 10m,,,,
4226,15221,,PlayStation 4,120h,NR,,4374508,Completed,First,,90h,105h,120h,,,,
4227,15221,,PlayStation 4,120h,NR,,4868560,Completed,First,,,,120h,,,,
4228,15221,,PlayStation 4,120h,NR,Didn't fuse 1 persona and didn't fight twins,7653995,Completed,First,,,,120h,,,,
4229,15221,,PlayStation 4,120h,NR,,9055417,Completed,Replay,,97h,105h,120h,,,,
4230,15221,BrolysReturn,PlayStation 4,120h,100%,,4418639,Replay Completed,Replay,"April 23, 2017",,,120h,120h /,,,
4231,15221,GymePoggle,PlayStation 4,120h,100%,,8659895,Completed,First,"April 22, 2019",,,120h,,,,
4232,15221,Obscho,PlayStation 4,120h,NR,,5055664,Completed,First,"September 16, 2017",,,120h,,,,
4233,15221,didisun,PlayStation 4,120h,NR,,10799734,Completed,First,"January 11, 2020",,,120h,,,,
4234,15221,fumaku,PlayStation 4,120h,NR,,4629868,Completed,First,"June 06, 2017",,,120h,,,,
4235,15221,lastimarse,PlayStation 4,120h,100%,,10183941,Playing Replay Completed,First,"July 03, 2017",96h,,120h,,,,
4236,15221,shinsoukoku,PlayStation 4,120h,100%,,10572294,Completed,Replay,"December 17, 2017",,,120h,,,,
4237,15221,,PlayStation 4,120h 59m,NR,,10233043,Completed,First,,96h 30m,110h 30m,120h 59m,,,,
4238,15221,,PlayStation 4,123h,NR,,4763428,Completed,First,,100h,,123h,,,,
4239,15221,,PlayStation 4,123h,NR,,6690622,Completed,First,,120h,122h,123h,,,,
4240,15221,,PlayStation 4,125h,NR,,6870140,Completed,Replay,,,,125h,,,,
4241,15221,DeepFrost,PlayStation 4,125h,NR,,8848386,Completed,First,"May 26, 2019",,,125h,,,,
4242,15221,Exelen,PlayStation 4,125h,NR,,4170984,Completed,First,"December 01, 2016",,84h,125h,,,,
4243,15221,boatchana,PlayStation 4,125h,NR,,11943253,Completed,First,"June 09, 2020",95h,110h,125h,,,,
4244,15221,,PlayStation 4,125h 34m,NR,,8718876,Completed,First,,88h 59m 51s,109h 05m 06s,125h 34m 08s,,,,
4245,15221,jmdoane42,PlayStation 4,127h,100%,,3422293,Completed,First,"May 16, 2018",88h,,127h,,,,
4246,15221,,PlayStation 4,128h,NR,,6107269,Completed,First,,,,128h,,,,
4247,15221,Private,PlayStation 3,128h 19m,NR,,10246182,Completed,First,"October 31, 2019",,,128h 19m 14s,,,,
4248,15221,,PlayStation 4,130h,NR,,4470676,Completed,First,,85h 59m,,130h,,,,
4249,15221,,PlayStation 4,130h,NR,,5218202,Completed,Replay,,,,130h,,,,
4250,15221,,PlayStation 4,130h,NR,,5556815,Completed,First,,90h 30m,110h,130h,,,,
4251,15221,,PlayStation 4,130h,NR,,10191778,Completed,First,,,,130h,,,,
4252,15221,Wheak,PlayStation 4,130h,NR,,6194743,Completed,Replay,,,,130h,,,,
4253,15221,Zblade00,PlayStation 3,130h,90%,,4484417,Completed,First,"April 16, 2017",70h,100h,130h,,,,
4254,15221,ingrey,PlayStation 4,130h,100%,,4746328,Completed,First,,96h,110h,130h,,,,
4255,15221,shinsoukoku,PlayStation 4,130h,100%,,10572293,Custom List 2 Completed,First,"October 25, 2017",,,130h,,,,
4256,15221,RenzoVIII,PlayStation 4,130h 20m,NR,,12020947,Completed,First,"June 17, 2020",,,130h 20m,,,,
4257,15221,,PlayStation 4,130h 21m,NR,,4460023,Completed,First,,78h 04m,90h 45m,130h 21m,,,,
4258,15221,rescgaming,PlayStation 4,130h 30m,NR,"First playthrough, all social links except Ryoji and devil, all side quests",4460200,Completed,First,"May 22, 2017",,,130h 30m,,,,
4259,15221,Private,PlayStation 3,130h 43m,100%,"Max Confidants, Max Social Stats, Full Compendium, Beat all Secret Bosses",4494042,Completed,First,"May 28, 2017",,,130h 43m,,,,
4260,15221,Tangerz,PlayStation 4,131h 55m,100%,,4918919,Completed,First,"August 17, 2017",,109h 35m,131h 55m,,,,
4261,15221,lyrwoyl,PlayStation 4,132h,NR,,7507559,Completed,First,,,,132h,,,,
4262,15221,,PlayStation 4,132h 42m,NR,,4359900,Completed,First,,,,132h 42m,,,,
4263,15221,haraminator,PlayStation 4,133h 06m,NR,,11610174,Completed,First,"April 29, 2020",105h 27m 33s,133h 06m 26s,133h 06m 27s,,,,
4264,15221,DarthGibblet,PlayStation 4,134h,NR,,4590690,Replay Completed,Replay,"December 25, 2018",,,134h,,,,
4265,15221,,PlayStation 4,135h,NR,,4392121,Completed,First,,,79h 35m,135h,,,,
4266,15221,BillEQ,PlayStation 4,135h,NR,Platinum trophy,4484420,Completed,First,"May 16, 2017",90h,,135h,,,,
4267,15221,Carm,PlayStation 3,135h,NR,,9206910,Completed,First,,,,135h,,,,
4268,15221,WaveSquirrel,PlayStation 4,135h,100%,Platinum trophy,4533401,Completed,Replay,"June 03, 2017",,,135h,,,,
4269,15221,Private,PlayStation 4,135h,NR,,11952087,Completed,First,"June 10, 2020",,,135h,,,,
4270,15221,Private,PlayStation 4,135h 19m,100%,,11294990,Completed,Replay,"March 30, 2020",,,135h 19m 37s,,,,
4271,15221,,PlayStation 4,135h 24m,NR,,6653708,Completed,First,,80h 15m,,135h 24m,,,,
4272,15221,BlueKrimzon_,PlayStation 4,135h 29m,100%,,4288420,Completed,First,"May 06, 2017",90h 29m,91h 32m,135h 29m,,This game is gaming addiction ;3,,
4273,15221,Mizuhiro,PlayStation 4,135h 32m,100%,,8723320,Completed,First,,81h 25m,,135h 32m,,,,
4274,15221,,PlayStation 4,136h 32m,NR,,4930264,Completed,First,,93h 32m,,136h 32m,,,,
4275,15221,Private,PlayStation 4,136h 44m,NR,plat,4393457,Replay Completed,Replay,"May 07, 2017",,85h,136h 44m,136h 44m /,,,
4276,15221,GreyGore,PlayStation 4,137h 15m,NR,,4658777,Completed,First,"July 16, 2017",86h 17m,,137h 15m,,,,
4277,15221,,PlayStation 4,138h,NR,,4394068,Completed,First,,86h 58m,90h,138h,,,,
4278,15221,Mateyo,PlayStation 4,139h,NR,,9559477,Completed,First,"May 15, 2017",,,139h,,,,
4279,15221,Zezitto,PlayStation 4,139h,100%,,5995968,Completed,First,"March 17, 2018",34h,59h,139h,,,,
4280,15221,Schwabbler,PlayStation 4,139h 52m,90%,Platinum Trophy.,8179138,Completed,First,"January 16, 2020",,,139h 52m,,,,
4281,15221,,PlayStation 4,140h,NR,"Platinum Trophy, one full playthrough, final trophies achieved on 5/18 of second playthrough.",4941714,Completed,First,,,,140h,,,,
4282,15221,Droll_O,PlayStation 4,140h,NR,,5745132,Completed,Replay,"June 15, 2017",60h,85h,140h,,,,
4283,15221,Iiddell,PlayStation 4,140h,NR,,10817768,Completed,First,"January 05, 2018",,,140h,,,,
4284,15221,ImLaura,PlayStation 4,140h,80%,,8573227,Completed,First,"November 24, 2018",90h,130h,140h,,,,
4285,15221,Palevo,PlayStation 4,140h,NR,,10439434,Completed,First,"May 09, 2018",,,140h,,,,
4286,15221,insilater,PlayStation 4,140h,NR,,4488772,Completed,First,"May 14, 2017",78h,90h,140h,,,,
4287,15221,solid_snack_kw,PlayStation 4,140h,NR,,6050638,Completed,First,"May 25, 2017",90h,110h,140h,,,,
4288,15221,stepanmosh,PlayStation 4,140h,NR,,6598052,Completed,First,,,,140h,,,,
4289,15221,Private,PlayStation 4,140h 06m,100%,,11150112,Completed,First,"March 18, 2020",,,140h 06m,,,,
4290,15221,BoogeyDK,PlayStation 4,140h 15m,100%,,11527561,Completed,First,"January 02, 2020",,,140h 15m,,,,
4291,15221,,PlayStation 4,140h 20m,NR,,3546746,Completed,First,,,86h 45m 20s,140h 20m 45s,,,,
4292,15221,,PlayStation 4,140h 26m,NR,,9422368,Completed,First,,69h 10m,81h 30m,140h 26m 07s,,,,
4293,15221,InfamousThieves,PlayStation 4,140h 43m,NR,,4378431,Completed,First,"May 02, 2017",,,140h 43m,,,,
4294,15221,,PlayStation 4,140h 50m,NR,,7875067,Completed,First,,96h 25m,,140h 50m,,,,
4295,15221,alan_raccoon,PlayStation 4,141h 30m,NR,,5084258,Completed,First,"September 22, 2017",90h 21m,,141h 30m,,,,
4296,15221,,PlayStation 4,141h 32m,NR,,8784856,Completed,First,,111h 28m 39s,132h 18m 13s,141h 32m 08s,,,,
4297,15221,VaskiTheAngel14,PlayStation 4,141h 45m,100%,,4415529,Completed,First,"May 06, 2017",89h 27m,95h 30m,141h 45m,,,,
4298,15221,Dusky,PlayStation 4,141h 58m,NR,,11804553,Completed,First,"April 18, 2020",,,141h 58m,,,,
4299,15221,,PlayStation 4,142h,NR,"platinum trophy, 3rd play though",11927306,Completed,Replay,,,,142h,,,,
4300,15221,the_ELF,PlayStation 4,142h,100%,2nd playthrough + Max Confidants + Compendium 100%,4593369,Completed,First,"June 16, 2017",,98h,142h,,,,
