,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Speedrun,Progress,Retired Notes
3803,38019,MelodicMandala,Nintendo Switch,150h,90%,,10354614,Completed,First,,,,150h,,,,
3804,38019,Private,Nintendo Switch,150h,NR,,5580344,Completed,First,"December 10, 2017",,,150h,,,,
3805,38019,MrLewf,Nintendo Switch,150h,NR,,10604962,Completed,First,,85h,,150h,,,,
3806,38019,Mrlinkzify,Nintendo Switch,150h,100%,,8973256,Playing Completed,First,,,,150h,,,150h /,
3807,38019,New_Brew,Nintendo Switch,150h,NR,,4644097,Completed,First,"June 27, 2017",,,150h,,,,
3808,38019,Nitroade24,Nintendo Switch,150h,100%,38% of the game in 150 hours,11897567,Completed,First,"May 29, 2020",60h,,150h,,,,
3809,38019,OniZell69,Nintendo Switch,150h,NR,,5122921,Completed,First,,,,150h,,,,
3810,38019,Pixaroholic,Nintendo Switch,150h,100%,,5315275,Completed,First,,,,150h,,,,
3811,38019,Private,Nintendo Switch,150h,100%,,11785932,Completed,First,"May 18, 2020",,,150h,,,,
3812,38019,Shrug,Nintendo Switch,150h,80%,,6561955,Completed,First,"December 18, 2018",,,150h,,,,
3813,38019,Shurtugal,Nintendo Switch,150h,100%,,4372364,Completed,First,"December 10, 2017",52h 30m,,150h,230h,,,
3814,38019,SkullKid2611,Nintendo Switch,150h,100%,,4769932,Completed,First,"July 16, 2017",60h,,150h,,,,
3815,38019,SpringVibes,Nintendo Switch,150h,NR,,6947831,Completed,First,"August 30, 2018",50h,,150h,346h,,,
3816,38019,TheWrathAbove,Nintendo Switch,150h,NR,,8991520,Completed,First,,,,150h,,,,
3817,38019,Ygid,Nintendo Switch,150h,100%,,11918930,Completed,First,"April 10, 2017",,,150h,,,,
3818,38019,big_oof,Nintendo Switch,150h,NR,,6143910,Completed,First,"April 18, 2018",60h,,150h,,,,
3819,38019,bstie1198,Nintendo Switch,150h,NR,,5519713,Completed,First,"February 17, 2019",,,150h,,,,
3820,38019,camino,Wii U,150h,100%,,7802128,Completed,First,"April 10, 2017",,,150h,,,,
3821,38019,cielofunk,Nintendo Switch,150h,NR,,8464900,Completed,First,"March 14, 2019",,,150h,,,,
3822,38019,detectivebunss,Nintendo Switch,150h,100%,,6647860,Playing Completed,First,"July 22, 2018",,,150h,,,150h /,
3823,38019,digipacopr,Nintendo Switch,150h,NR,"All Shrines, Completed DLC 1 + 2, ~400 Korok Seeds, Most armors fully upgraded",4176868,Completed,First,"March 20, 2018",,,150h,,,,
3824,38019,dutch1979,Nintendo Switch,150h,NR,,5400311,Playing Completed,First,"May 30, 2017",55h,,150h,,,150h 25m 30s /,
3825,38019,grayman407,Nintendo Switch,150h,100%,,4841537,Completed,First,"June 04, 2017",,,150h,,,,
3826,38019,harison22,Nintendo Switch,150h,NR,,11436226,Completed,First,"May 30, 2020",,,150h,,,,
3827,38019,icerdude,Nintendo Switch,150h,NR,,10517341,Completed,First,,,,150h,,,,
3828,38019,Private,Nintendo Switch,150h,NR,,6219542,Completed,First,"May 01, 2018",,,150h,,,,
3829,38019,katet_19,Nintendo Switch,150h,NR,,8791173,Completed,First,,,,150h,,,,
3830,38019,lionking03,Nintendo Switch,150h,NR,,8851374,Completed,First,"August 22, 2017",,,150h,,,,
3831,38019,luishltp,Wii U,150h,100%,105 shrines completed.,6560142,Completed,First,"July 09, 2018",,,150h,,,,
3832,38019,narddog42,Nintendo Switch,150h,NR,,6930047,Completed,Replay,"December 13, 2018",,,150h,,,,
3833,38019,petecj101,Nintendo Switch,150h,100%,,5611166,Completed,First,"January 07, 2018",40h,,150h,,,,
3834,38019,prhewson,Wii U,150h,NR,,5012398,Completed,First,"November 01, 2017",,,150h,,,,
3835,38019,projectmayhem,Nintendo Switch,150h,100%,"All quests and armor sets, not all korok seeds (156/900)",4510437,Completed,First,"May 30, 2017",,,150h,,,,
3836,38019,sickmachine,Nintendo Switch,150h,100%,,7983248,Completed,First,"January 08, 2019",,,150h,,,,
3837,38019,Private,Nintendo Switch,150h,NR,,4453297,Completed,First,"April 29, 2017",,,150h,,,,
3838,38019,smallshibe,Nintendo Switch,150h,100%,,9591720,Playing Completed,First,"February 27, 2018",,,150h,,,,
3839,38019,snubbybill,Wii U,150h,100%,,4279502,Completed,First,"April 04, 2017",,,150h,,,,
3840,38019,superbusti,Nintendo Switch,150h,NR,,10936383,Completed,First,,,,150h,,,,
3841,38019,Private,Nintendo Switch,150h,100%,,10391459,Completed,First,"February 10, 2018",,,150h,,,,
3842,38019,Private,Wii U,150h 34m,NR,"Included all of the shrines, most of the compendium, and a good chunk of the Korok seeds",4118461,Completed,First,"March 21, 2017",,,150h 34m,,,,
3843,38019,baldsince16,Nintendo Switch,152h,NR,,11889147,Completed,First,,,,152h,,,,
3844,38019,Andjony,Emulated,154h,100%,,9460393,Completed,First,"August 26, 2019",,,154h,,,,
3845,38019,,Nintendo Switch,155h,NR,,6262925,Completed,First,,,,155h,,,,
3846,38019,,Nintendo Switch,155h,NR,,11696780,Completed,First,,,,155h,,,,
3847,38019,BrittleBonesJones,Nintendo Switch,155h,90%,,11078423,Completed,First,,,,155h,,,,
3848,38019,Burak4410,Nintendo Switch,155h,NR,,11362391,Completed,First,,,,155h,,,,
3849,38019,Private,Nintendo Switch,155h,90%,,4891367,Completed,First,"November 18, 2017",,,155h,,,,
3850,38019,Exare,Nintendo Switch,155h,NR,,5396109,Completed,First,"December 03, 2018",,,155h,,,,
3851,38019,Gamu_,Nintendo Switch,155h,100%,No Korok Seeds,6804176,Completed,First,"March 24, 2017",,Got everything except Korok Seeds,155h,,,,
3852,38019,JohnnyOutrun,Nintendo Switch,155h,80%,,11144635,Completed,First,"February 20, 2020",,,155h,,,,
3853,38019,Kazuya,Nintendo Switch,155h,80%,,9193852,Completed,First,"January 31, 2018",,,155h,,,,
3854,38019,Laaveem,Nintendo Switch,155h,NR,,5518239,Completed,First,"December 26, 2017",,,155h,,,,
3855,38019,MisterFlyBear,Nintendo Switch,155h,100%,,11189477,Completed,First,"March 19, 2020",,,155h,,,,
3856,38019,NoodleSundays,Nintendo Switch,155h,100%,,11302393,Completed,First,March 2019,,,155h,,,,
3857,38019,Raph21,Nintendo Switch,155h,NR,Almost all Look Seeds,10775436,Completed,First,,,,155h,,,,
3858,38019,cstebar,Nintendo Switch,155h,NR,(155 or more) all side quests and shrines complete,4784523,Completed,First,"September 12, 2017",,,155h,,,,
3859,38019,gloomgarden,Nintendo Switch,155h,NR,,8944575,Completed,First,,,,155h,,,,
3860,38019,Private,Nintendo Switch,155h,100%,,11365665,Completed,First,,,,155h,,,,
3861,38019,jlaue317,Nintendo Switch,155h,NR,,4877120,Completed,First,"August 08, 2017",,,155h,,,,
3862,38019,kentoshin,Nintendo Switch,155h,100%,All Shrines Complete,11790768,Completed,First,"May 15, 2020",,,155h,,,,
3863,38019,Private,Nintendo Switch,155h,NR,,4576333,Completed,First,"June 16, 2017",,,155h,,,,
3864,38019,Private,Nintendo Switch,155h,100%,,9366715,Completed,First,,,,155h,,,,
3865,38019,thehobbad,Nintendo Switch,155h,NR,,9112035,Completed,First,"July 03, 2019",,,155h,,,,
3866,38019,Private,Nintendo Switch,155h,NR,,9017006,Completed,First,"October 23, 2018",,"110/120 Shrines, not all optional quests, 203 korok seeds, all dlc",155h,,,,
3867,38019,zaxdar,Wii U,155h 24m,100%,"ALL QUESTS + SIDEQUESTS + SHRINES. Every equipment obtained. Did not obtain every Korok, or fully upgrade every equip",5098392,Completed,First,,,,155h 24m,,,,
3868,38019,toastyimp,Wii U,156h 34m,NR,"4 Divine Beasts, 120 Shrines, around 150 Koroks",11591585,Completed,First,"April 24, 2017",,,156h 34m,,,,
3869,38019,,Wii U,156h 37m,NR,,4493404,Completed,First,,,,156h 37m,,,,
3870,38019,,Nintendo Switch,157h,NR,,6669656,Completed,First,,,,157h,,,,
3871,38019,xsunk,Wii U,157h 14m,NR,"100 shrines, 207 korok seeds, all memories, all main quests, 59 side quests, 27 hp, 48 clothes",5633459,Completed,First,"January 10, 2018",,"100 shrines, 207 korok seeds, all memories, all main quests, 59 side quests, 27 hp, 48 clothes",157h 14m,,,,
3872,38019,,Wii U,158h,NR,,11830014,Completed,First,,,,158h,,,,
3873,38019,,Emulated,158h 23m,NR,,11600099,Completed,First,,,,158h 23m,,,,
3874,38019,,Emulated,158h 23m,NR,,11600106,Completed,First,,,,158h 23m,,,,
3875,38019,,Wii U,158h 46m,NR,,8353488,Completed,First,,,,158h 46m,,,,
3876,38019,,Wii U,159h,NR,"Completed every shrine, side quest, shrine quest. Only 240 korok seeds. would be ""Leisure"" category",4200087,Completed,First,,,,159h,,,,
3877,38019,,Nintendo Switch,160h,NR,"120 Shrines + 160 Korok Seeds, All Armor and Items. Used YouTube for Shrine location when I got 90 Shrines done.",4322241,Completed,First,,,,160h,,,,
3878,38019,,Wii U,160h,NR,,4358284,Completed,First,,,,160h,,,,
3879,38019,,Wii U,160h,NR,This is with a guide for the final pieces,4460228,Completed,First,,70h,,160h,260h,,,
3880,38019,,Nintendo Switch,160h,NR,,4746424,Completed,First,,,,160h,,,,
3881,38019,,Nintendo Switch,160h,NR,,4811131,Completed,First,,80h,,160h,180h,,,
3882,38019,,Wii U,160h,NR,,6423365,Completed,First,,,,160h,,,,
3883,38019,Private,Wii U,160h,NR,,10998017,Completed,First,,,,160h,,,,
3884,38019,Ma9den,Nintendo Switch,160h,100%,,9572556,Completed,Replay,"January 30, 2019",45h,,160h,,,,
3885,38019,Pugs9603,Nintendo Switch,160h,NR,,9145897,Replay Completed Retired,Replay,"October 13, 2016",50h,,160h,200h,,160h /,
3886,38019,Robotbling,Wii U,160h,90%,,5467403,Completed,First,,,,160h,,,,
3887,38019,SeraphGamer,Nintendo Switch,160h,100%,"Finished all sidequests, found every shrine, updated most armour set, & collected ~300 Korok seeds before story finish.",4492969,Completed,First,"May 28, 2017",,,160h,,,,
3888,38019,SirCalalot,Nintendo Switch,160h,NR,,4446350,Completed,First,"May 06, 2017",,,160h,,,,
3889,38019,Soncifan001,Nintendo Switch,160h,NR,,8555076,Completed,First,"April 01, 2019",,,160h,,,,
3890,38019,Zergplex,Nintendo Switch,160h,100%,,10520701,Completed,First,"September 09, 2017",,Start Date: 5/13/2017,160h,,,,
3891,38019,jamesngregson,Nintendo Switch,160h,NR,,5945076,Backlog Completed,First,"March 07, 2018",60h,,160h,,,,
3892,38019,kemosabe112,Nintendo Switch,160h,100%,,9192526,Completed,First,"August 13, 2017",,,160h,,,,
3893,38019,Private,Nintendo Switch,160h,NR,,8308570,Completed,First,"February 19, 2019",,,160h,,,,
3894,38019,pasqualegrazioso,Nintendo Switch,160h,NR,,10184514,Completed,First,,,,160h,,,,
3895,38019,razorhanzo,Nintendo Switch,160h,NR,,10526478,Completed,First,"December 02, 2019",,,160h,,,,
3896,38019,,Nintendo Switch,160h 15m,NR,,8367094,Completed,First,,,,160h 15m,,,,
3897,38019,ceevienty,Nintendo Switch,160h 20m,NR,,10909813,Completed,First,,,,160h 20m,,,,
3898,38019,Teknon,Wii U,161h,NR,"Did pretty much everything you can, including DLC. All sidequests, beat every shrine, collected over 300 Korok seeds",4529707,Completed,First,,,,161h,,,,
3899,38019,Private,Wii U,161h,NR,,4561751,Completed,First,,,,161h,,,,
3900,38019,aversiveesperado,Wii U,161h 21m,100%,,4549296,Completed,First,"April 09, 2017",,,161h 21m,,,,
3901,38019,lesserredpanda,Nintendo Switch,164h,100%,Main Story + 120 Shrines,6309312,Completed,First,,,,164h,,,,
3902,38019,,Nintendo Switch,165h,NR,,4306274,Completed,First,,,,165h,,,,
3903,38019,,Nintendo Switch,165h,NR,,6438322,Completed,First,,,,165h,,,,
3904,38019,,Nintendo Switch,165h,NR,,8677460,Completed,First,,,,165h,,,,
3905,38019,40games2beat,Nintendo Switch,165h,NR,,4816752,Completed,First,June 2017,,,165h,,,,
3906,38019,CjGerz,Nintendo Switch,165h,NR,Only hardest master sword dungeon and korok seeds left.,6773598,Completed,First,"August 05, 2018",,,165h,,,,
3907,38019,iXeRay,Emulated,165h,90%,All content except Korok seeds,11572493,Completed,First,"April 26, 2020",,,165h,,,,
3908,38019,laurenhyrule,Nintendo Switch,165h,NR,,4467722,Completed,First,,,,165h,,,,
3909,38019,xenophile27,Nintendo Switch,165h,NR,,5859355,Completed,First,,,,165h,,,,
3910,38019,,Nintendo Switch,165h 30m,NR,,8904301,Completed,First,,,,165h 30m 23s,,,,
3911,38019,PolitePatamon,Wii U,166h 26m,100%,,4481794,Playing Completed,Replay,March 2017,,,166h 26m,,,177h 58m /,
3912,38019,,Nintendo Switch,167h 22m,NR,,8396111,Completed,First,,,,167h 22m,,,,
3913,38019,,Nintendo Switch,170h,NR,,5586027,Completed,First,,,,170h,,,,
3914,38019,,Nintendo Switch,170h,NR,I have not done all of the main extra's,9131090,Completed,First,,,,170h,,,,
3915,38019,,Nintendo Switch,170h,NR,,11450404,Completed,First,,90h,,170h,250h,,,
3916,38019,Crofteh,Nintendo Switch,170h,NR,,4161426,Completed,First,"June 28, 2017",,,170h,,,,
3917,38019,CronGM,Nintendo Switch,170h,NR,,5019536,Completed,First,"December 07, 2017",,,170h,,,,
3918,38019,Framaaw_,Wii U,170h,NR,,11011030,Completed,Replay,"August 18, 2019",,,170h,,,,
3919,38019,HNO3,Nintendo Switch,170h,NR,,10567300,Completed,First,,,,170h,,,,
3920,38019,Lucianoger,Nintendo Switch,170h,100%,I'm still missing most of the Korok Seeds.,8068221,Completed,First,"December 01, 2017",80h,,170h,,,,
3921,38019,PKCoolness,Nintendo Switch,170h,NR,,8313622,Completed,First,April 2017,,,170h,,,,
3922,38019,RafaTVaz,Nintendo Switch,170h,100%,,5669242,Completed,First,"December 17, 2017",,,170h,,,,
3923,38019,Toniii,Nintendo Switch,170h,100%,,10627591,Playing Replay Completed,First,"October 10, 2019",80h,,170h,190h,,250h /,
3924,38019,VectorHeavens,Nintendo Switch,170h,100%,,6034949,Completed,First,"March 23, 2018",,,170h,,,,
3925,38019,fistonich,Nintendo Switch,170h,NR,,5479777,Completed,First,,,,170h,,,,
3926,38019,footedjupiter,Nintendo Switch,170h,100%,,10422947,Completed,First,"November 13, 2019",,,170h,,,,
3927,38019,lVlajora,Nintendo Switch,170h,80%,,6298178,Playing Completed,First,,,,170h,,,170h /,
3928,38019,Private,Nintendo Switch,170h,100%,,11789320,Completed,First,,,,170h,,,,
3929,38019,michael_mirza,Wii U,170h 50m,NR,,7824341,Backlog Completed,First,,,,170h 50m,,,,
3930,38019,,Wii U,172h,NR,Includes time for both DLC,9176942,Completed,First,,,,172h,,,,
3931,38019,Blackrabbit2,Wii U,173h 24m,100%,,3419709,Completed,First,"December 31, 2018",,,173h 24m,,,,
3932,38019,,Nintendo Switch,175h,NR,,5700171,Completed,First,,50h,,175h,,,,
3933,38019,,Nintendo Switch,175h,NR,,7206909,Completed,First,,,,175h,,,,
3934,38019,EpicBro99,Nintendo Switch,175h,NR,,10719890,Completed,First,,43h 30m,,175h,,,,
3935,38019,FroMighty1,Nintendo Switch,175h,100%,,9128961,Completed,First,,,,175h,,,,
3936,38019,LtBoon,Nintendo Switch,175h,100%,,11227497,Completed,First,"March 23, 2020",,,175h,,,,
3937,38019,borjaburgos,Nintendo Switch,175h,NR,,9461192,Completed,First,"August 26, 2017",,,175h,,,,
3938,38019,Private,Nintendo Switch,175h,100%,"All Shrines completed, including DLC shrines. All Divine Beasts defeated, including DLC. Tunic of the Wild gotten.",10704758,Completed,First,"January 07, 2019",,"Began on 2018.03.13. Took my time, somtimes taking long breaks. Got a couple hundred Korok Seeds. Played most of the game with pro HUD enabled. Completed all DLC except level 3 Trial of the Sword.",175h,,,,
3939,38019,dweelie,Nintendo Switch,175h,NR,,8132249,Completed,First,,,,175h,,,,
3940,38019,joeylord12,Nintendo Switch,175h,NR,,7937319,Completed,First,,,,175h,,,,
3941,38019,visceron,Wii U,175h,90%,"116 Shrines, 332 Korok Seeds",4302669,Completed,First,"April 12, 2017",,,175h,,,,
3942,38019,fpastor,Nintendo Switch,177h,NR,,10233686,Completed,First,,,,177h,,,,
3943,38019,vetti,Wii U,178h,NR,,11858827,Completed,First,"May 29, 2020",,,178h,,,,
3944,38019,pokepaw,Nintendo Switch,178h 17m,100%,"600+ korok seeds, almost a complete gallery, all 18 memories, 120 shrines",4326545,Completed,First,"August 25, 2017",,,178h 17m 29s,,,,
3945,38019,,Nintendo Switch,180h,NR,,5848724,Completed,First,,,,180h,,,,
3946,38019,,Nintendo Switch,180h,NR,Everything but the Korok seeds,11260572,Completed,First,,,,180h,,,,
3947,38019,,Nintendo Switch,180h,NR,,11777155,Completed,First,,,,180h,,,,
3948,38019,FoFo64,Nintendo Switch,180h,NR,,8109217,Completed,First,,,,180h,450h,,,
3949,38019,JonathanNielson,Nintendo Switch,180h,NR,,5752354,Completed,First,,,,180h,,,,
3950,38019,McHawk,Nintendo Switch,180h,100%,,5845736,Completed,First,"January 18, 2020",,,180h,,,,
3951,38019,Natty1499,Nintendo Switch,180h,NR,,11751241,Completed,First,"May 15, 2020",,,180h,,,,
3952,38019,Sylvaris,Nintendo Switch,180h,NR,,9450272,Completed,First,"August 25, 2019",45h,,180h,,,,
3953,38019,Thoeren,Wii U,180h,100%,,5126145,Completed,First,"October 02, 2017",,,180h,,,,
3954,38019,Tiltbr,Wii U,180h,NR,,4906104,Completed,First,"April 03, 2017",,,180h,,,,
3955,38019,cookypuss,Wii U,180h,100%,,6098178,Completed,First,"April 09, 2018",,Only a few hundred korok seeds remaining,180h,,,,
3956,38019,Private,Nintendo Switch,180h,100%,Beat vanilla game & DLC 1.,5960573,Completed,First,"September 10, 2017",,,180h,,,,
3957,38019,gaizkairu,Nintendo Switch,180h,NR,,4974485,Completed,First,,,,180h,,,,
3958,38019,heartscar91,Nintendo Switch,180h,NR,,4358173,Completed,First,"April 26, 2017",,,180h,,,,
3959,38019,jilipop,Nintendo Switch,180h,NR,,8121575,Completed,First,2018,,,180h,,,,
3960,38019,libitz55,Nintendo Switch,180h,NR,,9099786,Completed,First,"July 07, 2018",,,180h,,,,
3961,38019,oneshinyapple,Nintendo Switch,180h,100%,,4277866,Playing Completed,First,"March 03, 2017",,,180h,,,,
3962,38019,,Nintendo Switch,182h,NR,,8441383,Completed,First,,80h,,182h,,,,
3963,38019,,Emulated,182h 17m,NR,,5455491,Completed,First,,,,182h 17m 43s,,,,
3964,38019,Vlash,Wii U,183h,100%,"Almost everything, except Korok Seeds and some armor upgrades...",4150172,Completed,First,"April 07, 2017",,"I completed the following:
-Every Shrine
-Every Main Quest
-Every Side Quest
-Found every recoverable memory
-Completed the Compendium
-Got about 390 Korok Seeds (without any form of guide, just by exploring naturally)
What I didn't do:
-Collect all of the 900 Korok Seeds
-Do every race/challange, some where just too boring or frustrating
-Upgrade every armor (didn't want to farm the dragons for parts, and didn't want to cheese star fragments)",183h,,,,
3965,38019,,Nintendo Switch,185h,NR,,5284657,Completed,First,,,,185h,,,,
3966,38019,,Nintendo Switch,185h,NR,,6253864,Completed,First,,,,185h,,,,
3967,38019,,Nintendo Switch,185h,NR,,6680249,Completed,First,,,,185h,,,,
3968,38019,,Nintendo Switch,185h,NR,,7434760,Completed,First,,,,185h,,,,
3969,38019,Akkusativ,Nintendo Switch,185h,100%,,11324061,Completed,First,,,,185h,,,,
3970,38019,MAXHAH,Nintendo Switch,185h,100%,,5072176,Completed,First,"September 19, 2017",,"All quest (DLC1+DLC2)
All Shrines
All Photos
All Upgrades
306 Koroks",185h,,,,
3971,38019,Shinobi_Dude,Nintendo Switch,185h,100%,,6055696,Completed,First,,,,185h,,,,
3972,38019,Private,Nintendo Switch,185h,100%,No Fast-Travel,4263091,Playing Completed,First,"March 29, 2017",,,185h,,,195h /,
3973,38019,akiru_the_wolf,Nintendo Switch,185h,NR,Only missing Koroks,9989696,Completed,First,"September 23, 2019",,,185h,,,,
3974,38019,eugeniam,Nintendo Switch,185h,NR,,11300892,Completed,First,"January 01, 2020",,,185h,,,,
3975,38019,yesnocancel,Nintendo Switch,185h,100%,"Complete: All shrines, all quests, DLC2, DLC1 except for final trials / missing: Koroks, equipment upgrades, map percent",5811263,Completed,First,"January 28, 2018",,,185h,,,,
3976,38019,barnziee,Wii U,186h 22m,NR,51% complete,4661317,Completed,First,"June 30, 2017",,,186h 22m,,,,
3977,38019,,Nintendo Switch,187h 21m,NR,,9169540,Completed,First,,,,187h 21m,,,,
3978,38019,Suelle,Nintendo Switch,187h 56m,NR,Not yet 100% completed here,7217846,Completed,First,"October 09, 2018",45h 37m 09s,,187h 56m 32s,,,,
3979,38019,Private,Nintendo Switch,189h,NR,,6779460,Completed,First,"August 06, 2018",,,189h,,,,
3980,38019,,Nintendo Switch,190h,NR,,5834566,Completed,First,,,,190h,,,,
3981,38019,,Nintendo Switch,190h,NR,,8518606,Completed,First,,,,190h,,,,
3982,38019,,Nintendo Switch,190h,NR,,10162484,Completed,First,,,,190h,210h,,,
3983,38019,,Nintendo Switch,190h,NR,,11888543,Completed,First,,,,190h,,,,
3984,38019,Bulb,Nintendo Switch,190h,100%,,8528628,Completed,First,,,,190h,,,,
3985,38019,KnightVIl,Nintendo Switch,190h,100%,,11808508,Completed,First,"May 21, 2020",,,190h,,,,
3986,38019,Marlenka,Nintendo Switch,190h,NR,,10450989,Completed,First,"November 19, 2019",,,190h,,,,
3987,38019,Maxxlle,Nintendo Switch,190h,100%,,10974440,Completed,First,"February 10, 2019",,150h (Story),190h,,,,
3988,38019,SirVictorSponge,Nintendo Switch,190h,100%,"Main quest, all side quests, all shrines, all armor pieces and DLC. Everything but Korok seeds and at a leisurely pace.",8638946,Completed,First,"April 08, 2019",,,190h,,,,
3989,38019,Private,Nintendo Switch,190h,NR,,11181429,Completed,First,,,,190h,,,,
3990,38019,caku,Nintendo Switch,190h,NR,,10450496,Completed,First,"January 19, 2019",,,190h,,,,
3991,38019,shpongloidian,Nintendo Switch,190h,NR,Havent defeated Ganon. 115 shrines and like 95% of everything else. 179 korok seeds,11989294,Completed,First,"November 15, 2017",,,190h,,,,
3992,38019,vince_mpl,Nintendo Switch,190h,NR,,5874272,Completed,First,"October 01, 2017",,,190h,,,,
3993,38019,yayakon85,Nintendo Switch,190h,NR,"all shrines, 350 Koroks",8444720,Completed,First,"February 11, 2019",30h,,190h,,,,
3994,38019,vboipinoy,Nintendo Switch,190h 30m,NR,,6773828,Completed,First,,,,190h 30m,,,,
3995,38019,,Nintendo Switch,191h,NR,,6142414,Completed,First,,,,191h,,,,
3996,38019,,Nintendo Switch,195h,NR,,10894492,Completed,First,,,,195h,,,,
3997,38019,,Nintendo Switch,195h,NR,,11855895,Completed,First,,,,195h,,,,
3998,38019,Angy,Nintendo Switch,195h,100%,235h without DLC / 250h DLC 1 included,4344072,Completed,First,"June 05, 2017",,,195h,235h,,,
3999,38019,EssThree,Nintendo Switch,195h,NR,,5633569,Completed,First,"January 08, 2018",,,195h,,,,
4000,38019,JGCNE,Nintendo Switch,195h,80%,,6011940,Completed,First,"December 22, 2017",,,195h,,,,
4001,38019,Ranger_1,Nintendo Switch,195h,NR,,8233092,Completed,First,"June 26, 2019",,,195h,,,,
4002,38019,Zaekr,Nintendo Switch,195h,NR,,5527489,Completed,First,"December 27, 2017",,,195h,,,,
4003,38019,alesanz237,Nintendo Switch,195h,NR,,8545943,Completed,Replay,"March 30, 2019",,,195h,,,,
4004,38019,,Nintendo Switch,196h,NR,,8211401,Completed,First,,80h 30m,,196h,,,,
4005,38019,PsychoNezumi,Wii U,196h 03m,NR,,4299891,Completed,First,"April 22, 2017",,,196h 03m,,,,
4006,38019,Private,Wii U,198h,NR,,8562954,Completed,First,"April 03, 2019",,,198h,,,,
4007,38019,,Wii U,200h,NR,,5172976,Completed,First,,,,200h,,,,
4008,38019,,Nintendo Switch,200h,NR,,5704271,Completed,First,,,,200h,,,,
4009,38019,,Nintendo Switch,200h,NR,"All memories, All shrines, all quests, all upgrades & 100% map completion",5969812,Completed,First,,,,200h,350h,,,
4010,38019,,Nintendo Switch,200h,NR,"120 Shrines, all armor upgrades, 4 beasts, nearly all quests, 240 koroks",7383690,Completed,First,,,,200h,,,,
4011,38019,,Nintendo Switch,200h,NR,,11859685,Completed,First,,,,200h,,,,
4012,38019,Cristianplay,Wii U,200h,100%,,9331837,Completed,Replay,2018,,,200h,,,,
4013,38019,EricMurashi,Nintendo Switch,200h,100%,,8479263,Completed,First,,,,200h,,,,
4014,38019,EricMurashi,Nintendo Switch,200h,100%,,9277813,Completed,First,,,,200h,,,,
4015,38019,Faldown,Nintendo Switch,200h,90%,,6319339,Completed,First,,,,200h,,,,
4016,38019,LittleDragon777,Nintendo Switch,200h,100%,,11514089,Completed,First,"April 21, 2020",,,200h,,,,
4017,38019,Luhtero,Nintendo Switch,200h,NR,,11633321,Completed,First,"May 03, 2020",80h,,200h,,,,
4018,38019,Natebaby,Nintendo Switch,200h,NR,,4607068,Completed,First,"June 21, 2017",,,200h,,,,
4019,38019,Nicocys,Nintendo Switch,200h,NR,,8505350,Completed,First,,,,200h,,,,
4020,38019,Tentandcool,Nintendo Switch,200h,100%,"All Shrines, 300 Korok Seeds, All Divine beasts",8926068,Completed Retired,First,,,,200h,,,,
4021,38019,Vayar,Nintendo Switch,200h,100%,"Master Mode, all shrines, ~300 seeds, all beasts",10414836,Completed,Replay,,,,200h,,,,
4022,38019,brandondelvalle,Nintendo Switch,200h,100%,,8071784,Completed,First,"March 31, 2017",55h,,200h,,,,
4023,38019,callefler,Nintendo Switch,200h,NR,"I've done everything except all armor upgrades, koroks, & hinox. Also missed a couple horse items",4509207,Completed,First,"April 15, 2017",,,200h,,,,
4024,38019,fatvegeta,Wii U,200h,NR,,9404438,Replay Completed,Replay,"August 10, 2018",,"This game kept me company when I was recovering from ACL surgery in 2017. 200 hours was my guess for total time for the first playthrough, but it could have easily been more.",200h,,,,
4025,38019,Private,Nintendo Switch,200h,100%,,6097356,Completed,First,"November 10, 2017",,,200h,,,,
4026,38019,Private,Nintendo Switch,200h,NR,,8473093,Completed,First,"March 16, 2019",,,200h,,,,
4027,38019,wakka85,Nintendo Switch,200h,100%,,11238605,Completed,First,"December 10, 2018",,,200h,,,,
4028,38019,,Nintendo Switch,201h 25m,NR,,12007520,Completed,First,,,,201h 25m 34s,,,,
4029,38019,spudmcqueen,Nintendo Switch,203h,90%,All 120 shrines plus many side quests and general exploring,8474559,Completed,First,,60h,,203h,,,,
4030,38019,techskillz,Nintendo Switch,203h 24m,100%,,9318205,Completed,First,"August 07, 2019",,Black Eagles,203h 24m,,,,
4031,38019,,Nintendo Switch,205h,NR,All shrines and quests completed w/ ~500 Koroks and all notable areas of world explored.,4712113,Completed,First,,,,205h,,,,
4032,38019,,Wii U,205h,NR,,6918732,Completed,First,,,,205h,,,,
4033,38019,,Nintendo Switch,205h,NR,,10368933,Completed,First,,,,205h,,,,
4034,38019,,Nintendo Switch,205h,NR,,10681374,Completed,First,,,,205h,,,,
4035,38019,GarikLoran,Nintendo Switch,205h,NR,,11183540,Completed,First,"April 15, 2018",,,205h,,,,
4036,38019,Tyson3d,Nintendo Switch,205h,100%,,5531109,Completed,First,,,,205h,,,,
4037,38019,Weng,Nintendo Switch,205h,90%,"56,07% all Main Quests, 74/76 Side Quests, 115/120 Shrines. 392/900 Korok Seeds, all Memories.",4139217,Completed,First,"July 27, 2017",,,205h,,,,
4038,38019,cctron,Nintendo Switch,205h,NR,All Dcl Includes,11912372,Completed,First,"September 23, 2019",,,205h,,,,
