,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Vs.,Personal Notes,Progress,Speedrun,Co-Op,Retired Notes,100% Speedrun
5544,10469,Terry,PlayStation 4,20h,NR,,4371393,Completed,First,,,,20h,,,,,,,
5545,10469,TheLegend,PlayStation 3,20h,NR,,7567269,Completed,First,,"December 23, 2015",18h,20h,,,,,,,
5546,10469,Thexder,PC,20h,90%,Single Player 100%,2264374,Completed,First,,"January 06, 2017",,20h,,,,,,,
5547,10469,ThiouZ,PC,20h,60%,,1074975,Completed,First,,March 2014,,20h,,100% Complete,,,,,
5548,10469,Vryolaka,,20h,NR,,410158,Completed,First,,,,20h,,,,,,,
5549,10469,WRXKayaker,PC,20h,90%,,417540,Completed,First,,"September 18, 2013",,20h,,,,,,,
5550,10469,Yuris7,PC,20h,NR,,10635601,Completed,Replay,12h,,17h,20h,,,,,,,
5551,10469,ajr30,PC,20h,NR,,2877811,Completed,First,,"April 18, 2016",,20h,,,,,,,
5552,10469,areyal,Xbox 360,20h,100%,,307575,Completed,First,,"April 22, 2013",,20h,,,,,,,
5553,10469,benjoe73,PlayStation 4,20h,100%,,5644268,Completed,Replay,,"January 03, 2018",,20h,,,,,,,
5554,10469,Private,PC,20h,NR,,10947666,Completed,First,,,,20h,,,,,,,
5555,10469,citalopram,Xbox One,20h,90%,,11161645,Completed,First,,"March 15, 2020",,20h,,,,,,,
5556,10469,corruptedcast,PC,20h,90%,,8265862,Completed,First,,"January 08, 2019",,20h,,,,,,,
5557,10469,criticalj,Xbox 360,20h,NR,,622232,Completed,First,,"February 08, 2014",,20h,,,,,,,
5558,10469,dJanil,PC,20h,80%,,8999096,Completed,First,,"March 08, 2018",,20h,,,,,,,
5559,10469,fishy1624,PC,20h,NR,,5866552,Completed,First,,"February 19, 2018",,20h,,,,,,,
5560,10469,kaliy,PlayStation 3,20h,NR,,1029288,Completed,First,8h,"November 19, 2014",12h,20h,,,,,,,
5561,10469,kavadias,PlayStation 3,20h,NR,,440735,Completed,First,,"October 18, 2013",,20h,,,,,,,
5562,10469,kemal86,PC,20h,90%,"100% Single-Player Achievements. All tombs, collectibles, upgrades, etc.",298981,Completed,First,,"July 20, 2013",,20h,,,,,,,
5563,10469,lazyeddo,PC,20h,90%,,395617,Completed,First,,,,20h,,,,,,,
5564,10469,mOrOkura,PC,20h,80%,,5437128,Completed,First,,"December 08, 2015",,20h,,,,,,,
5565,10469,matbarra,PlayStation 3,20h,NR,,6829181,Completed,First,,"December 14, 2015",,20h,,,,,,,
5566,10469,oblivion19,PC,20h,NR,,274906,Completed,First,,,,20h,,,,,,,
5567,10469,oidptg,PlayStation 4,20h,NR,,9237088,Completed,Replay,,"July 26, 2019",,20h,,,,,,,
5568,10469,overclicked,PC,20h,80%,,980194,Completed,First,,"January 02, 2015",,20h,,,,,,,
5569,10469,piotros_org,PlayStation 3,20h,90%,,574103,Completed,First,,"January 14, 2014",,20h,,,,,,,
5570,10469,pop2uno,PlayStation 4,20h,NR,,6310235,Completed,First,,"May 28, 2018",,20h,,,,,,,
5571,10469,purplebubblegum,PC,20h,NR,,517274,Completed,First,,"November 22, 2013",,20h,,,,,,,
5572,10469,sdrako,PC,20h,NR,No multiplayer,11428794,Completed,Replay,,"April 12, 2020",,20h,,,,,,,
5573,10469,shiuan,PC,20h,NR,,4806373,Completed,Replay,,"July 22, 2017",,20h,,,,,,,
5574,10469,shiva_sam,PC,20h,NR,,1096851,Completed,First,,"October 24, 2014",,20h,,,,,,,
5575,10469,slashgear29,PlayStation 3,20h,90%,,1205643,Completed,First,12h,"September 04, 2013",16h 30m,20h,,,,,,,
5576,10469,sp0rl,PC,20h,NR,,7536833,Completed,First,,"August 31, 2018",,20h,,,,,,,
5577,10469,stevietv,PC,20h,NR,,653255,Completed,First,,"March 08, 2014",,20h,,,,,,,
5578,10469,Private,PC,20h,NR,,500179,Completed,First,,,,20h,,,,,,,
5579,10469,tictalic,PC,20h,NR,,1100857,Completed,First,9h 10m,"January 05, 2015",12h,20h,,,,,,,
5580,10469,tr3m0r,PC,20h,NR,,11677579,Completed,First,,"May 08, 2020",,20h,,,,,,,
5581,10469,Private,PC,20h,NR,,9310903,Completed,First,12h,"July 12, 2019",15h,20h,,,,,,,
5582,10469,zhangzeyang66,PC,20h,NR,,3905811,Completed,First,,"January 12, 2017",,20h,,,,,,,
5583,10469,Christophe,PlayStation 3,20h 01m,90%,,1351283,Completed,First,,"May 29, 2014",,20h 01m,,,,,,,
5584,10469,,PlayStation 3,20h 01m,NR,,456024,Completed,First,14h 05m 12s,,16h 05m 05s,20h 01m 01s,,,,,,,
5585,10469,,PC,20h 03m,NR,,2691985,Completed,Replay,,,,20h 03m 16s,,,,,,,
5586,10469,,Xbox One,20h 06m,NR,All complete including collectibles.,2736456,Completed,Replay,,,,20h 06m,,,,,,,
5587,10469,Eleima,PC,20h 06m,100%,,700260,Completed,First,,"March 21, 2014",,20h 06m,,Went back to get all collectibles,,,,,
5588,10469,rolliefingaz,Xbox One,20h 07m,NR,,7106706,Completed,First,,"November 21, 2015",,20h 07m,,,,,,,
5589,10469,crazydave11,PlayStation 3,20h 07m,80%,The only thing not maxed out was 3 weapon upgrades. Found all collectibles.,659495,Completed,First,,"November 24, 2019",,20h 07m 09s,,,,,,,
5590,10469,milktea_tv,PC,20h 11m,NR,,11816472,Completed,First,12h 05m,"February 16, 2014",14h 32m,20h 11m,,,,,,,
5591,10469,,,20h 11m,NR,,464884,Completed,First,,,,20h 11m 14s,,,,,,,
5592,10469,Monolight,PC,20h 12m,70%,"Normal Difficulty. All upgrades, collectibles and tombs (100%). Tiny bit of multiplayer. 34/50 Steam achievements.",9055211,Completed,First,,"June 29, 2019",,20h 12m,,,,,,,
5593,10469,Private,PC,20h 13m,90%,,9011568,Completed,First,,,,20h 13m,,,,,,,
5594,10469,Asphelia,Xbox One,20h 17m,NR,"Map: 93% (all collectibles found, 46/80 special map challenges); skills: 100%; gear: 98%; relics: 100%; documents: 100%.",2398662,Replay Completed,Replay,,"September 05, 2016",,20h 17m,,"Finished the game at ""93% Overall Complete"". Map: all collectibles found, 46/80 special map challenges; skills: 100%; gear: 98% (missing 1 upgrade); relics: 100%; documents: 100%.",20h 17m /,,,,
5595,10469,Private,PlayStation 4,20h 17m,NR,,934116,Completed,Replay,,"September 12, 2014",,20h 17m,,,,,,,
5596,10469,HTX,PlayStation 4,20h 17m,NR,,5831655,Completed,First,,"August 25, 2015",,20h 17m 54s,,,,,,,
5597,10469,heyshinigami,PC,20h 18m,90%,Single player content only,5693188,Completed,First,,,,20h 18m 30s,,,,,,,
5598,10469,Private,PlayStation 3,20h 19m,NR,,698876,Completed,First,,"June 13, 2014",,20h 19m,,,,,,,
5599,10469,garden_ninja,PC,20h 20m,NR,,584866,Completed,First,,"March 23, 2014",,20h 20m,,,,,,,
5600,10469,jrhood35,PC,20h 21m,100%,,490953,Completed,First,,"August 22, 2013",,20h 21m,,,,,,,
5601,10469,jjmalpz,PC,20h 24m,80%,,6818556,Completed,First,,"August 13, 2018",,20h 24m,,,,,,,
5602,10469,BarrelRoll,PC,20h 30m,NR,,860176,Completed,First,12h,"April 02, 2019",15h,20h 30m,,,,,,,
5603,10469,GrecoShepard,Xbox One,20h 30m,NR,,9270023,Completed,First,12h,"September 30, 2013",15h,20h 30m,,,,,,,
5604,10469,NiGHTMaRE37,PlayStation 3,20h 30m,NR,,7547709,Completed,First,11h,"November 28, 2018",,20h 30m,,,,,,,
5605,10469,Ragsterinja,PC,20h 30m,NR,"got every upgrade, relic, quest, tombs etc,",3230350,Completed,First,,"July 15, 2016",,20h 30m,,,,,,,
5606,10469,apocc,PC,20h 30m,70%,,2092127,Completed,Replay,,,18h,20h 30m,,,,,,,
5607,10469,evohei,PC,20h 30m,NR,,7787538,Replay Completed,Replay,11h 10m,"December 20, 2018",14h 20m,20h 30m,,,,,,,
5608,10469,fernandopas,PlayStation 4,20h 30m,90%,First game I 100%ed.,6653814,Completed,Replay,,"September 01, 2017",,20h 30m,,,,,,,
5609,10469,ideoderek,PC,20h 30m,70%,,4835291,Completed Retired,First,,,,20h 30m,,,,,,,
5610,10469,novaviking,Xbox 360,20h 30m,NR,,10971421,Completed,First,,"March 11, 2013",,20h 30m,,,,,,,
5611,10469,muneeb_3,PlayStation 4,20h 30m,NR,,1723623,Completed,First,,"August 25, 2016",15h 27m 12s,20h 30m 14s,,,,,,,
5612,10469,Witcherofmind,PC,20h 32m,NR,,1321332,Completed,First,18h,"April 26, 2015",,20h 32m,,,,,,,
5613,10469,everlong,PC,20h 41m,NR,,1395851,Completed,First,,"June 27, 2015",,20h 41m 27s,,,,,,,
5614,10469,Bovo,PlayStation 3,20h 44m,80%,100% complete in Hard Mode,372233,Completed,First,,"July 22, 2013",,20h 44m,,,,,,,
5615,10469,Stain,PC,20h 44m,80%,,266951,Completed,First,,"January 28, 2014",,20h 44m,,,,,,,
5616,10469,ClySooper,PlayStation 4,20h 45m,90%,,5846209,Completed,First,,"February 26, 2018",,20h 45m,,,,,,,
5617,10469,Private,Xbox One,20h 48m,90%,,11230000,Completed,Replay,,"November 19, 2015",,20h 48m,,,,,,,
5618,10469,Dimkavader,PC,20h 50m,NR,,10238083,Completed,First,16h 07m,"June 07, 2015",,20h 50m,,,,,,,
5619,10469,dorkman3092,Xbox One,20h 51m,80%,100% Complete main game + single player achievements. No multiplayer,7154900,Completed,First,,"August 19, 2018",,20h 51m,,,,,,,
5620,10469,goldeneyeonline,PC,20h 51m,NR,,8294749,Completed,First,,"February 18, 2019",,20h 51m,,,,,,,
5621,10469,,,21h,NR,,294526,Completed,First,,,,21h,,,,,,,
5622,10469,,PC,21h,NR,,298420,Completed,First,,,,21h,,,,,,,
5623,10469,,PC,21h,NR,,404771,Completed,First,,,,21h,,,,,,,
5624,10469,,PlayStation 4,21h,NR,,1027848,Completed,First,10h,,16h,21h,,,,,,,
5625,10469,,PC,21h,NR,"Absolutely everything 100% (maps, weapons, secrets, etc.)",7928562,Completed,First,,,,21h,,,,,,,
5626,10469,,PC,21h,NR,,8454863,Completed,First,,,,21h,,,,,,,
5627,10469,,PC,21h,NR,,11384784,Completed,First,,,,21h,,,,,,,
5628,10469,ATO_Kico,PlayStation 4,21h,70%,,9005497,Completed,First,12h,"June 21, 2019",16h,21h,,,,,,,
5629,10469,Bladeocity,PC,21h,80%,This does not include the multiplayer achievements because f&%k multiplayer achievements,6047253,Completed,First,,"March 13, 2018",,21h,,,,,,,
5630,10469,Cloudblue,PC,21h,NR,,3998992,Completed,First,,"February 01, 2017",,21h,,,,,,,
5631,10469,DrGoliath,PC,21h,NR,,1108635,Completed,First,17h,"December 22, 2014",,21h,,,,,,,
5632,10469,Mamosuke,PC,21h,NR,,8589064,Completed,First,,,,21h,,,,,,,
5633,10469,Miserere42,PC,21h,90%,,12025700,Completed,First,,,,21h,,,,,,,
5634,10469,NicoleonDynamite,PC,21h,100%,No multiplayer,1405472,Completed,First,,"June 21, 2015",,21h,,,,,,,
5635,10469,Orbs,PC,21h,80%,,404217,Completed,First,,"September 09, 2013",,21h,,,,,,,
5636,10469,Private,PC,21h,70%,,3905779,Completed,First,,"March 08, 2013",,21h,1h 30m,,,,,,
5637,10469,Private,PC,21h,NR,,864937,Completed,First,,"August 08, 2014",,21h,,,,,,,
5638,10469,Stormtrooper42,PC,21h,NR,,597530,Completed,First,,"January 26, 2014",14h,21h,,,,,,,
5639,10469,TakerThePhenom,PlayStation 3,21h,100%,,4897585,Completed,First,,"August 12, 2017",,21h,,,,,,,
5640,10469,WinterOfTheWolf,PC,21h,NR,,975153,Completed,First,,,,21h,,,,,,,
5641,10469,WordierFool,Xbox One,21h,NR,Singleplayer only,8679066,Completed,First,15h,"February 09, 2019",20h,21h,,,,,,,
5642,10469,chronodragon,PC,21h,NR,,299089,Completed,First,,"June 18, 2013",,21h,,,,,,,
5643,10469,dado4903,PC,21h,NR,,3950830,Completed,First,,"October 10, 2015",,21h,,,,,,,
5644,10469,flyingtoaster99,PC,21h,80%,,676355,Completed,First,,"March 22, 2014",,21h,,,,,,,
5645,10469,freecat6,Xbox One,21h,NR,,4823021,Completed,First,,"July 27, 2017",,21h,,,,,,,
5646,10469,Private,PC,21h,NR,,6124757,Completed,First,,,,21h,,,,,,,
5647,10469,johan1014,PC,21h,NR,,3791873,Completed,First,15h,"December 22, 2016",,21h,,,,,,,
5648,10469,Private,PlayStation 4,21h,70%,,11608721,Completed,First,,"April 30, 2020",,21h,,,,,,,
5649,10469,Private,PC,21h,NR,"casually clearing 100% of the island, all unlocks/ weapon upgrades",2463453,Completed,First,,"January 22, 2016",15h 18m,21h,,,,,,,
5650,10469,Private,PC,21h,NR,,1087154,Completed,First,,"January 02, 2014",,21h,,,,,,,
5651,10469,pilux,PC,21h,NR,,1046803,Completed,First,,,,21h,,,,,,,
5652,10469,Private,PC,21h,60%,,621081,Completed,First,,"February 07, 2014",,21h,,,,,,,
5653,10469,sym7,Xbox One,21h,NR,,2390492,Completed,First,,,,21h,,,,,,,
5654,10469,thepunkface,PC,21h,70%,,11385367,Completed,First,,,,21h,,,,,,,
5655,10469,theron,PC,21h,90%,,260631,Completed,Replay,,"April 19, 2013",,21h,,,,,,,
5656,10469,Private,PC,21h,90%,,541889,Completed,First,,"December 30, 2013",,21h,,,,,,,
5657,10469,uinku,PC,21h,NR,"Beat the game on normal/hard, all skills, weapon upgrades, relics, gps, documents, challenges, tombs.",2346231,Completed,First,,"January 03, 2016",,21h,,,,,,,
5658,10469,Private,PC,21h,NR,,763924,Completed,First,,"January 28, 2014",,21h,,,,,,,
5659,10469,zeuslaand,Xbox 360,21h,100%,,313312,Completed,First,,"March 10, 2013",,21h,,,,,,,
5660,10469,Private,PC,21h 04m,90%,,8508706,Completed,First,,"January 19, 2015",,21h 04m 56s,,,,,,,
5661,10469,madrox,PlayStation 4,21h 05m,90%,,9054714,Completed,First,,"July 05, 2019",18h 25m,21h 05m,,,,,,,
5662,10469,Devaxtion,PC,21h 07m,NR,,7500755,Completed,First,,"November 21, 2018",17h,21h 07m 52s,,,,,,,
5663,10469,cwest144,PC,21h 15m,NR,,850836,Completed,First,,,,21h 15m,,,,,,,
5664,10469,waaden,PC,21h 16m,NR,,779736,Completed,First,,,,21h 16m,,,,,,,
5665,10469,,PlayStation 4,21h 17m,NR,,2962913,Completed,First,,,,21h 17m,,,,,,,
5666,10469,Jacob_Darka,PC,21h 17m,90%,,7364987,Custom List Completed,First,12h 56m,"June 20, 2013",17h 24m,21h 17m,,,21h 17m /,,,,
5667,10469,handheldgirl,PlayStation 4,21h 17m,NR,,3997653,Completed,First,,,,21h 17m,,,,,,,
5668,10469,stevenpink,PC,21h 18m,NR,,1787503,Completed,First,11h 48m,"September 08, 2015",,21h 18m,,,,,,,
5669,10469,Caranud,PC,21h 19m,NR,,658201,Completed,First,,"October 18, 2013",,21h 19m,,,,,,,
5670,10469,Gangxxter,PC,21h 24m,80%,,237092,Completed,First,,"April 28, 2013",,21h 24m,,,,,,,
5671,10469,,PC,21h 30m,NR,One playthrough to get all collectibles in one go,541732,Completed,First,,,,21h 30m,,,,,,,
5672,10469,,PC,21h 30m,NR,,2488248,Completed,Replay,13h 30m,,18h,21h 30m,,,,,,,
5673,10469,Filledwithstraw,PC,21h 30m,90%,,529280,Completed,First,,"March 07, 2014",,21h 30m,,,,,,,
5674,10469,Arubaro,PlayStation 4,21h 32m,90%,,650907,Completed,First,,"April 11, 2014",,21h 32m 44s,,,,,,,
5675,10469,sbill271,PlayStation 4,21h 34m,NR,,2130239,Completed,First,,"November 23, 2015",,21h 34m,,,,,,,
5676,10469,,Xbox One,21h 37m,NR,,5953756,Completed,First,,,,21h 37m,,,,,,,
5677,10469,tarasis,PC,21h 37m,NR,,1434202,Completed,First,,"July 03, 2015",,21h 37m,,,,,,,
5678,10469,Flereous,PC,21h 40m,50%,,1040273,Completed,First,,"February 10, 2014",,21h 40m,,,,,,,
5679,10469,Shaggy_MN_1975,PlayStation 3,21h 45m,NR,Highly recommend this game!,3489573,Completed,First,,"October 08, 2016",,21h 45m,,,,,,,
5680,10469,deathstroke458,PC,21h 45m,90%,,7231591,Custom List Completed,Replay,,"October 12, 2018",,21h 45m,,"All Relics obtained
All GPS Caches Obtained
All Documents Obtained
All Challenges completed
All achievements earned (no multiplayer)",21h 45m /,,,,
5681,10469,Private,PC,21h 47m,NR,,3611865,Completed,First,,,,21h 47m,,,,,,,
5682,10469,Nyyman,PC,21h 54m,NR,"All collectables, all upgrades etc. from singleplayer.",990537,Completed,First,,"October 21, 2014",,21h 54m,,,,,,,
5683,10469,,PC,22h,NR,,294544,Completed,First,,,,22h,,,,,,,
5684,10469,,,22h,NR,,364748,Completed,First,,,,22h,,,,,,,
5685,10469,,PC,22h,NR,,1226935,Completed,First,,,,22h,,,,,,,
5686,10469,,PC,22h,NR,,1349686,Completed,First,,,,22h,,,,,,,
5687,10469,,PC,22h,NR,,1409280,Completed,First,,,,22h,,,,,,,
5688,10469,,PC,22h,NR,,2932338,Completed,First,,,,22h,,,,,,,
5689,10469,,PC,22h,NR,,3179481,Completed,First,,,,22h,,,,,,,
5690,10469,,PC,22h,NR,,4572741,Completed,First,,,,22h,,,,,,,
5691,10469,,PC,22h,NR,,12019703,Completed,First,,,,22h,,,,,,,
5692,10469,ADD3R,PC,22h,NR,,11442256,Completed,Replay,12h,"April 14, 2020",,22h,,,,,,,
5693,10469,Blackbirdo,PC,22h,NR,,6986271,Completed,First,,"January 20, 2018",,22h,,,,,,,
5694,10469,Christian,PC,22h,100%,,731439,Completed,First,15h,"May 17, 2014",16h,22h,,,,,,,
5695,10469,Private,Xbox One,22h,100%,,5575966,Completed,First,12h,,,22h,,,,,,,
5696,10469,FinishingLast,PC,22h,NR,,1142660,Completed,First,,,,22h,,,,,,,
5697,10469,GunslingerBara,PC,22h,NR,,729379,Completed,First,,"April 10, 2013",,22h,,,,,,,
5698,10469,Hyndez,PC,22h,NR,,4435999,Completed,First,,"May 16, 2017",,22h,,,,,,,
5699,10469,JKB2K17,PC,22h,NR,"100% Complete,All Optional Content",11403663,Completed,First,,"December 27, 2019",,22h,,,,,,,
5700,10469,Jack2321,PC,22h,90%,,11598504,Replay Completed,Replay,,"May 21, 2019",,22h,1h,,,,,,
5701,10469,Jonny,PC,22h,80%,,1628964,Completed,First,,"March 11, 2013",,22h,,,,,,,
5702,10469,Miserix,PC,22h,80%,,785540,Completed,First,,"July 01, 2014",,22h,,,,,,,
5703,10469,Private,PC,22h,NR,,1424045,Completed,First,,,,22h,,,,,,,
5704,10469,NiGHTMaRE37,PlayStation 3,22h,NR,,5945118,Completed,First,12h,"March 07, 2014",16h,22h,,,,,,,
5705,10469,Retororando,PC,22h,90%,,1332011,Completed,First,,"November 05, 2015",,22h,,,,,,,
5706,10469,Sam134,PC,22h,NR,,3811303,Completed,First,13h,,17h,22h,,,,,,,
5707,10469,TitaniumDragon,PC,22h,40%,,4666956,Completed,First,,"July 01, 2017",,22h,,,,,,,
5708,10469,Zugma,PlayStation 4,22h,80%,,8896938,Completed,First,,"June 05, 2019",,22h,,,,,,,
5709,10469,alexbeeeeeee,Xbox 360,22h,90%,,5386629,Completed,First,,,,22h,,,,,,,
5710,10469,arthur_alves,PC,22h,90%,,7105808,Completed,First,,"September 30, 2013",,22h,,,,,,,
5711,10469,Private,PlayStation 3,22h,NR,,461843,Completed,First,12h,"February 28, 2014",15h,22h,,,,,,,
5712,10469,dogge1976,,22h,70%,,359341,Completed,First,,"September 02, 2013",,22h,,,,,,,
5713,10469,grimbergen_beer,PC,22h,100%,,10626794,Completed,Replay,,"December 21, 2019",,22h,,,,,,,
5714,10469,hailadilan,PC,22h,NR,,4433215,Completed,First,,,,22h,,,,,,,
5715,10469,Private,PlayStation 3,22h,NR,,6960627,Completed,First,,"September 02, 2018",,22h,,,,,,,
5716,10469,krist111,PlayStation 4,22h,NR,,5574542,Completed,First,,,,22h,,,,,,,
5717,10469,Private,PC,22h,NR,99% total,5393817,Completed,First,,"March 28, 2019",,22h,,,,,,,
5718,10469,leon4scott,PC,22h,NR,,5023298,Completed,First,,,,22h,,,,,,,
5719,10469,reformergirl,PC,22h,NR,,5532238,Completed,First,,,,22h,,,,,,,
5720,10469,rogaferu,PC,22h,NR,,394115,Completed,First,,"August 29, 2013",,22h,,,,,,,
5721,10469,Private,PC,22h,NR,,4224216,Completed,First,,"March 29, 2017",,22h,,,,,,,
5722,10469,shakl25,PC,22h,NR,,10322163,Completed,First,10h,"April 18, 2018",15h,22h,,,,,,,
5723,10469,sinefulcurves,PC,22h,80%,,10254302,Completed,First,,"October 15, 2015",,22h,,,,,,,
5724,10469,theron,PC,22h,90%,,260586,Completed,First,,"March 16, 2013",,22h,,,,,,,
5725,10469,theshizzler,PC,22h,80%,,608655,Completed,First,,"March 03, 2014",,22h,,,,,,,
5726,10469,Private,PC,22h,80%,,7605193,Completed,First,,"December 03, 2018",,22h,,,,,,,
5727,10469,towers3,PC,22h,NR,,5093468,Completed,First,,"September 24, 2017",,22h,,,,,,,
5728,10469,unhip,Xbox 360,22h,70%,,815360,Completed,First,15h 30m,,20h,22h,,,,,,,
5729,10469,waan,PC,22h,90%,"100% Completion, no Multiplayer played so far",248145,Completed,First,,"March 11, 2013",,22h,,,,,,,
5730,10469,grimwold,PC,22h 03m,90%,,708488,Completed,First,,"April 28, 2014",,22h 03m,,,,,,,
5731,10469,kahiro14,PlayStation 4,22h 04m,90%,,875042,Completed,Replay,13h,,,22h 04m,,,,,,,
5732,10469,masires,Xbox One,22h 08m,90%,,3865680,Completed,Replay,,"January 04, 2017",,22h 08m,,,,,,,
5733,10469,Dyspersja_Absurdu,PlayStation 4,22h 12m,90%,,1430999,Custom List Completed,First,,"August 16, 2016",,22h 12m 38s,,,22h 12m 38s /,,,,
5734,10469,nasz,PC,22h 13m,NR,,1105548,Completed,First,,"December 20, 2014",,22h 13m 47s,,,,,,,
5735,10469,JNWB,PC,22h 14m,NR,,11382841,Completed,First,,"May 05, 2015",,22h 14m 23s,,,,,,,
5736,10469,israel_hlc,PC,22h 15m,NR,,70422,Completed,First,,"March 17, 2013",,22h 15m,,,,,,,
5737,10469,,PlayStation 3,22h 16m,NR,,482098,Completed,First,11h 16m,,16h 16m,22h 16m,336h,amazing game,,,,,
5738,10469,thomazoPL,PlayStation 3,22h 19m,NR,,5695201,Completed,First,,"January 21, 2018",,22h 19m,,,,,,,
5739,10469,BootDook,Xbox 360,22h 23m,NR,All Achievements including Multiplayer,6888440,Completed,First,,"August 21, 2018",,22h 23m,,,,,,,
5740,10469,aftereight88,Xbox 360,22h 33m,80%,,9055378,Completed,First,13h 47m,,19h 36m,22h 33m,,,,,,,
5741,10469,jollyivan,Xbox One,22h 34m,NR,,2906401,Completed,First,,"June 09, 2016",,22h 34m,,,,,,,
5742,10469,Aeya,PC,22h 36m,90%,"100% ingame completion, All Single-Player Achievements (35/50)",5995844,Completed,First,,"November 14, 2017",,22h 36m,,,,,,,
5743,10469,shockfrost24,PC,22h 36m,90%,Fun but i had troubles looking for the mines,257454,Completed,First,,"March 17, 2013",,22h 36m,,,,,,,
5744,10469,Private,PC,22h 40m,90%,Not including achievements,1213879,Completed,First,11h 40m,"February 24, 2015",,22h 40m,,,,,,,
5745,10469,ffxisyrup,PlayStation 3,22h 45m,90%,,4488753,Completed,First,,"March 28, 2018",,22h 45m,,,,,,,
5746,10469,ShadowDragon013,PlayStation 4,22h 49m,NR,,10274806,Completed,Replay,,"May 24, 2015",,22h 49m,,,,,,,
5747,10469,desunoto,PlayStation 3,22h 50m,90%,,457415,Completed,First,10h,"April 27, 2013",13h,22h 50m,,,,,10h,,
5748,10469,Belgand,PC,22h 51m,NR,,3621440,Completed,First,,"March 03, 2018",,22h 51m,,,,,,,
5749,10469,etyr7,PC,22h 52m,NR,,11262725,Completed,First,12h 41m 35s,"March 27, 2020",16h 01m 05s,22h 52m 47s,,,,,,,
5750,10469,Turkeydipking,PC,22h 57m,90%,,1439779,Completed,First,,,,22h 57m,,,,,,,
5751,10469,Private,PC,22h 58m,90%,,504947,Completed,First,,"December 08, 2013",,22h 58m,,,,,,,
5752,10469,,PC,23h,NR,,294556,Completed,First,,,,23h,,,,,,,
5753,10469,,PC,23h,NR,,1073355,Completed,First,,,,23h,,,,,,,
5754,10469,,PC,23h,NR,,1346851,Completed,First,,,,23h,,,,,,,
5755,10469,,PC,23h,NR,,1429063,Completed,First,,,,23h,,,,,,,
5756,10469,,PC,23h,NR,100%,9124334,Completed,First,,,,23h,,,,,,,
5757,10469,,PC,23h,NR,,11600913,Completed,First,,,,23h,,,,,,,
5758,10469,Animorganimate,PC,23h,80%,,359289,Completed,First,,"August 03, 2013",,23h,,,,,,,
5759,10469,Araclan,PC,23h,NR,,250796,Completed,First,,"March 12, 2013",,23h,,,,,,,
5760,10469,Bukkake,PlayStation 3,23h,90%,,5346471,Completed,First,,"November 18, 2017",,23h,,,,,,,
5761,10469,Cthulhu,PlayStation 3,23h,NR,Without Multiplayer.,469916,Completed,First,,"November 29, 2014",,23h,,,,,,,
5762,10469,Darrivux,PC,23h,NR,,6132266,Completed,First,12h,"February 12, 2016",16h,23h,,,,,,,
5763,10469,Drakk,PC,23h,90%,,360401,Completed,First,,"March 18, 2013",,23h,,,,,,,
5764,10469,Hammer126,PC,23h,NR,,5469785,Completed,First,,,,23h,,,,,,,
5765,10469,HawkTie,PC,23h,100%,Everything with no online help,11940938,Completed,First,,"June 02, 2020",,23h,,,,,,,
5766,10469,ReapersArms,PC,23h,NR,,3409195,Completed,First,,"February 21, 2013",,23h,,,,,,,
5767,10469,ShadowCentota,PC,23h,NR,,3079168,Completed,First,,"June 12, 2016",,23h,,,,,,,
5768,10469,Switch,PC,23h,90%,,937885,Completed,First,,"December 31, 2013",,23h,,,,,,,
5769,10469,Private,PC,23h,NR,,2047724,Completed,First,11h 45m,"March 02, 2014",13h 50m,23h,,,,,,,
5770,10469,Zellfreid,PC,23h,90%,,612452,Completed,First,,,,23h,,,,,,,
5771,10469,fufful,Xbox One,23h,100%,,8344871,Completed,First,11h 30m,"February 23, 2019",,23h,,,,,,,
5772,10469,hy524,Xbox One,23h,NR,,1153401,Completed,First,12h,"May 20, 2014",17h,23h,,,,,,,
5773,10469,niceTCyou,Xbox 360,23h,90%,,6765350,Completed,First,,"March 11, 2013",,23h,,,,,,,
5774,10469,pipprit,PC,23h,NR,,276209,Completed,First,,"April 13, 2014",,23h,,,,,,,
5775,10469,rad_slime,PC,23h,60%,,6587406,Completed,First,,"July 12, 2018",,23h,,,,,,,
5776,10469,sho_oliveira,PC,23h,100%,,499493,Completed,First,,"September 05, 2013",,23h,,,,,,,
5777,10469,bilu,PC,23h 01m,90%,,1043944,Completed,First,,"February 19, 2015",,23h 01m 22s,,,,,,,
5778,10469,Private,PC,23h 04m,NR,,10857009,Completed,First,18h,"December 30, 2019",,23h 04m 12s,,,,,,,
5779,10469,Private,PlayStation 4,23h 05m,80%,,7903253,Completed Retired,First,,"January 14, 2019",,23h 05m,,,,,,,
5780,10469,Xentropy,PC,23h 06m,90%,,532145,Completed,First,,"December 25, 2013",,23h 06m,,,,,,,
5781,10469,Thrawn4,PC,23h 07m,80%,,3450444,Completed,First,,"September 24, 2016",,23h 07m,,,,,,,
5782,10469,Vlah,PC,23h 13m,70%,,2977589,Replay Completed,Replay,,,,23h 13m 03s,,,,,,,
5783,10469,Glammer,PC,23h 14m,NR,,249409,Completed,First,,"August 02, 2013",,23h 14m,,,,,,,
5784,10469,riversight,Xbox 360,23h 15m,NR,,3183729,Completed,First,,"June 25, 2013",,23h 15m 45s,,,,,,,
