,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Personal Notes,Main+Extras,Completionist,Progress,Vs.,Speedrun,Co-Op,100% Speedrun
1906,4248,Private,PC,16h,100%,,2055976,Replay Completed,First,"November 07, 2015",,,16h,,,,,,
1907,4248,aralbald,Mac,16h,NR,,939254,Replay Completed,Replay,"June 25, 2014",,,16h,,,,,,
1908,4248,cardsandhuskers,PC,16h,100%,,9006100,Completed,First,"July 03, 2017",,,16h,,,,,,
1909,4248,cloudst,PC,16h,NR,,5448971,Completed,First,,,,16h,,,,,,
1910,4248,foxchild666,PC,16h,80%,,1429593,Completed,First,"August 18, 2012",14h,,16h,,,,6h,,
1911,4248,ghost563,PC,16h,100%,I can't recall how much time I spent on extras. I don't believe it was a considerable amount.,10276583,Completed,First,July 2016,,,16h,,,,,,
1912,4248,heychrisfox,PC,16h,100%,,1156716,Completed,First,"April 05, 2011",,,16h,,,,,,
1913,4248,hostile_being,PC,16h,NR,,1329182,Replay Completed,First,"May 03, 2015",14h,,16h,20h,113h /,,,,
1914,4248,Private,PC,16h,80%,,564004,Completed,First,,,,16h,,,,,,
1915,4248,mahempoe,PC,16h,NR,,2329381,Completed,First,,,,16h,,,,,,
1916,4248,Private,PC,16h,70%,,11529629,Completed,First,"February 24, 2020",,,16h,,,,,,
1917,4248,ransemstone,PC,16h,90%,,458915,Completed,First,,,,16h,,,,,,
1918,4248,tenebrarum,PC,16h,100%,,11004948,Completed,First,"December 29, 2007",13h,,16h,,,,,,
1919,4248,tutasmaster,PC,16h,NR,,10848899,Completed,First,"January 10, 2020",13h 30m,,16h,,,,,,
1920,4248,,PC,16h 12m,NR,,6778112,Completed,First,,12h 05m 03s,,16h 12m 12s,,,,,,
1921,4248,,PC,16h 20m,NR,,11061840,Completed,First,,,,16h 20m,,,,,,
1922,4248,LunaticWolf,PC,16h 24m,90%,,529822,Completed,First,,,,16h 24m,,,,,,
1923,4248,DarknessDudeTOB,PC,16h 25m,NR,,1263795,Completed,First,"November 24, 2011",,,16h 25m,,,,,,
1924,4248,Private,PC,16h 30m,100%,,1065479,Completed,First,,,,16h 30m,,,,,,
1925,4248,crisbg,PC,16h 30m,NR,Searching some secret areas and stashes.,9492832,Completed,First,"August 31, 2019",,,16h 30m,,,,,,
1926,4248,,PC,16h 32m,NR,,1025317,Completed,First,,,,16h 32m 03s,,,,,,
1927,4248,Lumpa,PC,16h 34m,NR,,6191251,Completed,Replay,,,,16h 34m,,,,,,
1928,4248,BLEIDER,PC,16h 36m,NR,,6081078,Completed,First,"March 11, 2012",,,16h 36m,,,,,,
1929,4248,MichaelGordon,PC,16h 42m,70%,,9051547,Completed,First,"June 28, 2019",,,16h 42m,,,,,,
1930,4248,Private,PC,16h 44m,80%,,4348235,Completed,First,,,,16h 44m,,,,,,
1931,4248,Raymoo,PC,16h 48m,NR,,1347152,Completed,First,,,,16h 48m,,,,,,
1932,4248,waterboysh,PC,16h 53m,NR,,1463328,Completed,First,,,,16h 53m,,,,,,
1933,4248,,PC,17h,NR,,1113849,Completed,First,,,,17h,,,,,,
1934,4248,,PC,17h,NR,,6363187,Completed,First,,15h 30m,,17h,20h,,,,,
1935,4248,,PC,17h,NR,,7827816,Completed,First,,,,17h,,,,,,
1936,4248,,PC,17h,NR,,8120872,Completed,First,,,,17h,,,,,,
1937,4248,,PC,17h,NR,,10734667,Completed,First,,,,17h,,,,,,
1938,4248,,PC,17h,NR,,10892411,Completed,First,,,,17h,,,,,,
1939,4248,,PC,17h,NR,,11424546,Completed,First,,,,17h,,,,,,
1940,4248,Antrikshy,,17h,100%,,78197,Completed,First,,,,17h,,,,,,
1941,4248,Charcharo,PC,17h,90%,,6266453,Completed,First,"April 04, 2006",15h,,17h,19h 30m,,,3h,,
1942,4248,Linetit,PC,17h,90%,,11267985,Completed,First,"March 27, 2020",,,17h,,,,,,
1943,4248,Megafaun,PC,17h,NR,,993336,Completed,First,,,,17h,,,,,,
1944,4248,Moerges,PC,17h,NR,Hard difficulty,5220331,Completed,Replay,"October 26, 2017",,,17h,,,,,,
1945,4248,Myhar,PC,17h,NR,,809400,Completed,Replay,"July 17, 2014",,,17h,,,,,,
1946,4248,Smoothed,PC,17h,90%,"Normal difficulty, got 32 out of 33 achievements (couldn't find all lambda caches)",719645,Completed,Replay,"March 04, 2014",,,17h,,,,,,
1947,4248,SwallyBoy,PC,17h,90%,,214228,Completed,First,,,,17h,,,,,,
1948,4248,asportking,PC,17h,NR,,235879,Completed,First,"April 06, 2012",,,17h,,,,,,
1949,4248,colelegante,PC,17h,80%,,4288376,Completed,First,"July 12, 2013",,,17h,,,,,,
1950,4248,Private,PC,17h,NR,,4236494,Completed,First,"December 16, 2015",,,17h,,,,,,
1951,4248,mawerick_mc,PC,17h,100%,With a guide here and there to not miss somehow one of the caches,1444272,Completed,Replay,,16h,,17h,21h,,,,,
1952,4248,mr_furball_69,PC,17h,90%,,10752004,Completed,First,,,,17h,,,,,,
1953,4248,redeux,PC,17h,80%,,1735273,Completed,First,"August 29, 2015",,,17h,,,,,,
1954,4248,slinch,PlayStation 3,17h,NR,,11239543,Completed,First,April 2010,,,17h,,,,,,
1955,4248,maframuba,PC,17h 06m,NR,,10322282,Completed,Replay,"October 29, 2019",,,17h 06m,,,,,,
1956,4248,MartindubtCZ,PC,17h 09m,NR,,3418333,Completed,First,"August 31, 2016",,,17h 09m,,,,,,
1957,4248,Giaguaro,PC,17h 12m,90%,,8069635,Completed,First,"January 19, 2019",,,17h 12m,,,,,,
1958,4248,,PC,17h 15m,NR,,3374686,Completed,First,,,,17h 15m,,,,,,
1959,4248,Deathstruck,PC,17h 18m,NR,,5175086,Completed,First,"May 30, 2017",,,17h 18m,,,,,,
1960,4248,haubrick10,PC,17h 30m,70%,+ most extras,11462096,Completed,First,"April 02, 2020",,,17h 30m,,,,,,
1961,4248,Private,PC,17h 41m,90%,,2044,Completed,First,"July 05, 2013",,,17h 41m,,,,,,
1962,4248,InformedHat,PC,17h 50m,NR,,843119,Completed,First,"January 01, 2014",,,17h 50m,,,,,,
1963,4248,NascarRedSox,PlayStation 3,17h 54m,100%,Beaten on normal.,2650006,Completed,Replay,"February 24, 2018",,,17h 54m,,,,,,
1964,4248,,PC,18h,NR,,1347341,Completed,First,,,,18h,,,,,,
1965,4248,AaornRylow,PC,18h,NR,,11224197,Completed,First,"March 22, 2020",,,18h,,,,,,
1966,4248,Arenow,PC,18h,NR,,3110641,Completed,First,,,,18h,,,,,,
1967,4248,Private,PC,18h,NR,,11631109,Completed,First,"May 03, 2020",,,18h,,,,,,
1968,4248,Dreeda,PC,18h,NR,,3243475,Completed,First,"October 16, 2015",,,18h,,,,,,
1969,4248,HRPrime,PC,18h,90%,,4383830,Completed,First,,,,18h,,,,,,
1970,4248,Patros,PC,18h,NR,,145048,Completed,First,"July 27, 2019",,,18h,,,,,,
1971,4248,Server55,Xbox 360,18h,80%,,435386,Completed,First,,,,18h,,,,,,
1972,4248,Ultraforce,PC,18h,NR,,11063370,Completed,First,,,,18h,,,,,,
1973,4248,VladTheRad,PC,18h,NR,,5108814,Completed,First,,,,18h,,,,,,
1974,4248,Waveset,Mac,18h,90%,,474492,Completed,First,"July 02, 2013",,,18h,,,,,,
1975,4248,apoQ,PC,18h,NR,,1305938,Completed,First,"August 16, 2009",,,18h,,,,,,
1976,4248,everlong,PC,18h,NR,~,1846927,Completed,First,"May 12, 2012",,,18h,,,,,,
1977,4248,Private,PC,18h,NR,,10812968,Completed,First,"January 14, 2020",,,18h,,,,,,
1978,4248,haribo841,PC,18h,80%,,3561481,Completed,First,"October 29, 2016",17h,,18h,19h,,,,,
1979,4248,kogran,PC,18h,NR,,8186502,Completed,Replay,,,,18h,,,,,,
1980,4248,malipo,PC,18h,NR,,75033,Completed,First,,,,18h,,,,,,
1981,4248,sacklochio,PC,18h,NR,,2166314,Completed,First,,,,18h,,,,,,
1982,4248,skaddoe,PC,18h,80%,,449910,Completed,First,"October 19, 2013",,,18h,,,,,,
1983,4248,tso184,PC,18h,80%,,944339,Completed,First,"July 29, 2014",,,18h,,,,,,
1984,4248,,PC,18h 10m,NR,,6669676,Completed,First,,,,18h 10m,,,,,,
1985,4248,Private,PC,18h 12m,NR,,8372804,Completed,First,"April 06, 2015",,,18h 12m,,,,,,
1986,4248,Xeit,PC,18h 20m,NR,70% of achievements,3862379,Completed,First,"December 27, 2016",,,18h 20m,,,,,,
1987,4248,timeagent,Linux,18h 20m,NR,,1689988,Completed,First,"September 06, 2013",,,18h 20m,,,,,,
1988,4248,muccos,PC,18h 29m,100%,,9542232,Completed,First,"May 20, 2019",,,18h 29m,,,,,,
1989,4248,skinnyraf,Linux,18h 29m,NR,,8137156,Completed,First,,,,18h 29m,,,,,,
1990,4248,skinnyraf,Linux,18h 30m,NR,,3150536,Completed,First,"June 29, 2016",,,18h 30m,,,,,,
1991,4248,,Linux,18h 44m,NR,,8660774,Completed,First,,15h 10m,,18h 44m 15s,25h 41m,,,,,
1992,4248,SmilingShadows,PC,18h 50m,70%,,8226011,Completed,First,"February 15, 2019",,,18h 50m,,,,,,
1993,4248,,,18h 54m,NR,,287523,Completed,First,,,,18h 54m,,,,,,
1994,4248,phlergm_,PC,18h 54m,NR,,4318443,Completed,First,"May 13, 2017",,,18h 54m,,,,,,
1995,4248,,PC,19h,NR,,7013249,Completed,First,,,,19h,,,,,,
1996,4248,Ferrumoff,PC,19h,NR,,1432159,Completed,First,"May 22, 2011",,,19h,,,,,,
1997,4248,GlitchJournal,PC,19h,NR,,5076278,Completed,First,"May 02, 2012",,,19h,,,,,,
1998,4248,Godspeed,PC,19h,100%,,6095668,Completed,First,,,,19h,,,,,,
1999,4248,MinaGamer98,PC,19h,NR,,11292496,Completed,First,"March 30, 2020",,,19h,,,,,,
2000,4248,PradLLaren,PC,19h,NR,,11315602,Completed,First,"February 15, 2016",,,19h,21h,,,,,
2001,4248,TheREALJones,PC,19h,NR,,3266836,Completed,First,,,,19h,,,,,,
2002,4248,Private,PC,19h,NR,,1238920,Completed,First,"March 11, 2015",,,19h,,,,,,
2003,4248,arthur_alves,PC,19h,100%,,7106193,Completed,First,"September 02, 2011",,,19h,,,,,,
2004,4248,danhuss,PC,19h,NR,,1035493,Completed,First,"May 23, 2020",,,19h,,,,,,
2005,4248,dead_space,PC,19h,NR,,5155235,Completed,First,,,,19h,,,,,,
2006,4248,jamp,PC,19h,NR,,10170400,Completed,First,"September 30, 2019",,,19h,,,,,,
2007,4248,naughtyturtle,PC,19h,NR,,1218945,Completed,First,,,,19h,,,,,,
2008,4248,rabbitSong,PC,19h,100%,29/33 Achievements,5546049,Completed,First,"March 14, 2012",,,19h,,,,,,
2009,4248,raexx,PC,19h,90%,,6166857,Completed,First,"February 02, 2018",,,19h,,,,,,
2010,4248,rocktail,PC,19h,80%,,669908,Completed,First,,,,19h,,,,,,
2011,4248,,PC,19h 06m,NR,,8688346,Completed,First,,,,19h 06m,,,,,,
2012,4248,Kwixzii,PC,19h 08m,70%,,6414558,Completed,First,,,,19h 08m,,,,,,
2013,4248,Private,PC,19h 11m,NR,,4659808,Completed,First,,,,19h 11m,,,,,,
2014,4248,BlacKNiGhT,PC,19h 30m,90%,2/3 difficulty,177927,Completed,First,"September 18, 2012",,,19h 30m,,,,,,
2015,4248,pomeroya,PC,19h 30m,NR,,10949524,Completed,First,,,,19h 30m,,,,,,
2016,4248,Sankt_Magni,PC,19h 40m,NR,,5192717,Completed,First,"October 16, 2017",,,19h 40m,,,,,,
2017,4248,Tommyno222,PC,19h 47m,NR,,6659167,Completed,First,"July 23, 2018",,,19h 47m,,,,,,
2018,4248,,PC,19h 54m,NR,,287595,Completed,First,,,,19h 54m,,,,,,
2019,4248,urguru,PC,19h 54m,80%,,4719347,Completed,First,,,,19h 54m,,,,,,
2020,4248,,PC,20h,NR,,1345171,Completed,First,,,,20h,,,,,,
2021,4248,,PC,20h,NR,,11330318,Completed,First,,,,20h,,,,,,
2022,4248,Ditz,Xbox 360,20h,90%,,151728,Completed,First,"July 16, 2012",,,20h,,,,,,
2023,4248,HotdogSalesman,PC,20h,100%,,11701063,Completed,First,"January 21, 2015",,,20h,,,,,,
2024,4248,Private,PC,20h,70%,,5348951,Completed,First,"November 19, 2017",,,20h,,,,,,
2025,4248,Niss,PC,20h,80%,,898457,Completed,First,"August 17, 2014",,,20h,,,,,,
2026,4248,QuebecDragon,PC,20h,100%,Approximate time. 31 ach./33. Second playthrough.,1090713,Completed,Replay,"December 20, 2010",,,20h,,,,,,
2027,4248,Remus_Biscuits,PC,20h,90%,,3581775,Completed,First,,,,20h,,,,,,
2028,4248,Private,PC,20h,100%,,450327,Replay Completed,First,"December 24, 2013",,,20h,,,,,,
2029,4248,amorris,PC,20h,70%,32/33 achievements,10880920,Completed,First,"March 03, 2020",,,20h,25h,,,,,
2030,4248,blazkowicz89,PC,20h,NR,,1175802,Completed,First,,,,20h,,,,,,
2031,4248,bleuish,PC,20h,70%,,6190390,Completed,First,"April 29, 2018",,,20h,,,,,,
2032,4248,goide,PC,20h,NR,,11579103,Completed,First,"April 15, 2020",18h,,20h,,,,,,
2033,4248,jeansuce,PC,20h,NR,,8959054,Completed,First,"June 14, 2019",,,20h,,,,,,
2034,4248,Private,PC,20h,90%,,386225,Completed,First,,,,20h,,,,,,
2035,4248,nickb04,PC,20h,90%,,11056711,Completed,First,"August 04, 2019",,,20h,,,,,,
2036,4248,nik9111,PC,20h,100%,"soaked in the story, and leisurely made my way through the game. Amazing game",1037731,Completed,First,"November 27, 2014",,,20h,,,,,,
2037,4248,otakuPower,PC,20h,90%,,2397646,Completed,First,,,,20h,,,,,,
2038,4248,Private,PC,20h,NR,,10762658,Completed,Replay,,,,20h,,,,,,
2039,4248,shvik42,PC,20h,NR,,4219023,Completed,First,"August 27, 2013",,,20h,,,,,,
2040,4248,Private,PC,20h,NR,,10394509,Completed,First,"March 26, 2015",,,20h,,,,,,
2041,4248,Private,PC,20h,100%,,536757,Completed,First,,,,20h,,,,,,
2042,4248,ThunderZtorm,PC,20h 10m,NR,,178685,Completed,First,"September 19, 2011",,,20h 10m,,,,,,
2043,4248,99enes57,PC,20h 15m,NR,,6425059,Completed,First,"September 14, 2017",,,20h 15m,,,,,,
2044,4248,GreaterGabe,PC,20h 30m,NR,,166452,Completed,First,"February 09, 2012",,,20h 30m 16s,,,,,,
2045,4248,ilurker,PC,20h 37m,NR,,6512359,Replay Completed,Replay,,,,20h 37m,,20h 37m /,,,,
2046,4248,,PC,21h,NR,,342620,Completed,First,,,,21h,,,,,,
2047,4248,Private,PC,21h,100%,,329320,Completed,First,,,,21h,,,,5h 30m,,
2048,4248,FiliSh,PC,21h,NR,,11069844,Completed,First,"February 29, 2020",,,21h,,,,,,
2049,4248,esleckbl,PC,21h,NR,,859190,Completed,First,"July 27, 2014",,,21h,,,,,,
2050,4248,harpagos,PC,21h,NR,,245590,Completed,First,,,,21h,,,,,,
2051,4248,knivvves,PC,21h,100%,,369773,Completed,First,"August 10, 2013",,,21h,,,,,,
2052,4248,schneeland,PC,21h,NR,,4491611,Completed,First,,,,21h,,,,,,
2053,4248,,PC,21h 20m,NR,,11074894,Completed,First,,,,21h 20m 30s,,,,,,
2054,4248,,PC,21h 52m,NR,,8952013,Completed,First,,20h 08m 54s,,21h 52m 04s,24h 30m 02s,,,,,
2055,4248,,PC,22h,NR,,2907658,Completed,First,,20h,,22h,,,,,,
2056,4248,GuillermoF1,PC,22h,NR,,4974635,Completed,First,,,,22h,,,,,,
2057,4248,StDiabeetus,PC,22h,100%,,5225039,Completed,First,,,,22h,,,,,,
2058,4248,aupa78,PC,22h,90%,,11563536,Completed,First,"August 09, 2011",,,22h,,,,,,
2059,4248,Private,PC,22h,90%,,3920403,Completed,Replay,"March 11, 2017",,,22h,,,,,,
2060,4248,peterwolfe134,PC,22h,NR,Done at a leisurely pace,10358229,Completed,First,"November 03, 2019",,,22h,,,,,,
2061,4248,pewpew,PC,22h,NR,,98374,Completed,First,,,,22h,,,,,,
2062,4248,CDrex,PC,22h 10m,80%,,600236,Completed,First,"February 17, 2013",,,22h 10m,,,,,,
2063,4248,michaelbr16,PC,22h 10m,NR,,6130973,Completed,First,"December 09, 2017",,,22h 10m,,,,,,
2064,4248,curios_bear_15,PC,22h 16m,NR,,11955818,Completed,First,"February 09, 2015",,,22h 16m,,,,,,
2065,4248,Greenante,PC,22h 28m,NR,,10172958,Completed,Replay,"October 03, 2019",,,22h 28m,,,,,,
2066,4248,ChaeusXCVI,PC,23h,NR,,11834894,Completed,First,"May 25, 2020",20h,,23h,,,,,,
2067,4248,ENDr,PC,23h,90%,,11110470,Completed,First,December 2019,20h,Two words: Backwards bunny-hopping.,23h,,,,,,
2068,4248,Garbager,PC,23h,100%,,3086628,Completed,First,,,,23h,,,,,,
2069,4248,SchnickelFritz,,23h,90%,,104632,Completed,First,"August 31, 2012",,,23h,,,,,,
2070,4248,Tcapullo,PC,23h,NR,,11983025,Completed,Replay,"June 05, 2015",,,23h,,,,,,
2071,4248,TheHarpoon,PC,23h,NR,,828806,Completed,First,,,,23h,,,,,,
2072,4248,Texis,PC,23h 01m,NR,,8744680,Completed,First,"June 10, 2011",,,23h 01m,,,,,,
2073,4248,Private,PC,23h 08m,100%,,8009241,Completed,First,"January 10, 2019",,,23h 08m,,,,,,
2074,4248,blzmn,PC,23h 20m,NR,,1712792,Completed,First,,,,23h 20m,,,,,,
2075,4248,Serpentine_Cougar,PC,23h 48m,90%,,142065,Completed,First,"June 30, 2012",,,23h 48m,,,,,,
2076,4248,,PC,24h,NR,,8399395,Completed,Replay,,,,24h,,,,,,
2077,4248,,PC,24h,NR,,11368747,Completed,First,,,,24h,,,,,,
2078,4248,Jambalaya89,PC,24h,100%,,8043499,Completed,First,"August 11, 2013",,,24h,,,,,,
2079,4248,Jeanbon,PC,24h,90%,,11276850,Completed,First,"March 28, 2020",,,24h,,,,,,
2080,4248,MitchPotato,PC,24h,80%,,6122176,Completed,First,,,,24h,,,,,,
2081,4248,alms,PC,24h 12m,NR,Played on Medium.,109821,Completed,First,"August 15, 2012",,,24h 12m,,,,,,
2082,4248,,PC,25h,NR,,431202,Completed,First,,,,25h,,,,,,
2083,4248,BrycenRC,PC,25h,100%,,11526567,Completed,First,"March 11, 2017",,,25h,,,,,,
2084,4248,Juhg,PC,25h,80%,,6079715,Completed,First,,,,25h,,,,,,
2085,4248,Private,PlayStation 3,25h,100%,,3002896,Replay Completed,First,,,Main game + expansions. 2 playthroughs of main game.,25h,,,,,,
2086,4248,Odd0002,PC,25h,NR,,9447753,Completed,Replay,,,,25h,,,,,,
2087,4248,Rygaar,PC,25h,80%,,622058,Completed,First,"April 13, 2008",,,25h,,,,,,
2088,4248,Stake,PC,25h,100%,,267371,Completed,First,"May 14, 2012",,,25h,,,,,,
2089,4248,novaviking,PC,25h,NR,,10970927,Completed,Replay,"April 03, 2018",,,25h,,,,,,
2090,4248,yakle,PC,25h,NR,,1049412,Completed,First,"November 26, 2014",,,25h,37h,,,,,
2091,4248,ExaltedJim,PC,26h,80%,,529040,Completed,First,,,,26h,,,,,,
2092,4248,electroboltplasmid,PC,26h,NR,,1538417,Completed,First,2013,,,26h,,,,,,
2093,4248,tankman,PC,26h,NR,,7545726,Completed,First,"March 23, 2015",,,26h,,,,,,
2094,4248,Ghost_Ch1ps,PC,27h,NR,,4731511,Completed,First,"April 12, 2014",,,27h,,,,,,
2095,4248,TitaniumDragon,PC,27h,50%,All but two achievements,1047013,Completed,First,"October 11, 2011",,,27h,,,,,,
2096,4248,Private,PC,27h,NR,,10531857,Completed,First,"December 03, 2019",,,27h,,,,,,
2097,4248,tarasis,PC,27h,NR,,3933463,Completed,First,"January 16, 2017",,,27h,,,,,,
2098,4248,toastyimp,PC,27h 12m,NR,,11584906,Completed,First,"July 19, 2017",,,27h 12m,,,,,,
2099,4248,Will1,PC,28h,NR,,9188217,Completed,First,"July 19, 2011",,,28h,,,,,,
2100,4248,,PC,29h,NR,,10917806,Completed,First,,,,29h,,,,,,
2101,4248,Viles,PC,29h,NR,,3694278,Completed,First,August 2014,,,29h,,,,,,
2102,4248,Cuntzenegger,PC,30h,NR,,884194,Completed,Replay,"November 03, 2013",,Best game ever made.,30h,,,,,,
2103,4248,sriramatrix,PC,30h,NR,,8163483,Completed,First,,,,30h,,,,,,
2104,4248,,PC,32h,NR,,10939285,Completed,First,,,,32h,,,,,,
2105,4248,TiavioliGaming,PC,33h,NR,,11537786,Completed,Replay,"January 31, 2014",,,33h,,,,,,
2106,4248,caitiec,PC,35h 33m,80%,,1529437,Completed,First,December 2014,,,35h 33m,,,,,,
2107,4248,nightgoat,PC,37h 06m,NR,,3552584,Completed,Replay,"October 26, 2016",,,37h 06m,,,,,,
2108,4248,cabezon_003,PC,39h,NR,,11966035,Completed,First,"June 11, 2020",,,39h,,,,,,
2109,4248,,PC,40h,NR,,1933872,Completed,First,,,,40h,,,,,,
2110,4248,AskingForTrouble,PC,41h,80%,,11149687,Completed,First,"July 16, 2017",31h,,41h,51h,,,,,
2111,4248,,PC,44h 05m,NR,,5005828,Completed,First,,,,44h 05m,,,,,,
2112,4248,Private,PC,44h 51m,NR,,7236383,Completed,First,,,,44h 51m,,,,,,
2113,4248,missdosh,PC,56h,60%,,303620,Completed,First,,,,56h,,,,,,
2114,4248,Vamp1r3,PC,6h 45m,NR,All Achievements,1269597,Completed,Replay,,,,,6h 45m,,,,,
2115,4248,joppezu,PC,7h 55m,NR,,4198052,Completed,Replay,"March 17, 2017",,,,7h 55m,,,,,
2116,4248,Gvaz,PC,8h,60%,,24771,Completed,First,,,,,8h,,,,,
2117,4248,star_scaper,PC,8h 57m,NR,,2105526,Completed,First,,,,,8h 57m,,,,,
2118,4248,,,9h,NR,,465117,Completed,First,,,,,9h,,,,,
2119,4248,,PC,9h,NR,All achievments unlocked,10647211,Completed,First,,,,,9h,,,,,
2120,4248,Saltfish,PC,9h 20m,100%,,252758,Completed,Replay,"May 17, 2012",,,,9h 20m,,,,,
2121,4248,willwill,Linux,9h 42m,NR,,935686,Completed,First,"September 11, 2014",,,,9h 42m,,,,,
2122,4248,,PC,10h,NR,,6534696,Completed,Replay,,,,,10h,,,,,
2123,4248,Kekachino,PC,10h,90%,,11003512,Completed,First,"December 25, 2019",,,,10h,,,,,
2124,4248,ToppDogg,PC,10h,NR,"100% steam achi, there is a crazy good guide for a quick completion with save files.",8639597,Completed,Replay,"April 19, 2019",,"https://www.youtube.com/watch?v=b0SGDvGS7Xk
this is the guide I recommend to anyone willing to complete the achievements asap",,10h,,,,,
2125,4248,admpun,PC,10h,NR,,10533303,Completed,Replay,"July 05, 2019",,,,10h,,,,,
2126,4248,goatarooni,PC,10h 10m,90%,100% achievements,4420580,Completed,First,"May 12, 2017",,,,10h 10m,,,,,
2127,4248,DuffuD,PC,10h 20m,NR,Get all steam achievements,1420878,Completed,Replay,"June 28, 2015",,,,10h 20m,,,,,
2128,4248,myhubris,PC,10h 24m,NR,All Achievements,6578936,Completed,Replay,"July 12, 2018",,,,10h 24m,,,,,
2129,4248,BahamutVoid,PC,10h 30m,80%,,1288931,Completed,First,"May 24, 2014",,,,10h 30m,,,,,
2130,4248,RiptoR,PC,10h 30m,NR,,9146277,Completed,Replay,,,,,10h 30m,,,,,
2131,4248,Strazdas,PC,10h 45m,80%,,5473293,Custom List Completed,First,"June 04, 2015",,,,10h 45m,10h 45m /,,,,
2132,4248,,,11h,NR,,287531,Completed,First,,,,,11h,,,,,
2133,4248,Private,PC,11h,NR,,688918,Completed,Replay,"April 06, 2014",,,,11h,,,,,
2134,4248,Thombus88,PC,11h,NR,,10458003,Completed,First,,,,,11h,,,,,
2135,4248,upper0,PC,11h,NR,,3314422,Completed,First,"August 10, 2016",10h,,10h 01m,11h,,,,,
2136,4248,draheroc,PC,11h 12m,100%,Every achievement run. Third(ish?) playthrough,319483,Completed,Replay,"July 10, 2013",,,,11h 12m,,,,,
2137,4248,,PC,11h 13m,NR,,625087,Completed,Replay,,,,,11h 13m,,,,,
2138,4248,Jailander,PC,11h 23m,NR,,2455674,Completed,First,,,,,11h 23m,,,,,
2139,4248,Journals,PC,11h 40m,NR,,10276709,Completed,First,"July 02, 2018",6h 24m,,9h 17m,11h 40m,,,,,
2140,4248,Teltnuag,PC,11h 48m,NR,"Going off Steam listed time. Got all achievements, but I was using a video walkthrough for the lambda caches.",115873,Completed,First,"July 12, 2012",,,,11h 48m,,,,,
2141,4248,Brandtobrand,PC,12h,60%,,1389802,Backlog Completed,First,,,32/32 steam ach.,,12h,,,,,
2142,4248,Jokerspeed,PC,12h,NR,,9666488,Completed,First,"July 27, 2019",,,,12h,,,,,
2143,4248,jack_and_jones,PC,12h,NR,,6919980,Completed,Replay,"August 26, 2018",11h 47m,,,12h,,,,,
2144,4248,bfjacobson91,PC,12h 07m,90%,,2513490,Completed,Replay,"September 29, 2016",,,,12h 07m,,,,,
2145,4248,ParanoiD08,PC,12h 15m,NR,,1237539,Completed,First,"March 10, 2015",,,,12h 15m,,,,,
2146,4248,Private,PC,12h 20m,90%,All achievements,831578,Completed,Replay,"July 05, 2013",,,,12h 20m,,,,,
2147,4248,,PC,12h 24m,NR,,2366260,Completed,Replay,,,,,12h 24m,,,,,
2148,4248,Chronoja,PC,12h 24m,NR,Time may be inaccurate. All achievements found,135720,Completed,First,,,,,12h 24m,,,,,
2149,4248,Logophiliac,PC,12h 25m,NR,33/33 achievements; all in one playthrough.,203352,Completed,Replay,"May 30, 2013",,,,12h 25m,,,,,
2150,4248,buranty,PC,12h 28m,70%,All achievements on hard.,6037242,Completed,First,"March 25, 2018",,,,12h 28m,,,,,
2151,4248,turkanen,PC,12h 30m,NR,all achievements,4602532,Completed,Replay,"May 03, 2017",,,,12h 30m,,,,,
2152,4248,,PC,12h 32m,NR,,2920821,Completed,Replay,,10h 32m 07s,,11h 45m 22s,12h 32m 18s,,,,,
2153,4248,Private,PC,12h 35m,NR,,4002435,Completed,First,"January 24, 2014",,,,12h 35m,,,,,
2154,4248,Rigel_O,PC,12h 40m,90%,Steam achievements 33/33,8554049,Completed,First,"December 30, 2011",,,,12h 40m,,,,,
2155,4248,,PC,13h,NR,,319089,Completed,First,,12h,,12h 30m,13h,,,,,
2156,4248,Hyuna,PC,13h,100%,,2877500,Completed,First,,7h 20m,,10h,13h,,,,,
2157,4248,Michael313,PC,13h,80%,,5797474,Completed,First,"February 08, 2018",,,,13h,,,,,
2158,4248,SuperSayianSwagger64,PC,13h,NR,,3142568,Completed,First,"January 11, 2017",,,,13h,,,,,
2159,4248,Tjfarmer,PC,13h,100%,,621710,Completed,First,"February 07, 2014",,,,13h,,,,,
2160,4248,Vestitor,PC,13h,NR,33 of 33 (100%) Achievements Earned,180109,Completed,First,"January 20, 2012",,,,13h,,,,,
2161,4248,crazybean2000,PC,13h,NR,,4787135,Completed,First,"July 17, 2017",,,,13h,,,,,
2162,4248,jones,PC,13h,100%,,61297,Completed,First,,,,,13h,,,,,
2163,4248,onionpai,PC,13h,90%,Main + All Achievements,10522633,Completed,Replay,"December 02, 2019",,,,13h,,,,,
2164,4248,Private,PC,13h,100%,,4285696,Replay Completed,Replay,"April 08, 2017",10h,,12h 30m,13h,13h /,,,,
2165,4248,Private,,13h 25m,100%,,369584,Completed,First,"June 10, 2010",12h 25m 42s,,,13h 25m 42s,,,,,
2166,4248,VladimirHac,PC,13h 35m,NR,,2288308,Completed,First,"May 09, 2014",,,,13h 35m,,,,,
2167,4248,TurnoftheScorpion,Xbox,13h 39m,90%,,77433,Completed,First,"December 11, 2012",,,,13h 39m 21s,,,,,
