,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Progress,Personal Notes
817,41638,sackboy97,PC,7h,100%,,6605499,Completed,First,December 2017,,7h,,,
818,41638,Private,PC,7h,70%,,5812662,Completed,First,,,7h,,,
819,41638,jflabat,Xbox One,7h,90%,,11267123,Completed,First,"March 31, 2020",,7h 39s,,,
820,41638,Angmar,PC,7h 04m,90%,,4911022,Completed,First,"August 19, 2017",,7h 04m,,,
821,41638,INKEDinARIZONA,PC,7h 05m,80%,,10489717,Completed,First,"November 26, 2019",,7h 05m,,,
822,41638,,PC,7h 06m,NR,,5763942,Completed,First,,,7h 06m,,,
823,41638,inmuse,Xbox One,7h 09m,NR,900/1000G - found 41/44 lorestones,7450478,Completed,First,"December 03, 2019",,7h 09m,,,"[12/01/19] Started playing
[12/03/19] Finished Main+"
824,41638,,PC,7h 10m,NR,,5366627,Completed,First,,,7h 10m,,,
825,41638,messerszmit,PC,7h 10m,80%,,10923271,Completed,First,"February 03, 2020",,7h 10m 29s,,,
826,41638,Morganzi,PC,7h 12m,NR,,5507788,Backlog Completed,First,"December 23, 2017",,7h 12m,,,
827,41638,chuck,PC,7h 12m,70%,,9301396,Completed,First,"August 03, 2019",,7h 12m,,,
828,41638,PeacemakerZockt,PC,7h 14m,NR,,9183206,Completed,First,"July 21, 2019",,7h 14m 59s,,,
829,41638,Otacon,PlayStation 4,7h 15m,80%,,8324312,Completed,First,"August 24, 2019",,7h 15m,,,
830,41638,tiger250,PC,7h 17m,NR,,9369898,Completed,First,"August 24, 2019",,7h 17m,,,
831,41638,,PC,7h 18m,NR,,8559224,Completed,First,,,7h 18m,,,
832,41638,,PC,7h 20m,NR,,11701312,Completed,First,,,7h 20m,,,
833,41638,Dispator,PC,7h 20m,NR,,5558544,Completed,First,"January 01, 2018",7h,7h 20m,7h 30m,,
834,41638,Heavy_Rain,PC,7h 20m,70%,,6008833,Completed,First,"March 20, 2018",7h,7h 20m,,,
835,41638,PowerFlunky8837,Xbox One,7h 20m,NR,,8964507,Completed,First,"June 24, 2019",,7h 20m,,,"Don't know exact time, around 7-8 hours, played only over 3 consecutive days."
836,41638,DecemberStyle,PC,7h 20m,90%,,4877686,Completed,First,"August 13, 2017",,7h 20m 09s,,,
837,41638,,PC,7h 20m,NR,,11904540,Completed,First,,,7h 20m 52s,,,
838,41638,Orion_16RUS,PC,7h 21m,90%,,5591105,Completed,First,"January 05, 2018",,7h 21m 55s,,,
839,41638,Spizzik,PC,7h 24m,NR,,5493521,Completed,First,"December 20, 2017",,7h 24m,,,
840,41638,fallensaver,PC,7h 24m,90%,,10918021,Completed,First,"January 30, 2020",,7h 24m,,,
841,41638,Zednek,PlayStation 4,7h 24m,100%,,5542047,Completed,First,"January 06, 2018",,7h 24m 20s,,,
842,41638,jmcmullan92,PC,7h 25m,80%,,10615079,Completed,First,"December 18, 2019",,7h 25m,,,
843,41638,purpleronin,PC,7h 26m,NR,,6509796,Completed,First,"July 02, 2018",,7h 26m,,,
844,41638,Kwixzii,PC,7h 29m,70%,,9205891,Completed,First,,,7h 29m,,,
845,41638,,PC,7h 30m,NR,,10826723,Completed,First,,6h 30m,7h 30m,8h,,
846,41638,,PC,7h 30m,NR,,10913751,Completed,First,,,7h 30m,,,
847,41638,AmateurDan,PC,7h 30m,100%,Most lore runes found - missing ~5.,4879775,Completed,First,"August 13, 2017",,7h 30m,,,
848,41638,Bole,PlayStation 4,7h 30m,NR,,10529298,Completed,First,"December 03, 2019",7h 08m,7h 30m,8h,,
849,41638,Drogean,PC,7h 30m,80%,,4897500,Completed,First,"August 12, 2017",,7h 30m,,,
850,41638,GeorgeHxwell,PlayStation 4,7h 30m,90%,,10860805,Completed,First,"January 08, 2020",,7h 30m,,,
851,41638,Hellzinho,Nintendo Switch,7h 30m,100%,,11050222,Completed,First,"March 01, 2020",,7h 30m,,,
852,41638,JunioR,PC,7h 30m,NR,,6048559,Completed,First,,7h,7h 30m,8h,,
853,41638,Popplewell,PC,7h 30m,NR,,6371418,Completed,First,"June 08, 2018",,7h 30m,,,
854,41638,Teknon,PC,7h 30m,NR,Completed the story and collected most of the runestones,8100812,Completed,First,"January 22, 2019",,7h 30m,,,
855,41638,TwoThrones,PC,7h 30m,80%,,4878842,Completed,First,"July 04, 2018",,7h 30m,,,
856,41638,Valcombird,PC,7h 30m,NR,,10604216,Completed,First,"December 22, 2019",,7h 30m,,,
857,41638,adamuk98,PlayStation 4,7h 30m,NR,,7936440,Completed,First,"January 03, 2019",,7h 30m,,,
858,41638,demonswordsman,PlayStation 4,7h 30m,NR,,5754232,Completed,First,"April 01, 2018",,7h 30m,,,
859,41638,domwol2,PC,7h 30m,NR,,8358554,Completed,First,"February 25, 2019",,7h 30m,,,
860,41638,estheim,PlayStation 4,7h 30m,NR,,6240304,Completed,First,"May 13, 2018",,7h 30m,,,
861,41638,xcrushr,PlayStation 4,7h 30m,NR,It was great experience,4888927,Completed,First,"August 09, 2017",7h,7h 30m,8h,,
862,41638,Sarek,PC,7h 31m,100%,40/44 runes,7430672,Completed,First,"March 11, 2019",,7h 31m,,,
863,41638,VERGILDH,PlayStation 4,7h 31m,NR,,10182422,Completed,First,"October 03, 2019",,7h 31m,,,
864,41638,PXAbstraction,PC,7h 34m,80%,"Got non-true ending, found majority of story pillars. Watched Hellblade Feature after credits.",5411716,Completed,First,"December 02, 2017",,7h 34m 33s,,,
865,41638,dt126,PC,7h 35m,NR,,10301927,Custom List Completed,First,"October 24, 2019",,7h 35m,,,
866,41638,israel_hlc,PC,7h 36m,NR,,5024661,Completed,First,"September 08, 2017",,7h 36m,,,
867,41638,Valefar,PC,7h 39m,NR,,10894029,Completed,First,"January 27, 2020",,7h 39m,,,
868,41638,bizarlaguna,PC,7h 39m,NR,,8847807,Completed,First,"June 02, 2019",7h 22m 12s,7h 39m 11s,7h 39m 12s,,
869,41638,,PC,7h 40m,NR,,10800730,Completed,First,,,7h 40m,,,
870,41638,Tzinos,PC,7h 40m,NR,,6571470,Completed,First,"July 11, 2018",,7h 40m,,,
871,41638,Private,PC,7h 40m,NR,,11235091,Completed,First,"March 24, 2020",,7h 40m,,,
872,41638,NoirXephon,PlayStation 4,7h 42m,80%,,10339359,Completed,First,"October 31, 2019",,7h 42m,,,
873,41638,NurfHurder,Xbox One,7h 42m,80%,,8662062,Completed,First,"April 06, 2020",,7h 42m,,,
874,41638,FieryOne00,Xbox One,7h 43m,NR,,11787735,Completed,First,"May 19, 2020",,7h 43m,,,
875,41638,Caspel,Xbox One,7h 45m,70%,,11773741,Completed,First,"May 17, 2020",,7h 45m,,,
876,41638,StrankMajstr,PC,7h 45m,70%,,10779116,Completed,First,"January 03, 2020",,7h 45m,,,
877,41638,jaspa,PC,7h 45m,90%,,4930214,Completed,First,"August 23, 2017",,7h 45m,,,
878,41638,Mugwuffin93,PlayStation 4,7h 48m,100%,Played through the game as normal but went out of my way to find as many of the runes as I could.,5037721,Completed,First,,,7h 48m,,,
879,41638,Everdred,PC,7h 50m,NR,,9529405,Completed,Replay,"September 12, 2019",,7h 50m,,,
880,41638,gonzad26,PC,7h 50m,NR,,9357880,Completed,First,"July 12, 2019",,7h 50m,,,
881,41638,jnc826,Xbox One,7h 50m,100%,,8791412,Completed,First,"May 06, 2019",,7h 50m 51s,,,
882,41638,,PC,7h 54m,NR,,9561381,Completed,First,,,7h 54m,,,
883,41638,LuisHQ,PC,7h 54m,NR,,8421908,Completed,First,"March 06, 2019",,7h 54m,,,
884,41638,MiniMica90,PC,7h 54m,NR,,10693715,Completed,First,,,7h 54m,,,
885,41638,eigenvals,PC,7h 54m,90%,,5894346,Completed,First,"February 26, 2018",,7h 54m,,,
886,41638,ellbobby,PC,7h 54m,NR,,5184376,Completed,First,,,7h 54m,,,
887,41638,even_odder,PC,7h 54m,NR,,6408035,Completed,First,"January 12, 2018",,7h 54m,,,
888,41638,Jagger1984,PC,7h 55m,90%,,7492806,Completed,First,"November 23, 2018",,7h 55m,,,
889,41638,Parasiteee,PC,7h 57m,NR,"Secret ending unlocked, fight difficulty ""auto""",7518217,Completed,First,"November 25, 2018",,7h 57m,,,
890,41638,,PC,7h 59m,NR,,8031821,Completed,First,,,7h 59m,,,
891,41638,hackthebone,PC,7h 59m,90%,,5433664,Completed,First,"March 28, 2019",,7h 59m,,,
892,41638,,PC,8h,NR,,4895915,Completed,First,,6h,8h,,,
893,41638,,PC,8h,NR,,4932302,Completed,First,,,8h,,,
894,41638,,PC,8h,NR,,4969973,Completed,First,,7h 15m,8h,8h 15m,,
895,41638,,Xbox One,8h,NR,,8856750,Completed,First,,7h 45m,8h,8h 10m,,
896,41638,,PC,8h,NR,,8961061,Completed,First,,,8h,,,
897,41638,,PC,8h,NR,,9312982,Completed,First,,7h 30m,8h,9h,,
898,41638,,PC,8h,NR,,10842452,Completed,First,,,8h,,,
899,41638,,Nintendo Switch,8h,NR,,11147008,Completed,First,,,8h,,,
900,41638,,PC,8h,NR,,11577060,Completed,First,,,8h,,,
901,41638,Akai_Kaminari,PC,8h,80%,,10946519,Completed,First,"September 08, 2018",,8h,,,
902,41638,Alex5101,PlayStation 4,8h,NR,,6719678,Completed,First,,,8h,,,
903,41638,Arenow,PC,8h,NR,,5657495,Completed,First,"January 12, 2018",,8h,,,
904,41638,AysenKld,PC,8h,100%,,5037805,Completed,First,"August 22, 2017",,8h,,,
905,41638,Private,Xbox One,8h,80%,,8067040,Completed,First,"January 18, 2019",,8h,,,Best attempt at extras on one play-through. Watched feature after completion and uninstalled. Missed 4-5 runes for 100%
906,41638,Bauble,PC,8h,NR,,10692773,Completed,First,"December 27, 2019",,8h,,,
907,41638,Private,PC,8h,NR,,10636872,Completed,First,"December 22, 2019",,8h,,,
908,41638,Berseker,PC,8h,NR,,10636208,Completed,First,"April 30, 2020",,8h,,,
909,41638,CapgunKilla,Xbox One,8h,NR,,8955526,Completed,First,"June 15, 2019",,8h,,,
910,41638,Cooltato,Xbox One,8h,90%,,10928813,Completed,First,"March 29, 2019",,8h,,,
911,41638,Private,PC,8h,NR,,4923604,Completed,First,,,8h,,,
912,41638,Eckolite,Xbox One,8h,100%,,11941685,Completed,First,"January 14, 2020",,8h,,,
913,41638,Private,PC,8h,70%,,5053123,Completed,First,"November 05, 2017",,8h,,,
914,41638,Evuk,PC,8h,NR,,10664292,Completed,First,"December 26, 2019",,8h,,,
915,41638,Funizamo,PlayStation 4,8h,NR,,11365614,Completed,First,,,8h,,,
916,41638,Private,PC,8h,NR,,10737158,Completed,First,"January 03, 2020",,8h,,,
917,41638,Gamera7,PlayStation 4,8h,80%,,6052877,Completed,First,"April 09, 2018",,8h,,,
918,41638,Ganuza,PC,8h,80%,,5520895,Completed,First,"December 26, 2017",,8h,,,
919,41638,Ghost3030,PC,8h,100%,,10707813,Completed,First,"December 31, 2019",,8h,,,
920,41638,Helbeard,PC,8h,70%,,4993006,Completed,First,"May 22, 2018",,8h,,,
921,41638,Herbisida,Xbox One,8h,100%,,10887191,Completed,First,"January 24, 2020",,8h,,,
922,41638,Hunter1980,PlayStation 4,8h,NR,,8242979,Completed,First,"February 11, 2019",,8h,,,
923,41638,Injuredhunter,PlayStation 4,8h,80%,,5439930,Completed,First,"April 03, 2018",,8h,,,
924,41638,JackOfNoTrades,PC,8h,NR,,9342619,Completed,First,"August 17, 2019",,8h,,,
925,41638,Jjzwak,Xbox One,8h,80%,,11395605,Completed,First,"April 14, 2020",,8h,,,
926,41638,Kaelor,PC,8h,NR,,8242995,Completed,First,"February 11, 2018",,8h,,,
927,41638,Kafou,PC,8h,70%,,10720866,Completed,First,"April 05, 2020",,8h,,,
928,41638,LLBKI,PC,8h,NR,,10843418,Completed,First,"January 19, 2020",,8h,,,
929,41638,LadyCringealot,PC,8h,60%,,6375597,Completed,First,"October 13, 2018",,8h,,,
930,41638,LuisMaster,PC,8h,NR,,11272298,Completed,First,"March 27, 2020",,8h,,,
931,41638,Luxar,PC,8h,90%,,10810008,Completed,First,,,8h,,,
932,41638,Moonborne,PlayStation 4,8h,80%,Beaten on normal difficulty,11932913,Completed,First,"October 25, 2018",,8h,,,"10/25/18, 7:19pm"
933,41638,NeonCircus,PC,8h,NR,,7859230,Completed,First,"December 28, 2018",7h,8h,9h,,
934,41638,OnkelPuni,Xbox One,8h,80%,,5723977,Completed,First,"October 10, 2019",,8h,,,
935,41638,Pat_B_514,PlayStation 4,8h,NR,,11106617,Completed,First,2018,,8h,,,
936,41638,ReaverCorps,PC,8h,NR,,10652235,Completed,First,"December 25, 2019",7h,8h,,,
937,41638,RebelliousRam,PlayStation 4,8h,NR,,5594883,Completed,First,"January 05, 2018",7h,8h,9h,,
938,41638,Shadax,PC,8h,80%,,7133755,Completed,First,"September 28, 2018",,8h,,,
939,41638,Shazalakazoo,PC,8h,90%,,5189104,Completed,First,"October 23, 2017",,8h,,,
940,41638,TheSymbiote,PC,8h,NR,,5942116,Completed,First,"March 06, 2018",,8h,,,
941,41638,Triforceguard,PC,8h,90%,,5889426,Completed,First,,,8h,,,
942,41638,UncivilPlayer,PlayStation 4,8h,NR,,7760211,Completed,First,"January 06, 2019",7h 30m,8h,,,
943,41638,Uncle_Kaz,PC,8h,NR,Main story + found almost all collectibles,10652200,Completed,First,"December 25, 2019",,8h,,,
944,41638,Vekusaka,PC,8h,80%,,10159019,Completed,First,"August 09, 2017",,8h,,,
945,41638,Private,PC,8h,NR,,8954063,Completed,First,"June 13, 2019",,8h,,,
946,41638,Private,PC,8h,NR,,6591332,Completed,First,"July 16, 2018",,8h,,,
947,41638,Walk3r,PC,8h,100%,,8551881,Completed,First,"January 17, 2018",,8h,,,
948,41638,Wrobel965,PlayStation 4,8h,NR,,5314655,Completed,First,"November 13, 2017",,8h,,,
949,41638,acjessen,Xbox One,8h,80%,,10981060,Completed,First,"February 12, 2020",,8h,,,
950,41638,af8artos,PC,8h,NR,,5313752,Completed,First,"November 13, 2017",,8h,,,
951,41638,around,PC,8h,50%,,5739636,Completed,First,,,8h,,,
952,41638,dragonrider0019,PlayStation 4,8h,NR,,6722019,Completed,First,"January 13, 2020",,8h,,,
953,41638,droppies,PC,8h,90%,,7890824,Completed,First,,,8h,,,
954,41638,eliasbakhos,PlayStation 4,8h,NR,,5398177,Completed,First,"November 29, 2017",,8h,,,
955,41638,exodonis,PC,8h,NR,,8877656,Completed,First,"October 09, 2017",,8h,,,
956,41638,fk1999,PC,8h,NR,,6860096,Completed,First,"August 17, 2018",,8h,,,
957,41638,heavydrop,PC,8h,NR,,10338022,Completed,First,"October 31, 2019",,8h,,,
958,41638,hycer,PC,8h,NR,,9309499,Completed,First,"August 04, 2019",,8h,,,
959,41638,infylos,PC,8h,NR,,5707071,Completed,First,"February 26, 2018",,8h,,,
960,41638,jhamonnet,Nintendo Switch,8h,90%,,8602404,Completed,First,"April 25, 2019",,8h,,,
961,41638,kelvingoh89,PC,8h,NR,,6447566,Completed,First,"November 13, 2017",,8h,,,
962,41638,leassel,PC,8h,NR,,8535110,Completed,First,,,8h,,,
963,41638,leyeti,Xbox One,8h,80%,,9009162,Completed,First,"June 21, 2019",,8h,,,
964,41638,lolasaurusrex,PC,8h,NR,,10520565,Completed,First,"December 02, 2019",,8h,,,
965,41638,memol,PC,8h,NR,,6981005,Completed,First,"August 13, 2017",,8h,,,
966,41638,memol,PC,8h,NR,,6981007,Replay Completed,Replay,"August 26, 2017",,8h,,,
967,41638,naruto14,PC,8h,NR,,8890297,Completed,First,"December 08, 2017",,8h,,,
968,41638,nightloveart,Xbox One,8h,NR,,8857440,Completed,First,"May 28, 2019",,8h,,,
969,41638,pokichara,PC,8h,NR,,7296819,Completed,First,"December 16, 2018",,8h,,,
970,41638,rvncto,PlayStation 4,8h,NR,,5105085,Completed,First,"October 27, 2017",,8h,,,
971,41638,sard41,PC,8h,NR,,10239406,Completed,First,"September 26, 2017",,8h,,,
972,41638,scrubadub,PC,8h,NR,,11512734,Completed,First,"April 20, 2020",,8h,,,
973,41638,snailmonkey,PC,8h,NR,,11293617,Completed,First,"March 29, 2020",,8h,,,
974,41638,spades46,PC,8h,NR,,9047134,Completed,First,"June 28, 2019",,8h,,,
975,41638,sway907,PC,8h,NR,,9132993,Completed,First,"July 12, 2019",7h,8h,8h 05m,,
976,41638,tale,PC,8h,NR,,10607196,Completed,First,"November 30, 2019",,8h,,,
977,41638,underneon,PC,8h,NR,,11541591,Completed,First,"July 13, 2019",,8h,,,
978,41638,valdogg21,PlayStation 4,8h,NR,,5846251,Completed,First,,,8h,,,
979,41638,warheart,PC,8h,NR,,11356596,Completed,First,"April 05, 2020",,8h,,,
980,41638,z13dr1ch,PlayStation 4,8h,90%,,4994659,Completed,First,"September 01, 2017",,8h,,,
981,41638,ApexNorth,PlayStation 4,8h,NR,,5800290,Completed,First,"January 26, 2018",,8h 06s,,,
982,41638,,PC,8h 01m,NR,,7505579,Completed,First,,8h,8h 01m,,,
983,41638,Spaaace,PC,8h 01m,90%,,11120947,Completed,First,"March 08, 2020",8h,8h 01m,8h 02m,,
984,41638,andreas0992,PC,8h 01m,NR,,6232895,Completed,First,"May 28, 2018",,8h 01m,,,
985,41638,Private,PC,8h 05m,90%,,5097426,Completed,First,,7h,8h 05m,8h 30m,,
986,41638,sokama,PC,8h 06m,NR,,9080286,Completed,First,"June 14, 2020",,8h 06m,,,
987,41638,muccos,PC,8h 07m,80%,21 September - 25 September,9692931,Completed,First,"September 25, 2019",,8h 07m 36s,,,
988,41638,StDiabeetus,PlayStation 4,8h 08m,NR,,8968915,Completed,First,"June 15, 2019",,8h 08m,,,
989,41638,ramsys,PC,8h 08m,100%,,4917836,Completed,First,"August 17, 2017",,8h 08m 05s,,,
990,41638,Everdred,Xbox One,8h 10m,90%,Had to beat it 1.5 times to get all the achievements.,6669681,Completed,First,"July 29, 2018",,8h 10m,12h,,
991,41638,Kal_wardin,PC,8h 10m,80%,,11541936,Completed,First,"October 01, 2018",8h,8h 10m,8h 20m,,
992,41638,RedGlimmer,PlayStation 4,8h 10m,NR,,7386833,Completed,First,"August 15, 2018",,8h 10m,,,
993,41638,cyberfaltas,PlayStation 4,8h 10m,100%,,8048376,Completed,First,"January 16, 2019",,8h 10m,,,
994,41638,Rockstr85,Xbox One,8h 11m,90%,,8496352,Completed,First,"March 25, 2019",,8h 11m,,,
995,41638,NeoJ,PC,8h 12m,70%,,4890444,Completed,First,"August 31, 2017",,8h 12m,,,
996,41638,veeX,PC,8h 12m,90%,,7779537,Completed,First,"December 19, 2018",,8h 12m,,,
997,41638,Private,PC,8h 15m,80%,,6268701,Completed,First,"May 20, 2018",,8h 15m,,,
998,41638,Kondorr,PC,8h 15m,100%,,4874596,Completed,First,"August 13, 2017",,8h 15m,,,
999,41638,SirTalpa,PC,8h 15m,70%,,8791398,Completed,First,"August 17, 2017",,8h 15m,,,
1000,41638,TinyAngelSelphie,PC,8h 15m,NR,,10729979,Completed,First,"January 02, 2020",,8h 15m,,,
1001,41638,Neista,PC,8h 18m,NR,,6282182,Completed,First,,,8h 18m,,,
1002,41638,kafaw,PC,8h 18m,NR,,9075581,Completed,First,"November 11, 2018",,8h 18m,,,
1003,41638,Loki0991,PC,8h 18m,90%,,5084497,Completed,First,"October 09, 2017",,8h 18m 43s,,,
1004,41638,,PC,8h 20m,NR,,5401567,Completed,First,,,8h 20m,,,
1005,41638,Messy_Bot,Xbox One,8h 20m,NR,,11811756,Completed,First,,,8h 20m,,,
1006,41638,Nacmopk,PC,8h 20m,80%,,5409447,Completed,First,,,8h 20m,,,
1007,41638,icksmehl,PC,8h 20m,80%,Missed 1 rune ;_;,5493824,Completed,First,"December 20, 2017",,8h 20m,,,
1008,41638,Stain,PC,8h 21m,NR,,7004087,Completed,First,"September 08, 2018",,8h 21m,,,
1009,41638,Tijuanabadger,Xbox One,8h 22m,NR,,7951385,Completed,First,"February 23, 2019",,8h 22m,,,
1010,41638,DJPenguinScratch,PlayStation 4,8h 23m,80%,,8443630,Completed,First,"March 10, 2019",,8h 23m,,,
1011,41638,dsulpy,PC,8h 24m,NR,,8048325,Completed,First,"May 31, 2020",,8h 24m,,,
1012,41638,Painicus,PC,8h 25m,NR,Listened to a decent amount of those story telling statue things.,10423117,Completed,First,"November 13, 2019",,8h 25m,,,
1013,41638,elazur,PC,8h 25m,NR,,10595823,Completed,First,"December 15, 2019",,8h 25m,,,
1014,41638,Private,PC,8h 25m,10%,,10608137,Completed,First,"December 17, 2019",,8h 25m 26s,,,/99/)
1015,41638,,PlayStation 4,8h 30m,NR,,4888680,Completed,First,,,8h 30m,,,
1016,41638,,PC,8h 30m,NR,,5388470,Completed,First,,,8h 30m,,,
1017,41638,2k2s2k,PlayStation 4,8h 30m,NR,,5507460,Completed,First,"December 22, 2017",,8h 30m,,,
1018,41638,Pottsy69,Xbox One,8h 30m,90%,,6696291,Completed,First,"August 03, 2018",,8h 30m,,,
1019,41638,Procyon,PC,8h 30m,NR,,10589661,Completed,First,"December 14, 2019",,8h 30m,,,
1020,41638,Private,PlayStation 4,8h 30m,80%,,5009419,Completed,First,"August 14, 2017",,8h 30m,,,
1021,41638,ReneD,PC,8h 30m,NR,,5286434,Completed,First,"November 07, 2017",,8h 30m,,,
1022,41638,Private,PC,8h 30m,60%,Almost all the rune stones,8986603,Completed,First,"October 26, 2019",,8h 30m,,,
1023,41638,filip_312,PlayStation 4,8h 30m,90%,,10584741,Completed,First,"December 13, 2019",,8h 30m,,,
1024,41638,grimbergen_beer,PC,8h 30m,100%,,8200172,Completed,First,,,8h 30m,,,
1025,41638,lildano,Xbox One,8h 30m,NR,,8086900,Completed,First,"January 21, 2019",,8h 30m,,,
1026,41638,mawerick_mc,PC,8h 30m,NR,No extra content except the glyphs,10640267,Completed,First,"December 22, 2019",,8h 30m,,,
1027,41638,Private,PC,8h 30m,NR,,9312212,Completed,First,"August 06, 2019",8h,8h 30m,9h,,
1028,41638,yandexx,PC,8h 30m,NR,,5014890,Completed,First,"September 05, 2017",,8h 30m,,,
1029,41638,Jacob_Darka,PC,8h 31m,90%,,7379201,Completed,First,"October 05, 2017",7h 29m,8h 31m,9h 14m,,
1030,41638,Twelny,PC,8h 33m,NR,,5653754,Completed,First,"January 14, 2018",,8h 33m,,,
1031,41638,Karbos,PC,8h 36m,70%,,11672774,Completed,First,"May 07, 2020",,8h 36m,,,
1032,41638,LUIZ_ARIEL,Xbox One,8h 36m,90%,,9688629,Completed,First,,,8h 36m,,,
1033,41638,SUVOID,PC,8h 36m,100%,,11428307,Completed,First,"December 23, 2019",,8h 36m,,,
1034,41638,Moodefy,PC,8h 37m,NR,,11370158,Completed,First,"September 18, 2017",,8h 37m,,,
1035,41638,DGenius,PC,8h 40m,NR,,4930354,Completed,First,"August 19, 2017",7h 30m,8h 40m,8h 50m,,
1036,41638,notanaiyet,PC,8h 42m,90%,,7372849,Completed,First,2017,,8h 42m,,,
1037,41638,ralinsley,PC,8h 42m,90%,,8147953,Completed,First,"January 28, 2019",,8h 42m,,,
1038,41638,Vintovka,PC,8h 43m,70%,,5535751,Completed,First,"December 29, 2017",,8h 43m,,,
1039,41638,Xeries,PC,8h 45m,80%,,10903202,Completed,First,"January 28, 2020",,8h 45m,,,
1040,41638,Private,PC,8h 48m,NR,,8444238,Completed,First,"March 28, 2018",,8h 48m,,,
1041,41638,HNO3,PC,8h 49m,NR,,9155127,Completed,First,,,8h 49m,,,
1042,41638,Polar,PC,8h 50m,100%,,10624448,Completed,First,"December 18, 2019",7h 40m,8h 50m,,,
1043,41638,Jackalopalen,PC,8h 50m,100%,,10838472,Completed,First,"January 19, 2020",,8h 50m 26s,8h 50m 27s,,
1044,41638,Tamiil,PlayStation 4,8h 56m,NR,,5684519,Completed,First,"August 14, 2017",,8h 56m 20s,,,
1045,41638,,PC,9h,NR,,7827825,Completed,First,,,9h,,,
1046,41638,,PC,9h,NR,,7835104,Completed,First,,,9h,,,
1047,41638,,PC,9h,NR,,9242552,Completed,First,,,9h,,,
1048,41638,,PC,9h,NR,,11515175,Completed,First,,,9h,,,
1049,41638,BBk,PC,9h,100%,,7538817,Completed,First,"November 26, 2018",8h,9h,10h,,
1050,41638,BrokeBox,PC,9h,NR,,5500084,Completed,First,"December 15, 2017",,9h,,,
1051,41638,Calcifer14,PC,9h,NR,,8202752,Completed,First,"December 30, 2017",,9h,,,
1052,41638,Cronox,PC,9h,NR,,9543150,Completed,First,"October 28, 2019",,9h,,,
1053,41638,DippoMagoo,PlayStation 4,9h,90%,,7298264,Completed,First,,,9h,,,
1054,41638,Druid,PC,9h,90%,,11348557,Completed,First,"April 13, 2020",,9h,,,
1055,41638,Private,Nintendo Switch,9h,NR,,11154752,Completed,First,"February 03, 2020",,9h,,,
1056,41638,Flawii,PC,9h,NR,,4931812,Completed,First,"August 20, 2017",,9h,,,
1057,41638,Gabriel_Do_Cafe,PC,9h,80%,,9364558,Completed,First,,,9h,,,
1058,41638,Gyosei,PlayStation 4,9h,80%,,6500855,Completed,First,2017,,9h,,,
1059,41638,HANdaMAN,PC,9h,90%,,11493248,Completed,First,"February 23, 2020",,9h,,,
1060,41638,Jacbo,PC,9h,90%,,7584579,Completed,First,"December 30, 2019",,9h,,,
1061,41638,Jarl,PC,9h,NR,,11519619,Completed,First,"April 21, 2020",,9h,,,
1062,41638,Keshuanec,PC,9h,NR,,10586593,Completed,First,"December 17, 2019",,9h,,,
1063,41638,Private,PC,9h,NR,,5906768,Completed,First,"February 28, 2018",,9h,,,
1064,41638,MadSexual,PC,9h,60%,,11381611,Completed,First,"April 07, 2020",,9h,,,
1065,41638,NUematsu8,PC,9h,NR,,5576543,Completed,First,,,9h,,,
1066,41638,Neptune,PC,9h,NR,,9449765,Completed,First,"August 25, 2019",8h,9h,,,
1067,41638,Paletz,PC,9h,90%,,6413529,Completed,First,"August 10, 2017",,9h,,,
1068,41638,Pumako,PC,9h,80%,,10678777,Completed,First,"August 12, 2019",,9h,,,
1069,41638,Private,PC,9h,100%,,5304593,Completed,First,"November 11, 2017",8h 30m,9h,,,
1070,41638,SchnitzlXXL,PC,9h,NR,,9317192,Completed,First,"August 06, 2019",8h,9h,10h,,
1071,41638,Slayve,PC,9h,NR,,5520062,Completed,First,"December 26, 2017",,9h,,,
1072,41638,Spoole,PC,9h,NR,,5316393,Completed,First,"October 18, 2017",,9h,,,
1073,41638,Straw,PC,9h,NR,Hard difficulty - Missed 3 lorestones,7246564,Completed,First,"October 14, 2018",,9h,,,
1074,41638,Tigerion,PC,9h,NR,,11650467,Completed,First,"May 05, 2020",,9h,,,
1075,41638,Private,PlayStation 4,9h,80%,,8159140,Custom List Completed,First,"February 10, 2019",5h,9h,10h,10h /,
1076,41638,carlikay13,Xbox One,9h,90%,,8423088,Completed,First,"June 03, 2019",,9h,,,
1077,41638,casadaros,Xbox One,9h,NR,,8345841,Completed,First,"February 24, 2019",,9h,,,
1078,41638,cbrostowin,PC,9h,NR,,10837188,Completed,First,"January 18, 2020",,9h,,,
1079,41638,d0dge,PlayStation 4,9h,NR,,4917600,Completed,First,"August 16, 2017",,9h,,,
1080,41638,deanyosla,PC,9h,NR,,7015316,Completed,First,,,9h,,,
1081,41638,fefidoh,PC,9h,NR,,9633008,Completed,First,"July 14, 2019",,9h,,,
1082,41638,friendlyfirepewpew,PC,9h,90%,,8672266,Completed,First,"April 24, 2019",,9h,,,
1083,41638,jay43_1984,PlayStation 4,9h,NR,,6962463,Completed,First,"September 02, 2018",,9h,,,
1084,41638,jxzk1218,Xbox One,9h,90%,,8219841,Completed,First,"February 12, 2019",,9h,,,
1085,41638,kaybert,PC,9h,NR,,7844968,Completed,First,"April 02, 2020",,9h,,,
