,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress,Vs.,Co-Op,Speedrun,100% Speedrun
767,4073,curios_bear_15,PC,101h 30m,NR,Started again after a few years...,11939654,Completed,First,,"February 27, 2019",101h 30m,,,,,,,
768,4073,,,103h,NR,,287398,Completed,First,,,103h,,,,,,,
769,4073,ErikLevin,PC,103h,NR,,3123075,Completed,First,,,103h,,,,,,,
770,4073,Brandtobrand,PC,105h,90%,,480114,Backlog Completed,First,,,105h,,,,,,,
771,4073,lifad96,PlayStation 2,115h,NR,,6652203,Completed,First,,"July 23, 2008",115h,,,,,,,
772,4073,,,130h,NR,,287384,Completed,First,,,130h,,,,,,,
773,4073,cabezon_003,PC,134h,NR,,11966030,Completed,First,,"June 11, 2020",134h,,,,,,,
774,4073,,,200h 03m,NR,I really sucked at this game and never finished it. It was still awesome,304339,Completed,First,,,200h 03m 34s,,,,,,,
775,4073,TeenJackBauer,Xbox 360,29h 45m,NR,1000G,1001449,Completed,First,,"July 20, 2015",,29h 45m,,,,,,
776,4073,Phara0n,PC,30h 22m,NR,One of the best stories in a video game,11555719,Completed,Replay,20h 15m 34s,"April 25, 2020",22h 45m 02s,30h 22m 24s,,,,,,
777,4073,myhubris,PC,31h 01m,NR,,6528103,Completed,Replay,,"July 06, 2018",,31h 01m,,,,,,
778,4073,Diabian,PC,31h 41m,NR,,10465253,Completed,First,,"November 22, 2019",,31h 41m,,,,,,
779,4073,AndrutRozkoszy,PC,33h 21m,NR,"100%, 4th attempt",10838904,Completed,Replay,,"November 12, 2019",,33h 21m,,,,,,
780,4073,,PC,33h 51m,NR,,8876513,Completed,Replay,,,,33h 51m 34s,,,,,,
781,4073,Damnboy,PC,35h 54m,NR,,4139501,Completed,Replay,,2007,,35h 54m,,,,,,
782,4073,,PC,37h,NR,,11452051,Completed,Replay,,,,37h,,,,,,
783,4073,bangbang2k,PC,37h 40m,NR,,996199,Completed,First,,"October 27, 2014",,37h 40m,,,,,,
784,4073,davison,PC,38h,NR,,935912,Completed,Replay,,"October 04, 2014",,38h,,,,,,
785,4073,ColdPhoenix,PC,40h,NR,,7062703,Completed,Replay,,"September 16, 2018",,40h,,,,,,
786,4073,DasMatze,PC,40h,NR,,134813,Completed,Replay,,"June 20, 2012",,40h,,,,,,
787,4073,TheRedLag00n,Xbox,40h 41m,100%,,6199332,Completed,Replay,,"October 30, 2011",,40h 41m,,,,,,
788,4073,RS_simo,PC,41h,80%,,3566152,Completed,First,,"October 30, 2016",,41h,,,,,,
789,4073,buranty,PC,41h 41m,90%,,5378403,Completed,First,,"December 29, 2016",,41h 41m,,,,,,
790,4073,,PC,42h,NR,,8255825,Completed,Replay,,,,42h,,,,,,
791,4073,JOSHTYLER,PC,43h,90%,,7519758,Completed,First,,"November 24, 2018",,43h,,,,,,
792,4073,,PC,43h 25m,NR,,8723217,Completed,Replay,,,,43h 25m 15s,,,,,,
793,4073,Alphalight,PC,44h 03m,NR,100% completion according to the Stats menu.,7212831,Completed,Replay,,"March 31, 2017",,44h 03m,,,,,,
794,4073,,PC,44h 41m,NR,,8961037,Completed,Replay,,,,44h 41m,,,,,,
795,4073,,Xbox,45h,NR,,2815236,Completed,Replay,,,,45h,,,,,,
796,4073,pasel,Xbox,45h,100%,,111532,Completed,First,,,,45h,,,,,,
797,4073,ivan000,PlayStation 4,46h 04m,NR,,5012568,Completed,Replay,,"September 05, 2017",,46h 04m,,,,,,
798,4073,blogietis,PC,47h,NR,,9374300,Completed,Replay,,"August 16, 2019",,47h,,,,,,
799,4073,AudriuHa,PC,47h 13m,90%,,5556811,Completed,Replay,,"January 01, 2018",,47h 13m,,,,,,
800,4073,Gamecrossplays,PC,47h 23m,NR,,7170811,Completed,Replay,,"October 03, 2018",,47h 23m,,,,,,
801,4073,,PC,48h 40m,NR,,7147599,Completed,Replay,,,,48h 40m,,,,,,
802,4073,Biendeo,PC,49h 47m,NR,"100% everything, spent of a bit of time doing some optional tasks",990549,Completed,First,,"July 05, 2015",,49h 47m 03s,100% run (with a 1080p mod).,,,,,
803,4073,gematriadown,PC,49h 59m,NR,,1063131,Completed,Replay,,"December 14, 2014",,49h 59m 59s,100% save game. Literally one minute less than 50 hours.,,,,,
804,4073,,PlayStation 2,50h,NR,,1082549,Completed,First,15h,,,50h,,,,,,
805,4073,,PC,50h,NR,,4570320,Completed,Replay,,,,50h,,,,,,
806,4073,,PC,50h,NR,,4654237,Completed,Replay,,,,50h,,,,,,
807,4073,LkV,PC,50h,90%,,6645348,Completed,First,,"March 05, 2018",,50h,,,,,,
808,4073,lewiswoodhall,Xbox 360,50h,90%,,1425817,Completed,Replay,20h,"November 01, 2014",30h,50h,,,,,,
809,4073,,PC,51h,NR,,6091109,Completed,First,,,,51h,,,,,,
810,4073,,PC,51h 25m,NR,,567135,Completed,Replay,,,,51h 25m,,,,,,
811,4073,Goku14,PlayStation 2,51h 30m,90%,All missions completed and all collectables gotten.,394532,Completed,First,,"June 30, 2007",,51h 30m,,,,,,
812,4073,VirarNeeda,PC,51h 45m,60%,100% complete (in-game completion statistic),3223011,Replay Completed,Replay,21h 19m 01s,"July 12, 2016",,51h 45m 59s,,,,,,
813,4073,MoXxi,PC,52h 30m,70%,,1180391,Completed,Replay,,2011,,52h 30m,,,,,,
814,4073,randomlogin,PC,52h 43m,NR,,142553,Completed,First,,"July 01, 2012",,52h 43m,,,,,,
815,4073,Voidcaster2915,PC,53h 52m,NR,,8441240,Completed,First,,"November 05, 2007",,53h 52m,,,,,,
816,4073,LaidbackPixie,Xbox 360,54h,NR,,4428208,Completed,First,,,,54h,,,,,,
817,4073,,PlayStation 2,54h 26m,NR,,1104191,Completed,Replay,,,,54h 26m,,,,,,
818,4073,GFrom,PlayStation 4,54h 49m,100%,,8670631,Completed,First,,"February 22, 2019",,54h 49m,,,,,,
819,4073,,PC,57h 20m,NR,This is the playing time recorded by the game. Play hours without saving are excluded.,8230965,Completed,Replay,,,,57h 20m,,,,,,
820,4073,,PC,58h 08m,NR,,1336175,Completed,Replay,30h,,40h,58h 08m,,,,,,
821,4073,,PC,59h 46m,NR,100% achieved in stats,11145257,Completed,Replay,,,,59h 46m,,,,,,
822,4073,BarrelRoll,PC,60h,NR,,866365,Completed,First,33h,"May 24, 2006",50h 40m,60h,,,,,,
823,4073,sircaptsalmon,PlayStation 2,60h,100%,,3923999,Completed,First,,,,60h,,,,,,
824,4073,JBeht,PC,60h 53m,90%,,6684634,Completed,Replay,,"August 06, 2018",,60h 53m 20s,,,,,,
825,4073,StillGreen_san,PC,61h,NR,,6589411,Completed,Replay,,"June 26, 2018",,61h,,,,,,
826,4073,camcolen,PC,62h,NR,"58 hours of gameplay, doesn't count reloading save states after failed missions (about another 4 hours?)",7689197,Completed,Replay,,"December 09, 2018",,62h,,,,,,
827,4073,TheLegend,PC,63h,NR,,7507580,Completed,Replay,,"May 27, 2018",,63h,,,,,,
828,4073,fearstalker,PC,63h,90%,100% according to in game statistics.,8623130,Completed,Replay,,"April 15, 2019",,63h,,,,,,
829,4073,gamerbhoy,PlayStation 4,63h,90%,,5047878,Completed,Replay,,"September 10, 2017",,63h,"I was stuck on 99.47% for about 8 hours before realising I didn't do the ""Pimping"" side mission. However, it already told me I was level 10 with that, so I naturally didn't check. Started it randomly to see if it was one I missed, and turns out it was. 100% in the bag.",,,,,
830,4073,SavagE,PC,64h,90%,,398733,Completed,First,,"September 02, 2013",,64h,,,,,,
831,4073,Vkt,PC,65h 40m,100%,With extras,6249096,Completed,Replay,28h 50m 10s,"September 19, 2016",,65h 40m 20s,,,,,,
832,4073,Private,PC,65h 57m,100%,,2466700,Completed,First,,"January 23, 2016",,65h 57m,,,,,,
833,4073,Skyalerino,PC,66h,100%,,2670867,Completed,Replay,36h,"November 29, 2015",,66h,Best game ever!,,,,,
834,4073,Sunshine1885,PC,66h 20m,NR,,7111629,Completed,Replay,,"September 24, 2018",,66h 20m 30s,,,,,,
835,4073,GoSic,PC,70h,NR,,4529842,Completed,First,30h,"October 23, 2018",,70h,,,,,,
836,4073,Private,PC,70h,90%,,6004760,Completed,First,,"October 14, 2018",,70h,,,,,,
837,4073,Sora1248,PC,70h,70%,"100% completion according to the game. Used a 100% checklist, maps for the collectables and a walkthrough when stuck.",3588879,Completed,Replay,,"June 08, 2018",,70h 56s,,,,,,
838,4073,La_Grange,PC,71h,90%,,4667014,Completed,Replay,34h,,,71h,,,,,,
839,4073,,,72h 20m,NR,,287386,Completed,First,,,,72h 20m,,,,,,
840,4073,,PC,75h,NR,,317319,Completed,Replay,15h,,40h,75h,100% Completion done in 75 Steam hours / 40 hours in the game statistics .,,,,,
841,4073,sojer,PC,75h,70%,,5347611,Completed,First,30h,"September 29, 2005",50h,75h,2005-08-14	2005-09-29,,,,,
842,4073,wanhero,PlayStation 4,75h,100%,,4641604,Completed,First,21h,"April 29, 2016",43h,75h,,,,,,
843,4073,Valewonca,PC,75h 56m,80%,,5299295,Completed,Replay,,,,75h 56m,,,,,,
844,4073,,PlayStation 3,79h 59m,NR,I had to repeat missions that was hard (flight school),5774720,Completed,First,32h 42m 27s,,61h 18m 10s,79h 59m 01s,,,,,,
845,4073,,,80h,NR,,287385,Completed,First,,,,80h,,,,,,
846,4073,,PC,80h,NR,,5531588,Completed,Replay,40h,,70h,80h,,,,,,
847,4073,Amon1995,PlayStation 2,80h,NR,,174982,Completed,First,,,,80h,,,,,,
848,4073,Bartezoo,PlayStation 2,80h,NR,,1711680,Completed,First,,"September 25, 2004",,80h,,,,,,
849,4073,Dirt_McGirt,PC,80h,NR,,2632356,Completed,First,,"October 08, 2007",,80h,,,,,,
850,4073,Sora_O,PC,80h,NR,,5895066,Completed,First,,"April 18, 2007",,80h,,,,,,
851,4073,Tentacle_Advisor,PC,80h,100%,,9295301,Completed,First,,"August 03, 2019",,80h,,,,,,
852,4073,Tomek,PC,80h,90%,,10355336,Completed,First,,,,80h,,,,,,
853,4073,Private,PC,80h,70%,,13189,Completed,First,,"May 24, 2011",,80h,,,,,,
854,4073,z13dr1ch,PC,80h,NR,,90134,Completed,First,,"August 02, 2012",,80h,,,,,,
855,4073,,PC,80h 46m,NR,,1286770,Completed,First,49h 23m,,55h 27m,80h 46m 25s,,,,,,
856,4073,johnburo,PlayStation 2,82h,100%,,7259203,Replay Completed,First,28h,"October 16, 2018",47h,82h,,,,,,
857,4073,NeMek,PC,82h 18m,100%,Game completed 100% (achievement) + 100% girls... :D,12034048,Completed,First,,"May 27, 2018",,82h 18m,,,,,,
858,4073,StatX,PC,82h 20m,NR,,9110864,Completed,First,41h 20m,"July 08, 2019",50h 40m,82h 20m,,,,,,
859,4073,babyface_killah,PC,83h,NR,,875584,Completed,Replay,,,,83h,,,,,,
860,4073,Loupikan,PC,83h 25m,NR,,10272759,Completed,First,36h 24m,"September 15, 2011",42h 39m,83h 25m,,,,,,
861,4073,brosephstalin3fm,PlayStation 4,83h 30m,70%,,11043333,Custom List Completed,First,,"November 27, 2019",,83h 30m,,,,,,
862,4073,DithmarsiaAgrar,PlayStation 2,83h 51m,NR,,10695940,Playing Completed,First,,"December 30, 2019",,83h 51m,,,,,,
863,4073,,PlayStation 4,84h 56m,NR,,2920362,Completed,First,21h 43m 28s,,37h 09m 03s,84h 56m 38s,,,,,,
864,4073,qif_qgame,iOS,85h 15m,100%,,9666533,Completed,Replay,,"September 16, 2019",,85h 15m,,,,,,
865,4073,Betzebu3,PlayStation 2,86h,NR,,11677745,Completed,First,,"May 08, 2020",,86h,,,,,,
866,4073,Kethu,PC,86h,100%,,11599449,Completed,Replay,,,,86h,,,,,,
867,4073,Grantu0505,PC,86h 43m,100%,,10463348,Completed,First,32h 23m,,49h 43m,86h 43m,,,,,,
868,4073,vangeko,Xbox 360,88h,NR,,9228358,Completed,First,32h,"April 10, 2015",,88h,,,,,,
869,4073,jopopoe,PC,89h,NR,,1035924,Completed,Replay,,,,89h,,,,,,
870,4073,Egr,PC,90h,NR,,8650691,Completed,First,,"November 04, 2011",,90h,,,,,,
871,4073,Necroheadbanger,PC,90h,NR,,5473788,Completed,Replay,30h,2017,50h,90h,"Got the %100 and some other unnecesary stuff, and then deleted the save by error.",,,,,
872,4073,fk1999,PC,90h,NR,,6859981,Completed,First,,"August 17, 2018",,90h,,,,,,
873,4073,slayerdesing,PC,90h,NR,,11456461,Completed,First,,"April 16, 2020",,90h,,,,,,
874,4073,Tacticaldemon,PlayStation 2,90h 56m,NR,,1001264,Completed,Replay,25h 46m,"October 15, 2014",,90h 56m,,,,,,
875,4073,Jammin69,PC,91h,80%,,26071,Completed,First,,,,91h,,,,,,
876,4073,Purpletown,PC,91h,NR,,7889816,Completed,Replay,,,,91h,,,,,,
877,4073,Tlt21,PC,91h 24m,NR,,3326402,Completed,First,,,,91h 24m,,,,,,
878,4073,iceman93,PlayStation 2,93h 39m,100%,,4210348,Completed,First,,,,93h 39m,100% con trucos y guía,,,,,
879,4073,dlenarzg,PC,94h,NR,,10671066,Completed,First,,"July 24, 2006",,94h,,,,,,
880,4073,Daigoro,PlayStation 2,95h,NR,,40569,Completed,First,,,,95h,,,,,,
881,4073,LeonRez,PlayStation 2,95h,50%,,8219471,Completed,First,34h,2005,52h,95h,,,,,,
882,4073,RahmBro,PC,95h 02m,NR,,5001143,Completed,First,33h 10m,"September 12, 2004",50h 20m,95h 02m,,,,,,
883,4073,iliasr10,PC,95h 24m,100%,,4741049,Completed,First,15h 25m 49s,,42h 12m 33s,95h 24m,,,,,,
884,4073,redkarma,PlayStation 2,96h 48m,NR,,5180201,Completed,First,,"November 17, 2004",,96h 48m 15s,,,,,,
885,4073,MoeHartman,PC,98h,100%,,380767,Completed,Replay,,February 2012,,98h,,,,,,
886,4073,Kanedamikami,PlayStation 2,99h,NR,,186602,Completed,First,,"January 25, 2007",,99h,,,,,,
887,4073,micbrc,PlayStation 2,99h,100%,,2235604,Replay Completed Retired,Replay,35h,"December 16, 2005",55h,99h,,,,,,
888,4073,PAULDIPIE,PC,99h 31m,NR,,308114,Completed,Replay,,December 2012,,99h 31m 22s,,,,,,
889,4073,,,100h,NR,,287380,Completed,First,,,,100h,,,,,,
890,4073,,PlayStation 2,100h,NR,,2188548,Completed,First,,,,100h,,,,,,
891,4073,,PC,100h,NR,,8063163,Completed,First,30h,,60h,100h,,,,,,
892,4073,Betzebu3,Xbox 360,100h,NR,,11677743,Completed,First,,"May 08, 2020",,100h,,,,,,
893,4073,Desser,PC,100h,90%,,878422,Completed,First,25h,,45h,100h,,,,,,
894,4073,Keogyn,PlayStation 2,100h,90%,,12029986,Completed,First,37h,March 2005,54h,100h,,,,,,
895,4073,Paulbroo,PC,100h,NR,,6577669,Completed,Replay,,"July 16, 2014",,100h,,,,,,
896,4073,SeriousDevil,PC,100h,NR,,3510158,Completed,First,,"October 11, 2016",,100h,,,,,,
897,4073,Shojimeguro,PlayStation 2,100h,NR,,5355510,Completed,First,,,,100h,,,,,,
898,4073,charliewoodhead,PlayStation 2,100h,90%,,2654488,Completed,First,32h,"July 21, 2008",,100h,,,,,,
899,4073,heychrisfox,PlayStation 2,100h,90%,,6797028,Completed,First,40h,2004,60h,100h,,,,,,
900,4073,pan_kasper,PC,100h,NR,,9330076,Completed,Replay,,"August 09, 2019",,100h,,,,,,
901,4073,spectreSTRONZO,,100h,90%,,335373,Completed,First,30h,"July 20, 2013",55h,100h,,,,,,
902,4073,Private,PC,100h,100%,,108035,Completed,First,,,,100h,,,,,,
903,4073,,Xbox,100h 01m,NR,Definitely 100 hours minimum for 100%!,287391,Completed,First,,,,100h 01m 20s,,,,,,
904,4073,,PC,100h 15m,NR,,3037637,Completed,Replay,45h,,52h 30m,100h 15m,,,,,,
905,4073,shefty,PC,100h 59m,NR,,9106694,Completed,First,31h 14m 21s,"July 08, 2019",50h 24m 05s,100h 59m 25s,,,,,,
906,4073,niceTCyou,PlayStation 2,102h 04m,100%,,4687809,Replay Completed,Replay,,"February 18, 2009",,102h 04m,,,,,,
907,4073,crfleo,PC,103h,100%,,199154,Completed,Replay,,"June 23, 2012",,103h,,,,,,
908,4073,Betzebu3,Xbox,104h,NR,,11677740,Completed,First,,"May 08, 2020",,104h,,,,,,
909,4073,,PC,109h,NR,,287394,Completed,First,,,,109h,,,,,,
910,4073,Avarin,PC,109h,90%,,222535,Completed,First,,"March 03, 2012",,109h,,,,,,
911,4073,,PlayStation 4,114h 24m,NR,,4279139,Completed,Replay,29h 52m,,37h,114h 24m,,,,,,
912,4073,Christophe,PlayStation 2,117h 18m,100%,,1353261,Completed,First,,"February 04, 2006",,117h 18m 29s,,,,,,
913,4073,Vlah,PC,117h 19m,100%,,2977605,Playing Replay Completed,Replay,,,63h 27m,117h 19m 47s,,,,,,
914,4073,Christophe,PlayStation 2,118h 33m,100%,,1353263,Completed,Replay,,"January 18, 2007",,118h 33m 18s,,,,,,
915,4073,,,120h,NR,,287381,Completed,First,,,,120h,,,,,,
916,4073,,PlayStation 2,120h,NR,,287389,Completed,First,,,,120h,,,,,,
917,4073,Marcus54j,PlayStation 2,120h,100%,,6191364,Completed,First,,"November 09, 2012",,120h,,,,,,
918,4073,SeraphimBey,PC,120h,NR,,6015136,Completed,First,,"March 21, 2018",,120h,,,,,,
919,4073,Private,PlayStation 2,120h,NR,,6960530,Completed,First,,"September 02, 2018",,120h,,,,,,
920,4073,PaperLuigi,PlayStation 2,121h,100%,,3616492,Completed,First,,,,121h,,,,,,
921,4073,VoinixTR,PC,124h 11m,90%,,6095772,Completed,First,,"November 16, 2012",,124h 11m 22s,,,,,,
922,4073,pewpew,PC,125h,100%,,98372,Completed,First,,,,125h,,,,,,
923,4073,ArchaicGamer,PlayStation 2,126h 29m,90%,,254098,Completed,First,,"April 02, 2013",,126h 29m,,,,,,
924,4073,xandrix916,PC,131h 10m,NR,Everything necessary to 100% made,11837619,Completed,Replay,,"May 24, 2020",,131h 10m 15s,,,,,,
925,4073,StfN7,PC,137h,NR,,930038,Completed,First,,,,137h,,,,,,
926,4073,RzR,PC,143h 30m,NR,WITHOUT CHEATS,8071631,Completed,First,,,,143h 30m,,,,,,
927,4073,koalab,,144h 13m,100%,,388918,Completed,First,,"August 25, 2013",,144h 13m,,,,,,
928,4073,Itamims,PlayStation 3,150h,NR,,9138081,Completed,First,,,,150h,,,,,,
929,4073,Itamims,PlayStation 2,150h,NR,,9393078,Completed,First,,,,150h,,,,,,
930,4073,Michael313,PlayStation 2,150h,100%,,5908055,Completed,First,,"March 01, 2018",,150h,,,,,,
931,4073,Christophe,PlayStation 2,157h 49m,100%,,1353265,Completed,Replay,,"November 01, 2008",,157h 49m 58s,,,,,,
932,4073,Private,PC,160h,100%,,1515709,Completed,First,,"April 04, 2015",,160h,,,,,,
933,4073,Khourchef,PC,162h 56m,90%,,11175141,Completed,First,,,,162h 56m,,,,,,
934,4073,Strazdas,PC,200h,100%,,3056478,Completed,Replay,,"June 01, 2006",,200h,Completeionist run,,,,,
935,4073,Graciaus,PlayStation 2,200h 55m,NR,,53218,Completed,First,,,,200h 55m,,,,,,
936,4073,HearPcGaming,PC,216h,NR,,11829116,Completed,Replay,,"May 25, 2020",,216h,,,,,,
937,4073,Private,PlayStation 2,243h 32m,100%,,509877,Playing Replay Completed,First,65h 16m 54s,"August 10, 2007",83h 54m 31s,243h 32m 52s,,376h 52m 12s /,,1h 06m 23s,,
938,4073,,,290h,NR,,287383,Completed,First,,,,290h,,,,,,
939,4073,Stake,PC,300h,100%,,267428,Completed,Replay,,"May 14, 2011",,300h,,,,,,
940,4073,liorfigman,PlayStation 2,300h,100%,,388893,Completed,First,,"August 25, 2006",,300h,,,,,,
941,4073,,PC,4h 37m 43s,NR,https://twitch.tv/tirean/v/48370302,3367180,Completed,Replay,,,,,,,,,4h 37m 43s,14h 21m 10s
942,4073,mr_furball_69,PC,7h,100%,,10751997,Replay Completed,Replay,,,,,,,,,7h,
943,4073,,Xbox,14h 57m 19s,NR,,344562,Completed,First,,,,,,,,,14h 57m 19s,
944,4073,wierzbiec,PC,17h 35m,90%,,235785,Completed,Replay,,,,,,,,,17h 35m,
945,4073,,PC,14h 21m 10s,NR,https://twitch.tv/tirean/v/48370302,3367180,Completed,Replay,,,,,,,,,4h 37m 43s,14h 21m 10s
