,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Main Story,Completion,Main+Extras,Completionist,Personal Notes,Progress
781,18005,shiuan,PC,24h 23m,60%,"90% in-game completion, played most side missions, dlc most wanted not included, not collecting Eiddler trophies.",8388133,Completed,First,,"March 24, 2019",24h 23m,,,
782,18005,TheDanx,PlayStation 4,24h 24m,NR,96% - No riddler trophy collecting,3530131,Completed,First,,"December 16, 2016",24h 24m 19s,,,
783,18005,grankhan,Xbox One,24h 25m,80%,,10568980,Completed,First,,"December 10, 2019",24h 25m,,,
784,18005,Beowulf94,PlayStation 4,24h 29m,90%,,10514833,Completed,First,,"November 30, 2018",24h 29m 56s,,,
785,18005,Punisher138,Xbox One,24h 30m,NR,,2841633,Completed,First,,"September 12, 2016",24h 30m,,,
786,18005,TonaBellona,Xbox One,24h 30m,NR,,5066754,Completed,First,,,24h 30m,,,
787,18005,andrelvb,PC,24h 33m,90%,,5516893,Completed,First,,,24h 33m,,,
788,18005,rhickey,PC,24h 33m,NR,,4101818,Completed,First,,"February 21, 2017",24h 33m,,,
789,18005,Xyillo,PC,24h 34m,NR,,9561418,Completed,First,15h 52m 41s,"January 05, 2019",24h 34m 36s,31h 01s,,
790,18005,AidanAK47,PC,24h 36m,80%,,2524557,Completed,First,,"February 09, 2016",24h 36m,,,
791,18005,Private,PC,24h 37m,70%,,6664357,Completed,First,,,24h 37m,,,
792,18005,Jormu,PC,24h 39m,NR,,7868977,Completed,First,,"January 22, 2019",24h 39m 04s,,,
793,18005,Thyme1152,PlayStation 4,24h 41m,80%,"Did everything except the Riddler puzzles - I had, like, not even 30 when I executed Knightfall protocol lol",4186896,Completed,First,,"April 23, 2017",24h 41m,,,
794,18005,ViPeZz,Xbox One,24h 42m,90%,,7435960,Completed,First,,"December 09, 2017",24h 42m,,,
795,18005,citalopram,Xbox One,24h 45m,80%,,11161710,Completed,First,,"March 15, 2020",24h 45m,,,
796,18005,JamesBombeelu,PlayStation 4,24h 47m,60%,,1262524,Completed,First,,"July 06, 2015",24h 47m 33s,,,
797,18005,gilchrd,PlayStation 4,24h 52m,NR,,2781527,Completed,First,,"March 27, 2016",24h 52m 44s,,,
798,18005,KMoney,PlayStation 4,24h 57m,100%,All but Riddler trophies,1535216,Completed,First,,"August 17, 2015",24h 57m 25s,,,
799,18005,,Xbox One,25h,NR,,1487034,Completed,First,20h 30m,,25h,45h 30m,,
800,18005,,PC,25h,NR,,1533012,Completed,First,,,25h,,,
801,18005,,PlayStation 4,25h,NR,,4732787,Completed,First,16h,,25h,,,
802,18005,,PC,25h,NR,,5223405,Completed,First,,,25h,,,
803,18005,,PC,25h,NR,,8860334,Completed,First,,,25h,,,
804,18005,,PC,25h,NR,,10348444,Completed,First,,,25h,,,
805,18005,Akatsuki200,PC,25h,NR,,8500044,Custom List Completed,First,,"June 28, 2015",25h,,,
806,18005,ArticunoBreeze,Xbox One,25h,60%,,10151000,Completed,First,,,25h,,,
807,18005,Beat_Ginger,PlayStation 4,25h,NR,,1627137,Completed,First,10h,,25h,,,
808,18005,Blinknspark,PC,25h,NR,92%,8246212,Completed,First,,"February 11, 2019",25h,,,
809,18005,Chado,PC,25h,NR,,4548751,Completed,First,,"June 09, 2017",25h,,,
810,18005,Degeto,PC,25h,80%,,5475651,Completed,First,,"December 17, 2017",25h,,,
811,18005,Eirwaz,PlayStation 4,25h,NR,,1443021,Completed,First,,"July 05, 2015",25h,,,
812,18005,Falchion17,PlayStation 4,25h,NR,,3507175,Completed,Replay,,"January 03, 2016",25h,,,
813,18005,Felypson,PlayStation 4,25h,90%,,5003179,Completed,Replay,16h,"June 28, 2017",25h,30h,,
814,18005,FortunaK,PC,25h,60%,,6970596,Completed,First,,,25h,,,
815,18005,FortunaKhalifa,PC,25h,60%,,6754197,Completed,First,,January 2017,25h,,,
816,18005,Giggykibbles709,PlayStation 4,25h,NR,,10934365,Playing Completed,First,16h,,25h,,,
817,18005,Gunloader420,PlayStation 4,25h,70%,,11622785,Completed,First,,,25h,,,
818,18005,Joshster_1,PlayStation 4,25h,90%,,3566182,Completed,First,20h,"December 19, 2015",25h,40h,,
819,18005,Jslk60,PlayStation 4,25h,90%,,2128647,Completed,First,,,25h,,,
820,18005,Juhg,PlayStation 4,25h,60%,,6080263,Completed,First,,,25h,,,
821,18005,Private,PlayStation 4,25h,NR,,1487732,Completed,First,17h,"July 16, 2015",25h,,,
822,18005,Kal9,PlayStation 4,25h,NR,,1838178,Completed,First,,,25h,,,
823,18005,Kapi90,PC,25h,NR,,9249685,Completed,First,,"July 29, 2019",25h,,,
824,18005,Likemiii,PlayStation 4,25h,80%,,9336120,Completed,First,,"August 10, 2019",25h,,,
825,18005,Mithrava,PlayStation 4,25h,70%,,2790925,Completed,First,,April 2016,25h,,,
826,18005,Nomis,PC,25h,NR,,5803794,Completed,First,,,25h,,,
827,18005,Okerlund,PC,25h,NR,,4579502,Completed,First,,"June 12, 2020",25h,,,
828,18005,Shenyan,PlayStation 4,25h,60%,,11225978,Completed,First,,,25h,,,
829,18005,Private,PlayStation 4,25h,NR,,6829131,Completed,First,15h,"August 14, 2018",25h,,,
830,18005,Private,Xbox One,25h,NR,,2217824,Completed,First,,"November 26, 2015",25h,,,
831,18005,ThePowerhouse18,PlayStation 4,25h,90%,,5761910,Completed Retired,First,15h,"June 06, 2017",25h,,,
832,18005,YungGreasyLips,PC,25h,70%,,4386096,Completed,Replay,,,25h,,,
833,18005,adamsoutherland,PlayStation 4,25h,NR,,2414688,Completed,First,,"January 24, 2016",25h,,,
834,18005,antonismous,PlayStation 4,25h,80%,,11285822,Completed,First,,"October 14, 2019",25h,,,
835,18005,Private,PC,25h,NR,,2937197,Completed,First,,"June 13, 2016",25h,,,
836,18005,cokentots,PC,25h,NR,,8967319,Completed,First,,"June 15, 2019",25h,,,
837,18005,cokentots,PC,25h,NR,,9061668,Completed,First,,"June 30, 2019",25h,,,
838,18005,collarstothewind,PC,25h,NR,,6531880,Completed,First,,"July 05, 2015",25h,,,
839,18005,ctheb22,Xbox One,25h,NR,,2263959,Completed,First,,"December 23, 2015",25h,,,
840,18005,dunhili,PlayStation 4,25h,NR,,3530021,Completed,First,,,25h,,,
841,18005,halpheus,PC,25h,NR,,4890836,Completed,First,,"August 09, 2017",25h,,,
842,18005,invi6ble,PlayStation 4,25h,NR,,2832928,Completed,First,,"April 07, 2016",25h,,,
843,18005,josu91,PC,25h,NR,,8562145,Completed,First,,"May 11, 2020",25h,,,
844,18005,korono22,PC,25h,NR,,7626950,Completed,First,,,25h,,,
845,18005,mcdogmeat,Xbox One,25h,100%,Completed about 76% - several side quests but very little riddler trophy collection.,3469719,Completed,First,,"September 29, 2016",25h,,,
846,18005,milanith,PC,25h,NR,Everything done except Nigma's hidden secrets,3966651,Completed,First,,,25h,,,
847,18005,phasola,PC,25h,80%,,11486097,Completed,First,,"April 18, 2020",25h,,,
848,18005,repulsionslayer,PC,25h,100%,,2407305,Completed,First,16h 25m,"January 12, 2016",25h,,,
849,18005,ricardioheartguy,PlayStation 4,25h,100%,,3754098,Completed,First,,"December 11, 2016",25h,,,
850,18005,shol1122,PlayStation 4,25h,90%,,1552629,Completed,First,14h,"August 05, 2015",25h,,,
851,18005,sonac,PlayStation 4,25h,NR,,7920989,Completed,First,15h,"January 02, 2019",25h,,,
852,18005,stevekwan,PlayStation 4,25h,90%,,1876234,Completed,First,,"September 27, 2015",25h,,,
853,18005,stikmanrp,PlayStation 4,25h,100%,,4540451,Completed,First,,,25h,,,
854,18005,subrussian,PlayStation 4,25h,90%,,10223699,Playing Custom List Completed,First,,"October 10, 2019",25h,,,
855,18005,tlotr126,PlayStation 4,25h,90%,,6289316,Completed,First,15h,"May 23, 2018",25h,,,
856,18005,tussar,PC,25h,NR,,4126540,Completed,Replay,,"February 28, 2017",25h,,,
857,18005,vmunhoz,PC,25h,NR,,11907487,Completed,First,,"June 04, 2020",25h,,,
858,18005,Private,PC,25h,NR,,5597412,Completed,First,,"June 05, 2018",25h,,,
859,18005,yigitkoparan123,PC,25h,80%,,4917282,Completed,First,15h,"August 16, 2016",25h,50h,,
860,18005,Zeifer,PC,25h 24m,70%,11/12 Most Wanted missions | True Ending (Used save file),4346677,Completed,First,,,25h 24m,,,
861,18005,Private,PlayStation 4,25h 27m,NR,,4738920,Completed,First,,"June 30, 2015",25h 27m,,,
862,18005,samwise995,PlayStation 4,25h 27m,NR,,6304017,Completed,First,,,25h 27m 10s,,,
863,18005,kushlash,Xbox One,25h 30m,NR,,3991825,Completed,First,,"January 12, 2016",25h 30m,,,
864,18005,bluntturo,Xbox One,25h 31m,NR,Can get repetitive and did not finsh the riddler quests,11562092,Completed,First,21h,"April 26, 2020",25h 31m,,,
865,18005,SSJVentus,PlayStation 4,25h 33m,NR,,6880458,Replay Completed,Replay,,"May 16, 2017",25h 33m 18s,,,25h 37m 01s /
866,18005,wh1t3j3su5,Xbox One,25h 41m,NR,,10146151,Completed,First,,"September 25, 2019",25h 41m,,,
867,18005,CaptainAmerica,Xbox One,25h 42m,70%,,3716348,Completed,First,,"December 12, 2016",25h 42m,,,
868,18005,Zednek,PlayStation 4,25h 42m,80%,,1471830,Completed,First,,"November 29, 2016",25h 42m 29s,,,
869,18005,Kronikolizon,PlayStation 4,25h 43m,100%,,2150980,Completed,First,,"December 30, 2015",25h 43m 06s,,,
870,18005,Private,Xbox One,25h 46m,60%,,7289477,Completed,First,,,25h 46m,,,
871,18005,Otacon,PlayStation 4,25h 55m,80%,,4712062,Completed,First,,"October 22, 2019",25h 55m,,,
872,18005,,PlayStation 4,26h,NR,,5796666,Completed,First,,,26h,,,
873,18005,,PC,26h,NR,,6378243,Completed,First,,,26h,,,
874,18005,Cezawy,PC,26h,NR,,11777105,Completed,First,,"May 18, 2020",26h,,,
875,18005,Dennis_Leigh,Xbox One,26h,NR,,6984729,Completed,First,,"August 25, 2017",26h,,,
876,18005,Gaaran,Xbox One,26h,NR,,3955038,Completed,First,,,26h,,,
877,18005,Hauru,PC,26h,NR,,7344995,Completed,First,,"October 28, 2018",26h,,,
878,18005,Private,PC,26h,80%,,8267470,Completed,First,,,26h,,,
879,18005,Lucario1,PlayStation 4,26h,90%,Amazing story and side quests wont let you down....but riddler can be a bummer,6427629,Completed,First,14h,"November 18, 2017",26h,30h,,
880,18005,MadTad,PC,26h,NR,,6947082,Completed,First,,"July 29, 2018",26h,,,
881,18005,ManInBlack,PC,26h,70%,,8998497,Completed,First,,"April 03, 2019",26h,,,
882,18005,MoonBear,PC,26h,NR,,11705738,Replay Completed,Replay,20h,"May 11, 2020",26h,,,
883,18005,Nophear,PC,26h,NR,,1424165,Completed,First,,"June 29, 2015",26h,,,
884,18005,Ruben,PC,26h,NR,"95% completion, done everything expect the riddler trophy hunt.",3986445,Completed,First,,"January 29, 2017",26h,,,
885,18005,Scorpus,PC,26h,80%,,1350370,Completed,First,,"March 03, 2016",26h,,,
886,18005,Subaris,PC,26h,NR,,12002429,Completed,First,,"June 15, 2020",26h,,,
887,18005,holtman,PlayStation 4,26h,NR,Did everything expect the riddler side quest.,1580753,Completed,First,,"August 01, 2015",26h,,,
888,18005,skeri93,PC,26h,NR,,8554305,Completed,First,,"April 01, 2019",26h,,,
889,18005,strikingthematch,PC,26h,NR,,2304669,Completed,First,,"December 30, 2015",26h,,,
890,18005,SarcasmAbound,PlayStation 4,26h 04m,100%,Main story and all side mission except for finding all of the Riddler trophies.,1421692,Completed Retired,First,14h 19m 40s,"August 07, 2015",26h 04m 15s,,,
891,18005,Private,PlayStation 4,26h 12m,80%,,6212966,Completed,First,,"May 06, 2018",26h 12m 15s,,,
892,18005,dessertmonkeyjk,PC,26h 16m,90%,Includes required number of side quest to beat the game as well as three of the dlc side quests as well.,5313373,Completed,Replay,,"December 01, 2017",26h 16m 47s,,,
893,18005,hardedge,PC,26h 17m,90%,,1610427,Completed,First,,"August 23, 2015",26h 17m 03s,,,
894,18005,,PC,26h 21m,NR,,2834563,Completed,First,8h 30m,,26h 21m,47h 45m,,
895,18005,Private,PlayStation 4,26h 26m,90%,Started: 25.06.2017 // Rating: 9.5/10 // Completed: 76%,4398339,Completed,First,,"July 08, 2017",26h 26m,,,
896,18005,mohamed3on,PlayStation 4,26h 27m,NR,,2981084,Completed,First,,"May 16, 2016",26h 27m 55s,,,
897,18005,Nada,PlayStation 4,26h 29m,NR,,2462177,Completed,First,15h 05m,"June 27, 2015",26h 29m,,,
898,18005,,PC,26h 30m,NR,,3484398,Completed,First,,,26h 30m,,,
899,18005,Private,PC,26h 30m,NR,,3056419,Completed,First,,,26h 30m,,,
900,18005,Private,Xbox One,26h 31m,70%,,6446874,Completed,First,,"October 27, 2018",26h 31m,,,
901,18005,kervinho,PlayStation 4,26h 34m,100%,,9016600,Completed,First,,"December 31, 2018",26h 34m,,,
902,18005,robertaxin,PlayStation 4,26h 37m,80%,72% game complete,1449872,Completed,First,,"July 08, 2015",26h 37m,,,
903,18005,TroyBob1,Xbox One,26h 39m,NR,,4476255,Completed,First,,"May 24, 2017",26h 39m,,,
904,18005,fireblaze565,PC,26h 42m,NR,Completed riddler all the way till final trial,9449952,Completed,Replay,,"July 30, 2019",26h 42m,,,
905,18005,,PlayStation 4,26h 43m,NR,Lots of FUN,3300639,Completed,First,17h 26m 44s,,26h 43m 13s,32h 54m 31s,,
906,18005,sansa,PC,26h 44m,NR,,6774419,Completed,First,,,26h 44m,,,
907,18005,NightSlade,PlayStation 4,26h 45m,80%,,4413311,Completed,First,17h 42m 34s,"June 22, 2016",26h 45m 19s,,,
908,18005,PeacemakerZockt,PC,26h 47m,NR,,10190491,Completed,First,,"December 07, 2019",26h 47m 33s,,,
909,18005,lowdefal,PlayStation 4,26h 48m,NR,72%,8276925,Completed,First,,"September 08, 2016",26h 48m,,,
910,18005,polonar,PlayStation 4,26h 51m,90%,,2039229,Completed,First,,"September 21, 2015",26h 51m 39s,,,
911,18005,theimpudentwanderer,PlayStation 4,26h 52m,80%,Every side story completed except the Riddler Trophies,5699917,Completed,First,,"February 09, 2017",26h 52m 48s,,,
912,18005,Sharean,PlayStation 4,26h 53m,90%,,10735672,Completed,First,,"January 03, 2020",26h 53m,,,
913,18005,,PlayStation 4,26h 54m,NR,Everything done except the Riddler Trophies,5687291,Completed,First,,,26h 54m 59s,,,
914,18005,,PC,27h,NR,,2478741,Completed,First,15h,,27h,,,
915,18005,,PC,27h,NR,,2840799,Completed,First,17h,,27h,32h,,
916,18005,,PC,27h,NR,,4636865,Completed,First,,,27h,,,
917,18005,AndrewTziAnChan,PC,27h,90%,91% complete,11852308,Completed,First,,"May 27, 2020",27h,,,
918,18005,Private,PC,27h,NR,,3480876,Completed,First,,"October 02, 2016",27h,,,
919,18005,CBlade,PC,27h,NR,,7008533,Completed,First,,"September 02, 2018",27h,,,
920,18005,Calcifer14,Xbox One,27h,NR,,8203343,Completed,First,,"February 04, 2019",27h,,,
921,18005,Daremo,PlayStation 4,27h,90%,,1402098,Completed,First,,"January 27, 2016",27h,,96% Complete - About 200 Riddler trophies left behind.,
922,18005,Ican111,PC,27h,NR,,6659078,Completed,First,,"July 24, 2018",27h,,,
923,18005,Joey8Bit,PlayStation 4,27h,70%,,1968759,Completed,First,18h,,27h,,,
924,18005,LukeCZs,PC,27h,NR,,3851427,Completed,First,,"January 01, 2017",27h,,,
925,18005,Manolero1,PlayStation 4,27h,80%,,3669562,Completed,First,19h,"November 25, 2016",27h,,,
926,18005,MechaPutin,PC,27h,NR,,10293814,Completed,First,,"October 23, 2019",27h,,,
927,18005,Riz_,PC,27h,80%,,11804314,Completed,First,19h,,27h,,,
928,18005,ethanolparty,PC,27h,NR,,6199793,Completed,First,,"May 03, 2018",27h,,,
929,18005,hahe71,PC,27h,NR,,3743744,Completed,First,,,27h,,,
930,18005,machacachon,PC,27h,NR,,11457519,Completed,First,,"August 15, 2018",27h,,,
931,18005,mariusz673,PC,27h,NR,,6212270,Completed,Replay,,"May 06, 2018",27h,,,
932,18005,seanmn,Xbox One,27h,80%,Everything completed besides Riddler trophies. 96%MW,3459929,Completed,First,,"September 27, 2016",27h,,,
933,18005,Private,PC,27h,NR,7 most wanted knightfall,3741616,Completed,First,20h,"January 22, 2017",27h,,,
934,18005,withouttheoth3r,Xbox One,27h,90%,97% - no riddler,8573017,Completed,First,,"October 01, 2019",27h,,,
935,18005,Private,Xbox One,27h 02m,60%,,3724962,Completed,First,,"June 30, 2017",27h 02m,,,
936,18005,Demeshnik,PC,27h 06m,NR,,9183967,Completed,First,18h 01m,"July 19, 2019",27h 06m,,,
937,18005,Lock_Down_Leo,PC,27h 09m,NR,,3864385,Completed,First,,,27h 09m,,,
938,18005,Setzer,PlayStation 4,27h 11m,100%,,1534270,Completed,First,,"July 23, 2015",27h 11m,,,
939,18005,NoirXephon,PlayStation 4,27h 12m,50%,,3933513,Completed,First,,"January 16, 2017",27h 12m,,,
940,18005,,PlayStation 4,27h 14m,NR,,11309004,Completed,First,13h 46m,,27h 14m,44h 18m,,
941,18005,Gutterdammerung,Xbox One,27h 14m,90%,96%. Everything Done except riddler trophies,2670545,Completed,First,,"June 05, 2016",27h 14m,,,
942,18005,Aquarium78,PC,27h 20m,80%,,5227485,Completed,First,,"March 25, 2017",27h 20m,,,
943,18005,DWN2550,PC,27h 20m,NR,,1908599,Completed,First,,"October 01, 2015",27h 20m 12s,,,
944,18005,siwy102,PlayStation 4,27h 25m,NR,Dokładny czas!,7212687,Completed,First,,"May 08, 2017",27h 25m,,,
945,18005,MarcinW78,PC,27h 30m,90%,,2688526,Completed,First,,"March 04, 2016",27h 30m,,,
946,18005,ogman69,PC,27h 34m,70%,,2477801,Completed,First,,"July 02, 2015",27h 34m 06s,,,
947,18005,tcwleblanc,PC,27h 35m,NR,,3841366,Completed,First,,"June 16, 2015",27h 35m,,,
948,18005,atomicburton89,Xbox One,27h 36m,NR,,3866663,Completed Retired,First,,"March 15, 2017",27h 36m,,,
949,18005,MetallicFever316,PlayStation 4,27h 39m,80%,95.9% completion. Everything but the Riddler challenges (only did 10 of them).,4329144,Completed,First,,"April 20, 2017",27h 39m 07s,,,
950,18005,Darezzo,PlayStation 4,27h 40m,80%,,1742715,Completed,First,,"November 12, 2015",27h 40m,,,
951,18005,Korean_Prophet,PlayStation 4,27h 40m,80%,,9661144,Completed,First,,"July 04, 2015",27h 40m,,,
952,18005,christhechro,Xbox One,27h 40m,NR,,6670909,Completed,First,,,27h 40m,,,
953,18005,DecemberStyle,PC,27h 42m,90%,,1742698,Completed,First,,"September 20, 2015",27h 42m 39s,,,
954,18005,EinradQualle,Xbox One,27h 44m,NR,Everything except Riddler Trophies,11274788,Completed,First,,"March 26, 2020",27h 44m,,,
955,18005,lightning26vt,Xbox One,27h 46m,80%,,10850754,Completed,First,,"January 20, 2020",27h 46m,,,
956,18005,humpydoe,PlayStation 4,27h 51m,90%,,3625179,Completed,First,16h 11m 02s,"August 11, 2015",27h 51m 38s,,,
957,18005,,Xbox One,28h,NR,,2666332,Completed,First,14h 30m,,28h,51h,,
958,18005,,PlayStation 4,28h,NR,,8089461,Completed,First,17h,,28h,62h,,
959,18005,,PC,28h,NR,,10482540,Completed,First,15h,,28h,39h,,
960,18005,,PC,28h,NR,"1st ending, some side missions, all Arkham Episodes",11840731,Completed,First,,,28h,,,
961,18005,Private,PC,28h,80%,,11576989,Completed,First,,"August 25, 2017",28h,,,
962,18005,Cyryus,PC,28h,NR,Including all main Story DLC,3457421,Completed,First,,"September 26, 2016",28h,,,
963,18005,HibikiRush,PlayStation 4,28h,NR,,6057545,Completed,First,16h,"April 15, 2018",28h,,,
964,18005,Private,PlayStation 4,28h,90%,,4442630,Completed,First,,"May 17, 2017",28h,,,
965,18005,Kvesthet,PC,28h,NR,,5316364,Completed,First,,"November 13, 2017",28h,,,
966,18005,LastMadTimeLord,PlayStation 4,28h,NR,,6595211,Completed,First,16h,,28h,45h,,
967,18005,Lattmucci516,PlayStation 4,28h,100%,,2526071,Completed,First,,"February 05, 2016",28h,,,
968,18005,Littler3d,PlayStation 4,28h,NR,,4746451,Completed,First,,"July 13, 2017",28h,,,
969,18005,PeaksClimber,PC,28h,80%,,4589619,Completed,First,,"October 25, 2016",28h,,,
970,18005,Pottsy69,Xbox One,28h,100%,,1498260,Completed,First,,"July 16, 2015",28h,,,
971,18005,Rosur2,PC,28h,NR,All but Riddler Trophies,1369939,Completed,First,,"July 02, 2015",28h,,,
972,18005,SilentManLIVE,PlayStation 4,28h,NR,,3372878,Completed,First,,,28h,,,
973,18005,Yusepe,PC,28h,NR,,7169425,Completed,First,,"September 29, 2018",28h,,,
974,18005,thebestnameontheweb,PC,28h,NR,,5537850,Completed,First,,"June 23, 2015",28h,,,
975,18005,MECHnation,PlayStation 4,28h 12m,100%,,2495147,Completed,First,,"June 27, 2015",28h 12m,,,
976,18005,,PlayStation 4,28h 14m,NR,,6379478,Completed,First,,,28h 14m 46s,,,
977,18005,,PlayStation 4,28h 15m,NR,,1456262,Completed,First,16h,,28h 15m,,,
978,18005,Roberoo,Xbox One,28h 15m,NR,,2584696,Completed,First,,"July 27, 2015",28h 15m,,,
979,18005,Rezruel,PC,28h 21m,NR,,5128469,Completed,First,7h 21m,"October 03, 2017",28h 21m,,,
980,18005,Private,PC,28h 21m,NR,7/11 Most Wanted + All Arkham Episodes,3131946,Completed,First,,"July 08, 2016",28h 21m 10s,,,
981,18005,brak0999,PlayStation 4,28h 30m,NR,,1954686,Completed,First,,"October 15, 2015",28h 30m,,,
982,18005,,PlayStation 4,28h 34m,NR,,11216804,Completed,First,,,28h 34m 33s,,,
983,18005,,PlayStation 4,28h 42m,NR,93%,1444429,Completed,First,,,28h 42m 30s,,,
984,18005,AlexMagnus,PC,28h 44m,80%,,11228215,Completed,First,,,28h 44m,,,
985,18005,babac87,PlayStation 4,28h 46m,100%,Finished 96%. Riddler not finished,5645062,Completed,First,,"January 12, 2018",28h 46m 23s,,,
986,18005,djobeid,PlayStation 4,28h 47m,NR,"91.2%, got the ""ending"" of the game but not the ""get all the quests finished"" one",1684086,Completed,First,,"August 19, 2015",28h 47m 14s,,,
987,18005,,PlayStation 4,28h 55m,NR,I did my best plow through.,9677405,Completed,First,16h 45m 29s,,28h 55m 21s,45h 22m 47s,,
988,18005,razzlejazzle,Xbox One,28h 58m,NR,,10428933,Completed,First,,,28h 58m,,,
989,18005,,PC,29h,NR,,9056887,Completed,First,,,29h,,,
990,18005,,PC,29h,NR,,11937805,Completed,First,,,29h,,,
991,18005,Private,PC,29h,80%,,8139291,Completed,First,,"February 04, 2018",29h,,,
992,18005,BobMammoth,PC,29h,90%,,3848385,Completed,First,,"January 01, 2017",29h,,,
993,18005,DmDungeon,PlayStation 4,29h,80%,,11686333,Completed,First,,"December 19, 2015",29h,,,
994,18005,Duskwolver,PC,29h,NR,,10650442,Completed,First,,,29h,,,
995,18005,ElNino202,PC,29h,NR,,5198096,Completed,First,,"October 21, 2017",29h,,,
996,18005,G4M3RL0G,PC,29h,NR,,6525560,Completed,First,23h,"July 01, 2018",29h,,,
997,18005,HairBears,PC,29h,90%,,1391115,Completed,First,,"November 21, 2015",29h,,,
998,18005,Helios1337,PC,29h,NR,,1410785,Completed,First,,"June 29, 2015",29h,,,
999,18005,MrTama,PC,29h,NR,,8128089,Completed,Replay,,,29h,,,
1000,18005,OlMaster,PC,29h,NR,,6949002,Completed,First,,"August 30, 2018",29h,,,
1001,18005,Pillendreher,PC,29h,70%,,4097292,Completed,First,,"February 20, 2017",29h,,,
1002,18005,Rainbgd,PC,29h,80%,,11771131,Completed,First,,,29h,,,
1003,18005,Raoulospipitos,PC,29h,NR,,8284198,Completed,First,,"February 17, 2019",29h,,,
1004,18005,Shef333,PC,29h,NR,,11473567,Completed,First,,"April 17, 2020",29h,,,
1005,18005,Skeuomorvis,PC,29h,60%,,11952121,Completed,First,,"August 29, 2019",29h,,,
1006,18005,Taskforce131,PC,29h,80%,,6517989,Completed,First,,2017,29h,,,
1007,18005,Xor_van_Dorf,PC,29h,NR,,3465093,Completed,Replay,,"September 28, 2015",29h,,,
1008,18005,castle,PC,29h,NR,,3589780,Completed,First,,"November 06, 2016",29h,,,
1009,18005,chuck,PC,29h,90%,,3153820,Completed,First,,"June 25, 2016",29h,,,
1010,18005,cjstudio,PC,29h,NR,,5294803,Completed,First,16h,"August 28, 2017",29h,,,
1011,18005,Private,PC,29h,90%,,9065185,Completed,First,,"September 02, 2019",29h,,,
1012,18005,cyberfaltas,PlayStation 4,29h,70%,,5207721,Completed,First,,"October 23, 2017",29h,,,
1013,18005,Lv25_Magikarp,PlayStation 4,29h 03m,90%,,5744139,Completed,First,,"May 13, 2017",29h 03m,,,
1014,18005,Private,PlayStation 4,29h 11m,NR,,1016203,Completed,First,,"November 18, 2018",29h 11m 24s,,,
1015,18005,Krutki,Xbox One,29h 14m,90%,,11447055,Playing Completed,First,,"April 14, 2020",29h 14m,,,
1016,18005,Pleymove,PC,29h 15m,90%,,10929994,Completed,First,,"August 23, 2016",29h 15m,,,
1017,18005,birdo,PC,29h 15m,80%,,11484999,Completed,First,,"April 18, 2020",29h 15m,,,
1018,18005,tiagotempera,PlayStation 4,29h 20m,80%,,10845530,Completed,First,,"January 20, 2020",29h 20m,,,
1019,18005,,PlayStation 4,29h 22m,NR,,2181423,Completed,First,20h 20m 10s,,29h 22m 18s,,,
1020,18005,DeMikecracy,PlayStation 4,29h 30m,NR,,4418321,Completed,First,,"December 15, 2016",29h 30m,,,
1021,18005,Raftacon,PlayStation 4,29h 30m,80%,,10223523,Completed,First,,,29h 30m,,,
1022,18005,coldvantage,Xbox One,29h 31m,80%,,3505044,Completed,First,,"May 07, 2016",29h 31m,,,
1023,18005,Genjutsuhh,PlayStation 4,29h 32m,70%,,10309866,Completed,First,,"March 10, 2019",29h 32m,,,
1024,18005,abhinav4192,PC,29h 40m,NR,,3324025,Completed,First,,"August 13, 2016",29h 40m,,,
1025,18005,SleepyBrown316,PlayStation 4,29h 41m,60%,,11388898,Completed,First,16h 15m,"February 24, 2016",29h 41m,46h 48m,,
1026,18005,Private,PlayStation 4,29h 43m,70%,,11294632,Completed,First,,,29h 43m,,,
1027,18005,jeremytell,PC,29h 46m,NR,,1800174,Completed,First,,,29h 46m,,,
1028,18005,BreakoutAR,PlayStation 4,29h 49m,80%,,11999532,Completed,First,,,29h 49m,,,
1029,18005,Kumi_83,PlayStation 4,29h 53m,NR,,10738624,Completed,First,,"February 01, 2016",29h 53m,,,
1030,18005,,Xbox One,30h,NR,,1429636,Completed,First,,,30h,,,
1031,18005,,PlayStation 4,30h,NR,,1604302,Completed,First,20h,,30h,,,
1032,18005,,Xbox One,30h,NR,,2119862,Completed,First,15h,,30h,35h,,
1033,18005,,PC,30h,NR,,3616269,Completed,First,,,30h,,,
1034,18005,,PC,30h,NR,,3634619,Completed,First,,,30h,,,
1035,18005,,PC,30h,NR,,5872949,Completed,First,,,30h,,,
1036,18005,,PC,30h,NR,,6397925,Completed,First,16h,,30h,38h,,
1037,18005,,PC,30h,NR,,8022110,Completed,First,,,30h,,,
1038,18005,,PlayStation 4,30h,NR,,8513283,Completed,First,,,30h,,,
1039,18005,,Xbox One,30h,NR,,8755846,Completed,First,,,30h,,,
1040,18005,,Xbox One,30h,NR,,10549564,Completed,First,15h 30m,,30h,60h,,
1041,18005,,PC,30h,NR,,11501995,Completed,First,,,30h,,,
1042,18005,Adgalo,PC,30h,80%,,2028199,Completed,First,15h 30m,"July 21, 2016",30h,50h,,
1043,18005,AlleyViper620,PlayStation 4,30h,80%,,4827364,Completed,First,15h,"November 30, 2017",30h,,,
1044,18005,Antrakos,PlayStation 4,30h,NR,,5586407,Completed,First,,"January 04, 2018",30h,,,
