,Game_id,User,Platform,Time,Rated,Notes,play_id,Lists,Playthrough,Completion,Main Story,Main+Extras,Completionist,Speedrun,Personal Notes,Progress,Co-Op,Vs.,Retired Notes,100% Speedrun
2714,42833,Matezio,Nintendo Switch,60h,NR,,11406894,Completed,First,,,,60h,,,,,,,
2715,42833,MetalreduX,Nintendo Switch,60h,100%,,5205353,Completed,First,"January 20, 2018",,,60h,,,,,,,
2716,42833,MiscellaneousSon,Nintendo Switch,60h,NR,,5499891,Completed,First,"December 22, 2017",8h,,60h,,,,,,,
2717,42833,MonicSpline,Nintendo Switch,60h,NR,,5412033,Completed,First,,,,60h,,,,,,,
2718,42833,MrMonkie,Nintendo Switch,60h,NR,,5270108,Completed,First,"May 19, 2018",12h,15h,60h,,,,,,,
2719,42833,Ninpalk,Nintendo Switch,60h,NR,"Lots of coin grinding, will be faster if luigi's balloon world is used.",9294884,Completed,First,"August 02, 2019",4h,40h,60h,1h 20m 40s,"I didn't look anything up in my 100% playthrough, so finding all the moons took a while.",,,,,
2720,42833,Pixaroholic,Nintendo Switch,60h,100%,,5315269,Completed,First,"November 11, 2017",,,60h,,,,,,,
2721,42833,Plazmamuffin,Nintendo Switch,60h,NR,Occasional hints on the last couple of moons,5390621,Completed,First,"November 27, 2017",,,60h,,,,,,,
2722,42833,Polcrome,Nintendo Switch,60h,NR,"Everything Completed - 999 Moons, All purple coins, All outfits",6954884,Completed,First,,,,60h,,,,,,,
2723,42833,Santiago,Nintendo Switch,60h,100%,,11267366,Completed,First,"April 18, 2020",,,60h,,,,,,,
2724,42833,ShafieeKay,Nintendo Switch,60h,NR,,6781601,Completed,First,"November 07, 2017",,,60h,,,,,,,
2725,42833,Private,Nintendo Switch,60h,NR,,6825811,Completed,First,"August 13, 2018",12h,35h,60h,,,,,,,
2726,42833,Soulslayer434,Nintendo Switch,60h,100%,I have everything in the game minus 9999 outfit. might add couple hours.,5320380,Completed,First,"November 14, 2017",,,60h,,,,,,,
2727,42833,SteveNick786,Nintendo Switch,60h,100%,,5431466,Completed,First,"December 07, 2017",12h,,60h,,,,,,,
2728,42833,Stuffx,Nintendo Switch,60h,NR,,5430771,Completed,First,"November 27, 2017",,,60h,,,,,,,
2729,42833,TheFonzPart,Nintendo Switch,60h,NR,,8198607,Completed,First,"December 10, 2017",12h,,60h,,,,,,,
2730,42833,TheRedCap,Nintendo Switch,60h,NR,,6578850,Completed,First,"July 12, 2018",11h,30h,60h,,,,,,,
2731,42833,Travanoid,Nintendo Switch,60h,100%,,10177464,Completed,First,,,,60h,,,,,,,
2732,42833,Private,Nintendo Switch,60h,100%,,6038791,Completed,First,"March 25, 2018",,,60h,,,,,,,
2733,42833,Valentn07,Nintendo Switch,60h,100%,,11162425,Completed,First,"March 01, 2020",,,60h,,,,,,,
2734,42833,Valius,Nintendo Switch,60h,100%,time estimation,7338416,Completed,First,"June 19, 2018",,,60h,,,,,,,
2735,42833,WiiWill,Nintendo Switch,60h,100%,,5699668,Completed,First,November 2017,,,60h,,,,,,,
2736,42833,aElf92x,Nintendo Switch,60h,100%,,7281249,Completed,First,"January 20, 2018",10h,20h,60h,,,,,,,
2737,42833,aivsim,Nintendo Switch,60h,NR,,11047674,Completed,First,"February 24, 2020",,,60h,,,,,,,
2738,42833,amprsand,Nintendo Switch,60h,100%,,5837716,Completed,First,,15h,55h,60h,,,,,,,
2739,42833,azertytreza2402,Nintendo Switch,60h,NR,,5414477,Completed,First,"December 03, 2017",,,60h,,,,,,,
2740,42833,bogwitch,Nintendo Switch,60h,90%,,7994323,Completed,First,"December 01, 2017",,,60h,,,,,,,
2741,42833,clarle,Nintendo Switch,60h,80%,,7363976,Completed,First,"October 30, 2018",12h,,60h,,"First playthrough, 100%, completely blind.",,,,,
2742,42833,dallasrodgers14,Nintendo Switch,60h,NR,,9154821,Completed,First,,,,60h,,,,,,,
2743,42833,dmd0144,Nintendo Switch,60h,NR,,6630673,Completed,First,,,,60h,,,,,,,
2744,42833,donnishark,Nintendo Switch,60h,NR,,7776575,Completed,First,"November 19, 2018",,,60h,,,,,,,
2745,42833,galaxy435,Nintendo Switch,60h,NR,,10695172,Completed,First,"December 31, 2019",15h 30m,30h,60h,,,,,,,
2746,42833,grWillis,Nintendo Switch,60h,90%,,6801000,Completed,First,,,,60h,,,,,,,
2747,42833,grim1937,Nintendo Switch,60h,NR,,5448086,Completed,First,"November 20, 2017",14h,25h,60h,,,,,,,
2748,42833,guicstumpf,Nintendo Switch,60h,NR,,6594602,Completed,First,,,,60h,,,,,,,
2749,42833,Private,Nintendo Switch,60h,NR,,5428668,Completed,First,"November 30, 2017",,,60h,,,,,,,
2750,42833,mistercallumb,Nintendo Switch,60h,NR,All Base Game Content (no DLC costumes),6200245,Completed,First,"November 01, 2017",,,60h,,,,,,,
2751,42833,nebyelats,Nintendo Switch,60h,NR,,11448338,Completed,First,"March 11, 2018",,,60h,,,,,,,
2752,42833,ploxz,Nintendo Switch,60h,NR,,10374252,Completed,First,"November 06, 2019",,,60h,,,,,,,
2753,42833,ricardomotagr,Nintendo Switch,60h,NR,999 Moons,10194017,Completed,First,"October 06, 2019",,,60h,,,,,,,
2754,42833,rumil,Nintendo Switch,60h,100%,,5536283,Completed,First,"November 15, 2017",,,60h,,,,,,,
2755,42833,scrummer,Nintendo Switch,60h,100%,,8832564,Completed,First,,12h,30h,60h,,,,,,,
2756,42833,spitre3,Nintendo Switch,60h,NR,,7430761,Completed,First,"January 27, 2020",,,60h,,,,,,,
2757,42833,stoneplatinum,Nintendo Switch,60h,90%,,5391979,Completed,First,"October 28, 2017",12h,,60h,,,,,,,
2758,42833,theabstract7,Nintendo Switch,60h,NR,,6570664,Completed,First,,,,60h,,,,,,,
2759,42833,tinydynos,Nintendo Switch,60h,90%,"880 unique moons, 999 moons, souvenirs, outfits, captures, music, balloon world.",11597539,Completed,First,"April 28, 2020",,,60h,,What a super fun game. I played multi-player with my wife for a lot of it and we did so casually. Did the last moons after the main story solo.,,,,,
2760,42833,unshavendillon,Nintendo Switch,60h,100%,,6253778,Completed,First,"May 16, 2018",15h,,60h,,,,,,,
2761,42833,victordrose,Nintendo Switch,60h,NR,,10266269,Completed,First,,,,60h,,,,,,,
2762,42833,xNexu5x,Nintendo Switch,60h,100%,First time speedruning,11984615,Completed,First,"December 31, 2018",,,60h,1h 28m 07s,,,,,,
2763,42833,zim_ek,Nintendo Switch,60h,NR,,8232694,Completed,First,2017,,,60h,,,,,,,
2764,42833,ceposadap,Nintendo Switch,60h 30m,NR,"Collected all power moons (up to 999), all purple coins, all costumes, caps and souvenirs.",5845307,Completed,First,"February 15, 2018",,,60h 30m,,,,,,,
2765,42833,ryan99,Nintendo Switch,60h 30m,100%,,5461347,Completed,First,"December 13, 2017",,,60h 30m,,,,,,,
2766,42833,,Nintendo Switch,60h 32m,NR,,5629316,Completed,First,,,,60h 32m 04s,,,,,,,
2767,42833,_ravioli_,Nintendo Switch,60h 37m,NR,,9115218,Completed,First,"May 14, 2019",,,60h 37m 05s,,,,,,,
2768,42833,,Nintendo Switch,60h 52m,NR,,6118445,Completed,First,,10h 05m 35s,,60h 52m 07s,,,,,,,
2769,42833,Meggerrsss,Nintendo Switch,61h,NR,,9109202,Playing Completed,First,,,43h,61h,,,,,,,
2770,42833,kevon24,Nintendo Switch,61h,100%,,11953866,Completed,First,"June 10, 2020",,,61h,,,,,,,
2771,42833,soqotra_,Nintendo Switch,61h,100%,,10369314,Completed,First,2018,,,61h,,,,,,,
2772,42833,BreakoutAR,Nintendo Switch,61h 21m,100%,,11959289,Completed,First,,,,61h 21m,,,,,,,
2773,42833,,Nintendo Switch,61h 24m,NR,,8576881,Completed,First,,,,61h 24m,,,,,,,
2774,42833,,Nintendo Switch,61h 30m,NR,,10798807,Completed,First,,,,61h 30m,,,,,,,
2775,42833,Private,Nintendo Switch,61h 32m,100%,,11183944,Completed,First,,,,61h 32m,,,,,,,
2776,42833,Jaylabmayer,Nintendo Switch,61h 35m,NR,,10401235,Completed,First,"February 18, 2019",12h 30m,28h 54m 36s,61h 35m 25s,,,,,,,
2777,42833,,Nintendo Switch,62h,NR,,5793713,Completed,First,,,,62h,,,,,,,
2778,42833,LeonRez,Nintendo Switch,62h,100%,,6056872,Completed,First,"June 15, 2018",14h,25h 10m,62h,,,,,,,
2779,42833,Raftacon,Nintendo Switch,62h,90%,,10223151,Completed,First,"November 03, 2017",,,62h,,,,1h,,,
2780,42833,finleyt32,Nintendo Switch,62h,90%,,6606158,Completed,First,,,,62h,,,,,,,
2781,42833,gameburke,Nintendo Switch,62h,NR,,5254418,Completed,First,"November 24, 2017",,,62h,,,,,,,
2782,42833,jimmyroche4,Nintendo Switch,62h,90%,,7342535,Completed,First,"December 13, 2017",,,62h,,,,,,,
2783,42833,jackpm1,Nintendo Switch,62h 04m,90%,It was mostly fun but by the last about 40 moons it got kind of repetitive (Also I had to use a guide for 3 moons soooo),9241714,Completed,First,"July 27, 2019",11h 55m 03s,26h 04m 13s,62h 04m 05s,,It was an outstanding game and if you have a switch but you don't have this game you need it.,,9h 24m 45s,,,
2784,42833,DerekCroswhite,Nintendo Switch,62h 30m,100%,All moons and coins from every kingdom. all souvenirs/clothing purchased. All captures. All music unlocked. 999 moons.,5755989,Completed,First,"January 31, 2018",,,62h 30m,,,,,,,
2785,42833,Veronie,Nintendo Switch,62h 45m,NR,,6548015,Completed,First,"July 08, 2018",,,62h 45m,3h 07m 27s,,,,,,
2786,42833,,Nintendo Switch,63h,NR,,5313065,Completed,First,,,,63h,,,,,,,
2787,42833,Private,Nintendo Switch,63h,90%,,5471006,Completed,First,"December 15, 2017",20h,44h,63h,,,,,,,
2788,42833,,Nintendo Switch,63h 25m,NR,All moons (999) and purple coins,11280516,Completed,First,,,,63h 25m,,,,,,,
2789,42833,,Nintendo Switch,64h,NR,,5732911,Completed,First,,,,64h,,,,,,,
2790,42833,Friendly,Nintendo Switch,64h,NR,,11360903,Completed,First,"April 05, 2019",12h,,64h,,,,,,,
2791,42833,Loftus,Nintendo Switch,64h 20m,100%,All purple coins. All power moons. All shop items purchased. Max rank in Balloon World.,9380011,Completed,First,"October 27, 2019",,,64h 20m,,,,,,,
2792,42833,,Nintendo Switch,65h,NR,,5292758,Completed,First,,,,65h,,,,,,,
2793,42833,,Nintendo Switch,65h,NR,,5417314,Completed,First,,,,65h,,,,,,,
2794,42833,,Nintendo Switch,65h,NR,,5484138,Completed,First,,,,65h,,,,,,,
2795,42833,,Nintendo Switch,65h,NR,,5572311,Completed,First,,15h,,65h,,,,,,,
2796,42833,,Nintendo Switch,65h,NR,,5897657,Completed,First,,,,65h,,,,,,,
2797,42833,,Nintendo Switch,65h,NR,,6002043,Completed,First,,15h,25h,65h,,,,,,,
2798,42833,,Nintendo Switch,65h,NR,There’s a lot to do in this game!,6205460,Completed,First,,,,65h,,,,,,,
2799,42833,,Nintendo Switch,65h,NR,,6372117,Completed,First,,,,65h,,,,,,,
2800,42833,,Nintendo Switch,65h,NR,,6864348,Completed,First,,,,65h,,,,,,,
2801,42833,,Nintendo Switch,65h,NR,,8112721,Completed,First,,,,65h,,,,,,,
2802,42833,,Nintendo Switch,65h,NR,999 moons all costumes,8272315,Completed,First,,,,65h,,,,,,,
2803,42833,,Nintendo Switch,65h,NR,,9050475,Completed,First,,12h 30m,27h 20m,65h,,,,,,,
2804,42833,,Nintendo Switch,65h,NR,,10174489,Completed,First,,,,65h,,,,,,,
2805,42833,,Nintendo Switch,65h,NR,,10348497,Completed,First,,,,65h,,,,,,,
2806,42833,,Nintendo Switch,65h,NR,,11434914,Completed,First,,,,65h,,,,,,,
2807,42833,2k2s2k,Nintendo Switch,65h,NR,,5691194,Completed,First,"January 17, 2018",,,65h,,,,,,,
2808,42833,40games2beat,Nintendo Switch,65h,NR,,4812211,Completed,First,"January 17, 2018",,,65h,,,,,,,
2809,42833,AniDanny,Nintendo Switch,65h,NR,,10196541,Completed,First,,,,65h,,,,,,,
2810,42833,BitterHeat,Nintendo Switch,65h,80%,Don't know exact time. Collected all moons.,11120012,Completed,First,"October 14, 2018",,,65h,,,,,,,
2811,42833,CrimsonZEXAL,Nintendo Switch,65h,NR,,5171842,Completed,First,"November 03, 2017",,,65h,,,,,,,
2812,42833,DominicEX,Nintendo Switch,65h,NR,,8002757,Completed,First,"January 09, 2019",13h,,65h,,,,,,,
2813,42833,Einspruch,Nintendo Switch,65h,100%,,6154321,Completed,First,"April 21, 2018",20h,45h,65h,,,,,,,
2814,42833,ElSchmiddi,Nintendo Switch,65h,100%,,10992324,Completed,First,2018,,,65h,,,,,,,
2815,42833,EmperorGandhi,Nintendo Switch,65h,100%,,6624237,Completed,First,"December 12, 2017",10h,,65h,,,,,,,
2816,42833,Funkyita,Nintendo Switch,65h,NR,All 999 Moons,5294752,Completed,First,"November 10, 2017",,,65h,,,,,,,
2817,42833,Geobros,Nintendo Switch,65h,NR,,7115045,Completed,First,"September 25, 2018",25h,39h,65h,,,,,,,
2818,42833,Ikanacanyon,Nintendo Switch,65h,NR,,7891762,Completed Retired,First,"December 30, 2018",20h,,65h,,,,,,,
2819,42833,Ishkabob906,Nintendo Switch,65h,100%,,5947707,Completed,First,"February 26, 2018",,,65h,,,,,,,
2820,42833,Jellow,Nintendo Switch,65h,NR,,11811085,Completed,First,"April 24, 2020",,,65h,,,,,,,
2821,42833,JustinIFCIT,Nintendo Switch,65h,NR,,5316615,Completed,First,"November 13, 2017",,,65h,,,,,,,
2822,42833,Kenadian,Nintendo Switch,65h,NR,,5633987,Completed,First,"October 29, 2017",13h,17h,65h,,"Great game, probably my favourite game of 2017.",,,,,
2823,42833,LuccaSSC,Nintendo Switch,65h,100%,,5387721,Completed,First,"November 20, 2017",11h,,65h,,,,,,,
2824,42833,MrYoyomine,Nintendo Switch,65h,NR,,8455247,Completed,First,"March 12, 2019",,,65h,,,,,,,
2825,42833,Mudish,Nintendo Switch,65h,NR,,6284249,Completed,First,"May 23, 2018",15h,25h,65h,,,,,,,
2826,42833,N1GHTM4RE,Nintendo Switch,65h,80%,999 moons,10277420,Completed,First,"October 20, 2019",,,65h,,,,,,,
2827,42833,Natty1499,Nintendo Switch,65h,NR,,11751244,Completed,First,"May 15, 2020",,,65h,,,,,,,
2828,42833,Noiv3rn,Nintendo Switch,65h,NR,All moons + all costumes + all purple coins,9465198,Completed,First,"October 03, 2018",,,65h,,,,,,,
2829,42833,NoodleSundays,Nintendo Switch,65h,90%,,11302406,Completed,First,April 2019,,,65h,,,,,,,
2830,42833,Private,Nintendo Switch,65h,90%,,8358677,Completed,First,"October 03, 2018",,,65h,,,,,,,
2831,42833,Sam5776,Nintendo Switch,65h,100%,,5572377,Completed,First,"November 15, 2017",25h,60h,65h,,,,,,,
2832,42833,SantiRod64,Nintendo Switch,65h,NR,I still have to buy the last few moons.,5564796,Completed,First,"December 31, 2017",,50h,65h,,,,,,,
2833,42833,ShinjiTFP,Nintendo Switch,65h,100%,,5211868,Completed,First,"November 19, 2017",15h,,65h,,,,,,,
2834,42833,SuperShoes,Nintendo Switch,65h,NR,"All acquired + bought moons (999), suits, songs, purple coins, souvenirs, hard mode bowser completed.",5687243,Completed,First,,,,65h,,,,,,,
2835,42833,Sylvaris,Nintendo Switch,65h,NR,,9450112,Completed,First,"August 25, 2019",15h,,65h,,,,,,,
2836,42833,Thaddaeus02,Nintendo Switch,65h,NR,,5865149,Completed,First,,,,65h,,,,,,,
2837,42833,Toadster,Nintendo Switch,65h,100%,"All Moons, All purple coins, just missing a lot of coins to go to 999 moon and buy the skeleton outfit",5257087,Completed,First,"October 31, 2017",,20h,65h,,,,,,,
2838,42833,Totoro,Nintendo Switch,65h,NR,,5317595,Completed,First,"November 13, 2017",,,65h,,,,,,,
2839,42833,TristanBomb,Nintendo Switch,65h,NR,,5482378,Completed,First,"December 18, 2017",,,65h,,,,,,,
2840,42833,Ygid,Nintendo Switch,65h,100%,,11918973,Completed,First,"November 06, 2017",,,65h,,,,,,,
2841,42833,Private,Nintendo Switch,65h,80%,,6306308,Completed,First,"November 13, 2017",,,65h,,,,,,,
2842,42833,alinsane2000,Nintendo Switch,65h,100%,,5397291,Completed,First,"November 28, 2017",,,65h,,,,,,,
2843,42833,baconstrip37,Nintendo Switch,65h,NR,"All outfits, 999 moons (all 880 non-bought ones), all purple coins",6046633,Completed,First,"January 02, 2018",,,65h,,,,,,,
2844,42833,droppies,Nintendo Switch,65h,100%,,7890516,Completed,First,,,,65h,,,,,,,
2845,42833,Private,Nintendo Switch,65h,100%,,5368774,Completed Retired,First,"November 23, 2017",,,65h,,,,,,,
2846,42833,filipepatriani,Nintendo Switch,65h,NR,,11262228,Completed,First,"February 13, 2018",,,65h,,,,,,,
2847,42833,iLikeToSitDown,Nintendo Switch,65h,100%,Every single moon 999.,8009167,Completed,First,"July 03, 2018",10h 45m,,65h,,I actually had help from Polygon while I was at Aunt Allison's house over the summer.,,,,,
2848,42833,Private,Nintendo Switch,65h,100%,,10926628,Completed,First,"January 29, 2018",,,65h,,,,,,,
2849,42833,nintenbrojo,Nintendo Switch,65h,100%,,8584148,Playing Completed,First,December 2017,,,65h,,,,,,,
2850,42833,Private,Nintendo Switch,65h,NR,,9461884,Completed,First,"August 26, 2019",,,65h,,,,,,,
2851,42833,papanelly27,Nintendo Switch,65h,NR,,10897285,Completed,First,"January 27, 2020",15h,,65h,,,,,,,
2852,42833,pklol,Nintendo Switch,65h,90%,,10466478,Completed,First,"November 22, 2019",,,65h,,,,,,,
2853,42833,sam1729,Nintendo Switch,65h,100%,,8011185,Completed,First,"November 10, 2018",,,65h,,,,,,,
2854,42833,Private,Nintendo Switch,65h,100%,,5413434,Completed,First,"August 03, 2018",,,65h,,,,,,,
2855,42833,stejkenzie,Nintendo Switch,65h,100%,,10322369,Completed,First,"March 29, 2018",,,65h,,,,,,,
2856,42833,tankman,Nintendo Switch,65h,NR,,7545639,Completed,First,"November 02, 2017",,,65h,,,,,,,
2857,42833,thelordreylus,Nintendo Switch,65h,NR,,5619697,Completed,First,,,,65h,,,,,,,
2858,42833,thomiaouss,Nintendo Switch,65h,80%,,6385937,Completed,First,"June 13, 2018",,,65h,,,,,,,
2859,42833,tip,Nintendo Switch,65h,90%,,10927805,Completed,First,2017,,,65h,,,,,,,
2860,42833,tommysmiley,Nintendo Switch,65h,90%,,11199657,Completed,First,,,,65h,,,,,,,
2861,42833,Private,Nintendo Switch,65h,NR,,10971632,Completed,First,2017,,,65h,,,,,,,
2862,42833,Private,Nintendo Switch,65h,NR,,5449612,Completed,First,"November 12, 2017",,,65h,,,,,,,
2863,42833,,Nintendo Switch,65h 53m,NR,,8456856,Completed,First,,,,65h 53m 23s,,,,,,,
2864,42833,Shurtugal,Nintendo Switch,66h 40m,100%,,5447871,Completed,First,"November 25, 2017",,17h,66h 40m,,,,,,,
2865,42833,,Nintendo Switch,67h,NR,,11643557,Completed,First,,,,67h,,,,,,,
2866,42833,CDaddy,Nintendo Switch,67h,100%,,10161425,Completed,First,,,,67h,,,,,,,
2867,42833,CaptainToad,Nintendo Switch,67h,100%,,8158761,Completed,First,"January 29, 2019",25h,,67h,,,,,,,
2868,42833,M4thew,Nintendo Switch,67h,NR,,11984656,Completed,First,2018,,,67h,,,,,,,
2869,42833,buzzyrecky,Nintendo Switch,67h,90%,,7396829,Completed,First,"November 06, 2018",,,67h,,,,,,,
2870,42833,Private,Nintendo Switch,67h,NR,4th Jan 2018 100% complete,5283922,Completed,First,"December 18, 2017",,,67h,,,,,,,
2871,42833,,Nintendo Switch,69h,NR,,11239584,Completed,First,,,,69h,,,,,,,
2872,42833,,Nintendo Switch,70h,NR,,5707866,Completed,First,,,,70h,,,,,,,
2873,42833,,Nintendo Switch,70h,NR,Used no guides,5796958,Completed,First,,,,70h,,,,,,,
2874,42833,,Nintendo Switch,70h,NR,,5947965,Completed,First,,,,70h,,,,,,,
2875,42833,,Nintendo Switch,70h,NR,,6139711,Completed,First,,,,70h,,,,,,,
2876,42833,,Nintendo Switch,70h,NR,,6297935,Completed,First,,,,70h,,,,,,,
2877,42833,,Nintendo Switch,70h,NR,,7494097,Completed,First,,13h,40h,70h,,,,,,,
2878,42833,,Nintendo Switch,70h,NR,,7859645,Completed,First,,12h,,70h,,,,,,,
2879,42833,,Nintendo Switch,70h,NR,,8473149,Completed,First,,20h,30h,70h,,,,,,,
2880,42833,,Nintendo Switch,70h,NR,"All costumes bought, all moons collected, all souvenirs bought, max 999 moon counter",8821602,Completed,First,,,,70h,,,,,,,
2881,42833,,Nintendo Switch,70h,NR,,10450749,Completed,First,,,,70h,,,,,,,
2882,42833,Bezbot,Nintendo Switch,70h,NR,"999 Moons, Second Bowser Defeated, All Regional Coins, All Outfits and Hats, All Music, All Souvenirs, Gold Star on File",5769108,Completed,First,"February 03, 2018",,,70h,,,,,,,
2883,42833,BloodyJessy,Nintendo Switch,70h,100%,,8356998,Completed,First,"February 25, 2019",5h 20m,25h,70h,,,,,,,
2884,42833,Boombizzle,Nintendo Switch,70h,100%,,11342412,Completed,First,"November 19, 2017",,31h,70h,,,,,,,
2885,42833,Cookino,Nintendo Switch,70h,NR,All collectibles obtained,9313022,Completed,First,"August 06, 2019",,,70h,,,,,,,
2886,42833,FreddyKen,Nintendo Switch,70h,80%,,6131989,Completed,First,,,,70h,,,,,,,
2887,42833,Griever83,Nintendo Switch,70h,100%,,12010370,Completed,First,"June 16, 2020",,,70h,,,,,,,
2888,42833,HeartlessJaguar,Nintendo Switch,70h,NR,,6931514,Completed,First,"August 28, 2018",,,70h,,,,,,,
2889,42833,Heartscar,Nintendo Switch,70h,NR,,5904167,Completed,First,"February 28, 2018",,,70h,,,,,,,
2890,42833,IEP,Nintendo Switch,70h,70%,,11193533,Completed,First,"March 19, 2020",12h,25h,70h,,,,,,,
2891,42833,LadyCringealot,Nintendo Switch,70h,70%,,6351310,Completed,First,"June 03, 2018",,,70h,,,,,,,
2892,42833,MiLorDrs,Nintendo Switch,70h,100%,,5639979,Completed,First,"January 11, 2018",,,70h,,,,,,,
2893,42833,MrBungle5,Nintendo Switch,70h,100%,"Found all quest moons, did not buy the last 100 from the store.",5236508,Completed,First,"January 06, 2018",,,70h,,,,,,,
2894,42833,MrKK,Nintendo Switch,70h,100%,"Alle 999 Monde, alle Kostüme, alle Cappies, alle lila Münzen, Feuerwerk und Postkarte. True 100% completion.",5520877,Completed,First,"December 30, 2017",,35h,70h,,,,,,,
2895,42833,NinaNami2014,Nintendo Switch,70h,100%,Beat main game at 21 hr mark; Spent 6 hr on Long Journey's End,9704641,Completed,First,"February 24, 2018",,,70h,,,,,,,
2896,42833,Private,Nintendo Switch,70h,80%,,8960131,Replay Completed,Replay,,,,70h,,,,,,,
2897,42833,PokeProX,Nintendo Switch,70h,100%,I completed this game to 100% completion.,11245836,Completed,First,"August 12, 2018",,,70h,,,,,,,
2898,42833,SuuriHyokkays,Nintendo Switch,70h,90%,,11595976,Completed,First,"October 29, 2017",10h,,70h,,,,,,,
2899,42833,TheBlack,Nintendo Switch,70h,NR,,6538669,Completed,First,"July 07, 2018",,,70h,,,,,,,
2900,42833,ThinnerDust,Nintendo Switch,70h,NR,,11889409,Completed,First,"June 02, 2020",13h,25h,70h,,,,,,,
2901,42833,WildEagle12345,Nintendo Switch,70h,100%,,5490293,Completed,First,"November 11, 2017",,,70h,,,,,,,
2902,42833,Yimbo,Nintendo Switch,70h,NR,,8483667,Completed,First,"March 18, 2019",,,70h,,,,,,,
2903,42833,alejo58,Nintendo Switch,70h,100%,,8973567,Completed,First,"December 27, 2018",12h,,70h,,,,,,,
2904,42833,atemxp,Nintendo Switch,70h,NR,,5408753,Completed,First,,,,70h,,,,,,,
2905,42833,bananashavings,Nintendo Switch,70h,90%,,7919633,Completed,First,"December 27, 2019",,,70h,,,,,,,
2906,42833,codytravels,Nintendo Switch,70h,NR,,8299250,Completed,First,,,,70h,,,,,,,
2907,42833,cooldud75,Nintendo Switch,70h,60%,,11658993,Completed,First,"November 17, 2017",,,70h,,,,,,,
2908,42833,hencurio,Nintendo Switch,70h,NR,,6411361,Completed,First,"June 15, 2018",9h,26h,70h,,,,,,,
2909,42833,kevcio23,Nintendo Switch,70h,NR,,8917458,Completed,First,"May 14, 2020",,,70h,,,,,,,
2910,42833,kiddysquid,Nintendo Switch,70h,NR,,7780616,Completed,First,"December 20, 2018",10h,,70h,,,,,,,
2911,42833,kircherboyswag,Nintendo Switch,70h,100%,,11335612,Completed,First,"November 23, 2019",,,70h,,,,,,,
2912,42833,kotoribun,Nintendo Switch,70h,NR,,6453329,Completed,First,January 2018,,,70h,,,,,,,
2913,42833,leotdferraz,Nintendo Switch,70h,NR,,5373604,Completed,First,"February 14, 2018",,,70h,,,,,,,
2914,42833,lyconide,Nintendo Switch,70h,NR,,6016409,Completed,First,"March 21, 2018",,,70h,,,,,,,
2915,42833,marpolaan,Nintendo Switch,70h,NR,"All moons, all coins",6691544,Completed,First,"July 24, 2018",,,70h,,,,,,,
2916,42833,nuchew,Nintendo Switch,70h,NR,,11788880,Completed,First,"September 01, 2018",,,70h,,,,,,,
2917,42833,rubberpekingduck,Nintendo Switch,70h,100%,"999 Moons, almost all the outfits.",10568144,Completed,First,"December 28, 2019",,,70h,,,,,,,
2918,42833,ssk,Nintendo Switch,70h,NR,,6136617,Completed,First,"April 02, 2018",,,70h,,,,,,,
2919,42833,thepunkface,Nintendo Switch,70h,100%,"100% Completion isnt that hard, although the final challenge might take you a few hours",11385381,Completed,First,,,,70h,,,,,,,
2920,42833,vannboyo,Nintendo Switch,70h,NR,,11411188,Completed,First,December 2017,,,70h,,,,,,,
2921,42833,authoritah,Nintendo Switch,70h 01m,80%,Co-op,9376516,Completed,First,"August 15, 2019",,,70h 01m 05s,,,,,,,
2922,42833,,Nintendo Switch,70h 48m,NR,,10165678,Completed,Replay,,20h 11m 22s,50h 27m 35s,70h 48m 42s,,,,,,,
2923,42833,footedjupiter,Nintendo Switch,71h,80%,,10423089,Completed,First,"November 13, 2019",,,71h,,,,,,,
2924,42833,Private,Nintendo Switch,71h,100%,,5512465,Completed,First,"November 02, 2017",15h,,71h,,,,,,,
2925,42833,GT1,Nintendo Switch,72h,NR,,5444392,Completed,First,"December 09, 2017",15h,25h,72h,,,,,,,
2926,42833,SoulsSmash,Nintendo Switch,72h 36m,NR,,5342450,Playing Completed,First,"October 27, 2017",16h 45m,26h 17m,72h 36m,,,74h 49m /,,,,
2927,42833,,Nintendo Switch,72h 42m,NR,,5964197,Completed,First,,15h 22m 15s,,72h 42m 23s,,,,,,,
2928,42833,,Nintendo Switch,73h,NR,,5445090,Completed,First,,13h,,73h,,,,,,,
2929,42833,,Nintendo Switch,74h,NR,,8188811,Completed,First,,,,74h,,,,,,,
2930,42833,adavis1129,Nintendo Switch,74h,100%,,8281708,Completed,First,"November 30, 2017",12h 59m,,74h,,,,,,,
2931,42833,mohdallal,Nintendo Switch,74h,100%,,6219640,Completed,First,"May 08, 2018",,,74h,,,,,,,
2932,42833,,Nintendo Switch,75h,NR,,5444278,Completed,First,,,,75h,,,,,,,
2933,42833,,Nintendo Switch,75h,NR,,5577028,Completed,First,,,,75h,,,,,,,
2934,42833,,Nintendo Switch,75h,NR,,6240814,Completed,First,,,,75h,,,,,,,
2935,42833,,Nintendo Switch,75h,NR,,6851548,Completed,First,,10h,,75h,,,,,,,
2936,42833,,Nintendo Switch,75h,NR,,6858899,Completed,First,,,,75h,,,,,,,
2937,42833,,Nintendo Switch,75h,NR,,6970246,Completed,First,,15h,40h,75h,,,,,,,
2938,42833,,Nintendo Switch,75h,NR,,6973894,Completed,First,,,,75h,,,,,,,
2939,42833,,Nintendo Switch,75h,NR,,7092830,Completed,First,,8h,30h,75h,,,,,,,
